GEO_ID,B20005H_001E,B20005H_001M,B20005H_002E,B20005H_002M,B20005H_003E,B20005H_003M,B20005H_004E,B20005H_004M,B20005H_005E,B20005H_005M,B20005H_006E,B20005H_006M,B20005H_007E,B20005H_007M,B20005H_008E,B20005H_008M,B20005H_009E,B20005H_009M,B20005H_010E,B20005H_010M,B20005H_011E,B20005H_011M,B20005H_012E,B20005H_012M,B20005H_013E,B20005H_013M,B20005H_014E,B20005H_014M,B20005H_015E,B20005H_015M,B20005H_016E,B20005H_016M,B20005H_017E,B20005H_017M,B20005H_018E,B20005H_018M,B20005H_019E,B20005H_019M,B20005H_020E,B20005H_020M,B20005H_021E,B20005H_021M,B20005H_022E,B20005H_022M,B20005H_023E,B20005H_023M,B20005H_024E,B20005H_024M,B20005H_025E,B20005H_025M,B20005H_026E,B20005H_026M,B20005H_027E,B20005H_027M,B20005H_028E,B20005H_028M,B20005H_029E,B20005H_029M,B20005H_030E,B20005H_030M,B20005H_031E,B20005H_031M,B20005H_032E,B20005H_032M,B20005H_033E,B20005H_033M,B20005H_034E,B20005H_034M,B20005H_035E,B20005H_035M,B20005H_036E,B20005H_036M,B20005H_037E,B20005H_037M,B20005H_038E,B20005H_038M,B20005H_039E,B20005H_039M,B20005H_040E,B20005H_040M,B20005H_041E,B20005H_041M,B20005H_042E,B20005H_042M,B20005H_043E,B20005H_043M,B20005H_044E,B20005H_044M,B20005H_045E,B20005H_045M,B20005H_046E,B20005H_046M,B20005H_047E,B20005H_047M,B20005H_048E,B20005H_048M,B20005H_049E,B20005H_049M,B20005H_050E,B20005H_050M,B20005H_051E,B20005H_051M,B20005H_052E,B20005H_052M,B20005H_053E,B20005H_053M,B20005H_054E,B20005H_054M,B20005H_055E,B20005H_055M,B20005H_056E,B20005H_056M,B20005H_057E,B20005H_057M,B20005H_058E,B20005H_058M,B20005H_059E,B20005H_059M,B20005H_060E,B20005H_060M,B20005H_061E,B20005H_061M,B20005H_062E,B20005H_062M,B20005H_063E,B20005H_063M,B20005H_064E,B20005H_064M,B20005H_065E,B20005H_065M,B20005H_066E,B20005H_066M,B20005H_067E,B20005H_067M,B20005H_068E,B20005H_068M,B20005H_069E,B20005H_069M,B20005H_070E,B20005H_070M,B20005H_071E,B20005H_071M,B20005H_072E,B20005H_072M,B20005H_073E,B20005H_073M,B20005H_074E,B20005H_074M,B20005H_075E,B20005H_075M,B20005H_076E,B20005H_076M,B20005H_077E,B20005H_077M,B20005H_078E,B20005H_078M,B20005H_079E,B20005H_079M,B20005H_080E,B20005H_080M,B20005H_081E,B20005H_081M,B20005H_082E,B20005H_082M,B20005H_083E,B20005H_083M,B20005H_084E,B20005H_084M,B20005H_085E,B20005H_085M,B20005H_086E,B20005H_086M,B20005H_087E,B20005H_087M,B20005H_088E,B20005H_088M,B20005H_089E,B20005H_089M,B20005H_090E,B20005H_090M,B20005H_091E,B20005H_091M,B20005H_092E,B20005H_092M,B20005H_093E,B20005H_093M,B20005H_094E,B20005H_094M,B20005H_095E,B20005H_095M,NAME,B20005H_001EA,B20005H_001MA,B20005H_002EA,B20005H_002MA,B20005H_003EA,B20005H_003MA,B20005H_004EA,B20005H_004MA,B20005H_005MA,B20005H_005EA,B20005H_006MA,B20005H_006EA,B20005H_007EA,B20005H_007MA,B20005H_008EA,B20005H_008MA,B20005H_009EA,B20005H_009MA,B20005H_010MA,B20005H_010EA,B20005H_011MA,B20005H_011EA,B20005H_012EA,B20005H_012MA,B20005H_013EA,B20005H_013MA,B20005H_014EA,B20005H_014MA,B20005H_015MA,B20005H_015EA,B20005H_016MA,B20005H_016EA,B20005H_017EA,B20005H_017MA,B20005H_018EA,B20005H_018MA,B20005H_019EA,B20005H_019MA,B20005H_020EA,B20005H_020MA,B20005H_021EA,B20005H_021MA,B20005H_022MA,B20005H_022EA,B20005H_023EA,B20005H_023MA,B20005H_024MA,B20005H_024EA,B20005H_025EA,B20005H_025MA,B20005H_026EA,B20005H_026MA,B20005H_027MA,B20005H_027EA,B20005H_028MA,B20005H_028EA,B20005H_029MA,B20005H_029EA,B20005H_030EA,B20005H_030MA,B20005H_031EA,B20005H_031MA,B20005H_032MA,B20005H_032EA,B20005H_033MA,B20005H_033EA,B20005H_034EA,B20005H_034MA,B20005H_035EA,B20005H_035MA,B20005H_036EA,B20005H_036MA,B20005H_037MA,B20005H_037EA,B20005H_038MA,B20005H_038EA,B20005H_039MA,B20005H_039EA,B20005H_040EA,B20005H_040MA,B20005H_041EA,B20005H_041MA,B20005H_042MA,B20005H_042EA,B20005H_043MA,B20005H_043EA,B20005H_044MA,B20005H_044EA,B20005H_045EA,B20005H_045MA,B20005H_046MA,B20005H_046EA,B20005H_047EA,B20005H_047MA,B20005H_048EA,B20005H_048MA,B20005H_049EA,B20005H_049MA,B20005H_050MA,B20005H_050EA,B20005H_051MA,B20005H_051EA,B20005H_052EA,B20005H_052MA,B20005H_053EA,B20005H_053MA,B20005H_054EA,B20005H_054MA,B20005H_055MA,B20005H_055EA,B20005H_056EA,B20005H_056MA,B20005H_057EA,B20005H_057MA,B20005H_058EA,B20005H_058MA,B20005H_059EA,B20005H_059MA,B20005H_060MA,B20005H_060EA,B20005H_061MA,B20005H_061EA,B20005H_062EA,B20005H_062MA,B20005H_063EA,B20005H_063MA,B20005H_064EA,B20005H_064MA,B20005H_065MA,B20005H_065EA,B20005H_066MA,B20005H_066EA,B20005H_067EA,B20005H_067MA,B20005H_068EA,B20005H_068MA,B20005H_069EA,B20005H_069MA,B20005H_070EA,B20005H_070MA,B20005H_071EA,B20005H_071MA,B20005H_072MA,B20005H_072EA,B20005H_073MA,B20005H_073EA,B20005H_074MA,B20005H_074EA,B20005H_075EA,B20005H_075MA,B20005H_076EA,B20005H_076MA,B20005H_077MA,B20005H_077EA,B20005H_078EA,B20005H_078MA,B20005H_079MA,B20005H_079EA,B20005H_080EA,B20005H_080MA,B20005H_081EA,B20005H_081MA,B20005H_082MA,B20005H_082EA,B20005H_083MA,B20005H_083EA,B20005H_084MA,B20005H_084EA,B20005H_085EA,B20005H_085MA,B20005H_086EA,B20005H_086MA,B20005H_087MA,B20005H_087EA,B20005H_088MA,B20005H_088EA,B20005H_089EA,B20005H_089MA,B20005H_090EA,B20005H_090MA,B20005H_091EA,B20005H_091MA,B20005H_092MA,B20005H_092EA,B20005H_093MA,B20005H_093EA,B20005H_094MA,B20005H_094EA,B20005H_095MA,B20005H_095EA,state
0400000US30,754080,1455,378034,1062,181212,4256,51,74,181161,4244,572,276,478,282,1625,571,645,377,3948,1078,1566,536,3225,954,2981,848,7457,1252,5935,1370,11255,1723,16238,2022,11178,1487,11924,1789,11365,1563,11488,1332,20813,2495,13579,1949,19899,2031,24990,1997,196822,4206,99086,3437,97736,3725,14965,1973,8932,1266,8952,1569,5684,1189,9170,1609,3272,912,5990,1205,3045,790,5544,1317,3460,952,6196,1306,3406,919,2140,675,3752,1033,1820,817,2373,806,1840,588,1308,476,2971,1077,2916,783,376046,1211,131980,4121,32,49,131948,4115,402,193,409,312,1608,544,1217,617,3351,899,2088,741,4391,1160,2984,884,8244,1462,5427,1089,15588,1886,12796,1743,11399,1753,11462,1967,6721,1168,7383,1339,13135,1905,7972,1190,8806,1255,6565,1326,244066,4243,132145,4111,111921,4983,16659,1982,12664,2124,11808,1447,8027,1460,11097,1449,4992,1020,7374,1452,4218,1015,7869,1459,2001,780,5711,1355,4613,966,3029,706,2841,730,1460,594,1584,421,2180,721,1004,528,1254,496,1536,536,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1051964,1508,510390,1233,241838,4927,0,170,241838,4927,725,392,379,236,1441,574,1099,448,2868,822,1030,501,3776,1012,2274,744,8134,1402,6024,1021,15536,1908,22419,2454,19729,2443,22462,2402,15863,1855,20551,2013,24030,2297,18330,1897,23684,2031,31484,2179,268552,5234,151318,4319,117234,4703,18678,2189,12262,1628,12759,1887,6238,1205,10800,1516,2834,603,7117,1241,4204,1018,7147,1256,2533,777,6447,1295,5072,1187,2709,822,2773,684,1962,522,2654,744,3354,972,1456,557,2042,663,4193,1040,541574,1004,197540,5377,14,22,197526,5380,495,356,493,284,813,413,1292,460,3233,878,1335,650,3393,918,4036,951,9901,1497,7658,1467,17536,2074,25062,2874,21328,2120,13740,1414,12038,1598,15165,1791,18777,1922,11517,1519,16150,1776,13564,2019,344034,5657,198131,3907,145903,4719,22333,1804,16490,1857,14007,1897,12201,1702,13541,1866,6672,1166,10329,1349,5472,1118,7675,1395,4074,841,7081,1327,5872,1073,4243,1097,3400,868,2874,894,3102,785,2729,816,1134,433,1494,609,1180,418,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,5463200,4293,2646202,2787,1357810,11699,93,88,1357717,11706,4039,1130,1002,473,7180,1380,3734,1046,15720,2151,9086,1864,20636,2595,19924,2625,49535,4450,32376,3205,79253,4939,101070,5263,92465,5433,100631,5077,78562,5278,97544,4296,132564,5350,95271,4772,153463,5752,263662,7753,1288392,11845,792462,12491,495930,11475,83712,4953,47850,3500,47323,3658,28233,2923,51493,4011,21033,2428,35524,2902,12539,1945,20823,2435,12004,1996,22921,2542,19453,2224,13974,1850,11509,1595,7688,1291,11125,1696,11894,1697,7668,1254,9503,1372,19661,1944,2816998,3676,976023,10771,59,97,975964,10752,1942,769,1523,604,6484,1189,4658,902,15046,2312,11893,2027,27358,3381,22871,2837,47341,3547,29932,2664,75165,4745,95472,5709,91689,3844,88505,4537,70864,4451,73275,4553,79562,5408,60763,3559,77729,4681,93892,5594,1840975,11676,1170499,10611,670476,12585,111425,5652,72875,4248,66108,4490,46159,3846,72964,4263,31918,2831,42610,3237,18254,2024,36149,3062,16641,1796,28487,2611,25145,2876,16666,2236,18761,2081,15150,1877,13295,1890,13845,1542,5746,1017,8861,1380,9417,1623,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,4539314,4614,2213151,3313,1170654,10073,121,155,1170533,10060,1711,722,935,495,7714,1733,2892,777,12312,1691,10539,1930,16981,2113,12352,2252,36084,3430,23785,2903,68054,4626,78788,5241,62760,4543,78754,4994,59620,4311,81879,4752,104029,5629,86727,5067,146074,7051,278543,7318,1042497,10676,644072,10198,398425,9321,65351,4067,40092,3561,38859,2777,26110,2787,37230,3241,14842,2102,23470,2658,9219,1507,20075,2498,7105,1337,18827,2385,15713,2152,9468,1833,10282,1926,6602,1159,8397,1360,9512,1427,6642,1393,9152,1452,21477,2357,2326163,3133,822076,11201,88,105,821988,11193,1318,512,1144,471,5039,1284,6239,1318,16628,2225,10278,2113,24383,2867,18058,2626,39341,3266,23233,2602,58359,4544,74843,4437,59434,4379,65265,4483,49389,4335,58565,4111,83062,4621,56645,4233,79520,4317,91245,4010,1504087,12066,975324,12240,528763,10743,93544,5009,57403,4578,53765,3486,38067,3263,54156,3579,25270,3191,33991,3286,15037,2147,27324,3022,11492,1792,21856,2610,20996,2547,13119,2036,10736,1495,7860,1643,9163,1495,11202,1736,6676,1257,8930,1723,8176,1372,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,363468,1135,194079,814,101075,3515,181,165,100894,3518,110,114,199,194,299,205,717,488,648,379,741,671,706,325,539,397,2919,874,2010,740,3808,945,5063,999,5603,1311,4642,983,3792,1228,7873,1514,9393,1097,7603,1445,15980,1976,28249,3020,93004,3577,46183,2459,46821,3038,5192,975,2588,764,2601,856,2646,738,2901,794,1504,447,2423,768,929,527,1878,675,563,497,3543,966,2085,693,1596,660,2212,823,1341,666,1858,813,2228,572,823,433,3772,948,4138,981,169389,713,67744,2533,0,157,67744,2533,150,154,31,35,258,205,481,408,1222,660,771,396,1305,537,387,217,1752,718,1043,505,3024,878,5226,1354,4847,1081,5513,1240,4481,1113,4882,865,7353,1122,7454,1081,8994,1454,8570,1211,101645,2653,53829,2554,47816,2480,5334,970,4671,1096,4759,906,2154,629,5315,1191,2029,700,2012,755,1537,678,2595,751,1307,585,2953,745,1907,596,1046,458,1582,474,923,347,1379,508,2138,782,1245,515,1537,539,1393,434,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2642465,2785,1279017,2477,632297,8380,0,201,632297,8380,1304,447,683,345,2349,640,3198,1031,7452,1635,5385,1145,12180,2138,10834,1815,21246,2684,11647,1683,40360,3546,49941,4184,41421,4050,39902,3606,34666,2914,45345,3589,57780,3301,48269,3376,84920,4782,113415,4882,646720,8828,435678,7816,211042,7350,39658,3431,22813,2247,23561,2391,15048,2164,19617,2222,7412,1345,12692,1650,5635,1200,10851,1763,3455,896,6826,1283,7916,1637,5142,1351,4394,1109,2899,726,3449,1050,5084,1194,2559,756,4157,1063,7874,1516,1363448,1807,439259,8885,0,201,439259,8885,618,488,599,268,4105,1511,3254,1117,9487,1667,8444,1788,17862,2463,13928,1979,29371,2942,19333,2851,39643,3626,45002,3856,37054,3198,34146,3385,28587,2774,33904,3242,34802,2844,24559,2590,28752,2946,25809,2675,924189,8951,636169,8918,288020,8155,56852,3859,33105,3112,30937,2977,19943,2381,29373,3150,12940,1935,17958,2293,9589,1926,13293,2009,7010,1381,12026,1651,10808,1871,5979,1255,6985,1439,4005,974,5493,1354,4344,961,1765,551,2418,792,3197,874,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,489946,1003,238951,696,113418,3363,0,157,113418,3363,525,205,122,102,1104,398,376,232,1534,644,367,272,1297,503,1284,553,2648,643,1740,567,7605,1216,10021,1600,8515,1365,9608,1363,6637,1177,8411,1179,13228,1532,9468,1312,14249,1394,14679,1510,125533,3247,64331,3065,61202,2968,10623,1349,6292,870,6565,1086,3942,1014,4978,1075,2002,580,4060,966,2028,830,2663,641,1279,445,3045,630,2937,668,1742,571,1442,499,1193,358,1538,480,1023,384,524,233,1374,517,1952,566,250995,823,90686,3035,7,12,90679,3035,202,182,237,170,529,339,492,357,2090,644,374,238,1297,688,1741,677,2995,701,3283,926,8220,1295,8494,1196,7303,1051,9501,1348,6357,1211,6142,882,10418,1361,6087,962,8400,1408,6517,1086,160309,3126,78505,2995,81804,2742,13748,1693,8182,1194,7660,1182,5922,1350,5803,882,3132,657,4347,879,3319,843,5920,1176,2573,863,3795,737,3712,973,1973,689,2340,701,1355,470,1772,789,2698,675,1171,421,1425,432,957,427,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1257760,2271,641009,1759,297834,5651,0,211,297834,5651,348,242,323,229,730,420,424,211,4135,1132,2287,788,6708,1631,3624,1045,7353,1385,6467,1420,14545,2408,18321,2465,17856,2244,22994,2694,14601,2236,18047,2291,27916,2684,27088,2513,42759,3252,61308,3210,343175,5727,219133,5407,124042,4935,14557,1728,10644,1470,10077,1474,7585,1397,9952,1750,4134,1017,7797,1513,5049,1061,6107,1207,2819,724,5860,1066,6520,1301,4387,1030,3508,746,2188,774,3973,767,4519,1095,4218,992,3713,1001,6435,1200,616751,1315,223324,4971,0,211,223324,4971,281,262,659,574,1034,404,1624,730,3768,1203,2531,725,4527,1147,2114,699,7997,1356,6381,1499,15612,2324,21164,2261,17693,2343,18436,2193,16446,2247,16578,1973,21263,1992,19140,2067,22265,2444,23811,2182,393427,4958,256463,4235,136964,4750,17105,1845,12594,1612,12646,1967,9617,1572,11941,1727,5271,1219,9121,1345,4019,853,7905,1447,2659,865,7681,1402,6098,945,4196,834,5240,1224,3259,812,2667,715,4313,958,2897,719,3836,1077,3899,974,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1376943,2571,672424,2316,283449,4975,0,201,283449,4975,333,203,199,165,1545,717,1503,544,4658,1216,2747,1007,5646,1526,6851,1688,12579,1704,9617,1775,20787,2274,27356,2541,19652,2175,21535,2591,12842,1848,19725,2275,27445,2761,22958,2298,28360,2555,37111,2896,388975,5116,267557,5446,121418,4875,21123,2386,13442,1769,14034,1907,6456,1132,10388,1622,5135,1160,6382,1187,2921,784,5543,1141,3138,863,5281,1331,4664,1236,3148,1017,3211,1019,1846,652,1951,730,3153,817,2937,1138,2474,714,4191,942,704519,1654,215557,5741,0,201,215557,5741,432,330,328,278,1677,880,1392,496,4617,1162,5127,1176,8138,1678,9529,1733,17902,2165,14544,2334,24594,2249,25920,2785,19230,1953,15799,1750,11575,1561,11066,1780,14342,1814,8309,1289,10326,1614,10710,1610,488962,6193,344831,6464,144131,5157,22741,2028,18031,2346,17656,2017,13495,1968,15632,2057,8148,1343,9240,1539,5861,1323,6050,1210,2776,959,4978,1245,3918,1079,3180,837,1882,621,1954,703,3332,910,2819,862,715,360,905,367,818,482,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2121150,2187,1032848,1852,521290,5459,158,150,521132,5458,1515,558,1221,382,3187,832,2931,834,8427,1281,3365,785,7965,1200,8798,1270,18957,1932,13112,1703,30554,2257,38446,2214,37127,2650,36396,2866,29903,2302,39360,2572,48797,2658,41450,2610,59142,3136,90479,4093,511558,5873,324817,5740,186741,5051,29566,2503,21516,2051,19786,1975,12312,1608,18227,1829,8065,1542,10964,1369,4737,993,8097,1334,3753,774,7932,1185,6394,979,4804,890,4648,920,2823,626,2990,624,4952,1005,3396,813,4115,863,7664,1195,1088302,1439,388996,6629,113,128,388883,6628,631,363,408,259,3297,674,3335,727,12237,1408,7364,1088,14462,1670,12314,1709,22448,2107,17221,1436,35097,2329,43092,2748,37225,2791,34201,2858,25272,2185,24887,2193,30072,1976,18952,1908,24863,1989,21505,2248,699306,6718,460647,5391,238659,6107,42116,2687,28689,2411,27678,2246,18805,1842,24909,2041,11364,1421,16523,1789,7523,1091,10667,1385,5382,1093,9703,1204,8999,1270,5922,1010,5002,896,3644,818,2786,635,2607,531,1417,500,2444,662,2479,712,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,3920577,2483,1934865,1950,1038234,7010,61,46,1038173,7019,3131,592,1167,370,5842,901,3842,898,12966,1547,4625,788,11932,1572,8721,1489,24717,2135,16983,1750,48366,2969,71317,3427,68656,3758,84538,3649,70889,3642,89983,3674,123903,4420,92814,3955,136087,4957,157694,4598,896631,7485,499261,6014,397370,7478,64554,3512,45848,2935,47466,3054,24317,1914,36678,2910,14593,1799,21914,1952,9542,1161,19373,1902,6978,1262,16638,1897,17794,1635,9803,1690,10956,1398,7333,1142,8175,1020,8261,1071,6991,1025,8440,923,11716,1204,1985712,1729,767955,7912,79,55,767876,7905,1316,389,1519,456,6205,1083,5114,954,12528,1551,6053,1076,17378,1655,12468,1772,34131,2752,21861,1946,65596,3506,81064,3914,73345,4093,69421,3434,56216,2777,57085,3386,77670,4124,53616,2986,64341,2980,50949,2419,1217757,7806,663313,7515,554444,8177,83681,3795,60793,3066,58241,3288,37687,2525,55942,2841,23074,1974,37710,2592,18294,1761,30373,2376,14255,1313,26928,2385,22141,1764,15276,1483,14867,1615,11181,1243,11883,1393,12542,1492,7595,913,6676,1138,5305,899,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
