GEO_ID,B24021_001E,B24021_001M,B24021_002E,B24021_002M,B24021_003E,B24021_003M,B24021_004E,B24021_004M,B24021_005E,B24021_005M,B24021_006E,B24021_006M,B24021_007E,B24021_007M,B24021_008E,B24021_008M,B24021_009E,B24021_009M,B24021_010E,B24021_010M,B24021_011E,B24021_011M,B24021_012E,B24021_012M,B24021_013E,B24021_013M,B24021_014E,B24021_014M,B24021_015E,B24021_015M,B24021_016E,B24021_016M,B24021_017E,B24021_017M,B24021_018E,B24021_018M,B24021_019E,B24021_019M,B24021_020E,B24021_020M,B24021_021E,B24021_021M,B24021_022E,B24021_022M,B24021_023E,B24021_023M,B24021_024E,B24021_024M,B24021_025E,B24021_025M,B24021_026E,B24021_026M,B24021_027E,B24021_027M,B24021_028E,B24021_028M,B24021_029E,B24021_029M,B24021_030E,B24021_030M,B24021_031E,B24021_031M,B24021_032E,B24021_032M,B24021_033E,B24021_033M,B24021_034E,B24021_034M,B24021_035E,B24021_035M,B24021_036E,B24021_036M,NAME,B24021_001MA,B24021_001EA,B24021_002EA,B24021_002MA,B24021_003EA,B24021_003MA,B24021_004MA,B24021_004EA,B24021_005MA,B24021_005EA,B24021_006MA,B24021_006EA,B24021_007EA,B24021_007MA,B24021_008EA,B24021_008MA,B24021_009EA,B24021_009MA,B24021_010MA,B24021_010EA,B24021_011MA,B24021_011EA,B24021_012MA,B24021_012EA,B24021_013EA,B24021_013MA,B24021_014EA,B24021_014MA,B24021_015EA,B24021_015MA,B24021_016EA,B24021_016MA,B24021_017MA,B24021_017EA,B24021_018MA,B24021_018EA,B24021_019EA,B24021_019MA,B24021_020EA,B24021_020MA,B24021_021EA,B24021_021MA,B24021_022MA,B24021_022EA,B24021_023MA,B24021_023EA,B24021_024EA,B24021_024MA,B24021_025EA,B24021_025MA,B24021_026EA,B24021_026MA,B24021_027MA,B24021_027EA,B24021_028MA,B24021_028EA,B24021_029EA,B24021_029MA,B24021_030EA,B24021_030MA,B24021_031EA,B24021_031MA,B24021_032MA,B24021_032EA,B24021_033MA,B24021_033EA,B24021_034EA,B24021_034MA,B24021_035EA,B24021_035MA,B24021_036EA,B24021_036MA,state
0400000US12,41266,153,59125,1254,64237,1803,66823,1009,60379,905,71991,1010,73117,2167,76120,2447,55856,4304,45583,480,41937,774,66730,2844,43318,752,45747,2055,60307,897,70407,1264,39632,1165,27587,442,28104,1108,42219,1209,35384,1422,51696,1637,25343,446,25285,510,26863,884,36884,320,41100,452,35130,403,36451,386,23297,2055,35139,743,41021,754,32303,376,34829,1692,37014,747,26721,508,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,61995,308,80869,539,88669,2311,91954,1887,80710,1690,95503,2468,100519,870,95475,4972,80103,5626,63719,1612,51975,1336,102267,8992,65225,1810,60814,2910,75864,1557,88137,3371,51715,3351,37031,649,35786,1006,75912,3538,57266,9813,84911,5953,31248,811,37045,1261,32324,1868,52007,557,61284,898,48449,1427,52481,2249,45029,7653,55732,3349,52040,1044,42014,598,43495,1450,44526,2838,36498,1526,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,75358,1805,89399,3595,97735,6437,105860,8781,87240,6122,92296,5223,95409,4394,81119,3825,100342,10142,79331,4407,66822,6601,143065,17444,63991,7999,70547,3632,68723,11809,80180,16180,46619,10313,35412,2634,32300,8575,67705,16722,41205,16367,101115,17691,30890,1149,36475,8854,36665,4699,57160,5921,67095,8833,53470,4906,50764,4455,-666666666,-222222222,48983,8692,50887,1854,41123,3620,56985,12717,40315,9757,30083,10629,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,47750,917,64764,2026,68027,2798,71737,2110,61463,2127,75850,2000,76962,3399,79099,3732,60572,10041,51298,793,46644,1325,80471,13084,50394,1307,51998,1689,61933,3523,75888,6387,39732,2628,27473,1079,26381,1197,47748,4738,38250,3722,52401,5655,25151,1304,29528,2614,23860,2520,40505,634,48332,2894,36256,652,45200,3554,29250,6886,42135,2207,49816,2167,39648,1369,38915,1827,47769,2523,32204,1162,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,54514,509,76351,387,81476,495,84235,2202,77496,1529,85052,2100,90392,1995,81742,1930,74575,4052,65962,626,50942,750,111499,6190,65004,1278,67038,2051,75519,858,85533,1131,48511,2001,34616,641,31695,423,64697,2222,47004,1508,80065,2934,28525,1048,34850,1375,31035,767,46935,397,52087,520,44192,845,50193,618,30659,1736,48836,2393,51654,597,40201,451,41459,630,41696,609,32200,632,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,60687,334,83601,1727,96048,1616,100468,597,88629,3731,95157,2434,100483,873,86774,4652,82500,4287,65173,1207,55218,3113,106019,7893,61417,766,66673,2708,78574,2879,90814,1063,47429,2529,34222,1024,32095,731,69634,6025,47631,3501,86379,8580,26324,764,31734,815,30039,2454,50808,376,58127,3283,46626,679,51010,663,22342,12302,49927,3766,53014,2645,38703,1531,40365,1421,45293,2507,31003,692,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,46966,281,62081,273,67653,1710,71068,971,63990,1704,73314,1570,74727,1628,76258,2180,61785,4881,51134,555,44335,1884,76754,5592,52124,946,49990,3268,60018,1341,67114,1442,40869,780,29685,711,27791,864,55299,1969,46153,6673,60435,1387,21945,421,31540,744,26693,1276,40370,335,46523,717,37271,406,47448,1040,32500,3804,48289,2009,48330,2239,39049,719,40853,491,45474,1356,31852,406,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,43469,675,57527,898,62460,1663,64394,2637,61696,906,71716,1259,75588,2134,72936,4742,56528,2524,45775,923,40235,1358,73706,11481,43434,1604,50660,1792,55057,1481,65808,1325,37054,1282,27340,546,26439,860,43199,3471,41362,4191,45419,6233,22419,807,26814,609,26768,1255,37632,739,44249,2250,35345,624,42543,1856,30769,1966,41849,1160,46144,1147,37212,552,39849,1104,45409,1989,29399,1282,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,50051,219,66039,353,71250,582,73815,2134,67273,1186,76420,1216,78472,2491,79486,3107,63397,3702,53976,1063,43139,1834,83459,4963,56460,819,51299,1599,63012,1610,73489,1690,41466,889,30895,376,29803,1005,56480,2365,40513,1561,68825,3594,24616,690,31813,624,27754,1725,41582,334,49024,1601,39081,653,48537,1385,31738,1545,50245,925,49180,1745,40848,287,41536,433,48736,1638,33753,1375,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,48113,504,66557,486,70654,787,74837,2400,65240,1213,78344,1685,74608,2419,85639,1425,60488,2919,52465,1223,48502,1848,75650,5857,52495,2391,52615,3453,61740,694,72110,1134,41467,920,28768,727,27879,979,56782,1560,41471,2949,61814,1090,22454,660,29461,1145,26571,1175,40612,326,45117,1531,38463,705,46932,809,29723,3205,46095,1032,50802,713,39964,708,40892,442,44266,2097,31309,571,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,45614,513,57986,1321,60316,1355,60823,1120,58097,3713,67464,2915,72410,3707,66971,4169,55179,8430,50698,871,42499,4381,90148,14793,51303,1081,48108,4692,60266,1630,68914,3814,40319,2246,27979,1353,28662,2000,48611,4444,45020,5047,52167,6980,22260,1037,28253,2140,23811,2077,39539,1517,46636,2059,36323,678,42396,1519,36772,1084,41594,1317,48880,2300,39950,1156,39557,1187,46974,2397,33106,2135,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,41973,433,57096,1462,58839,3677,59996,3722,56740,4764,69953,4113,65074,8358,75705,6216,75264,15715,46806,2101,41902,3079,86018,12467,46641,2879,46361,6820,60397,2820,71063,4001,41044,5714,28473,2341,27544,2402,49574,4472,52505,9880,48416,7192,23325,2270,26313,2701,25766,1537,40075,1730,46751,2453,32750,1996,40306,1211,31515,2860,41064,809,44422,5242,36923,1582,36337,2399,45182,4204,31431,2142,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,40172,584,56153,1237,56340,2554,56077,3096,57358,5466,74293,5075,71302,6964,80034,9910,72663,7027,45743,2199,41677,2114,73928,11985,42977,1962,50382,3975,62740,5087,76894,4103,35198,3982,25338,1075,24700,2619,50167,3604,45765,4860,54228,4693,20224,1470,24829,1559,23778,3075,34122,1512,35831,1413,32462,1453,36568,2101,28200,3789,36636,3983,40722,3552,35440,2375,34458,2097,42231,6028,27698,4152,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,47862,1331,66119,1204,66577,2862,70548,4728,61048,2500,73819,4486,75784,7691,75911,5600,54835,18582,55664,2775,52073,2910,91128,28502,55349,3363,53569,9893,85163,7888,100831,1940,55775,7541,35733,1007,34202,2159,51378,2402,42737,3738,71027,5665,32006,1173,34882,1779,35121,2677,40709,933,41054,2311,40560,1118,52327,5056,25463,4207,52650,5625,63111,3769,40302,3332,44531,7572,43313,4416,32101,1865,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,41628,454,51490,600,51660,923,51694,1256,51531,2962,62190,3356,61840,4986,64768,9773,54929,13025,44830,1953,41415,2753,59029,19084,46177,1833,40299,5870,55744,3342,62294,5507,47777,5009,29221,1510,28890,4364,40441,1809,37848,5605,42323,3982,24528,2854,30580,1406,21214,3301,36696,886,42153,3188,35080,1238,42584,2177,35327,3861,42327,2510,47562,3425,38816,1869,39505,2303,46079,2099,30463,1946,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,56182,414,78807,1309,81599,794,85089,2570,77258,2108,97462,2811,107104,4835,90202,3229,69161,4825,57160,1363,51485,1377,99831,7253,54346,2018,60162,4429,75217,2318,87053,4072,50004,3205,34927,687,32467,1360,67356,2862,54053,8127,75466,5212,31213,647,33950,1677,31683,1204,46349,780,52396,2000,42753,1018,49959,1637,31467,1482,52030,1377,56188,1052,42168,655,47631,1823,50524,1466,32455,948,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,52034,532,69817,2120,71464,3224,72152,7542,71037,2900,75300,4519,76306,7905,80953,7234,53695,9986,61125,2317,47319,4561,70955,5417,66223,6491,61000,12829,69844,5661,80226,6382,50816,8004,35087,2602,34983,3744,73439,7201,65415,24001,81295,2996,25238,1744,36915,4454,32153,5249,47375,3033,58034,6244,42108,1391,52890,2742,82152,85391,55668,6082,51091,1307,41203,1089,41786,1578,50909,5751,34196,1426,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,44478,609,62179,596,66514,1101,71519,1311,61326,963,78765,2960,78227,3509,82948,3959,61504,1932,45704,735,44953,1858,72035,5854,42657,1026,46125,2513,66244,1975,78291,2337,45504,2956,29734,786,29756,1180,51688,1536,41156,2833,61837,6222,25293,783,25807,1034,30202,878,38913,856,45520,1455,36664,456,40517,708,34378,3167,37327,975,47076,2133,35390,658,36221,864,43291,3563,29645,1341,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,41648,227,57358,897,64883,1604,66840,989,60456,2248,71150,1877,73584,4558,72278,4496,61357,4574,46337,635,41035,1552,76591,9629,45754,939,47542,2587,55162,1878,66345,1894,39007,1984,26209,434,25916,695,41577,1233,38887,3518,43887,3066,21112,579,24458,1215,25591,1057,36903,489,41159,939,35515,492,40130,913,28147,3544,36666,741,46749,2135,35074,735,35908,871,43568,3657,29219,1712,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,45712,476,59368,1585,66941,1724,70801,1956,61959,1341,72113,2616,72290,2651,76069,3804,57404,7955,46139,972,45557,2180,82338,18031,44504,1266,46708,2188,56482,2333,64773,3284,41511,2082,27986,1177,26666,1173,47735,3156,49311,3442,46752,3573,20961,1101,28219,2268,26467,2924,39149,1307,49281,2113,35816,645,41670,679,32460,4305,40060,1951,47346,2838,39135,2103,40505,1174,48880,4106,31067,604,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
