GEO_ID,B27001I_001E,B27001I_001M,B27001I_002E,B27001I_002M,B27001I_003E,B27001I_003M,B27001I_004E,B27001I_004M,B27001I_005E,B27001I_005M,B27001I_006E,B27001I_006M,B27001I_007E,B27001I_007M,B27001I_008E,B27001I_008M,B27001I_009E,B27001I_009M,B27001I_010E,B27001I_010M,B27001I_011E,B27001I_011M,B27001I_012E,B27001I_012M,B27001I_013E,B27001I_013M,B27001I_014E,B27001I_014M,B27001I_015E,B27001I_015M,B27001I_016E,B27001I_016M,B27001I_017E,B27001I_017M,B27001I_018E,B27001I_018M,B27001I_019E,B27001I_019M,B27001I_020E,B27001I_020M,B27001I_021E,B27001I_021M,B27001I_022E,B27001I_022M,B27001I_023E,B27001I_023M,B27001I_024E,B27001I_024M,B27001I_025E,B27001I_025M,B27001I_026E,B27001I_026M,B27001I_027E,B27001I_027M,B27001I_028E,B27001I_028M,NAME,B27001I_001EA,B27001I_001MA,B27001I_002EA,B27001I_002MA,B27001I_003EA,B27001I_003MA,B27001I_004MA,B27001I_004EA,B27001I_005MA,B27001I_005EA,B27001I_006EA,B27001I_006MA,B27001I_007EA,B27001I_007MA,B27001I_008EA,B27001I_008MA,B27001I_009MA,B27001I_009EA,B27001I_010MA,B27001I_010EA,B27001I_011EA,B27001I_011MA,B27001I_012EA,B27001I_012MA,B27001I_013EA,B27001I_013MA,B27001I_014MA,B27001I_014EA,B27001I_015MA,B27001I_015EA,B27001I_016MA,B27001I_016EA,B27001I_017EA,B27001I_017MA,B27001I_018EA,B27001I_018MA,B27001I_019MA,B27001I_019EA,B27001I_020MA,B27001I_020EA,B27001I_021EA,B27001I_021MA,B27001I_022EA,B27001I_022MA,B27001I_023EA,B27001I_023MA,B27001I_024EA,B27001I_024MA,B27001I_025EA,B27001I_025MA,B27001I_026MA,B27001I_026EA,B27001I_027MA,B27001I_027EA,B27001I_028MA,B27001I_028EA,state
0400000US31,211336,1002,28667,1276,25243,1646,3424,1444,58239,1548,52583,2154,5656,1760,25335,1807,17835,1655,7500,1479,28726,2131,20572,2087,8154,1628,28666,1944,19229,2182,9437,1931,21266,1596,14935,1739,6331,1363,11598,1447,9335,1595,2263,737,5804,1145,5725,1140,79,129,3035,994,3035,994,0,161,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,219113,725,25436,1551,24490,1522,946,544,60987,2073,55023,2739,5964,2055,28215,2341,18846,2429,9369,2113,30146,2683,19873,2728,10273,1903,26086,2141,15503,2210,10583,2111,22704,1973,14705,2316,7999,1950,16231,1400,12131,1327,4100,1264,6263,1160,6135,1163,128,152,3045,941,2980,963,65,76,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1012389,1325,85894,2284,82014,2885,3880,1287,223308,3056,210588,3663,12720,2285,107158,2949,89757,3950,17401,2913,127089,3697,101849,4206,25240,2958,129389,2399,103825,3418,25564,3207,113532,2359,95455,3678,18077,3069,107887,1211,95667,2685,12220,2360,72017,1539,71099,1522,918,487,46115,1312,45848,1313,267,237,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,143435,1158,21351,940,20229,1298,1122,756,37783,1363,35500,1801,2283,1373,15089,1356,13118,1584,1971,1329,19419,1096,17946,1264,1473,841,18374,734,16271,923,2103,845,13399,808,12471,854,928,585,9998,531,9694,605,304,229,5479,576,5388,577,91,150,2543,433,2476,435,67,106,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,33430,514,3822,982,3583,956,239,237,8973,836,7763,908,1210,654,5633,1272,3645,1087,1988,796,5163,1087,4174,1040,989,454,3502,950,2525,876,977,380,3290,754,1851,581,1439,561,2118,848,1657,767,461,350,440,251,433,251,7,25,489,266,489,266,0,163,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,956598,1908,118164,2857,115238,2640,2926,1131,255872,3854,244269,4403,11603,2185,111662,3775,85086,3866,26576,3304,144363,3847,101781,4451,42582,3754,134737,2861,86808,4483,47929,4886,93171,2423,65900,2856,27271,2981,56614,2350,46680,2444,9934,1971,28417,1842,26314,1842,2103,1015,13598,1950,13226,1935,372,276,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,166446,504,19693,1323,18925,1250,768,666,36355,1479,35844,1612,511,456,20887,1586,17631,1844,3256,1342,25252,1371,21257,1874,3995,1301,22102,629,18668,1421,3434,1204,19832,582,17526,1298,2306,1217,12787,639,12323,696,464,367,6255,441,6148,489,107,176,3283,181,3283,181,0,220,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,2230544,2384,236118,3228,218175,4025,17943,2611,538265,4325,471366,7161,66899,7528,272043,5302,208601,6790,63442,5915,303246,4712,229699,6844,73547,6104,299359,2877,217914,7221,81445,6556,246901,2183,187331,4757,59570,4478,175982,888,148125,3014,27857,2931,99677,973,96703,1430,2974,1156,58953,953,57471,1262,1482,771,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,367109,2226,50926,2606,47230,2799,3696,1228,103389,2854,87960,4006,15429,3203,39385,2396,23567,2689,15818,2596,46999,2663,24532,2836,22467,2067,55925,3109,27331,2996,28594,2864,36705,2456,20722,2391,15983,2463,20247,2126,14477,2045,5770,1295,8989,1452,8151,1419,838,471,4544,1136,4402,1143,142,169,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,341691,1637,41216,1685,38136,1851,3080,1067,93163,2278,83329,3013,9834,2519,41754,2915,26131,2634,15623,2346,44846,2475,30846,2781,14000,1625,43468,2341,26573,2800,16895,2267,37372,2302,26140,2348,11232,1744,22450,1505,18591,1589,3859,1019,11139,1361,10472,1424,667,363,6283,1097,6049,1118,234,219,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
