GEO_ID,B25095_001E,B25095_001M,B25095_002E,B25095_002M,B25095_003E,B25095_003M,B25095_004E,B25095_004M,B25095_005E,B25095_005M,B25095_006E,B25095_006M,B25095_007E,B25095_007M,B25095_008E,B25095_008M,B25095_009E,B25095_009M,B25095_010E,B25095_010M,B25095_011E,B25095_011M,B25095_012E,B25095_012M,B25095_013E,B25095_013M,B25095_014E,B25095_014M,B25095_015E,B25095_015M,B25095_016E,B25095_016M,B25095_017E,B25095_017M,B25095_018E,B25095_018M,B25095_019E,B25095_019M,B25095_020E,B25095_020M,B25095_021E,B25095_021M,B25095_022E,B25095_022M,B25095_023E,B25095_023M,B25095_024E,B25095_024M,B25095_025E,B25095_025M,B25095_026E,B25095_026M,B25095_027E,B25095_027M,B25095_028E,B25095_028M,B25095_029E,B25095_029M,B25095_030E,B25095_030M,B25095_031E,B25095_031M,B25095_032E,B25095_032M,B25095_033E,B25095_033M,B25095_034E,B25095_034M,B25095_035E,B25095_035M,B25095_036E,B25095_036M,B25095_037E,B25095_037M,B25095_038E,B25095_038M,B25095_039E,B25095_039M,B25095_040E,B25095_040M,B25095_041E,B25095_041M,B25095_042E,B25095_042M,B25095_043E,B25095_043M,B25095_044E,B25095_044M,B25095_045E,B25095_045M,B25095_046E,B25095_046M,B25095_047E,B25095_047M,B25095_048E,B25095_048M,B25095_049E,B25095_049M,B25095_050E,B25095_050M,B25095_051E,B25095_051M,B25095_052E,B25095_052M,B25095_053E,B25095_053M,B25095_054E,B25095_054M,B25095_055E,B25095_055M,B25095_056E,B25095_056M,B25095_057E,B25095_057M,B25095_058E,B25095_058M,B25095_059E,B25095_059M,B25095_060E,B25095_060M,B25095_061E,B25095_061M,B25095_062E,B25095_062M,B25095_063E,B25095_063M,B25095_064E,B25095_064M,B25095_065E,B25095_065M,B25095_066E,B25095_066M,B25095_067E,B25095_067M,B25095_068E,B25095_068M,B25095_069E,B25095_069M,B25095_070E,B25095_070M,B25095_071E,B25095_071M,B25095_072E,B25095_072M,B25095_073E,B25095_073M,NAME,B25095_001EA,B25095_001MA,B25095_002EA,B25095_002MA,B25095_003EA,B25095_003MA,B25095_004EA,B25095_004MA,B25095_005EA,B25095_005MA,B25095_006EA,B25095_006MA,B25095_007EA,B25095_007MA,B25095_008EA,B25095_008MA,B25095_009EA,B25095_009MA,B25095_010EA,B25095_010MA,B25095_011EA,B25095_011MA,B25095_012EA,B25095_012MA,B25095_013EA,B25095_013MA,B25095_014EA,B25095_014MA,B25095_015EA,B25095_015MA,B25095_016EA,B25095_016MA,B25095_017EA,B25095_017MA,B25095_018EA,B25095_018MA,B25095_019MA,B25095_019EA,B25095_020EA,B25095_020MA,B25095_021EA,B25095_021MA,B25095_022EA,B25095_022MA,B25095_023EA,B25095_023MA,B25095_024EA,B25095_024MA,B25095_025EA,B25095_025MA,B25095_026EA,B25095_026MA,B25095_027EA,B25095_027MA,B25095_028EA,B25095_028MA,B25095_029EA,B25095_029MA,B25095_030EA,B25095_030MA,B25095_031EA,B25095_031MA,B25095_032EA,B25095_032MA,B25095_033EA,B25095_033MA,B25095_034EA,B25095_034MA,B25095_035EA,B25095_035MA,B25095_036EA,B25095_036MA,B25095_037EA,B25095_037MA,B25095_038EA,B25095_038MA,B25095_039EA,B25095_039MA,B25095_040EA,B25095_040MA,B25095_041EA,B25095_041MA,B25095_042EA,B25095_042MA,B25095_043EA,B25095_043MA,B25095_044EA,B25095_044MA,B25095_045EA,B25095_045MA,B25095_046EA,B25095_046MA,B25095_047EA,B25095_047MA,B25095_048EA,B25095_048MA,B25095_049EA,B25095_049MA,B25095_050EA,B25095_050MA,B25095_051EA,B25095_051MA,B25095_052EA,B25095_052MA,B25095_053EA,B25095_053MA,B25095_054EA,B25095_054MA,B25095_055EA,B25095_055MA,B25095_056MA,B25095_056EA,B25095_057EA,B25095_057MA,B25095_058EA,B25095_058MA,B25095_059EA,B25095_059MA,B25095_060EA,B25095_060MA,B25095_061EA,B25095_061MA,B25095_062EA,B25095_062MA,B25095_063EA,B25095_063MA,B25095_064EA,B25095_064MA,B25095_065EA,B25095_065MA,B25095_066EA,B25095_066MA,B25095_067EA,B25095_067MA,B25095_068EA,B25095_068MA,B25095_069EA,B25095_069MA,B25095_070EA,B25095_070MA,B25095_071EA,B25095_071MA,B25095_072EA,B25095_072MA,B25095_073EA,B25095_073MA,state
0400000US30,291018,4709,10986,1920,175,123,141,143,155,135,131,134,605,372,576,278,7713,1668,1490,455,17732,1896,2402,579,1711,617,1203,411,1372,464,1334,464,2343,783,7367,1235,0,172,36884,2588,13574,1437,5041,1092,2997,671,2635,712,2019,619,3664,828,6954,1160,0,172,38647,2208,18937,1684,3957,1028,3775,873,3660,784,2451,556,2988,803,2879,895,0,172,60891,2930,33581,2471,8321,1478,8031,1480,5318,1088,2405,718,2137,753,1098,449,0,172,43899,2935,28732,2580,7290,1131,4425,1028,2001,616,492,253,441,275,518,265,0,172,47843,2752,38152,2477,5981,1101,2465,810,532,281,399,416,114,145,200,224,0,172,34136,2077,31862,1982,1932,522,119,105,33,43,109,114,11,20,70,117,0,172,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,406226,6154,14185,1500,793,489,294,201,294,228,428,198,240,164,612,241,9200,1256,2324,526,25984,1834,3243,650,1964,547,1983,653,2225,541,2151,616,3725,725,10693,1392,0,170,48799,2557,15152,1630,6077,1176,5512,1110,4659,945,3602,638,5708,1211,8089,1286,0,170,52616,3237,23527,1976,6580,1011,6516,1221,5512,1129,3238,702,3818,859,3425,686,0,170,78383,3842,42710,2881,12402,1761,9475,1315,5850,1193,3192,799,3016,835,1738,602,0,170,64234,3596,41400,2567,13046,1946,5117,1176,1950,705,1686,627,764,449,271,204,0,170,72535,3864,58471,3983,8771,1379,3097,679,1447,494,323,248,328,241,98,97,0,170,49490,3125,45872,3059,2384,644,884,552,158,171,151,173,15,26,26,43,0,170,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2612904,19709,93740,4764,2000,524,1770,757,2018,744,3068,952,2685,832,4786,999,57339,3674,20074,2264,184390,7732,32878,2889,19174,2122,19472,2236,17440,2054,12689,1757,16970,1835,65767,4923,0,210,324215,9472,126893,6428,35926,2999,26536,2704,25012,2635,22731,2641,34464,3195,52653,3618,0,210,339362,9350,162196,5688,42470,3280,41960,3780,33475,3053,21990,2671,20862,2926,16409,1802,0,210,485287,11090,286423,9107,76914,4391,53680,3179,30023,3122,15591,1924,13409,2127,9247,1687,0,210,370556,9557,264223,8005,56472,3519,26828,2710,11551,1480,6096,1470,3209,781,2177,679,0,210,437795,10220,358366,9194,49816,3641,16988,1738,7067,1195,2405,765,2170,689,983,428,0,210,377559,9343,353557,8817,15695,2032,5132,1013,1562,561,694,477,531,364,388,248,0,210,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2426435,18052,100694,5786,1931,690,1185,496,1188,655,1965,793,1991,755,3713,882,60127,4612,28594,2929,146780,6812,24703,2413,14569,1741,13998,2203,11128,1809,10851,2232,15823,2192,55708,4656,0,226,270739,7342,98718,4584,27778,2509,22964,2674,20931,2317,14908,2064,34220,3229,51220,3856,0,226,270025,8075,123590,5204,31955,3172,31498,3180,25495,2939,16132,2517,20426,2639,20929,2006,0,226,424497,10164,225809,7676,68710,4833,55548,4916,30222,2874,16900,2355,16802,2509,10506,1998,0,226,343292,9676,233844,8017,53911,4532,27111,3267,13609,2192,7765,1407,4356,1235,2696,985,0,226,441242,10840,349867,10134,57173,3964,19486,2405,7720,1316,3544,1060,1927,590,1525,572,0,226,429166,11019,393368,11666,23177,2463,7381,1534,2695,835,913,456,1126,622,506,386,0,226,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,167108,3496,5284,968,216,141,45,40,51,57,25,29,184,170,279,206,3703,806,781,366,8146,1492,1860,501,484,257,360,158,611,275,326,230,821,295,3684,1257,0,157,13172,1562,4523,857,1569,506,1159,392,914,372,815,408,893,367,3299,801,0,157,13302,1417,6123,937,1216,490,989,408,774,347,1144,594,1468,485,1588,541,0,157,27078,2423,11534,1714,2911,751,3728,932,2449,647,2333,616,2803,740,1320,517,0,157,24109,2147,12478,1732,3994,865,2726,688,2184,658,1488,668,931,443,308,216,0,157,37832,2765,23988,2352,6334,1195,5071,1118,1111,435,797,553,422,259,109,148,0,157,38185,2717,34556,2499,2747,790,563,269,189,173,130,177,0,157,0,157,0,157,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1262257,12735,67149,4298,2703,844,2098,713,2751,993,1885,595,1747,542,4964,1068,34736,2860,16265,2290,107991,4990,23429,2281,13010,1913,13100,1717,8609,1532,7417,1532,10291,1593,32135,2840,0,201,173897,6011,81896,4405,19769,2402,13681,1725,14800,2063,11842,1916,14587,1850,17322,2063,0,201,157610,6291,91375,4135,16230,2066,18077,2060,11222,2199,7445,1617,7766,1493,5495,1340,0,201,234085,7474,155904,6059,36407,2895,20877,2615,9267,1597,6423,1352,3443,896,1764,627,0,201,178176,6595,142596,5701,21046,2114,7635,1439,2772,875,1403,562,1647,655,1077,533,0,201,198338,7314,175077,6926,13851,1860,6305,1317,1805,659,612,263,457,298,231,236,0,201,145011,5918,138852,6104,4096,823,1307,451,193,195,321,328,0,201,242,220,0,201,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,188798,4006,6520,1388,223,328,25,48,10,18,20,33,107,94,58,79,4754,1124,1323,425,10985,1263,792,332,593,321,533,275,880,309,1020,412,1210,416,5957,897,0,157,22429,1722,3878,848,2649,663,2211,551,2188,608,1802,654,3787,790,5914,1016,0,157,21214,1769,6112,923,2722,653,2845,740,1863,448,1964,589,2268,600,3440,783,0,157,34993,2162,15612,1299,5545,868,5300,912,3771,779,2184,595,1534,474,1047,356,0,157,29884,2174,16555,1598,7047,1207,3335,679,1759,528,641,265,300,195,247,211,0,157,38081,2137,26948,1983,6601,1174,2911,863,715,277,545,274,218,160,143,144,0,157,24692,1830,22476,1673,1397,511,493,342,232,150,78,103,0,157,16,26,0,157,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,641551,6758,21616,2280,246,201,358,401,397,320,759,397,508,364,708,340,12305,1815,6335,1240,30794,2312,3632,779,2226,619,2381,589,1901,691,1831,497,3310,997,15513,1806,0,211,67489,3991,21259,2453,6885,1166,3692,810,3428,863,4084,1154,7958,1495,20183,2570,0,211,74877,3717,28281,2346,7093,1393,7701,1307,7552,1259,6668,1159,8889,1152,8693,1266,0,211,116637,5057,50674,3338,18879,2133,17190,1944,14183,2030,7022,1319,5766,1248,2923,855,0,211,99026,4415,55129,2840,21049,2255,11973,1743,5733,1156,3273,883,1501,597,368,196,0,211,123340,5195,90712,4257,20567,2181,6755,1270,2796,827,1096,594,584,264,830,385,0,211,107772,4132,98756,3902,6243,1089,1398,477,901,464,131,139,291,228,52,90,0,211,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,532674,7982,27314,2761,998,494,966,451,1665,702,1081,529,983,493,3122,867,13031,1958,5468,1156,56011,4067,18472,2086,7282,1574,5468,1102,6100,1657,3466,1057,4916,1160,10307,1664,0,201,89408,5130,49217,3953,9740,1675,6470,1414,6616,1473,4451,978,6827,1401,6087,1366,0,201,80513,4440,54898,3560,8437,1300,7015,1365,3599,896,2942,935,2572,861,1050,539,0,201,103740,4378,81061,4109,11926,1944,4816,1148,2591,784,1379,569,1244,584,723,401,0,201,61531,3682,52882,3238,4561,1036,2240,716,666,372,975,614,81,134,126,125,0,201,72057,3657,67155,3588,3244,773,1484,608,103,105,43,71,0,201,28,55,0,201,42100,2922,40969,2951,814,407,250,277,0,201,0,201,67,107,0,201,0,201,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,971990,7832,39695,2302,1673,438,1449,531,1503,490,1234,407,1486,396,2825,604,21824,1864,7701,959,69817,3016,14968,1302,9013,1031,6587,992,7375,1109,5208,774,6897,974,19769,1759,0,161,130468,4009,59011,3162,15692,1576,10812,1193,9757,1101,9056,1196,11303,1599,14837,1410,0,161,128984,4265,73369,3131,15714,1586,13409,1626,10165,1302,5800,967,6114,1108,4413,854,0,161,189301,4778,125760,4257,29221,2355,16850,1696,9095,1143,3785,625,2741,664,1849,632,0,161,141798,4040,107946,3459,17636,1926,8949,1396,4107,871,1303,499,1285,498,572,313,0,161,156400,4753,135613,4897,12445,1311,5064,970,1622,494,712,407,359,228,585,457,0,161,115527,4391,109570,4248,4233,870,774,279,688,400,33,29,173,214,56,77,0,161,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1592440,10546,39782,2331,445,321,197,118,264,173,695,302,433,227,1084,311,27426,1738,9238,1146,80346,3777,5208,964,5867,840,6922,836,7312,935,7851,1045,11948,1498,35238,2421,0,151,167862,4384,39666,2093,23997,1683,22846,2228,16145,1505,14746,1364,19030,1772,31432,2640,0,151,188313,5458,82001,3476,26139,1972,22166,1904,19086,1759,12270,1346,15125,1614,11526,1370,0,151,309307,5393,168852,4362,53262,2456,39425,2205,21726,1832,10481,1054,9886,1165,5675,1010,0,151,258702,6211,175859,4588,46606,2983,20685,1920,8287,1192,3644,695,2436,586,1185,369,0,151,323810,6517,261639,5800,39106,2310,15300,1630,3592,786,2303,706,1082,338,788,284,0,151,224318,5037,209352,5054,10979,1326,2690,520,604,260,200,152,242,212,251,197,0,151,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,793791,9316,146981,5757,37948,3078,12475,1754,8037,1428,6844,1591,5664,1271,7341,1170,42273,3418,26399,2376,169021,8137,103644,6401,9837,1764,7389,1385,6718,1256,6132,1419,11582,1617,23719,2508,0,228,177537,6019,110418,4627,10800,1737,10829,1530,12467,1734,9219,1831,12222,1693,11582,1734,0,228,117344,5875,72104,4560,16163,2249,12146,1907,6411,1440,3879,1108,3692,1127,2949,872,0,228,97418,5165,70630,4293,12882,1762,6287,1245,3361,923,1529,659,1800,616,929,436,0,228,38465,3218,30942,3072,3859,1008,1337,482,1484,824,426,414,417,457,0,228,0,228,28999,3274,24281,2850,2912,1020,586,306,759,539,289,360,0,228,172,246,0,228,18026,2102,16270,2075,746,426,420,328,418,324,131,147,41,67,0,228,0,228,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2093205,14799,62008,4143,952,554,389,378,1014,327,1598,687,1348,691,3270,1147,38673,3288,14764,1736,105691,5508,15022,2231,9837,1489,9985,1866,9621,1415,6905,1310,9023,1500,45298,3856,0,206,181566,6809,63224,4014,20036,2395,14893,2065,11480,1580,11027,1708,18294,2021,42612,3573,0,206,193162,6391,79455,4063,23013,2179,20168,2462,17268,2430,13479,1683,19905,2809,19874,2372,0,206,323735,7674,154703,5363,49147,3749,38875,3454,29537,2933,20534,2455,17558,1904,13381,1574,0,206,291662,7672,160736,6047,53614,4050,33253,2977,22381,2594,9336,1599,8140,1308,4202,990,0,206,408118,9679,266681,8715,72706,4256,35483,2644,17953,2080,7823,1309,5508,1113,1964,610,0,206,527263,10640,432129,10562,61132,3297,20952,2221,8064,1311,2780,731,1453,458,753,374,0,206,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,199467,4766,5881,990,136,115,57,59,82,76,236,267,107,105,167,99,3998,814,1098,379,9500,1397,1281,371,1237,396,886,348,885,366,900,451,1281,420,3030,890,0,161,15704,1754,6261,925,3193,871,1765,478,942,387,403,203,1210,430,1930,667,0,161,20755,1847,12313,1357,2544,775,1967,589,1185,436,938,346,1365,527,443,283,0,161,35191,2204,20760,1365,4146,866,4336,1195,2803,731,1039,491,966,450,1141,696,0,161,33539,2457,24398,1992,5375,1227,2270,704,1063,459,251,226,150,125,32,55,0,161,45862,3264,38702,3029,3994,838,2165,605,673,478,120,134,187,207,21,35,0,161,33035,2978,30287,2925,2101,993,234,208,341,492,72,117,0,161,0,161,0,161,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1335486,12405,62065,4513,1743,754,921,431,1581,605,2318,779,2069,806,3523,1063,36491,2980,13419,1946,105161,5581,22282,2699,12702,1862,10230,1614,8938,1756,6940,1552,11833,1602,32236,2655,0,214,182936,5915,79582,4241,19631,2217,15441,1957,12362,1724,11775,1645,17798,1907,26347,2834,0,214,171915,6833,90588,5347,20841,1950,20573,2456,14104,2110,9033,1504,10214,1894,6562,1225,0,214,255192,7839,156151,6115,40624,3157,24010,2514,12606,2008,9647,1914,5995,1153,6159,1429,0,214,190004,6813,143319,5806,23929,2421,13052,2054,5659,1331,1590,574,1821,647,634,276,0,214,205087,6976,171143,5863,20475,2463,7634,1446,3134,955,1237,588,794,330,670,284,0,214,163126,4868,151783,4830,7851,1611,1982,656,784,438,354,236,211,146,161,141,0,214,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1024853,10325,27428,2498,1087,725,100,111,249,214,745,410,271,194,397,258,18202,1901,6377,1258,53165,3539,6579,1369,3329,782,3164,755,4430,1113,4651,1301,4885,1092,26127,2426,0,207,105582,4889,27113,2684,11236,1388,10085,1744,8137,1048,7957,1469,13160,2130,27894,2479,0,207,115199,4680,43899,3176,12453,1629,10014,1393,9525,1585,8616,1513,14504,1900,16188,1776,0,207,179946,6372,74578,4172,23901,2589,25407,2207,21506,2481,14386,2183,13124,1761,7044,1329,0,207,154160,6331,80725,4140,29288,2593,22620,2394,11721,2080,4154,1080,4089,986,1563,503,0,207,196205,6820,133063,5606,36221,2603,16371,2118,6158,919,2083,670,1647,645,662,346,0,207,193168,6858,169015,6491,16684,2004,5246,1267,1256,573,662,410,112,141,193,172,0,207,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,161812,3934,5006,1196,16,25,128,165,127,188,37,67,14,25,257,201,3108,865,1319,622,7941,1234,1346,633,634,310,925,522,450,275,597,296,1094,573,2895,678,0,203,17519,1785,7188,1177,2446,713,997,504,1181,522,941,438,1455,578,3311,966,0,203,19889,1833,10474,1378,1497,596,2950,886,1399,497,871,421,1982,782,716,351,0,203,29060,2444,16031,1848,3855,990,3955,1047,2039,614,1686,674,820,460,674,450,0,203,26392,2598,16567,2097,5414,1363,2225,753,1273,534,485,461,131,140,297,287,0,203,32881,2959,27286,2825,2578,792,1932,684,681,458,314,343,0,203,90,120,0,203,23124,2439,21569,2433,1391,613,87,127,77,126,0,203,0,203,0,203,0,203,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
