GEO_ID,C17023_001E,C17023_001M,C17023_002E,C17023_002M,C17023_003E,C17023_003M,C17023_004E,C17023_004M,C17023_005E,C17023_005M,C17023_006E,C17023_006M,C17023_007E,C17023_007M,C17023_008E,C17023_008M,C17023_009E,C17023_009M,C17023_010E,C17023_010M,C17023_011E,C17023_011M,C17023_012E,C17023_012M,C17023_013E,C17023_013M,C17023_014E,C17023_014M,C17023_015E,C17023_015M,C17023_016E,C17023_016M,C17023_017E,C17023_017M,C17023_018E,C17023_018M,C17023_019E,C17023_019M,C17023_020E,C17023_020M,C17023_021E,C17023_021M,C17023_022E,C17023_022M,C17023_023E,C17023_023M,NAME,C17023_001MA,C17023_001EA,C17023_002MA,C17023_002EA,C17023_003EA,C17023_003MA,C17023_004EA,C17023_004MA,C17023_005EA,C17023_005MA,C17023_006EA,C17023_006MA,C17023_007EA,C17023_007MA,C17023_008MA,C17023_008EA,C17023_009MA,C17023_009EA,C17023_010MA,C17023_010EA,C17023_011MA,C17023_011EA,C17023_012EA,C17023_012MA,C17023_013MA,C17023_013EA,C17023_014MA,C17023_014EA,C17023_015MA,C17023_015EA,C17023_016EA,C17023_016MA,C17023_017EA,C17023_017MA,C17023_018MA,C17023_018EA,C17023_019MA,C17023_019EA,C17023_020MA,C17023_020EA,C17023_021MA,C17023_021EA,C17023_022MA,C17023_022EA,C17023_023MA,C17023_023EA,state
0400000US06,8934621,23655,811643,14917,348830,9073,148213,5376,200617,7797,462813,11679,90510,4846,36819,3500,53691,4052,372303,11909,95559,5009,276744,9808,8122978,22881,6109593,28167,3590562,23029,2519031,21720,2013385,18959,700604,11794,428996,10367,271608,7661,1312781,18296,810193,14679,502588,11999,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,727948,11079,109072,6161,28260,3097,15593,1997,12667,1990,80812,5643,8416,1625,3612,1029,4804,1250,72396,5624,21633,2693,50763,4730,618876,9767,463500,10340,293998,7015,169502,6923,155376,6286,37941,3745,25343,3287,12598,1965,117435,4759,69756,4032,47679,3403,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,891935,10679,62963,3956,18738,2126,8482,1112,10256,1802,44225,4037,7172,1594,2642,881,4530,1333,37053,3658,9572,1974,27481,3104,828972,10321,631579,10503,393370,8465,238209,6968,197393,6544,59814,4566,33243,3607,26571,2550,137579,6167,74242,4139,63337,4771,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6730268,29102,767608,16310,316242,11180,131306,6069,184936,9483,451366,11723,63956,5010,25871,2881,38085,3728,387410,11193,93667,5576,293743,8992,5962660,29586,4555732,28065,2625060,22078,1930672,19746,1406928,20073,441588,12717,253391,9906,188197,10088,965340,15914,515535,11300,449805,12988,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1472372,11475,88511,5106,27194,2537,13823,1712,13371,1911,61317,4316,8663,1677,2456,795,6207,1369,52654,3922,14834,2001,37820,3378,1383861,12434,1042239,9663,631269,8641,410970,8775,341622,10057,93063,5510,52465,3835,40598,4019,248559,8922,141381,6611,107178,5681,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5026515,28230,488362,11115,202949,8368,114810,6468,88139,4811,285413,8607,49092,3964,20523,2574,28569,3382,236321,8318,66477,5007,169844,7465,4538153,27789,3435109,27603,2372956,23272,1062153,15479,1103044,18421,338990,10141,209441,8226,129549,6687,764054,15997,452816,11559,311238,10241,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1644205,12629,106906,5425,35611,3355,18218,2063,17393,2626,71295,4014,9689,1938,3708,1081,5981,1485,61606,3992,13919,2023,47687,3799,1537299,12862,1189633,13298,725286,11330,464347,9040,347666,9006,99598,4913,63389,3818,36209,3513,248068,7958,138846,6351,109222,5708,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,121529,3987,13761,2006,1755,536,985,420,770,370,12006,1895,1584,783,610,439,974,608,10422,1779,3542,1032,6880,1423,107768,3941,71254,3023,45619,2873,25635,2193,36514,3017,8584,1455,5092,1194,3492,1084,27930,2674,15180,1534,12750,2133,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,743767,8138,45593,3522,22058,2806,9790,1462,12268,2070,23535,2681,3151,986,1051,467,2100,857,20384,2524,4179,935,16205,2386,698174,8382,586349,7535,301223,5579,285126,5244,111825,5698,41684,3275,22760,2548,18924,2456,70141,4366,37287,3667,32854,3094,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,4632936,21570,465342,12311,177681,8479,83335,5319,94346,5345,287661,9948,43511,3721,20546,2159,22965,2679,244150,9135,77683,4920,166467,7437,4167594,21693,3065832,21310,1901347,18032,1164485,14625,1101762,15179,317254,9412,203276,7335,113978,6368,784508,12102,478187,10202,306321,9477,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2231636,16928,154894,6289,55682,4821,25853,2670,29829,3406,99212,5453,14999,2387,6137,1323,8862,1958,84213,4661,19622,2521,64591,3953,2076742,16581,1608112,15838,954654,12303,653458,10673,468630,11074,143452,6170,89131,5277,54321,3761,325178,9177,202929,7186,122249,6103,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2924244,16447,283821,8789,80024,4113,41915,2666,38109,3228,203797,7926,31589,2905,8981,1512,22608,2404,172208,8087,33858,3120,138350,6943,2640423,18155,2032543,17860,1317701,14041,714842,12551,607880,11599,196031,7393,102911,4908,93120,5718,411849,8909,220928,5933,190921,6450,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1550876,14411,139886,5874,53421,4133,27323,2496,26098,3046,86465,4380,14625,1876,5116,1198,9509,1558,71840,3776,16230,1947,55610,3719,1410990,14568,1106081,12858,717511,8306,388570,8939,304909,9794,95042,6018,48915,3994,46127,4187,209867,7185,111029,5314,98838,5000,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,3235257,16951,263075,8044,84281,3938,45642,3064,38639,2983,178794,7266,32802,3080,10741,1711,22061,2861,145992,6077,36720,2848,109272,5639,2972182,17693,2326988,17024,1526372,13278,800616,10505,645194,12617,203530,6860,111086,4487,92444,4831,441664,10539,250068,7728,191596,7792,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2520001,12884,238401,7742,81866,3764,39648,2308,42218,2926,156535,6131,28507,2626,9213,1273,19294,2456,128028,5774,29465,2993,98563,4818,2281600,14297,1767604,11952,1149459,9320,618145,8010,513996,10312,167031,5712,91611,4776,75420,4678,346965,8107,195186,6692,151779,5869,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,485628,5777,34617,2440,13109,1548,5995,1041,7114,1209,21508,2136,4069,988,864,436,3205,913,17439,1820,2349,817,15090,1613,451011,5547,366692,5695,218207,4950,148485,3838,84319,3673,30335,2222,14536,1695,15799,1767,53984,2869,23324,1732,30660,2536,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,437765,8417,35922,3490,16447,2232,8138,1466,8309,1568,19475,3006,3586,1451,1787,1145,1799,736,15889,2562,3028,975,12861,2279,401843,8117,332367,8163,203675,6599,128692,5460,69476,5714,25064,3245,12400,1891,12664,2330,44412,4941,23109,3095,21303,3382,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,495378,8167,74665,4183,30209,3367,17011,2576,13198,1914,44456,3421,8812,1483,4150,1121,4662,1078,35644,3144,9928,1557,25716,3025,420713,8572,314043,6793,212031,6247,102012,3977,106670,5344,36306,3241,19002,2243,17304,2270,70364,4053,41754,3219,28610,3253,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,316849,5403,17920,2129,6252,1215,3438,975,2814,820,11668,1859,1710,598,567,314,1143,512,9958,1710,2234,631,7724,1531,298929,5142,228910,5124,144998,4504,83912,3472,70019,3865,21442,2053,15104,1648,6338,1259,48577,3022,33544,2446,15033,1989,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,219707,5207,17571,1790,5315,1244,3295,1096,2020,574,12256,1605,2320,687,1278,518,1042,478,9936,1509,2223,508,7713,1397,202136,5094,166624,4895,105494,3729,61130,2827,35512,2902,12509,1695,5609,1136,6900,1247,23003,2385,9190,1514,13813,1971,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1879637,15187,119246,5731,45676,3505,19914,1870,25762,2905,73570,4855,10976,1814,3347,849,7629,1469,62594,4857,14654,2155,47940,4520,1760391,15008,1409215,14984,868060,10883,541155,10767,351176,10191,124943,6684,64451,4396,60492,5769,226233,8180,117745,5572,108488,6053,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,247476,4287,22542,2460,7028,1563,3334,1079,3694,1172,15514,2303,3391,1004,1202,761,2189,802,12123,2034,2337,928,9786,1735,224934,4489,167685,5095,107834,4307,59851,3424,57249,4131,16341,2329,9837,1637,6504,1634,40908,3369,23160,2619,17748,2561,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1713006,14051,170206,6517,73049,4238,32022,2326,41027,3525,97157,5129,19304,2569,7559,1614,11745,2060,77853,4735,22087,2239,55766,4170,1542800,14601,1174221,13242,755817,10350,418404,7649,368579,10680,132390,6574,66728,4454,65662,5245,236189,8416,129270,6346,106919,5603,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1708168,14564,193311,7696,66388,4815,34320,3051,32068,3621,126923,6204,22787,2635,8342,1558,14445,2262,104136,5537,27569,2781,76567,4419,1514857,14083,1179350,14316,764697,10403,414653,9662,335507,9726,104360,4746,59530,3917,44830,3051,231147,8097,132193,5705,98954,5678,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
