GEO_ID,B21001H_001E,B21001H_001M,B21001H_002E,B21001H_002M,B21001H_003E,B21001H_003M,B21001H_004E,B21001H_004M,B21001H_005E,B21001H_005M,B21001H_006E,B21001H_006M,B21001H_007E,B21001H_007M,B21001H_008E,B21001H_008M,B21001H_009E,B21001H_009M,B21001H_010E,B21001H_010M,B21001H_011E,B21001H_011M,B21001H_012E,B21001H_012M,B21001H_013E,B21001H_013M,B21001H_014E,B21001H_014M,B21001H_015E,B21001H_015M,B21001H_016E,B21001H_016M,B21001H_017E,B21001H_017M,B21001H_018E,B21001H_018M,B21001H_019E,B21001H_019M,B21001H_020E,B21001H_020M,B21001H_021E,B21001H_021M,B21001H_022E,B21001H_022M,B21001H_023E,B21001H_023M,B21001H_024E,B21001H_024M,B21001H_025E,B21001H_025M,B21001H_026E,B21001H_026M,B21001H_027E,B21001H_027M,B21001H_028E,B21001H_028M,B21001H_029E,B21001H_029M,B21001H_030E,B21001H_030M,B21001H_031E,B21001H_031M,B21001H_032E,B21001H_032M,B21001H_033E,B21001H_033M,NAME,B21001H_001MA,B21001H_001EA,B21001H_002MA,B21001H_002EA,B21001H_003MA,B21001H_003EA,B21001H_004MA,B21001H_004EA,B21001H_005MA,B21001H_005EA,B21001H_006MA,B21001H_006EA,B21001H_007MA,B21001H_007EA,B21001H_008MA,B21001H_008EA,B21001H_009MA,B21001H_009EA,B21001H_010MA,B21001H_010EA,B21001H_011MA,B21001H_011EA,B21001H_012MA,B21001H_012EA,B21001H_013MA,B21001H_013EA,B21001H_014MA,B21001H_014EA,B21001H_015MA,B21001H_015EA,B21001H_016MA,B21001H_016EA,B21001H_017MA,B21001H_017EA,B21001H_018MA,B21001H_018EA,B21001H_019MA,B21001H_019EA,B21001H_020EA,B21001H_020MA,B21001H_021MA,B21001H_021EA,B21001H_022MA,B21001H_022EA,B21001H_023MA,B21001H_023EA,B21001H_024MA,B21001H_024EA,B21001H_025MA,B21001H_025EA,B21001H_026MA,B21001H_026EA,B21001H_027MA,B21001H_027EA,B21001H_028MA,B21001H_028EA,B21001H_029MA,B21001H_029EA,B21001H_030MA,B21001H_030EA,B21001H_031MA,B21001H_031EA,B21001H_032MA,B21001H_032EA,B21001H_033MA,B21001H_033EA,state
0400000US49,1774398,1322,881089,979,308930,765,8695,1584,300235,1554,299459,717,19022,2286,280437,2327,125451,131,16861,1874,108590,1876,89842,468,26549,2008,63293,2030,57407,463,27901,1800,29506,1807,893309,778,301623,524,909,514,300714,734,293251,533,3287,981,289964,1042,130102,132,1442,566,128660,577,97295,361,1215,491,96080,635,71038,358,509,276,70529,440,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,8844534,4841,4279013,2987,1178636,2112,28276,2929,1150360,3603,1326893,1553,75793,4114,1251100,4307,797608,659,70632,3758,726976,3809,576693,294,151407,5262,425286,5281,399183,293,174697,4738,224486,4702,4565521,2667,1170503,1378,4628,1055,1165875,1766,1332643,1129,9268,1425,1323375,1708,826375,798,8032,1489,818343,1622,643741,894,4116,859,639625,1285,592259,473,4188,902,588071,1042,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,3967578,3274,1911505,2090,468624,1406,10291,1635,458333,2062,604172,1263,26241,2720,577931,2842,388428,475,26897,2656,361531,2695,265420,565,68706,3547,196714,3603,184861,101,87292,3265,97569,3282,2056073,2051,450131,1115,1843,582,448288,1314,619943,1261,2663,805,617280,1440,403915,583,3094,900,400821,936,300472,552,1956,519,298516,751,281612,496,2201,709,279411,816,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,7334857,3269,3557560,2270,980461,1886,37087,2742,943374,3172,1138764,1092,109104,5189,1029660,5172,664028,750,89967,3868,574061,3968,472540,719,164156,4984,308384,5091,301767,221,143877,3919,157890,3935,3777297,1484,953593,1122,4504,985,949089,1429,1151217,1262,16631,2231,1134586,2629,699396,737,9713,1292,689683,1443,527742,680,5225,1193,522517,1386,445349,312,4094,856,441255,923,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,3849492,2392,1868944,2146,520483,2096,21467,2373,499016,3140,597050,1282,57939,3440,539111,3544,343320,374,51701,2981,291619,3018,244926,170,97406,3881,147520,3876,163165,118,81055,3058,82110,3073,1980548,944,513671,848,3584,1057,510087,1462,598988,650,7334,1353,591654,1582,361468,248,6330,1189,355138,1232,274371,259,2810,1042,271561,1137,232050,180,2196,710,229854,744,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,7965426,2680,3857920,1778,1013438,1247,32057,3039,981381,3144,1194245,1088,105271,4101,1088974,4327,742934,322,87134,3983,655800,3978,540505,413,187078,4168,353427,4048,366798,32,194100,4093,172698,4093,4107506,1293,983069,782,4996,1317,978073,1517,1199818,994,13965,1720,1185853,2077,777281,419,9492,1348,767789,1366,598779,361,5384,863,593395,853,548559,431,5368,782,543191,882,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,6028542,2145,2954134,1404,805677,949,24492,2410,781185,2603,923034,768,80492,3938,842542,3797,565081,310,64255,3182,500826,3197,404872,391,136527,3522,268345,3495,255470,318,118399,3229,137071,3292,3074408,1178,767666,792,3411,992,764255,1221,920369,889,9972,1560,910397,1778,587200,273,5706,869,581494,900,440305,307,3903,709,436402,777,358868,191,3870,764,354998,799,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1184199,1340,579352,1004,163843,1049,5990,1103,157853,1443,183344,798,21872,1621,161472,1776,105721,279,15304,1522,90417,1519,75936,133,27209,1758,48727,1750,50508,125,24904,1439,25604,1447,604847,654,159650,576,1046,489,158604,762,181145,523,3630,796,177515,913,108936,234,2986,702,105950,700,82380,197,687,242,81693,313,72736,27,638,287,72098,291,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1097483,1239,543136,749,153024,880,7159,1657,145865,1873,174164,953,21159,2290,153005,2386,93301,191,18100,1889,75201,1912,75995,138,30968,2085,45027,2056,46652,86,24682,1815,21970,1833,554347,854,146831,642,919,469,145912,757,173083,376,3321,1052,169762,1031,98393,295,3078,945,95315,1027,79208,413,1179,490,78029,640,56832,8,1030,535,55802,535,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,652948,1494,319248,1197,70450,1588,6139,1322,64311,1946,86244,1203,11249,1532,74995,1932,63536,430,13335,1402,50201,1462,60159,585,22904,1703,37255,1753,38859,607,20693,1376,18166,1279,333700,870,63465,1214,1110,467,62355,1273,86966,1174,2485,815,84481,1460,68944,703,2027,642,66917,887,66244,507,1335,448,64909,624,48081,631,861,403,47220,830,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,242965,2016,123676,1811,26471,1577,5045,1372,21426,1835,37140,946,6447,916,30693,1269,24277,215,4981,927,19296,949,23871,189,8902,1244,14969,1244,11917,110,6235,1006,5682,988,119289,850,28765,745,1285,635,27480,910,33994,507,1715,658,32279,819,22229,214,648,489,21581,536,21358,112,259,217,21099,251,12943,189,126,97,12817,97,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,561854,627,279564,644,77047,703,3335,909,73712,1114,85097,536,9102,1558,75995,1568,52925,33,7764,1173,45161,1173,39926,65,13870,1440,26056,1436,24569,11,12466,1112,12103,1113,282290,208,72575,412,745,375,71830,557,82236,425,1671,555,80565,673,53470,53,796,344,52674,348,39353,238,576,266,38777,360,34656,236,363,317,34293,400,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,4150045,2991,2045160,2204,551423,1867,28975,2778,522448,3278,664782,1516,86289,4101,578493,4487,374133,350,69350,3986,304783,3936,285764,506,115571,3557,170193,3561,169058,468,90473,3103,78585,3156,2104885,1490,530695,1291,5974,1339,524721,1905,651653,659,14575,1981,637078,2099,388937,376,9806,1479,379131,1605,310509,437,5610,942,304899,1087,223091,187,3840,993,219251,1007,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,634615,2943,301610,1450,81068,1185,3161,905,77907,1393,91521,580,7481,1460,84040,1604,59228,265,5995,1160,53233,1196,42149,178,14694,1510,27455,1504,27644,195,14010,1200,13634,1208,333005,1998,80590,1619,739,514,79851,1689,96771,231,606,330,96165,374,64271,455,882,378,63389,606,47655,185,339,277,47316,289,43718,199,351,218,43367,302,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,3247000,2499,1590283,1846,378405,1312,24370,2951,354035,3183,461770,1340,63788,4213,397982,4617,282766,560,54592,3518,228174,3603,266462,410,109011,3397,157451,3343,200880,338,105822,3457,95058,3505,1656717,1319,358395,1250,4212,1095,354183,1543,454688,1256,8602,1279,446086,1893,309111,252,9193,1592,299918,1643,297927,464,4349,968,293578,1080,236596,464,6197,1509,230399,1589,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,3997388,2902,1925608,1838,526148,1911,26126,2995,500022,3268,634130,1686,68300,3876,565830,3809,340327,438,50804,3295,289523,3310,263270,658,94810,4178,168460,4177,161733,699,80867,2631,80866,2736,2071780,1586,530356,1608,3341,922,527015,1891,648444,1535,11531,1786,636913,2287,368034,305,8572,1242,359462,1299,295518,203,3517,925,292001,948,229428,252,2680,701,226748,747,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1724779,1621,840031,1519,236985,1381,11252,1741,225733,2163,262461,1154,28735,2667,233726,2968,154341,121,22201,1847,132140,1845,112298,419,39582,2105,72716,2099,73946,396,36737,1726,37209,1819,884748,496,228701,683,2259,803,226442,959,264508,508,4412,1022,260096,1142,163295,84,2814,689,160481,704,121370,391,1343,477,120027,633,106874,397,990,407,105884,586,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
