GEO_ID,C27017_001E,C27017_001M,C27017_002E,C27017_002M,C27017_003E,C27017_003M,C27017_004E,C27017_004M,C27017_005E,C27017_005M,C27017_006E,C27017_006M,C27017_007E,C27017_007M,C27017_008E,C27017_008M,C27017_009E,C27017_009M,C27017_010E,C27017_010M,C27017_011E,C27017_011M,C27017_012E,C27017_012M,C27017_013E,C27017_013M,C27017_014E,C27017_014M,C27017_015E,C27017_015M,C27017_016E,C27017_016M,C27017_017E,C27017_017M,C27017_018E,C27017_018M,C27017_019E,C27017_019M,C27017_020E,C27017_020M,C27017_021E,C27017_021M,C27017_022E,C27017_022M,C27017_023E,C27017_023M,C27017_024E,C27017_024M,C27017_025E,C27017_025M,C27017_026E,C27017_026M,C27017_027E,C27017_027M,C27017_028E,C27017_028M,C27017_029E,C27017_029M,C27017_030E,C27017_030M,C27017_031E,C27017_031M,C27017_032E,C27017_032M,C27017_033E,C27017_033M,C27017_034E,C27017_034M,C27017_035E,C27017_035M,C27017_036E,C27017_036M,C27017_037E,C27017_037M,C27017_038E,C27017_038M,C27017_039E,C27017_039M,C27017_040E,C27017_040M,C27017_041E,C27017_041M,C27017_042E,C27017_042M,C27017_043E,C27017_043M,C27017_044E,C27017_044M,C27017_045E,C27017_045M,C27017_046E,C27017_046M,C27017_047E,C27017_047M,C27017_048E,C27017_048M,C27017_049E,C27017_049M,C27017_050E,C27017_050M,C27017_051E,C27017_051M,NAME,C27017_001EA,C27017_001MA,C27017_002EA,C27017_002MA,C27017_003MA,C27017_003EA,C27017_004MA,C27017_004EA,C27017_005EA,C27017_005MA,C27017_006EA,C27017_006MA,C27017_007EA,C27017_007MA,C27017_008EA,C27017_008MA,C27017_009MA,C27017_009EA,C27017_010EA,C27017_010MA,C27017_011EA,C27017_011MA,C27017_012EA,C27017_012MA,C27017_013MA,C27017_013EA,C27017_014MA,C27017_014EA,C27017_015EA,C27017_015MA,C27017_016EA,C27017_016MA,C27017_017EA,C27017_017MA,C27017_018EA,C27017_018MA,C27017_019EA,C27017_019MA,C27017_020EA,C27017_020MA,C27017_021EA,C27017_021MA,C27017_022EA,C27017_022MA,C27017_023EA,C27017_023MA,C27017_024EA,C27017_024MA,C27017_025MA,C27017_025EA,C27017_026MA,C27017_026EA,C27017_027MA,C27017_027EA,C27017_028EA,C27017_028MA,C27017_029EA,C27017_029MA,C27017_030EA,C27017_030MA,C27017_031MA,C27017_031EA,C27017_032EA,C27017_032MA,C27017_033EA,C27017_033MA,C27017_034EA,C27017_034MA,C27017_035MA,C27017_035EA,C27017_036MA,C27017_036EA,C27017_037MA,C27017_037EA,C27017_038EA,C27017_038MA,C27017_039EA,C27017_039MA,C27017_040EA,C27017_040MA,C27017_041EA,C27017_041MA,C27017_042MA,C27017_042EA,C27017_043EA,C27017_043MA,C27017_044EA,C27017_044MA,C27017_045MA,C27017_045EA,C27017_046MA,C27017_046EA,C27017_047MA,C27017_047EA,C27017_048MA,C27017_048EA,C27017_049MA,C27017_049EA,C27017_050EA,C27017_050MA,C27017_051EA,C27017_051MA,state
0400000US30,1034912,1363,135114,8427,38054,4206,4709,1329,33345,4027,78640,5115,28203,3071,50437,4156,18420,2149,7423,1585,10997,1759,75233,7600,23404,3818,5839,2067,17565,3068,39916,4315,14942,2304,24974,3137,11913,1598,5783,979,6130,1279,127635,7221,34070,3691,14460,2445,19610,2963,70673,4690,42143,3754,28530,2905,22892,1915,11436,1621,11456,1373,334266,10237,78277,5071,51484,4308,26793,4152,190506,6756,148369,6597,42137,3561,65483,3310,42389,3047,23094,2248,362664,11479,63719,5136,55498,5003,8221,1733,222182,7863,200947,7889,21235,2351,76763,3315,54622,3165,22141,2254,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1300542,1551,151449,7761,36753,3744,7682,1849,29071,3566,90435,4961,27407,3123,63028,4205,24261,2440,8426,1570,15835,2100,77311,6626,17208,3378,3931,1258,13277,3111,37878,3944,13609,1844,24269,3335,22225,2092,8643,1238,13582,2075,149755,8774,33187,3701,15650,2550,17537,2630,80484,5485,43713,3786,36771,3553,36084,3335,19110,2332,16974,1977,419707,12425,84416,5257,66175,4740,18241,2490,244533,8602,194676,7770,49857,4574,90758,3963,59013,3498,31745,2809,502320,12263,80648,4741,75259,4643,5389,1256,327400,8380,301917,8653,25483,3084,94272,3737,64962,3270,29310,2710,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10045417,5827,1415996,35926,479823,17945,68808,6779,411015,16156,793200,20597,263923,11109,529277,18741,142973,6241,56608,4238,86365,5113,707405,23374,216314,10914,47819,4906,168495,9953,353591,14530,153122,8050,200469,11440,137500,7289,59963,4265,77537,5173,1258372,35651,342360,15724,134189,9236,208171,12500,701627,19213,408709,14697,292918,13129,214385,9178,111893,6048,102492,6153,3128496,46254,694614,19662,491310,17455,203304,9897,1889006,29623,1468443,24596,420563,13478,544876,10779,336721,9881,208155,7758,3535148,45311,646618,15855,594133,15158,52485,4425,2279219,29704,2114285,29664,164934,8502,609311,11323,442093,10383,167218,6862,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10210069,6421,1467633,34128,535634,19246,86634,8505,449000,19268,786274,19533,257655,10239,528619,16534,145725,7229,49847,3886,95878,6506,726188,28653,251998,14501,63583,7959,188415,13190,369730,17184,154928,8862,214802,13907,104460,5427,39991,3454,64469,4426,1193823,34848,353881,16533,146272,11425,207609,13193,663154,20159,368462,12863,294692,13848,176788,7193,82078,5609,94710,5743,3081229,46147,761133,20981,517936,16769,243197,14154,1869629,26275,1399604,22082,470025,15529,450467,11712,258080,9515,192387,7872,3741196,51487,708651,19100,647492,18654,61159,5781,2484186,34017,2246830,34384,237356,14027,548359,11444,384225,11571,164134,7571,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,708637,1661,78157,7224,26341,3858,3943,1385,22398,3405,45987,3674,9737,1556,36250,3057,5829,1376,1910,820,3919,1004,34227,4170,10386,1981,2152,1043,8234,1779,18980,2498,5397,1417,13583,2043,4861,1085,1498,625,3363,805,67073,7762,19583,3315,7734,1923,11849,2449,37057,4877,15432,2877,21625,3554,10433,1349,4794,1077,5639,1113,207922,11071,62912,5077,40178,4422,22734,3307,121553,6616,78111,5041,43442,3900,23457,2339,12448,1637,11009,1599,321258,10740,70232,4570,63475,4317,6757,1521,209208,7192,180123,6691,29085,3788,41818,2202,31497,1927,10321,1836,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4753499,3318,800200,20592,269852,10365,37665,5243,232187,10033,447100,13449,142952,7261,304148,11639,83248,4811,32046,2749,51202,4147,365790,18165,102981,9330,29665,4618,73316,8587,186444,10223,82722,6367,103722,6986,76365,4053,31219,2562,45146,3850,572945,22028,147498,9499,65664,6245,81834,7737,311922,12996,189486,10160,122436,8935,113525,5715,57792,4207,55733,3970,1474509,28949,337428,12416,250667,10100,86761,6660,873554,19494,696486,17436,177068,8946,263527,8740,167184,7848,96343,5597,1540055,28006,275763,10658,250764,10851,24999,4439,988903,20748,919345,18536,69558,6762,275389,7582,209012,6770,66377,5099,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,600507,857,65986,5364,13955,2133,1703,838,12252,2211,40825,3529,12156,1939,28669,3198,11206,1923,3567,889,7639,1600,27190,3225,6257,1637,1726,1206,4531,1327,13228,1966,4368,1176,8860,1662,7705,1264,3176,698,4529,1068,62118,4657,14700,2108,4953,1058,9747,1897,33848,3120,17720,2183,16128,1844,13570,1420,6407,1103,7163,1121,191528,7557,40261,3076,26436,3044,13825,1827,113137,5164,86217,4847,26920,2670,38130,2457,25163,2030,12967,1528,253685,8155,43659,3192,38330,3122,5329,1409,160072,5417,147243,5196,12829,1765,49954,2368,37653,2528,12301,1436,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2984469,2936,387156,14816,125424,7323,27423,3883,98001,6690,215561,8321,64014,4407,151547,7413,46171,3917,14420,2225,31751,3153,201451,14914,65534,6742,18551,3727,46983,5513,104906,8709,41447,4093,63459,6729,31011,3056,10257,1784,20754,2739,364868,20512,114354,9344,57301,6663,57053,6612,194958,11068,108419,6798,86539,7928,55556,4059,21371,2811,34185,3280,1001771,27987,242124,11380,174545,9904,67579,7699,606056,18296,452687,15112,153369,9997,153591,4729,76669,4124,76922,4387,1029223,22799,162343,8800,148453,8191,13890,2587,682585,16475,603024,15696,79561,7439,184295,5703,120362,4458,63933,4168,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1752423,2246,312115,15264,91894,7639,15152,3528,76742,6839,185058,8757,41936,4163,143122,7849,35163,3206,12343,1910,22820,2546,145230,11281,37292,5439,10139,2474,27153,4862,73176,5936,23262,3150,49914,4786,34762,3459,14476,1842,20286,2746,224213,12867,55082,5770,24275,3620,30807,4083,120717,7942,64925,5804,55792,5256,48414,4300,27735,2958,20679,2886,566750,19936,108585,7453,81843,6248,26742,3756,327059,12130,251528,11632,75531,5646,131106,5667,88201,4890,42905,3538,504115,15438,81457,6440,72976,6052,8481,1996,320116,9953,292589,9045,27527,3344,102542,4710,77905,4559,24637,2881,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3813121,3202,596483,16763,212236,9126,34509,3296,177727,8527,331885,10047,109048,5645,222837,9054,52362,3228,20270,1983,32092,2532,283196,11816,91900,6105,21540,2622,70360,5858,142227,6628,60241,3887,81986,4872,49069,2779,20432,1673,28637,2468,493850,13991,147688,7572,64515,5061,83173,5607,266492,7742,153165,6218,113327,6259,79670,3980,42009,2899,37661,2982,1252683,23126,314424,9759,218306,8418,96118,5692,731913,14474,543141,12518,188772,8688,206346,6101,133605,4937,72741,3872,1186909,18970,218097,7899,192980,7370,25117,2414,755594,12318,672750,12269,82844,4743,213218,6179,159200,5432,54018,3357,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
