GEO_ID,B25011_001E,B25011_001M,B25011_002E,B25011_002M,B25011_003E,B25011_003M,B25011_004E,B25011_004M,B25011_005E,B25011_005M,B25011_006E,B25011_006M,B25011_007E,B25011_007M,B25011_008E,B25011_008M,B25011_009E,B25011_009M,B25011_010E,B25011_010M,B25011_011E,B25011_011M,B25011_012E,B25011_012M,B25011_013E,B25011_013M,B25011_014E,B25011_014M,B25011_015E,B25011_015M,B25011_016E,B25011_016M,B25011_017E,B25011_017M,B25011_018E,B25011_018M,B25011_019E,B25011_019M,B25011_020E,B25011_020M,B25011_021E,B25011_021M,B25011_022E,B25011_022M,B25011_023E,B25011_023M,B25011_024E,B25011_024M,B25011_025E,B25011_025M,B25011_026E,B25011_026M,B25011_027E,B25011_027M,B25011_028E,B25011_028M,B25011_029E,B25011_029M,B25011_030E,B25011_030M,B25011_031E,B25011_031M,B25011_032E,B25011_032M,B25011_033E,B25011_033M,B25011_034E,B25011_034M,B25011_035E,B25011_035M,B25011_036E,B25011_036M,B25011_037E,B25011_037M,B25011_038E,B25011_038M,B25011_039E,B25011_039M,B25011_040E,B25011_040M,B25011_041E,B25011_041M,B25011_042E,B25011_042M,B25011_043E,B25011_043M,B25011_044E,B25011_044M,B25011_045E,B25011_045M,B25011_046E,B25011_046M,B25011_047E,B25011_047M,B25011_048E,B25011_048M,B25011_049E,B25011_049M,NAME,B25011_001MA,B25011_001EA,B25011_002MA,B25011_002EA,B25011_003MA,B25011_003EA,B25011_004EA,B25011_004MA,B25011_005EA,B25011_005MA,B25011_006MA,B25011_006EA,B25011_007MA,B25011_007EA,B25011_008MA,B25011_008EA,B25011_009EA,B25011_009MA,B25011_010EA,B25011_010MA,B25011_011MA,B25011_011EA,B25011_012MA,B25011_012EA,B25011_013MA,B25011_013EA,B25011_014EA,B25011_014MA,B25011_015EA,B25011_015MA,B25011_016EA,B25011_016MA,B25011_017MA,B25011_017EA,B25011_018MA,B25011_018EA,B25011_019MA,B25011_019EA,B25011_020EA,B25011_020MA,B25011_021EA,B25011_021MA,B25011_022EA,B25011_022MA,B25011_023EA,B25011_023MA,B25011_024MA,B25011_024EA,B25011_025MA,B25011_025EA,B25011_026EA,B25011_026MA,B25011_027EA,B25011_027MA,B25011_028EA,B25011_028MA,B25011_029MA,B25011_029EA,B25011_030MA,B25011_030EA,B25011_031EA,B25011_031MA,B25011_032EA,B25011_032MA,B25011_033EA,B25011_033MA,B25011_034MA,B25011_034EA,B25011_035MA,B25011_035EA,B25011_036EA,B25011_036MA,B25011_037EA,B25011_037MA,B25011_038EA,B25011_038MA,B25011_039MA,B25011_039EA,B25011_040MA,B25011_040EA,B25011_041EA,B25011_041MA,B25011_042EA,B25011_042MA,B25011_043EA,B25011_043MA,B25011_044EA,B25011_044MA,B25011_045EA,B25011_045MA,B25011_046MA,B25011_046EA,B25011_047MA,B25011_047EA,B25011_048MA,B25011_048EA,B25011_049EA,B25011_049MA,state
0400000US30,431421,4444,291018,4709,205873,4784,178117,4870,18444,1772,104230,3432,55443,2343,27756,2160,9031,1279,1218,500,5687,984,2126,648,18725,1766,2471,828,11474,1628,4780,757,85145,3786,69687,3563,4835,1419,30837,2423,34015,2418,15458,1651,4158,1041,7956,1118,3344,743,140403,5561,59770,4213,35056,3023,11608,1636,19398,2522,4050,833,24714,2603,8796,1642,3427,1122,5267,1362,102,125,15918,1919,5756,1390,9307,1360,855,369,80633,4063,59663,3857,15573,2048,26046,2801,18044,1893,20970,2456,16915,2164,3508,834,547,246,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,570307,5261,406226,6154,281839,5610,235708,5346,21708,1658,143081,3657,70919,2302,46131,3085,16550,1929,2632,767,10940,1414,2978,627,29581,2227,3748,964,18596,1629,7237,1211,124387,4479,95696,4257,5437,1258,41809,2673,48450,2515,28691,2825,5716,1383,15594,1972,7381,1299,164081,5651,60703,3930,31307,2716,9324,1385,16707,1863,5276,1120,29396,3263,7756,1619,2068,599,5200,1522,488,275,21640,2700,6649,1566,13502,2109,1489,566,103378,4516,79935,4636,15972,2430,33811,2960,30152,2611,23443,2439,14899,2003,6991,1421,1553,737,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,4011462,16617,2612904,19709,1896095,17129,1566720,16358,153062,6391,980799,12815,432859,6719,329375,9049,95129,5043,13426,2402,61715,4184,19988,2173,234246,8026,21028,2924,143945,6299,69273,4175,716809,12213,615872,11719,38102,3768,270259,7713,307511,8311,100937,4211,25760,2565,54753,3479,20424,1878,1398558,16379,726200,15012,353516,12496,121491,5730,195581,8846,36444,3079,372684,12420,83858,5674,32686,3546,46943,4280,4229,884,288826,10531,110124,5884,158598,7521,20104,2332,672358,13364,525791,13012,143912,6993,252660,9593,129219,5443,146567,7108,97788,6195,43834,3406,4945,1022,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,3803012,14400,2426435,18052,1792710,20423,1440805,18244,140775,6187,942761,15428,357269,7561,351905,10287,98806,5865,12707,1968,66769,5095,19330,2203,253099,8820,23550,3397,161062,7253,68487,4025,633725,13557,549613,13084,41052,4144,254646,9654,253915,7896,84112,4935,19372,2423,49864,4387,14876,1724,1376577,15458,744696,12280,342570,11105,110192,5820,200654,8701,31724,2731,402126,11464,84555,5876,33022,4088,46278,3796,5255,1438,317571,9881,111923,6364,185363,7829,20285,2458,631881,13220,494531,12434,144715,6561,239098,10148,110718,6218,137350,7142,89951,4884,42339,4116,5060,1271,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,254551,3266,167108,3496,120087,3182,97455,3246,11285,1751,65012,2523,21158,1580,22632,2285,9748,1412,1551,647,5686,895,2511,984,12884,1458,1542,546,8098,1181,3244,712,47021,2907,36829,2658,3181,764,18514,1777,15134,1860,10192,1405,2687,794,4890,995,2615,680,87443,3493,47440,3323,30369,2639,13520,1612,14856,2105,1993,677,17071,1990,5865,1236,2472,781,2912,849,481,332,11206,1547,4855,1073,6079,1175,272,201,40003,2507,29424,2354,8891,1533,15049,1909,5484,1017,10579,1669,7754,1329,2544,812,281,221,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1855184,11821,1262257,12735,906956,11105,737252,10218,80397,4625,441481,8034,215374,3983,169704,6456,48346,3427,7350,1329,29844,2427,11152,1612,121358,5947,11132,2044,68355,4847,41871,3476,355301,9256,318011,8512,20023,2739,141402,6304,156586,5309,37290,3593,9387,1742,19459,2438,8444,1521,592927,12136,307838,9015,141975,6110,50296,4266,75932,4268,15747,2182,165863,7054,29603,3323,11850,2315,15025,2475,2728,717,136260,6570,53020,3756,72445,5354,10795,2047,285089,10028,237319,8643,63505,5227,114434,6360,59380,3438,47770,4400,31011,3527,14863,2302,1896,733,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,261373,3502,188798,4006,128193,3511,108014,3436,9883,1244,65248,2301,32883,1367,20179,1972,7779,1115,965,481,5651,993,1163,485,12400,1536,1782,688,7740,1288,2878,695,60605,3098,48956,2987,3257,940,21918,1933,23781,1836,11649,1643,2460,752,6369,1015,2820,707,72575,3626,27611,2383,14730,1999,3810,878,8174,1491,2746,814,12881,1768,4260,1018,1817,703,2367,718,76,116,8621,1548,2677,785,4882,1147,1062,747,44964,2666,32759,2419,8985,1635,13631,1714,10143,1239,12205,1640,9016,1391,2709,690,480,363,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1129810,6479,641551,6758,453630,7161,355789,7860,35494,3544,212892,6002,107403,3228,97841,4896,38398,3118,8823,1503,24803,2432,4772,958,59443,3846,7210,1239,37488,3291,14745,1441,187921,6202,149773,5430,10739,1823,69027,3887,70007,3682,38148,2751,8559,1579,20893,2128,8696,1160,488259,7615,253008,7381,133592,5823,36378,2903,79527,4321,17687,2180,119416,5719,40279,3772,16308,2503,22510,2863,1461,571,79137,4826,25669,2809,47382,3484,6086,1111,235251,6833,181957,6492,51809,3735,86175,4452,43973,3430,53294,3685,26878,2671,21313,2155,5103,1257,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,734703,6052,532674,7982,369558,6656,301174,6994,27365,2433,177677,4927,96132,3575,68384,4631,22254,2728,2460,808,14332,2100,5462,1270,46130,3199,4941,1361,24163,2369,17026,2076,163116,5981,143236,5759,7317,1345,58556,3933,77363,4173,19880,2234,4054,1140,11986,1799,3840,905,202029,6481,92353,4879,46097,4035,15082,1974,26759,3090,4256,1019,46256,3470,11574,1906,4929,1104,6128,1543,517,321,34682,3047,15040,2080,16605,2438,3037,801,109676,5640,84922,4605,20694,2133,41552,3271,22676,2075,24754,2650,15241,2080,8237,1877,1276,591,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1485310,6108,971990,7832,708517,7302,578231,6994,73242,3409,346906,6220,158083,3355,130286,4253,44657,2668,9498,1538,26770,2152,8389,850,85629,3611,11303,1389,48124,2853,26202,1943,263473,4535,231558,4694,15683,1712,98062,4071,117813,3461,31915,2250,8802,1316,16693,1602,6420,860,513320,8077,274790,7516,138059,5467,52977,2690,72284,4410,12798,1342,136731,5491,34497,2816,15276,2028,16524,2129,2697,767,102234,4721,45818,3499,49406,2957,7010,1250,238530,5596,184911,5450,49461,3543,86671,3546,48779,3139,53619,3174,36702,2355,15222,1581,1695,644,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2371960,6714,1592440,10546,1155910,9980,993694,9295,102365,4020,626809,6698,264520,4013,162216,4954,63118,2947,10341,1546,42264,2466,10513,1236,99098,3972,11896,1552,62417,3680,24785,2063,436530,8196,359087,8039,24854,2079,161579,5441,172654,4658,77443,3760,21612,1986,42650,2791,13181,1448,779520,9259,331460,8259,156956,6205,54214,3692,79956,4120,22786,1922,174504,6516,50011,3689,20026,2552,28085,2650,1900,701,124493,4710,50368,3373,66910,3692,7215,1121,448060,8220,341441,8373,90914,4465,146529,6163,103998,4909,106619,4995,79019,3758,23975,2619,3625,871,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,1179637,9819,793791,9316,559199,10330,361943,7813,12571,1757,209408,6160,139964,4219,197256,7116,46131,3298,5250,1099,27831,2642,13050,1752,151125,5868,9371,1672,86373,4880,55381,2971,234592,6917,206540,7448,5815,1351,83045,5338,117680,4802,28052,2761,2932,899,17504,2139,7616,1379,385846,8055,232155,7530,76127,4159,19330,2130,45130,3230,11667,1516,156028,6252,36087,3215,12772,1935,19237,2196,4078,997,119941,5062,44820,3151,65137,4166,9984,1370,153691,5330,128827,4769,18791,2288,61173,3946,48863,2780,24864,2559,9857,1745,12222,1725,2785,794,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
