B27018_046E,B27018_046M,B27018_047E,B27018_047M,B27018_048E,B27018_048M,B27018_049E,B27018_049M,B27018_050E,B27018_050M,B27018_051E,B27018_051M,B27018_052E,B27018_052M,B27018_053E,B27018_053M,B27018_054E,B27018_054M,B27018_055E,B27018_055M,B27018_056E,B27018_056M,B27018_057E,B27018_057M,B27018_058E,B27018_058M,B27018_059E,B27018_059M,B27018_060E,B27018_060M,B27018_061E,B27018_061M,B27018_062E,B27018_062M,B27018_063E,B27018_063M,B27018_064E,B27018_064M,B27018_065E,B27018_065M,B27018_066E,B27018_066M,B27018_067E,B27018_067M,B27018_068E,B27018_068M,B27018_069E,B27018_069M,B27018_070E,B27018_070M,B27018_071E,B27018_071M,B27018_072E,B27018_072M,B27018_073E,B27018_073M,B27018_074E,B27018_074M,B27018_075E,B27018_075M,B27018_076E,B27018_076M,B27018_077E,B27018_077M,B27018_078E,B27018_078M,B27018_079E,B27018_079M,B27018_080E,B27018_080M,B27018_081E,B27018_081M,B27018_082E,B27018_082M,B27018_083E,B27018_083M,B27018_084E,B27018_084M,B27018_085E,B27018_085M,B27018_086E,B27018_086M,B27018_087E,B27018_087M,B27018_088E,B27018_088M,B27018_089E,B27018_089M,B27018_090E,B27018_090M,B27018_091E,B27018_091M,GEO_ID,B27018_001E,B27018_001M,B27018_002E,B27018_002M,B27018_003E,B27018_003M,B27018_004E,B27018_004M,B27018_005E,B27018_005M,B27018_006E,B27018_006M,B27018_007E,B27018_007M,B27018_008E,B27018_008M,B27018_009E,B27018_009M,B27018_010E,B27018_010M,B27018_011E,B27018_011M,B27018_012E,B27018_012M,B27018_013E,B27018_013M,B27018_014E,B27018_014M,B27018_015E,B27018_015M,B27018_016E,B27018_016M,B27018_017E,B27018_017M,B27018_018E,B27018_018M,B27018_019E,B27018_019M,B27018_020E,B27018_020M,B27018_021E,B27018_021M,B27018_022E,B27018_022M,B27018_023E,B27018_023M,B27018_024E,B27018_024M,B27018_025E,B27018_025M,B27018_026E,B27018_026M,B27018_027E,B27018_027M,B27018_028E,B27018_028M,B27018_029E,B27018_029M,B27018_030E,B27018_030M,B27018_031E,B27018_031M,B27018_032E,B27018_032M,B27018_033E,B27018_033M,B27018_034E,B27018_034M,B27018_035E,B27018_035M,B27018_036E,B27018_036M,B27018_037E,B27018_037M,B27018_038E,B27018_038M,B27018_039E,B27018_039M,B27018_040E,B27018_040M,B27018_041E,B27018_041M,B27018_042E,B27018_042M,B27018_043E,B27018_043M,B27018_044E,B27018_044M,B27018_045E,B27018_045M,B27018_046MA,B27018_046EA,B27018_047MA,B27018_047EA,B27018_048MA,B27018_048EA,B27018_049MA,B27018_049EA,B27018_050MA,B27018_050EA,B27018_051MA,B27018_051EA,B27018_052MA,B27018_052EA,B27018_053MA,B27018_053EA,B27018_054MA,B27018_054EA,B27018_055MA,B27018_055EA,B27018_056EA,B27018_056MA,B27018_057EA,B27018_057MA,B27018_058MA,B27018_058EA,B27018_059MA,B27018_059EA,B27018_060MA,B27018_060EA,B27018_061MA,B27018_061EA,B27018_062MA,B27018_062EA,B27018_063MA,B27018_063EA,B27018_064MA,B27018_064EA,B27018_065MA,B27018_065EA,B27018_066MA,B27018_066EA,B27018_067EA,B27018_067MA,B27018_068MA,B27018_068EA,B27018_069MA,B27018_069EA,B27018_070MA,B27018_070EA,B27018_071MA,B27018_071EA,B27018_072MA,B27018_072EA,B27018_073MA,B27018_073EA,B27018_074MA,B27018_074EA,B27018_075MA,B27018_075EA,B27018_076MA,B27018_076EA,B27018_077MA,B27018_077EA,B27018_078EA,B27018_078MA,B27018_079EA,B27018_079MA,B27018_080EA,B27018_080MA,B27018_081MA,B27018_081EA,B27018_082MA,B27018_082EA,B27018_083MA,B27018_083EA,B27018_084MA,B27018_084EA,B27018_085MA,B27018_085EA,B27018_086MA,B27018_086EA,B27018_087MA,B27018_087EA,B27018_088MA,B27018_088EA,B27018_089EA,B27018_089MA,B27018_090EA,B27018_090MA,B27018_091MA,B27018_091EA,NAME,B27018_001EA,B27018_001MA,B27018_002EA,B27018_002MA,B27018_003MA,B27018_003EA,B27018_004MA,B27018_004EA,B27018_005MA,B27018_005EA,B27018_006MA,B27018_006EA,B27018_007MA,B27018_007EA,B27018_008MA,B27018_008EA,B27018_009MA,B27018_009EA,B27018_010MA,B27018_010EA,B27018_011MA,B27018_011EA,B27018_012EA,B27018_012MA,B27018_013MA,B27018_013EA,B27018_014MA,B27018_014EA,B27018_015MA,B27018_015EA,B27018_016MA,B27018_016EA,B27018_017MA,B27018_017EA,B27018_018MA,B27018_018EA,B27018_019MA,B27018_019EA,B27018_020MA,B27018_020EA,B27018_021EA,B27018_021MA,B27018_022MA,B27018_022EA,B27018_023MA,B27018_023EA,B27018_024MA,B27018_024EA,B27018_025MA,B27018_025EA,B27018_026MA,B27018_026EA,B27018_027MA,B27018_027EA,B27018_028MA,B27018_028EA,B27018_029MA,B27018_029EA,B27018_030MA,B27018_030EA,B27018_031MA,B27018_031EA,B27018_032MA,B27018_032EA,B27018_033MA,B27018_033EA,B27018_034EA,B27018_034MA,B27018_035EA,B27018_035MA,B27018_036MA,B27018_036EA,B27018_037MA,B27018_037EA,B27018_038MA,B27018_038EA,B27018_039MA,B27018_039EA,B27018_040MA,B27018_040EA,B27018_041MA,B27018_041EA,B27018_042MA,B27018_042EA,B27018_043EA,B27018_043MA,B27018_044MA,B27018_044EA,B27018_045EA,B27018_045MA,state
20019,2814,10103,2101,9916,2083,5165,1265,4745,1183,420,248,33253,6357,7335,2988,5499,2755,1836,783,21084,3706,9257,2472,11827,2158,4834,1114,4494,1064,340,287,30621,5720,6961,2978,4396,2478,2565,1359,19740,3000,6696,1836,13044,2286,3920,1061,3878,1055,42,70,61355,6616,7926,2123,3290,1398,4636,1649,45744,4754,9043,2621,36701,3757,7685,1614,7014,1493,671,412,359698,10022,55797,4221,4783,1696,51014,3881,261830,6517,16496,2507,245334,6326,42071,2298,36543,2217,5528,1484,0400000US11,667141,853,64617,7441,21036,5310,20182,5381,854,519,38286,3914,21346,2780,16940,2857,5295,1229,4799,1224,496,399,43399,6219,9781,3200,8918,3223,863,605,24956,3411,17613,3028,7343,1525,8662,1701,8587,1685,75,126,34162,6341,10763,3865,9477,3522,1286,1656,18212,3083,11718,2436,6494,1651,5187,1272,5187,1272,0,213,7300,3952,2679,2354,2679,2354,0,213,3980,1837,2322,1472,1658,790,641,353,641,353,0,213,32736,5110,7552,2828,5999,2501,1553,1209,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
152229,7940,17196,2393,135033,7361,25553,2646,24453,2613,1100,628,303451,17071,112453,8473,13564,2726,98889,8102,160311,9163,12566,2496,147745,8650,30687,3173,29486,3191,1201,720,293265,16447,109426,8520,12213,2669,97213,7647,153813,8942,8758,1609,145055,8870,30026,3097,28821,3061,1205,569,541423,20115,178460,10304,9703,2073,168757,9734,308080,11753,16945,2600,291135,11526,54883,4380,52532,4232,2351,710,1169255,20807,270071,10421,12684,2807,257387,10284,737899,13648,34457,3450,703442,12835,161285,5139,150487,5072,10798,1638,0400000US49,3107701,2735,131030,10201,40745,5887,24976,5175,15769,2732,84590,5692,21543,2672,63047,4848,5695,1357,4980,1173,715,492,149723,12855,54696,7495,34129,5709,20567,4853,79667,6509,26063,3094,53604,5003,15360,1895,14916,1857,444,381,171078,14936,71407,8289,31980,6060,39427,6224,82839,7286,16304,3048,66535,6484,16832,2290,16670,2255,162,148,58916,7317,20901,3787,9107,2922,11794,2773,31613,4217,5424,1409,26189,3520,6402,1338,5923,1148,479,456,289560,15823,111778,8610,24954,4219,86824,7507,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
862024,23933,353307,14106,508717,17723,284806,10285,278594,10336,6212,1265,1360005,37393,326733,14937,147305,10167,179428,10590,787751,22141,254102,14254,533649,18192,245521,10080,239654,9921,5867,1039,1246816,26001,294754,11806,108549,7595,186205,10608,727700,17539,181925,9474,545775,14217,224362,9707,215706,9347,8656,1661,2338562,40246,487852,16602,120895,8012,366957,13651,1463415,25873,249566,10647,1213849,23200,387295,10990,372136,11171,15159,2088,8442091,56325,1469521,18040,133298,9238,1336223,15780,5651350,39033,429767,14213,5221583,34043,1321220,15065,1234603,14464,86617,5236,0400000US36,19020017,4981,1175080,32199,359184,19245,306935,17115,52249,6593,698989,16708,419441,12142,279548,10766,116907,6800,106758,6248,10149,2137,1416099,36839,416942,18072,362673,17028,54269,6298,748458,20962,542214,16953,206244,10700,250699,10179,245666,10006,5033,1472,1148606,34649,337517,16148,264634,14195,72883,7449,594101,19318,378245,14676,215856,10736,216988,9388,212764,9313,4224,1051,351478,17584,99109,9687,70890,7656,28219,4935,183323,9445,98770,6124,84553,6561,69046,4833,68496,4796,550,354,1541280,40480,394450,17338,234480,12338,159970,11662,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
300284,12921,80897,6728,219387,9993,106531,5556,103605,5476,2926,1074,538607,28217,136302,11181,62123,7891,74179,7664,292031,16673,62337,7143,229694,14273,110274,6441,108048,6290,2226,782,537567,25684,128826,10423,43175,6241,85651,7505,307916,15934,60437,5606,247479,14188,100825,6114,96127,5733,4698,1584,1001315,26928,226915,12182,43586,5836,183329,10218,601349,16751,71009,6159,530340,15066,173051,8173,165736,7847,7315,1364,4726877,40351,948654,14690,53597,5083,895057,14645,3078822,28965,157225,6655,2921597,28044,699401,9366,651457,9513,47944,3482,0400000US34,8729958,3176,371418,15788,118626,10096,90080,9008,28546,5151,215362,9341,99696,5845,115666,8577,37430,3645,33744,3207,3686,1517,460391,22931,159500,12591,126587,11499,32913,4801,226458,11623,128848,7859,97610,8063,74433,4597,72181,4653,2252,836,407100,18926,125748,9489,94418,8745,31330,6038,204315,11322,92539,6168,111776,9076,77037,5178,75777,5154,1260,584,132605,11547,39016,6030,26466,4735,12550,3028,71799,6716,28518,3560,43281,5159,21790,2480,21558,2465,232,217,554078,20246,147263,10083,86615,8959,60648,6347,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
542593,16931,168352,9350,374241,12417,197921,6896,194711,6842,3210,1015,974291,31855,242186,13152,80070,8423,162116,9936,531948,18886,114343,7465,417605,15378,200157,8114,195219,8260,4938,1483,907431,21321,214120,10365,43391,5451,170729,8303,508001,13124,78931,5503,429070,12228,185310,6524,181714,6464,3596,839,1670374,32402,362453,13115,41719,4213,320734,13162,997661,22179,102974,5420,894687,21306,310260,8685,301197,8473,9063,1670,4279333,41360,773267,16314,41926,4416,731341,15693,2814065,28636,149140,7207,2664925,27805,692001,11904,655886,11289,36115,2973,0400000US39,11354614,4462,698757,26433,235695,13838,202069,12535,33626,4992,408500,15427,248613,11443,159887,8450,54562,4192,50553,3942,4009,978,879767,27124,284032,13701,238918,13045,45114,6209,483962,15499,327156,11688,156806,8354,111773,5462,110126,5481,1647,595,697481,23451,216854,12259,160379,10642,56475,6477,347893,12317,197039,8628,150854,7802,132734,5949,130878,5830,1856,609,231602,13772,65716,6434,43435,4623,22281,4183,121840,8718,53021,4654,68819,6453,44046,3681,43251,3644,795,519,1015578,28494,275064,13444,130014,8351,145050,11730,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
306694,11453,54894,4348,251800,10418,100730,5298,98877,5186,1853,679,522799,21396,129314,9364,36459,4911,92855,6621,294027,11539,38011,4404,256016,9871,99458,5649,97957,5626,1501,700,518491,19427,123056,7956,25580,3340,97476,7563,292809,12501,31688,3319,261121,11415,102626,6021,101277,5902,1349,569,904777,24103,202157,9918,23921,3128,178236,9884,548072,15161,44106,3574,503966,14591,154548,6705,151047,6629,3501,818,2117626,26076,388147,10576,19411,2911,368736,10329,1376167,16586,66648,4770,1309519,16428,353312,8006,339247,7636,14065,1941,0400000US29,5935479,3749,335885,14154,109635,8199,85821,7418,23814,3943,199258,7532,68495,5394,130763,5914,26992,2904,25090,2688,1902,652,449995,17778,149095,12120,113650,9221,35445,6335,245852,7985,112170,5756,133682,6056,55048,3281,53602,3026,1446,775,389932,17468,121239,10240,83104,8783,38135,4684,190970,8915,59696,4272,131274,6921,77723,4202,76802,4213,921,461,136573,10159,40346,5154,25031,3716,15315,3382,68512,5774,18963,2772,49549,4933,27715,3132,27356,3062,359,291,559401,18947,151977,8475,65736,5962,86241,6894,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
528337,15994,157823,8278,370514,11314,237041,7561,233820,7535,3221,1023,1010262,26578,238107,11506,89297,7588,148810,9124,543673,15394,111932,7809,431741,12921,228482,8600,224156,8503,4326,1091,947163,27043,213502,11785,55839,5349,157663,10486,533866,15945,85956,6116,447910,13646,199795,6425,195531,6199,4264,1174,1789470,32004,374142,12090,73966,5280,300176,10656,1076142,21626,126599,6615,949543,19318,339186,9042,331582,8875,7604,1284,5149314,43773,913166,16597,82822,6599,830344,15073,3387122,29992,186596,6745,3200526,29026,849026,12020,805715,11657,43311,3074,0400000US42,12388022,4376,693015,25901,213159,12948,179296,12327,33863,4068,415199,16565,225511,11013,189688,8973,64657,3687,60101,3409,4556,1150,824849,23291,244763,11667,205581,11017,39182,4817,457584,13849,310032,9217,147552,8484,122502,5401,121127,5325,1375,412,735508,23622,218763,12317,165449,11006,53314,6262,352651,13520,198885,8619,153766,8264,164094,5893,162661,5906,1433,509,217003,12684,56353,5811,36668,4403,19685,3844,111388,7726,49183,5271,62205,5030,49262,3013,48709,2980,553,317,1021438,27252,256060,12970,145553,9076,110507,7785,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
484002,16170,171123,9443,312879,11232,160907,4857,158403,4927,2504,861,852337,20153,208302,8774,70400,5406,137902,7756,475574,12838,113890,6363,361684,10265,168461,5581,165574,5578,2887,766,783253,21347,182208,9447,40089,3863,142119,8076,442652,12726,79283,4664,363369,11139,158393,6045,155991,6064,2402,666,1419558,29037,304460,11858,41437,3941,263023,11487,837282,17755,107313,5455,729969,16031,277816,7038,273248,7068,4568,896,3656765,37110,636696,15776,36956,3667,599740,14931,2399674,25638,141900,6141,2257774,24985,620395,8765,596331,8517,24064,2052,0400000US26,9770428,3439,632656,19863,205554,12385,176972,11157,28582,4168,375448,10849,216977,8634,158471,7526,51654,3527,48146,3259,3508,888,740515,23216,225968,12598,193186,11130,32782,4871,415150,12484,286706,11237,128444,5361,99397,5335,98245,5254,1152,488,615506,20310,185127,11088,133893,9157,51234,5415,319535,10389,174510,7741,145025,6484,110844,4760,110134,4722,710,301,195851,12698,56767,6122,39602,5153,17165,3013,106288,7372,45034,4470,61254,4732,32796,2955,32558,2972,238,171,873987,26268,229078,12860,122937,10057,106141,7769,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
89289,4703,13531,1927,75758,4030,28522,2187,28316,2181,206,155,169706,9497,50055,4586,12409,2601,37646,4318,91241,5463,7454,1221,83787,5248,28410,2650,27879,2641,531,305,163076,10196,45729,4765,6046,1633,39683,4239,92307,5949,6733,1406,85574,5779,25040,2126,24658,2127,382,202,279598,12499,69467,5299,5736,1254,63731,5199,164994,7144,9596,1191,155398,6904,45137,3294,44017,3176,1120,535,721859,13419,152009,6511,8185,1528,143824,6539,454531,9443,22840,2222,431691,9066,115319,3891,109088,3808,6231,980,0400000US31,1870159,1965,85297,6090,23984,3433,18815,3427,5169,1459,53169,3807,14788,2080,38381,3332,8144,1418,7492,1371,652,349,120841,7802,38991,4637,31018,4359,7973,1652,67884,4194,26068,2608,41816,3727,13966,1585,13810,1548,156,147,118171,8743,37767,4750,25667,3948,12100,2258,59864,4740,14553,2055,45311,3969,20540,1943,20472,1929,68,84,38133,5246,13202,2875,9284,2519,3918,1165,17693,2611,4267,1381,13426,1995,7238,1233,7218,1235,20,33,173478,8950,55667,4820,22474,3950,33193,3787,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
100579,7282,11793,2149,88786,6589,29058,2909,28852,2885,206,199,189154,12878,55561,6213,16771,3929,38790,4683,107197,7823,12929,2534,94268,7213,26396,2995,26179,2974,217,253,158694,10569,42597,5080,8665,2287,33932,4776,90311,6397,7721,1814,82590,6144,25786,2668,25319,2601,467,341,257542,16251,63203,6963,7724,1539,55479,6834,149087,10283,10263,1758,138824,9721,45252,3728,44127,3662,1125,600,545431,17305,108522,7264,9389,2353,99133,7035,337453,12785,20479,2907,316974,12776,99456,5214,96649,5372,2807,951,0400000US16,1720233,1951,82577,8111,27119,4756,19278,3560,7841,2837,47012,4010,13447,2222,33565,3632,8446,1848,8093,1877,353,259,120652,10543,40687,5979,32555,5298,8132,2370,64743,5207,24637,3023,40106,4012,15222,2268,15014,2220,208,299,134662,11170,50474,6175,35514,5441,14960,3605,65235,5890,16959,3343,48276,4497,18953,2293,18649,2270,304,285,42475,7018,15596,3792,10742,3442,4854,1549,20838,3450,3960,1162,16878,3027,6041,1626,6013,1625,28,32,189046,12001,59409,5981,26596,3810,32813,4644,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
119345,8138,44487,5171,74858,5821,37804,2921,36370,2932,1434,636,189308,13818,49026,5744,25298,4009,23728,3745,106034,8837,28221,3475,77813,7472,34248,3891,33255,3851,993,478,151670,12139,37603,6094,14054,3560,23549,3846,86129,6949,21448,2995,64681,5592,27938,3094,27393,3033,545,289,280640,15221,60277,5656,14186,2840,46091,4651,168296,10025,28271,2828,140025,9376,52067,3758,50384,3577,1683,762,571332,17075,94263,7364,13647,2682,80616,6574,353257,11365,37471,4082,315786,10065,123812,4940,117686,5215,6126,1260,0400000US35,2044454,2632,187286,11964,66024,7163,59553,7124,6471,1922,106864,6440,68801,4791,38063,4485,14398,2156,13227,2057,1171,573,212052,13211,65805,6276,60021,6084,5784,2044,112222,7397,77793,5704,34429,4480,34025,3108,33274,3097,751,432,179712,12011,53290,4927,44526,4608,8764,2262,97661,7944,57765,5094,39896,5212,28761,2829,28076,2826,685,517,56845,6441,14510,2668,10912,2259,3598,1352,32147,4266,16225,3053,15922,2531,10188,1866,9945,1875,243,309,215609,12552,58460,6120,39106,5291,19354,3547,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
50398,5310,12966,2245,37432,4342,18164,2064,17590,2164,574,402,95284,8786,26585,3826,11047,2854,15538,3131,50041,5049,11851,2574,38190,3895,18658,2207,17567,2091,1091,683,92195,8627,24319,3205,6914,1956,17405,2814,50820,5451,8408,1697,42412,4829,17056,2322,16864,2292,192,230,203201,13576,51095,6254,10810,2613,40285,5657,115995,7862,14646,2730,101349,6577,36111,3003,34235,2916,1876,489,663636,16394,119872,6991,11941,1715,107931,6461,411031,9522,31370,3068,379661,9310,132733,4211,124637,4234,8096,1567,0400000US15,1354158,3145,61027,6886,18525,4395,14188,4397,4337,1566,36311,4145,19761,2611,16550,2613,6191,1319,5170,1185,1021,503,60905,6126,18578,3562,15914,3335,2664,1116,31726,3363,17946,2198,13780,2190,10601,1769,10473,1749,128,143,62567,8696,19763,4314,12903,3197,6860,2373,29321,4108,14470,2531,14851,2644,13483,2356,13171,2323,312,227,17762,3382,3972,1288,1939,973,2033,942,9523,2093,3852,1135,5671,1572,4267,1211,4132,1174,135,131,97581,9655,29019,4457,13646,2842,15373,3221,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
