GEO_ID,C24050_001E,C24050_001M,C24050_002E,C24050_002M,C24050_003E,C24050_003M,C24050_004E,C24050_004M,C24050_005E,C24050_005M,C24050_006E,C24050_006M,C24050_007E,C24050_007M,C24050_008E,C24050_008M,C24050_009E,C24050_009M,C24050_010E,C24050_010M,C24050_011E,C24050_011M,C24050_012E,C24050_012M,C24050_013E,C24050_013M,C24050_014E,C24050_014M,C24050_015E,C24050_015M,C24050_016E,C24050_016M,C24050_017E,C24050_017M,C24050_018E,C24050_018M,C24050_019E,C24050_019M,C24050_020E,C24050_020M,C24050_021E,C24050_021M,C24050_022E,C24050_022M,C24050_023E,C24050_023M,C24050_024E,C24050_024M,C24050_025E,C24050_025M,C24050_026E,C24050_026M,C24050_027E,C24050_027M,C24050_028E,C24050_028M,C24050_029E,C24050_029M,C24050_030E,C24050_030M,C24050_031E,C24050_031M,C24050_032E,C24050_032M,C24050_033E,C24050_033M,C24050_034E,C24050_034M,C24050_035E,C24050_035M,C24050_036E,C24050_036M,C24050_037E,C24050_037M,C24050_038E,C24050_038M,C24050_039E,C24050_039M,C24050_040E,C24050_040M,C24050_041E,C24050_041M,C24050_042E,C24050_042M,C24050_043E,C24050_043M,C24050_044E,C24050_044M,C24050_045E,C24050_045M,C24050_046E,C24050_046M,C24050_047E,C24050_047M,C24050_048E,C24050_048M,C24050_049E,C24050_049M,C24050_050E,C24050_050M,C24050_051E,C24050_051M,C24050_052E,C24050_052M,C24050_053E,C24050_053M,C24050_054E,C24050_054M,C24050_055E,C24050_055M,C24050_056E,C24050_056M,C24050_057E,C24050_057M,C24050_058E,C24050_058M,C24050_059E,C24050_059M,C24050_060E,C24050_060M,C24050_061E,C24050_061M,C24050_062E,C24050_062M,C24050_063E,C24050_063M,C24050_064E,C24050_064M,C24050_065E,C24050_065M,C24050_066E,C24050_066M,C24050_067E,C24050_067M,C24050_068E,C24050_068M,C24050_069E,C24050_069M,C24050_070E,C24050_070M,C24050_071E,C24050_071M,C24050_072E,C24050_072M,C24050_073E,C24050_073M,C24050_074E,C24050_074M,C24050_075E,C24050_075M,C24050_076E,C24050_076M,C24050_077E,C24050_077M,C24050_078E,C24050_078M,C24050_079E,C24050_079M,C24050_080E,C24050_080M,C24050_081E,C24050_081M,C24050_082E,C24050_082M,C24050_083E,C24050_083M,C24050_084E,C24050_084M,NAME,C24050_001MA,C24050_001EA,C24050_002MA,C24050_002EA,C24050_003MA,C24050_003EA,C24050_004MA,C24050_004EA,C24050_005MA,C24050_005EA,C24050_006MA,C24050_006EA,C24050_007MA,C24050_007EA,C24050_008MA,C24050_008EA,C24050_009MA,C24050_009EA,C24050_010EA,C24050_010MA,C24050_011MA,C24050_011EA,C24050_012MA,C24050_012EA,C24050_013MA,C24050_013EA,C24050_014MA,C24050_014EA,C24050_015MA,C24050_015EA,C24050_016MA,C24050_016EA,C24050_017MA,C24050_017EA,C24050_018MA,C24050_018EA,C24050_019MA,C24050_019EA,C24050_020MA,C24050_020EA,C24050_021EA,C24050_021MA,C24050_022MA,C24050_022EA,C24050_023MA,C24050_023EA,C24050_024MA,C24050_024EA,C24050_025MA,C24050_025EA,C24050_026MA,C24050_026EA,C24050_027MA,C24050_027EA,C24050_028MA,C24050_028EA,C24050_029MA,C24050_029EA,C24050_030MA,C24050_030EA,C24050_031MA,C24050_031EA,C24050_032MA,C24050_032EA,C24050_033MA,C24050_033EA,C24050_034MA,C24050_034EA,C24050_035MA,C24050_035EA,C24050_036MA,C24050_036EA,C24050_037MA,C24050_037EA,C24050_038MA,C24050_038EA,C24050_039MA,C24050_039EA,C24050_040MA,C24050_040EA,C24050_041MA,C24050_041EA,C24050_042MA,C24050_042EA,C24050_043EA,C24050_043MA,C24050_044MA,C24050_044EA,C24050_045MA,C24050_045EA,C24050_046MA,C24050_046EA,C24050_047MA,C24050_047EA,C24050_048MA,C24050_048EA,C24050_049MA,C24050_049EA,C24050_050MA,C24050_050EA,C24050_051MA,C24050_051EA,C24050_052MA,C24050_052EA,C24050_053MA,C24050_053EA,C24050_054MA,C24050_054EA,C24050_055MA,C24050_055EA,C24050_056MA,C24050_056EA,C24050_057MA,C24050_057EA,C24050_058MA,C24050_058EA,C24050_059MA,C24050_059EA,C24050_060MA,C24050_060EA,C24050_061MA,C24050_061EA,C24050_062MA,C24050_062EA,C24050_063MA,C24050_063EA,C24050_064MA,C24050_064EA,C24050_065EA,C24050_065MA,C24050_066MA,C24050_066EA,C24050_067MA,C24050_067EA,C24050_068MA,C24050_068EA,C24050_069MA,C24050_069EA,C24050_070MA,C24050_070EA,C24050_071MA,C24050_071EA,C24050_072MA,C24050_072EA,C24050_073MA,C24050_073EA,C24050_074MA,C24050_074EA,C24050_075MA,C24050_075EA,C24050_076EA,C24050_076MA,C24050_077MA,C24050_077EA,C24050_078MA,C24050_078EA,C24050_079MA,C24050_079EA,C24050_080MA,C24050_080EA,C24050_081MA,C24050_081EA,C24050_082MA,C24050_082EA,C24050_083MA,C24050_083EA,C24050_084MA,C24050_084EA,state
0400000US30,523058,5868,34072,2534,36751,2790,28981,2911,10743,1683,59755,3815,29896,2911,8678,1743,28711,2431,45662,2968,119013,5049,62269,4196,26328,2863,32199,2788,191526,5903,15112,1565,9241,1283,7372,1298,504,247,5080,1063,3505,1061,4807,1277,12395,1692,26203,2365,75895,4565,9353,1446,7007,1264,15052,1834,102145,4542,1894,614,174,228,1306,537,71,84,1932,559,668,452,394,381,1250,641,8453,1402,27569,2538,41492,3079,7989,1447,8953,1818,112707,4622,1500,557,1277,457,3963,1133,5887,1296,39683,2713,6657,1407,2079,810,14185,1563,7242,1170,13231,1822,8058,1875,3520,948,5425,1215,60251,3676,13926,1937,24489,2245,2545,871,1486,627,3294,1146,3804,1104,999,519,468,383,1814,732,953,392,934,390,4038,1168,1501,577,56429,3565,1640,489,1570,634,13795,1979,2795,819,9766,1516,15262,2143,399,289,413,291,1950,619,1365,511,2432,925,3774,1157,1268,506,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,678540,6859,17147,1996,46978,3747,58267,3554,13015,1592,88877,5057,29640,3238,10321,1737,45497,3205,64333,3372,187430,5813,58118,3618,32996,3013,25921,2541,253718,6388,4619,1235,6113,1088,15273,1924,3206,1016,11579,1665,4420,1082,6606,1346,22504,2255,34839,2524,117360,4844,9296,1404,8036,1336,9867,1229,124578,5431,250,169,396,363,1330,772,71,121,5014,1291,630,286,460,312,1721,764,11387,1348,45533,3376,38316,3261,11142,1614,8328,1438,145515,5690,607,332,3578,915,6097,1272,6142,1098,50044,3674,6987,1488,2131,763,19071,2271,11977,2035,20656,2042,7835,1329,4172,1026,6218,1355,70310,3602,9586,1362,33700,3264,6445,1181,1189,559,4698,859,2412,658,825,391,1311,600,1319,547,705,362,613,332,6511,1240,996,402,84419,4083,2085,551,3191,691,29122,2388,2407,719,17542,2205,15191,2126,299,283,890,605,4811,1129,3176,982,2058,677,3135,1206,512,294,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,4870838,24880,67349,5476,334687,9365,596739,12726,113365,6117,552903,14725,228455,9638,84364,5700,312896,10320,541936,13144,1102451,17465,476976,13832,249354,10308,209363,8362,1868589,19530,21656,2734,62123,3913,151936,6383,23379,2822,64564,4512,35604,2996,43921,3700,166615,7553,306048,8002,750188,15511,89154,5321,67034,4953,86367,5275,846977,17519,3088,1013,2866,1005,11979,2419,1995,913,23935,2536,7612,1878,2421,889,13651,2433,104397,7386,217143,7932,297703,11546,90388,6511,69799,5163,1000416,17599,3232,866,20573,2408,66588,3864,48732,4011,343106,12236,47678,3820,26101,3468,120744,6852,84433,5553,104141,5122,66693,4780,32540,2940,35855,2859,439193,11431,31759,3709,233582,8835,36461,3571,6073,1420,19842,3016,16780,2360,10161,1839,6564,1351,17933,3048,9744,1839,3876,1183,37249,3690,9169,2118,715663,14560,7614,1767,15543,2364,329775,9153,33186,3359,101456,5741,120781,7075,1760,890,5322,1061,29125,3143,21235,3183,19550,2431,22143,2898,8173,1638,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,4953466,24667,53220,4443,337361,13046,533153,13935,125871,6303,551765,13292,347393,13268,115297,8036,300328,10095,619142,15080,1015521,22136,466952,14272,244016,9925,243447,9164,1864926,23025,16241,2551,60499,4992,141184,6202,26888,2881,72178,4804,54815,4156,65407,5665,141701,7216,342414,10234,688683,17334,91246,5872,59147,5078,104523,5506,813454,17260,3073,1035,1710,839,8481,2233,2402,1050,22233,2528,8946,1874,1865,953,8622,1702,120100,8638,185371,8351,278565,11400,95745,6697,76341,5233,1086006,17447,3107,1044,19722,2516,69470,4990,62145,4285,334922,11270,65450,4844,30931,3928,136664,7140,109072,7530,109248,7011,72376,5439,29175,3712,43724,4323,437815,13268,23938,3366,239085,11207,34989,3608,5251,1435,17889,2166,21981,2723,12446,2554,7799,1841,12253,2475,9518,1930,3542,1225,37915,3857,11209,2321,751265,14422,6861,1463,16345,2709,279029,9967,29185,3225,104543,7396,196201,9921,4648,1253,5542,1364,35303,4345,22701,3217,21223,3107,22034,2550,7650,1909,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,345769,4933,15884,2536,19458,2045,15461,2296,4935,981,37178,3473,28154,2917,7578,1383,11023,1849,30893,3134,82411,4897,34973,3658,15879,1959,41942,3999,130611,4695,4613,962,4481,935,4329,1283,535,284,3322,1077,4109,979,4310,1017,5381,1471,18298,2329,52215,3883,6719,1574,4045,934,18254,2295,63120,2827,400,320,193,159,859,446,215,249,1572,645,857,552,150,187,662,357,4700,1317,19603,2366,21356,2518,5393,1500,7160,1205,69643,3799,1302,798,746,337,762,415,1659,629,23956,2575,6051,1165,1591,564,3754,766,5420,1438,8389,1442,4354,1427,3030,941,8629,1477,39585,3526,8048,1664,12991,1617,1488,695,629,473,1569,996,3711,1157,1272,568,894,545,817,410,669,329,137,111,2316,648,5044,1575,42810,3576,1521,615,1047,392,8023,1516,1897,576,6759,1551,13426,2113,255,282,332,326,1658,441,1535,512,2407,976,1095,473,2855,816,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2094271,16868,27779,2799,148005,6549,295039,10269,54251,4363,233006,7938,118685,6005,31038,3227,111736,5469,211524,7903,466839,11502,179783,9580,106061,6613,110525,4791,737154,14200,8323,1473,31446,3112,60512,3863,9591,1752,21889,2630,19686,1991,14901,1962,50181,3574,106903,5576,308077,9115,30600,3322,26610,2723,48435,3639,335896,11031,688,436,1267,747,6645,1400,453,322,8518,1479,1696,724,551,374,4541,1428,47559,4812,87194,5472,110331,6922,39298,3911,27155,2770,448626,11523,1524,591,7739,1437,24227,2451,21791,2745,146454,6824,23783,2850,9189,2220,52874,4192,35831,2928,55360,4518,29659,3493,14560,1868,25635,2590,204962,7414,12719,2083,99137,5444,21395,2520,4655,1224,10428,1863,15917,1916,5892,1252,2877,960,6898,1847,3572,1072,1550,815,15769,2278,4153,1078,367633,9733,4525,1270,8416,1729,182260,8800,17761,2366,45717,3739,57603,4393,505,299,1263,441,14333,2304,12636,1999,7643,2024,9824,1600,5147,1228,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,330947,5124,8981,1400,22391,1829,32226,2671,6595,1258,39077,3166,10060,1351,5288,1049,14024,1537,30564,2707,97977,4217,33240,2718,15529,1741,14995,1747,143904,4963,3313,805,4101,863,10709,1815,1241,503,4756,1033,2069,625,3897,780,6706,1058,17954,1883,68683,4109,7475,1076,4367,833,8633,1237,59112,3600,393,228,25,43,917,460,436,464,1939,629,158,201,7,12,374,328,6560,1345,18527,1931,20528,2195,6330,1214,2918,647,60177,3179,255,135,758,297,3319,761,2478,626,23411,2373,2748,697,1028,433,5986,984,3842,798,8448,1374,3226,765,1567,511,3111,708,31686,2707,4334,842,16280,1584,1666,536,218,153,2671,714,473,241,319,268,245,190,847,494,1534,656,237,152,2758,828,104,96,36068,2897,686,347,1227,371,15615,2089,2222,634,6300,1346,4612,906,37,61,713,368,1361,601,785,394,1774,745,507,264,229,186,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1446090,11002,20512,2069,109882,6156,67616,4951,30177,3357,161963,6905,92135,5325,22667,2766,78138,5420,162451,6575,235069,8308,339367,10576,67433,4337,58680,4255,440100,8155,5146,1040,19212,2339,20113,2675,5559,1434,14655,2184,10934,1652,11291,1853,30384,3233,74599,4673,155991,6136,57554,4053,9584,1717,25078,2653,360145,11589,1493,680,460,316,1791,677,454,290,7419,1560,3578,1253,1621,866,3452,1234,38026,4208,43864,4785,209295,8705,32028,3137,16664,2124,335432,8965,785,520,7471,1393,8643,1547,14978,2079,103055,5561,15347,2423,6659,1471,40264,4087,35869,3616,27697,2754,54552,4420,8239,1412,11873,1883,130919,7027,9726,1626,79354,5430,3913,871,1686,773,5002,1304,4950,1209,2645,1089,1772,882,4401,1385,1690,597,5236,1052,8035,1512,2509,993,179494,7339,3362,1031,3385,922,33156,3208,7500,1460,31832,3742,57326,4587,451,340,2266,826,9556,1738,5827,1323,12730,1899,9547,1672,2556,903,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,741817,9426,27011,2814,42290,3329,60048,4132,14925,2431,95354,4883,43202,3522,10863,1818,28012,2762,61042,3936,202197,7679,71606,4967,31632,2819,53635,3415,250077,7237,4050,963,6004,1092,13263,2001,1932,783,12960,1969,4216,974,4117,1330,11827,1766,31467,2695,119946,5433,8728,1671,7305,1201,24262,2079,142553,6485,961,560,187,166,1006,451,190,204,3945,1096,791,420,593,361,836,440,11807,1924,51013,4353,47724,3789,10464,1569,13036,1932,162702,6411,1146,454,2519,726,5493,1261,4700,1221,56924,3767,8685,1763,3740,1082,14233,2013,11330,1814,23773,2816,11913,2022,5414,1152,12832,1846,75885,4122,15724,1845,29992,2886,5746,1502,1331,689,4351,1171,5709,1247,1886,826,323,256,1333,475,1418,561,495,297,5569,1385,2008,942,110600,5084,5130,1202,3588,1028,34540,3164,6772,1640,17174,2286,23801,2831,527,385,793,451,5105,1216,6047,1173,2746,845,2880,765,1497,836,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1791438,10371,80311,4036,122588,4931,174633,5304,42288,2936,208426,6640,97434,4718,25328,2459,99930,5246,158234,6159,396974,7360,178294,5857,97835,4485,109163,4374,616673,10551,28128,2203,19015,1874,41021,2767,6722,1194,20405,2120,17106,1872,11677,1489,39829,2598,79939,4366,253042,6486,30095,2303,23405,2369,46289,3056,313108,6575,2125,692,658,329,4198,819,780,324,10018,1449,1376,538,1161,429,3578,1093,31286,2584,84375,3886,111466,4731,35045,2854,27042,2265,406702,8592,6735,946,7882,1299,21802,1971,21541,2166,128901,5848,18557,1724,7540,1291,51007,3723,32484,2438,46798,2685,29027,2284,13973,1654,20455,1868,196097,5800,31158,2840,88438,4134,12987,1430,2408,739,8676,1409,11362,1298,3786,841,3711,974,4488,1144,3454,703,2303,627,14122,1841,9204,1377,258858,6308,12165,1500,6595,1127,94625,4166,10837,1466,40426,3345,49033,3586,1164,465,1805,515,10037,1425,9305,1329,5403,1194,11290,1721,6173,908,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2993716,12072,64550,3481,177241,5678,546621,8797,75584,4303,322856,8165,142766,5673,49157,3036,178246,5779,252138,6523,710764,10780,245980,7544,126512,5887,101301,4865,1088816,12925,27009,2024,32684,2175,142050,4191,14007,1667,37485,2990,18312,2195,24621,2247,90593,4351,135446,5694,452936,8427,42095,3270,30448,2586,41130,3053,492458,9910,2366,618,1029,481,8194,1239,856,496,15938,1838,2437,686,1062,425,6073,1169,44237,3631,169722,6426,163349,5906,42545,3114,34650,2524,609561,11731,3126,576,12080,1527,60966,3325,36886,2432,188515,6818,31385,2650,16158,1965,77220,3327,44290,2742,70810,4285,29334,2662,18659,2061,20132,1816,258829,6003,28782,2150,120817,5200,31865,2162,5385,860,13860,1725,11729,2016,5245,1023,2181,614,6833,1369,4744,809,3216,697,21044,2061,3128,679,544052,9755,3267,629,10631,1541,303546,7068,18450,1884,67058,3947,78903,4295,2071,579,2179,670,21332,2047,12552,1427,7986,1329,13816,1691,2261,538,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,1004429,13869,13106,2095,56193,4228,91250,5299,22946,2665,133398,7792,37781,3937,13609,2170,58541,4986,101059,6028,231036,9063,99941,7182,51799,3950,93770,5489,323351,9541,3347,1010,6601,1311,20607,2606,4091,901,11512,2316,5032,1160,6487,1544,26660,2806,34549,3828,155780,7655,15070,2287,5489,1412,28126,2672,217571,9000,381,278,1066,606,2615,974,500,409,6997,1750,1309,840,602,371,2877,1042,43230,3356,35985,3453,64029,5787,22931,2684,35049,3592,254856,8857,121,153,2747,991,9340,1648,13164,2017,93734,5975,8951,2088,4370,1431,26817,3693,15749,2188,33879,2778,17158,2176,3449,1078,25377,2648,93191,5702,8785,1674,43591,3571,5687,1328,635,435,3188,992,4534,1308,1613,636,1581,677,2336,911,1497,671,1880,780,15353,2326,2511,988,115460,6185,472,370,2188,810,53001,4093,4556,1271,17967,2277,17955,2401,537,363,606,393,5195,1251,3895,1213,1804,691,4577,918,2707,987,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,4180915,20665,39008,3781,286162,9476,294616,9087,70856,4407,423982,10779,194452,7089,76293,4432,253063,9135,653649,11920,923908,15048,372216,10964,219960,8157,372750,9412,1867088,20396,14029,2362,58571,3602,86443,4265,13732,2123,49429,3629,32057,3316,45790,3469,135882,6056,448310,10978,622708,11661,75139,4819,68641,4278,216357,7575,685269,15375,1598,678,2531,1057,5892,1337,511,363,18187,2380,5457,1308,3959,1082,6970,1409,85416,5108,174573,7283,224941,8530,78197,5135,77037,5240,823922,14771,2273,704,18416,2226,29052,2583,34847,2940,259043,8882,36527,3594,17776,2214,101962,5514,87144,5491,96138,4857,55454,4117,30515,2655,54775,3646,344812,9421,17395,2144,193904,8398,28001,3125,4720,1519,16609,2507,15419,2063,6900,1471,3829,1055,11750,1960,5910,1357,3248,1087,23982,2817,13145,2331,459824,12167,3713,1158,12740,2308,145228,6577,17046,2014,80714,5456,104992,5616,1868,629,4420,1139,21029,2592,24579,2504,13434,2001,18625,2384,11436,2280,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
