GEO_ID,B23006_001E,B23006_001M,B23006_002E,B23006_002M,B23006_003E,B23006_003M,B23006_004E,B23006_004M,B23006_005E,B23006_005M,B23006_006E,B23006_006M,B23006_007E,B23006_007M,B23006_008E,B23006_008M,B23006_009E,B23006_009M,B23006_010E,B23006_010M,B23006_011E,B23006_011M,B23006_012E,B23006_012M,B23006_013E,B23006_013M,B23006_014E,B23006_014M,B23006_015E,B23006_015M,B23006_016E,B23006_016M,B23006_017E,B23006_017M,B23006_018E,B23006_018M,B23006_019E,B23006_019M,B23006_020E,B23006_020M,B23006_021E,B23006_021M,B23006_022E,B23006_022M,B23006_023E,B23006_023M,B23006_024E,B23006_024M,B23006_025E,B23006_025M,B23006_026E,B23006_026M,B23006_027E,B23006_027M,B23006_028E,B23006_028M,B23006_029E,B23006_029M,NAME,B23006_001EA,B23006_001MA,B23006_002EA,B23006_002MA,B23006_003EA,B23006_003MA,B23006_004MA,B23006_004EA,B23006_005EA,B23006_005MA,B23006_006EA,B23006_006MA,B23006_007MA,B23006_007EA,B23006_008MA,B23006_008EA,B23006_009MA,B23006_009EA,B23006_010EA,B23006_010MA,B23006_011EA,B23006_011MA,B23006_012EA,B23006_012MA,B23006_013EA,B23006_013MA,B23006_014EA,B23006_014MA,B23006_015EA,B23006_015MA,B23006_016EA,B23006_016MA,B23006_017MA,B23006_017EA,B23006_018MA,B23006_018EA,B23006_019MA,B23006_019EA,B23006_020EA,B23006_020MA,B23006_021EA,B23006_021MA,B23006_022MA,B23006_022EA,B23006_023EA,B23006_023MA,B23006_024EA,B23006_024MA,B23006_025EA,B23006_025MA,B23006_026MA,B23006_026EA,B23006_027EA,B23006_027MA,B23006_028EA,B23006_028MA,B23006_029EA,B23006_029MA,state
0400000US42,6662258,5005,515398,13218,293814,10603,0,177,293814,10603,269294,9981,24520,3398,221584,8347,2128238,20726,1558659,19342,912,406,1557747,19319,1473196,18205,84551,5361,569579,12107,1725900,17864,1400228,16055,1725,582,1398503,16134,1344354,16154,54149,5105,325672,8857,2292722,20527,2022685,18789,2463,610,2020222,18811,1973699,18974,46523,2937,270037,7351,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,5149393,4979,414873,10895,222602,7443,0,172,222602,7443,197633,6376,24969,2541,192271,7719,1383768,15455,963983,13492,253,173,963730,13500,908036,13539,55694,3818,419785,8683,1744576,18790,1360261,17846,1313,585,1358948,17840,1303634,16094,55314,4409,384315,8359,1606176,18553,1393692,16571,1428,524,1392264,16516,1360171,16379,32093,2376,212484,6213,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,962442,2611,78643,3997,54355,3721,0,161,54355,3721,51141,3586,3214,902,24288,1779,221790,6020,172224,5329,126,115,172098,5334,164903,5217,7195,1673,49566,3290,328943,6547,279071,6978,1627,505,277444,6952,271147,6890,6297,1344,49872,2755,333066,7775,300009,7450,2441,579,297568,7346,292027,7214,5541,1145,33057,2172,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,864306,3626,81042,5577,53610,4460,0,204,53610,4460,52346,4500,1264,551,27432,2902,232112,9317,169377,8376,193,282,169184,8334,162076,8063,7108,1806,62735,4541,306329,8625,233314,8098,1509,580,231805,8018,224239,7627,7566,1578,73015,4364,244823,7946,208312,7720,579,357,207733,7684,204287,7575,3446,1068,36511,3129,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1048001,3926,144765,6495,78012,5442,37,65,77975,5441,70686,5347,7289,1358,66753,4408,281936,8136,185905,6573,561,378,185344,6608,173404,5995,11940,2283,96031,4867,346419,8932,259133,7749,3241,869,255892,7737,241586,7187,14306,2364,87286,4633,274881,7758,225076,6931,1898,663,223178,6985,217983,6852,5195,1468,49805,3343,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,734122,1809,43602,3955,29244,3464,74,128,29170,3449,28169,3403,1001,543,14358,1760,196115,7647,149837,6893,4693,1060,145144,6684,138216,6392,6928,1505,46278,3429,243062,6927,198812,5940,9694,1477,189118,6023,182323,5902,6795,1202,44250,4004,251343,7581,217514,6554,10423,1690,207091,6578,203833,6551,3258,875,33829,2911,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,436492,2623,30669,2982,19229,2314,0,163,19229,2314,18080,2291,1149,466,11440,1495,126488,5628,97666,5634,132,146,97534,5648,94876,5384,2658,837,28822,2924,146442,5037,124449,4764,959,396,123490,4788,120421,4829,3069,987,21993,2307,132893,5431,119767,5188,699,438,119068,5169,117877,5114,1191,577,13126,1564,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,4051076,5550,341765,10716,229204,9107,60,113,229144,9094,213466,8280,15678,2630,112561,6273,853315,15759,624741,13903,3350,982,621391,13811,594749,13833,26642,3176,228574,9017,1338992,17690,1034514,17787,15166,2105,1019348,17481,983409,17485,35939,2475,304478,9708,1517004,19582,1298281,17427,11329,1479,1286952,17076,1258175,17001,28777,2678,218723,6907,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,558050,1628,49335,3983,28828,3138,0,220,28828,3138,25741,3076,3087,1070,20507,2933,152780,7111,113830,6494,658,533,113172,6596,106145,6231,7027,1734,38950,3788,156783,5877,128615,5088,759,565,127856,5163,122634,5000,5222,1244,28168,3583,199152,7749,174648,7369,1559,583,173089,7319,167437,7365,5652,1121,24504,2339,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,3581201,2788,448925,11551,273635,8852,0,211,273635,8852,253776,8291,19859,3063,175290,8246,845193,15857,595538,13832,1446,438,594092,13825,556400,14313,37692,3255,249655,8539,1221516,14429,934623,14836,4897,1355,929726,14718,893671,14433,36055,3133,286893,9635,1065567,15158,896770,14562,3997,974,892773,14494,871887,14219,20886,2428,168797,7576,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,3536026,6158,368114,12450,194930,8720,69,116,194861,8730,174606,8015,20255,2564,173184,7598,1104400,17371,766882,13624,1610,756,765272,13785,723228,13537,42044,4028,337518,11342,1042120,16908,814722,15112,5520,1258,809202,15046,773801,15571,35401,3774,227398,8670,1021392,16102,881139,13745,4308,1135,876831,14209,857857,14475,18974,2427,140253,7138,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1449235,4173,128404,5477,85679,4645,0,177,85679,4645,80995,4430,4684,1098,42725,3048,332972,7720,245280,6494,791,397,244489,6445,233768,6132,10721,1648,87692,4570,475445,7635,388848,7536,3897,1062,384951,7670,374694,7752,10257,1560,86597,3742,512414,8241,450723,8842,2905,795,447818,8892,440337,8882,7481,1345,61691,3749,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
