GEO_ID,B18101_001E,B18101_001M,B18101_002E,B18101_002M,B18101_003E,B18101_003M,B18101_004E,B18101_004M,B18101_005E,B18101_005M,B18101_006E,B18101_006M,B18101_007E,B18101_007M,B18101_008E,B18101_008M,B18101_009E,B18101_009M,B18101_010E,B18101_010M,B18101_011E,B18101_011M,B18101_012E,B18101_012M,B18101_013E,B18101_013M,B18101_014E,B18101_014M,B18101_015E,B18101_015M,B18101_016E,B18101_016M,B18101_017E,B18101_017M,B18101_018E,B18101_018M,B18101_019E,B18101_019M,B18101_020E,B18101_020M,B18101_021E,B18101_021M,B18101_022E,B18101_022M,B18101_023E,B18101_023M,B18101_024E,B18101_024M,B18101_025E,B18101_025M,B18101_026E,B18101_026M,B18101_027E,B18101_027M,B18101_028E,B18101_028M,B18101_029E,B18101_029M,B18101_030E,B18101_030M,B18101_031E,B18101_031M,B18101_032E,B18101_032M,B18101_033E,B18101_033M,B18101_034E,B18101_034M,B18101_035E,B18101_035M,B18101_036E,B18101_036M,B18101_037E,B18101_037M,B18101_038E,B18101_038M,B18101_039E,B18101_039M,NAME,B18101_001MA,B18101_001EA,B18101_002MA,B18101_002EA,B18101_003MA,B18101_003EA,B18101_004MA,B18101_004EA,B18101_005MA,B18101_005EA,B18101_006MA,B18101_006EA,B18101_007MA,B18101_007EA,B18101_008MA,B18101_008EA,B18101_009MA,B18101_009EA,B18101_010MA,B18101_010EA,B18101_011MA,B18101_011EA,B18101_012MA,B18101_012EA,B18101_013MA,B18101_013EA,B18101_014MA,B18101_014EA,B18101_015MA,B18101_015EA,B18101_016MA,B18101_016EA,B18101_017MA,B18101_017EA,B18101_018MA,B18101_018EA,B18101_019EA,B18101_019MA,B18101_020MA,B18101_020EA,B18101_021MA,B18101_021EA,B18101_022MA,B18101_022EA,B18101_023MA,B18101_023EA,B18101_024MA,B18101_024EA,B18101_025MA,B18101_025EA,B18101_026MA,B18101_026EA,B18101_027MA,B18101_027EA,B18101_028MA,B18101_028EA,B18101_029MA,B18101_029EA,B18101_030EA,B18101_030MA,B18101_031MA,B18101_031EA,B18101_032MA,B18101_032EA,B18101_033MA,B18101_033EA,B18101_034MA,B18101_034EA,B18101_035MA,B18101_035EA,B18101_036MA,B18101_036EA,B18101_037MA,B18101_037EA,B18101_038MA,B18101_038EA,B18101_039MA,B18101_039EA,state
0400000US28,2919673,1311,1394037,5677,89992,3444,679,579,89313,3346,269671,3497,18983,2465,250688,4154,317466,4859,27098,3288,290368,5632,516491,5006,100160,5617,416331,7432,129381,2206,42941,2784,86440,3283,71036,1754,37125,2240,33911,2271,1525636,5461,87769,3602,1032,623,86737,3618,256302,3449,14597,2696,241705,4004,341726,3787,25680,3048,316046,4978,579231,4051,109822,4884,469409,5925,151155,2283,42565,3083,108590,3170,109453,2372,60101,3507,49352,2804,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3523842,1078,1708046,2507,92409,800,604,421,91805,908,280827,1587,17414,2411,263413,2892,392066,2182,23928,3024,368138,3743,683622,2265,66356,4380,617266,4394,156222,1413,34052,2383,122170,2655,102900,1261,41517,2906,61383,2778,1815796,2520,88815,1199,247,213,88568,1210,272708,1532,8994,1599,263714,2175,384606,1796,16698,2418,367908,3037,736588,2166,73483,4503,663105,4771,180354,914,30812,1943,149542,2165,152725,1110,67830,3431,84895,3347,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,28243191,4197,13900012,10523,1024357,5211,9536,2680,1014821,5661,2743914,7102,177093,8758,2566821,10374,3428859,8382,216448,8944,3212411,11426,5127319,8269,611961,14732,4515358,16543,1000331,4784,287162,6615,713169,7632,575232,3940,283469,5931,291763,5216,14343179,9034,986294,5138,7537,1973,978757,5480,2634938,6359,107642,6931,2527296,8807,3396794,6545,184558,8926,3212236,11477,5386088,6426,626657,14682,4759431,14732,1147482,4538,291710,8159,855772,8195,791583,3803,417392,8249,374191,7485,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5943064,2569,2857917,4343,185415,2092,713,437,184702,2086,497606,2822,34792,3388,462814,3912,651672,3497,47326,4209,604346,5236,1129794,3380,118948,5688,1010846,6229,244065,1504,55792,3287,188273,3370,149365,1603,64754,2878,84611,2777,3085147,4188,176020,1977,1359,727,174661,2265,477625,2717,18889,2204,458736,3097,672565,2569,41196,3724,631369,4942,1244225,2758,133689,6505,1110536,6632,294553,1946,59353,3153,235200,3524,220159,2023,99261,3607,120898,3623,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20996007,3241,10172936,9155,575452,4491,4872,1514,570580,4832,1576141,5696,117409,6112,1458732,7929,2211653,6018,160129,8107,2051524,10158,3871801,5563,469550,11484,3402251,11377,1098667,3841,260406,7192,838261,7864,839222,3649,365655,8379,473567,8566,10823071,7934,559743,4801,2846,1066,556897,4556,1507896,4925,60497,4807,1447399,6690,2206337,5867,113310,6590,2093027,8951,4195568,5916,504631,12130,3690937,13509,1285490,3814,275937,7552,1009553,8552,1068037,3408,503460,10805,564577,10373,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6830796,760,3307550,3395,182455,1164,1249,579,181206,1247,514242,2142,39033,3344,475209,3788,833824,2459,57974,3887,775850,4601,1296027,3098,126979,6056,1169048,7086,299212,1651,65355,3164,233857,3441,181790,1637,76816,3506,104974,3558,3523246,3422,174768,1336,1171,536,173597,1446,493416,2190,21432,2498,471984,3387,844898,1733,46947,3855,797951,4144,1387829,2085,152233,6442,1235596,6852,350255,1505,70659,3417,279596,3508,272080,2012,131284,4420,140796,4562,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,692817,606,326328,1577,23932,1339,710,688,23222,1439,40876,407,2077,651,38799,814,107033,773,6384,1439,100649,1464,120575,881,14038,2088,106537,2070,20408,776,5608,1118,14800,1267,13504,740,6622,1223,6882,1024,366489,1636,21558,1339,0,213,21558,1339,40566,164,1596,818,38970,833,127599,434,5603,1626,121996,1673,127218,430,19895,2504,107323,2535,27660,747,6632,1067,21028,1244,21888,891,11203,1527,10685,1290,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,3135573,903,1574603,2922,128234,1141,536,389,127698,1200,348783,2207,16979,2385,331804,2936,411805,2533,22172,2532,389633,3661,522990,2765,54155,3848,468835,3997,100961,1472,24734,2069,76227,1883,61830,922,28939,1858,32891,1908,1560970,2611,121879,1375,249,270,121630,1406,330397,1999,13357,1904,317040,2658,400013,2082,22933,2569,377080,3286,524721,2405,56069,3993,468652,4505,109864,1170,22460,1833,87404,2001,74096,955,37884,1937,36212,1936,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,19302636,2649,9330935,6066,582392,2655,3219,1289,579173,2886,1490230,3791,95926,5214,1394304,6081,2287910,4655,128919,6549,2158991,7367,3625677,3754,368963,9589,3256714,10305,820858,2282,179900,4975,640958,5399,523868,2234,222731,5649,301137,5841,9971701,5425,557450,2885,2565,1052,554885,2960,1425677,2712,55683,4376,1369994,4914,2323930,3568,121667,5681,2202263,6751,3892526,3527,441501,10500,3451025,10435,968814,2565,200956,6703,767858,6830,803304,2546,379427,7387,423877,7011,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8803988,1605,4279096,3606,262379,2268,1623,835,260756,2421,727690,2365,40218,3693,687472,4360,950208,2581,54069,4949,896139,5417,1731956,3169,154189,6296,1577767,6564,366487,2019,68952,3715,297535,4003,240376,2072,96087,4226,144289,4624,4524892,3361,255315,2182,1437,692,253878,2314,702650,2091,20785,2810,681865,3271,938310,2169,40492,3927,897818,4206,1834708,2221,168597,6935,1666111,7598,435340,1874,89387,4468,345953,4241,358569,1921,165610,5215,192959,5223,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,11517226,1419,5625655,6170,352425,2852,2472,765,349953,3111,970632,4002,75526,4658,895106,6196,1282764,4359,108805,4722,1173959,6580,2165528,4713,303363,8690,1862165,8527,529930,2372,140159,4867,389771,5130,324376,2056,149461,4434,174915,4608,5891571,6414,340704,2468,2153,893,338551,2700,922542,3835,47165,3846,875377,5217,1280476,4003,94344,5382,1186132,6635,2273391,4318,337897,8178,1935494,9291,604903,2505,142299,5194,462604,5111,469555,3282,225862,4685,243693,5088,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,6014742,1422,2928278,5547,187719,2275,1998,942,185721,2598,514957,3359,38571,3919,476386,5015,668696,3857,53337,4416,615359,5029,1113298,3495,169451,6287,943847,6744,272066,1992,85370,3807,186696,3387,171542,1688,82849,3195,88693,3151,3086464,5403,182689,2148,687,324,182002,2152,488443,3368,22096,2418,466347,3869,681393,2907,46225,3805,635168,4827,1179395,3665,177503,5964,1001892,7195,316018,2185,81758,3217,234260,3515,238526,1985,113676,3568,124850,3754,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12604311,1036,6137247,5163,356082,2227,3429,1250,352653,2359,989057,2857,84560,5239,904497,5835,1407750,3966,108160,5347,1299590,6479,2390482,4534,316975,7951,2073507,9046,605780,1973,149928,4448,455852,4785,388096,2311,173008,4254,215088,4280,6467064,5239,344170,2610,2529,903,341641,2808,949788,2962,51389,4323,898399,4743,1402804,3137,104486,5307,1298318,5735,2510133,3717,355536,8609,2154597,8702,687712,2662,150859,4818,536853,5630,572457,2746,273716,6650,298741,6063,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9888529,864,4853614,3766,292256,2079,1549,733,290707,2091,814163,3559,65233,3962,748930,5332,1125862,3364,87244,4457,1038618,5394,1865472,4027,265837,7206,1599635,7836,470706,2034,127716,3759,342990,4172,285155,1527,131401,3150,153754,3356,5034915,3541,276927,1876,1373,583,275554,1945,777260,2501,36196,2760,741064,3536,1100530,3105,79274,4355,1021256,5110,1955396,3785,298436,6854,1656960,7785,526952,2249,124418,3789,402534,3921,397850,2033,189042,4663,208808,4604,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1900165,832,943358,2741,67328,1604,805,395,66523,1673,175679,2247,10652,1560,165027,2591,218473,2371,15604,2095,202869,2951,349115,2091,40819,3001,308296,3599,81379,918,20946,1518,60433,1756,51384,1028,24714,1242,26670,1395,956807,2868,63828,1455,282,199,63546,1449,166712,2203,6925,1339,159787,2649,217766,1788,14037,1834,203729,2446,348948,2316,36483,2403,312465,3199,89437,1062,18268,1357,71169,1485,70116,1029,34685,1855,35431,1794,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1733484,857,866901,3680,59181,1733,659,537,58522,1758,170250,2684,11510,1966,158740,2829,195113,2448,20484,2652,174629,3686,312041,2775,43483,3276,268558,3970,81752,1182,24074,2289,57678,2405,48564,1212,25203,1943,23361,1682,866583,3717,54512,1657,512,442,54000,1788,160578,2597,6289,1335,154289,2935,190032,2484,12625,1572,177407,2742,317167,2567,40969,3588,276198,4820,85500,1290,18312,2017,67188,2210,58794,1277,29374,1759,29420,1945,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,2060718,1535,1011160,3677,60108,1601,504,414,59604,1652,185253,2457,14022,2065,171231,2758,233284,2851,19484,2764,213800,3904,366357,2840,60741,4200,305616,5255,103395,1553,31924,2238,71471,2777,62763,1439,35312,2273,27451,2109,1049558,3376,58386,1724,316,297,58070,1727,175418,2011,7337,1878,168081,2706,227387,2630,16732,2110,210655,3383,391284,2190,62301,3941,328983,4641,115650,1356,31945,2514,83705,2392,81433,1613,45962,2283,35471,2408,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1368549,2598,667869,2677,43861,1236,128,116,43733,1239,110335,1134,6690,1449,103645,1548,141824,2340,7748,1315,134076,2484,255124,1612,28385,2511,226739,3072,71505,766,17292,1640,54213,1879,45220,727,20471,1754,24749,1766,700680,1769,43576,1178,603,433,42973,1218,105260,913,2938,922,102322,1279,147341,1247,7185,1373,140156,1812,263964,879,23037,2402,240927,2629,76959,631,13100,1328,63859,1432,63580,607,30784,1786,32796,1850,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,864598,699,434607,2883,31148,1364,388,360,30760,1386,79108,1798,4547,1054,74561,2043,100000,2480,6486,1364,93514,2704,158109,1538,21919,2212,136190,2388,42038,904,10861,1417,31177,1482,24204,588,10096,1165,14108,1162,429991,2819,29266,1189,107,73,29159,1206,73800,1463,2014,544,71786,1586,95717,2391,7345,1631,88372,2476,157581,2100,18078,2349,139503,3068,42168,768,8342,1198,33826,1338,31459,698,14379,1444,17080,1368,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7427599,3185,3685003,5286,236309,2009,2277,829,234032,2126,609007,3570,40254,3738,568753,4872,890437,3612,59249,3934,831188,4469,1424246,4156,185946,7003,1238300,6488,335481,2332,91976,3578,243505,3615,189523,1661,90452,3455,99071,3144,3742596,5035,221885,2140,1018,636,220867,2097,592919,3074,23336,2446,569583,3307,864634,3725,57610,4585,807024,5495,1444345,3619,175817,6320,1268528,7147,369870,2206,86737,3567,283133,3300,248943,2140,119724,3483,129219,3290,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,1041309,1059,506269,2301,28267,975,98,167,28169,989,77191,1302,5359,1213,71832,1913,125243,1439,10121,2133,115122,2674,198749,1414,26696,3271,172053,3410,48083,761,12662,1593,35421,1653,28736,807,12448,1372,16288,1378,535040,1905,26163,778,0,220,26163,778,72095,845,3578,1112,68517,1262,128320,1596,13379,2297,114941,2736,209847,1225,30707,3034,179140,3060,53684,747,11261,1467,42423,1523,44931,804,20548,1691,24383,1653,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,7064799,2070,3475367,3669,222959,1505,2371,971,220588,1758,613816,1870,40745,3488,573071,3638,819108,3281,63338,4370,755770,5516,1245686,3144,160988,7020,1084698,7058,337239,1294,97141,4213,240098,4299,236559,1051,106992,3733,129567,3667,3589432,3389,210995,1472,2262,860,208733,1459,591769,1820,23703,3000,568066,3646,799357,2775,50829,4060,748528,4247,1313846,2292,173854,6670,1139992,7016,385321,1559,83280,3799,302041,4027,288144,1185,131901,4220,156243,4284,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6667784,1852,3231469,6035,206896,3097,2067,747,204829,3136,566537,4447,44224,3332,522313,4935,735509,4413,59063,3632,676446,5690,1242292,5112,208755,7215,1033537,8506,303705,1811,95995,3822,207710,4014,176530,2242,84590,4098,91940,3997,3436315,5938,197543,3470,1205,717,196338,3519,536194,3904,25884,2461,510310,4701,763075,3333,54739,4509,708336,5649,1343089,4278,230385,6850,1112704,7688,348079,2489,92890,4402,255189,4406,248335,2043,129063,4358,119272,4616,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2854774,1728,1409001,4266,95765,2083,1461,898,94304,2330,261603,2553,20356,1951,241247,3189,328440,3284,25007,2653,303433,4051,522724,3707,69979,3557,452745,4823,124383,1490,36248,2200,88135,2242,76086,1323,42107,1903,33979,1948,1445773,3604,91225,1806,779,446,90446,1888,254917,2634,11531,2057,243386,3242,322174,3031,23651,2507,298523,3457,534351,3085,75588,4524,458763,4168,135412,1797,32829,2209,102583,2324,107694,1564,50815,2574,56879,2572,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
