GEO_ID,C23008_001E,C23008_001M,C23008_002E,C23008_002M,C23008_003E,C23008_003M,C23008_004E,C23008_004M,C23008_005E,C23008_005M,C23008_006E,C23008_006M,C23008_007E,C23008_007M,C23008_008E,C23008_008M,C23008_009E,C23008_009M,C23008_010E,C23008_010M,C23008_011E,C23008_011M,C23008_012E,C23008_012M,C23008_013E,C23008_013M,C23008_014E,C23008_014M,C23008_015E,C23008_015M,C23008_016E,C23008_016M,C23008_017E,C23008_017M,C23008_018E,C23008_018M,C23008_019E,C23008_019M,NAME,C23008_001EA,C23008_001MA,C23008_002EA,C23008_002MA,C23008_003EA,C23008_003MA,C23008_004MA,C23008_004EA,C23008_005MA,C23008_005EA,C23008_006EA,C23008_006MA,C23008_007EA,C23008_007MA,C23008_008EA,C23008_008MA,C23008_009EA,C23008_009MA,C23008_010EA,C23008_010MA,C23008_011MA,C23008_011EA,C23008_012MA,C23008_012EA,C23008_013MA,C23008_013EA,C23008_014EA,C23008_014MA,C23008_015EA,C23008_015MA,C23008_016MA,C23008_016EA,C23008_017MA,C23008_017EA,C23008_018MA,C23008_018EA,C23008_019EA,C23008_019MA,state
0400000US11,121029,1927,50866,1835,27061,2384,22499,2644,4200,1577,362,361,0,213,23805,2689,16308,2833,7497,3269,70163,1775,29071,2778,23476,3006,4528,1611,761,730,306,358,41092,2554,33215,3002,7877,2429,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,904548,3888,292432,4297,238122,5222,112272,5676,119259,6249,4070,1284,2521,1267,54310,4220,45073,4009,9237,1934,612116,4946,492116,6814,280638,9343,193994,9024,11778,3056,5706,2267,120000,6882,103075,6515,16925,3034,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,3857145,10167,1289787,10011,858217,12970,538976,13190,272102,11185,32411,3354,14728,3034,431570,12165,331212,11366,100358,7275,2567358,11095,1667920,15388,1100980,16964,456765,15464,79587,6236,30588,4274,899438,16585,728127,15986,171311,10167,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,1882487,5812,598960,6294,426549,9179,273831,8827,134847,7528,14237,2574,3634,1105,172411,7694,135765,6760,36646,4511,1283527,7020,906378,13173,626917,11198,235433,9816,35427,4901,8601,2271,377149,13015,322998,11871,54151,5297,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2437303,7656,786821,6987,477758,9427,305388,9163,152674,7566,13440,2262,6256,1891,309063,8454,245129,8248,63934,5769,1650482,8556,1035919,16380,717466,13090,260540,11689,43643,4116,14270,2732,614563,15725,507624,14460,106939,8605,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1299993,6002,423206,5901,276204,6369,174836,5913,90145,5676,8115,1740,3108,1230,147002,6137,122477,6288,24525,3290,876787,5886,576548,9670,403836,9675,140460,7805,19720,3534,12532,2738,300239,8839,248292,9142,51947,5823,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,2514494,8263,806285,7586,526326,9232,345258,7711,162184,7386,13148,2348,5736,1567,279959,9014,225300,7881,54659,5989,1708209,8175,1112019,14078,789602,13446,261314,9725,41475,4336,19628,3652,596190,13003,494981,12785,101209,8967,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2061286,6808,663450,6619,422149,7973,253324,7792,148014,6793,15338,2188,5473,1215,241301,8795,194784,7485,46517,4654,1397836,8909,912962,12217,600775,11389,252029,9447,39490,4095,20668,3424,484874,12083,401453,11604,83421,6343,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,454133,3102,153514,2483,109865,3419,75912,3510,30126,2921,2607,780,1220,757,43649,3133,36841,3101,6808,1396,300619,3488,217627,5595,163701,6497,45349,4300,6598,1733,1979,1277,82992,4663,73757,4676,9235,2181,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,421530,4314,132959,3574,102576,3844,47426,3693,50316,3695,3346,1283,1488,729,30383,3474,26568,3343,3815,1023,288571,4955,214441,8178,131840,7503,71770,5781,6723,1837,4108,2182,74130,7520,64595,6698,9535,2685,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,444743,4302,134674,3403,74077,4574,36679,3781,32252,3683,3240,1041,1906,708,60597,4488,43921,3777,16676,2653,310069,5092,186391,7414,103847,7347,66400,7205,10606,2293,5538,1790,123678,7341,95918,6592,27760,4022,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,286982,2841,97334,2543,66391,3965,41699,3345,20234,2895,3597,1161,861,507,30943,3747,22550,3003,8393,2722,189648,3006,134525,5031,96182,5426,28429,3714,7249,1765,2665,1202,55123,4713,45420,3878,9703,2752,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,198584,3354,68463,2002,46735,2475,35105,2591,10254,1641,814,444,562,485,21728,2560,16800,2310,4928,1212,130121,3334,89776,3681,72364,3737,13527,2220,2790,1188,1095,510,40345,3540,33852,3282,6493,1454,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1584824,6298,531448,6267,386821,9435,208761,8288,161320,6917,12830,2627,3910,1221,144627,7729,115245,7185,29382,3534,1053376,7955,740097,12353,473992,11853,221148,10590,32863,3788,12094,2581,313279,12647,265772,12233,47507,5731,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,194424,2529,64241,2281,39312,3320,25590,2872,12109,2461,1216,608,397,463,24929,3215,19171,2812,5758,1774,130183,2592,80586,3437,62100,4386,14507,2921,2315,1249,1664,1078,49597,3861,38156,3394,11441,2898,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1551368,8348,498764,5758,306301,7729,159268,8351,131725,6362,11000,2684,4308,1366,192463,7603,145920,7735,46543,5130,1052604,7885,663074,10864,388147,12086,229149,9457,27165,3816,18613,3897,389530,11298,322103,10578,67427,6564,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1405079,8297,459041,5557,280727,7719,161906,7420,105364,5709,8429,1940,5028,1667,178314,7115,134491,7090,43823,3798,946038,8381,590681,12912,373138,12053,173524,10075,29283,4792,14736,2547,355357,12851,296731,11251,58626,5834,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,671683,3516,214364,4225,152998,5218,95551,4643,52641,4172,3471,1006,1335,762,61366,4423,50109,4237,11257,2039,457319,4588,326053,6480,234118,7237,77800,5455,9812,2037,4323,1371,131266,6856,112430,5944,18836,3408,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
