GEO_ID,B17015_001E,B17015_001M,B17015_002E,B17015_002M,B17015_003E,B17015_003M,B17015_004E,B17015_004M,B17015_005E,B17015_005M,B17015_006E,B17015_006M,B17015_007E,B17015_007M,B17015_008E,B17015_008M,B17015_009E,B17015_009M,B17015_010E,B17015_010M,B17015_011E,B17015_011M,B17015_012E,B17015_012M,B17015_013E,B17015_013M,B17015_014E,B17015_014M,B17015_015E,B17015_015M,B17015_016E,B17015_016M,B17015_017E,B17015_017M,B17015_018E,B17015_018M,B17015_019E,B17015_019M,B17015_020E,B17015_020M,B17015_021E,B17015_021M,B17015_022E,B17015_022M,B17015_023E,B17015_023M,B17015_024E,B17015_024M,B17015_025E,B17015_025M,B17015_026E,B17015_026M,B17015_027E,B17015_027M,B17015_028E,B17015_028M,B17015_029E,B17015_029M,B17015_030E,B17015_030M,B17015_031E,B17015_031M,B17015_032E,B17015_032M,B17015_033E,B17015_033M,B17015_034E,B17015_034M,B17015_035E,B17015_035M,B17015_036E,B17015_036M,B17015_037E,B17015_037M,B17015_038E,B17015_038M,B17015_039E,B17015_039M,B17015_040E,B17015_040M,B17015_041E,B17015_041M,B17015_042E,B17015_042M,B17015_043E,B17015_043M,B17015_044E,B17015_044M,B17015_045E,B17015_045M,B17015_046E,B17015_046M,B17015_047E,B17015_047M,NAME,B17015_001EA,B17015_001MA,B17015_002EA,B17015_002MA,B17015_003EA,B17015_003MA,B17015_004MA,B17015_004EA,B17015_005MA,B17015_005EA,B17015_006MA,B17015_006EA,B17015_007MA,B17015_007EA,B17015_008MA,B17015_008EA,B17015_009MA,B17015_009EA,B17015_010MA,B17015_010EA,B17015_011MA,B17015_011EA,B17015_012EA,B17015_012MA,B17015_013EA,B17015_013MA,B17015_014MA,B17015_014EA,B17015_015MA,B17015_015EA,B17015_016MA,B17015_016EA,B17015_017EA,B17015_017MA,B17015_018MA,B17015_018EA,B17015_019MA,B17015_019EA,B17015_020MA,B17015_020EA,B17015_021MA,B17015_021EA,B17015_022EA,B17015_022MA,B17015_023EA,B17015_023MA,B17015_024MA,B17015_024EA,B17015_025MA,B17015_025EA,B17015_026MA,B17015_026EA,B17015_027MA,B17015_027EA,B17015_028MA,B17015_028EA,B17015_029MA,B17015_029EA,B17015_030MA,B17015_030EA,B17015_031MA,B17015_031EA,B17015_032MA,B17015_032EA,B17015_033MA,B17015_033EA,B17015_034EA,B17015_034MA,B17015_035EA,B17015_035MA,B17015_036EA,B17015_036MA,B17015_037MA,B17015_037EA,B17015_038MA,B17015_038EA,B17015_039EA,B17015_039MA,B17015_040MA,B17015_040EA,B17015_041MA,B17015_041EA,B17015_042MA,B17015_042EA,B17015_043MA,B17015_043EA,B17015_044EA,B17015_044MA,B17015_045EA,B17015_045MA,B17015_046EA,B17015_046MA,B17015_047MA,B17015_047EA,state
0400000US38,187919,5457,10750,1615,3914,1091,1237,380,119,117,1118,364,2677,1040,571,652,2106,770,6836,1312,1385,634,193,123,11,18,182,122,1192,621,258,356,934,491,5451,1274,504,266,91,83,413,272,4947,1239,1398,815,3549,972,177169,5279,145435,5370,37801,1845,1790,533,36011,1776,107634,4709,2518,778,105116,4617,31734,3004,11670,1583,2006,627,88,109,1918,580,9664,1501,222,138,9442,1497,20064,2233,3621,668,490,250,3131,635,16443,2227,1582,802,14861,2047,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1258273,13739,136160,5539,41703,3533,14949,1855,1685,555,13264,1797,26754,2822,3602,932,23152,2571,94457,4424,14768,2259,2738,899,851,555,1887,793,12030,2128,1547,609,10483,2097,79689,4252,13407,1841,3020,926,10387,1742,66282,4048,11847,1940,54435,4328,1122113,13870,853849,11439,313098,6697,15184,1947,297914,6373,540751,10223,14731,1911,526020,9795,268264,9353,72204,4980,19425,2132,2606,767,16819,2209,52779,4316,2286,793,50493,4230,196060,7595,66268,4255,9340,1645,56928,4021,129792,5885,13089,2099,116703,5660,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1027648,10811,82653,5378,34677,3587,8261,1379,831,464,7430,1301,26416,3533,5692,1623,20724,2901,47976,4594,10053,1917,1856,803,359,261,1497,703,8197,1743,1989,741,6208,1435,37923,4088,4644,1080,1734,723,2910,907,33279,3797,9340,1673,23939,3086,944995,11105,758860,10348,245459,4775,15520,1680,229939,4939,513401,8460,18693,2239,494708,8489,186135,6564,67226,4127,15959,1890,2410,861,13549,1768,51267,3823,2156,763,49111,3542,118909,5810,35721,2834,6056,1184,29665,2575,83188,4733,8174,1812,75014,4320,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,144525,4783,10239,1789,4041,1077,741,391,53,90,688,367,3300,1060,121,138,3179,1054,6198,1463,1226,588,232,232,73,116,159,204,994,532,120,157,874,472,4972,1267,395,420,53,78,342,419,4577,1179,297,227,4280,1167,134286,4506,112665,4199,36066,1928,1909,641,34157,1860,76599,3858,2072,655,74527,3807,21621,2479,7407,1396,2042,612,146,154,1896,590,5365,1310,132,114,5233,1315,14214,1941,4015,975,574,323,3441,917,10199,1639,489,373,9710,1585,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,8934621,23655,811643,14917,348830,9073,75051,3844,12004,1706,63047,4031,273779,8082,39230,2969,234549,7474,462813,11679,90510,4846,16232,2408,3631,851,12601,2094,74278,4184,11379,1823,62899,3895,372303,11909,42483,3560,14593,2489,27890,2883,329820,10422,92789,5487,237031,8971,8122978,22881,6109593,28167,1632102,14918,164906,5967,1467196,14002,4477491,26019,203695,6924,4273796,26048,2013385,18959,700604,11794,161014,6243,31259,2577,129755,6084,539590,10839,40708,3897,498882,10576,1312781,18296,377479,9157,81113,4132,296366,8309,935302,15483,104225,5888,831077,14602,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,727948,11079,109072,6161,28260,3097,8843,1700,2160,807,6683,1519,19417,2533,3724,1233,15693,2249,80812,5643,8416,1625,1885,703,931,608,954,475,6531,1416,1089,572,5442,1390,72396,5624,12240,1768,3721,994,8519,1524,60156,5079,11189,1928,48967,4252,618876,9767,463500,10340,159589,4597,11643,1839,147946,4561,303911,8936,12335,2156,291576,8919,155376,6286,37941,3745,13287,2090,2976,704,10311,1921,24654,3045,1775,682,22879,3011,117435,4759,39797,3280,9513,1392,30284,2850,77638,4231,6493,1355,71145,4114,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,891935,10679,62963,3956,18738,2126,5393,1081,1211,666,4182,884,13345,1938,1935,648,11410,1838,44225,4037,7172,1594,734,354,294,230,440,271,6438,1606,888,659,5550,1453,37053,3658,6450,1581,1779,897,4671,1542,30603,3233,8734,1727,21869,2745,828972,10321,631579,10503,188453,4915,11134,1397,177319,4843,443126,8558,12531,1890,430595,8502,197393,6544,59814,4566,14434,2164,1797,783,12637,2032,45380,3432,1748,756,43632,3353,137579,6167,38116,2920,5009,932,33107,2914,99463,5516,8868,1706,90595,5115,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6730268,29102,767608,16310,316242,11180,71809,3913,11380,1894,60429,3897,244433,10114,19783,2473,224650,9833,451366,11723,63956,5010,13156,1997,2809,893,10347,1876,50800,4505,3998,1109,46802,4113,387410,11193,51267,4381,9425,1429,41842,4145,336143,10358,42941,3878,293202,9767,5962660,29586,4555732,28065,1159480,13854,80872,3998,1078608,13435,3396252,23428,104505,6171,3291747,24184,1406928,20073,441588,12717,93119,5590,14170,2227,78949,5111,348469,11933,14444,2396,334025,11523,965340,15914,244012,7152,47532,3194,196480,6460,721328,15598,55599,4406,665729,15018,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1472372,11475,88511,5106,27194,2537,6143,982,945,396,5198,935,21051,2401,2368,678,18683,2306,61317,4316,8663,1677,1510,569,507,375,1003,526,7153,1549,702,411,6451,1485,52654,3922,6793,1560,1895,666,4898,1287,45861,3512,10772,2044,35089,2909,1383861,12434,1042239,9663,293211,5602,17288,1994,275923,5334,749028,8796,20954,2152,728074,8794,341622,10057,93063,5510,20444,2399,4156,1086,16288,2204,72619,4837,4116,1017,68503,4493,248559,8922,63717,3709,11965,1589,51752,3324,184842,7361,14312,1725,170530,7023,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5026515,28230,488362,11115,202949,8368,63075,4768,8789,1693,54286,4028,139874,6534,13477,1762,126397,6113,285413,8607,49092,3964,12924,2172,2671,866,10253,1997,36168,3419,3947,1198,32221,3446,236321,8318,39635,4370,10933,2154,28702,3260,196686,7425,30294,3039,166392,6792,4538153,27789,3435109,27603,1334599,13819,88899,5307,1245700,13243,2100510,22499,77722,4270,2022788,21980,1103044,18421,338990,10141,101133,5476,15073,1938,86060,5628,237857,8797,13217,2022,224640,8904,764054,15997,238574,9083,43044,3095,195530,8898,525480,12308,43798,3324,481682,11355,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1644205,12629,106906,5425,35611,3355,12042,1751,2474,964,9568,1439,23569,2652,4352,1284,19217,2550,71295,4014,9689,1938,2582,1033,713,464,1869,939,7107,1625,1124,650,5983,1465,61606,3992,10120,1363,3071,852,7049,1434,51486,3898,14640,2205,36846,3221,1537299,12862,1189633,13298,335823,6748,23577,2239,312246,6437,853810,11199,27523,2544,826287,10890,347666,9006,99598,4913,27133,2664,3514,915,23619,2330,72465,4309,4315,923,68150,4328,248068,7958,65605,4198,11253,1761,54352,3592,182463,6570,21431,2667,161032,6901,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,121529,3987,13761,2006,1755,536,481,283,65,112,416,275,1274,444,297,208,977,387,12006,1895,1584,783,225,234,111,193,114,131,1359,744,265,365,1094,699,10422,1779,2189,755,465,383,1724,698,8233,1585,3912,1127,4321,1154,107768,3941,71254,3023,13690,1380,1150,493,12540,1352,57564,3004,1029,487,56535,2996,36514,3017,8584,1455,1435,429,418,239,1017,411,7149,1384,439,244,6710,1436,27930,2674,6804,1155,1276,522,5528,1117,21126,2467,2877,797,18249,2504,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,743767,8138,45593,3522,22058,2806,4503,954,130,117,4373,952,17555,2447,894,426,16661,2326,23535,2681,3151,986,340,295,40,67,300,286,2811,929,268,238,2543,881,20384,2524,2972,977,511,338,2461,979,17412,2398,2408,1054,15004,2108,698174,8382,586349,7535,131233,3718,8908,1333,122325,3617,455116,7200,11011,1636,444105,7186,111825,5698,41684,3275,7607,1422,1075,515,6532,1279,34077,3070,936,432,33141,3055,70141,4366,19244,2313,2419,617,16825,2177,50897,3655,3252,758,47645,3402,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,4632936,21570,465342,12311,177681,8479,44427,3855,9901,1548,34526,3540,133254,7428,22629,2747,110625,6393,287661,9948,43511,3721,8002,1273,2194,698,5808,1079,35509,3146,8707,1596,26802,2735,244150,9135,38075,3403,13142,1960,24933,2871,206075,8399,68454,4772,137621,5887,4167594,21693,3065832,21310,929259,11566,71555,4256,857704,11892,2136573,17773,71382,4200,2065191,17624,1101762,15179,317254,9412,82462,4256,14242,1884,68220,4019,234792,9223,17166,2290,217626,9011,784508,12102,232096,7230,44356,3446,187740,6311,552412,11684,52490,3834,499922,10985,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2231636,16928,154894,6289,55682,4821,14404,1964,2737,784,11667,1814,41278,4178,3504,1009,37774,3870,99212,5453,14999,2387,1911,694,405,446,1506,565,13088,2287,872,510,12216,2231,84213,4661,11093,1989,3032,977,8061,1736,73120,4740,13171,2268,59949,4573,2076742,16581,1608112,15838,461890,7537,30968,2556,430922,7804,1146222,14269,30962,2650,1115260,14448,468630,11074,143452,6170,38426,3257,5172,1268,33254,2887,105026,4981,4300,1050,100726,4851,325178,9177,97313,4755,14568,1898,82745,4589,227865,7362,16933,2368,210932,7522,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2924244,16447,283821,8789,80024,4113,26420,2124,5002,1097,21418,1990,53604,3821,9268,1639,44336,3235,203797,7926,31589,2905,5322,1162,1287,586,4035,989,26267,2537,5449,1483,20818,2430,172208,8087,19724,2101,6144,1190,13580,1790,152484,7807,37536,3303,114948,6222,2640423,18155,2032543,17860,648229,7851,42369,2870,605860,7783,1384314,15864,48380,3402,1335934,15160,607880,11599,196031,7393,47243,2846,7705,1338,39538,2640,148788,6947,7391,1376,141397,6911,411849,8909,121366,4846,21985,2033,99381,4532,290483,8464,27836,2554,262647,8347,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1550876,14411,139886,5874,53421,4133,16367,1871,2804,842,13563,1649,37054,3725,5379,1288,31675,3499,86465,4380,14625,1876,3695,911,782,500,2913,877,10930,1775,1990,807,8940,1611,71840,3776,10907,1634,2681,730,8226,1472,60933,3787,11582,1797,49351,3747,1410990,14568,1106081,12858,357801,6212,23574,2389,334227,6056,748280,10922,22899,2600,725381,11342,304909,9794,95042,6018,25618,2504,4447,1035,21171,2172,69424,4889,2513,866,66911,4878,209867,7185,65306,3879,11968,1777,53338,3404,144561,5672,11753,1881,132808,5439,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,3235257,16951,263075,8044,84281,3938,27941,2498,4823,1179,23118,1933,56340,3343,9343,1388,46997,3340,178794,7266,32802,3080,6067,1014,1577,675,4490,808,26735,2865,6385,1385,20350,2588,145992,6077,25749,2883,8216,1411,17533,2402,120243,5717,36754,3546,83489,4993,2972182,17693,2326988,17024,790109,9120,51142,2884,738967,8940,1536879,14829,53968,4079,1482911,14632,645194,12617,203530,6860,56792,3354,9251,1246,47541,3011,146738,6455,9136,1565,137602,6154,441664,10539,141288,5606,23019,2413,118269,5111,300376,8720,35896,3343,264480,8188,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2520001,12884,238401,7742,81866,3764,25858,2466,4398,957,21460,2233,56008,3083,8020,1054,47988,2884,156535,6131,28507,2626,5395,1103,1006,435,4389,1059,23112,2575,4739,1106,18373,2442,128028,5774,21831,2570,6146,1221,15685,2178,106197,4702,22009,1990,84188,4615,2281600,14297,1767604,11952,597586,7432,38232,2509,559354,6992,1170018,10951,43041,2891,1126977,10639,513996,10312,167031,5712,43553,3229,6479,1052,37074,2969,123478,4948,8379,1333,115099,4869,346965,8107,115374,4711,20188,1846,95186,4140,231591,7084,24123,2107,207468,6565,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,485628,5777,34617,2440,13109,1548,4003,873,306,210,3697,881,9106,1369,1054,444,8052,1341,21508,2136,4069,988,667,523,22,42,645,522,3402,962,675,429,2727,769,17439,1820,1333,639,317,247,1016,607,16106,1800,2252,774,13854,1737,451011,5547,366692,5695,101928,1962,5218,778,96710,1935,264764,5155,6822,1044,257942,5201,84319,3673,30335,2222,5033,957,364,215,4669,938,25302,2216,883,443,24419,2145,53984,2869,12914,1395,2170,611,10744,1370,41070,2637,2722,707,38348,2650,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,437765,8417,35922,3490,16447,2232,4750,957,654,507,4096,824,11697,2083,1278,590,10419,1850,19475,3006,3586,1451,1480,1112,994,1064,486,327,2106,752,148,136,1958,740,15889,2562,1958,773,259,227,1699,768,13931,2342,2597,792,11334,2161,401843,8117,332367,8163,105389,3425,7030,1197,98359,3154,226978,7372,5800,1112,221178,7298,69476,5714,25064,3245,5274,1244,739,590,4535,1117,19790,2771,1085,623,18705,2721,44412,4941,10932,1531,1567,528,9365,1423,33480,4727,3901,1116,29579,4548,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,495378,8167,74665,4183,30209,3367,7215,1362,1250,485,5965,1323,22994,2950,5238,1399,17756,2723,44456,3421,8812,1483,1695,801,267,207,1428,789,7117,1248,1472,711,5645,1268,35644,3144,7420,1461,2759,989,4661,1196,28224,3226,4977,1085,23247,3016,420713,8572,314043,6793,113521,3709,8498,1410,105023,3559,200522,5750,10403,1645,190119,6078,106670,5344,36306,3241,8367,1430,1332,557,7035,1215,27939,2893,1933,993,26006,2743,70364,4053,20493,2132,4502,1065,15991,2072,49871,3696,5388,1287,44483,3582,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,316849,5403,17920,2129,6252,1215,1671,613,380,297,1291,564,4581,1021,171,135,4410,1033,11668,1859,1710,598,303,209,42,53,261,200,1407,543,157,139,1250,543,9958,1710,1383,475,542,340,841,425,8575,1598,2239,1098,6336,1208,298929,5142,228910,5124,75458,2881,4362,882,71096,2806,153452,4745,5563,1163,147889,4552,70019,3865,21442,2053,8220,1052,1221,390,6999,1057,13222,1825,1115,536,12107,1781,48577,3022,22554,1956,3171,714,19383,1742,26023,2430,1297,511,24726,2386,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,219707,5207,17571,1790,5315,1244,810,327,139,121,671,291,4505,1157,1040,643,3465,826,12256,1605,2320,687,594,398,268,270,326,279,1726,612,170,145,1556,615,9936,1509,1633,498,487,306,1146,455,8303,1456,1918,547,6385,1401,202136,5094,166624,4895,50481,2211,2241,514,48240,2221,116143,3869,2816,710,113327,3920,35512,2902,12509,1695,2309,539,386,170,1923,537,10200,1629,77,72,10123,1627,23003,2385,4776,1117,670,324,4106,1011,18227,2210,966,440,17261,2203,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1879637,15187,119246,5731,45676,3505,11175,1519,2035,757,9140,1464,34501,3061,5514,1313,28987,3161,73570,4855,10976,1814,1477,637,222,193,1255,569,9499,1696,1238,482,8261,1523,62594,4857,8548,1186,2338,752,6210,1085,54046,4642,11703,1995,42343,4371,1760391,15008,1409215,14984,400667,8102,25630,2396,375037,7740,1008548,14457,33140,3208,975408,14383,351176,10191,124943,6684,28672,2861,4563,1035,24109,2606,96271,6214,5482,1197,90789,6315,226233,8180,60807,3951,12979,1609,47828,3587,165426,6688,15674,2067,149752,6275,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,247476,4287,22542,2460,7028,1563,2214,720,548,397,1666,685,4814,1202,871,481,3943,1122,15514,2303,3391,1004,541,552,99,173,442,529,2850,943,796,565,2054,812,12123,2034,718,494,403,399,315,229,11405,2057,4206,1417,7199,1640,224934,4489,167685,5095,52806,2257,4289,969,48517,2132,114879,4314,5200,1287,109679,4434,57249,4131,16341,2329,5145,1193,1044,581,4101,1038,11196,2030,1000,573,10196,1941,40908,3369,11336,1638,2668,925,8668,1436,29572,3193,3359,996,26213,2931,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
