GEO_ID,B24011_001E,B24011_001M,B24011_002E,B24011_002M,B24011_003E,B24011_003M,B24011_004E,B24011_004M,B24011_005E,B24011_005M,B24011_006E,B24011_006M,B24011_007E,B24011_007M,B24011_008E,B24011_008M,B24011_009E,B24011_009M,B24011_010E,B24011_010M,B24011_011E,B24011_011M,B24011_012E,B24011_012M,B24011_013E,B24011_013M,B24011_014E,B24011_014M,B24011_015E,B24011_015M,B24011_016E,B24011_016M,B24011_017E,B24011_017M,B24011_018E,B24011_018M,B24011_019E,B24011_019M,B24011_020E,B24011_020M,B24011_021E,B24011_021M,B24011_022E,B24011_022M,B24011_023E,B24011_023M,B24011_024E,B24011_024M,B24011_025E,B24011_025M,B24011_026E,B24011_026M,B24011_027E,B24011_027M,B24011_028E,B24011_028M,B24011_029E,B24011_029M,B24011_030E,B24011_030M,B24011_031E,B24011_031M,B24011_032E,B24011_032M,B24011_033E,B24011_033M,B24011_034E,B24011_034M,B24011_035E,B24011_035M,B24011_036E,B24011_036M,NAME,B24011_001EA,B24011_001MA,B24011_002EA,B24011_002MA,B24011_003EA,B24011_003MA,B24011_004MA,B24011_004EA,B24011_005MA,B24011_005EA,B24011_006MA,B24011_006EA,B24011_007EA,B24011_007MA,B24011_008MA,B24011_008EA,B24011_009MA,B24011_009EA,B24011_010MA,B24011_010EA,B24011_011EA,B24011_011MA,B24011_012EA,B24011_012MA,B24011_013EA,B24011_013MA,B24011_014MA,B24011_014EA,B24011_015MA,B24011_015EA,B24011_016MA,B24011_016EA,B24011_017MA,B24011_017EA,B24011_018EA,B24011_018MA,B24011_019MA,B24011_019EA,B24011_020MA,B24011_020EA,B24011_021EA,B24011_021MA,B24011_022EA,B24011_022MA,B24011_023EA,B24011_023MA,B24011_024EA,B24011_024MA,B24011_025EA,B24011_025MA,B24011_026MA,B24011_026EA,B24011_027MA,B24011_027EA,B24011_028MA,B24011_028EA,B24011_029EA,B24011_029MA,B24011_030MA,B24011_030EA,B24011_031MA,B24011_031EA,B24011_032MA,B24011_032EA,B24011_033MA,B24011_033EA,B24011_034EA,B24011_034MA,B24011_035EA,B24011_035MA,B24011_036MA,B24011_036EA,state
0400000US12,32758,359,51581,263,60421,514,62118,709,54373,1537,65281,1662,67728,2487,69427,4135,49699,2634,40544,292,38619,1748,61979,1913,39654,983,35055,2372,52345,794,64923,1866,36336,813,21277,185,24128,851,37484,1774,27947,1671,50884,1486,17746,452,20800,280,19908,1010,30015,320,29780,808,30083,351,32219,277,20383,1266,31454,355,37445,1262,26911,394,30292,694,31658,460,20666,469,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,47252,432,70761,491,81023,702,86000,2043,73314,2741,87035,2498,92062,1828,90508,2206,67063,2884,50124,1157,43588,2641,90529,4163,48852,2755,42097,3425,66783,1041,77058,1541,42185,1177,24637,732,27384,1454,59198,6489,34222,5027,81466,1799,20030,988,27288,1371,20189,1271,37079,726,36852,1546,37187,803,48069,2204,27382,7855,48975,2982,49532,2455,32173,525,39217,1867,32871,2715,23229,1056,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,63780,2988,81584,1128,90841,3522,100370,5914,82968,5218,86359,5989,91297,3800,80609,5877,81537,15696,71281,2056,61244,12306,135707,25131,53323,4754,66588,4468,64129,9177,75585,11512,46595,10092,26949,2039,26839,3733,45516,15897,34728,6486,100859,16578,21907,5202,29631,5713,14594,4483,43114,4607,42183,8321,43659,4674,46147,4388,11083,93132,46115,7425,46459,6283,32426,8166,56546,8456,33069,6766,21774,10308,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,35687,397,52199,704,62037,1478,66894,2131,53724,3275,68676,3385,69946,5618,76098,3847,47310,7010,35958,1201,40957,1615,70498,11373,31593,3980,31102,1978,51200,1359,62335,4531,32202,3511,16747,580,20764,876,39558,2883,23628,2474,51781,2662,12398,1277,18599,2032,12265,924,30015,1006,31203,1280,29011,1215,40580,730,23967,3199,40257,1590,45567,3919,31978,612,32945,1635,41060,1380,25542,1406,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,42309,143,66510,374,76084,599,78381,2341,71767,843,78520,2386,82235,1962,76775,2304,66215,2880,53314,1215,45629,1047,100442,3548,50838,695,54183,2311,66668,940,78232,2147,42047,658,24821,423,24842,707,53565,2931,35043,1628,76927,2772,20595,429,25447,661,20031,733,35794,326,32407,873,36709,361,42428,609,22150,2375,41843,570,48490,2642,31916,288,36453,679,35349,700,24027,948,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,47517,697,73431,1145,89215,2657,93561,2668,80242,2232,88175,2735,94296,2884,80504,2292,76402,4782,54645,1339,50168,2217,98716,9158,52307,1185,50644,1700,70860,704,81659,913,41432,1125,22583,565,26317,779,53868,4796,34782,3839,85204,7546,16708,567,23877,1425,17957,1378,38467,1014,37546,1842,38849,1015,46475,1440,20835,3777,42486,2340,51263,906,31350,447,35281,1125,35377,2107,24875,1515,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,36775,207,55476,342,62311,718,65559,1154,60097,1633,69888,1600,71334,1163,72009,1699,51424,1596,41581,561,40340,735,66833,7528,41811,783,33174,2331,52237,600,61711,530,35039,1209,18440,504,22231,466,46040,2507,31909,2795,58846,3791,11933,335,21085,561,15502,637,31308,312,30860,565,31514,314,41989,537,21615,1712,41532,703,45356,1111,32308,306,36730,578,35707,1324,26376,499,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,35549,265,51539,327,59675,1495,60131,1376,58708,2501,67294,1921,71523,1693,69541,3203,51448,2817,38489,838,36746,1121,67685,8281,37064,713,36371,2777,50383,952,61321,773,32592,1855,19337,767,21442,593,36752,1646,30918,2350,42278,3704,12682,977,21140,933,16924,1129,30503,387,30615,786,30446,492,39832,1524,23543,3842,38212,2171,43647,1651,31721,430,36148,758,37021,1528,22770,1167,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,39268,370,58874,810,66144,605,69874,1913,61790,700,71473,844,73320,2675,74555,2064,58426,3815,44591,921,39311,1026,77282,4092,46082,849,36004,2113,56934,827,68037,1816,36735,808,20327,255,23942,879,45329,2400,26058,2106,65526,3979,12535,514,21967,623,17157,919,32075,244,30968,569,32639,535,42862,1299,26164,1518,43816,2136,45837,992,33454,841,37404,644,38593,2164,26544,666,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,36021,244,57135,487,64054,1560,67255,1769,60146,1162,74189,2174,69700,3372,81813,967,51740,2630,40858,517,41038,956,66413,4821,38588,1713,36030,2231,54117,1887,65549,1435,35552,868,17803,453,21478,425,50406,1293,30082,3026,60925,977,12772,565,20110,725,15470,789,30537,316,28071,1685,31218,300,40731,431,21709,993,40010,1630,46046,1127,32129,347,36458,535,35334,1797,23318,938,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,36675,434,51912,541,55937,1541,57063,2675,54193,2250,62794,3259,66411,2272,63839,5935,48131,6235,41532,1304,38161,3308,67610,16745,41924,2657,37561,6312,54350,2175,61147,1522,36298,2801,18301,1182,24297,2012,41943,3778,32454,5010,48440,5171,11530,660,18848,2405,16392,1587,31511,572,31889,1228,31336,658,39618,1139,31840,1885,37433,1896,46491,2260,35061,1218,36772,914,40530,1402,26091,1455,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,32480,875,47292,1570,53683,3546,55069,3363,50957,4803,62022,3651,56456,11119,66904,6173,65421,8565,35994,2098,35042,6960,70219,21620,35630,2259,26107,4849,47486,5144,61354,3012,35061,4131,16811,1125,20648,2517,41085,2047,37596,6653,46014,8098,11962,768,17537,1999,12103,1098,30283,1193,34983,3814,28432,1517,35464,1529,27451,3354,36880,4441,41600,1142,31160,984,31906,1438,37281,3940,21477,1917,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,31271,351,50788,696,51971,1051,51355,1519,53471,2276,68971,4956,63968,6336,77286,10230,67755,8485,36974,1356,37172,3186,64077,11167,35181,3088,31020,5813,58850,3404,71675,3974,29963,3500,18401,1146,16884,1735,42380,4947,40233,8728,52177,4902,13734,1216,20460,1009,16783,2143,26070,977,23270,1840,27310,1140,31965,823,24094,4517,31539,1336,35227,2913,28629,2968,31550,1895,33579,4783,17451,3073,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,40008,1074,58741,1789,61159,1533,63407,5148,57661,3337,70797,3434,72060,4754,72596,4137,50634,4832,45382,3284,50231,4910,82146,26088,46422,3885,32157,3978,76755,2824,91654,4634,50050,5607,30114,1095,28232,2983,46384,5619,37840,4375,69082,8151,25758,1383,31169,1820,28167,3578,31907,760,29899,2842,33498,1658,47449,2344,20460,3289,48728,3090,60717,3833,33266,2143,36613,5320,40436,3481,23880,2402,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,35073,675,47946,1537,50247,1163,50548,1203,47813,4339,60486,3787,60199,6504,62200,3676,51544,4299,40516,1522,36606,2105,52708,17758,41516,1440,31626,7158,51186,1123,56381,2112,41340,6518,18992,1200,23276,3374,38178,2715,26338,7305,42231,3415,14118,2085,21549,2400,15764,1890,30208,945,28454,3816,30577,875,37824,2159,28569,3714,38465,2807,42811,4257,32244,1592,36634,999,41071,3270,17453,2338,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,42863,731,67495,852,74636,2239,77466,2977,69333,3033,90808,1442,101556,1189,85130,2743,60208,3085,43136,1853,42667,2604,90747,7543,40370,1708,39471,3369,67628,2104,77303,2011,42483,5101,24037,606,26147,987,53574,4492,36156,4241,73329,4609,20798,625,24372,1239,19684,1972,36384,499,37340,1567,35870,548,42183,665,26320,960,47055,1637,50891,1440,34663,1010,40558,1020,40162,1587,25373,1060,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,40974,516,60847,961,65261,3525,66158,3663,62891,5047,71137,2289,71573,2613,78862,6416,41695,11498,51077,1876,42164,5523,69946,9997,52308,7214,50047,9824,59101,5100,70299,5784,40488,6628,22368,1600,29590,3647,56496,20896,37745,16592,81022,2186,18890,2690,21983,4847,18294,3740,35504,1809,34277,5161,35805,1859,50744,1431,50680,12631,50737,6291,50756,1360,33395,1821,40010,3080,36646,8028,26147,7712,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,35634,269,54720,1173,61404,682,66561,1756,55070,2347,71617,1461,72405,2783,80048,4813,55297,5271,38999,977,40516,1817,70015,7735,37199,896,36278,1560,60390,1351,71919,1622,40704,1671,21691,328,23730,1258,46900,2282,35041,2564,59249,5223,17867,939,21238,425,20425,1170,31512,351,31495,894,31520,330,36197,535,21642,2654,33534,2437,41920,1008,30109,695,32350,1233,35162,1750,21951,525,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,34214,533,51138,334,60343,897,62077,1271,54221,2382,66395,1789,67454,3660,69668,4022,55420,4180,40333,596,36979,1271,61840,4780,40292,922,36770,1767,50291,967,60405,1758,35536,980,19478,643,22244,656,37368,2306,32914,2532,42961,2794,14340,765,19233,1302,17828,1833,30203,448,27981,1757,30711,425,35991,752,25254,4391,32987,1681,42493,2644,30715,366,32375,569,36609,1293,22541,1089,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,35933,375,51624,501,61775,1014,65589,2532,58704,2663,67362,2848,67914,4025,72168,6220,48401,6168,39513,1452,41478,1462,73571,8426,36939,1639,36399,3734,50554,753,56732,2122,35102,2150,17697,992,21022,810,42910,3715,35771,5342,46548,3306,12360,851,20080,1285,15522,1776,30621,521,30763,1516,30575,526,37024,874,27577,4276,35393,1248,44324,2710,31386,542,35167,1269,38749,3879,23229,1232,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
