GEO_ID,B08007_001E,B08007_001M,B08007_002E,B08007_002M,B08007_003E,B08007_003M,B08007_004E,B08007_004M,B08007_005E,B08007_005M,B08007_006E,B08007_006M,B08007_007E,B08007_007M,B08007_008E,B08007_008M,B08007_009E,B08007_009M,B08007_010E,B08007_010M,B08007_011E,B08007_011M,B08007_012E,B08007_012M,B08007_013E,B08007_013M,B08007_014E,B08007_014M,B08007_015E,B08007_015M,NAME,B08007_001MA,B08007_001EA,B08007_002MA,B08007_002EA,B08007_003MA,B08007_003EA,B08007_004EA,B08007_004MA,B08007_005EA,B08007_005MA,B08007_006EA,B08007_006MA,B08007_007EA,B08007_007MA,B08007_008EA,B08007_008MA,B08007_009MA,B08007_009EA,B08007_010EA,B08007_010MA,B08007_011MA,B08007_011EA,B08007_012EA,B08007_012MA,B08007_013EA,B08007_013MA,B08007_014MA,B08007_014EA,B08007_015MA,B08007_015EA,state
0400000US54,727427,9449,638390,9150,481333,9431,157057,7384,89037,4639,383627,6471,324739,6475,230732,5741,94007,5449,58888,3676,343800,6406,313651,6242,250601,6420,63050,3876,30149,2383,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1777259,10475,1733164,11019,1311220,10985,421944,8469,44095,2925,949952,7358,921121,7374,677560,8324,243561,5531,28831,2324,827307,7137,812043,7392,633660,7151,178383,5007,15264,1812,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2956937,11949,2843279,12804,2113643,12048,729636,9415,113658,5180,1539075,8370,1472236,9216,1065175,8781,407061,6424,66839,3525,1417862,10302,1371043,10106,1048468,9494,322575,6997,46819,2688,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,980796,13815,978020,13835,448096,11950,529924,11744,2776,1093,523251,9545,521611,9622,236022,8988,285589,8985,1640,919,457545,8332,456409,8302,212074,6493,244335,7163,1136,516,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,4221015,20721,3854718,21855,2058196,21363,1796522,19354,366297,10211,2232671,10731,2012130,11567,1038716,13722,973414,13145,220541,7004,1988344,16338,1842588,16761,1019480,14037,823108,13024,145756,5943,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,398691,5661,384620,5778,337324,5568,47296,2935,14071,2063,218763,3645,210837,3685,181120,3924,29717,2425,7926,1408,179928,4177,173783,4325,156204,3985,17579,1701,6145,1382,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2303417,17552,2177960,17114,1610971,16038,566989,12844,125457,6790,1188927,10843,1115156,11107,802724,10442,312432,8540,73771,4912,1114490,13334,1062804,13276,808247,12814,254557,8011,51686,3488,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1994598,13095,1950452,13420,1546097,15324,404355,11179,44146,3119,1056863,8941,1029713,9567,796099,11703,233614,8465,27150,2600,937735,10158,920739,10013,749998,9967,170741,7168,16996,1869,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,284573,4771,277848,5034,265091,4824,12757,1898,6725,1509,156004,3368,150752,3403,141166,3545,9586,1538,5252,1321,128569,3798,127096,3909,123925,3874,3171,981,1473,711,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,18530052,35106,18437251,35137,15262078,41316,3175173,28409,92801,5230,10091844,26566,10027773,25963,8090155,30202,1937618,21366,64071,4452,8438208,25964,8409478,25781,7171923,29722,1237555,17530,28730,3144,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1217480,11938,1115144,12907,768027,11997,347117,10590,102336,6276,627221,7777,560547,8571,381865,8817,178682,7714,66674,5091,590259,8554,554597,8531,386162,7370,168435,5254,35662,3177,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1793019,11953,1656440,12434,1298734,11485,357706,8951,136579,5322,927877,7606,844729,7993,646235,8306,198494,6916,83148,3986,865142,9276,811711,9308,652499,8077,159212,6051,53431,3443,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,13337175,36929,13203099,36560,10226358,41295,2976741,28156,134076,6268,7286970,24125,7188243,24800,5418610,29553,1769633,22876,98727,5348,6050205,28838,6014856,28776,4807748,30696,1207108,17378,35349,4169,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,3066434,16893,2545845,19267,1655417,17866,890428,15339,520589,10437,1565849,10882,1277143,11937,806155,12511,470988,10386,288706,7822,1500585,11584,1268702,13485,849262,12608,419440,11070,231883,7328,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,9608687,39767,9493882,39346,7784225,39111,1709657,27485,114805,6168,5040862,24552,4957085,24455,3985791,27815,971294,19251,83777,5430,4567825,24538,4536797,24084,3798434,26109,738363,16077,31028,3064,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,3558966,17556,3424950,18816,2310619,17750,1114331,14724,134016,6328,1805575,12706,1726413,13372,1122563,14210,603850,10346,79162,4831,1753391,12023,1698537,12601,1188056,12969,510481,10364,54854,3972,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,378255,5717,282628,5576,282628,5576,0,213,95627,4706,181599,3431,130313,3772,130313,3772,0,213,51286,3295,196656,4073,152315,4246,152315,4246,0,213,44341,3229,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1514189,9944,1498402,9940,1232650,12338,265752,8376,15787,1982,843699,6388,831484,6151,658559,7894,172925,6590,12215,1823,670490,8039,666918,8097,574091,8446,92827,3933,3572,824,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,9310791,27288,9090950,26885,5961452,33090,3129498,23105,219841,8251,4804841,16594,4670833,17554,2951265,22497,1719568,18331,134008,5956,4505950,20347,4420117,20582,3010187,21704,1409930,13795,85833,5095,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,4397527,21272,3754933,21754,2320099,22868,1434834,19315,642594,12582,2326827,13293,1935790,13803,1141383,15441,794407,13824,391037,8748,2070700,14367,1819143,15359,1178716,14894,640427,12722,251557,8486,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,5524421,21910,5373159,22537,3838895,22439,1534264,18858,151262,5665,2863349,13780,2774493,14047,1902308,15638,872185,12109,88856,4092,2661072,14591,2598666,15792,1936587,16139,662079,12283,62406,3593,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2890814,15203,2717030,15889,1856390,17185,860640,13416,173784,7157,1492587,10652,1388142,11319,917860,11639,470282,9528,104445,4917,1398227,10114,1328888,10524,938530,11383,390358,8298,69339,4962,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,6136003,21138,5828664,20042,4314410,23489,1514254,18145,307339,8019,3184199,16217,2995671,16418,2150498,17178,845173,12500,188528,6239,2951804,15769,2832993,15705,2163912,16015,669081,10537,118811,5150,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,4615506,17791,4528615,18183,3181596,18650,1347019,15299,86891,4394,2425592,11957,2370531,12192,1608928,13209,761603,11252,55061,3325,2189914,12775,2158084,13128,1572668,13056,585416,9800,31830,2416,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,986223,7875,959798,8236,777084,8519,182714,4788,26425,2417,521078,4745,505472,4696,402917,5002,102555,3258,15606,1545,465145,6083,454326,6483,374167,6858,80159,2979,10819,1423,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,794523,8985,755709,9173,629120,10296,126589,6225,38814,3467,432902,6851,407571,7014,331342,7106,76229,4745,25331,2483,361621,6469,348138,6595,297778,6485,50360,3551,13483,1996,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,875031,9789,842964,9924,731810,10270,111154,5807,32067,2944,461412,6924,439858,6908,374625,6831,65233,4183,21554,2350,413619,6426,403106,6599,357185,6840,45921,3321,10513,1618,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,707479,7166,703135,7385,700158,7433,2977,912,4344,909,376758,5279,373669,5434,371620,5518,2049,764,3089,771,330721,5024,329466,5080,328538,4973,928,478,1255,480,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,448044,5861,437093,6263,355929,6430,81164,4098,10951,1488,233635,4049,227588,4158,185869,4484,41719,2564,6047,1161,214409,4374,209505,4617,170060,4298,39445,2821,4904,973,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,3659614,20830,3556489,20677,2976605,21301,579884,11138,103125,4727,1984145,13665,1916096,13637,1568273,15073,347823,9217,68049,3769,1675469,13652,1640393,13217,1408332,13555,232061,6513,35076,2393,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,519921,7941,435941,7907,321871,7547,114070,6259,83980,5624,264846,4794,215420,5619,155678,5812,59742,4138,49426,4110,255075,5149,220521,4850,166193,5362,54328,4268,34554,3281,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,3174586,19693,3118002,20392,2989161,19852,128841,6585,56584,3680,1702542,11667,1665948,12013,1590244,11523,75704,4677,36594,2946,1472044,13510,1452054,13385,1398917,13079,53137,4160,19990,2275,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,3092819,19564,2982148,19811,2204217,20296,777931,13715,110671,5646,1618767,11499,1545883,11831,1105222,12299,440661,9592,72884,4093,1474052,13936,1436265,14173,1098995,14024,337270,9528,37787,3219,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1434639,10721,1320716,10991,1073635,11943,247081,7680,113923,5069,767686,8045,696678,7625,556113,8188,140565,5055,71008,4560,666953,6530,624038,7365,517522,7445,106516,4763,42915,2669,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
