GEO_ID,B19101_001E,B19101_001M,B19101_002E,B19101_002M,B19101_003E,B19101_003M,B19101_004E,B19101_004M,B19101_005E,B19101_005M,B19101_006E,B19101_006M,B19101_007E,B19101_007M,B19101_008E,B19101_008M,B19101_009E,B19101_009M,B19101_010E,B19101_010M,B19101_011E,B19101_011M,B19101_012E,B19101_012M,B19101_013E,B19101_013M,B19101_014E,B19101_014M,B19101_015E,B19101_015M,B19101_016E,B19101_016M,B19101_017E,B19101_017M,NAME,B19101_001EA,B19101_001MA,B19101_002MA,B19101_002EA,B19101_003MA,B19101_003EA,B19101_004MA,B19101_004EA,B19101_005EA,B19101_005MA,B19101_006EA,B19101_006MA,B19101_007EA,B19101_007MA,B19101_008MA,B19101_008EA,B19101_009MA,B19101_009EA,B19101_010EA,B19101_010MA,B19101_011EA,B19101_011MA,B19101_012EA,B19101_012MA,B19101_013MA,B19101_013EA,B19101_014MA,B19101_014EA,B19101_015EA,B19101_015MA,B19101_016EA,B19101_016MA,B19101_017EA,B19101_017MA,state
0400000US41,1027648,10811,32928,3095,21256,2864,26657,3205,29295,3097,35772,3393,39145,3400,40771,3682,38823,2656,38659,3198,75096,4820,116476,5821,155591,6783,116777,5900,77962,4748,90176,4975,92264,4267,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,144525,4783,4028,1086,2098,696,4305,1130,3660,1070,4123,1102,5794,1030,7018,1286,5304,1143,5496,1096,8534,1408,17961,1944,24207,2382,18871,2061,11961,2068,11684,1903,9481,1537,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,8934621,23655,299521,9141,185970,7129,244593,7548,293617,8691,286397,8505,308536,9728,303175,9866,316211,9990,290548,7536,568214,12545,822468,13478,1142448,16276,962425,13101,682312,12037,919920,13822,1308266,16149,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,727948,11079,47387,4538,26095,3154,37296,4133,36582,3446,35743,3271,38317,3518,32031,3426,34973,3497,31251,2905,56953,4989,81218,4621,108480,5096,58796,3664,37475,3451,36266,3895,29085,2882,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,891935,10679,23466,2492,19069,2605,17559,2379,21581,2503,24273,2746,27508,2924,25559,2277,27775,2921,23314,2758,53940,3514,76459,3998,112887,5935,101916,4939,77813,4462,108969,4844,149847,4801,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6730268,29102,283007,10271,180692,8685,215323,8363,265658,8675,263341,8199,292442,10238,264451,9378,265662,8930,267090,10197,512900,15073,681011,14100,904719,17415,710257,12914,461238,12063,545686,11953,616791,13018,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1472372,11475,37462,2799,22245,2489,26998,2792,31432,2774,31736,2971,38544,3852,42157,3252,40873,4219,38155,3175,87881,5080,124615,5460,200174,6525,178429,7038,138649,5589,185340,6423,247682,6598,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5026515,28230,193145,7522,120354,6805,165503,7669,201758,8713,215206,9642,233766,8510,226141,8233,227273,7540,222235,8038,416291,10272,567277,13907,709224,16192,500650,10520,310189,8850,331720,9308,385783,10180,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1644205,12629,44236,3019,27881,3149,33918,2746,40106,3860,42290,3522,46486,3595,42395,3444,47398,3421,44919,3751,91875,4761,138467,5765,205396,6322,190451,7016,148420,5413,206322,6177,293645,6845,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,121529,3987,7607,1544,3458,944,3153,949,3437,1061,3243,1149,3213,850,2360,716,2651,933,2378,824,5792,1117,7975,1514,10114,1547,8209,1188,8229,1417,12905,1642,36805,2673,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,743767,8138,17245,2569,11562,1612,11604,1515,18250,2241,21492,2248,24841,2507,23805,2862,26950,2993,30409,2289,57477,4123,91579,3967,125757,5533,102714,4985,62550,3388,60666,3473,56866,3141,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,4632936,21570,187389,8012,121855,6389,133588,5601,160174,6212,152977,7181,165831,6565,148525,6767,155184,6631,147286,6422,304190,7479,413320,10491,602989,12166,492678,11298,371559,8190,452269,10062,623122,10986,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2231636,16928,62117,4212,36893,3979,51365,4229,54291,4872,55284,3607,66162,4691,60103,4332,61136,3931,60630,4380,121639,5651,181919,7859,285820,8350,251867,7241,198593,8300,279180,8632,404637,7837,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2924244,16447,116264,5857,73982,4783,84815,4396,96601,5329,108531,4847,121303,5372,115728,4696,124753,4953,117899,4882,235110,6934,326193,7606,449211,9658,340547,8473,207136,7048,208654,6999,197517,6115,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1550876,14411,54313,3457,33436,3161,46321,4098,58631,4271,62003,4663,72283,4170,66538,4539,73676,4652,68209,4487,128134,5581,178113,5610,233592,7698,164987,5521,101450,4163,102327,4297,106863,4879,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,3235257,16951,112830,5703,64364,3941,80715,4645,101393,5007,111338,5046,124918,5338,122568,5332,124124,4425,121509,5386,244183,6883,351595,7142,488666,9287,378278,9153,250018,7050,272019,7062,286739,6980,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2520001,12884,99879,5184,62426,4090,66871,3693,84153,3900,88934,4898,104791,4539,103032,5000,107587,4330,100735,4714,204946,6376,289880,7827,381603,8176,275417,6473,179442,5812,191769,6301,178536,4824,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,485628,5777,12064,1548,8757,1413,11595,1528,16343,2008,16296,1529,17386,2052,19585,1895,19660,1738,21149,1919,39125,2457,56655,2900,80311,3304,60890,3453,37310,2356,35533,2473,32969,2203,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,437765,8417,12112,2172,11065,2239,12685,1868,15814,2159,14760,1889,20337,2484,20369,2148,23641,2793,20102,2674,43570,3168,56964,4628,64799,4049,46804,4025,25237,2986,26261,2797,23245,2273,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,495378,8167,31809,3374,20544,2829,19716,2549,25087,3318,23556,2535,26390,2826,22409,2314,21774,2999,19947,2345,40341,3333,55263,3857,63511,3888,44949,3391,26292,2523,27388,2513,26402,2551,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,316849,5403,8444,1614,3263,904,5069,1106,7395,1394,6873,1213,10903,1796,9222,1818,11362,1773,8891,1537,18508,2113,29616,2256,46125,3502,42610,2869,31197,2636,38315,2639,39056,2618,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,219707,5207,7204,1427,4406,1033,5329,1064,6413,1371,6603,1274,10922,1730,8052,1225,10314,1842,10215,1569,17096,1597,27546,2438,40074,3115,27902,2280,13228,1421,13493,1626,10910,1605,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1879637,15187,47615,3483,28646,2529,36261,3032,49680,3698,49342,3972,56326,3748,64241,4236,66087,4360,61617,3669,124652,5900,202078,7623,274282,9593,228762,6876,159740,5543,197386,6923,232922,6738,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,247476,4287,8617,1955,6200,1423,6188,1551,7877,1467,7274,1675,9537,2001,8023,1567,7815,1483,6165,1208,16606,2428,24878,2389,36709,3299,32732,2541,19709,2134,24265,2465,24881,1981,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1713006,14051,66810,3924,35327,3073,51166,4236,67756,4139,61882,3982,77019,4329,74286,5277,72316,4676,66918,4413,150116,7251,193938,6914,253431,9293,174334,5906,116429,5329,124002,5892,127276,5673,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1708168,14564,76782,4962,49874,4086,62137,4314,67873,4510,74425,4405,80803,5452,77029,4225,76853,4702,70530,4561,138029,5044,196075,7299,257343,7138,173554,6465,101423,4530,101240,4658,104198,4887,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,726748,8743,20197,2007,15565,2069,18006,2099,25642,2306,26730,2436,29134,2853,27612,2365,30246,2692,31932,2396,56707,3373,86438,4326,117437,4848,83955,4278,49305,3210,57142,3281,50700,2785,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
