GEO_ID,B23024_001E,B23024_001M,B23024_002E,B23024_002M,B23024_003E,B23024_003M,B23024_004E,B23024_004M,B23024_005E,B23024_005M,B23024_006E,B23024_006M,B23024_007E,B23024_007M,B23024_008E,B23024_008M,B23024_009E,B23024_009M,B23024_010E,B23024_010M,B23024_011E,B23024_011M,B23024_012E,B23024_012M,B23024_013E,B23024_013M,B23024_014E,B23024_014M,B23024_015E,B23024_015M,B23024_016E,B23024_016M,B23024_017E,B23024_017M,B23024_018E,B23024_018M,B23024_019E,B23024_019M,B23024_020E,B23024_020M,B23024_021E,B23024_021M,B23024_022E,B23024_022M,B23024_023E,B23024_023M,B23024_024E,B23024_024M,B23024_025E,B23024_025M,B23024_026E,B23024_026M,B23024_027E,B23024_027M,B23024_028E,B23024_028M,B23024_029E,B23024_029M,B23024_030E,B23024_030M,B23024_031E,B23024_031M,NAME,B23024_001EA,B23024_001MA,B23024_002MA,B23024_002EA,B23024_003MA,B23024_003EA,B23024_004MA,B23024_004EA,B23024_005MA,B23024_005EA,B23024_006MA,B23024_006EA,B23024_007MA,B23024_007EA,B23024_008MA,B23024_008EA,B23024_009MA,B23024_009EA,B23024_010MA,B23024_010EA,B23024_011MA,B23024_011EA,B23024_012EA,B23024_012MA,B23024_013EA,B23024_013MA,B23024_014MA,B23024_014EA,B23024_015MA,B23024_015EA,B23024_016MA,B23024_016EA,B23024_017MA,B23024_017EA,B23024_018MA,B23024_018EA,B23024_019MA,B23024_019EA,B23024_020MA,B23024_020EA,B23024_021MA,B23024_021EA,B23024_022EA,B23024_022MA,B23024_023EA,B23024_023MA,B23024_024MA,B23024_024EA,B23024_025MA,B23024_025EA,B23024_026MA,B23024_026EA,B23024_027MA,B23024_027EA,B23024_028MA,B23024_028EA,B23024_029MA,B23024_029EA,B23024_030MA,B23024_030EA,B23024_031MA,B23024_031EA,state
0400000US34,5222250,4110,429532,13501,88738,5616,20018,2875,0,210,20018,2875,12314,2074,7704,1675,68720,4892,340794,12075,193324,8691,324,306,193000,8654,155155,7607,37845,3747,147470,7495,4792718,14820,314472,10023,154072,6748,169,234,153903,6704,140513,6414,13390,1771,160400,6222,4478246,17869,3901923,19800,8836,1559,3893087,19924,3755924,20892,137163,7159,576323,11322,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,6651693,6696,868288,20452,241022,9036,48906,4409,0,195,48906,4409,33230,3489,15676,2181,192116,8001,627266,17811,367449,12786,149,188,367300,12801,295683,10873,71617,5445,259817,11223,5783405,22397,576884,13268,301216,8582,364,308,300852,8584,279655,8327,21197,2176,275668,8955,5206521,22709,4566270,22563,7177,1316,4559093,22325,4433969,21899,125124,6487,640251,10861,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,3473950,6025,433391,11799,122739,5579,23855,2338,0,190,23855,2338,16337,2112,7518,1572,98884,5257,310652,10038,173668,7630,431,475,173237,7612,144907,7318,28330,3174,136984,6079,3040559,13285,314828,9162,151704,6545,738,623,150966,6399,141546,5994,9420,1656,163124,7110,2725731,15282,2387040,15008,6646,1212,2380394,15147,2319196,14906,61198,4205,338691,8097,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,7298446,6193,847388,17271,243825,7619,51678,4112,0,177,51678,4112,35459,3109,16219,2270,192147,6822,603563,14774,332803,10313,6,12,332797,10314,270327,9508,62470,4492,270760,9780,6451058,19182,607854,11889,312888,9175,393,365,312495,9142,287092,8603,25403,2946,294966,8158,5843204,20627,5145265,20451,5439,955,5139826,20470,4981762,20532,158064,6800,697939,12363,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,5751439,4642,765147,15098,200485,7235,46455,3951,0,172,46455,3951,31875,3164,14580,1929,154030,6294,564662,13340,322604,10591,95,155,322509,10599,259150,9811,63359,4419,242058,8781,4986292,16822,507320,10143,238658,7704,12,20,238646,7704,219588,7440,19058,2050,268662,7531,4478972,19489,3852976,18837,3421,862,3849555,18918,3728446,18488,121109,5052,625996,9071,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1077742,3295,114971,5311,25202,2352,7223,1594,0,161,7223,1594,5640,1319,1583,778,17979,1818,89769,4612,57408,3569,39,71,57369,3561,48085,2996,9284,1807,32361,3158,962771,5872,78833,4494,48849,3659,93,114,48756,3663,46631,3558,2125,704,29984,2232,883938,7015,796503,7740,4836,791,791667,7906,778098,7764,13569,1847,87435,3569,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,965556,3402,107846,6282,25777,2868,7210,1614,0,204,7210,1614,5746,1575,1464,689,18567,2394,82069,5359,48092,4222,35,62,48057,4219,43537,3913,4520,1172,33977,3826,857710,7043,86165,5196,46603,3840,36,52,46567,3844,42041,3386,4526,1525,39562,3809,771545,8224,650573,8407,2850,860,647723,8391,632241,8345,15482,2247,120972,5847,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1164203,3861,212132,9101,49123,3984,10712,2068,0,201,10712,2068,7571,1709,3141,1076,38411,3408,163009,7685,85305,4619,118,136,85187,4615,71863,4565,13324,2023,77704,5149,952071,9235,104729,6270,47652,4225,117,150,47535,4229,43290,4117,4245,1119,57077,4768,847342,10554,697929,9405,7025,1492,690904,9607,664366,9383,26538,2696,149413,7008,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,802226,2409,66869,5246,12333,1821,2131,689,81,132,2050,663,1496,560,554,309,10202,1595,54536,4832,30545,3231,130,134,30415,3240,24918,2926,5497,1456,23991,3030,735357,5861,53854,3284,28729,2396,930,409,27799,2448,26454,2377,1345,468,25125,2515,681503,5542,595108,6294,27040,2588,568068,6540,552291,6771,15777,2038,86395,4407,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,484755,3273,60780,4205,13648,2197,4392,1080,0,163,4392,1080,3372,1000,1020,508,9256,1951,47132,3600,27286,2586,0,163,27286,2586,23757,2530,3529,1046,19846,2268,423975,4677,38598,3117,25629,2621,0,163,25629,2621,24811,2545,818,364,12969,1772,385377,5559,348301,5577,2300,701,346001,5647,340725,5415,5276,1327,37076,2513,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,4468997,5393,441729,12133,109293,4935,26269,2885,80,144,26189,2883,17600,2564,8589,1462,83024,4361,332436,11537,179286,9025,983,494,178303,8928,146963,8289,31340,3602,153150,8055,4027268,12383,359379,10996,189672,8278,1498,990,188174,8255,175131,7968,13043,2242,169707,7233,3667889,16874,3153179,16812,33223,2791,3119956,16700,3037416,17620,82540,3816,514710,11404,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,621085,2238,72420,5801,23651,3566,5410,1333,0,220,5410,1333,4165,1353,1245,585,18241,3364,48769,4771,27269,3563,0,220,27269,3563,20453,2973,6816,1818,21500,2937,548665,6604,53792,4444,26910,3061,40,68,26870,3057,24809,2841,2061,873,26882,3325,494873,7620,439789,8958,2542,1058,437247,8793,421567,8942,15680,2611,55084,4087,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,3979114,3657,517987,14775,107594,6350,25882,3076,0,211,25882,3076,17181,2371,8701,1416,81712,5404,410393,13677,214404,9036,287,257,214117,9024,179656,8566,34461,3417,195989,9504,3461127,15235,327612,10435,165756,7202,469,310,165287,7179,151212,6346,14075,2538,161856,6886,3133515,16624,2653074,18460,11438,1999,2641636,18512,2552838,19453,88798,5094,480441,9308,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,3894661,7274,552668,15542,156818,6349,30464,3270,0,211,30464,3270,20633,2604,9831,2141,126354,5677,395850,13048,231547,9619,383,328,231164,9667,181725,9076,49439,4051,164303,7495,3341993,17048,383154,11182,172917,7318,1222,623,171695,7436,158826,7144,12869,1824,210237,7104,2958839,18680,2544467,19584,12257,1738,2532210,20050,2454029,21383,78181,5614,414372,10966,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1622628,4460,185815,8208,47536,3999,13190,1879,0,177,13190,1879,10097,1834,3093,825,34346,3620,138279,6759,89338,5289,89,134,89249,5285,77657,4942,11592,1818,48941,4031,1436813,8491,139736,6186,80253,4686,780,500,79473,4644,75253,4368,4220,1063,59483,3698,1297077,9841,1149347,9781,9932,1593,1139415,9941,1114784,9791,24631,2839,147730,5119,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
