GEO_ID,C08113_001E,C08113_001M,C08113_002E,C08113_002M,C08113_003E,C08113_003M,C08113_004E,C08113_004M,C08113_005E,C08113_005M,C08113_006E,C08113_006M,C08113_007E,C08113_007M,C08113_008E,C08113_008M,C08113_009E,C08113_009M,C08113_010E,C08113_010M,C08113_011E,C08113_011M,C08113_012E,C08113_012M,C08113_013E,C08113_013M,C08113_014E,C08113_014M,C08113_015E,C08113_015M,C08113_016E,C08113_016M,C08113_017E,C08113_017M,C08113_018E,C08113_018M,C08113_019E,C08113_019M,C08113_020E,C08113_020M,C08113_021E,C08113_021M,C08113_022E,C08113_022M,C08113_023E,C08113_023M,C08113_024E,C08113_024M,C08113_025E,C08113_025M,C08113_026E,C08113_026M,C08113_027E,C08113_027M,C08113_028E,C08113_028M,C08113_029E,C08113_029M,C08113_030E,C08113_030M,NAME,C08113_001MA,C08113_001EA,C08113_002MA,C08113_002EA,C08113_003MA,C08113_003EA,C08113_004MA,C08113_004EA,C08113_005MA,C08113_005EA,C08113_006EA,C08113_006MA,C08113_007MA,C08113_007EA,C08113_008MA,C08113_008EA,C08113_009MA,C08113_009EA,C08113_010MA,C08113_010EA,C08113_011MA,C08113_011EA,C08113_012MA,C08113_012EA,C08113_013MA,C08113_013EA,C08113_014MA,C08113_014EA,C08113_015MA,C08113_015EA,C08113_016MA,C08113_016EA,C08113_017MA,C08113_017EA,C08113_018MA,C08113_018EA,C08113_019MA,C08113_019EA,C08113_020MA,C08113_020EA,C08113_021MA,C08113_021EA,C08113_022MA,C08113_022EA,C08113_023MA,C08113_023EA,C08113_024MA,C08113_024EA,C08113_025MA,C08113_025EA,C08113_026MA,C08113_026EA,C08113_027MA,C08113_027EA,C08113_028EA,C08113_028MA,C08113_029MA,C08113_029EA,C08113_030MA,C08113_030EA,state
0400000US50,324340,4911,306763,5242,17577,1833,13463,1688,4114,1251,244457,5454,233640,5466,10817,1481,8230,1284,2587,985,29202,2495,27287,2456,1915,718,1327,585,588,438,2776,701,2389,683,387,284,304,236,83,144,23699,2161,20620,1937,3079,1220,2382,1112,697,376,24206,2226,22827,2104,1379,504,1220,499,159,147,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1426768,11260,949142,11306,477626,8953,296932,8484,180694,6778,1116771,13502,756777,10644,359994,9671,228188,8519,131806,5808,149253,6376,84022,5065,65231,5035,37388,3670,27843,3617,41741,3950,26400,2919,15341,2202,8453,2008,6888,1253,59609,4662,34626,3487,24983,3342,13754,2427,11229,1907,59394,4320,47317,3859,12077,1895,9149,1648,2928,1031,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,727427,9449,707658,9232,19769,2592,14207,2343,5562,1296,605626,11214,593684,10938,11942,1871,9075,1660,2867,835,62368,5022,58799,4852,3569,1160,2251,993,1318,569,6188,1315,5608,1222,580,457,214,162,366,410,28352,2908,25306,2683,3046,1274,2145,1074,901,644,24893,2651,24261,2573,632,514,522,456,110,195,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1777259,10475,1574838,11206,202421,5824,121546,5168,80875,4448,1466424,12981,1311489,13228,154935,5642,94441,5066,60494,3576,169332,6661,139423,6340,29909,3085,16431,2046,13478,2126,8202,1720,5704,1163,2498,1354,1559,1333,939,605,59654,3437,49441,2852,10213,1771,5919,1364,4294,989,73647,4116,68781,3870,4866,1266,3196,946,1670,632,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2956937,11949,2703766,12363,253171,6668,163526,5657,89645,4437,2415610,13007,2227650,13316,187960,6903,124001,5816,63959,3591,222219,8322,187214,7085,35005,3347,20107,2500,14898,2052,44332,2851,39798,2561,4534,1090,2703,966,1831,569,131895,5658,115375,5437,16520,2236,10097,1538,6423,1449,142881,4623,133729,4340,9152,1514,6618,1262,2534,674,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,980796,13815,51198,4604,929598,14396,211021,9792,718577,13756,825434,13939,37696,3813,787738,14339,181522,8969,606216,13446,77865,5523,8269,1446,69596,5285,15619,2453,53977,4653,17251,1982,819,557,16432,2074,1920,866,14512,2035,37856,3169,2709,923,35147,3099,5861,1386,29286,2742,22390,2472,1705,681,20685,2296,6099,1328,14586,1872,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,4221015,20721,3461744,22333,759271,12277,490290,12160,268981,11236,3235570,21649,2719704,19955,515866,12811,350863,10355,165003,8388,384725,11662,272695,9750,112030,6322,53642,4324,58388,5514,191112,7988,134596,6392,56516,4594,38015,3413,18501,2949,172830,7584,135095,6563,37735,3556,19738,2239,17997,3171,236778,8412,199654,8042,37124,3183,28032,2880,9092,1758,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,398691,5661,371411,5892,27280,2853,18938,2399,8342,2004,327555,6654,306605,6726,20950,2780,14505,2193,6445,1856,34811,3630,31706,3582,3105,1036,1773,691,1332,633,2939,1259,2146,1175,793,551,714,526,79,101,18489,1951,16751,1762,1738,839,1339,743,399,267,14897,1634,14203,1601,694,371,607,368,87,100,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2303417,17552,2119745,18819,183672,6630,112289,5785,71383,5356,1876078,20382,1741153,20126,134925,6340,87419,5294,47506,3951,217339,10077,183830,8602,33509,4221,14275,2167,19234,3605,12747,2170,11935,2160,812,584,336,354,476,449,82269,6323,74469,6371,7800,1541,5337,1158,2463,1036,114984,5700,108358,5594,6626,1572,4922,1170,1704,827,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1994598,13095,1663160,15690,331438,8095,204480,6873,126958,6432,1431100,14954,1210828,15210,220272,8797,138296,6811,81976,5178,189107,8938,141066,7291,48041,4813,24822,3100,23219,3741,84316,5656,64297,5171,20019,3200,12271,2264,7748,2189,141195,6770,115550,6084,25645,3225,16501,2339,9144,2158,148880,7803,131419,7191,17461,2732,12590,2273,4871,1398,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,284573,4771,262881,5044,21692,2720,16909,2310,4783,1770,215701,5589,201554,5629,14147,2218,11799,1914,2348,890,28889,3394,25554,3238,3335,998,2426,875,909,613,3497,1352,2424,976,1073,913,796,884,277,419,18794,2797,16229,2560,2565,1320,1316,855,1249,1285,17692,2406,17120,2340,572,343,572,343,0,203,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,18530052,35106,10070297,40988,8459755,41163,5199809,35671,3259946,32864,13681331,41691,7540231,36842,6141100,37074,3900118,34772,2240982,27071,1854318,24419,775355,16182,1078963,19513,565454,13290,513509,12416,914825,17169,451290,11474,463535,13790,253553,9714,209982,9583,967623,17398,543507,13070,424116,13275,251261,9929,172855,8352,1111955,18685,759914,13038,352041,11284,229423,9329,122618,6447,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1217480,11938,1167769,12008,49711,4138,28837,3158,20874,2889,1040672,12929,1002582,13094,38090,3670,23469,2965,14621,2188,108124,6450,100409,6490,7715,1621,3461,1112,4254,1377,3048,1026,2610,809,438,530,0,218,438,530,33539,3591,30746,3561,2793,858,1738,775,1055,518,32097,3245,31422,3259,675,439,169,160,506,414,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1793019,11953,1389478,13439,403541,9866,248866,8864,154675,7505,1396984,13932,1110849,12965,286135,9117,184469,8205,101666,6129,146099,7712,90678,5948,55421,4377,25754,2910,29667,3464,79644,4544,58145,3578,21499,2688,13504,2053,7995,1767,68773,4485,45979,3086,22794,3096,12558,2069,10236,1817,101519,5670,83827,4831,17692,2437,12581,2186,5111,1473,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,13337175,36929,8467012,45878,4870163,31927,2994537,29541,1875626,24529,10764273,43920,6929927,41930,3834346,31718,2408036,26144,1426310,22228,1301251,24089,670556,16844,630695,17726,340036,13176,290659,11326,176785,10335,105743,7052,71042,6740,41800,5204,29242,3601,401708,11743,248411,8713,153297,8092,81810,5871,71487,5407,693158,15621,512375,13111,180783,7588,122855,6469,57928,5059,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,3066434,16893,2431839,16226,634595,13315,403894,12109,230701,9531,2279787,18034,1845208,15141,434579,12617,291600,10780,142979,7246,270693,9150,184191,7391,86502,5959,40537,3582,45965,4479,242247,8449,181141,7551,61106,4594,35763,3359,25343,3343,114724,6067,87340,5182,27384,3196,17409,2641,9975,2169,158983,6713,133959,6032,25024,2468,18585,2026,6439,1276,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,9608687,39767,6424590,35517,3184097,29820,1924538,26672,1259559,23402,7596575,41935,5157829,35308,2438746,28478,1533749,22637,904997,21335,899569,20362,504490,13307,395079,14339,192152,9637,202927,9814,158654,9237,83088,5966,75566,7061,31525,4556,44041,5240,357193,11533,229021,9773,128172,8065,67062,4833,61110,6441,596696,16207,450162,14122,146534,8373,100050,7314,46484,4787,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,3558966,17556,2700519,18942,858447,17605,544868,13819,313579,11118,2482764,20585,1966609,19758,516155,12433,345161,10798,170994,8187,264744,9523,168858,7419,95886,6323,48459,4492,47427,4250,363460,10556,237287,7377,126173,7681,74047,4749,52126,6027,259450,8086,174267,6222,85183,5968,53484,4442,31699,3943,188548,6765,153498,5556,35050,3905,23717,2734,11333,2454,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,378255,5717,312071,5996,66184,4984,46072,4112,20112,3206,129349,6208,110152,5714,19197,2551,14072,2002,5125,1372,19352,2740,15476,2338,3876,1447,2725,1143,1151,716,130216,5441,106900,4959,23316,2968,14182,2048,9134,2360,76139,4446,59450,3743,16689,2332,12604,1638,4085,1647,23199,2792,20093,2752,3106,874,2489,691,617,455,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1514189,9944,1253524,10971,260665,8438,179689,7468,80976,6301,1146991,10512,965256,10279,181735,6939,127407,6165,54328,4933,168587,8117,122868,6619,45719,4547,27504,3452,18215,2810,32863,3238,24945,2645,7918,1871,4325,1329,3593,1188,61469,4464,50692,4136,10777,1774,9138,1637,1639,749,104279,4526,89763,4201,14516,2698,11315,2287,3201,1125,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,9310791,27288,6466973,28863,2843818,24732,1648388,18338,1195430,20597,4940096,32246,3918963,27964,1021133,18912,641381,14007,379752,12010,586563,13556,374401,11071,212162,8493,104682,5647,107480,6099,2607925,27038,1417338,21124,1190587,20178,662635,14021,527952,13791,755131,15074,450692,12904,304439,10042,166967,7335,137472,7669,421076,11063,305579,9894,115497,5903,72723,4647,42774,3759,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,4397527,21272,2935517,24388,1462010,19498,909841,16637,552169,15788,3115777,21792,2225976,20899,889801,17572,593096,15368,296705,10001,360215,12708,172594,7555,187621,10230,86567,5207,101054,7281,514636,12996,288024,8992,226612,9170,149238,6209,77374,6004,201729,9022,94568,5022,107161,7881,43723,3894,63438,6328,205170,8390,154355,7384,50815,4124,37217,3187,13598,2581,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,5524421,21910,5111795,24835,412626,11052,281438,9024,131188,7217,4550274,24078,4259224,25032,291050,9308,207526,7960,83524,5465,454572,14129,389659,12595,64913,6054,35620,4298,29293,3877,87413,5700,79001,5376,8412,1461,4844,1025,3568,1122,188848,8770,161782,7974,27066,3208,17871,2375,9195,1798,243314,7111,222129,6914,21185,2804,15577,2366,5608,1412,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
