GEO_ID,B24042_001E,B24042_001M,B24042_002E,B24042_002M,B24042_003E,B24042_003M,B24042_004E,B24042_004M,B24042_005E,B24042_005M,B24042_006E,B24042_006M,B24042_007E,B24042_007M,B24042_008E,B24042_008M,B24042_009E,B24042_009M,B24042_010E,B24042_010M,B24042_011E,B24042_011M,B24042_012E,B24042_012M,B24042_013E,B24042_013M,B24042_014E,B24042_014M,B24042_015E,B24042_015M,B24042_016E,B24042_016M,B24042_017E,B24042_017M,B24042_018E,B24042_018M,B24042_019E,B24042_019M,B24042_020E,B24042_020M,B24042_021E,B24042_021M,B24042_022E,B24042_022M,B24042_023E,B24042_023M,B24042_024E,B24042_024M,B24042_025E,B24042_025M,B24042_026E,B24042_026M,B24042_027E,B24042_027M,B24042_028E,B24042_028M,B24042_029E,B24042_029M,B24042_030E,B24042_030M,B24042_031E,B24042_031M,B24042_032E,B24042_032M,B24042_033E,B24042_033M,B24042_034E,B24042_034M,B24042_035E,B24042_035M,B24042_036E,B24042_036M,B24042_037E,B24042_037M,B24042_038E,B24042_038M,B24042_039E,B24042_039M,B24042_040E,B24042_040M,B24042_041E,B24042_041M,B24042_042E,B24042_042M,B24042_043E,B24042_043M,B24042_044E,B24042_044M,B24042_045E,B24042_045M,B24042_046E,B24042_046M,B24042_047E,B24042_047M,B24042_048E,B24042_048M,B24042_049E,B24042_049M,B24042_050E,B24042_050M,B24042_051E,B24042_051M,B24042_052E,B24042_052M,B24042_053E,B24042_053M,B24042_054E,B24042_054M,NAME,B24042_001EA,B24042_001MA,B24042_002EA,B24042_002MA,B24042_003EA,B24042_003MA,B24042_004EA,B24042_004MA,B24042_005EA,B24042_005MA,B24042_006EA,B24042_006MA,B24042_007MA,B24042_007EA,B24042_008EA,B24042_008MA,B24042_009EA,B24042_009MA,B24042_010EA,B24042_010MA,B24042_011EA,B24042_011MA,B24042_012EA,B24042_012MA,B24042_013EA,B24042_013MA,B24042_014EA,B24042_014MA,B24042_015EA,B24042_015MA,B24042_016EA,B24042_016MA,B24042_017EA,B24042_017MA,B24042_018MA,B24042_018EA,B24042_019EA,B24042_019MA,B24042_020EA,B24042_020MA,B24042_021EA,B24042_021MA,B24042_022EA,B24042_022MA,B24042_023EA,B24042_023MA,B24042_024EA,B24042_024MA,B24042_025EA,B24042_025MA,B24042_026EA,B24042_026MA,B24042_027EA,B24042_027MA,B24042_028EA,B24042_028MA,B24042_029MA,B24042_029EA,B24042_030EA,B24042_030MA,B24042_031EA,B24042_031MA,B24042_032EA,B24042_032MA,B24042_033EA,B24042_033MA,B24042_034EA,B24042_034MA,B24042_035EA,B24042_035MA,B24042_036EA,B24042_036MA,B24042_037EA,B24042_037MA,B24042_038EA,B24042_038MA,B24042_039EA,B24042_039MA,B24042_040MA,B24042_040EA,B24042_041EA,B24042_041MA,B24042_042EA,B24042_042MA,B24042_043EA,B24042_043MA,B24042_044EA,B24042_044MA,B24042_045EA,B24042_045MA,B24042_046EA,B24042_046MA,B24042_047EA,B24042_047MA,B24042_048EA,B24042_048MA,B24042_049EA,B24042_049MA,B24042_050EA,B24042_050MA,B24042_051MA,B24042_051EA,B24042_052EA,B24042_052MA,B24042_053EA,B24042_053MA,B24042_054EA,B24042_054MA,state
0400000US12,44601,695,32384,3971,31163,1684,77012,5240,40051,944,51462,866,48999,3203,35315,615,47456,1784,45070,2218,66913,6721,59891,4923,60775,1666,73666,3773,44378,3448,50857,887,76306,1896,81537,16760,32482,1047,50874,571,47985,1319,53187,3016,31234,588,36409,1452,30112,1038,36887,1175,59194,2995,37863,511,22141,2661,21849,2183,35830,4879,40337,2276,38220,2492,42523,3651,29605,870,40343,2291,38836,3254,51829,10144,45743,2962,46723,977,50265,1118,40192,1740,41318,603,50948,966,51566,6615,30239,826,40817,317,42900,831,38969,851,26349,571,31763,1238,25001,765,29081,1378,42963,1674,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,67283,779,59167,25544,47220,21125,100568,24858,60409,1161,71451,1704,62607,4136,50505,1146,60483,1816,55312,4088,80736,5590,90233,8598,91452,4122,102118,4736,66039,2498,91807,1392,103241,4168,110743,27372,47290,3013,67700,2092,71922,1879,65055,3710,41366,985,57194,6798,40129,2692,50540,1110,81142,1234,56032,672,36835,6817,36718,6801,-666666666,-222222222,61801,3233,55805,3644,55948,1963,42147,3507,53078,5565,46427,7000,80549,5347,65955,6486,70257,2974,70748,2473,65602,7533,71884,1415,80139,3379,92846,45843,46017,2998,55288,1000,61943,1278,50781,779,31594,878,42385,5586,30158,1201,39690,2292,68253,2586,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,81322,1843,-666666666,-222222222,-666666666,-222222222,-666666666,-222222222,51017,9684,110486,40098,61000,29505,46569,9277,53151,5203,42381,14135,67487,7939,90373,9527,97364,14144,126552,23982,65947,22254,90494,8130,100084,7136,70385,34958,36302,3040,76875,9281,83373,6545,69715,11742,39206,7004,70039,20187,32421,9933,76677,8671,106174,6974,71050,1270,57039,33213,56565,928,-666666666,-222222222,81129,4232,153301,196315,60876,53446,41534,12106,41987,21152,37381,21506,50740,38021,73209,17409,72328,6265,102988,40404,56750,17307,81811,5021,92267,7160,90993,65249,39500,17119,58352,5301,61399,4449,55367,11216,41989,7687,56469,8375,36387,4555,66997,4496,91225,7855,District of Columbia,null,null,-,**,-,**,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,53685,1536,57010,8994,37848,6223,75844,5054,47217,1759,52247,1203,52442,4974,45576,2432,55607,3786,51770,1855,67683,4262,60419,3733,66174,3122,73135,4865,51928,5475,69328,5337,81587,3270,101451,30817,42443,4308,60227,3588,55794,2536,66974,7725,31078,2617,35945,9195,29307,3832,50192,5435,62274,3013,39363,1354,56944,18925,32525,21740,65791,4155,40036,10839,37329,2897,36739,4743,31525,1067,41633,2578,41215,2447,60427,21907,48095,4605,42118,2001,41632,1877,44262,4376,40451,2021,46110,3322,51434,48052,32288,3864,41636,703,46327,1109,37001,1187,27048,2721,35632,7189,25694,1587,32098,3271,43179,4419,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,58623,1059,38183,3531,36759,2147,50378,11212,51512,542,57085,1383,54657,3040,41502,789,52539,1787,50888,611,85914,6819,88265,3931,91785,2843,118111,8913,53840,3271,76804,1481,95389,3352,93520,23356,42406,1830,61206,613,65685,1368,57127,2036,36067,879,51510,1460,31532,551,44759,3227,76392,1167,50985,239,22830,2691,22138,2150,56250,19680,50890,1855,48564,2077,55466,4314,37688,1505,49147,2786,46048,1641,78244,10790,67405,3554,64391,2756,66363,1758,58691,4064,61834,824,70662,1248,75030,8751,37994,3378,50860,345,61186,588,45080,621,34388,1786,46769,1994,30100,1033,36490,1143,60387,1169,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,66761,730,55425,10654,46966,12949,61495,8377,51879,881,70508,2085,60616,2258,46709,1887,57853,3810,52261,2346,97151,11248,94876,6321,112236,5141,130917,4614,56606,6216,86879,2870,102195,1404,76581,38060,41893,3904,71026,1473,73752,3238,67814,5277,39664,4070,51841,3848,34810,2058,47769,3930,81657,2427,52460,685,26118,8432,25620,7492,106154,86860,53121,4044,59402,3165,52223,2398,37412,1698,46127,1868,44111,3103,81270,8619,78229,4561,69336,3591,71938,3313,52217,4623,61434,1359,69722,3370,76221,15363,34662,3816,54059,1524,60749,723,49701,1984,30610,1063,42974,6257,27092,2050,36006,1517,61742,2132,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,51703,258,47983,2733,38960,3900,66635,6105,50996,502,51911,446,52471,1830,39927,1240,52076,952,50378,1051,72551,3506,59781,5103,70827,1554,76996,3585,50365,1876,61358,949,80003,4569,74223,15722,38722,1891,56379,1145,57669,3091,55705,1343,28778,2367,41281,2979,25722,841,41134,849,64478,2590,40979,246,30170,5283,23162,4110,46938,15313,41903,1230,41388,651,44922,2081,31457,510,39825,2114,37146,1869,51791,5047,44767,2627,48180,1735,49820,1755,42779,2656,45007,1593,50843,1113,65222,4509,31750,1314,43074,892,50619,552,40535,536,24975,1299,31606,1598,23675,1719,32306,1675,50313,1496,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,49494,956,40716,1322,37669,3907,52143,11416,45930,1260,50519,560,51545,1508,38741,2824,52341,2455,50499,1446,80994,3465,60701,4794,71403,2567,81014,4861,47314,2737,62340,3804,79293,3576,76167,15750,37137,3343,50548,1206,51454,1500,47622,4762,28581,1563,35246,6761,26534,1254,41558,1442,51359,2070,38504,712,45827,6881,39225,14027,67848,26441,42919,6228,39240,1762,45191,4228,30177,771,42421,2711,40929,2855,55065,8171,52410,5505,46263,2141,47127,2013,41661,3144,46609,1368,52160,1932,60156,4436,30651,1916,39210,1097,41885,741,36568,1039,25312,1136,29181,3190,24171,1523,34313,2120,39811,1453,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,53500,682,49591,3190,37668,2241,62236,3578,51670,659,54010,1411,52098,1169,41047,727,56116,1909,51864,715,77240,4858,69125,5439,74014,4074,81573,2143,50514,1457,69872,2380,86016,2248,94013,17624,42404,2445,57544,1657,60690,1272,55189,2254,31574,932,41768,1897,29347,1403,41931,801,65562,1240,43374,576,32796,2262,30929,1044,76893,24466,42685,3557,42365,1135,44914,3375,31568,471,43224,3057,40593,1742,64142,8418,50584,2554,51742,744,52466,1293,45945,2530,50838,912,59361,2923,60967,9002,36540,1631,45662,637,52109,577,41717,506,25785,694,32512,3501,24688,885,33728,2008,51519,987,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,52419,363,40747,2647,36051,2800,71806,14243,49235,1592,60586,631,52951,2254,37064,924,53288,2308,50597,768,81631,4562,65240,4976,70179,3684,75243,4214,60113,6881,62035,1578,76647,1299,85787,22385,38978,2293,58520,2954,57771,3593,58998,3340,30673,835,40936,2976,27741,1504,42063,1296,66729,1954,41261,248,27496,4199,25999,2898,52128,40318,41553,2830,42718,1409,42510,2771,30583,546,46278,1714,44409,2808,63825,9053,52453,6447,48394,1929,49800,1565,42558,2855,46340,1431,52899,2175,68527,13281,31516,1853,42810,879,50788,792,40566,428,23920,896,33435,3104,22197,537,32231,1459,51271,1193,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,50315,473,40512,937,40326,1219,65833,13697,45451,1683,46033,1152,51496,1992,42412,2534,60930,1363,57109,3447,76524,4373,48821,2993,66544,3568,68099,5928,51419,12581,64871,5020,71241,2295,77135,18675,42784,5613,56737,2952,55766,1592,60443,5467,30720,2421,40997,6063,26706,2129,41280,1767,61023,1860,40164,753,24193,3843,24143,3714,-666666666,-222222222,50868,4369,37540,2371,41285,5741,30025,1782,48427,8866,42236,5743,74528,19686,51199,4743,42517,3911,42389,3604,45261,6086,44476,3606,51720,3260,46348,12205,32736,4829,41817,1045,48812,1898,37833,3120,25449,1979,40794,13379,24202,2898,31291,2378,44997,3781,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,47358,1238,37588,2178,36922,1546,66528,10939,42327,2891,48995,3529,50759,6946,41708,4477,50660,1872,48786,4569,65709,22965,60443,17682,56842,7146,62366,18222,50691,8983,59025,7038,79880,10645,103087,92259,38293,3512,56996,3743,50582,5313,67585,9419,31392,1070,32241,5598,30896,1892,42036,3744,53910,3840,36799,877,29314,15614,27576,17196,47372,25439,31721,4228,35750,2887,38003,5675,29551,3268,41143,4237,35907,7124,56269,7386,40692,13136,42723,4193,42344,5021,44038,9539,40140,3169,44799,6975,-666666666,-222222222,27373,6702,38659,2062,40731,2252,36574,1556,24487,2500,35687,8046,23909,2421,25846,1093,44810,4884,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,42879,1662,51501,2575,27074,2717,71960,7890,35655,2775,44918,7371,47897,5842,35084,2093,52207,5640,50966,2469,64579,9820,48037,5581,43462,5643,42721,13776,43724,7736,62129,3975,90846,6695,-666666666,-222222222,35136,5422,46975,4376,45815,4300,50194,7458,27494,3015,31100,1893,26095,2857,35419,2024,59060,4533,35759,688,42465,14839,40780,4616,61686,16848,34656,6875,36873,3890,41163,7799,26481,1150,47252,16419,41596,9508,61419,21775,30411,7026,37207,3584,36868,4477,38059,6672,50712,3937,65076,6503,24227,31633,27378,3355,37559,2090,40280,2560,36607,1088,20160,2090,21628,3700,19502,3256,22249,3139,42909,4373,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,52028,795,33404,13610,33404,13610,-666666666,-222222222,61209,2107,60760,4127,38566,5693,40896,2780,52085,3373,50705,1751,66365,8271,61098,7759,56031,9306,70879,5516,44561,8938,53939,5780,80689,5187,96094,493,36710,3276,59597,3841,60211,2875,57096,11095,40424,1818,41241,1508,39983,2687,46638,9290,70616,3778,42526,1108,30614,4615,30614,4615,-666666666,-222222222,50026,16093,32952,8571,40012,8536,32016,1351,46717,5394,42503,4252,71907,15736,51841,16782,47011,2337,46933,2779,47124,5474,45207,3881,52623,4643,44311,5324,37873,5418,48666,1888,51261,1727,43695,3813,35842,1830,44120,8062,35475,2182,37356,6583,52834,4741,Hawaii,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,46848,852,43886,4694,41825,2338,61804,20764,43158,2908,46277,1884,51266,5458,42369,4915,58549,6001,52789,4457,71178,3469,47696,13488,51361,5447,61347,11708,42255,6756,48822,8455,62114,11392,28901,379,40484,4542,51084,1855,45799,6094,57080,9313,29224,2122,38309,12211,27647,5057,42524,4701,54249,5145,36530,562,31128,7737,28438,8464,-666666666,-222222222,32169,15654,33826,3325,41258,6973,27018,908,41349,8329,37980,10125,55947,7466,29063,8247,38112,2236,38235,2344,37083,9134,38725,3502,39261,3262,57438,2201,35377,5955,40318,1112,43794,2480,37170,1995,26451,2034,22256,6419,27485,4529,34691,4720,40741,3721,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,62107,339,36656,982,36206,1003,73201,18049,60064,4082,68520,3950,57731,3024,49638,2479,60354,1009,53810,3305,94449,7932,91368,9368,81032,2258,90074,5441,65392,5189,91796,2931,110211,4727,80334,17812,44901,3859,64592,3220,62762,3360,66142,4674,39343,1929,45449,3439,36856,1170,48544,2652,75618,1872,48955,885,26807,1465,26496,1445,47201,26917,55678,4331,55085,2467,45688,4287,36822,868,49266,3428,44044,2970,75796,6894,73655,11304,57410,2878,60108,2713,51115,2448,65199,2990,76370,1691,66559,17560,37416,2308,50017,1055,53335,1509,46730,1140,32394,1115,39626,2116,30994,941,36023,1322,59354,3086,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,57337,2313,50517,13218,50517,13218,-666666666,-222222222,55852,6742,52004,2490,61268,5012,52104,3698,60498,9247,53120,12736,74370,30685,60657,15989,71128,5334,80169,17639,39758,12320,71774,10894,94257,9224,-666666666,-222222222,46250,11562,59580,4437,55828,9887,60927,3871,37443,5383,51489,6989,31616,8216,45207,8611,72248,7751,47324,2096,26486,35887,26486,35887,-666666666,-222222222,41304,10428,50319,3890,52636,14580,40832,2805,47146,7096,47955,12372,46549,37457,49154,12455,57285,6466,57037,4988,61371,13964,52123,4481,58213,5829,75670,31452,35836,4339,46945,2603,56534,2948,43031,4015,28030,4132,40965,8928,25457,1640,36643,7707,56533,3259,Rhode Island,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,48392,946,47186,8767,35361,1527,72058,5821,41859,1166,56514,2742,54513,4910,37780,2193,50734,1157,46091,1485,82160,9112,55938,3061,60652,2777,64626,4540,50525,3559,52153,1598,79022,5852,100723,39981,31952,1126,51624,859,49541,2500,55391,4284,30974,829,32909,2822,30221,1222,37612,3312,62309,2288,40407,324,36691,4491,35198,5083,62216,4319,41812,2259,50649,2967,47242,4911,31735,771,43310,4634,40041,5078,62816,10101,40864,3206,48595,2836,49149,3533,47551,3239,43943,2451,57028,3689,41427,6784,32206,1458,40805,592,41391,674,40325,1074,29114,1372,34919,4395,26818,1133,31796,1172,48025,2143,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,46462,461,37399,2605,31671,2609,51858,10147,40033,1218,46978,1096,50957,1477,37607,2137,50067,1825,47885,2469,58884,4806,60401,2388,61696,1833,67327,4964,49620,5365,55194,2448,78101,4816,95214,20447,35965,2164,51982,1198,50476,1399,55523,2427,30852,1562,39364,5682,28609,1908,42047,2183,49116,1689,37211,371,27280,12032,26623,3889,37719,5250,38386,3225,35666,1046,44494,4928,29459,1533,38769,4573,35644,2645,57753,9142,43927,2578,43106,2153,43541,2172,41610,4755,41133,906,47521,3360,45018,11685,30319,1877,40504,466,43781,1285,37119,717,22774,1512,35200,4320,21839,830,31001,1492,42209,2104,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,51190,437,41298,780,40223,1591,50300,4246,41595,1254,52450,2736,57493,4540,40288,3237,56233,1974,53472,2210,75557,2734,61313,3901,70200,6367,74492,4885,45919,5144,66844,4037,81802,1981,57489,17711,38426,5293,53317,2054,51652,1265,56976,8374,32385,5016,41807,7096,26565,3720,40700,1821,53058,3402,40121,509,31427,2459,31025,1480,50227,29690,43277,5927,39879,2380,40387,2397,29126,2114,41654,3288,41186,3294,47420,8909,52612,14811,44633,2943,44722,2962,42496,11344,46645,2673,52412,3201,71726,36220,30642,3039,41450,536,43293,1145,40374,821,22498,1588,30917,4175,21866,1175,32117,2339,43921,2461,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
