GEO_ID,B18102_001E,B18102_001M,B18102_002E,B18102_002M,B18102_003E,B18102_003M,B18102_004E,B18102_004M,B18102_005E,B18102_005M,B18102_006E,B18102_006M,B18102_007E,B18102_007M,B18102_008E,B18102_008M,B18102_009E,B18102_009M,B18102_010E,B18102_010M,B18102_011E,B18102_011M,B18102_012E,B18102_012M,B18102_013E,B18102_013M,B18102_014E,B18102_014M,B18102_015E,B18102_015M,B18102_016E,B18102_016M,B18102_017E,B18102_017M,B18102_018E,B18102_018M,B18102_019E,B18102_019M,B18102_020E,B18102_020M,B18102_021E,B18102_021M,B18102_022E,B18102_022M,B18102_023E,B18102_023M,B18102_024E,B18102_024M,B18102_025E,B18102_025M,B18102_026E,B18102_026M,B18102_027E,B18102_027M,B18102_028E,B18102_028M,B18102_029E,B18102_029M,B18102_030E,B18102_030M,B18102_031E,B18102_031M,B18102_032E,B18102_032M,B18102_033E,B18102_033M,B18102_034E,B18102_034M,B18102_035E,B18102_035M,B18102_036E,B18102_036M,B18102_037E,B18102_037M,B18102_038E,B18102_038M,B18102_039E,B18102_039M,NAME,B18102_001MA,B18102_001EA,B18102_002MA,B18102_002EA,B18102_003MA,B18102_003EA,B18102_004MA,B18102_004EA,B18102_005MA,B18102_005EA,B18102_006MA,B18102_006EA,B18102_007MA,B18102_007EA,B18102_008MA,B18102_008EA,B18102_009MA,B18102_009EA,B18102_010MA,B18102_010EA,B18102_011MA,B18102_011EA,B18102_012MA,B18102_012EA,B18102_013MA,B18102_013EA,B18102_014MA,B18102_014EA,B18102_015MA,B18102_015EA,B18102_016MA,B18102_016EA,B18102_017MA,B18102_017EA,B18102_018MA,B18102_018EA,B18102_019MA,B18102_019EA,B18102_020MA,B18102_020EA,B18102_021MA,B18102_021EA,B18102_022EA,B18102_022MA,B18102_023MA,B18102_023EA,B18102_024MA,B18102_024EA,B18102_025MA,B18102_025EA,B18102_026MA,B18102_026EA,B18102_027MA,B18102_027EA,B18102_028MA,B18102_028EA,B18102_029MA,B18102_029EA,B18102_030MA,B18102_030EA,B18102_031MA,B18102_031EA,B18102_032MA,B18102_032EA,B18102_033EA,B18102_033MA,B18102_034MA,B18102_034EA,B18102_035MA,B18102_035EA,B18102_036MA,B18102_036EA,B18102_037MA,B18102_037EA,B18102_038MA,B18102_038EA,B18102_039MA,B18102_039EA,state
0400000US30,1047075,795,525012,2718,31809,1215,489,329,31320,1182,85880,1769,1295,733,84585,1805,115505,2065,1416,528,114089,2152,197263,2143,9682,1472,187581,2506,60200,899,10271,1303,49929,1506,34355,510,11181,1089,23174,1113,522063,2665,29879,922,484,512,29395,1029,81095,1599,157,119,80938,1610,110161,1739,1292,515,108869,1823,200012,1936,4042,917,195970,2197,59793,824,2914,702,56879,1059,41123,787,6913,971,34210,1195,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1323289,517,646823,2231,32681,772,114,163,32567,800,95354,1312,625,503,94729,1408,132562,1526,1826,693,130736,1762,264687,1596,11328,1765,253359,2387,77407,648,10866,1110,66541,1336,44132,752,14307,1353,29825,1427,676466,2176,30729,778,248,242,30481,772,89323,1360,796,431,88527,1396,130750,1426,1422,664,129328,1674,279603,1876,7036,1087,272567,2219,85207,953,5548,999,79659,1359,60854,971,14393,1555,46461,1761,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10183721,3716,4892959,7859,306886,5208,2892,1417,303994,5310,868100,6452,6585,1726,861515,6572,1100722,6843,13629,2089,1087093,7151,1893991,6418,69076,4708,1824915,7447,459187,3479,63761,3523,395426,4281,264073,2598,71634,3600,192439,3911,5290762,7151,290306,4300,960,576,289346,4309,828438,5062,4629,1071,823809,5305,1163479,5066,8609,1943,1154870,5220,2082754,5389,43466,3784,2039288,6716,544660,2533,31946,3002,512714,3879,381125,2725,70933,3663,310192,4111,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10334958,2874,4973125,7923,330060,4310,3173,1449,326887,4369,952116,5956,5968,1514,946148,6177,1162449,7283,9949,1949,1152500,7183,1905854,7977,63473,5034,1842381,8832,401135,3272,53002,3640,348133,4678,221511,3346,59139,3365,162372,4626,5361833,7510,315428,4640,1111,730,314317,4523,902771,4437,4448,1273,898323,4259,1235037,5972,8133,1887,1226904,5941,2105444,7028,38728,3417,2066716,7369,485057,3917,28574,2777,456483,4138,318096,3113,56556,3960,261540,4729,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,713033,1423,362282,1964,26424,811,112,65,26312,813,66669,1068,240,149,66429,1052,86291,2008,937,396,85354,1984,139022,2328,7826,1126,131196,2438,30729,1158,6757,1279,23972,1773,13147,665,4680,845,8467,906,350751,1720,25749,657,62,58,25687,662,64198,872,650,350,63548,911,83768,1303,1023,423,82745,1341,134514,1619,3437,772,131077,1692,28250,1070,2366,651,25884,1077,14272,765,3688,766,10584,847,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4810094,1546,2313941,5729,149436,4319,783,583,148653,4394,413622,5279,4491,1068,409131,5261,524634,4887,5908,1360,518726,4902,871897,5175,38574,3155,833323,5756,223646,2785,34968,2663,188678,3258,130706,1888,35800,2277,94906,2611,2496153,5540,139153,3593,287,307,138866,3556,385147,4087,2204,808,382943,4131,548305,3629,5499,1470,542806,4056,965846,4578,26282,3198,939564,5948,264634,2568,18848,2510,245786,3885,193068,2088,35352,2339,157716,2895,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,620066,406,304978,1249,15078,535,91,141,14987,522,43816,889,128,129,43688,900,69991,941,1461,705,68530,1238,120166,1258,4683,814,115483,1304,36483,792,5728,941,30755,1229,19444,354,5867,847,13577,819,315088,1242,13732,346,0,157,13732,346,42594,975,775,382,41819,1020,68727,875,741,421,67986,1029,125397,798,3367,912,122030,1120,38503,1058,2762,662,35741,1266,26135,603,5103,810,21032,833,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2998585,1702,1493695,2828,94188,1083,1548,979,92640,1528,258446,1613,1605,630,256841,1742,340633,2043,5590,1227,335043,2349,578883,1881,19839,2241,559044,3150,137957,729,18791,1985,119166,2062,83588,1014,23369,2054,60219,2079,1504890,2461,90351,1337,1819,1056,88532,1633,245324,1468,1679,766,243645,1664,334334,1604,2564,942,331770,1790,585802,1951,13065,2148,572737,2895,152155,888,9397,1435,142758,1596,96924,1012,17794,2037,79130,2318,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1776965,393,875991,2882,47646,1950,33,61,47613,1950,139405,2101,768,466,138637,2224,182848,2206,2369,866,180479,2291,344644,2432,22309,2279,322335,3038,102458,1126,20704,2052,81754,2325,58990,952,18719,1855,40271,2110,900974,2890,46276,1822,178,165,46098,1819,128820,1829,745,444,128075,1877,180617,2181,1403,616,179214,2184,354722,2229,12344,1945,342378,2811,110321,1049,8099,1128,102222,1424,80218,914,18854,1773,61364,1990,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3861581,1714,1890693,4375,132651,1808,834,434,131817,1810,353879,2513,1999,541,351880,2528,441596,3065,6027,1085,435569,3437,694173,3468,40294,2461,653879,3940,166195,1315,36975,2351,129220,2529,102199,1170,38336,2111,63863,2335,1970888,3998,125385,2187,764,383,124621,2259,342679,2557,2220,668,340459,2531,447362,2481,4507,978,442855,2621,723191,2402,20552,1797,702639,3088,190359,1477,14670,1656,175689,2166,141912,1635,29511,1822,112401,2165,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5740669,1241,2840025,3779,170352,2392,240,189,170112,2406,479144,2917,3656,877,475488,2854,637914,3345,5140,988,632774,3418,1111864,3098,37188,2541,1074676,4297,273809,1512,35531,1744,238278,2242,166942,1594,42354,2650,124588,2791,2900644,3608,160299,1987,572,535,159727,1997,460342,2530,2574,669,457768,2447,626034,2577,3374,785,622660,2577,1133285,2738,20058,1753,1113227,3156,291727,1596,13280,1273,278447,1955,228957,1552,38833,2769,190124,2657,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3171580,573,1503544,3619,64214,2049,247,224,63967,2031,239904,2463,1037,486,238867,2522,339344,1975,2934,968,336410,1971,574998,1832,20983,2406,554015,3102,162624,335,18615,1999,144009,2004,122460,697,28363,2232,94097,2247,1668036,3519,61582,2080,414,452,61168,2125,227420,2412,1001,527,226419,2360,348906,1349,1859,786,347047,1560,661885,1435,14643,1950,647242,2486,198107,299,12821,1751,185286,1773,170136,862,32147,2454,137989,2478,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8301038,4855,4021624,8895,259000,3706,1772,739,257228,3694,697487,4998,3241,816,694246,5081,930773,4772,10261,2123,920512,5099,1559212,5937,45258,3390,1513954,6762,358435,2496,43178,2876,315257,3921,216717,2276,57353,2436,159364,2930,4279414,7860,243102,3379,797,564,242305,3488,667295,4737,3696,1127,663599,4655,956056,5244,5605,1446,950451,5400,1695725,4974,28551,2470,1667174,5809,414391,2571,21120,2130,393271,3426,302845,2430,55408,2814,247437,3561,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,743793,1039,380836,2526,26887,1450,0,161,26887,1450,64200,1656,378,273,63822,1688,102821,1696,410,261,102411,1707,135073,1532,6022,1145,129051,1853,31677,436,4653,824,27024,809,20178,673,6561,973,13617,1132,362957,2508,25288,1394,197,233,25091,1436,58089,1561,382,326,57707,1546,91731,1892,602,345,91129,1969,129450,1917,2019,531,127431,2014,31596,597,2189,573,29407,746,26803,674,5662,1026,21141,1138,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4990240,2332,2395810,6329,147612,2841,190,181,147422,2843,419773,5236,1497,561,418276,5253,535215,4400,5883,1552,529332,4918,902133,3535,33386,3277,868747,4853,250289,1991,33113,2614,217176,3202,140788,1768,38410,2432,102378,2746,2594430,6319,139744,2787,851,588,138893,2894,394962,3917,3454,1358,391508,4197,559748,3689,3110,928,556638,3790,1009397,3857,21264,2559,988133,4524,296651,2125,15437,1892,281214,3058,193928,1966,32839,2674,161089,2662,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4151076,824,2049138,3481,117907,2166,619,466,117288,2176,328488,3038,2471,845,326017,3058,479252,3055,9207,2070,470045,3556,788720,3570,33265,3135,755455,4640,210659,1985,32317,2364,178342,2833,124112,1905,39478,2560,84634,2753,2101938,3380,112608,1771,549,483,112059,1859,311649,2948,974,394,310675,2961,468461,2694,6820,1860,461641,3284,815560,2744,21135,2697,794425,3786,232570,1817,13840,1654,218730,2500,161090,1704,31591,2720,129499,3090,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,567008,846,285006,2522,18356,1365,0,203,18356,1365,49292,1608,150,177,49142,1610,64082,2123,1311,749,62771,1948,108161,1957,5688,1340,102473,2399,29064,1031,6079,1232,22985,1386,16051,757,6312,913,9739,1054,282002,2275,17039,1493,111,199,16928,1495,47797,1324,320,249,47477,1366,60723,1407,909,694,59814,1614,107356,1420,2438,670,104918,1560,29785,1278,1842,634,27943,1443,19302,768,3440,902,15862,934,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,39062465,5627,19285965,8141,1243103,2841,6769,1705,1236334,3218,3345922,5148,19336,2488,3326586,5560,4851690,6351,34832,3383,4816858,7827,7362599,6525,170488,7290,7192111,9779,1512903,3333,150350,5731,1362553,6398,969748,2839,249024,6606,720724,6752,19776500,7568,1185355,2467,6520,1662,1178835,3029,3198702,4119,16604,2288,3182098,4664,4718916,4611,25800,2696,4693116,5342,7583870,4831,118390,5669,7465480,7307,1744285,3035,87758,4498,1656527,5187,1345372,3104,257347,8690,1088025,9284,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2919673,1311,1394037,5677,89992,3444,589,531,89403,3321,269671,3497,1006,499,268665,3460,317466,4859,3484,1402,313982,4978,516491,5006,23419,2744,493072,5592,129381,2206,20508,1997,108873,2844,71036,1754,21051,1840,49985,2488,1525636,5461,87769,3602,496,420,87273,3608,256302,3449,1795,1019,254507,3640,341726,3787,2562,703,339164,3819,579231,4051,14371,2344,564860,4230,151155,2283,6277,995,144878,2442,109453,2372,20740,1982,88713,2866,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
