GEO_ID,B01001_001E,B01001_001M,B01001_002E,B01001_002M,B01001_003E,B01001_003M,B01001_004E,B01001_004M,B01001_005E,B01001_005M,B01001_006E,B01001_006M,B01001_007E,B01001_007M,B01001_008E,B01001_008M,B01001_009E,B01001_009M,B01001_010E,B01001_010M,B01001_011E,B01001_011M,B01001_012E,B01001_012M,B01001_013E,B01001_013M,B01001_014E,B01001_014M,B01001_015E,B01001_015M,B01001_016E,B01001_016M,B01001_017E,B01001_017M,B01001_018E,B01001_018M,B01001_019E,B01001_019M,B01001_020E,B01001_020M,B01001_021E,B01001_021M,B01001_022E,B01001_022M,B01001_023E,B01001_023M,B01001_024E,B01001_024M,B01001_025E,B01001_025M,B01001_026E,B01001_026M,B01001_027E,B01001_027M,B01001_028E,B01001_028M,B01001_029E,B01001_029M,B01001_030E,B01001_030M,B01001_031E,B01001_031M,B01001_032E,B01001_032M,B01001_033E,B01001_033M,B01001_034E,B01001_034M,B01001_035E,B01001_035M,B01001_036E,B01001_036M,B01001_037E,B01001_037M,B01001_038E,B01001_038M,B01001_039E,B01001_039M,B01001_040E,B01001_040M,B01001_041E,B01001_041M,B01001_042E,B01001_042M,B01001_043E,B01001_043M,B01001_044E,B01001_044M,B01001_045E,B01001_045M,B01001_046E,B01001_046M,B01001_047E,B01001_047M,B01001_048E,B01001_048M,B01001_049E,B01001_049M,NAME,B01001_001EA,B01001_001MA,B01001_002MA,B01001_002EA,B01001_003MA,B01001_003EA,B01001_004MA,B01001_004EA,B01001_005MA,B01001_005EA,B01001_006MA,B01001_006EA,B01001_007MA,B01001_007EA,B01001_008MA,B01001_008EA,B01001_009MA,B01001_009EA,B01001_010MA,B01001_010EA,B01001_011MA,B01001_011EA,B01001_012MA,B01001_012EA,B01001_013MA,B01001_013EA,B01001_014EA,B01001_014MA,B01001_015MA,B01001_015EA,B01001_016MA,B01001_016EA,B01001_017MA,B01001_017EA,B01001_018MA,B01001_018EA,B01001_019MA,B01001_019EA,B01001_020MA,B01001_020EA,B01001_021MA,B01001_021EA,B01001_022MA,B01001_022EA,B01001_023EA,B01001_023MA,B01001_024MA,B01001_024EA,B01001_025MA,B01001_025EA,B01001_026MA,B01001_026EA,B01001_027MA,B01001_027EA,B01001_028MA,B01001_028EA,B01001_029MA,B01001_029EA,B01001_030MA,B01001_030EA,B01001_031MA,B01001_031EA,B01001_032MA,B01001_032EA,B01001_033MA,B01001_033EA,B01001_034MA,B01001_034EA,B01001_035MA,B01001_035EA,B01001_036EA,B01001_036MA,B01001_037EA,B01001_037MA,B01001_038MA,B01001_038EA,B01001_039MA,B01001_039EA,B01001_040MA,B01001_040EA,B01001_041MA,B01001_041EA,B01001_042MA,B01001_042EA,B01001_043MA,B01001_043EA,B01001_044MA,B01001_044EA,B01001_045EA,B01001_045MA,B01001_046MA,B01001_046EA,B01001_047EA,B01001_047MA,B01001_048MA,B01001_048EA,B01001_049MA,B01001_049EA,state
0400000US30,1062305,-555555555,534782,2521,31809,1215,33044,1777,34543,2096,18835,826,16262,1403,8312,1494,5875,1226,21750,2074,35073,1260,32038,1153,36928,2455,29173,2243,30149,1175,30455,938,35053,1890,16828,1687,22462,1990,14273,1488,20353,1784,26033,1695,17254,1230,10294,982,7986,1058,527523,2521,29879,922,28688,1952,33373,2003,19794,1040,12495,1171,5990,1224,5590,1154,20305,2083,33581,1207,33284,1345,32650,1839,29912,1856,29858,1072,30628,1057,37008,2130,16213,1672,24229,2191,13729,1441,20343,1739,26324,1573,19760,1586,11123,1191,12767,1313,Montana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1338404,-555555555,655734,2071,32681,772,35539,1972,36361,2214,23815,860,17187,1070,5769,1091,8503,2126,23069,2036,40656,865,40084,945,40691,2672,35497,2538,41871,682,46768,762,49118,2003,22148,1772,31104,2071,21161,1765,24204,1684,32768,1776,19942,1289,14148,1077,12650,1083,682670,2071,30729,778,32321,2447,36188,2259,20918,756,15405,1156,6051,1039,7772,1243,22714,1827,39046,785,40158,949,39377,2778,37871,2796,43061,607,48766,1045,56096,2952,22043,2122,32958,2351,21098,2037,25935,1820,38787,2011,25907,1575,17270,1587,22199,1723,Maine,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10383620,-555555555,5052244,6939,306886,5208,313027,8111,354622,8409,202542,3917,154468,5338,81583,5621,72886,5574,199414,7258,358241,5278,328021,4536,322897,7126,314933,7351,339179,4336,330888,3966,323481,6337,129271,5439,182043,5104,105110,4816,153773,4713,206125,5270,137038,4447,76283,3905,59533,2937,5331376,6939,290306,4300,307599,8155,325325,8173,196551,3939,147822,4506,70960,4406,62702,4610,194783,6460,363256,3696,332792,3798,340556,9877,332018,8881,357643,4054,350377,3930,354363,7309,138228,5426,215383,6358,127340,5081,171618,5073,250030,6219,170672,5042,111518,4387,119534,3875,North Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10519475,-555555555,5120290,6576,330060,4310,351342,8714,381909,8746,221453,3311,158963,5688,81911,4780,73236,5925,209451,7221,373701,5202,339025,5587,343406,9127,331320,8126,348012,4936,333636,4230,325642,7455,119379,5432,164169,6312,92178,4554,131351,5265,183599,5330,114948,3984,63807,3182,47792,2775,5399185,6576,315428,4640,331700,9508,357109,9621,214292,4442,159669,5731,73828,5466,73942,4879,207010,6586,372712,4541,356805,4716,370147,9033,356171,9692,364958,4774,349724,3493,342221,7137,142152,5856,188564,7575,113763,5147,159762,5489,216295,5938,144732,4764,93193,4148,95008,4257,Georgia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,737438,-555555555,382952,1441,26424,811,26760,2274,25225,2232,14777,838,10021,982,6331,1225,5314,1308,16476,1516,34127,1441,28444,833,27350,1856,21886,2058,22497,1283,24912,1580,24338,1896,10300,1371,13453,1453,9264,1421,10947,1239,10766,1237,6407,927,3497,742,3436,1090,354486,1441,25749,657,25784,1487,24522,1613,14219,749,9497,1183,3291,914,3969,1101,13726,1192,28489,1089,26628,1046,26132,1772,21652,1988,19990,1311,21934,1015,22962,1576,9987,1319,12272,1552,7812,1061,9304,1165,11537,1353,6267,960,4829,1050,3934,824,Alaska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4887871,-555555555,2369271,5051,149436,4319,151958,5329,164696,5903,97945,2570,72354,3271,38027,3523,35913,3096,87578,4307,162850,3609,148415,3860,144980,5485,141474,5228,149523,3476,153378,3192,159550,4720,65854,4304,84370,4115,52413,2869,72211,3413,102466,4155,67149,2501,39597,2402,27134,2201,2518600,5051,139153,3593,138411,5338,156734,5839,90772,3056,71138,3140,31749,3115,29594,2858,94949,4224,169544,3161,155167,3506,150450,5617,156576,5285,160357,3307,162915,2948,173150,4582,71993,4411,97255,3899,61506,3457,83715,3853,121085,3310,85393,3214,58886,2959,58108,2992,Alabama,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,626299,-555555555,308118,1251,15078,535,15360,1430,17916,1454,10587,676,12038,1190,5805,1188,4829,988,11081,1342,19470,730,17977,515,18527,1426,15958,1357,19156,565,20925,654,23285,1464,9149,1107,14201,1170,8556,1065,11395,1303,16750,1223,10136,863,5704,733,4235,667,318181,1251,13732,346,16659,1471,16022,1630,10173,579,9431,904,5866,1312,4251,1174,11647,1582,19181,830,18430,594,18346,1645,17282,1588,19241,352,21373,377,23764,1633,10126,1319,15558,1409,10384,1291,12793,1297,15877,1133,11693,1046,7438,962,8914,984,Vermont,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,3034392,-555555555,1522374,2263,94188,1083,95246,4321,104639,4220,59231,1221,35282,1085,21473,2426,19884,2475,50018,3332,115960,1533,111423,1116,105910,4376,99036,4035,102078,1420,97981,1169,94209,3244,36787,2762,55113,3079,28878,2488,44877,2654,65294,3030,40466,2355,25525,2219,18876,1796,1512018,2263,90351,1337,93634,3566,96986,3524,54945,1041,32940,1363,19211,2558,15969,1876,53821,2891,110026,1285,105304,1259,100473,3940,99709,4282,100759,1442,95349,1215,96850,3454,35669,2463,58818,3367,35396,2545,49278,2596,68273,2992,45551,2446,27302,2200,25404,2698,Nevada,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1805832,-555555555,894657,2941,47646,1950,51327,2735,53915,2777,34730,1444,24673,2212,12828,1828,14236,1854,32648,2995,54335,1687,50000,1181,54115,2794,56763,2774,57336,1153,59574,1284,60331,3008,26378,2373,39094,2749,23776,2143,37423,2525,42509,2261,29402,2144,17955,2135,13663,1605,911175,2941,46276,1822,45876,2967,53475,3339,29980,1324,23393,2076,12136,1711,10583,1791,31329,2478,54433,1461,50234,1734,52795,3072,55130,3249,57725,1309,58474,970,67118,2465,26771,2038,38959,2336,27287,2037,39188,2185,45107,2435,35254,1923,23096,1850,26556,1858,West Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3943079,-555555555,1950076,3761,132651,1808,133759,4249,140794,4243,80394,1855,60177,2293,31390,2506,32718,3008,73097,3166,141281,2313,130554,1882,130682,3892,118238,3705,116016,1403,113409,1772,126287,2959,47278,2361,65614,3295,38647,2084,53407,2560,77008,2200,49016,2161,31998,1756,25661,1747,1993003,3761,125385,2187,128357,3442,137200,3478,77780,1745,52602,2038,32022,2584,26785,2270,70355,3107,139670,2319,131231,1838,131378,3216,111779,3525,114953,1584,114635,1347,129901,3274,52242,2702,72864,3323,44099,2858,63240,2829,85438,2618,60508,2267,43657,2225,46922,2472,Oklahoma,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5813568,-555555555,2891282,3345,170352,2392,177054,4469,190048,4595,113754,1841,78036,1947,42674,3730,40103,3322,119443,5641,191282,2348,185050,2578,193051,4281,164452,4542,175782,1681,193733,1858,207253,4579,85975,3746,113318,3724,68695,2597,93303,3059,115242,3121,77659,2658,52705,2496,42318,2042,2922286,3345,160299,1987,165700,4159,184720,4152,110178,1672,76598,1600,36783,3331,39715,3560,116089,4697,181020,1803,178413,1913,182504,4306,166669,4248,174958,1694,193884,1718,212233,4574,86423,3287,119539,3737,70567,2405,96138,3308,127727,3533,92821,2706,66871,2806,82437,2806,Wisconsin,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
