GEO_ID,C08406_001E,C08406_001M,C08406_002E,C08406_002M,C08406_003E,C08406_003M,C08406_004E,C08406_004M,C08406_005E,C08406_005M,C08406_006E,C08406_006M,C08406_007E,C08406_007M,C08406_008E,C08406_008M,C08406_009E,C08406_009M,C08406_010E,C08406_010M,C08406_011E,C08406_011M,C08406_012E,C08406_012M,C08406_013E,C08406_013M,C08406_014E,C08406_014M,C08406_015E,C08406_015M,C08406_016E,C08406_016M,C08406_017E,C08406_017M,C08406_018E,C08406_018M,C08406_019E,C08406_019M,C08406_020E,C08406_020M,C08406_021E,C08406_021M,C08406_022E,C08406_022M,C08406_023E,C08406_023M,C08406_024E,C08406_024M,C08406_025E,C08406_025M,C08406_026E,C08406_026M,C08406_027E,C08406_027M,C08406_028E,C08406_028M,C08406_029E,C08406_029M,C08406_030E,C08406_030M,C08406_031E,C08406_031M,C08406_032E,C08406_032M,C08406_033E,C08406_033M,NAME,C08406_001EA,C08406_001MA,C08406_002EA,C08406_002MA,C08406_003EA,C08406_003MA,C08406_004EA,C08406_004MA,C08406_005MA,C08406_005EA,C08406_006EA,C08406_006MA,C08406_007EA,C08406_007MA,C08406_008EA,C08406_008MA,C08406_009EA,C08406_009MA,C08406_010EA,C08406_010MA,C08406_011EA,C08406_011MA,C08406_012EA,C08406_012MA,C08406_013EA,C08406_013MA,C08406_014EA,C08406_014MA,C08406_015EA,C08406_015MA,C08406_016MA,C08406_016EA,C08406_017EA,C08406_017MA,C08406_018EA,C08406_018MA,C08406_019EA,C08406_019MA,C08406_020EA,C08406_020MA,C08406_021EA,C08406_021MA,C08406_022EA,C08406_022MA,C08406_023EA,C08406_023MA,C08406_024EA,C08406_024MA,C08406_025EA,C08406_025MA,C08406_026EA,C08406_026MA,C08406_027MA,C08406_027EA,C08406_028EA,C08406_028MA,C08406_029EA,C08406_029MA,C08406_030EA,C08406_030MA,C08406_031EA,C08406_031MA,C08406_032EA,C08406_032MA,C08406_033EA,C08406_033MA,state
0400000US11,844563,13780,429027,10533,357987,9522,71040,4835,46152,4343,12769,1942,12119,2191,306353,7962,51000,3584,34984,2519,23199,2792,432316,10771,230806,8903,193458,7578,37348,3535,23112,3086,6919,1506,7317,1678,145821,6043,23772,2526,20216,2234,11701,1844,412247,8108,198221,6328,164529,6334,33692,2534,23040,2311,5850,1351,4802,1102,160532,5519,27228,2380,14768,1938,11498,1954,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1515772,10480,1317316,11248,1148551,11052,168765,8329,127697,6849,23634,3393,17434,2829,33270,3295,35998,3334,24909,2950,104279,4526,843214,6492,741780,8035,648726,7911,93054,5393,69285,4309,13892,2637,9877,1889,17574,2348,17965,2062,18768,2661,47127,3192,672558,8224,575536,9048,499825,7865,75711,5341,58412,4442,9742,1490,7557,1848,15696,1975,18033,2350,6141,1182,57152,2877,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,9759279,30468,5624576,35025,5021750,35177,602826,14058,451862,11593,85666,6127,65298,4980,2950885,29960,556487,13153,206255,8461,421076,11063,5081768,20972,3007622,23246,2700000,23313,307622,9395,225174,8197,45453,4139,36995,3305,1480983,21392,264114,9480,120768,5836,208281,6830,4677511,22456,2616954,20351,2321750,19627,295204,9176,226688,7957,40213,3541,28303,3061,1469902,18755,292373,8930,85487,6128,212795,8970,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,4023190,24067,3414181,22010,3067512,22312,346669,11629,248345,10548,49432,4517,48892,4129,203000,8499,112453,6435,88386,6660,205170,8390,2100328,15384,1787826,15151,1602759,15071,185067,8192,133024,6935,25580,3068,26463,2928,101314,5795,56369,4430,51074,4987,103745,5819,1922862,17655,1626355,15364,1464753,14242,161602,6800,115321,6246,23852,2749,22429,2542,101686,5757,56084,4606,37312,3833,101425,4631,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,5540196,23177,5020743,24305,4569380,24483,451363,14234,347882,13098,59056,4930,44425,3898,87867,5606,121755,7109,66517,4629,243314,7111,2877962,14809,2610165,16500,2379114,18613,231051,9025,177408,7806,27879,2699,25764,2931,44985,4023,63925,4936,39511,3340,119376,5552,2662234,15829,2410578,16752,2190266,14731,220312,8227,170474,7669,31177,3199,18661,2410,42882,3597,57830,4815,27006,3306,123938,5182,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2934860,16889,2663364,17215,2415704,17561,247660,8413,195369,7926,28267,2679,24024,2800,39842,3890,57915,3858,35397,3579,138342,5340,1516217,12727,1369857,12626,1244094,12606,125763,5222,100544,4606,12843,1844,12376,1867,21426,2430,35222,3132,21602,2491,68110,3146,1418643,12166,1293507,12927,1171610,12694,121897,5507,94825,5115,15424,2009,11648,1704,18416,2598,22693,2766,13795,2202,70232,4400,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,6088412,21942,5103308,23173,4589431,23966,513877,11838,401387,10208,62901,4420,49589,3906,360202,10649,215880,8238,93700,5725,315322,8926,3153852,17420,2667449,18165,2401600,17109,265849,7435,208645,6797,29318,2435,27886,2679,164848,7920,113925,5397,55030,3999,152600,5671,2934560,16977,2435859,15780,2187831,17000,248028,8329,192742,7111,33583,3499,21703,2471,195354,7020,101955,5491,38670,3721,162722,6418,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,4581345,18254,4163938,18653,3754947,20156,408991,10941,314213,9202,54314,3865,40464,3924,62459,4370,103856,4937,61437,4472,189655,6517,2406056,12993,2187093,13960,1975288,15238,211805,7842,162948,6746,27562,2607,21295,3192,31952,3205,56853,3976,38245,3380,91913,4160,2175289,13010,1976845,13559,1779659,13946,197186,6730,151265,5681,26752,2393,19169,1878,30507,2599,47003,3342,23192,2440,97742,4540,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1006300,8731,913951,9168,826379,9242,87572,4774,65659,4291,12487,1502,9426,1474,5503,1271,24601,2103,11980,1573,50265,3065,532642,5056,481277,5269,434463,5354,46814,3456,35299,2866,5834,1106,5681,1385,3736,1077,12352,1491,9175,1417,26102,2290,473658,6796,432674,6975,391916,6993,40758,3034,30360,2618,6653,959,3745,682,1767,646,12249,1460,2805,696,24163,1924,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,777032,9849,689316,9679,620087,9768,69229,5851,49852,4806,11078,2009,8299,2141,5949,1114,19824,2595,12602,1743,49341,3993,420631,7501,372347,6917,337581,7098,34766,3938,24252,2942,5728,1556,4786,1402,3658,879,11897,1629,10084,1567,22645,2674,356401,6926,316969,7483,282506,7096,34463,3305,25600,2839,5350,1173,3513,1076,2291,754,7927,1517,2518,635,26696,2949,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,869347,9777,786055,10586,688169,11727,97886,6477,70762,5857,16138,2303,10986,2511,9404,2329,15669,2231,13596,1997,44623,3803,461037,7138,413965,7901,363277,8754,50688,3997,35711,3502,8786,1564,6191,1988,5258,1573,9130,1636,9556,1548,23128,2728,408310,6594,372090,6860,324892,7550,47198,4043,35051,3517,7352,1334,4795,1162,4146,1248,6539,1221,4040,1070,21495,2210,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,707007,7495,580443,8220,476008,8631,104435,6137,76833,5465,18895,2550,8707,1520,40300,3645,25736,2855,22595,2605,37933,3530,376100,5645,312738,4880,264807,5561,47931,3503,36469,3134,7424,1404,4038,1000,17895,2487,14161,1929,13629,1899,17677,2135,330907,5131,267705,6033,211201,5826,56504,3902,40364,3635,11471,1720,4669,1014,22405,2049,11575,1700,8966,1671,20256,2401,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,453580,6464,407843,7161,368040,6967,39803,3854,28563,3210,6777,2009,4463,1265,1133,611,12709,1752,4298,1024,27597,2410,236073,4276,209597,4363,191412,4409,18185,2095,13704,1887,2143,750,2338,908,780,467,8133,1370,3323,933,14240,1519,217507,4878,198246,5321,176628,4833,21618,2569,14859,1969,4634,1662,2125,742,353,284,4576,891,975,372,13357,1638,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,3621504,20913,2922053,22460,2568699,20929,353354,12547,271841,10771,42999,4004,38514,3555,252354,9198,134125,6631,74290,4971,238682,9226,1956438,13551,1578855,15147,1389775,14420,189080,8194,145283,7410,21560,2630,22237,2689,136311,6814,76008,4267,50019,3813,115245,5532,1665066,13352,1343198,14330,1178924,14564,164274,7175,126558,6074,21439,2414,16277,2252,116043,6539,58117,4794,24271,2443,123437,5999,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,491994,8376,439433,8286,402643,7601,36790,4102,29375,3668,5047,1607,2368,814,9159,2466,18152,2565,6029,1822,19221,2267,244950,6386,219931,6186,201109,6025,18822,3155,15265,2870,2196,1005,1361,524,4129,1285,7685,1720,3786,993,9419,1767,247044,5585,219502,5652,201534,5294,17968,2208,14110,1974,2851,1070,1007,519,5030,1997,10467,1958,2243,1219,9802,1553,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,3139126,20369,2736941,21564,2393124,21773,343817,10867,264215,10310,50951,4854,28651,3147,53198,5078,54068,4627,80226,4529,214693,9934,1679977,12240,1469959,14545,1287284,14025,182675,7309,139430,6720,27189,3156,16056,2033,28674,3492,29385,3634,50687,3994,101272,5528,1459149,13455,1266982,13790,1105840,13784,161142,7215,124785,6827,23762,3328,12595,2158,24524,2647,24683,2738,29539,2556,113421,6029,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,3136180,19068,2890188,21295,2609326,20319,280862,11403,209326,9489,44500,4935,27036,3314,19035,2480,40109,4235,40011,3473,146837,7186,1637265,11995,1511608,13047,1367938,12717,143670,6947,107949,5987,22517,3614,13204,2377,9298,1908,22496,2826,24227,2753,69636,4493,1498915,14064,1378580,14742,1241388,13848,137192,7808,101377,6203,21983,3080,13832,2132,9737,1584,17613,2734,15784,2078,77201,5155,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1448751,12635,1325684,13346,1190925,14450,134759,6181,99528,5545,22601,2742,12630,2045,5892,1623,30519,2725,18401,2284,68255,3491,769255,8629,702435,9269,633729,9620,68706,4169,51534,3662,10453,2012,6719,1333,2716,918,15927,2067,13282,1993,34895,2900,679496,8921,623249,8454,557196,8597,66053,4022,47994,3178,12148,1722,5911,1263,3176,1164,14592,1774,5119,1209,33360,2497,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
