GEO_ID,B18135_001E,B18135_001M,B18135_002E,B18135_002M,B18135_003E,B18135_003M,B18135_004E,B18135_004M,B18135_005E,B18135_005M,B18135_006E,B18135_006M,B18135_007E,B18135_007M,B18135_008E,B18135_008M,B18135_009E,B18135_009M,B18135_010E,B18135_010M,B18135_011E,B18135_011M,B18135_012E,B18135_012M,B18135_013E,B18135_013M,B18135_014E,B18135_014M,B18135_015E,B18135_015M,B18135_016E,B18135_016M,B18135_017E,B18135_017M,B18135_018E,B18135_018M,B18135_019E,B18135_019M,B18135_020E,B18135_020M,B18135_021E,B18135_021M,B18135_022E,B18135_022M,B18135_023E,B18135_023M,B18135_024E,B18135_024M,B18135_025E,B18135_025M,B18135_026E,B18135_026M,B18135_027E,B18135_027M,B18135_028E,B18135_028M,B18135_029E,B18135_029M,B18135_030E,B18135_030M,B18135_031E,B18135_031M,B18135_032E,B18135_032M,B18135_033E,B18135_033M,B18135_034E,B18135_034M,NAME,B18135_001EA,B18135_001MA,B18135_002EA,B18135_002MA,B18135_003EA,B18135_003MA,B18135_004EA,B18135_004MA,B18135_005EA,B18135_005MA,B18135_006EA,B18135_006MA,B18135_007EA,B18135_007MA,B18135_008MA,B18135_008EA,B18135_009EA,B18135_009MA,B18135_010EA,B18135_010MA,B18135_011EA,B18135_011MA,B18135_012EA,B18135_012MA,B18135_013EA,B18135_013MA,B18135_014EA,B18135_014MA,B18135_015EA,B18135_015MA,B18135_016EA,B18135_016MA,B18135_017EA,B18135_017MA,B18135_018EA,B18135_018MA,B18135_019MA,B18135_019EA,B18135_020EA,B18135_020MA,B18135_021EA,B18135_021MA,B18135_022EA,B18135_022MA,B18135_023EA,B18135_023MA,B18135_024EA,B18135_024MA,B18135_025EA,B18135_025MA,B18135_026EA,B18135_026MA,B18135_027EA,B18135_027MA,B18135_028EA,B18135_028MA,B18135_029EA,B18135_029MA,B18135_030MA,B18135_030EA,B18135_031EA,B18135_031MA,B18135_032EA,B18135_032MA,B18135_033EA,B18135_033MA,B18135_034EA,B18135_034MA,state
0400000US25,6830796,760,1470670,4935,70707,4857,69921,4886,36782,3293,42968,4918,786,404,1399963,6162,1382793,6467,990753,12659,464041,11185,17170,3057,4256789,5530,376311,11379,365472,10951,169896,6367,240978,8628,10839,2059,3880478,12668,3724139,14768,3133207,19702,707126,17392,156339,9232,1103337,2071,344114,7348,343374,7309,199896,6089,336820,7203,740,595,759223,6992,756190,6950,522072,8695,706872,7269,3033,968,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,692817,606,137437,1879,5447,1494,5203,1463,1671,729,3936,1441,244,346,131990,2229,129805,2521,73407,5348,62781,4765,2185,1323,471920,1933,44856,3737,43337,3718,16516,2494,30604,3390,1519,745,427064,4149,409574,4547,343464,5775,75137,5340,17490,2287,83460,594,30065,2304,30065,2304,16351,1836,28669,2203,0,213,53395,2279,52936,2290,36334,2551,47219,2438,459,441,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,3135573,903,982994,3260,34683,3610,31959,3451,24622,2934,10859,1877,2724,1094,948311,4945,878777,8023,739168,12205,167921,9874,69534,7407,1805828,3874,151767,7040,135048,6381,92194,5154,60772,4056,16719,2407,1654061,8393,1451164,13002,1388152,12414,98670,6661,202897,11059,346751,1844,114017,3900,113289,3978,70735,3276,111458,3982,728,387,232734,4153,229972,4113,147955,4339,216834,4449,2762,977,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,19302636,2649,4306394,7431,172224,7318,169286,7393,82109,5379,110320,5813,2938,1013,4134170,9776,4029727,10144,2572367,21614,1685578,19074,104443,8305,11879398,7977,1046219,16192,998790,15917,457166,11275,674097,13775,47429,4242,10833179,17032,9970071,27674,8059158,30737,2248796,28751,863108,19801,3116844,3279,983014,10935,977780,10976,507490,8671,964869,10840,5234,1362,2133830,11326,2115749,10951,1297771,13693,2009508,12415,18081,2799,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8803988,1605,2059124,4490,69554,4825,67928,4727,36651,3124,34859,3609,1626,698,1989570,6494,1911435,8769,1373147,13660,602497,17082,78135,7090,5344092,5295,411856,11389,382572,10727,215711,8106,217980,7903,29284,3414,4932236,13305,4400218,22506,3920283,23988,566033,15123,532018,16953,1400772,1989,420036,9321,417706,9123,237451,6597,411897,8986,2330,776,980736,9091,969129,9169,627217,9973,916336,9449,11607,2159,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,11517226,1419,2748263,6461,139529,7097,134834,7087,57665,4196,89199,5698,4695,1141,2608734,8031,2480862,10195,1658563,16580,925588,17585,127872,8755,6840199,7261,832196,15501,773671,14685,346740,9284,504482,11944,58525,4224,6008003,16415,5464284,23115,4668805,25913,939825,18242,543719,15491,1928764,3897,657781,11625,655398,11675,377737,8552,646656,11511,2383,895,1270983,11830,1264272,11858,795381,9792,1216879,11117,6711,1806,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,6014742,1422,1453042,5136,68377,4889,65738,4982,29637,3181,40832,3809,2639,819,1384665,6668,1304771,9347,903677,16300,456677,14159,79894,7031,3563548,5477,441491,10616,384065,9934,200271,7349,231796,7103,57426,4256,3122057,11980,2700922,16688,2515528,17660,263423,10782,421135,12471,998152,3762,363653,6980,361819,6908,202988,5785,357965,6982,1834,744,634499,7343,631100,7161,375928,6730,613290,6864,3399,1098,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12604311,1036,2820785,5343,155792,7952,152808,7813,62753,4886,116729,6879,2984,958,2664993,9284,2544196,11444,1747136,16687,947877,18635,120797,7892,7529481,6636,871272,14316,822604,14317,401898,10660,531227,11831,48668,4140,6658209,15848,6139566,19659,5403629,20970,929752,16414,518643,14112,2254045,2924,747511,9305,745323,9499,468735,8676,736936,9766,2188,892,1506534,9472,1500438,9400,1035751,10249,1446466,9542,6096,1299,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9888529,864,2295104,5370,114462,5930,111818,5840,51815,4183,72393,4247,2644,905,2180642,7240,2105427,9017,1401473,14673,812053,14777,75215,5849,5912762,5918,720680,12152,686883,11680,322694,8109,457844,10565,33797,3116,5192082,14955,4774428,15511,4046515,18579,883773,15562,417654,11424,1680663,2935,572577,8077,571846,8120,384748,7313,566687,7860,731,320,1108086,8938,1103576,8913,820781,9878,1071943,8673,4510,1063,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1900165,832,501129,2694,20001,2266,19044,2185,9966,1378,10679,1709,957,506,481128,3866,455857,4642,338721,6305,133967,6183,25271,2845,1106720,2929,105606,5103,90218,4567,57768,4096,44618,2954,15388,1998,1001114,5524,886046,7444,838939,8318,75717,3451,115068,5923,292316,1566,98613,2744,98436,2709,58218,2465,97198,2661,177,156,193703,2962,192952,2926,123231,2990,185752,3291,751,384,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1733484,857,471103,2876,21729,2654,20651,2605,10619,1763,13721,2114,1078,482,449374,3924,421654,6308,281213,8682,157703,7800,27720,4437,987771,3114,114802,6282,94064,5994,56311,3833,51605,4576,20738,2651,872969,6617,730614,9873,685760,11478,71085,5393,142355,8382,274610,2154,96963,3916,96708,3927,60962,3679,95847,3917,255,207,177647,4146,177173,4173,113496,4467,173048,4028,474,279,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,2060718,1535,510645,3476,24258,2974,23641,2984,6736,1669,18413,2753,617,491,486387,4754,460195,6302,215738,9874,269149,9124,26192,3592,1186832,4742,157179,7319,144683,6992,58141,4942,105463,6173,12496,2235,1029653,8963,876135,12659,644475,13124,275655,9852,153518,9446,363241,2271,145143,4700,144206,4661,70323,3521,142598,4767,937,478,218098,4768,215608,4766,123687,3983,207012,5010,2490,779,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1368549,2598,318909,2148,11235,1913,11235,1913,7810,1634,4214,1426,0,189,307674,2625,299364,3496,213152,6136,99053,5678,8310,2208,792376,3379,65479,3586,62147,3438,33451,2627,36446,2890,3332,1135,726897,4486,683781,5823,610053,6036,98828,5693,43116,3669,257264,814,81647,3417,81457,3414,53970,3231,79784,3319,190,196,175617,3477,174766,3519,126419,3565,164055,3684,851,301,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,864598,699,225191,3036,7724,1389,7104,1359,3168,820,4780,1228,620,474,217467,3546,204776,3864,148223,4866,64816,4382,12691,1932,499538,3251,53160,3950,43983,3657,26064,2418,24107,2803,9177,1675,446378,5093,384708,5666,362875,6026,33399,2686,61670,4180,139869,1212,43678,2788,43614,2778,24582,2195,43302,2791,64,71,96191,2889,95706,2903,57664,2795,92376,2828,485,348,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7427599,3185,1755094,4457,72265,5367,70689,5357,33302,3359,44620,4198,1576,579,1682829,6740,1636923,8243,1057678,17280,653814,16350,45906,5425,4528688,5751,473242,11885,442269,12205,227350,8394,273807,10227,30973,2986,4055446,12439,3662859,16313,3198804,22579,597164,15407,392587,12816,1143817,2930,388889,7462,387440,7315,233245,7049,382477,7267,1449,882,754928,6779,750135,6575,492389,7450,717314,6500,4793,1186,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,1041309,1059,219314,2140,10135,1937,9951,1936,5414,1158,6494,1747,184,146,209179,2596,204578,2910,134660,5331,79027,4433,4601,1756,646561,2368,79803,5335,76428,5279,32300,3350,52047,4650,3375,1148,566758,6017,533103,5961,455009,7912,95727,5665,33655,4082,175434,1240,56919,3235,56741,3218,30211,2624,56220,3176,178,216,118515,3517,118027,3510,71184,3501,113821,3639,488,407,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,7064799,2070,1745643,5700,76474,5824,72279,5628,34353,3271,44644,5459,4195,1322,1669169,7633,1527080,10665,953114,16008,642133,14786,142089,9301,4071893,6181,441616,11793,401323,11269,194143,7632,255706,9790,40293,3976,3630277,13474,3076466,21333,2557185,23152,631381,14961,553811,16693,1247263,1934,419314,6781,417209,6805,213661,5470,411288,6843,2105,837,827949,7095,820465,7270,468922,9051,790823,7022,7484,1617,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6667784,1852,1598672,5513,78142,4702,75326,4793,32923,3357,50719,4101,2816,1118,1520530,7381,1440422,9052,875545,15757,634936,18160,80108,6675,3992463,6554,548180,12513,474916,12739,237084,8276,302928,10536,73264,5321,3444283,13744,2930345,22045,2605514,23350,439522,14823,513938,15651,1076649,3791,402538,8399,401221,8274,219070,6876,397294,8037,1317,884,674111,8870,670689,8676,413935,8686,650030,8578,3422,1092,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2854774,1728,746787,3378,37415,3370,35937,3285,20213,2440,19027,2328,1478,673,709372,4414,672713,5667,489749,9372,207228,7749,36659,4148,1664412,4486,190937,6950,165296,6478,101153,5196,88087,5479,25641,2668,1473475,7644,1288947,10037,1220904,11169,107023,5801,184528,6947,443575,2589,161999,4209,161133,4201,100770,4162,157582,4137,866,603,281576,4663,280393,4707,187973,5749,270836,4790,1183,498,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
