GEO_ID,B27012_001E,B27012_001M,B27012_002E,B27012_002M,B27012_003E,B27012_003M,B27012_004E,B27012_004M,B27012_005E,B27012_005M,B27012_006E,B27012_006M,B27012_007E,B27012_007M,B27012_008E,B27012_008M,B27012_009E,B27012_009M,B27012_010E,B27012_010M,B27012_011E,B27012_011M,B27012_012E,B27012_012M,B27012_013E,B27012_013M,B27012_014E,B27012_014M,B27012_015E,B27012_015M,B27012_016E,B27012_016M,B27012_017E,B27012_017M,B27012_018E,B27012_018M,B27012_019E,B27012_019M,B27012_020E,B27012_020M,B27012_021E,B27012_021M,B27012_022E,B27012_022M,B27012_023E,B27012_023M,B27012_024E,B27012_024M,B27012_025E,B27012_025M,B27012_026E,B27012_026M,B27012_027E,B27012_027M,B27012_028E,B27012_028M,B27012_029E,B27012_029M,B27012_030E,B27012_030M,B27012_031E,B27012_031M,B27012_032E,B27012_032M,B27012_033E,B27012_033M,B27012_034E,B27012_034M,B27012_035E,B27012_035M,B27012_036E,B27012_036M,B27012_037E,B27012_037M,B27012_038E,B27012_038M,B27012_039E,B27012_039M,B27012_040E,B27012_040M,B27012_041E,B27012_041M,B27012_042E,B27012_042M,B27012_043E,B27012_043M,B27012_044E,B27012_044M,B27012_045E,B27012_045M,B27012_046E,B27012_046M,NAME,B27012_001EA,B27012_001MA,B27012_002EA,B27012_002MA,B27012_003EA,B27012_003MA,B27012_004MA,B27012_004EA,B27012_005MA,B27012_005EA,B27012_006MA,B27012_006EA,B27012_007EA,B27012_007MA,B27012_008EA,B27012_008MA,B27012_009EA,B27012_009MA,B27012_010MA,B27012_010EA,B27012_011EA,B27012_011MA,B27012_012EA,B27012_012MA,B27012_013EA,B27012_013MA,B27012_014MA,B27012_014EA,B27012_015MA,B27012_015EA,B27012_016MA,B27012_016EA,B27012_017EA,B27012_017MA,B27012_018EA,B27012_018MA,B27012_019EA,B27012_019MA,B27012_020EA,B27012_020MA,B27012_021MA,B27012_021EA,B27012_022EA,B27012_022MA,B27012_023EA,B27012_023MA,B27012_024MA,B27012_024EA,B27012_025MA,B27012_025EA,B27012_026MA,B27012_026EA,B27012_027EA,B27012_027MA,B27012_028EA,B27012_028MA,B27012_029EA,B27012_029MA,B27012_030EA,B27012_030MA,B27012_031EA,B27012_031MA,B27012_032MA,B27012_032EA,B27012_033EA,B27012_033MA,B27012_034EA,B27012_034MA,B27012_035EA,B27012_035MA,B27012_036EA,B27012_036MA,B27012_037MA,B27012_037EA,B27012_038MA,B27012_038EA,B27012_039EA,B27012_039MA,B27012_040EA,B27012_040MA,B27012_041EA,B27012_041MA,B27012_042EA,B27012_042MA,B27012_043MA,B27012_043EA,B27012_044EA,B27012_044MA,B27012_045EA,B27012_045MA,B27012_046EA,B27012_046MA,state
0400000US30,607555,2649,328648,6316,185884,4936,164716,5031,131449,4919,22465,2571,1313,588,12138,2099,21168,2355,142764,4280,132878,4439,107694,4534,15993,1744,1453,634,11997,1913,9886,1648,179248,5698,80185,4141,66065,3960,36629,3054,13059,1993,1902,763,16586,2195,14120,1816,99063,4828,87978,4561,50375,3627,19855,2295,2283,645,20365,2247,11085,1654,99659,5414,37719,3346,30881,2707,8269,1557,5211,1086,8207,1312,15835,1939,6838,1451,61940,3831,54708,3679,18832,2048,11182,1861,10078,1532,22685,2492,7232,1150,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,791558,2315,440455,6957,241992,5074,216735,5774,186816,5470,24272,2400,1167,493,8997,1533,25257,3103,198463,5233,186097,5273,164780,4790,18248,2058,1043,557,6917,1364,12366,1648,214450,6830,90189,4235,72467,3347,45523,3740,14831,1918,3416,853,13112,2190,17722,2272,124261,5118,105779,4522,65757,3839,19966,1696,3647,1018,20765,2001,18482,2364,136653,5366,57201,3470,49467,3273,10938,1425,6077,1034,18442,2152,29598,2675,7734,1458,79452,4023,69709,3881,23949,2198,11443,1829,17124,1968,34396,3128,9743,1296,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,6088356,8669,3354857,24860,1857215,15607,1604414,16067,1389733,16016,188678,7939,9185,1600,47516,3612,252801,8424,1497642,15436,1363155,15656,1182917,14230,148199,6879,6142,1186,59283,4268,134487,6662,1454210,17902,594093,13023,421796,10975,279317,9539,88639,4750,14822,2595,53855,4904,172297,9603,860117,14550,707130,12948,461543,11960,135947,6221,15409,2348,110380,5816,152987,7296,1279289,21687,467192,13435,375364,11963,127056,7272,72278,5310,103035,5026,140621,7313,91828,6779,812097,14899,663504,12506,280751,8455,117204,6076,132106,7270,223854,8329,148593,7326,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,6238581,10314,3511143,22060,1939978,13939,1624003,15055,1420781,15619,186151,7924,10011,2369,39600,3908,315975,12367,1571165,16377,1400688,16810,1235415,17021,142804,7223,5564,1260,51690,5024,170477,8430,1404723,18562,569846,11997,395451,11391,280025,10277,80363,5608,11261,2096,36917,3759,174395,8147,834877,14391,646647,13574,443647,11274,114549,5893,14874,2492,87315,5542,188230,9280,1322715,21019,474439,13117,350969,11197,136700,7224,51581,4067,100062,6116,135877,7643,123470,8119,848276,15466,639343,14007,314368,10463,95699,5396,111063,5799,203714,8453,208933,8580,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,434047,2230,220433,5718,120592,3985,104516,3976,85521,3655,9873,2098,542,351,7047,1470,16076,1671,99841,3462,88883,3292,73488,3062,7650,1377,633,473,7691,1416,10958,1808,133175,5034,66428,3843,48344,3212,29093,2931,4297,924,1368,624,15715,1845,18084,2637,66747,2680,54463,2610,31930,2267,5806,1157,924,536,15512,1981,12284,1558,80439,3685,33513,2771,26194,2304,9051,1274,1815,654,5788,1250,14494,2064,7319,1415,46926,2963,40330,2822,17913,2051,2324,597,3702,1000,16303,1986,6596,1229,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2835053,6464,1479614,15326,826815,10228,732531,10733,648252,11116,78951,4911,3850,959,16341,2280,94284,5042,652799,11124,596307,11118,529000,10675,61121,4594,3495,1218,20852,2775,56492,4192,605023,13180,245967,8787,172131,7310,117661,5553,35352,3895,5033,1391,18927,2373,73836,5807,359056,9567,291761,9253,200662,6762,52056,3568,7395,1725,44444,3883,67295,4970,750416,13531,286937,9247,221542,8130,77633,5376,32663,3252,77661,5346,91873,5792,65395,5797,463479,9571,382592,8791,173626,6523,60210,4265,86661,4378,136009,6650,80887,5212,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,374662,1905,204281,5308,111670,3607,102930,3504,84803,3345,10689,1503,844,426,8563,1419,8740,1338,92611,3308,89282,3539,77321,3206,7578,1283,209,173,7260,1465,3329,844,114753,3791,47470,2969,43515,2646,25355,2105,6565,1331,1212,432,12314,1474,3955,878,67283,2554,64216,2569,37709,2470,9182,1252,1412,577,18607,2212,3067,761,55628,3663,25866,2377,24317,2253,7183,1121,2590,658,7511,1320,13808,1734,1549,658,29762,2397,28517,2404,10019,1521,3811,943,6122,1130,14700,1829,1245,439,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1805979,3568,995100,12658,563525,9007,484434,9370,419495,9230,44073,3640,2783,945,26503,3281,79091,5634,431575,8543,391301,8662,337093,8592,33246,3507,2572,906,28290,3392,40274,3758,443722,10456,199965,7373,155602,6402,97896,5723,26210,2654,4002,1123,31021,2911,44363,3873,243757,6590,202551,6197,128870,5339,26992,2481,4742,1358,50282,4019,41206,4172,367157,10384,138184,6650,115437,5845,36537,3262,17067,1996,26457,2505,53971,4221,22747,2739,228973,7713,184476,6389,80242,4608,24594,2366,23020,2640,72643,4641,44497,3656,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1036946,3510,508301,7837,288205,5261,263596,5976,230376,6081,17404,2184,2324,691,17429,2262,24609,3027,220096,5806,205153,5719,176438,5609,11886,1727,1366,572,23051,2541,14943,2418,228321,7488,100451,4905,81801,4630,50070,4224,8283,1511,2278,622,25981,2797,18650,2540,127870,5138,115891,4659,70274,3780,11640,1748,2802,897,37659,2776,11979,1609,300324,8080,126241,4953,113415,4411,28661,2681,10779,1754,37800,3216,61389,4303,12826,2076,174083,5577,157520,5407,60582,3658,14196,1888,29754,2842,75436,4499,16563,2111,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2249488,3702,1246541,10654,706275,7186,588327,7364,511961,6983,64711,3373,4941,1104,18427,2109,117948,5131,540266,8072,470238,7989,417135,7742,47262,2594,2741,771,18025,2032,70028,3888,513581,9308,216759,6233,144506,5785,97382,4758,29496,2967,5816,990,16659,2029,72253,4297,296822,7360,221947,6646,146299,5846,44591,3351,6121,1182,31415,2447,74875,4156,489366,8140,184661,5648,132798,4970,42891,2822,21219,2081,41808,2726,44212,3132,51863,3408,304705,5719,230896,5275,103023,4122,39544,2670,45645,2762,69454,3591,73809,3543,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,3429012,4309,2049575,13105,1166722,8914,1085960,8967,969842,9465,102569,4986,3951,846,39005,2821,80762,4129,882853,9711,838959,10068,740322,9683,74374,3813,4239,912,48627,3829,43894,3643,877124,12135,345855,8131,295889,7944,195010,5738,47463,3154,10797,1511,57846,3859,49966,4059,531269,7727,488010,7815,338321,6964,69248,4024,13474,1988,93166,4023,43259,3014,502313,8999,197161,5344,181758,4966,65730,3876,27317,1992,43616,2739,85598,4442,15403,2063,305152,7954,279007,7843,125602,5408,45574,2731,48548,3208,108491,4535,26145,2349,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,1877148,3176,634602,12136,350450,9044,304626,8955,189496,7534,50776,4071,3921,1355,71678,4736,45824,4408,284152,6511,265657,6869,189631,5732,39049,3261,1745,685,43763,3094,18495,2328,393457,11246,195343,7022,159484,6268,43703,3714,21369,2610,2961,889,95282,5892,35859,3308,198114,8286,179674,7875,48410,3697,26445,3233,3915,1312,105045,6065,18440,2432,849089,12570,344617,7955,312017,8328,45886,3963,33880,3125,74231,4573,204301,7544,32600,4123,504472,8697,476164,8898,77356,4899,54709,4087,68327,3689,327272,9121,28308,3440,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,5016132,8033,2900647,20976,1612615,12530,1450195,13812,1262681,12629,148049,7215,6861,1479,25389,2787,162420,8000,1288032,15565,1204924,17238,1049545,16989,109979,5401,3570,870,33902,3219,83108,5483,1200613,17863,497151,12852,378502,9802,259889,8199,94838,5937,8847,1483,28356,2705,118649,7784,703462,11458,601607,11748,415731,9873,110630,5624,12870,2342,63604,4993,101855,6047,914872,19118,317301,9837,256377,8724,95583,5194,51333,4012,69090,4188,72278,4816,60924,4976,597571,13595,508602,11527,244406,7292,82845,4897,84632,5373,125455,7434,88969,5713,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
