GEO_ID,B17020_001E,B17020_001M,B17020_002E,B17020_002M,B17020_003E,B17020_003M,B17020_004E,B17020_004M,B17020_005E,B17020_005M,B17020_006E,B17020_006M,B17020_007E,B17020_007M,B17020_008E,B17020_008M,B17020_009E,B17020_009M,B17020_010E,B17020_010M,B17020_011E,B17020_011M,B17020_012E,B17020_012M,B17020_013E,B17020_013M,B17020_014E,B17020_014M,B17020_015E,B17020_015M,B17020_016E,B17020_016M,B17020_017E,B17020_017M,NAME,B17020_001EA,B17020_001MA,B17020_002EA,B17020_002MA,B17020_003MA,B17020_003EA,B17020_004EA,B17020_004MA,B17020_005MA,B17020_005EA,B17020_006EA,B17020_006MA,B17020_007EA,B17020_007MA,B17020_008MA,B17020_008EA,B17020_009MA,B17020_009EA,B17020_010MA,B17020_010EA,B17020_011EA,B17020_011MA,B17020_012EA,B17020_012MA,B17020_013MA,B17020_013EA,B17020_014MA,B17020_014EA,B17020_015EA,B17020_015MA,B17020_016MA,B17020_016EA,B17020_017MA,B17020_017EA,state
0400000US28,2886448,1942,567645,18752,63291,4746,69656,5403,60005,5038,286585,11561,63702,4828,17332,1952,7074,1294,2318803,18660,148671,4991,169093,6092,184342,6347,1254325,12128,406289,6800,120816,4289,35267,3325,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3468263,1416,361377,14037,33200,3652,36374,3359,32509,3247,191522,8863,45858,3640,13741,1958,8173,1286,3106886,14383,179508,5002,205804,6052,239155,5662,1707338,10173,541370,6083,162426,4026,71285,3206,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,28074573,7348,4180675,65525,532053,18394,528863,16348,484446,18500,2064443,33303,404765,13320,116333,6179,49772,4027,23893898,64986,1835335,20978,1910460,18194,2019804,24359,13662291,35301,3265298,18528,897237,10941,303473,7303,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5899819,3071,528203,21054,50853,5034,52715,5814,48669,4851,279084,11377,66216,4256,22082,2788,8584,1240,5371616,20671,373468,6605,391868,8050,399944,6971,3004848,14109,862630,7822,246861,4940,91997,4347,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20882651,6372,2840977,47549,285014,11787,279232,12775,255010,11284,1396985,26557,419425,13049,142800,6902,62511,5720,18041674,48881,1048928,15332,1116283,17982,1179518,17393,9635719,32257,3359278,19361,1229371,12468,472577,9769,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6665083,2673,663918,20551,55054,5255,55097,4796,53637,5104,362476,11914,88820,5526,33067,2834,15767,1736,6001165,20805,364540,6563,387042,7353,429667,8319,3407766,14090,1007114,8978,284398,5735,120638,5552,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,669031,717,108055,8920,10602,3172,10136,2330,8310,2064,57604,4473,14080,2158,5249,1324,2074,723,560976,8913,41366,3073,28955,3384,26221,2381,369513,5319,66852,2776,20035,1825,8034,1375,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,3110944,2668,280773,15853,29870,3926,32715,4520,24860,3026,160598,9004,22962,2691,7358,1373,2410,778,2830171,15674,265938,5120,279216,6558,286515,6061,1537200,9192,335144,4035,94696,2639,31462,2409,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,19037564,4341,2591391,46405,260122,11227,251650,10822,231252,9554,1336389,25273,339603,9711,120350,7124,52025,3964,16446173,46766,1062492,13322,1058096,14276,1129674,12949,9331221,29745,2709893,16672,817058,10058,337739,9754,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8739304,2908,832133,26316,93795,6938,85676,6883,84782,6163,412704,13350,103377,6101,34654,2605,17145,2484,7907171,26524,517360,7920,556576,11169,593207,9018,4415667,16118,1277215,10283,384292,6380,162854,5365,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,11362304,4398,1578673,37243,180837,9438,168029,8422,146750,7771,832526,19495,176945,6328,50462,3131,23124,2584,9783631,37381,629576,10308,668526,9950,746552,10845,5273040,20632,1745592,11401,523080,7209,197265,6210,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,5943658,3566,786330,21180,86502,5766,81722,5878,78985,6304,412118,11601,89657,5472,26271,2337,11075,1485,5157328,21844,346725,7214,371276,8590,382281,8034,2777547,13436,906777,8513,275904,4849,96818,5019,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12394000,4366,1517870,30308,145986,8160,151701,7805,137049,6406,805611,17984,182971,6362,63723,4148,30829,2889,10876130,30422,676232,9887,710255,10577,773331,9996,5853316,19778,1996995,11542,619773,7496,246228,7387,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9774124,3126,1373349,26495,146625,7369,139767,7019,126300,6464,733511,14545,163580,6389,45139,2770,18427,2134,8400775,26829,528198,7741,562635,8591,619047,8918,4541222,17880,1530234,9068,451606,6561,167833,5517,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1875342,1788,206341,9787,23333,2509,19578,2703,17199,2015,114931,5112,19340,2387,6631,1113,5329,808,1669001,9761,131889,3298,135502,4242,138063,3236,883991,6331,270016,3939,78821,2591,30719,2238,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1723154,1641,203264,12603,22113,2660,21385,3246,19357,3674,106923,6235,21553,3146,8639,1611,3294,886,1519890,12775,114346,4248,122953,4623,139178,5356,799126,8085,248862,5031,71054,2754,24371,2190,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,2051759,2065,399456,16659,39551,3347,41854,3984,42619,4002,204504,8749,51347,4196,14231,1957,5350,1233,1652303,16608,99131,3976,119700,5847,128123,5649,878171,9689,302563,5841,90909,3187,33706,3034,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1382448,1809,122143,8890,14764,3021,12138,2298,8466,1647,62072,4984,18072,2443,3201,825,3430,1053,1260305,9167,84885,3651,91719,3925,85276,3605,672447,5766,223809,4520,67768,2824,34401,2628,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,852419,1438,111626,6667,12872,1888,10656,1421,10673,1742,59351,4163,10630,1583,4209,1124,3235,1031,740793,6444,57359,2320,58674,2741,58749,2678,385733,4887,132059,2535,33823,1931,14396,1819,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7400557,3213,759013,23800,70078,5498,70599,5796,63793,5296,433049,12457,84350,4562,26561,3103,10583,1740,6641544,23615,471986,7349,482717,9759,475049,8381,3719210,15449,1091260,9727,292491,6082,108831,4277,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,1016469,1124,131205,9492,12188,2232,13802,2415,10145,2309,70062,5898,15902,2658,6583,1149,2523,716,885264,9706,53577,2773,51991,2689,58499,3047,496061,6939,160575,4046,44591,2098,19970,1954,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,7013444,3179,983499,28300,112703,7373,112208,7039,99711,5712,501492,14937,109194,5888,34120,3301,14071,2162,6029945,28753,398750,7560,430220,9885,462810,8412,3215932,15225,1045721,9691,360791,5576,115721,5168,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6603013,4007,1011016,27948,124371,7039,117139,8124,89488,5008,527709,15276,108967,5890,31211,3027,12131,1495,5591997,28518,349843,7611,380165,12294,421113,8752,3074928,16331,984425,10576,291687,5470,89836,4224,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2825680,2043,338175,14157,36471,3895,36359,3715,30380,3139,181686,8615,37575,3149,10409,1508,5295,1188,2487505,13957,181736,4590,195997,5158,210446,4901,1326505,9859,404745,6260,118633,3581,49443,3082,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
