GEO_ID,B08412_001E,B08412_001M,B08412_002E,B08412_002M,B08412_003E,B08412_003M,B08412_004E,B08412_004M,B08412_005E,B08412_005M,B08412_006E,B08412_006M,B08412_007E,B08412_007M,B08412_008E,B08412_008M,B08412_009E,B08412_009M,B08412_010E,B08412_010M,B08412_011E,B08412_011M,B08412_012E,B08412_012M,B08412_013E,B08412_013M,B08412_014E,B08412_014M,B08412_015E,B08412_015M,B08412_016E,B08412_016M,B08412_017E,B08412_017M,B08412_018E,B08412_018M,B08412_019E,B08412_019M,B08412_020E,B08412_020M,B08412_021E,B08412_021M,B08412_022E,B08412_022M,B08412_023E,B08412_023M,B08412_024E,B08412_024M,B08412_025E,B08412_025M,B08412_026E,B08412_026M,B08412_027E,B08412_027M,B08412_028E,B08412_028M,B08412_029E,B08412_029M,B08412_030E,B08412_030M,B08412_031E,B08412_031M,B08412_032E,B08412_032M,B08412_033E,B08412_033M,B08412_034E,B08412_034M,B08412_035E,B08412_035M,B08412_036E,B08412_036M,B08412_037E,B08412_037M,B08412_038E,B08412_038M,B08412_039E,B08412_039M,NAME,B08412_001EA,B08412_001MA,B08412_002MA,B08412_002EA,B08412_003MA,B08412_003EA,B08412_004EA,B08412_004MA,B08412_005EA,B08412_005MA,B08412_006EA,B08412_006MA,B08412_007MA,B08412_007EA,B08412_008MA,B08412_008EA,B08412_009EA,B08412_009MA,B08412_010EA,B08412_010MA,B08412_011EA,B08412_011MA,B08412_012EA,B08412_012MA,B08412_013EA,B08412_013MA,B08412_014MA,B08412_014EA,B08412_015MA,B08412_015EA,B08412_016MA,B08412_016EA,B08412_017EA,B08412_017MA,B08412_018MA,B08412_018EA,B08412_019EA,B08412_019MA,B08412_020EA,B08412_020MA,B08412_021EA,B08412_021MA,B08412_022MA,B08412_022EA,B08412_023MA,B08412_023EA,B08412_024EA,B08412_024MA,B08412_025EA,B08412_025MA,B08412_026EA,B08412_026MA,B08412_027EA,B08412_027MA,B08412_028EA,B08412_028MA,B08412_029EA,B08412_029MA,B08412_030EA,B08412_030MA,B08412_031EA,B08412_031MA,B08412_032MA,B08412_032EA,B08412_033MA,B08412_033EA,B08412_034EA,B08412_034MA,B08412_035EA,B08412_035MA,B08412_036EA,B08412_036MA,B08412_037EA,B08412_037MA,B08412_038EA,B08412_038MA,B08412_039EA,B08412_039MA,state
0400000US30,474610,7412,35545,3464,91554,5441,90995,5059,87685,4168,63168,4524,22458,2795,35656,3304,6104,1186,5021,1124,15971,2079,11138,1657,9315,1441,248465,5471,16968,2065,44099,3410,47230,3433,45453,3166,32176,2757,11941,1738,19031,2300,3934,1040,3068,928,9887,1600,7176,1468,7502,1359,226145,4813,18577,2325,47455,3531,43765,3183,42232,3039,30992,3017,10517,1637,16625,1871,2170,540,1953,583,6084,1078,3962,798,1813,499,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,611449,7133,24488,2385,78047,5468,97312,5093,89919,5021,83733,4082,41648,3720,70620,4095,23482,2734,21026,1837,45565,3352,24871,2081,10738,1608,313656,5058,13669,1910,36290,3043,49823,3909,44253,3221,40779,2725,20228,1902,39063,3057,11938,1562,10388,1393,24312,2190,16083,1931,6830,1150,297793,5074,10819,1239,41757,4008,47489,3042,45666,3380,42954,3258,21420,2468,31557,2371,11544,1928,10638,1419,21253,2242,8788,1080,3908,906,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,4568732,26997,117228,5598,438348,13403,635016,16767,781423,15269,716101,15441,326229,10234,611367,14509,154373,7479,163243,6363,340606,10661,198452,9377,86346,5770,2392612,18955,68407,3866,211844,9266,317926,10458,387724,11669,368466,11628,169728,6532,328815,10011,84449,5429,88598,5058,191191,8225,118299,6911,57165,4886,2176120,16873,48821,3848,226504,9376,317090,10135,393699,10446,347635,10673,156501,6965,282552,9590,69924,4561,74645,4120,149415,5894,80153,5460,29181,3296,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,4594119,26325,92987,5517,339387,11153,564849,14285,670772,13913,645077,19302,286924,10260,670338,19186,148617,7169,196003,8446,466085,14171,360753,12436,152327,7384,2395998,17150,49225,4232,162982,7306,267463,8906,338724,11176,322213,13034,143772,7634,365794,13691,77043,5025,105535,6507,256879,10376,211844,9986,94524,6090,2198121,17173,43762,3912,176405,8070,297386,10327,332048,9851,322864,12660,143152,6420,304544,10633,71574,5412,90468,5499,209206,7723,148909,8183,57803,4294,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,346450,5669,28308,2484,61916,4008,65957,3951,70613,4056,45319,3805,14375,2017,24423,2824,2102,566,4362,1080,11601,1811,9081,1152,8393,1405,194499,4576,15687,2183,35390,2867,36899,3135,38493,2782,23421,2621,7909,1518,12452,1669,1111,409,2402,695,8518,1545,6297,874,5920,985,151951,4196,12621,1337,26526,2264,29058,2943,32120,3031,21898,2364,6466,1304,11971,1859,991,382,1960,776,3083,735,2784,646,2473,913,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1960760,16275,48355,4190,188840,8164,264156,10001,334839,10703,314665,10121,121690,7084,286122,11075,56293,4655,65620,5308,148750,7475,92835,6327,38595,3243,1025217,11665,23839,2709,85792,5100,124456,5259,173426,7671,162972,7302,59288,3953,154502,8380,30268,3037,38953,4000,85305,5397,60110,4230,26306,2610,935543,10927,24516,2794,103048,6124,139700,7360,161413,6378,151693,6678,62402,4897,131620,7050,26025,3238,26667,3250,63445,4337,32725,3589,12289,1907,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,299378,5924,14133,1907,36855,3010,43837,3124,48891,2984,39486,2452,19909,2013,35616,3197,11354,1360,10206,1541,21023,1668,12422,1691,5646,992,151287,3873,7210,1117,15901,1709,21730,2253,24428,2286,19778,1872,9859,1223,18080,2032,6109,1041,4775,745,11723,1330,7818,1266,3876,925,148091,3923,6923,1347,20954,2058,22107,2368,24463,1912,19708,1914,10050,1482,17536,2049,5245,919,5431,1129,9300,1156,4604,1015,1770,577,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1372168,12742,28485,2886,105846,5841,184580,8592,230743,9496,244321,8646,108183,6010,235497,7770,35773,3198,50756,3857,72409,5019,42998,3709,32577,3602,736411,8015,14736,1882,51246,3920,97621,6302,118984,7176,127830,6115,57656,3715,130833,5318,20054,2203,31128,3160,38790,3412,27615,3166,19918,2716,635757,8985,13749,2196,54600,3926,86959,4671,111759,5313,116491,5533,50527,4077,104664,6063,15719,2500,19628,2320,33619,3630,15383,2090,12659,1991,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,691732,10186,24071,2878,73257,4202,103746,5462,117005,5395,106964,5372,42734,3517,77237,4304,17940,2368,22689,2612,47799,3727,37067,3084,21223,2286,359407,7011,11682,1628,34065,2660,47816,3629,59283,3822,51775,3079,20888,2294,40627,3631,9554,1363,13166,2063,27811,3093,27034,2556,15706,1938,332325,6881,12389,1972,39192,2827,55930,3601,57722,3471,55189,3755,21846,2501,36610,2738,8386,1690,9523,1694,19988,2170,10033,1451,5517,1220,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1698941,11354,75509,3666,218333,8343,273412,7253,289972,7032,266144,7878,110188,4725,207165,6248,40602,3106,43400,2911,87918,4253,53013,3310,33285,2561,911679,7747,38712,2699,108788,5927,142129,6133,150367,5735,139626,5528,60690,3177,114926,4219,22349,2012,24916,2128,49385,3146,35894,2613,23897,2114,787262,7585,36797,2449,109545,4906,131283,4228,139605,5193,126518,4612,49498,3179,92239,4059,18253,2233,18484,2229,38533,3230,17119,1856,9388,1214,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2771974,14306,117050,4581,387902,9377,464999,10929,473403,9603,389627,8106,201008,5772,300921,7739,82879,3685,86601,4491,144961,4486,78692,3597,43931,2991,1449626,9612,65620,3127,191396,6447,227421,7041,243138,7112,202657,5491,100763,4425,164844,5938,45542,2658,48916,3120,84183,3547,47067,2824,28079,2508,1322348,10715,51430,2973,196506,6318,237578,6863,230265,6695,186970,5468,100245,3881,136077,5045,37337,2392,37685,3082,60778,3275,31625,2291,15852,1574,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,958271,13346,16220,2608,57170,4384,107166,5657,137668,6648,144318,7606,47211,4624,162621,6485,26929,3058,48375,3751,78721,6223,91453,5699,40419,3516,510335,9957,9935,2078,31640,3279,58900,4179,70179,4482,72797,4493,23138,2862,86606,4607,14563,2296,25811,2837,43277,4305,50457,4110,23032,2520,447936,8353,6285,1417,25530,2808,48266,3979,67489,4128,71521,4998,24073,2938,76015,4510,12366,2127,22564,2835,35444,3452,40996,3534,17387,2369,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,3902127,24900,84742,5773,292718,9646,469891,12407,604389,14067,548651,13111,269195,10133,567160,10512,133429,6204,172832,6996,366494,9552,270643,8587,121983,5698,2078821,14821,43354,4087,142469,6484,226305,8151,301241,9343,284998,8589,144753,6233,307820,7781,71197,4800,95720,5225,212950,7609,171338,7140,76676,4824,1823306,16931,41388,3591,150249,6917,243586,7884,303148,10156,263653,8449,124442,6199,259340,8543,62232,4082,77112,4582,153544,6684,99305,4500,45307,4001,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,411995,6463,32441,2102,77986,4505,93729,4966,82966,5646,39530,3207,14041,1584,24230,2033,4306,863,5539,922,13934,1653,13581,1982,9712,1614,229210,4614,17392,1632,41514,3548,50403,3284,45762,3761,22526,2227,7077,1302,13473,1604,2709,790,2749,595,8752,1307,9582,1573,7271,1221,182785,4507,15049,1454,36472,2299,43326,3622,37204,3731,17004,1961,6964,1099,10757,1381,1597,411,2790,767,5182,920,3999,1062,2441,805,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2158001,16569,57660,4216,186874,7270,290247,10188,370662,11639,350044,9943,147200,6228,322021,10600,68869,4779,69521,4695,158544,7070,92684,5318,43675,4263,1119942,12151,34658,3254,88826,5429,147657,7262,177820,9038,178903,7303,77345,4367,171975,8197,34300,3486,37570,3963,87423,4737,52616,4095,30849,3518,1038059,12951,23002,2612,98048,5070,142590,6313,192842,7798,171141,7489,69855,4144,150046,6736,34569,3071,31951,3145,71121,5006,40068,3989,12826,1976,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1887026,14719,62533,4919,222613,8878,277585,10450,311672,10689,269014,10028,122594,6313,235284,8386,51041,3653,69372,4810,138065,6415,91240,5470,36013,3749,1015913,11022,33730,3499,108304,5806,142108,7479,162322,7076,143428,6217,64280,4987,133985,6557,28317,2871,38719,3591,79033,4978,58148,4248,23539,2938,871113,10271,28803,2850,114309,5691,135477,6148,149350,7146,125586,6775,58314,4555,101299,5298,22724,2445,30653,3194,59032,3797,33092,3252,12474,1930,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,274916,5393,24598,2691,66067,4522,65758,4427,45114,3900,21000,2483,7162,1528,14150,2270,4260,1083,2842,867,8800,1412,9762,1943,5403,1143,153544,3970,12892,1902,35136,3300,34358,2981,25435,3037,11042,1760,4526,1311,8508,1698,2317,830,1615,572,6052,1089,7318,1675,4345,1019,121372,3617,11706,1794,30931,2846,31400,2930,19679,2139,9958,1509,2636,720,5642,1471,1943,783,1227,571,2748,791,2444,855,1058,408,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,17419010,38442,292646,10859,1244775,20088,2071603,29606,2529118,30793,2415099,31615,1053032,15551,2656712,23975,489718,11474,784507,16214,1595289,21208,1522748,21661,763763,17253,9545721,28196,147237,6522,613073,13378,1044398,18256,1319535,21842,1291280,22094,570048,10894,1506289,20111,276844,8413,439338,11974,910109,15904,922647,16439,504923,13249,7873289,27562,145409,8121,631702,13577,1027205,18748,1209583,18912,1123819,18742,482984,10363,1150423,16539,212874,7549,345169,9110,685180,12361,600101,14315,258840,9115,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
