GEO_ID,C05003_001E,C05003_001M,C05003_002E,C05003_002M,C05003_003E,C05003_003M,C05003_004E,C05003_004M,C05003_005E,C05003_005M,C05003_006E,C05003_006M,C05003_007E,C05003_007M,C05003_008E,C05003_008M,C05003_009E,C05003_009M,C05003_010E,C05003_010M,C05003_011E,C05003_011M,C05003_012E,C05003_012M,C05003_013E,C05003_013M,C05003_014E,C05003_014M,C05003_015E,C05003_015M,NAME,C05003_001EA,C05003_001MA,C05003_002EA,C05003_002MA,C05003_003MA,C05003_003EA,C05003_004EA,C05003_004MA,C05003_005MA,C05003_005EA,C05003_006MA,C05003_006EA,C05003_007MA,C05003_007EA,C05003_008EA,C05003_008MA,C05003_009EA,C05003_009MA,C05003_010EA,C05003_010MA,C05003_011MA,C05003_011EA,C05003_012MA,C05003_012EA,C05003_013EA,C05003_013MA,C05003_014EA,C05003_014MA,C05003_015EA,C05003_015MA,state
0400000US42,12807060,-555555555,6271620,4457,1352146,3588,1318745,4678,33401,3589,4919474,3260,4512159,10392,407315,9894,6535440,4457,1295471,3665,1258426,5655,37045,3999,5239969,3023,4795145,10893,444824,10336,Pennsylvania,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9995915,-555555555,4926816,3192,1109353,3430,1081663,4454,27690,3132,3817463,2998,3498076,8969,319387,8123,5069099,3192,1054912,2894,1031233,3790,23679,2804,4014187,2773,3689726,9241,324461,8099,Michigan,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1929268,-555555555,961213,2773,243358,2628,236179,2586,7179,1313,717855,1773,652650,3289,65205,3231,968055,2773,231528,2749,226577,2856,4951,1311,736527,1651,674909,2944,61618,2838,Nebraska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1754208,-555555555,882158,3559,229904,2990,226647,3231,3257,1214,652254,2527,603039,4083,49215,3480,872050,3559,215466,3180,212781,3011,2685,1098,656584,2344,606513,4140,50071,3905,Idaho,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,2095428,-555555555,1039641,3109,246340,2776,241477,2861,4863,1530,793301,2206,698287,6631,95014,5754,1055787,3109,233897,2668,227856,3248,6041,1719,821890,1763,729286,5669,92604,5574,New Mexico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1420491,-555555555,710702,1375,154415,1353,146062,2192,8353,1757,556287,1031,450723,4538,105564,4413,709789,1375,148840,1192,141847,1815,6993,1462,560949,648,415712,5584,145237,5550,Hawaii,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,882235,-555555555,445271,2679,110906,1961,108541,1991,2365,935,334365,2414,318743,2381,15622,2009,436964,2679,103557,1695,102016,1850,1541,820,333407,2845,317760,2359,15647,2287,South Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7535591,-555555555,3766859,3942,846499,3812,815257,5348,31242,3681,2920360,2791,2420213,10747,500147,10045,3768732,3942,815440,3601,780968,4614,34472,3864,2953292,2467,2414303,10997,538989,10799,Washington,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,1057315,-555555555,515900,1724,105576,1423,101736,1952,3840,1400,410324,1566,346639,4760,63685,4835,541415,1724,98332,1160,94559,1759,3773,1507,443083,1498,375318,4290,67765,4236,Rhode Island,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,7171646,-555555555,3565129,2355,838791,2181,815504,3457,23287,2731,2726338,1325,2289120,10467,437218,10487,3606517,2355,803208,2152,780722,3187,22486,2917,2803309,1173,2326025,10258,477284,10267,Arizona,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6770010,-555555555,3302191,5463,774786,4727,756816,4957,17970,2823,2527405,4425,2369896,6760,157509,6399,3467819,5463,734589,4947,720006,5541,14583,2277,2733230,3495,2574730,5833,158500,5237,Tennessee,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2911510,-555555555,1449745,3481,358956,2702,352056,2970,6900,1560,1090789,2809,991868,5981,98921,4821,1461765,3481,346195,2893,339187,3193,7008,1546,1115570,2544,1019037,3870,96533,3634,Kansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
