GEO_ID,B23002A_001E,B23002A_001M,B23002A_002E,B23002A_002M,B23002A_003E,B23002A_003M,B23002A_004E,B23002A_004M,B23002A_005E,B23002A_005M,B23002A_006E,B23002A_006M,B23002A_007E,B23002A_007M,B23002A_008E,B23002A_008M,B23002A_009E,B23002A_009M,B23002A_010E,B23002A_010M,B23002A_011E,B23002A_011M,B23002A_012E,B23002A_012M,B23002A_013E,B23002A_013M,B23002A_014E,B23002A_014M,B23002A_015E,B23002A_015M,B23002A_016E,B23002A_016M,B23002A_017E,B23002A_017M,B23002A_018E,B23002A_018M,B23002A_019E,B23002A_019M,B23002A_020E,B23002A_020M,B23002A_021E,B23002A_021M,B23002A_022E,B23002A_022M,B23002A_023E,B23002A_023M,B23002A_024E,B23002A_024M,B23002A_025E,B23002A_025M,B23002A_026E,B23002A_026M,B23002A_027E,B23002A_027M,B23002A_028E,B23002A_028M,B23002A_029E,B23002A_029M,B23002A_030E,B23002A_030M,B23002A_031E,B23002A_031M,B23002A_032E,B23002A_032M,B23002A_033E,B23002A_033M,B23002A_034E,B23002A_034M,B23002A_035E,B23002A_035M,B23002A_036E,B23002A_036M,B23002A_037E,B23002A_037M,B23002A_038E,B23002A_038M,B23002A_039E,B23002A_039M,B23002A_040E,B23002A_040M,B23002A_041E,B23002A_041M,B23002A_042E,B23002A_042M,B23002A_043E,B23002A_043M,B23002A_044E,B23002A_044M,B23002A_045E,B23002A_045M,B23002A_046E,B23002A_046M,B23002A_047E,B23002A_047M,B23002A_048E,B23002A_048M,B23002A_049E,B23002A_049M,B23002A_050E,B23002A_050M,B23002A_051E,B23002A_051M,B23002A_052E,B23002A_052M,B23002A_053E,B23002A_053M,B23002A_054E,B23002A_054M,B23002A_055E,B23002A_055M,B23002A_056E,B23002A_056M,B23002A_057E,B23002A_057M,B23002A_058E,B23002A_058M,B23002A_059E,B23002A_059M,B23002A_060E,B23002A_060M,B23002A_061E,B23002A_061M,B23002A_062E,B23002A_062M,B23002A_063E,B23002A_063M,B23002A_064E,B23002A_064M,B23002A_065E,B23002A_065M,B23002A_066E,B23002A_066M,B23002A_067E,B23002A_067M,B23002A_068E,B23002A_068M,B23002A_069E,B23002A_069M,B23002A_070E,B23002A_070M,B23002A_071E,B23002A_071M,B23002A_072E,B23002A_072M,B23002A_073E,B23002A_073M,B23002A_074E,B23002A_074M,B23002A_075E,B23002A_075M,B23002A_076E,B23002A_076M,B23002A_077E,B23002A_077M,B23002A_078E,B23002A_078M,B23002A_079E,B23002A_079M,NAME,B23002A_001MA,B23002A_001EA,B23002A_002MA,B23002A_002EA,B23002A_003MA,B23002A_003EA,B23002A_004MA,B23002A_004EA,B23002A_005MA,B23002A_005EA,B23002A_006MA,B23002A_006EA,B23002A_007MA,B23002A_007EA,B23002A_008MA,B23002A_008EA,B23002A_009MA,B23002A_009EA,B23002A_010MA,B23002A_010EA,B23002A_011MA,B23002A_011EA,B23002A_012MA,B23002A_012EA,B23002A_013EA,B23002A_013MA,B23002A_014MA,B23002A_014EA,B23002A_015MA,B23002A_015EA,B23002A_016MA,B23002A_016EA,B23002A_017EA,B23002A_017MA,B23002A_018MA,B23002A_018EA,B23002A_019MA,B23002A_019EA,B23002A_020MA,B23002A_020EA,B23002A_021MA,B23002A_021EA,B23002A_022MA,B23002A_022EA,B23002A_023MA,B23002A_023EA,B23002A_024MA,B23002A_024EA,B23002A_025MA,B23002A_025EA,B23002A_026MA,B23002A_026EA,B23002A_027MA,B23002A_027EA,B23002A_028MA,B23002A_028EA,B23002A_029MA,B23002A_029EA,B23002A_030MA,B23002A_030EA,B23002A_031MA,B23002A_031EA,B23002A_032MA,B23002A_032EA,B23002A_033MA,B23002A_033EA,B23002A_034MA,B23002A_034EA,B23002A_035MA,B23002A_035EA,B23002A_036MA,B23002A_036EA,B23002A_037MA,B23002A_037EA,B23002A_038MA,B23002A_038EA,B23002A_039MA,B23002A_039EA,B23002A_040MA,B23002A_040EA,B23002A_041MA,B23002A_041EA,B23002A_042MA,B23002A_042EA,B23002A_043MA,B23002A_043EA,B23002A_044MA,B23002A_044EA,B23002A_045MA,B23002A_045EA,B23002A_046MA,B23002A_046EA,B23002A_047MA,B23002A_047EA,B23002A_048MA,B23002A_048EA,B23002A_049MA,B23002A_049EA,B23002A_050EA,B23002A_050MA,B23002A_051MA,B23002A_051EA,B23002A_052MA,B23002A_052EA,B23002A_053MA,B23002A_053EA,B23002A_054MA,B23002A_054EA,B23002A_055MA,B23002A_055EA,B23002A_056MA,B23002A_056EA,B23002A_057MA,B23002A_057EA,B23002A_058MA,B23002A_058EA,B23002A_059MA,B23002A_059EA,B23002A_060MA,B23002A_060EA,B23002A_061MA,B23002A_061EA,B23002A_062MA,B23002A_062EA,B23002A_063MA,B23002A_063EA,B23002A_064MA,B23002A_064EA,B23002A_065MA,B23002A_065EA,B23002A_066MA,B23002A_066EA,B23002A_067MA,B23002A_067EA,B23002A_068MA,B23002A_068EA,B23002A_069MA,B23002A_069EA,B23002A_070MA,B23002A_070EA,B23002A_071MA,B23002A_071EA,B23002A_072EA,B23002A_072MA,B23002A_073MA,B23002A_073EA,B23002A_074MA,B23002A_074EA,B23002A_075MA,B23002A_075EA,B23002A_076MA,B23002A_076EA,B23002A_077MA,B23002A_077EA,B23002A_078MA,B23002A_078EA,B23002A_079MA,B23002A_079EA,state
0400000US30,773545,2288,386873,1773,24009,1539,11588,1480,284,633,11304,1424,9926,1334,1378,615,12421,1343,31426,1095,26487,1476,467,324,26020,1529,24344,1492,1676,637,4939,953,171530,1455,153938,2258,1518,789,152420,2420,148171,2501,4249,1080,17592,2036,68639,510,48583,1879,8,14,48575,1877,47042,1880,1533,502,20056,1806,32458,1668,12653,1424,12062,1419,591,312,19805,1548,58811,1648,9192,1368,9134,1364,58,100,49619,1670,386672,1789,21346,1504,10929,1448,0,172,10929,1448,9938,1488,991,413,10417,1434,27585,1207,22949,1513,237,279,22712,1552,21719,1566,993,529,4636,1027,167735,1287,136540,3002,322,222,136218,2992,133628,3225,2590,829,31195,2643,72046,537,45866,1957,0,172,45866,1957,45085,2108,781,428,26180,1780,32075,1497,8881,1154,8531,1149,350,188,23194,1441,65885,1541,7536,1146,7183,1057,353,341,58349,1747,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1064487,1822,516488,1498,30743,1578,14627,1570,11,26,14616,1571,11928,1364,2688,901,16116,1752,34423,1005,28461,1378,143,132,28318,1399,26927,1433,1391,424,5962,1113,229336,806,201045,2876,1019,444,200026,2922,192390,3040,7636,1384,28291,2719,99263,359,69327,2031,71,120,69256,2035,68103,2126,1153,536,29936,1960,44195,1748,16889,1312,16515,1317,374,252,27306,1709,78528,1775,10807,1210,10308,1115,499,397,67721,1879,547999,1387,26449,1452,14579,1467,23,41,14556,1460,13262,1287,1294,677,11870,1275,33445,867,27386,1300,0,170,27386,1300,26256,1405,1130,456,6059,1142,233686,602,188992,3038,23,39,188969,3038,184750,3234,4219,920,44694,2994,106531,357,70157,2322,0,170,70157,2322,68498,2396,1659,739,36374,2324,45196,1959,14241,1346,14002,1348,239,183,30955,1691,102692,2009,9050,1356,8940,1351,110,73,93642,2189,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,5851689,11623,2847680,7137,183028,5103,77541,4162,5631,1353,71910,4131,60259,4052,11651,1967,105487,4448,234862,4588,184948,5299,25634,2386,159314,5618,146472,5575,12842,1952,49914,3497,1358491,5412,1212449,8798,32076,2267,1180373,9111,1146444,9095,33929,3491,146042,7212,475717,2243,339521,5839,101,126,339420,5830,332390,5994,7030,1160,136196,5559,199670,4694,71333,4183,69373,4196,1960,598,128337,5147,395912,4591,57685,3922,56286,3822,1399,491,338227,5199,3004009,6783,169069,4541,69861,3837,546,413,69315,3807,59367,3683,9948,1581,99208,3727,205709,3950,150413,4196,1648,548,148765,4232,137539,4082,11226,2034,55296,3576,1371524,5047,1053107,8934,2089,705,1051018,8869,1009112,8887,41906,3505,318417,8368,515483,2153,302127,6330,0,210,302127,6330,294077,6133,8050,1504,213356,6617,224179,4714,55730,2934,54626,2946,1104,413,168449,4774,518045,5010,40608,2653,39520,2567,1088,567,477437,5563,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,4972209,13154,2432263,8766,164667,5289,60502,4178,2585,698,57917,4017,50133,3930,7784,1234,104165,4664,197054,3928,154544,5378,8616,1175,145928,5273,135787,5344,10141,1853,42510,3750,1203082,5851,1070558,8221,15679,2056,1054879,8467,1027910,8737,26969,2755,132524,6230,399081,2530,288091,4396,38,65,288053,4381,281448,4604,6605,1354,110990,4946,156910,4212,59280,3582,57918,3513,1362,584,97630,4380,311469,4409,48147,3334,47069,3337,1078,472,263322,5140,2539946,7042,157926,5098,62190,4070,151,170,62039,4047,52640,3805,9399,1584,95736,4637,187985,4192,138449,4278,1149,455,137300,4223,128861,4287,8439,1646,49536,3374,1194153,5497,885779,10799,1347,627,884432,10783,852571,10556,31861,3370,308374,10349,420268,2275,240551,5745,32,56,240519,5734,233883,5638,6636,1518,179717,5714,176550,4511,44345,3164,43064,3076,1281,631,132205,3555,403064,4463,33589,2714,33051,2702,538,294,369475,4492,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,386184,2728,205368,1893,10521,835,5597,904,834,396,4763,881,3801,809,962,440,4924,804,17517,831,15453,1060,4710,714,10743,1072,9463,1155,1280,749,2064,663,106391,1389,95482,1952,7692,1225,87790,2076,83676,2313,4114,1035,10909,1497,37030,712,25872,1224,22,36,25850,1225,24838,1269,1012,419,11158,1242,14656,1140,6282,1165,6091,1156,191,133,8374,1071,19253,1128,2580,812,2540,812,40,46,16673,1234,180816,1500,10045,804,4666,805,74,89,4592,792,3822,807,770,494,5379,881,12229,622,9610,830,452,279,9158,807,7965,876,1193,629,2619,652,94094,1139,72889,1901,613,333,72276,1881,70072,1917,2204,609,21205,1648,32543,315,20852,1324,0,157,20852,1324,20291,1304,561,367,11691,1339,12364,1023,3932,831,3917,831,15,29,8432,1003,19541,1062,2473,690,2445,689,28,35,17068,1092,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2719804,5483,1318915,4160,87829,3314,30994,2761,27,47,30967,2766,25403,2615,5564,1323,56835,3477,102154,2654,73093,3283,1384,465,71709,3318,65710,3251,5999,1306,29061,2807,614015,2492,523062,5498,6267,1163,516795,5470,497712,5900,19083,2832,90953,5034,227780,767,152069,3999,181,170,151888,4002,148654,4196,3234,943,75711,3893,94002,3279,29044,2152,28039,2150,1005,366,64958,2807,193135,3447,27102,2445,26541,2445,561,277,166033,3623,1400889,3076,82396,2988,32179,2453,21,41,32158,2448,28296,2433,3862,937,50217,3203,94041,2207,64376,2857,408,353,63968,2887,57973,2805,5995,1373,29665,2791,622617,2134,442992,6319,802,461,442190,6386,425893,7206,16297,2481,179625,5571,242049,992,123564,4240,0,201,123564,4240,121874,4249,1690,551,118485,3979,105442,2969,24975,2272,24332,2191,643,482,80467,3038,254344,2884,18345,1961,18078,1898,267,248,235999,3041,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,497232,1197,242280,861,16563,1192,7123,964,0,157,7123,964,6022,839,1101,589,9440,1032,20498,1070,15487,1359,284,291,15203,1376,13967,1465,1236,577,5011,1003,105719,598,92593,2044,457,292,92136,2064,88405,2195,3731,790,13126,1896,45219,201,33668,1139,16,29,33652,1146,32448,1166,1204,466,11551,1115,18510,1178,8270,810,8207,809,63,54,10240,1048,35771,1186,7850,991,7486,1000,364,312,27921,1131,254952,1049,15234,1182,7427,1152,0,157,7427,1152,7060,1134,367,291,7807,1028,20547,1075,17476,1109,0,157,17476,1109,16842,1098,634,288,3071,719,106977,765,88698,1955,0,157,88698,1955,86844,2029,1854,574,18279,1742,47992,360,34516,1360,0,157,34516,1360,33951,1388,565,297,13476,1373,21628,1096,8864,1095,8587,1066,277,346,12764,1146,42574,1178,4936,773,4608,721,328,317,37638,1232,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1583705,11702,804940,6348,43760,2314,17440,1625,115,121,17325,1638,14962,1746,2363,719,26320,2299,50247,1889,40527,1929,1433,964,39094,2046,35572,2037,3522,794,9720,1528,395967,4623,348983,5287,3598,964,345385,5277,329785,5535,15600,2200,46984,3708,136035,2035,90347,3662,0,211,90347,3662,86227,3510,4120,1026,45688,3108,57651,2635,20377,1769,19331,1638,1046,539,37274,2529,121280,2755,14679,1562,13873,1474,806,365,106601,2900,778765,6822,39608,2799,16697,1983,59,89,16638,1964,13393,1649,3245,950,22911,2196,49224,2096,39561,2329,174,191,39387,2338,36669,2373,2718,788,9663,1600,366824,4282,282301,5500,609,370,281692,5451,269835,5711,11857,2056,84523,4056,132917,1769,76450,2888,0,211,76450,2888,73265,2872,3185,927,56467,2611,61700,2379,17327,1667,16483,1680,844,396,44373,2238,128492,2657,12026,1731,11621,1660,405,229,116466,2708,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1390346,2724,679459,2367,42020,2719,13990,1801,26,53,13964,1795,10535,1620,3429,833,28030,2388,53444,2100,39494,2817,114,137,39380,2816,35429,2821,3951,986,13950,1645,307702,1683,246296,4048,735,371,245561,4065,232051,4326,13510,2005,61406,3931,119202,915,65183,2476,72,114,65111,2467,63387,2407,1724,611,54019,2279,57507,2299,14453,1530,14143,1533,310,234,43054,2075,99584,2287,11412,1372,11217,1327,195,175,88172,2257,710887,2114,39344,2381,14212,1483,0,201,14212,1483,11341,1340,2871,945,25132,2036,48319,1910,32849,2789,106,130,32743,2786,29139,2789,3604,912,15470,2303,308590,1541,217207,4567,0,201,217207,4567,207322,4795,9885,1790,91383,4329,125981,407,61016,2693,0,201,61016,2693,59475,2631,1541,735,64965,2636,63327,2278,13667,1872,13378,1868,289,212,49660,2446,125326,2303,8452,1178,8412,1171,40,70,116874,2379,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2301590,5829,1127104,3859,70536,2377,31526,2288,1516,598,30010,2076,26390,1985,3620,790,39010,1745,91447,1801,68786,2710,3235,1087,65551,2719,60663,2571,4888,862,22661,1933,540775,2659,463599,4026,6207,1138,457392,3850,442308,4304,15084,1735,77176,3260,190095,906,131816,2301,126,130,131690,2310,128367,2361,3323,756,58279,2400,75729,2131,28021,1749,27628,1766,393,217,47708,1988,158522,2139,25444,1883,25130,1888,314,219,133078,2395,1174486,3713,66076,2556,28971,1869,279,295,28692,1797,25169,1632,3523,690,37105,2371,86741,2127,64841,2468,1144,489,63697,2436,59472,2472,4225,907,21900,2101,533511,2571,394083,4471,827,368,393256,4521,379353,4305,13903,1746,139428,4417,200737,886,113296,2626,24,40,113272,2630,111326,2542,1946,547,87441,2680,84893,2683,22851,1986,22624,1967,227,200,62042,2688,202528,2569,17902,1760,17658,1747,244,183,184626,2795,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,4087308,5742,2018525,3907,122695,2525,64285,2648,145,166,64140,2630,58092,2657,6048,892,58410,2413,160609,2076,128856,3026,319,269,128537,2971,120677,3092,7860,1243,31753,2611,935960,2630,859819,4710,2724,818,857095,4629,838343,5338,18752,2071,76141,3950,372905,972,274788,3272,9,16,274779,3271,268029,3555,6750,1110,98117,3148,152480,2961,53582,1900,52180,1918,1402,481,98898,2974,273876,3148,33480,1891,32624,1874,856,319,240396,3225,2068783,3615,120658,2140,67996,2381,10,15,67986,2382,63453,2279,4533,883,52662,2555,158584,1700,133658,3350,30,48,133628,3353,129429,3439,4199,883,24926,2671,905456,2365,765706,5865,428,282,765278,5886,746060,6019,19218,1988,139750,5199,379955,1124,253465,3412,41,85,253424,3416,249400,3289,4024,868,126490,3573,154957,3378,41177,2486,40640,2525,537,313,113780,3740,349173,3461,27683,2176,27336,2185,347,162,321490,3381,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,1751349,18900,809769,10127,56523,3603,8036,1637,0,228,8036,1637,4656,1289,3380,1022,48487,3654,72872,3790,37571,2971,149,217,37422,2981,26350,2724,11072,2057,35301,3443,363238,6435,277920,7160,878,476,277042,7213,244291,7047,32751,3930,85318,5106,125337,3538,59953,3211,0,228,59953,3211,53459,2997,6494,1357,65384,3398,56703,2970,9563,1404,9302,1395,261,179,47140,2859,135096,3427,9526,1471,9402,1450,124,198,125570,3569,941580,12042,54068,3278,5703,1137,0,228,5703,1137,3250,977,2453,555,48365,3110,71984,3597,35105,3217,0,228,35105,3217,26362,3298,8743,1491,36879,3137,400140,6896,257359,6628,176,240,257183,6595,222983,6755,34200,3236,142781,5335,157864,3901,47475,3318,0,228,47475,3318,44641,3164,2834,1233,110389,4162,66696,3117,7278,1015,6883,1048,395,386,59418,3270,190828,5077,4676,1044,4442,989,234,242,186152,5054,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,4716218,11872,2320205,6949,144502,4731,57625,3307,4078,1490,53547,3151,45953,2854,7594,1446,86877,3956,192016,3840,148735,4792,21561,2149,127174,5122,118597,4846,8577,1636,43281,3343,1132840,4579,1019159,6833,45559,3158,973600,7160,945125,8007,28475,2460,113681,5564,390077,1737,293909,3648,789,407,293120,3669,287718,3692,5402,1026,96168,3552,158971,3400,62168,2864,61303,2844,865,333,96803,3938,301799,3488,45841,2559,44507,2528,1334,536,255958,4190,2396013,7215,140083,3969,55933,3840,916,549,55017,3888,49489,3848,5528,1144,84150,3626,175247,3334,127855,4494,4309,1350,123546,4144,115770,4365,7776,1531,47392,3876,1110192,4824,874819,8415,5890,975,868929,8442,838084,9209,30845,3137,235373,6577,407903,2055,251680,4900,0,206,251680,4900,244592,4956,7088,1543,156223,4354,177512,4103,54478,3163,53629,3144,849,335,123034,4351,385076,4254,35290,2826,35031,2792,259,207,349786,4209,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,526034,1974,269075,1422,16388,1136,7685,1034,36,70,7649,1029,7026,1041,623,237,8703,1316,27574,872,22232,1465,1802,510,20430,1524,19568,1521,862,428,5342,1209,128686,1210,121732,1618,2426,645,119306,1654,116503,1993,2803,973,6954,1188,44698,323,35621,1265,0,161,35621,1265,35149,1291,472,255,9077,1194,18067,1184,7156,881,6941,866,215,200,10911,1086,33662,1234,6140,1098,6125,1098,15,20,27522,1236,256959,1433,15368,1212,8937,1215,0,161,8937,1215,8381,1171,556,269,6431,1044,24360,1276,21559,1537,101,209,21458,1508,20566,1651,892,501,2801,848,113254,844,94822,2130,139,145,94683,2159,93689,2144,994,482,18432,2186,43512,222,30441,1555,0,161,30441,1555,29818,1502,623,302,13071,1545,17871,1315,5295,795,5262,798,33,53,12576,1400,42594,1350,3975,772,3956,768,19,32,38619,1509,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
