GEO_ID,B22003_001E,B22003_001M,B22003_002E,B22003_002M,B22003_003E,B22003_003M,B22003_004E,B22003_004M,B22003_005E,B22003_005M,B22003_006E,B22003_006M,B22003_007E,B22003_007M,NAME,B22003_001MA,B22003_001EA,B22003_002EA,B22003_002MA,B22003_003MA,B22003_003EA,B22003_004MA,B22003_004EA,B22003_005MA,B22003_005EA,B22003_006MA,B22003_006EA,B22003_007MA,B22003_007EA,state
0400000US51,3175524,13138,251693,9340,122903,7235,128790,6252,2923831,14420,209148,7818,2714683,15424,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,319355,4442,22273,2175,10839,1745,11434,1736,297082,4719,26020,2645,271062,4573,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1927991,12233,220112,7622,118543,5510,101569,5135,1707879,13106,168204,7330,1539675,14169,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1639970,6988,241059,8801,96376,5694,144683,7400,1398911,10738,98455,4659,1300456,11256,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,230252,3746,11545,1850,5721,1319,5824,1265,218707,3940,19644,2853,199063,4330,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,13072122,21485,1114465,18430,438750,10793,675715,14956,11957657,25183,1152067,16104,10805590,23936,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1108630,9460,164100,7024,94366,6162,69734,4420,944530,8806,121322,5992,823208,9291,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1378091,6923,154161,6626,70895,4888,83266,4907,1223930,9399,75657,4878,1148273,8845,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,9776083,21679,1166233,20236,543750,12550,622483,14320,8609850,25032,821630,15273,7788220,26233,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2215935,9432,208654,7163,83243,4881,125411,5815,2007281,10685,113941,5315,1893340,11768,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,7809358,20825,1077869,17206,409399,10947,668470,14449,6731489,27144,606512,14865,6124977,26358,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,2624294,8879,301025,8559,131615,6115,169410,7130,2323269,11859,148754,6442,2174515,13436,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,287476,2752,40353,2804,20655,2438,19698,2049,247123,3466,22678,2286,224445,4320,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,998891,5079,64722,4087,27466,3161,37256,2999,934169,6381,63610,4226,870559,6987,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,7367015,16617,1072330,15005,514565,11504,557765,12297,6294685,19970,489963,12270,5804722,22234,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,3249567,9867,265127,8665,118102,6864,147025,6527,2984440,14038,195355,7528,2789085,15067,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,4685447,12486,574291,10900,308353,8182,265938,8252,4111156,15328,334671,8732,3776485,16648,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2434806,10407,260185,7096,137892,6171,122293,4765,2174621,11256,179208,6354,1995413,11237,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,5070931,12151,679656,11501,306846,9496,372810,9270,4391275,15155,305396,8200,4085879,16365,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,3957466,12369,498793,8957,250151,7255,248642,6694,3458673,13952,278326,7154,3180347,14066,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,765490,3878,64082,3574,29043,2377,35039,2566,701408,4762,54428,3206,646980,4754,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,640270,5214,56753,3995,25478,2478,31275,3575,583517,6207,51190,4251,532327,6655,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,794093,5137,137059,5970,73395,4812,63664,3685,657034,7577,77446,5185,579588,7666,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,455309,4541,45590,3301,17275,2303,28315,2632,409719,5399,23805,2426,385914,5092,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,345449,3406,28102,2079,16319,1773,11783,1543,317347,3883,22827,2045,294520,3965,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,2895575,9139,320915,9377,122615,5957,198300,8043,2574660,12198,161075,6228,2413585,13824,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,406573,4965,62734,4312,30379,3136,32355,3376,343839,5655,24903,2301,318936,6158,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,2614298,11305,271775,7947,121633,5871,150142,6176,2342523,14773,204099,7462,2138424,15214,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,2603140,11640,337798,9385,181845,6723,155953,6308,2265342,14852,201776,6849,2063566,15929,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1133408,7193,82465,3854,42879,3237,39586,2874,1050943,7487,94195,4470,956748,8553,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
