GEO_ID,B17001H_001E,B17001H_001M,B17001H_002E,B17001H_002M,B17001H_003E,B17001H_003M,B17001H_004E,B17001H_004M,B17001H_005E,B17001H_005M,B17001H_006E,B17001H_006M,B17001H_007E,B17001H_007M,B17001H_008E,B17001H_008M,B17001H_009E,B17001H_009M,B17001H_010E,B17001H_010M,B17001H_011E,B17001H_011M,B17001H_012E,B17001H_012M,B17001H_013E,B17001H_013M,B17001H_014E,B17001H_014M,B17001H_015E,B17001H_015M,B17001H_016E,B17001H_016M,B17001H_017E,B17001H_017M,B17001H_018E,B17001H_018M,B17001H_019E,B17001H_019M,B17001H_020E,B17001H_020M,B17001H_021E,B17001H_021M,B17001H_022E,B17001H_022M,B17001H_023E,B17001H_023M,B17001H_024E,B17001H_024M,B17001H_025E,B17001H_025M,B17001H_026E,B17001H_026M,B17001H_027E,B17001H_027M,B17001H_028E,B17001H_028M,B17001H_029E,B17001H_029M,B17001H_030E,B17001H_030M,B17001H_031E,B17001H_031M,B17001H_032E,B17001H_032M,B17001H_033E,B17001H_033M,B17001H_034E,B17001H_034M,B17001H_035E,B17001H_035M,B17001H_036E,B17001H_036M,B17001H_037E,B17001H_037M,B17001H_038E,B17001H_038M,B17001H_039E,B17001H_039M,B17001H_040E,B17001H_040M,B17001H_041E,B17001H_041M,B17001H_042E,B17001H_042M,B17001H_043E,B17001H_043M,B17001H_044E,B17001H_044M,B17001H_045E,B17001H_045M,B17001H_046E,B17001H_046M,B17001H_047E,B17001H_047M,B17001H_048E,B17001H_048M,B17001H_049E,B17001H_049M,B17001H_050E,B17001H_050M,B17001H_051E,B17001H_051M,B17001H_052E,B17001H_052M,B17001H_053E,B17001H_053M,B17001H_054E,B17001H_054M,B17001H_055E,B17001H_055M,B17001H_056E,B17001H_056M,B17001H_057E,B17001H_057M,B17001H_058E,B17001H_058M,B17001H_059E,B17001H_059M,NAME,B17001H_001EA,B17001H_001MA,B17001H_002EA,B17001H_002MA,B17001H_003EA,B17001H_003MA,B17001H_004EA,B17001H_004MA,B17001H_005EA,B17001H_005MA,B17001H_006MA,B17001H_006EA,B17001H_007MA,B17001H_007EA,B17001H_008MA,B17001H_008EA,B17001H_009EA,B17001H_009MA,B17001H_010EA,B17001H_010MA,B17001H_011MA,B17001H_011EA,B17001H_012EA,B17001H_012MA,B17001H_013EA,B17001H_013MA,B17001H_014EA,B17001H_014MA,B17001H_015MA,B17001H_015EA,B17001H_016EA,B17001H_016MA,B17001H_017EA,B17001H_017MA,B17001H_018EA,B17001H_018MA,B17001H_019MA,B17001H_019EA,B17001H_020MA,B17001H_020EA,B17001H_021EA,B17001H_021MA,B17001H_022EA,B17001H_022MA,B17001H_023EA,B17001H_023MA,B17001H_024EA,B17001H_024MA,B17001H_025EA,B17001H_025MA,B17001H_026EA,B17001H_026MA,B17001H_027EA,B17001H_027MA,B17001H_028EA,B17001H_028MA,B17001H_029MA,B17001H_029EA,B17001H_030MA,B17001H_030EA,B17001H_031EA,B17001H_031MA,B17001H_032EA,B17001H_032MA,B17001H_033EA,B17001H_033MA,B17001H_034EA,B17001H_034MA,B17001H_035EA,B17001H_035MA,B17001H_036EA,B17001H_036MA,B17001H_037EA,B17001H_037MA,B17001H_038EA,B17001H_038MA,B17001H_039EA,B17001H_039MA,B17001H_040EA,B17001H_040MA,B17001H_041MA,B17001H_041EA,B17001H_042MA,B17001H_042EA,B17001H_043MA,B17001H_043EA,B17001H_044EA,B17001H_044MA,B17001H_045EA,B17001H_045MA,B17001H_046EA,B17001H_046MA,B17001H_047EA,B17001H_047MA,B17001H_048MA,B17001H_048EA,B17001H_049EA,B17001H_049MA,B17001H_050EA,B17001H_050MA,B17001H_051MA,B17001H_051EA,B17001H_052MA,B17001H_052EA,B17001H_053MA,B17001H_053EA,B17001H_054EA,B17001H_054MA,B17001H_055EA,B17001H_055MA,B17001H_056EA,B17001H_056MA,B17001H_057EA,B17001H_057MA,B17001H_058EA,B17001H_058MA,B17001H_059EA,B17001H_059MA,state
0400000US48,11633748,9189,987132,29314,431654,17172,34009,3375,5069,1461,29891,3626,15934,2498,7510,1642,11494,1920,78121,5600,49671,4577,39149,3674,43046,3770,62407,4956,32716,3360,22637,2619,555478,17869,30245,3111,5128,1337,33333,4281,16512,2930,4272,1090,11829,2108,97874,5751,78919,5332,54992,5259,53103,3893,75500,4820,46105,3298,47666,3718,10646616,30935,5312081,18755,277101,3875,55943,4105,352379,8750,197623,7721,58716,4009,123021,4304,371145,6569,725502,6282,700370,5556,723386,4973,777101,5102,584570,4020,365224,3102,5334535,19295,270264,3842,54893,3965,331998,7515,177022,5955,61625,3961,120039,4184,317892,6151,693069,6219,683144,6117,719671,4405,806755,5046,634908,3425,463255,3987,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2972090,4660,175979,8502,72448,4319,4683,1039,664,408,4359,1134,1985,659,434,235,1952,637,12709,2190,6597,1098,7088,1461,9574,1615,11630,1594,6199,1105,4574,1026,103531,5987,4223,1220,244,201,6956,2010,2323,585,1519,628,2067,635,16252,2198,13650,1908,10314,1458,10964,1492,14099,2122,9080,1227,11840,1533,2796111,9321,1379829,5644,67162,1637,12739,1969,88099,2763,46859,2779,18343,1879,29874,1805,96526,2471,186104,1467,165178,1629,193572,1700,218769,1716,155031,1288,101573,1328,1416282,6380,65695,1323,12510,1707,82137,3006,42993,2532,15423,1534,30826,1564,88816,2470,175610,2263,165081,1677,201752,1465,228287,2181,169593,1387,137559,1789,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,11129598,10161,1091364,25370,495703,16284,30080,3669,5264,1744,32537,3625,15226,2283,7183,1607,14190,2292,61477,4540,52152,5302,42127,4033,54772,4759,84615,4965,53946,3669,42134,3933,595661,13824,28239,3415,6047,1676,29943,3553,14763,2215,6928,1800,10109,1976,59750,3685,70832,4853,55847,5040,67683,4754,99847,5914,70694,3933,74979,4806,10038234,26363,4935965,16922,201538,4045,38007,3795,256011,6783,138480,6329,42863,2730,91726,3801,294887,5356,578772,5395,524932,4398,643415,5009,763782,5253,750667,3843,610885,4092,5102269,15516,192613,3850,36792,3485,243494,6657,132536,5677,40980,2728,92128,3753,279694,4780,554060,5066,517491,5226,648620,4873,825557,6017,829575,4346,708729,5003,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,4720925,7229,317956,13303,137938,7051,5920,1434,946,594,7490,1451,4187,1026,2512,1112,3596,1002,20778,2445,16567,2652,11710,2305,16897,2121,24091,2621,13217,1795,10027,1444,180018,8335,5365,1697,1429,721,6532,1345,3933,1105,1685,696,2851,970,22448,3116,25892,3022,15206,2138,22102,2831,29313,2534,18986,2021,24276,2355,4402969,14824,2153313,8243,95766,1771,19764,2178,125623,3921,73293,4037,24888,2141,50201,2556,159420,3960,299029,2809,258192,2515,312338,2416,341190,3104,242902,1924,150707,2078,2249656,9933,91911,2057,17968,1881,125991,4021,63959,3585,23269,1889,48285,2116,149011,3630,289813,3128,262494,2272,327008,3055,362053,2955,275334,2244,212560,2816,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,245474,1667,15767,2364,7284,1485,0,213,0,213,71,117,73,87,0,213,328,314,2676,743,1248,663,818,595,498,413,1012,492,281,280,279,342,8483,1638,72,119,0,213,55,94,325,519,0,213,54,96,2472,849,2399,787,749,424,795,496,380,305,686,492,496,355,229707,2878,114917,1808,6830,220,592,322,4426,499,1071,391,232,163,689,249,4709,879,36823,698,22808,640,13903,421,10027,492,7716,365,5091,445,114790,1686,6252,255,868,420,3442,652,1517,479,475,328,753,299,7161,971,40022,792,20886,424,10539,496,8923,303,8102,492,5850,435,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2424335,2680,175448,12054,80005,7114,7514,1590,960,380,10258,2558,3673,988,729,483,1542,610,20490,3149,10052,1718,7306,1515,5786,1450,6570,1217,2856,835,2269,588,95443,6448,5925,1327,931,619,6827,1804,2647,905,907,418,2091,638,24499,2569,13671,1712,11830,1962,6184,1105,9840,1410,4965,1125,5126,912,2248887,12039,1136131,6875,84892,1787,15957,1807,109174,3372,57693,3054,19359,1816,36405,1815,106993,3414,162540,1827,162972,1699,120717,1671,118333,1263,86333,976,54763,836,1112756,7045,81530,1380,16361,1508,103711,3340,55528,2719,19109,1342,32799,1540,96869,2873,157766,1867,155806,2050,118404,1203,119625,1498,91940,1229,63308,1023,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,10524371,7008,961247,22405,425113,14824,35733,3410,6901,1241,38800,3502,16682,2048,6019,1147,10572,1470,55004,4628,51509,3662,41863,3280,45376,2866,57285,3225,35154,3046,24215,2671,536134,11527,33709,2685,6489,1262,37800,3250,15477,2163,6270,973,12655,1862,65609,4182,72615,3940,52462,3258,52309,3078,68628,4293,50213,3830,61898,3864,9563124,23201,4727506,15451,225992,3394,43698,3613,281573,7248,153413,6014,51705,2830,108193,3257,338489,4886,665584,4016,571678,3301,659848,3114,734937,3398,535216,3083,357180,3198,4835618,12110,213604,2731,42939,2864,266616,5643,143872,4864,49267,3126,99779,3105,312180,4281,643742,4380,560094,3533,666271,3141,754914,4678,587234,4079,495106,4303,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,4784084,5817,263464,14500,116799,8367,7820,1492,1716,696,10711,1944,5831,1194,1341,626,3392,1273,14865,3071,11900,1599,10365,1660,13963,2025,16526,2026,10325,1527,8044,1413,146665,7726,7971,1543,2193,890,8297,1614,6088,1509,2184,898,3533,1127,13233,2463,17309,2065,14193,2051,16517,2288,20061,2612,16348,2504,18738,2017,4520620,15503,2216727,8946,104178,1688,22239,2480,139270,4176,74545,4109,27814,2257,53697,2400,163247,3241,262816,1777,253562,1886,324557,2270,367589,2291,251839,1704,171374,1751,2303893,8408,99165,1824,17991,2109,132056,4004,73157,3218,25599,2363,51945,2337,156430,3005,248536,2075,253690,2364,334677,2460,382037,2659,280719,2782,247891,2209,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,8951932,5820,966796,27649,431188,14526,37038,3310,6582,1323,46297,4520,19019,2280,6918,1377,12197,1642,60960,4359,52783,3767,38515,3408,48476,3957,55613,4063,27587,2366,19203,1719,535608,16826,38415,3947,6469,1699,36811,3584,19314,2374,6091,1259,11108,1895,69472,4780,83503,5056,61620,4340,57678,3675,64522,3340,39263,2814,41342,3019,7985136,29335,3961835,16031,204703,3697,40795,3039,255770,6469,144426,5111,47508,2727,104435,3276,295929,5336,517562,4059,492688,3683,544756,4153,601722,4320,440276,2668,271265,2204,4023301,17581,193796,3967,39583,3311,249227,5604,136092,5183,46112,2776,97557,3647,268223,5371,482863,5513,478814,4511,549214,3790,630395,3550,479886,3040,371539,3611,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4724452,4545,519575,16878,234789,8452,19106,2614,4266,1152,23091,2743,11287,2167,3617,995,7839,1461,34591,3285,26876,2669,24157,2265,24207,2174,30601,2495,14363,1662,10788,1354,284786,10823,18116,2194,4454,998,23361,2747,8655,1604,3106,793,8657,1579,44438,3987,40489,3347,30023,3054,27028,2362,37890,3105,19345,2109,19224,1891,4204877,18124,2081126,9526,113555,2729,23010,2071,140534,4728,76380,3634,25340,1999,51087,2371,153757,3507,279038,3354,265023,2733,273042,2365,308401,2598,227307,1920,144652,1661,2123751,11768,108293,2552,19817,2047,136346,4221,72056,3938,22849,1912,49880,2480,140511,4460,266236,3593,260570,3233,279174,2354,322151,3229,251869,2025,193999,2083,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,9452620,6925,825522,21353,362759,12159,23907,2391,5399,1072,30949,3603,14567,1841,5032,1049,9985,1258,57396,4595,42752,3382,32501,2931,39258,2668,53201,3560,25930,2231,21882,1994,462763,12588,22612,2495,4841,1183,27653,2784,13224,1937,5197,1216,9869,1370,65135,3672,63836,4257,49547,3523,49238,3324,60500,3117,38409,2598,52702,3267,8627098,21664,4264572,12445,205094,2942,40617,3047,258555,5088,141079,4726,48271,2672,98034,2650,288786,4657,554727,3552,508222,3094,599695,2826,683325,3545,508585,2430,329582,2480,4362526,12691,196218,2663,35238,3109,249237,5724,136229,4455,46424,2261,93129,2682,262842,4476,521239,4440,495192,3607,602570,3368,713641,3221,553394,2781,457173,3841,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,7332776,4402,808100,20679,361493,10335,31129,3046,4975,1210,32142,2765,15317,2017,5516,966,10400,1245,56999,3860,39149,2791,35792,2328,40436,2834,48862,2886,24765,2177,16011,1530,446607,13072,27670,2537,5521,1163,33918,3134,14870,2110,5478,1189,8994,1089,72495,4009,64138,3201,45616,3759,43496,3020,55520,3314,35494,2299,33397,2203,6524676,21791,3261142,10760,157620,3121,34137,2740,202022,3670,112988,4412,40357,1835,80278,2101,253870,4267,420413,3040,387088,2368,450186,2859,511804,3008,376382,2295,233997,1642,3263534,14187,153192,2669,29196,2360,196363,4899,103050,4016,37150,2398,76802,2576,219692,4166,379082,3250,377151,3855,452721,3128,530376,3339,400664,2369,308095,2473,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1475587,2457,125766,6918,55166,3861,4308,960,614,313,4875,1346,1699,652,591,246,1618,542,10550,1340,5913,1072,6089,1031,4751,895,7888,1207,3440,866,2830,664,70600,4169,4151,1010,1014,503,3573,1360,2022,673,432,234,1412,419,16646,1793,9219,1252,6651,1129,4641,687,8540,1250,4363,748,7936,1119,1349821,6842,676690,4138,40601,1045,8439,1328,48962,2173,27087,1804,7972,1037,18822,1153,49093,1788,89429,1308,88065,1301,84431,1013,97336,1228,71860,1031,44593,876,673131,4084,38183,1000,7781,1114,47209,2154,26047,1915,7674,1079,16022,1059,42215,1949,83044,1420,85798,1301,83940,802,99759,1280,76970,853,58489,1272,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1411247,1953,144048,10492,66490,6177,5149,1190,1706,701,6189,1771,3751,1970,374,269,1690,633,12240,2307,9202,1889,4590,1200,5794,1421,8126,1590,3724,1045,3955,973,77558,6015,6094,1392,627,410,4876,1185,2533,1342,699,355,1585,706,13543,1736,10724,1831,7415,1533,8555,1743,8338,1381,6161,1331,6408,1102,1267199,10584,637418,6200,37559,1301,8831,1527,48270,2999,27893,2648,11145,1566,17179,1772,47959,2334,79295,2198,84763,1848,76662,1843,84800,1574,71690,1045,41372,1050,629781,6288,35402,1443,8502,1442,47456,2891,26985,2426,9607,1544,15894,1661,41399,1883,77102,2362,82725,1541,73982,1840,89755,1414,72651,1337,48321,1188,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,759055,2399,88776,6247,41107,3732,2729,968,589,444,2130,869,1365,546,997,522,1094,609,4729,1378,5491,1162,4941,1278,3954,1023,6933,1149,4252,925,1903,644,47669,3925,2613,1040,152,162,1943,713,1159,605,215,165,1089,746,5069,1086,5644,1139,5616,1271,4743,1112,8519,1482,5847,1167,5060,1137,670279,6305,332444,4187,11828,1358,2003,762,16913,1337,10492,1698,2181,566,5752,1126,20732,1819,38373,1704,36932,1925,38909,1522,56255,1280,55489,972,36585,991,337835,4472,10747,1120,2472,733,17153,1721,8087,1349,2346,869,6378,1083,17730,1404,34207,1428,36342,1578,40225,1520,60413,1452,59925,1261,41810,1242,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,295269,1398,27374,3803,13958,2194,382,272,83,137,765,531,370,466,58,94,531,407,1690,902,2123,768,1517,806,1558,658,2312,823,2007,879,562,329,13416,2439,730,565,184,298,300,279,168,254,198,200,350,261,1408,606,1956,677,1239,595,1814,832,2235,691,1941,597,893,537,267895,3976,141580,2512,6775,642,1076,512,6769,1026,2899,875,711,311,1189,409,7553,1267,21893,1410,19851,795,18362,670,21888,829,21747,902,10867,590,126315,2695,6110,846,1229,678,6218,1024,2313,717,681,373,1749,523,6897,628,19002,1090,16996,715,14190,803,19994,721,19352,614,11584,576,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,696976,1320,58673,4770,27604,3122,1803,613,160,192,1996,561,818,379,400,368,771,491,6651,1159,3272,807,2123,627,3178,1141,3578,977,1108,528,1746,542,31069,2876,2078,792,381,301,1101,418,721,443,287,175,928,530,5308,1299,3309,938,2760,733,3359,896,3573,1003,2050,519,5214,1171,638303,4629,323053,3161,19959,696,4264,794,24510,1608,11893,1398,4687,762,6654,774,20649,1173,42140,1059,41926,894,37532,1372,48848,1012,38288,565,21703,641,315250,2934,18141,965,3558,888,23267,1368,12264,1389,3624,773,7200,878,20204,1234,39181,1339,38907,860,37003,914,49656,1025,37071,570,25174,1387,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,5028353,4269,413252,12942,183669,7752,12321,2086,2148,640,11627,1705,6724,1437,2707,803,4673,991,27271,2890,25411,2811,19568,2300,21568,2330,27033,2896,13840,1757,8778,1551,229583,8172,9765,1692,2076,750,11296,1821,6769,1394,1722,614,5052,1134,36890,3579,32975,2375,24038,2653,24380,2386,35497,3334,19812,2107,19311,2000,4615101,13100,2317322,8202,116185,2512,25834,2284,138691,4011,75051,3808,24570,1801,48322,2423,154575,2911,340335,3117,310419,2425,312126,2424,345239,3069,270115,1897,155860,1559,2297779,8218,112008,1858,22826,2738,139036,3807,64060,3424,23852,1907,46758,2301,137547,3555,313695,2978,296852,2726,305586,2479,352266,3316,288136,2035,195157,2179,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,726907,3115,60245,5938,27420,3905,1870,915,84,139,2216,1032,256,210,51,89,217,241,3280,1338,3925,1331,2183,795,3502,1101,4100,1048,3075,941,2661,663,32825,3289,1408,790,183,186,1922,920,683,522,368,264,727,419,3050,968,4083,1222,2858,892,5206,1297,3986,1075,4174,1133,4177,789,666662,6598,323931,4171,13086,929,3230,852,17541,1462,9255,1358,2488,738,8663,752,24683,1543,42692,1405,38617,856,47476,1180,54747,1060,38209,995,23244,760,342731,3896,12920,816,2719,612,17117,1426,8453,1496,2349,791,7501,829,23163,1670,41223,1427,39473,919,49111,1322,59869,1188,42882,1248,35951,885,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,3820126,4220,343953,13900,161066,7981,7998,1685,1777,715,10991,2003,4063,963,1443,583,4571,1292,24861,3852,21192,2486,13111,1552,17610,2296,25451,2455,16443,1604,11555,1498,182887,8380,9767,1528,1409,767,9232,1943,4864,1318,1108,374,3531,888,22051,2697,27522,2815,19355,2162,18332,2234,27112,2594,19333,1890,19271,2067,3476173,14810,1717351,9060,74890,1854,14393,1897,95616,3415,53584,2838,18431,1891,33106,2211,110611,4166,205395,2996,201849,2035,220855,2430,253617,2710,247552,1801,187452,1560,1758822,9074,69061,1637,13864,1989,94531,4069,49134,3494,16649,1929,33451,2007,101905,2496,192981,2974,193247,2325,222029,2395,281029,2645,276963,2056,213978,2363,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
