GEO_ID,C16004_001E,C16004_001M,C16004_002E,C16004_002M,C16004_003E,C16004_003M,C16004_004E,C16004_004M,C16004_005E,C16004_005M,C16004_006E,C16004_006M,C16004_007E,C16004_007M,C16004_008E,C16004_008M,C16004_009E,C16004_009M,C16004_010E,C16004_010M,C16004_011E,C16004_011M,C16004_012E,C16004_012M,C16004_013E,C16004_013M,C16004_014E,C16004_014M,C16004_015E,C16004_015M,C16004_016E,C16004_016M,C16004_017E,C16004_017M,C16004_018E,C16004_018M,C16004_019E,C16004_019M,C16004_020E,C16004_020M,C16004_021E,C16004_021M,C16004_022E,C16004_022M,C16004_023E,C16004_023M,C16004_024E,C16004_024M,C16004_025E,C16004_025M,C16004_026E,C16004_026M,C16004_027E,C16004_027M,C16004_028E,C16004_028M,C16004_029E,C16004_029M,C16004_030E,C16004_030M,C16004_031E,C16004_031M,C16004_032E,C16004_032M,C16004_033E,C16004_033M,C16004_034E,C16004_034M,C16004_035E,C16004_035M,C16004_036E,C16004_036M,C16004_037E,C16004_037M,C16004_038E,C16004_038M,C16004_039E,C16004_039M,C16004_040E,C16004_040M,C16004_041E,C16004_041M,C16004_042E,C16004_042M,C16004_043E,C16004_043M,NAME,C16004_001MA,C16004_001EA,C16004_002MA,C16004_002EA,C16004_003EA,C16004_003MA,C16004_004EA,C16004_004MA,C16004_005EA,C16004_005MA,C16004_006EA,C16004_006MA,C16004_007EA,C16004_007MA,C16004_008EA,C16004_008MA,C16004_009EA,C16004_009MA,C16004_010EA,C16004_010MA,C16004_011EA,C16004_011MA,C16004_012EA,C16004_012MA,C16004_013MA,C16004_013EA,C16004_014MA,C16004_014EA,C16004_015MA,C16004_015EA,C16004_016EA,C16004_016MA,C16004_017EA,C16004_017MA,C16004_018EA,C16004_018MA,C16004_019EA,C16004_019MA,C16004_020MA,C16004_020EA,C16004_021EA,C16004_021MA,C16004_022EA,C16004_022MA,C16004_023MA,C16004_023EA,C16004_024MA,C16004_024EA,C16004_025MA,C16004_025EA,C16004_026EA,C16004_026MA,C16004_027EA,C16004_027MA,C16004_028EA,C16004_028MA,C16004_029EA,C16004_029MA,C16004_030EA,C16004_030MA,C16004_031EA,C16004_031MA,C16004_032EA,C16004_032MA,C16004_033MA,C16004_033EA,C16004_034MA,C16004_034EA,C16004_035MA,C16004_035EA,C16004_036MA,C16004_036EA,C16004_037MA,C16004_037EA,C16004_038EA,C16004_038MA,C16004_039EA,C16004_039MA,C16004_040EA,C16004_040MA,C16004_041EA,C16004_041MA,C16004_042MA,C16004_042EA,C16004_043EA,C16004_043MA,state
0400000US56,542342,1101,97701,1509,91749,1907,5171,1286,4526,1336,645,497,409,318,409,318,0,203,56,94,56,94,0,203,316,170,316,170,0,203,348084,1725,321299,3039,17405,2588,12674,2401,4731,1660,3594,1030,2834,858,760,433,3460,934,1945,760,1515,991,2326,714,2192,684,134,140,96557,1567,91380,1321,2820,1085,2340,967,480,474,842,522,826,519,16,22,348,244,306,236,42,72,1167,550,1167,550,0,203,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,37128552,2944,6557045,4110,3704362,24313,2220045,22236,1876470,24140,343575,12950,190542,8836,158457,8132,32085,4271,379274,9002,289784,8763,89490,5344,62822,5984,49320,5053,13502,3178,24904170,3975,13247498,42886,7558414,35952,4411219,26440,3147195,31118,1185970,27787,878132,23336,307838,13771,2619762,23662,1489164,20650,1130598,16435,292526,11839,198326,10150,94200,6627,5667337,3154,3622557,15743,958027,7665,331549,8387,626478,8461,310377,11128,153893,7137,156484,8672,727115,8204,216441,7681,510674,8792,49261,3959,26011,3048,23250,2507,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2808769,2794,527961,3237,508916,3996,14275,2042,10321,1689,3954,1196,1113,691,1113,691,0,218,2373,1037,2056,964,317,315,1284,741,832,427,452,598,1806385,3290,1728840,5169,46315,4248,20074,2861,26241,2926,11825,2359,10420,2182,1405,774,11063,2086,6243,1360,4820,1293,8342,1721,5629,1238,2713,1076,474423,2626,465913,2613,2722,832,1800,650,922,467,3492,1160,2332,1114,1160,574,1732,633,473,300,1259,557,564,302,362,302,202,158,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3391441,1509,553842,1670,431574,6216,74447,4969,60908,4476,13539,2392,29546,3666,25606,3378,3940,1224,10329,1556,8892,1524,1437,668,7946,2295,7356,2297,590,463,2224452,1691,1688440,9973,294946,5851,161416,6942,133530,6390,160517,8577,104574,6438,55943,5594,57516,4045,34318,3680,23198,2786,23033,3431,16747,2598,6286,1931,613147,1300,520430,4283,34496,1473,11931,1766,22565,1907,46496,3752,25773,2726,20723,2753,8388,1177,3566,878,4822,916,3337,1102,2820,1072,517,329,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,26691064,5461,5388703,6120,3472850,22989,1676871,20666,1262054,23502,414817,17199,83599,7923,68198,6227,15401,3881,108057,6514,84456,5586,23601,3453,47326,7101,38009,6549,9317,2956,17702762,6780,11026281,33800,5401084,31415,3120402,27690,2280682,25393,440434,17382,338662,15042,101772,8008,617252,13399,366405,11698,250847,10971,217711,13573,161530,12027,56181,6273,3599599,5697,2632488,11285,759031,8782,348228,11011,410803,9186,83583,5825,52218,4134,31365,4075,106896,5005,35346,3377,71550,4674,17601,2766,9994,2165,7607,1743,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5681283,1984,976920,1943,776293,6164,115728,4604,89141,4716,26587,3535,34140,3635,27687,3287,6453,1727,28217,2595,22937,2543,5280,1461,22542,3352,18859,3202,3683,1268,3773322,2332,2986859,13165,338467,5768,169763,6484,168704,6212,173233,9300,130088,7881,43145,4174,152853,6765,94630,5055,58223,5349,121910,9153,91836,7406,30074,4263,931041,1928,818912,3594,27689,1880,11537,1768,16152,1702,39375,3426,23825,2538,15550,1869,33427,2261,14567,2077,18860,1973,11638,1946,7743,1707,3895,1106,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20163933,3880,3092483,5060,2187693,17317,712812,13543,593328,13639,119484,7113,135519,9288,112442,8269,23077,3776,35951,3757,26795,3327,9156,1892,20508,4041,17042,3665,3466,1275,12712666,5295,8538968,30991,3126593,18094,1794569,20750,1332024,21555,714523,24407,482732,20207,231791,12541,234803,10063,139887,7175,94916,7322,97779,6413,73397,5472,24382,3587,4358784,5271,3441259,12511,629159,6847,205336,7258,423823,7956,208177,9918,111967,6836,96210,7828,56556,3329,24728,2726,31828,2746,23633,3073,15061,2179,8572,1970,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6544926,1447,1009903,1794,765430,9693,117148,6166,91923,5918,25225,3016,77688,6441,66054,5756,11634,2400,33693,3183,26242,3196,7451,1581,15944,3284,12322,2899,3622,1766,4397482,2404,3243880,17587,448770,7715,247873,7903,200897,8538,416456,15219,279770,10593,136686,9733,217128,5796,124774,6200,92354,6012,71248,6053,50323,4732,20925,3374,1137541,1733,944743,5390,49991,1598,14441,1828,35550,2025,102661,5777,46270,4290,56391,4492,33871,1848,7086,1223,26785,1875,6275,1118,3504,932,2771,823,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,656965,4,81724,71,65639,2235,11999,1742,7810,1630,4189,1677,1663,789,1165,706,498,341,1273,570,898,482,375,469,1150,869,542,478,608,693,489615,455,405681,5318,38546,2658,21739,1925,16807,2551,21187,3134,17815,2591,3372,1480,12138,1486,8521,1547,3617,1187,12063,2718,9235,2194,2828,1128,85626,453,74592,1547,4532,886,2262,706,2270,807,3184,973,2661,847,523,307,1968,501,549,354,1419,537,1350,580,988,495,362,229,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2910911,1738,681637,1956,584470,6051,73429,5229,64719,5167,8710,1639,9721,2300,7998,2044,1723,1503,10834,2062,8294,1970,2540,1058,3183,2042,2809,2022,374,286,1877977,2289,1546576,8325,221664,7062,142648,7172,79016,5900,44571,4206,36937,4029,7634,1651,49805,3583,33089,3361,16716,2463,15361,2400,11347,1855,4014,1667,351297,1781,319249,2630,18613,1899,8997,1527,9616,1506,6922,1195,5100,1016,1822,699,4769,945,1913,655,2856,839,1744,500,957,420,787,340,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,18402367,3320,2924843,3943,2037214,15736,473643,11044,377543,10928,96100,7565,245135,9903,175644,8023,69491,5944,107546,5721,76145,4630,31401,3830,61305,6416,49875,5973,11430,2506,12265459,3609,8341035,30678,1944040,18160,1070054,17521,873986,19123,1053036,22458,684710,14830,368326,13949,682653,11466,308491,9889,374162,10932,244695,10942,169495,9624,75200,6444,3212065,2689,2378726,11129,332404,5006,113814,6438,218590,5913,307391,10308,134516,6851,172875,7948,156138,4687,32235,2708,123903,4975,37406,3968,22870,2832,14536,2231,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8390826,1490,1433311,1351,989208,11015,270317,7702,222771,7649,47546,5111,90641,6488,79643,6549,10998,2103,54589,3551,45597,3415,8992,1660,28556,3983,23955,3491,4601,1676,5519226,1889,3645841,21429,986158,10247,539875,13837,446283,12301,483426,16481,333999,12944,149427,8827,297027,8272,193336,7944,103691,5851,106774,8513,77477,6822,29297,4321,1438289,1457,1100017,7031,137647,2555,40507,3235,97140,3428,123753,6605,58594,4134,65159,4792,59102,3011,21916,2144,37186,2639,17770,2073,8883,1437,8887,1662,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,10996313,3418,1897307,4138,1754318,8439,53919,4809,43626,4608,10293,2232,54873,5625,37170,4485,17703,3456,16460,2065,13283,1836,3177,925,17737,4105,13743,3866,3994,2127,7102843,4502,6542249,15214,182561,7517,110709,6625,71852,4936,184361,9225,134476,8018,49885,3932,107860,7384,62650,4671,45210,5669,85812,8649,52959,5686,32853,4870,1996163,3370,1892438,5015,24825,2021,13644,1649,11181,1475,52890,4013,32064,3063,20826,2417,16010,1798,7413,1316,8597,1464,10000,2008,5135,1504,4865,1232,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,5756044,2583,1007318,3607,933793,6846,35420,3888,27376,3388,8044,2402,20795,3279,12933,2252,7862,2559,8628,1544,5875,1279,2753,1019,8682,3434,6385,2759,2297,2079,3713652,3923,3456319,8934,100365,4845,60528,4382,39837,3876,71427,6354,50263,4772,21164,3388,59085,3783,31675,3231,27410,2838,26456,4347,17127,3184,9329,2138,1035074,3446,1002068,3760,9062,1430,5747,1058,3315,1070,12935,2001,8586,1559,4349,1208,9441,1373,3464,1099,5977,1289,1568,615,1266,579,302,198,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12106644,2083,1947201,2083,1689994,9991,125119,6158,97778,6550,27341,3974,76506,6354,58625,5817,17881,2277,37408,3440,27935,3211,9473,1759,18174,3819,16342,3751,1832,671,7827074,3173,6803767,16701,461551,8380,268837,8313,192714,8667,304999,11761,214979,9772,90020,6438,191282,6870,106418,5332,84864,4790,65475,6516,45492,4899,19983,3493,2332369,2802,2166732,6464,46672,2051,18326,1841,28346,1994,79508,5527,48206,4196,31302,3330,31117,2167,9525,1551,21592,1778,8340,1729,4680,1074,3660,1248,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9426732,2419,1595082,3050,1425010,7530,62972,4393,53680,4698,9292,1733,39418,3531,32516,2954,6902,1352,23220,3057,17109,2402,6111,1563,44462,5668,35740,4841,8722,2142,6111197,3174,5467383,13791,195202,6786,124643,6020,70559,4983,179608,7812,132285,6305,47323,3923,126158,5031,76338,4165,49820,4203,142846,8778,82752,5655,60094,5870,1720453,2743,1607347,4389,24687,1776,14432,1502,10255,1415,47042,3330,28094,2248,18948,2331,19308,2355,8024,1358,11284,2105,22069,2558,8418,1478,13651,2221,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1798112,1351,343730,1790,299152,3219,33218,2971,26400,3001,6818,1501,3884,1218,2529,843,1355,925,4228,933,2239,664,1989,797,3248,1398,2580,1372,668,360,1150384,1927,1006866,4701,90159,3663,42358,3037,47801,3534,19120,2655,13581,2148,5539,1423,22689,1906,10658,1460,12031,1716,11550,2351,5840,1572,5710,1648,303998,1612,290498,1725,6232,1201,3408,880,2824,737,4464,1140,3214,642,1250,845,2354,658,398,211,1956,630,450,352,295,250,155,165,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1640515,1459,331677,2357,292172,4290,33487,3791,27031,3676,6456,2116,1229,737,849,472,380,427,1621,730,855,509,766,561,3168,1522,2425,1335,743,611,1029397,2521,903376,6687,93600,4940,53805,4479,39795,3220,12451,2989,9904,2030,2547,1249,13262,2134,8558,1709,4704,1405,6708,2455,4363,2059,2345,1232,279441,2072,266065,2364,7611,1252,4386,1080,3225,861,2523,820,1851,639,672,467,2354,997,996,709,1358,782,888,360,750,305,138,151,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1976934,1325,361743,2054,258332,7148,83220,6209,69444,5944,13776,2243,2397,1257,2397,1257,0,201,2699,862,2667,869,32,67,15095,2065,11285,1976,3810,1205,1246711,2539,805257,10283,337658,8963,228278,8167,109380,6609,12564,2170,9582,1886,2982,1075,14936,1876,8154,1533,6782,1640,76296,3947,60122,3880,16174,2070,368480,2236,239781,3747,100896,3117,74115,3684,26781,2732,5616,1105,4475,941,1141,461,3139,734,1428,586,1711,674,19048,1122,10956,1285,8092,932,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1333054,677,215818,857,173422,4704,4602,1454,3841,1322,761,614,1689,891,1586,893,103,167,34771,4113,23215,3407,11556,2196,1334,706,981,587,353,304,855769,1015,605218,7908,26440,3500,20183,2845,6257,1883,11687,2222,9875,2027,1812,682,203027,8009,111592,6072,91435,6611,9397,2140,7593,1728,1804,837,261467,677,187243,3893,2180,711,1895,656,285,228,1828,570,1573,523,255,221,67935,3955,24787,2756,43148,3151,2281,767,1395,545,886,541,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,821808,1563,154036,1907,146217,2323,3297,1012,2732,947,565,310,1626,692,1167,555,459,267,422,353,323,307,99,142,2474,1286,2241,1278,233,239,521414,2321,478322,3377,12983,1874,8023,1557,4960,1124,10349,1917,7262,1617,3087,908,6019,1951,2727,1092,3292,1190,13741,2703,10987,2527,2754,1162,146358,1177,141112,820,664,324,635,325,29,33,1674,544,1332,486,342,216,351,332,0,163,351,332,2557,886,1777,429,780,812,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7077397,2099,1203745,2339,929429,9375,162421,6508,136223,6299,26198,2953,43826,4753,36752,4776,7074,1343,47879,3483,37125,3265,10754,2104,20190,3732,15053,3381,5137,1819,4709665,2937,3698988,16283,415755,8735,224110,8698,191645,8121,198480,9774,148099,7799,50381,5020,323568,8487,197852,7680,125716,6368,72874,6610,42932,4417,29942,3770,1163987,2853,1031385,4848,31412,2542,13932,1814,17480,2206,34818,3837,20161,2309,14657,2806,61250,2468,17388,2293,43862,2511,5122,1092,2576,778,2546,874,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,1002885,1221,149478,1305,114924,3816,26402,2889,21567,2897,4835,1652,4573,1324,3972,1272,601,405,2591,1022,2060,962,531,420,988,904,966,900,22,44,670762,1619,517496,6242,87630,3541,46244,3633,41386,4156,41466,4247,31219,3487,10247,2137,17623,2209,9890,1572,7733,1658,6547,2151,4858,1505,1689,1571,182645,1139,152420,2382,8921,630,1544,798,7377,975,17911,2254,10023,1862,7888,1497,1978,685,760,463,1218,693,1415,792,370,314,1045,623,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,6737614,1597,1207967,1530,861031,11507,288077,9711,251319,8970,36758,4644,14152,2978,12733,2793,1419,1008,14688,2068,11287,1879,3401,1013,30019,3984,26942,4038,3077,1711,4270544,1908,2974343,15563,969802,12886,616611,12398,353191,11542,98901,6608,78909,5712,19992,3164,103546,5820,66842,4929,36704,3417,123952,6824,92043,5484,31909,4121,1259103,1716,1046893,5577,137236,3675,75505,3961,61731,3845,28991,3075,20797,2713,8194,1225,20310,1800,8986,1643,11324,1815,25673,1577,14214,1273,11459,1318,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6365571,3710,1104936,4260,999353,7000,74582,4456,60729,4698,13853,1986,11775,2468,8925,2103,2850,1059,10626,1920,7899,1673,2727,1171,8600,2458,7351,2024,1249,1419,4155838,4253,3824909,11238,178725,4792,91839,5300,86886,5184,58666,4743,42136,3513,16530,3332,57846,4628,32268,4416,25578,2250,35692,6658,18457,3234,17235,5229,1104797,3784,1075400,4266,11888,1977,5095,1106,6793,1538,8987,1953,6112,1374,2875,1078,6713,1286,1923,766,4790,1174,1809,734,1040,533,769,500,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2724520,2178,518161,2835,446696,4808,57481,3363,49978,3099,7503,1877,4941,1459,4245,1375,696,354,6415,1337,5105,1265,1310,557,2628,1532,1806,1322,822,661,1744168,3063,1519104,7287,146204,4741,72964,4941,73240,4722,28507,3048,21121,2924,7386,1830,39537,2717,20246,2127,19291,2718,10816,2761,7464,2057,3352,1494,462191,2488,438352,2901,11684,1449,5650,1125,6034,1098,5115,1174,3689,1024,1426,521,5871,1160,1557,604,4314,979,1169,590,542,387,627,452,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
