GEO_ID,B19037A_001E,B19037A_001M,B19037A_002E,B19037A_002M,B19037A_003E,B19037A_003M,B19037A_004E,B19037A_004M,B19037A_005E,B19037A_005M,B19037A_006E,B19037A_006M,B19037A_007E,B19037A_007M,B19037A_008E,B19037A_008M,B19037A_009E,B19037A_009M,B19037A_010E,B19037A_010M,B19037A_011E,B19037A_011M,B19037A_012E,B19037A_012M,B19037A_013E,B19037A_013M,B19037A_014E,B19037A_014M,B19037A_015E,B19037A_015M,B19037A_016E,B19037A_016M,B19037A_017E,B19037A_017M,B19037A_018E,B19037A_018M,B19037A_019E,B19037A_019M,B19037A_020E,B19037A_020M,B19037A_021E,B19037A_021M,B19037A_022E,B19037A_022M,B19037A_023E,B19037A_023M,B19037A_024E,B19037A_024M,B19037A_025E,B19037A_025M,B19037A_026E,B19037A_026M,B19037A_027E,B19037A_027M,B19037A_028E,B19037A_028M,B19037A_029E,B19037A_029M,B19037A_030E,B19037A_030M,B19037A_031E,B19037A_031M,B19037A_032E,B19037A_032M,B19037A_033E,B19037A_033M,B19037A_034E,B19037A_034M,B19037A_035E,B19037A_035M,B19037A_036E,B19037A_036M,B19037A_037E,B19037A_037M,B19037A_038E,B19037A_038M,B19037A_039E,B19037A_039M,B19037A_040E,B19037A_040M,B19037A_041E,B19037A_041M,B19037A_042E,B19037A_042M,B19037A_043E,B19037A_043M,B19037A_044E,B19037A_044M,B19037A_045E,B19037A_045M,B19037A_046E,B19037A_046M,B19037A_047E,B19037A_047M,B19037A_048E,B19037A_048M,B19037A_049E,B19037A_049M,B19037A_050E,B19037A_050M,B19037A_051E,B19037A_051M,B19037A_052E,B19037A_052M,B19037A_053E,B19037A_053M,B19037A_054E,B19037A_054M,B19037A_055E,B19037A_055M,B19037A_056E,B19037A_056M,B19037A_057E,B19037A_057M,B19037A_058E,B19037A_058M,B19037A_059E,B19037A_059M,B19037A_060E,B19037A_060M,B19037A_061E,B19037A_061M,B19037A_062E,B19037A_062M,B19037A_063E,B19037A_063M,B19037A_064E,B19037A_064M,B19037A_065E,B19037A_065M,B19037A_066E,B19037A_066M,B19037A_067E,B19037A_067M,B19037A_068E,B19037A_068M,B19037A_069E,B19037A_069M,NAME,B19037A_001EA,B19037A_001MA,B19037A_002EA,B19037A_002MA,B19037A_003EA,B19037A_003MA,B19037A_004EA,B19037A_004MA,B19037A_005EA,B19037A_005MA,B19037A_006EA,B19037A_006MA,B19037A_007EA,B19037A_007MA,B19037A_008MA,B19037A_008EA,B19037A_009EA,B19037A_009MA,B19037A_010EA,B19037A_010MA,B19037A_011EA,B19037A_011MA,B19037A_012EA,B19037A_012MA,B19037A_013EA,B19037A_013MA,B19037A_014EA,B19037A_014MA,B19037A_015EA,B19037A_015MA,B19037A_016EA,B19037A_016MA,B19037A_017EA,B19037A_017MA,B19037A_018EA,B19037A_018MA,B19037A_019MA,B19037A_019EA,B19037A_020EA,B19037A_020MA,B19037A_021EA,B19037A_021MA,B19037A_022EA,B19037A_022MA,B19037A_023EA,B19037A_023MA,B19037A_024EA,B19037A_024MA,B19037A_025EA,B19037A_025MA,B19037A_026EA,B19037A_026MA,B19037A_027EA,B19037A_027MA,B19037A_028EA,B19037A_028MA,B19037A_029EA,B19037A_029MA,B19037A_030MA,B19037A_030EA,B19037A_031EA,B19037A_031MA,B19037A_032EA,B19037A_032MA,B19037A_033EA,B19037A_033MA,B19037A_034EA,B19037A_034MA,B19037A_035EA,B19037A_035MA,B19037A_036EA,B19037A_036MA,B19037A_037EA,B19037A_037MA,B19037A_038EA,B19037A_038MA,B19037A_039EA,B19037A_039MA,B19037A_040EA,B19037A_040MA,B19037A_041EA,B19037A_041MA,B19037A_042EA,B19037A_042MA,B19037A_043EA,B19037A_043MA,B19037A_044EA,B19037A_044MA,B19037A_045EA,B19037A_045MA,B19037A_046EA,B19037A_046MA,B19037A_047EA,B19037A_047MA,B19037A_048MA,B19037A_048EA,B19037A_049EA,B19037A_049MA,B19037A_050EA,B19037A_050MA,B19037A_051EA,B19037A_051MA,B19037A_052EA,B19037A_052MA,B19037A_053EA,B19037A_053MA,B19037A_054EA,B19037A_054MA,B19037A_055EA,B19037A_055MA,B19037A_056EA,B19037A_056MA,B19037A_057EA,B19037A_057MA,B19037A_058EA,B19037A_058MA,B19037A_059EA,B19037A_059MA,B19037A_060EA,B19037A_060MA,B19037A_061EA,B19037A_061MA,B19037A_062EA,B19037A_062MA,B19037A_063EA,B19037A_063MA,B19037A_064EA,B19037A_064MA,B19037A_065EA,B19037A_065MA,B19037A_066EA,B19037A_066MA,B19037A_067EA,B19037A_067MA,B19037A_068EA,B19037A_068MA,B19037A_069EA,B19037A_069MA,state
0400000US06,8447796,25887,215321,6834,27159,2921,12627,1775,10652,1825,12947,1817,11930,1748,13251,1820,13525,1933,11283,1586,9339,1604,19154,2380,21466,2602,21401,2098,11263,2016,7055,1314,5634,1298,6635,1381,2616573,16207,102371,5986,53937,4213,62639,4045,88032,5952,84374,5432,87880,5224,86506,5126,100159,5873,80007,5653,171166,6751,268622,8388,351243,8682,291383,7383,197219,7003,260388,9187,330647,8208,3244411,16026,134793,5858,88981,5111,78846,4720,94950,5781,74197,4409,86801,4622,90593,4687,96387,4973,90424,4766,181997,6775,266774,7855,408488,9848,347106,8281,257909,8312,375315,8810,570850,11181,2371491,13484,125466,5725,145396,6681,134094,5719,133495,5011,118189,5268,115539,4889,102662,5324,95892,4442,88630,3843,165754,6035,215398,6889,268031,8138,195620,5592,121448,4548,145913,5344,199964,6014,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,672934,5946,24339,2884,6127,1674,2361,1094,1821,972,1450,568,1341,593,1447,818,1472,600,1228,732,388,294,1467,625,2388,846,2143,709,424,313,28,48,153,189,101,174,187542,4412,10795,2178,3751,1034,4650,1317,6402,1505,6979,1712,7828,1569,6317,1545,8541,1684,9516,1766,15687,2044,28119,2791,33504,3019,18766,2226,11039,1603,9160,1615,6488,1376,248294,4394,16859,2565,9558,1598,12067,2151,12075,1929,9903,1574,10905,1790,8701,1427,9549,1744,10614,1624,16177,2033,25358,2573,35457,3166,23076,2484,15454,1905,16984,1869,15557,1863,212759,3337,12867,1865,15388,2208,16580,1918,16372,1979,14951,2395,13137,2077,11366,1743,12564,2154,10381,1775,17602,2165,20718,2077,20449,2396,9705,1780,6895,1437,6029,1432,7755,1240,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1093200,7244,18650,2108,2580,1029,1470,566,711,502,1011,474,633,452,1337,573,940,626,1594,832,949,607,1364,846,1701,688,1961,767,1300,648,238,210,232,242,629,419,278975,5785,9430,1748,4399,1168,6151,1438,6686,1385,8108,1472,8520,1684,7971,1569,10778,1634,7651,1358,20833,2586,26254,2356,37392,2836,33229,2697,24195,2412,33444,2926,33934,2440,463314,5008,17947,2189,10815,1716,10060,1493,8820,1685,10461,1866,10101,1656,8447,1319,11445,1725,10287,1645,24273,2394,38225,3212,59579,3687,50397,3785,42790,3003,57824,3253,91843,3728,332261,3590,16301,2011,15691,1811,17440,2054,21764,2459,17470,1941,16290,1839,15847,1903,13948,1453,13928,1810,24659,2486,32261,2287,36156,2443,27613,2451,17702,1890,20008,1988,25183,2195,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,7330951,23795,292189,8684,49399,3661,20298,2527,17184,2187,24834,2923,19807,2078,20814,2324,16990,2260,17518,2359,15094,2315,24407,3183,26348,3231,19872,2296,10020,1799,5363,1571,2282,975,1959,734,2553556,20568,111456,8067,62972,4386,83804,6047,99202,6340,101196,5953,113792,7118,107122,6701,109874,6041,102216,4857,215924,9517,273043,8524,365606,11262,275400,8855,172882,6449,182104,7446,176963,6134,2731533,16036,136887,6298,82480,6040,80965,5114,94753,5887,84103,4482,95769,6219,87686,5147,96744,6179,92965,5361,191907,7681,265879,8654,355244,9820,290263,7083,201458,8905,250772,7927,323658,7996,1753673,12080,120476,5542,126321,6085,109769,5716,118018,5038,102236,4649,101098,4912,92724,4398,87756,4519,79788,4047,135919,6355,162188,6267,184244,6379,111415,4895,67018,3822,73197,4570,81506,4144,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1309061,9277,31161,2481,3935,1056,2813,990,1047,462,1837,720,1911,714,1319,544,1627,686,1320,509,1676,638,2474,934,2867,804,4523,975,2341,791,790,527,592,353,89,93,368090,6063,8373,1493,5391,1151,6226,1450,5679,1139,6403,1351,7701,1539,9664,1661,10265,1661,11254,1853,22306,2647,38032,2805,51709,3283,51313,3259,39549,3202,45723,3537,48502,3112,525408,5730,16711,1938,8667,1455,8490,1498,10646,1646,8859,1305,9063,1421,10042,1611,11350,1492,9529,1485,26401,2778,37074,2723,63403,3802,59463,3901,48053,3065,79013,4307,118644,4989,384402,3782,17584,2056,15046,1823,17464,2039,20141,1854,18353,1628,19018,1877,18636,1864,16318,1684,14291,1628,29024,2398,34737,2694,48805,2719,34337,2663,20232,1897,26607,2024,33809,2377,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,6169825,21433,134723,5914,19484,2211,7681,1521,7908,1617,10302,1796,8883,1831,10562,1835,9629,1917,8987,1508,8192,1571,13845,2143,11869,1791,10204,1773,4482,1139,851,541,753,467,1091,585,1550787,15992,65070,5672,37145,3523,42101,4177,61078,4278,59088,4406,71246,4650,64754,5572,68454,4288,72209,5022,136704,6196,194978,7740,243213,8892,159653,6436,91035,5054,92202,4730,91857,4420,2283035,15307,122205,6361,72756,4386,73090,4195,89120,5388,83768,5056,95466,4912,90299,5129,89553,5121,84450,5285,169278,7852,234052,8571,292647,7808,241262,7290,154739,5852,174400,6169,215950,6865,2201280,12880,152806,6619,140424,7280,156408,6371,150330,6578,137505,6406,133759,6327,119440,6408,104955,5590,96217,4507,178121,6414,200169,6716,227245,9269,133882,5485,81382,4491,82096,3913,106541,4667,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,2134881,9421,49653,3570,7578,1357,2433,800,2424,866,2272,707,2500,936,1769,647,1494,619,1958,847,2751,971,4046,1198,5576,1329,5284,1406,3876,1074,2491,1038,1644,510,1557,558,595963,7416,20621,2725,11675,1811,9692,1768,12191,1929,12665,1962,16233,2367,14340,2453,16464,2190,13196,1977,33110,3022,54417,4111,79118,4665,77500,4499,55247,4047,79612,3575,89882,3591,856746,8246,37345,3440,26790,2842,20041,2179,21445,2520,17814,2409,19091,2041,19058,2320,20826,2392,18565,2644,44238,3867,65202,3996,103067,4594,94755,4656,80267,4489,105043,3909,163199,4705,632519,4788,33938,2746,45177,3816,41377,3052,37145,2276,37180,2784,31430,2796,30013,2905,27548,2478,25397,2028,46097,2484,58900,3928,69132,3361,45813,2963,29135,2370,34029,2542,40208,2815,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,132738,3202,5851,867,750,342,392,202,124,94,289,208,105,133,95,89,133,149,367,395,168,130,474,273,627,280,850,326,366,225,287,223,424,178,400,250,74048,2543,2124,729,555,436,586,477,523,470,132,151,830,623,591,318,1287,664,1051,573,1739,604,4302,952,8305,1529,10526,1627,8937,1770,10445,1436,22115,1479,32319,1597,1149,548,136,157,442,434,378,302,126,126,128,152,291,307,132,138,332,245,475,312,1392,588,2951,760,2294,717,2082,563,4754,1017,15257,1374,20520,1347,1346,656,933,792,555,329,735,418,538,288,682,417,547,335,661,474,411,376,678,440,1413,625,1950,642,1629,608,1499,487,1649,597,5294,826,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,888139,5869,51809,2838,4097,926,2910,831,2996,857,3619,930,5605,1414,3216,996,3475,894,3379,985,3162,964,5252,1078,6099,1120,4872,1149,1655,668,415,240,499,352,558,442,341613,5170,8749,1675,5178,1396,5559,1317,8043,1730,9240,1578,11196,1720,11359,2156,14851,2010,14325,1572,27128,2812,46350,3312,60516,3637,48481,3264,27046,2479,22897,2256,20695,2263,294210,4253,11759,1759,6300,1235,5939,1291,5717,1203,5977,1189,7194,1218,7553,1318,8379,1328,11220,1925,18380,2233,26822,2034,46564,3081,41103,2992,29292,2105,32419,2186,29592,2100,200507,3040,7493,1199,8886,1351,10729,1482,11656,1673,12420,1678,10839,1488,9637,1278,10098,1625,9483,1385,18012,2010,22510,1806,27619,2086,15857,1490,8341,1073,8182,1004,8745,1281,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,5003854,19847,120299,5501,18503,2350,8004,1545,8063,1678,9088,1458,7147,1358,8165,1689,5740,1208,5613,1351,6057,1105,9800,1358,8645,1428,8882,1617,6624,1401,2773,855,4485,1375,2710,1135,1452243,12449,53575,4107,33043,2886,32149,3176,38785,3409,36129,4002,44727,3571,41761,3657,46133,2725,41628,3307,97495,4857,135249,6566,202106,7710,169606,5922,121862,5636,153785,5013,204210,5830,1931077,11781,88633,3959,61351,3797,50573,3808,51516,3478,50037,3419,51609,3424,49787,3407,52009,3871,53160,3588,111937,5306,157552,5188,252984,8256,212363,6096,162440,5002,211957,6697,313169,7789,1500235,9957,89359,5276,106087,5383,102180,5491,101811,5719,85816,4165,76423,4452,71567,3957,66858,4191,62531,3891,105348,4050,130240,4744,158296,5545,101322,3875,68882,3555,70601,3659,102914,4880,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2297761,12191,29828,3248,3493,1003,901,426,2118,981,1572,741,1980,898,1954,845,1515,685,1497,730,1319,558,2841,1218,4619,1307,2790,765,1689,743,489,356,523,322,528,320,596126,8586,19911,3113,9272,1861,11092,2136,14258,2199,14290,2520,13468,2011,15979,2118,14198,1793,15357,2160,37426,3618,52175,3698,82773,5051,72609,4007,58291,4023,76846,4267,88181,3909,970228,8913,29906,2998,19400,2615,19387,2620,21252,2428,17471,2017,21433,2302,21951,2580,21021,2400,19568,2447,44869,3243,79550,4587,116939,4783,109161,4160,83815,4798,133610,5110,210895,5078,701579,5844,35058,3312,31779,3369,41970,3545,43235,2981,36898,2444,39835,3348,34947,3092,28109,2372,28814,2743,50221,3494,64654,3776,79373,4236,55662,3348,37293,2856,39737,2951,53994,3230,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,3872729,12477,141305,5007,18124,2313,10524,1477,8039,1251,12367,1774,9873,1705,8477,1422,8463,1453,9058,1482,9241,1472,14013,2062,14955,2052,11349,1554,4007,1220,1371,552,974,516,470,311,1123234,9003,48008,2948,28647,2759,32851,3584,37184,3637,38236,3026,47107,3378,44247,3256,50001,3747,44739,3236,96431,4621,132528,5242,187908,5973,137098,5846,77408,4031,70494,3642,50347,3106,1492350,9256,82800,5114,48783,3467,44162,3723,48091,3927,49381,3396,55456,4056,50550,3553,55207,3136,52220,3567,104081,4976,156435,6932,224555,6682,172913,6356,107751,5184,116997,4696,122968,5349,1115840,6878,61979,3764,71658,3893,85530,4697,85153,3729,78184,3969,73519,3838,68859,3115,62296,3222,57358,3097,98188,4098,108212,3327,108295,3813,62341,3039,33687,2098,27792,2114,32789,2740,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2035182,10479,88263,4743,11397,1812,6373,1541,5399,1346,7226,1575,8397,1902,7673,1539,6129,1466,5684,1211,4642,1282,8082,1861,9169,1845,5507,1258,1398,621,555,352,414,311,218,200,616414,8133,21732,2254,16057,2478,15174,2237,21358,2453,23232,2677,30642,2742,26112,2984,31488,3219,27709,2974,56702,3875,78675,4046,94096,4972,67584,3778,41168,3274,35867,2917,28818,2138,753482,7158,39752,3672,27247,2746,24843,1959,28426,2610,26084,2189,32544,2858,30505,2516,30273,2883,29081,2505,53621,3263,78282,3410,108498,5486,82467,4354,47595,2914,53862,3405,60402,3184,577023,5282,31849,2778,39704,3007,45178,2661,43659,3119,37401,2510,40506,2781,34709,2353,34387,2611,30337,2455,46511,2969,56326,3633,55077,2996,29294,2280,16204,1796,15757,1477,20124,1891,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,4229690,12568,118008,4165,20511,2127,8489,1194,7679,1270,7504,1429,7078,1236,8376,1447,6192,1185,6691,1219,4799,989,11483,1791,11654,1673,10051,1643,4274,1118,1531,564,1224,591,472,254,1154574,8777,44056,3893,25454,2639,27380,2688,33341,2697,34560,3013,46214,3233,39697,2990,42890,2921,39355,3057,91836,4238,138849,5497,184941,5116,148530,6085,89067,4091,91527,3934,76877,3976,1649036,8369,75376,3637,49758,3546,45400,2857,47352,3499,47669,2722,55975,3321,54180,3009,54186,2784,58255,3669,109968,4479,167849,5503,240933,5582,187925,6095,129310,4642,151103,5599,173797,5144,1308072,7567,69315,3162,87134,4210,101176,4654,99254,3821,95438,3769,83809,4156,75118,3566,68875,3048,63968,2965,106445,4109,124147,5016,128891,4710,76029,3784,43049,2819,41326,2695,44098,2564,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,3189053,11124,116439,3918,14254,1830,8165,1451,8680,1565,8922,1543,7742,1489,8792,1574,7007,1105,8120,1360,5789,1158,9948,1693,11929,1612,9821,1733,3655,1065,1624,622,962,460,1029,716,888377,7821,32069,2494,21775,1999,26202,2673,31264,2551,29048,2506,37067,2934,38615,2951,39861,2794,35810,2990,76655,4635,111730,5592,145227,5113,105420,4256,58287,2905,56641,3397,42706,2797,1241850,6412,64630,3176,39258,2815,37920,2431,45102,2930,40279,2574,46961,2986,44504,3021,47361,2415,40135,2323,87823,3243,127288,4754,177526,5317,134256,3895,94679,3986,107819,3977,106309,4010,942387,5508,51889,2657,57124,3013,64818,3034,69437,3530,61329,2941,61634,2558,58611,2938,58139,2869,47636,2506,83509,4028,96628,3477,97830,3345,50530,2748,26568,1991,26416,1775,30289,2077,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,685851,3800,38306,2405,4367,1020,3109,1013,3450,721,3134,742,2956,746,2931,1048,2623,762,2477,697,1765,625,3901,1050,3101,805,2869,896,967,412,251,213,278,170,127,146,221356,2847,6194,1127,4529,981,5205,1219,7028,1343,8460,1241,9208,1126,8724,1274,9475,1252,10468,1410,20388,2023,29185,2471,36684,2279,27827,2092,14896,1595,13305,1674,9780,1516,241217,2866,11137,1669,7123,982,6718,1030,8167,1244,7439,1428,8697,1276,8339,1067,8944,1334,7982,1066,17738,1895,24795,1703,37257,2193,30435,2002,20146,1573,18316,1786,17984,1794,184972,2442,9327,1337,14178,1707,15074,1467,12704,1397,11210,1433,11120,1214,12435,1525,9250,1258,9886,1400,16059,1345,17162,1276,18260,1422,10775,1032,5850,813,5960,983,5722,867,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
