GEO_ID,B19001H_001E,B19001H_001M,B19001H_002E,B19001H_002M,B19001H_003E,B19001H_003M,B19001H_004E,B19001H_004M,B19001H_005E,B19001H_005M,B19001H_006E,B19001H_006M,B19001H_007E,B19001H_007M,B19001H_008E,B19001H_008M,B19001H_009E,B19001H_009M,B19001H_010E,B19001H_010M,B19001H_011E,B19001H_011M,B19001H_012E,B19001H_012M,B19001H_013E,B19001H_013M,B19001H_014E,B19001H_014M,B19001H_015E,B19001H_015M,B19001H_016E,B19001H_016M,B19001H_017E,B19001H_017M,NAME,B19001H_001EA,B19001H_001MA,B19001H_002EA,B19001H_002MA,B19001H_003EA,B19001H_003MA,B19001H_004EA,B19001H_004MA,B19001H_005EA,B19001H_005MA,B19001H_006EA,B19001H_006MA,B19001H_007EA,B19001H_007MA,B19001H_008EA,B19001H_008MA,B19001H_009EA,B19001H_009MA,B19001H_010EA,B19001H_010MA,B19001H_011EA,B19001H_011MA,B19001H_012EA,B19001H_012MA,B19001H_013EA,B19001H_013MA,B19001H_014EA,B19001H_014MA,B19001H_015EA,B19001H_015MA,B19001H_016EA,B19001H_016MA,B19001H_017EA,B19001H_017MA,state
0400000US38,278565,4020,14320,1910,11689,1484,11922,1790,9740,1868,11073,1411,10198,1395,10434,1405,11972,1467,12623,2014,21297,2189,28055,2516,39453,2685,33117,2591,18370,1892,18698,2491,15604,1861,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1304391,9070,67055,4317,51988,3894,56107,3700,56951,3648,58393,3911,66231,4393,57336,4003,59266,3988,53675,3395,105024,5275,144599,5902,181610,6450,122630,5873,70876,4135,75022,3511,77628,3915,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1335734,7046,68394,3595,53105,3252,53417,4250,57257,3027,57317,4183,58363,4019,59163,3845,58194,3812,53337,3684,98453,4495,138994,6051,184378,6962,129437,6076,83707,4801,89794,4191,92424,4309,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,200804,3580,10189,1930,5895,1245,9919,1825,9241,1357,8516,1446,10741,1510,8169,1512,8247,1473,8896,1378,15236,1609,22327,2420,27344,2427,20800,2372,12497,1994,12651,1913,10136,1558,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,6157056,18901,274642,8315,207968,7104,194936,6721,206374,6999,186495,7313,191749,7040,183877,7103,192464,6970,175040,6509,352939,9283,524852,10678,740125,10919,637942,10784,455127,10085,644880,12693,987646,14086,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,659442,5699,45779,4134,30349,3274,34129,3213,34866,3178,32598,3265,33035,3330,26577,2729,31480,3043,30671,2998,49886,4090,75141,4220,90100,5034,50765,3336,32806,3152,31662,3127,29598,2623,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,988740,6567,34755,2868,26043,2354,29803,2765,32524,3169,31528,2579,30462,2708,30044,2467,31244,2529,28073,2780,63014,3885,90091,4259,123365,5295,105119,5077,79995,4702,106200,4662,146480,4658,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,4792914,17753,225753,8105,149380,6681,148199,5484,186706,6777,172367,6914,183861,8554,174352,6663,182638,7247,169977,6325,346034,9718,468902,10059,620044,13873,501085,9409,341798,9783,410706,9938,511112,10506,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1238687,8112,43778,3423,29187,2656,30932,2721,36814,2698,33576,2822,35479,2847,36452,2739,35798,2729,33642,2505,74960,4429,104512,4163,159464,5272,142148,6322,103752,4547,144675,6085,193518,6526,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,4780660,19891,260193,8690,188600,8259,209730,7752,227674,8102,210094,8259,236848,7991,213622,8142,205821,6300,194042,6556,380837,10234,495931,10761,612661,12286,435256,9061,268824,7585,287674,8215,352853,9306,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1997284,8366,81296,4129,75699,4607,66510,3960,63602,3576,62625,3456,62535,4066,59223,4422,61337,3486,56552,4088,119054,5403,174277,6692,242245,6962,212115,7629,160724,6199,212926,5557,286564,6575,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,117638,2991,4059,1003,830,317,1295,607,1596,662,830,322,1344,543,1437,476,1909,716,1753,728,2859,708,7007,1192,12713,1693,12564,1535,11035,1672,16233,1631,40174,2192,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,824272,5334,27725,2702,20230,2287,23587,2220,26264,2678,30315,2584,28745,2525,27763,2747,32571,2985,35497,2743,63324,4490,93452,3779,131908,5528,102566,4909,62267,3199,60786,3463,57272,3119,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,4502842,15587,205542,5885,177095,6442,164295,7001,176948,7258,156870,6453,160924,6053,152067,6272,154339,6393,146236,5984,290023,7905,388092,9924,567062,11849,451028,9398,324989,7379,405420,9838,581912,10485,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,1960857,9309,63786,3716,46795,3897,56449,4403,64470,3564,55541,3097,60380,3809,61364,3930,54362,3689,53361,4144,113259,5046,167138,6744,240959,7014,208057,6392,163487,7049,224714,6479,326735,6531,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,3781544,12310,203314,6976,153878,5639,166335,6392,176926,6729,169916,5563,178771,6710,167792,5667,171960,5022,159651,5844,306568,7677,401549,8799,521391,9327,369865,8403,216764,6730,213840,6646,203024,6290,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1982986,10154,101847,5050,87718,5499,88021,4030,97440,5033,91085,4990,107850,5289,94934,4717,98103,4981,89071,4660,160712,6267,215707,7069,258933,8397,177594,5445,103160,4397,103157,4790,107654,4305,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,4074183,12162,194696,5068,161432,6558,174115,5821,178747,6280,176128,5677,185888,5971,167754,5955,165933,4771,160340,5960,306229,7183,424777,8619,548743,8846,406829,9030,256294,6233,277916,7879,288362,7073,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,3088045,11183,157241,5141,121403,4675,132679,5394,149217,4765,133287,4831,148539,4935,143202,5245,148756,4733,123008,4591,249080,7533,337124,8318,417025,8370,286708,6804,176473,5062,187780,5795,176523,4959,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,642178,3649,28334,2499,27047,1954,29074,2309,28402,1868,26511,2096,29567,2009,29060,2316,27719,2025,28159,2005,53363,2633,69679,2750,89624,3153,66427,3248,39580,2229,37148,2358,32484,2368,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,553552,5200,27291,3076,24205,2737,23822,2435,30939,2740,22940,2362,28043,2969,27763,2483,27358,2509,25414,2935,48337,3257,66782,4618,72000,4258,51149,3909,26437,2779,26675,2514,24397,2316,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,361417,3915,23381,2322,16313,2265,15611,1587,19052,2052,17475,2064,17294,1744,15646,1896,15825,2267,14289,1827,28268,2593,37004,2491,43804,3179,34476,2922,19039,2149,20897,2152,23043,2268,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,132757,3147,8130,1606,3747,957,4044,870,3177,754,3130,784,5806,1098,3249,922,5372,1090,3758,1070,10227,1567,11021,1584,16908,2108,14776,1803,10094,1451,12557,1612,16761,1711,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,302315,3330,12856,1804,12795,1555,10908,1321,11931,1541,14327,1769,17857,1964,15034,1762,15541,1999,15596,2217,23616,2153,33916,2519,46594,3148,31141,2236,14152,1438,14182,1631,11869,1543,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,2162085,10067,89526,4197,64582,4125,70375,4281,74768,4910,70993,4834,77490,4509,79886,4573,80199,4648,75977,4142,151853,5873,223061,6780,298245,9287,235118,7173,161361,5580,194305,6148,214346,6675,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,315283,4863,16327,2276,13581,1899,12826,1778,10813,1563,12142,1948,11620,2105,12338,2002,11876,1770,8622,1400,24520,2789,30523,2692,38673,2908,37537,2695,22124,2352,26152,2373,25609,1941,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1690229,9193,81620,4692,56578,3262,69240,4348,75481,4359,68329,4151,76602,4648,75130,3963,70642,4229,69760,4628,133910,4991,186472,6220,223593,7286,161528,5817,107078,5012,113163,5130,121103,5093,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1995547,9154,116885,6335,94971,5611,100650,5703,96909,5179,93830,4467,97914,5973,99469,4910,94307,4331,79839,4529,163462,5726,210162,7307,263659,7609,177216,5475,105766,5115,95526,4969,104982,4942,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,914476,6768,45413,3096,37130,2690,39356,3495,42611,2577,42588,2957,45151,3265,39657,2664,42438,2981,38348,2563,72019,3720,98415,4612,124422,4532,88107,4007,49181,3225,57919,3163,51721,3048,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
