GEO_ID,B05013_001E,B05013_001M,B05013_002E,B05013_002M,B05013_003E,B05013_003M,B05013_004E,B05013_004M,B05013_005E,B05013_005M,B05013_006E,B05013_006M,B05013_007E,B05013_007M,B05013_008E,B05013_008M,B05013_009E,B05013_009M,B05013_010E,B05013_010M,B05013_011E,B05013_011M,B05013_012E,B05013_012M,B05013_013E,B05013_013M,B05013_014E,B05013_014M,B05013_015E,B05013_015M,B05013_016E,B05013_016M,B05013_017E,B05013_017M,B05013_018E,B05013_018M,B05013_019E,B05013_019M,B05013_020E,B05013_020M,B05013_021E,B05013_021M,B05013_022E,B05013_022M,B05013_023E,B05013_023M,B05013_024E,B05013_024M,B05013_025E,B05013_025M,B05013_026E,B05013_026M,B05013_027E,B05013_027M,B05013_028E,B05013_028M,B05013_029E,B05013_029M,B05013_030E,B05013_030M,B05013_031E,B05013_031M,B05013_032E,B05013_032M,B05013_033E,B05013_033M,B05013_034E,B05013_034M,B05013_035E,B05013_035M,B05013_036E,B05013_036M,B05013_037E,B05013_037M,B05013_038E,B05013_038M,B05013_039E,B05013_039M,NAME,B05013_001EA,B05013_001MA,B05013_002EA,B05013_002MA,B05013_003MA,B05013_003EA,B05013_004EA,B05013_004MA,B05013_005EA,B05013_005MA,B05013_006EA,B05013_006MA,B05013_007EA,B05013_007MA,B05013_008EA,B05013_008MA,B05013_009EA,B05013_009MA,B05013_010EA,B05013_010MA,B05013_011EA,B05013_011MA,B05013_012EA,B05013_012MA,B05013_013EA,B05013_013MA,B05013_014MA,B05013_014EA,B05013_015EA,B05013_015MA,B05013_016EA,B05013_016MA,B05013_017EA,B05013_017MA,B05013_018EA,B05013_018MA,B05013_019EA,B05013_019MA,B05013_020EA,B05013_020MA,B05013_021EA,B05013_021MA,B05013_022EA,B05013_022MA,B05013_023EA,B05013_023MA,B05013_024EA,B05013_024MA,B05013_025MA,B05013_025EA,B05013_026EA,B05013_026MA,B05013_027EA,B05013_027MA,B05013_028EA,B05013_028MA,B05013_029EA,B05013_029MA,B05013_030EA,B05013_030MA,B05013_031EA,B05013_031MA,B05013_032EA,B05013_032MA,B05013_033EA,B05013_033MA,B05013_034EA,B05013_034MA,B05013_035EA,B05013_035MA,B05013_036EA,B05013_036MA,B05013_037EA,B05013_037MA,B05013_038EA,B05013_038MA,B05013_039EA,B05013_039MA,state
0400000US30,23366,3093,8616,1720,52,112,437,480,189,186,124,124,767,487,986,578,1218,836,690,432,497,294,907,518,247,205,294,193,1024,496,419,234,165,141,130,122,158,170,312,202,14750,2270,0,172,80,112,825,479,370,303,978,552,1002,753,1129,523,961,553,1481,635,1354,504,1238,641,767,479,633,276,989,510,965,473,963,268,365,207,650,443,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,47418,3701,21695,2404,604,490,554,442,648,471,1685,670,1000,469,1424,541,1712,659,2097,860,1704,717,1860,680,1455,554,1480,559,1542,614,1213,569,862,367,560,287,694,407,601,321,25723,2345,225,182,450,315,814,428,1578,1049,983,490,1497,604,1744,681,1618,544,1860,762,2356,754,2098,1009,1457,563,2352,776,1851,638,1605,549,1298,577,683,312,1254,671,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,824177,16876,413978,10591,3436,1053,7460,1878,11197,2207,14460,2074,28170,3495,35032,3764,51079,3447,49840,3880,55731,3788,45349,3534,33073,2660,24773,2541,21670,2314,12637,1715,9020,1518,5588,1090,2759,812,2704,819,410199,9783,3920,1259,6431,1705,8435,1839,16474,2887,24045,2655,33774,3067,43746,3115,51332,3871,51519,3492,40901,3138,35925,2890,28778,3189,17362,2368,14498,1801,12903,1674,8897,1564,5286,1223,5973,1123,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,1064073,23643,526681,12671,4077,1221,8040,1894,10236,2290,22930,3365,33962,3622,42866,3789,54520,3967,66138,4645,62238,4710,61970,4310,47767,3368,35852,3306,27791,2782,17033,2194,14888,1833,8708,1633,4463,1183,3202,1062,537392,14210,5470,1628,9026,1692,10544,2185,19169,2525,28143,3161,41653,3150,52232,3821,58528,4137,68286,5002,60642,3383,50350,3468,36390,2939,29919,2736,22536,2384,14652,2301,13370,2169,8076,1504,8406,1824,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,60784,4531,27959,2524,280,255,193,196,973,566,1012,530,1169,553,2571,798,2787,844,1807,710,1944,655,2117,655,4271,1035,2769,897,1826,632,2540,867,517,250,516,255,373,242,294,277,32825,2744,110,201,578,492,737,331,1068,526,444,274,2146,826,3566,1056,3813,1024,3554,1079,2967,1015,3627,821,2372,683,3061,879,1640,477,886,392,737,396,1046,572,473,290,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,162567,6299,75842,4050,359,286,1569,755,2285,898,2766,1081,5430,1405,6607,1321,9760,1999,11007,2271,7866,1679,7070,1564,5016,1328,4781,1040,3142,793,3063,829,2395,863,1207,541,843,530,676,352,86725,4718,509,348,1925,983,2800,1081,3958,1269,6154,1401,8628,1654,7912,1693,8980,1739,7446,1390,9175,1696,5316,980,5867,1236,3555,879,4914,1308,3311,885,3091,750,1712,598,1472,592,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,30813,2783,13933,1627,66,122,293,217,803,667,1245,533,671,448,836,483,1193,596,1059,561,559,311,1171,434,1147,546,896,376,986,427,980,458,1040,377,516,229,245,203,227,150,16880,1992,47,59,191,207,503,517,1051,514,1575,905,1210,528,922,354,795,371,1289,483,1312,385,937,393,977,470,907,357,1899,899,744,291,924,434,682,297,915,414,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,587686,12421,279316,6719,951,646,2146,838,2926,946,9608,1495,11099,1521,15946,2184,26434,2717,30635,2811,32115,3122,34213,1842,28826,1936,24863,1850,17290,1801,14964,1854,11297,1656,7723,1413,4529,883,3751,1107,308370,7792,1065,411,1778,894,4333,1193,5603,1183,10721,1822,19001,2259,25780,2142,30964,2859,36148,3197,35202,2145,32056,1801,25059,2407,25342,2161,17771,2124,16726,1573,11146,1432,5647,998,4028,1061,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,27605,3482,13512,2285,162,228,206,320,94,105,1092,671,1132,490,905,550,1493,642,1537,655,1422,749,414,432,1041,478,1066,550,830,480,758,369,354,319,358,325,536,426,112,114,14093,1840,161,228,0,201,613,414,590,445,791,463,1164,696,1288,611,698,514,871,462,795,409,1127,559,1732,574,1125,539,1114,497,589,271,732,449,291,247,412,314,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,236882,8949,120087,5303,1038,538,2052,855,2343,762,4232,1009,6980,1141,13790,2074,15339,1341,13493,1441,13988,1828,11839,1167,9829,1101,8783,1501,6039,1086,3836,828,3388,764,1619,644,1220,395,279,185,116795,4703,1464,644,2152,752,2567,846,5557,1348,6779,1133,11031,1555,11927,1427,14497,1669,12254,1691,10958,1300,9303,886,7525,993,5643,1094,5648,864,3749,859,2495,662,1545,544,1701,657,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,297928,9093,154532,5795,1829,750,2280,625,4666,1129,7357,1357,11121,1890,13327,1868,18861,1860,19535,2305,16256,1952,12819,1669,12447,1899,8931,1370,7561,1122,6016,987,3595,743,3519,1082,2596,972,1816,575,143396,4727,1052,483,2315,753,3555,1061,7747,1475,7873,1354,13045,1890,16089,1383,14248,1705,15149,1962,11619,1387,12693,1422,8734,1133,7947,1266,5345,911,5533,1038,4426,948,3129,794,2897,723,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,85348,5137,37761,3092,319,332,448,305,506,374,469,308,2343,1158,1961,817,1862,604,1515,697,3303,994,3773,1148,3887,964,3216,708,3655,870,3244,766,3050,843,2248,791,1243,532,719,356,47587,3470,290,261,493,390,454,294,1244,570,1382,559,2039,837,2803,858,3203,877,4487,1217,4743,1017,5262,868,4705,951,3998,883,4499,1129,3298,834,1547,542,1576,683,1564,596,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,1065076,19005,511812,11985,4854,1290,11424,1894,12259,2119,23928,3001,32328,3416,34670,3623,54418,3501,58501,3841,62840,4169,53025,2640,42406,2351,34239,2776,29465,2401,22170,2337,16059,2177,8573,1364,6293,1217,4360,861,553264,10464,4711,1496,8745,1850,12586,1960,19547,2734,29412,3685,40362,2672,53857,3107,64837,4358,60809,3729,54333,3004,47047,2217,43606,3105,31986,2483,27116,2414,20464,2250,16008,1766,9574,1568,8264,1210,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,35824,3845,17968,2468,237,303,484,371,776,576,1460,838,1953,991,1847,796,2785,939,1870,691,1926,910,768,426,1690,911,1159,616,260,183,253,158,250,215,150,152,40,56,60,75,17856,2292,109,172,316,323,783,713,401,326,2158,956,1940,707,2224,816,2655,1105,1114,568,2357,702,1942,1005,215,143,610,382,309,194,312,298,92,120,170,150,149,107,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,256765,8349,129650,5674,2120,832,2650,962,2717,993,5394,1340,9861,2010,11733,2012,13308,1758,15731,2194,15883,2710,12049,1827,8878,1565,7550,1285,7322,1199,5697,1022,3103,905,2764,750,2286,844,604,387,127115,5195,1703,981,2852,1633,3148,1209,4000,968,8266,1603,7696,1270,10870,1648,15307,2366,12968,2161,12522,1902,8728,1654,9277,1439,6871,1324,6824,1482,5519,1308,3608,797,3119,919,3837,1458,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,432410,11909,212799,7007,1496,662,3182,1259,3600,1162,7774,1962,14005,2610,17921,2449,22777,2344,22225,2566,23996,2600,25690,2657,19077,1646,14724,2036,11452,1867,8090,1434,6637,1305,4411,936,3466,1037,2276,831,219611,7345,903,550,3679,1228,2875,1026,7915,1843,12871,1912,16822,2581,23251,2326,22699,2643,24745,2428,23343,2144,18578,2129,15810,1912,11078,1762,11182,1427,8262,1514,6473,1470,4403,1111,4722,1024,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,17528,2525,7898,1634,83,136,0,203,0,203,145,179,413,388,1805,899,1003,543,696,509,1140,767,531,369,459,324,552,372,174,174,177,174,382,295,120,116,111,133,107,164,9630,1599,34,72,0,203,146,166,64,55,914,581,1027,564,992,648,1422,760,336,375,1355,749,974,645,574,461,535,335,594,509,282,244,252,230,0,203,129,144,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,10625980,51558,5119339,30186,26370,3171,55478,4357,76579,5432,129329,5280,212266,6423,327452,10068,460390,9576,507955,9500,524765,9750,566358,8593,534018,8231,459859,8997,392067,8934,299991,7041,211317,6182,147458,5944,102163,4878,85524,4556,5506641,29561,25109,2872,48769,4018,66585,4346,118656,5866,204975,7775,317702,8838,428663,10145,517828,11177,562626,9800,609667,7084,542493,6608,504811,10040,449179,8640,352117,6377,265654,6385,192978,5300,150431,5785,148398,5617,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,70860,4658,37440,3422,446,454,1696,971,514,384,2693,961,2750,1026,4713,1194,4347,1026,4787,1269,2900,974,3881,976,1655,694,2112,863,2314,671,1145,585,659,385,488,316,160,149,180,216,33420,2516,290,349,561,425,576,371,999,500,2288,896,2875,981,4013,1194,3343,1042,3238,1104,3737,1088,1838,638,1715,604,2094,704,1766,785,1481,622,752,434,1017,576,837,432,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,520262,14343,248328,8496,1986,757,3374,978,3957,1123,7359,1515,11823,2050,21063,2623,23896,2447,28042,2855,29819,2504,24265,2436,21082,2213,19895,2017,16539,1908,13006,1416,9041,1316,5949,1269,4308,1012,2924,764,271934,7855,2260,736,4403,1271,4604,1171,6583,1209,11925,1972,19386,2143,25291,2183,26696,2758,27041,3255,28178,2361,25672,2321,21395,2246,17936,1988,13859,1623,12930,1676,8948,1399,6843,1235,7984,1338,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
