GEO_ID,C17024_001E,C17024_001M,C17024_002E,C17024_002M,C17024_003E,C17024_003M,C17024_004E,C17024_004M,C17024_005E,C17024_005M,C17024_006E,C17024_006M,C17024_007E,C17024_007M,C17024_008E,C17024_008M,C17024_009E,C17024_009M,C17024_010E,C17024_010M,C17024_011E,C17024_011M,C17024_012E,C17024_012M,C17024_013E,C17024_013M,C17024_014E,C17024_014M,C17024_015E,C17024_015M,C17024_016E,C17024_016M,C17024_017E,C17024_017M,C17024_018E,C17024_018M,C17024_019E,C17024_019M,C17024_020E,C17024_020M,C17024_021E,C17024_021M,C17024_022E,C17024_022M,C17024_023E,C17024_023M,C17024_024E,C17024_024M,C17024_025E,C17024_025M,C17024_026E,C17024_026M,C17024_027E,C17024_027M,C17024_028E,C17024_028M,NAME,C17024_001MA,C17024_001EA,C17024_002MA,C17024_002EA,C17024_003EA,C17024_003MA,C17024_004EA,C17024_004MA,C17024_005MA,C17024_005EA,C17024_006MA,C17024_006EA,C17024_007MA,C17024_007EA,C17024_008MA,C17024_008EA,C17024_009MA,C17024_009EA,C17024_010MA,C17024_010EA,C17024_011MA,C17024_011EA,C17024_012MA,C17024_012EA,C17024_013EA,C17024_013MA,C17024_014EA,C17024_014MA,C17024_015MA,C17024_015EA,C17024_016MA,C17024_016EA,C17024_017MA,C17024_017EA,C17024_018EA,C17024_018MA,C17024_019MA,C17024_019EA,C17024_020MA,C17024_020EA,C17024_021MA,C17024_021EA,C17024_022MA,C17024_022EA,C17024_023EA,C17024_023MA,C17024_024EA,C17024_024MA,C17024_025MA,C17024_025EA,C17024_026MA,C17024_026EA,C17024_027MA,C17024_027EA,C17024_028MA,C17024_028EA,state
0400000US26,9774124,3126,2122572,3909,196555,12082,216137,12169,116852,9557,332039,13774,372543,12911,290949,11555,198486,8014,399011,12359,5970889,3215,384625,11005,424981,12634,220241,8703,712035,18544,936744,17680,851902,18216,673328,17128,1767033,23786,1680663,2935,51654,3527,99397,5335,72246,4393,232301,6202,326854,7153,277816,7038,197810,5916,422585,8233,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1875342,1788,465564,2134,22326,3396,37784,4570,25242,4044,77725,5342,92157,6319,66060,5227,53797,4583,90473,5246,1117462,2042,54827,3809,69294,4239,44628,4278,126563,5794,188093,7376,169773,7079,141628,7146,322656,8202,292316,1566,8144,1418,13966,1585,14226,1583,42074,2593,53450,3019,45137,3294,33158,2564,82161,3075,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1723154,1641,439332,2444,24461,4613,38394,5848,34055,5289,87928,7040,93051,6610,60822,6760,38596,5225,62025,5385,1009212,2506,49670,4206,67071,5285,45484,5738,145307,8195,203169,10918,152323,10469,110998,8311,235190,10350,274610,2154,8446,1848,15222,2268,12797,1920,41255,3323,52182,3862,45252,3728,31723,3113,67733,5067,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,2051759,2065,470978,2680,61940,6864,62084,5847,36917,4262,83106,7118,81456,8218,56961,5512,32601,4528,55913,5352,1217540,2597,110981,6722,116028,7663,69847,6718,186936,9935,199298,10695,172810,10295,107542,8986,254098,9975,363241,2271,14398,2156,34025,3108,19876,2402,56877,3969,62186,4082,52067,3758,30547,3495,93265,3951,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1382448,1809,297248,1820,17501,4403,17867,3600,13016,3290,37642,4399,49386,4599,49357,6081,32943,3913,79536,4843,827936,1103,37416,4256,32567,3353,20066,3122,74474,7158,108208,6809,122822,7971,106934,8312,325449,10893,257264,814,6191,1319,10601,1769,8286,1677,27628,2844,35714,2983,36111,3003,29932,2835,102801,4168,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,852419,1438,208983,2370,16347,2834,17854,2919,12888,3077,34005,4591,40592,3534,35783,4101,23234,2988,28280,3578,503567,2364,31301,3602,33521,3123,19507,2774,57409,4826,91414,5557,84844,4777,61193,4171,124378,5663,139869,1212,3175,777,9428,1693,5944,1001,19676,2101,25376,2853,19857,2069,16046,2276,40367,3237,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7400557,3213,1634222,3851,87912,9453,116558,10270,72510,6611,236013,13035,286994,11391,235866,11986,161686,9120,436683,12330,4622518,3023,236666,9431,234987,8675,133355,7435,445792,15452,653409,16989,636761,16713,505565,15880,1775983,22304,1143817,2930,26396,2375,56494,4418,37899,3250,132256,6467,179491,6634,177951,6672,141217,6843,392113,8013,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,1016469,1124,200202,1772,16505,3879,19630,4055,10065,3187,23689,3775,30703,4998,30137,3950,20774,3151,48699,4670,640833,1697,34553,4922,40817,4678,18530,3580,57550,5121,83204,7342,95212,7480,73545,6924,237422,10727,175434,1240,5716,1523,13984,1685,10395,1944,23226,2940,26469,3019,23753,2656,19614,2334,52277,3459,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,7013444,3179,1616402,3388,130355,9085,194267,13040,107173,9487,289683,13467,296179,13912,201563,9516,135574,7742,261608,9740,4149779,2152,268267,10368,283803,11826,175379,10407,567751,20752,710492,16922,600281,17203,434382,16962,1109424,19176,1247263,1934,41934,3388,64873,4678,53097,3962,178697,6913,228553,8171,183280,8005,145499,6275,351330,9499,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6603013,4007,1482119,5407,147449,11855,183549,11815,94235,8784,262588,13802,259600,11404,194885,11340,119137,7807,220676,10472,4044245,4241,259198,10559,322166,12742,169283,9538,559176,16073,690846,17693,598555,16044,439204,16891,1005817,21938,1076649,3791,27253,2864,71401,4890,57190,3698,181876,7265,204787,7136,152632,6476,114321,6308,267189,7794,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2825680,2043,691389,2890,40871,4440,62339,6339,40933,5031,115086,7772,136286,8425,106334,7426,67109,5112,122431,6660,1690716,3101,90629,5942,109049,6964,62414,4440,205154,10149,281305,10384,261329,10788,191940,7613,488896,11904,443575,2589,12362,1674,22925,2462,19010,2366,66412,3626,84643,4094,68243,3719,47650,3702,122330,4710,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
