C24070_042M,C24070_043E,C24070_043M,C24070_044E,C24070_044M,C24070_045E,C24070_045M,C24070_046E,C24070_046M,C24070_047E,C24070_047M,C24070_048E,C24070_048M,C24070_049E,C24070_049M,C24070_050E,C24070_050M,C24070_051E,C24070_051M,C24070_052E,C24070_052M,C24070_053E,C24070_053M,C24070_054E,C24070_054M,C24070_055E,C24070_055M,C24070_056E,C24070_056M,C24070_057E,C24070_057M,C24070_058E,C24070_058M,C24070_059E,C24070_059M,C24070_060E,C24070_060M,C24070_061E,C24070_061M,C24070_062E,C24070_062M,C24070_063E,C24070_063M,C24070_064E,C24070_064M,C24070_065E,C24070_065M,C24070_066E,C24070_066M,C24070_067E,C24070_067M,C24070_068E,C24070_068M,C24070_069E,C24070_069M,C24070_070E,C24070_070M,C24070_071E,C24070_071M,C24070_072E,C24070_072M,C24070_073E,C24070_073M,C24070_074E,C24070_074M,C24070_075E,C24070_075M,C24070_076E,C24070_076M,C24070_077E,C24070_077M,C24070_078E,C24070_078M,C24070_079E,C24070_079M,C24070_080E,C24070_080M,C24070_081E,C24070_081M,C24070_082E,C24070_082M,C24070_083E,C24070_083M,C24070_084E,C24070_084M,GEO_ID,C24070_001E,C24070_001M,C24070_002E,C24070_002M,C24070_003E,C24070_003M,C24070_004E,C24070_004M,C24070_005E,C24070_005M,C24070_006E,C24070_006M,C24070_007E,C24070_007M,C24070_008E,C24070_008M,C24070_009E,C24070_009M,C24070_010E,C24070_010M,C24070_011E,C24070_011M,C24070_012E,C24070_012M,C24070_013E,C24070_013M,C24070_014E,C24070_014M,C24070_015E,C24070_015M,C24070_016E,C24070_016M,C24070_017E,C24070_017M,C24070_018E,C24070_018M,C24070_019E,C24070_019M,C24070_020E,C24070_020M,C24070_021E,C24070_021M,C24070_022E,C24070_022M,C24070_023E,C24070_023M,C24070_024E,C24070_024M,C24070_025E,C24070_025M,C24070_026E,C24070_026M,C24070_027E,C24070_027M,C24070_028E,C24070_028M,C24070_029E,C24070_029M,C24070_030E,C24070_030M,C24070_031E,C24070_031M,C24070_032E,C24070_032M,C24070_033E,C24070_033M,C24070_034E,C24070_034M,C24070_035E,C24070_035M,C24070_036E,C24070_036M,C24070_037E,C24070_037M,C24070_038E,C24070_038M,C24070_039E,C24070_039M,C24070_040E,C24070_040M,C24070_041E,C24070_041M,C24070_042E,C24070_042MA,C24070_043EA,C24070_043MA,C24070_044MA,C24070_044EA,C24070_045EA,C24070_045MA,C24070_046MA,C24070_046EA,C24070_047MA,C24070_047EA,C24070_048EA,C24070_048MA,C24070_049EA,C24070_049MA,C24070_050EA,C24070_050MA,C24070_051MA,C24070_051EA,C24070_052MA,C24070_052EA,C24070_053MA,C24070_053EA,C24070_054EA,C24070_054MA,C24070_055EA,C24070_055MA,C24070_056EA,C24070_056MA,C24070_057MA,C24070_057EA,C24070_058EA,C24070_058MA,C24070_059EA,C24070_059MA,C24070_060EA,C24070_060MA,C24070_061EA,C24070_061MA,C24070_062EA,C24070_062MA,C24070_063MA,C24070_063EA,C24070_064EA,C24070_064MA,C24070_065EA,C24070_065MA,C24070_066EA,C24070_066MA,C24070_067EA,C24070_067MA,C24070_068MA,C24070_068EA,C24070_069MA,C24070_069EA,C24070_070EA,C24070_070MA,C24070_071EA,C24070_071MA,C24070_072MA,C24070_072EA,C24070_073EA,C24070_073MA,C24070_074MA,C24070_074EA,C24070_075MA,C24070_075EA,C24070_076EA,C24070_076MA,C24070_077MA,C24070_077EA,C24070_078MA,C24070_078EA,C24070_079EA,C24070_079MA,C24070_080MA,C24070_080EA,C24070_081EA,C24070_081MA,C24070_082EA,C24070_082MA,C24070_083EA,C24070_083MA,C24070_084MA,C24070_084EA,NAME,C24070_001EA,C24070_001MA,C24070_002EA,C24070_002MA,C24070_003MA,C24070_003EA,C24070_004EA,C24070_004MA,C24070_005MA,C24070_005EA,C24070_006MA,C24070_006EA,C24070_007EA,C24070_007MA,C24070_008MA,C24070_008EA,C24070_009MA,C24070_009EA,C24070_010MA,C24070_010EA,C24070_011EA,C24070_011MA,C24070_012MA,C24070_012EA,C24070_013MA,C24070_013EA,C24070_014MA,C24070_014EA,C24070_015MA,C24070_015EA,C24070_016EA,C24070_016MA,C24070_017MA,C24070_017EA,C24070_018MA,C24070_018EA,C24070_019EA,C24070_019MA,C24070_020MA,C24070_020EA,C24070_021EA,C24070_021MA,C24070_022EA,C24070_022MA,C24070_023MA,C24070_023EA,C24070_024EA,C24070_024MA,C24070_025MA,C24070_025EA,C24070_026MA,C24070_026EA,C24070_027EA,C24070_027MA,C24070_028EA,C24070_028MA,C24070_029MA,C24070_029EA,C24070_030EA,C24070_030MA,C24070_031MA,C24070_031EA,C24070_032MA,C24070_032EA,C24070_033EA,C24070_033MA,C24070_034EA,C24070_034MA,C24070_035MA,C24070_035EA,C24070_036MA,C24070_036EA,C24070_037EA,C24070_037MA,C24070_038EA,C24070_038MA,C24070_039EA,C24070_039MA,C24070_040EA,C24070_040MA,C24070_041MA,C24070_041EA,C24070_042EA,state
208,63754,4318,393,288,225,205,2012,1075,219,265,1198,519,1763,582,379,299,1659,666,1390,814,32537,3143,1717,605,20262,2802,0,208,215739,7823,1327,623,5973,1288,1673,707,120,149,876,515,10440,1872,1500,682,2290,830,5885,1013,118497,5501,2968,881,311,233,63879,4602,64945,5082,4292,1022,13880,2192,2098,846,1543,870,6132,1440,4092,1356,351,359,2944,805,9645,1728,4213,962,3041,1068,12714,2124,0,208,0400000US28,1196784,12502,36446,2950,77269,5417,161346,6215,30279,3129,148730,6623,63925,3995,16069,2156,57888,4275,79933,5124,287764,8287,112620,5743,60636,4349,63879,4602,817352,11174,27584,2716,51115,4737,153421,6171,27664,3008,135045,6449,46210,3717,13671,2041,48331,3925,56098,4132,129429,6768,103683,5313,25101,3005,0,208,34994,3619,2850,1055,6076,1584,2142,764,733,416,5479,1665,1420,694,168,207,2664,903,6915,1467,3088,1145,1211,566,2248,775,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
184,294283,8146,651,373,2450,843,4726,1193,1109,568,7205,1479,6106,1340,2838,898,8558,1500,8434,1412,192282,6672,13469,1746,46455,3534,0,184,355981,10059,544,389,11099,1514,1875,709,138,147,1655,968,26069,2486,3698,903,3641,929,5034,1524,170959,7466,10197,1618,511,299,120561,5838,158931,5693,15878,1654,29822,3059,4501,1039,2523,600,11330,1485,7588,1397,916,390,10024,1190,28076,2740,16636,1780,6109,1360,25528,2499,0,184,0400000US29,2808535,14504,50777,3790,164211,6075,320864,9024,71078,3975,341001,10604,145146,6253,59588,3904,191761,6668,263671,9090,677588,12037,263581,9400,138708,5794,120561,5838,1917858,15755,29522,2813,108300,5324,304434,9007,64352,3825,310814,10243,101320,5322,51139,3580,163156,6150,205566,7585,290315,9340,228817,8187,60123,3937,0,184,81482,4222,4182,1073,12540,2017,5328,1399,2956,791,9997,1735,4063,1370,997,511,6382,976,16561,1880,7396,1284,4989,1121,6091,1064,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
165,43887,3247,615,345,443,295,182,139,3,9,1327,526,712,401,253,302,1651,560,1221,518,28283,2577,2726,881,6471,1196,0,165,89887,5048,4046,1074,3402,873,145,140,0,165,263,274,5714,1078,895,432,1113,467,2523,666,38993,3033,1895,636,126,112,30772,2584,42395,3098,9391,1265,8036,1374,1562,574,163,118,2797,719,1567,562,47,48,2263,787,6179,1246,3223,892,2170,665,4997,1199,0,165,0400000US30,482603,6120,36004,2784,37059,2587,22234,2351,11022,1536,58768,4033,24577,2539,8086,1566,28425,2474,40204,2943,110403,4613,53215,3502,21834,2368,30772,2584,280214,6378,17412,2185,19837,2217,18718,2036,10311,1487,52559,3752,15675,2004,6800,1482,21577,2198,26569,2092,37792,2836,44237,3402,8727,1355,0,165,26220,2601,4540,835,5341,1000,1627,712,545,325,1822,597,909,444,91,93,1821,651,3712,930,2112,637,2187,683,1513,609,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
157,87335,3611,349,258,813,313,1329,513,140,128,1709,602,2371,682,369,242,2836,710,2371,739,59273,2788,2526,595,13249,1547,0,157,135030,4960,611,320,5699,858,437,253,44,59,1154,488,10847,1424,1431,497,1509,472,2471,570,66909,3215,3685,764,173,124,40060,2680,65134,3095,18333,1532,8868,1137,1403,493,489,261,3345,646,2334,592,604,357,2668,646,8220,1414,8019,1187,2319,719,8532,1104,0,157,0400000US31,965779,6495,43335,2418,64776,3358,105865,4163,25373,2040,114395,5044,53908,2779,18032,1686,70538,3407,80134,3743,228101,5058,78451,4291,42811,2978,40060,2680,644382,7708,18927,1768,43815,3149,100943,4127,24141,1980,105484,5040,36902,2662,15429,1490,60125,3214,61002,3070,91573,4225,68175,4111,17866,2097,0,157,33898,2229,5115,707,5581,800,1753,625,559,288,2703,583,1454,627,199,161,3400,751,6070,946,2327,527,1746,558,2991,817,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
206,51059,4108,96,123,1052,620,1167,740,454,483,3565,1141,1185,550,297,208,2158,619,3099,987,23072,2941,4585,1187,10329,1660,0,206,153711,6574,1206,789,3373,994,154,128,71,116,454,297,9136,1289,1628,645,1703,810,3273,963,69012,4200,3776,919,296,255,59629,3857,66025,4253,882,517,6908,1587,956,494,1283,503,5259,1482,1065,507,1195,659,5469,1203,15944,2309,6486,1448,5742,1088,14836,1932,0,206,0400000US32,1262730,12070,24161,2731,74825,5140,53084,4242,25567,2790,148756,7950,65696,4644,21739,2066,68145,4118,141623,6835,198646,7072,321702,10096,59157,4156,59629,3857,954644,12636,21572,2499,59840,4417,49218,4022,22810,2513,135597,7664,52800,4136,17987,2067,54303,3893,108577,6049,96274,5052,304352,9789,31314,3187,0,206,37291,3482,405,230,3652,916,1589,509,949,485,3881,1168,1510,1132,632,326,4512,1170,10730,1758,3802,945,3247,980,2382,1153,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
185,72057,4124,42,92,688,567,847,400,711,720,1252,564,627,288,563,361,1330,472,2188,637,52414,3687,3362,1011,8033,1450,0,185,92649,4432,305,243,2342,771,1558,615,0,185,722,400,6240,1217,1014,517,1317,817,2252,603,49357,3161,1857,641,239,160,25446,2619,48645,3182,1672,672,12412,1788,1897,774,506,250,3229,674,519,334,525,333,2815,811,11320,1564,5463,1315,2606,826,5681,1030,0,185,0400000US33,694508,7769,5687,1222,46388,3740,98356,4708,19010,2275,84467,4301,27721,2510,14648,2191,40252,3670,73646,4084,169988,6318,57998,4169,30901,2993,25446,2619,458381,7843,3531,972,26797,2626,92155,4744,16975,2046,77087,4237,19890,2096,12258,2055,33094,3416,53340,3415,60783,3961,48689,3818,13782,2201,0,185,22776,2632,137,117,4149,1128,1899,764,818,316,2177,736,445,214,288,248,1696,695,4546,1039,1971,560,1484,677,3166,1164,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
200,282358,7970,164,181,2242,766,3621,1013,1843,841,4185,879,3819,1040,2621,682,9607,1449,11540,1839,177773,6794,13707,1919,51236,3098,0,200,586297,10362,206,165,9950,1739,1554,548,139,223,1986,665,50898,3733,6599,1412,5582,1129,10071,1515,309286,7954,9648,1359,1105,426,179273,6870,196337,7725,1424,520,30713,2902,5227,1255,4716,1340,14873,2287,8167,1577,3167,687,14224,1908,46806,3634,26584,2553,14528,2314,25908,2986,0,200,0400000US34,4252626,20357,11874,1629,237394,8214,357766,9427,145130,6136,485734,11742,242535,8149,116037,5210,357482,10033,550556,10898,1012176,15782,362459,9746,194210,8558,179273,6870,3024374,20839,8824,1546,170144,7155,340087,8819,130413,5721,446143,11242,172937,6658,100968,4649,315645,8752,442460,8926,481781,12564,310491,9564,104481,7415,0,200,163260,5956,1256,733,24345,2632,7277,1617,8019,1329,18547,2512,6714,1327,2682,752,12424,2057,39679,3305,16752,2033,14085,2269,11480,1772,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
195,60342,4341,340,310,768,418,798,382,304,276,816,362,1324,566,142,137,2182,574,3510,979,36356,3312,2021,666,11781,1743,0,195,198072,7502,2117,743,4473,1203,392,231,122,131,890,381,8632,1721,943,490,1360,499,15084,2257,84913,4347,6577,1465,263,218,72306,4872,62903,4756,3418,915,10604,2162,3269,1073,349,234,4679,1577,1757,720,564,397,3390,793,11948,1663,6270,1225,5657,1500,10998,1516,0,195,0400000US35,872487,9827,37132,3562,59208,4121,45315,3819,17518,2252,94951,6210,41439,3841,13835,1944,38293,2989,95817,5487,213007,6000,97416,5946,46250,3149,72306,4872,526806,11375,29471,3188,40075,3943,39254,3506,16357,2199,86246,5975,28573,3363,11623,1995,29421,2807,59974,4529,82825,4252,81452,5916,21535,2649,0,195,24364,2791,1786,977,3288,741,1602,633,386,234,2320,706,1153,667,563,348,1940,563,5301,1376,2643,804,1709,730,1673,637,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
193,901081,17222,1261,612,7032,1523,11859,1775,4120,1192,15140,1874,10836,1737,14876,1970,35435,3242,40960,3303,579217,13553,45610,3685,134735,5836,0,193,1423447,19829,599,358,38066,3182,3370,791,820,497,5208,1081,127669,6159,13322,1864,24011,2783,34431,2896,730249,14847,31486,3120,2038,617,412178,8959,556690,12952,18006,2200,71529,4845,13492,1895,10232,2018,35860,3033,30749,3157,13386,1615,28939,2954,111100,5373,87759,4885,52450,3890,83188,5042,0,193,0400000US36,9213552,31058,58946,4459,514249,10997,604458,13607,228397,7977,988572,17095,456049,10415,270229,9291,749611,14620,1081785,18792,2516343,23988,873245,18828,459490,12407,412178,8959,6001559,28949,34046,3730,350186,9809,558524,12950,197050,7281,897878,16139,275755,8007,221371,8589,632469,14042,816091,15411,1082757,15944,716853,17160,218579,8847,0,193,330775,9762,5034,1179,47436,3676,17213,2127,16175,2083,34486,3326,11040,1574,7274,1452,28757,2805,79203,4489,36361,3702,26846,2849,20950,2515,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
201,301194,9323,178,149,1848,633,7118,1555,1054,451,6575,1293,3400,1051,2823,757,15621,2041,10263,1660,175665,7126,13096,1630,63553,4180,0,201,642633,12392,933,374,10329,1559,4154,1012,367,267,6112,1156,32549,2586,5474,1270,4715,1027,13626,1803,355339,8989,13814,2174,2417,845,192804,8116,253432,7391,11789,1972,44038,3421,9313,1679,3893,925,19815,2328,9777,1856,2544,866,17130,1700,52480,3474,24401,2353,15013,2078,43239,3440,0,201,0400000US37,4355481,20357,56965,4713,281992,9762,543345,10783,113470,4732,513661,13573,185633,7292,80019,4640,272702,8929,449815,11762,1020110,15966,426060,12834,218905,8057,192804,8116,3008096,20995,39837,4147,201441,7305,515129,10334,103534,4733,466924,13759,134451,6418,67763,4746,220376,8302,340569,10799,449064,11399,372578,12741,96430,6189,0,201,150126,6562,4228,984,24336,2850,7631,1612,4622,1126,14235,2215,5456,1271,1415,601,14860,2155,32877,2829,15641,1951,11559,1763,13266,2111,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
149,39759,2696,477,224,259,209,85,81,150,176,835,461,591,270,493,322,1325,590,890,410,27617,2333,2131,896,4906,1187,0,149,63054,3353,319,229,1925,541,49,47,43,78,424,305,2552,571,819,339,736,426,1171,379,33331,2527,3126,714,0,149,18559,1538,32196,2561,13098,1259,3496,902,543,292,222,156,1845,563,1422,518,41,45,890,445,1699,599,3864,867,1698,911,3378,831,0,149,0400000US38,390647,4139,35110,2586,31334,3357,27769,2513,12828,1648,44732,3365,21233,2158,5431,1022,22898,2232,25731,2436,96619,3953,30020,2859,18383,2353,18559,1538,243185,5215,19162,2051,23816,2897,26733,2606,12206,1643,39739,3331,15976,2064,3942,961,18739,2227,20224,2323,31012,2795,22616,2292,9020,1688,0,149,12453,1347,2054,547,1838,598,359,244,207,174,1889,685,692,300,136,193,1208,643,1747,576,795,435,449,352,1079,446,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
190,484875,11890,1040,510,2665,864,9442,1497,1823,705,9368,1486,3973,1068,6438,1368,11403,1654,14224,1672,328579,8814,19266,1782,76654,4753,0,190,661340,13698,491,372,12243,1476,3090,862,83,92,2513,775,43877,3539,9994,1481,10431,1625,15324,1882,344459,9474,16826,1866,1023,428,200986,7975,264578,8365,16674,1891,47427,3924,11452,1871,4656,1019,17304,2165,12592,1723,2207,550,16699,1858,48284,3754,33595,2770,16044,2459,37644,2970,0,190,0400000US39,5347801,23450,62746,4099,268803,9068,832327,13508,145827,5015,625933,13628,249510,8739,95672,4177,341598,8300,486385,12718,1302413,15888,498975,11710,236626,7150,200986,7975,3795764,26326,39957,3484,186186,7302,798160,12911,134119,4912,582543,13359,183449,7230,75925,3929,291028,8009,376415,11294,582777,12793,436405,10632,108800,4809,0,190,141244,7046,4584,911,20282,2309,10183,1544,5146,1107,14205,1854,5619,981,1108,583,12037,1827,32138,2978,13003,1603,10434,1741,12505,1760,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
157,110011,3808,548,283,1292,463,1622,449,314,184,3367,850,2790,724,639,274,3103,685,3753,844,59060,3413,4814,803,28709,1793,0,157,289075,7228,639,297,6868,1090,2237,608,430,310,2401,661,15108,1498,2082,588,2404,609,6750,1229,132660,4122,10518,1552,989,471,105989,4522,109429,4403,12610,1276,22026,1897,2249,460,1386,458,9334,1471,2877,627,655,244,6016,1115,17723,1733,9600,1506,4685,956,20268,2047,0,157,0400000US40,1716784,9781,92873,3492,117082,4416,173476,5848,45644,2744,203988,6770,86731,4285,30942,2249,97328,4609,141061,5419,375961,7166,157120,6480,88589,4043,105989,4522,1154824,10563,75465,3138,77441,3702,164177,5846,41397,2678,184318,6361,63927,3598,27073,2190,79973,3823,102433,4981,170005,5697,134187,6133,34428,2509,0,157,53445,3417,3611,762,9455,1370,3191,833,2117,726,4568,1039,2029,651,493,269,5832,1151,10402,1389,4636,837,2916,666,4195,844,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
200,162406,6839,1139,566,861,477,2270,772,1076,650,6432,1346,1613,580,901,389,6575,1291,5095,1056,100883,5554,8035,1560,27526,2948,0,200,244429,8800,5532,1040,6906,1436,418,321,0,200,450,349,14387,1720,2402,836,2531,892,5595,1422,124551,6427,8223,1588,478,298,72956,4029,139887,6161,10747,1894,15589,2110,6115,1669,2067,726,10339,1745,4274,1541,1923,720,8528,1500,31335,2934,17131,2357,9144,1687,22695,2580,0,200,0400000US41,1785619,12787,64217,5046,101789,5888,200930,7736,55484,3912,219182,8504,71846,4718,33360,2697,104258,5210,191872,7121,402082,10124,177210,8369,90433,5411,72956,4029,1164456,14074,41161,4257,66981,4937,188645,7585,49921,3542,195509,8290,49508,3898,26843,2527,80737,4656,131909,6194,151988,6657,146340,7536,34914,4094,0,200,74441,4817,5638,1698,11452,2063,3482,989,2420,686,6452,1721,2064,740,1291,564,5887,1173,17938,2696,7529,1352,5468,1426,4820,1359,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
