GEO_ID,B08412_001E,B08412_001M,B08412_002E,B08412_002M,B08412_003E,B08412_003M,B08412_004E,B08412_004M,B08412_005E,B08412_005M,B08412_006E,B08412_006M,B08412_007E,B08412_007M,B08412_008E,B08412_008M,B08412_009E,B08412_009M,B08412_010E,B08412_010M,B08412_011E,B08412_011M,B08412_012E,B08412_012M,B08412_013E,B08412_013M,B08412_014E,B08412_014M,B08412_015E,B08412_015M,B08412_016E,B08412_016M,B08412_017E,B08412_017M,B08412_018E,B08412_018M,B08412_019E,B08412_019M,B08412_020E,B08412_020M,B08412_021E,B08412_023E,B08412_021M,B08412_022E,B08412_022M,B08412_023M,B08412_024E,B08412_024M,B08412_025E,B08412_025M,B08412_026E,B08412_026M,B08412_027E,B08412_027M,B08412_028E,B08412_028M,B08412_029E,B08412_029M,B08412_030E,B08412_030M,B08412_031E,B08412_031M,B08412_032E,B08412_032M,B08412_033E,B08412_033M,B08412_034E,B08412_034M,B08412_035E,B08412_035M,B08412_036E,B08412_036M,B08412_037E,B08412_037M,B08412_038E,B08412_038M,B08412_039E,B08412_039M,NAME,B08412_001MA,B08412_001EA,B08412_002MA,B08412_002EA,B08412_003MA,B08412_003EA,B08412_004EA,B08412_004MA,B08412_005EA,B08412_005MA,B08412_006MA,B08412_006EA,B08412_007EA,B08412_007MA,B08412_008MA,B08412_008EA,B08412_009EA,B08412_009MA,B08412_010EA,B08412_010MA,B08412_011MA,B08412_011EA,B08412_012MA,B08412_012EA,B08412_013MA,B08412_013EA,B08412_014EA,B08412_014MA,B08412_015EA,B08412_015MA,B08412_016MA,B08412_016EA,B08412_017EA,B08412_017MA,B08412_018EA,B08412_018MA,B08412_019MA,B08412_019EA,B08412_020EA,B08412_020MA,B08412_021EA,B08412_021MA,B08412_023EA,B08412_023MA,B08412_022MA,B08412_022EA,B08412_024MA,B08412_024EA,B08412_025MA,B08412_025EA,B08412_026EA,B08412_026MA,B08412_027EA,B08412_027MA,B08412_028MA,B08412_028EA,B08412_029MA,B08412_029EA,B08412_030MA,B08412_030EA,B08412_031MA,B08412_031EA,B08412_032EA,B08412_032MA,B08412_033EA,B08412_033MA,B08412_034EA,B08412_034MA,B08412_035EA,B08412_035MA,B08412_036MA,B08412_036EA,B08412_037EA,B08412_037MA,B08412_038EA,B08412_038MA,B08412_039EA,B08412_039MA,state
0400000US32,1205854,13371,30456,3605,102520,5120,160084,7843,218411,8334,231605,8380,98910,5452,192760,7877,26748,2671,32954,3064,52090,4088,33600,3424,25716,2398,650870,8819,14444,2184,51550,4032,81366,5292,114618,6274,125454,6181,54411,4594,106613,18650,5565,15038,2069,2184,30744,3183,19840,2458,18142,2193,554984,9168,16012,2606,50970,3235,78718,4525,103793,5120,106151,6186,44499,3344,86147,4774,11710,1667,14304,2227,21346,2563,13760,2001,7574,1286,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,601588,10264,25678,2867,70837,3763,89883,4466,92051,4237,85288,5785,40102,3015,75113,3792,16779,1562,25274,2401,43678,3049,24084,2309,12821,1820,305104,7240,12031,1650,31588,2586,42458,2895,43987,3370,44161,4232,19067,2127,39489,13632,2574,8094,1053,2074,25856,2100,15679,1770,9062,1421,296484,5903,13647,1967,39249,2908,47425,3412,48064,3002,41127,3217,21035,2083,35624,2992,8685,1357,11642,1476,17822,2003,8405,1283,3759,777,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3717901,26144,90491,4828,319975,8821,475871,10946,518511,10193,513872,11569,241586,8398,512848,13014,112200,5202,178547,5714,339364,9342,291572,9193,123064,5199,1951703,15968,44078,3046,145299,6022,225908,7150,255951,7806,258410,7168,123043,6106,271933,96513,9461,62852,4509,4758,198618,7712,188916,6743,80182,3592,1766198,15783,46413,3374,174676,6430,249963,8044,262560,7657,255462,7552,118543,5483,240915,7849,49348,2887,82034,4222,140746,5328,102656,5127,42882,3674,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,825747,10555,38292,3700,111402,6563,147083,6789,147866,6683,118070,6577,43757,3009,95923,5081,15104,2231,19929,2240,43152,3443,29455,2556,15714,1898,444997,7108,18042,2569,58025,4175,72965,4444,77137,4915,67131,4825,22630,2617,54887,12105,4022,8226,1705,1837,24152,2372,19089,2126,10608,1458,380750,6822,20250,2297,53377,4556,74118,4549,70729,4307,50939,3429,21127,2101,41036,2805,6878,1608,7824,1458,19000,2015,10366,1305,5106,1111,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9009442,30390,218282,8583,659440,14697,934940,16308,1047942,17472,1088553,17459,465762,11117,1232574,19818,264851,8510,452117,10852,978048,16081,1124667,16532,542266,11581,4700737,23206,122846,6010,321806,9387,464746,10953,512407,10887,556757,12292,237576,7648,646734,240159,13284,135142,6390,8697,527047,10752,624863,12768,310654,9002,4308705,19892,95436,5334,337634,9254,470194,10683,535535,11986,531796,11451,228186,8099,585840,12990,129709,4975,211958,7801,451001,9676,499804,11574,231612,8374,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4149535,21396,120113,5950,409712,11088,640221,13900,733475,16446,665291,14568,286470,9026,539687,12979,122862,5776,132467,5881,272098,8777,150661,5994,76478,5074,2159294,15036,67040,4134,197560,7763,317355,10116,362131,10778,337393,9662,147720,6171,289748,72372,8571,67119,4148,4185,155928,6189,92965,4876,51963,4022,1990241,14053,53073,3725,212152,8115,322866,8932,371344,10956,327898,9909,138750,6185,249939,8978,55743,3809,60095,3840,116170,5388,57696,3529,24515,2583,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,409273,5960,34207,2509,77089,3935,92158,4311,72130,3571,46266,3681,13518,1839,26934,2281,3734,798,4879,787,12522,1312,12023,1685,13813,2052,233931,4269,19749,1969,40843,3493,49449,3563,40846,3084,25155,2759,7415,1090,15996,2640,1719,1877,482,528,8484,1242,9219,1494,12258,1929,175342,4012,14458,1500,36246,1891,42709,3026,31284,2295,21111,2158,6103,1208,10938,1421,1857,495,2239,491,4038,663,2804,645,1555,472,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5078082,24137,175201,6177,552872,13444,750583,13793,838353,14636,834472,12468,384045,10021,645548,11377,159835,6148,175774,6881,309783,8294,172894,7172,78722,4061,2627525,15182,90255,4724,264195,9297,354873,8915,415735,11035,429250,9876,196967,6505,346476,97712,8746,88088,4653,4562,182428,5478,110146,5124,51400,3032,2450557,16274,84946,4229,288677,8401,395710,10284,422618,8998,405222,9916,187078,6139,299072,8071,71747,4017,78062,4738,127355,5595,62748,3773,27322,2798,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1639405,10903,68909,3695,234984,5908,280600,6633,285204,7156,261335,5851,94313,4638,197816,5620,31975,2231,36248,2549,72883,3378,44970,2616,30168,2396,895187,8898,37570,2721,116185,4064,143617,4644,150873,5215,145334,4905,52041,3139,113658,21227,3973,17657,1851,1804,43985,2683,29647,2042,23393,1929,744218,7365,31339,2407,118799,4428,136983,4483,134331,4607,116001,4371,42272,2909,84158,3635,14318,1541,15021,1795,28898,2229,15323,1785,6775,1268,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1680329,16973,66294,4267,208917,7757,265257,8828,286742,8393,245927,7825,104321,4966,195489,8016,41499,3634,54492,4475,106043,5275,75094,4881,30254,3233,891582,10115,37523,3375,99457,5746,130461,5289,146644,6614,130116,5581,54542,3839,114174,29009,5524,23119,2780,3161,60557,3713,46117,3704,19863,2528,788747,11645,28771,2998,109460,4628,134796,6347,140098,5456,115811,5396,49779,3345,81315,5072,18380,1972,25483,2500,45486,3228,28977,2578,10391,2030,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5580007,22934,191669,7021,585574,12674,792980,11878,821170,14274,814727,15155,352412,9526,718898,14392,170403,5595,222737,6774,462214,9608,323738,7699,123485,5549,2894065,15567,102380,4443,278122,7806,380181,9164,400582,9928,411297,10889,183524,5857,381742,121107,9814,95056,4253,4727,262934,6544,195370,6109,81770,4988,2685942,16343,89289,5220,307452,8576,412799,7861,420588,8144,403430,9747,168888,6379,337156,8483,75347,3782,101630,4277,199280,6703,128368,5670,41715,2935,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,464116,9593,13580,1768,48637,3552,69806,4487,87352,5479,76653,4459,32082,3387,54984,3314,13247,1710,16567,2221,28520,2567,16674,1926,6014,1130,234745,6139,6592,1466,22920,2288,33468,3174,43461,4107,36633,2905,16277,2458,29078,8564,2426,6978,1310,1741,17897,2428,9126,1563,3751,829,229371,6289,6988,1209,25717,2330,36338,2734,43891,3326,40020,3280,15805,2102,25906,2459,6269,1278,8003,1358,10623,1301,7548,1141,2263,768,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1961667,16343,68184,4773,199298,7543,293190,9598,341084,10569,312216,9100,125942,6935,280916,9391,55295,4063,53357,4712,120749,5911,73122,4574,38314,3142,1015985,10274,37778,3435,98034,5057,145096,6158,166524,7801,155885,6740,66649,4087,151244,29108,6881,30621,2768,3289,64385,4897,42729,3786,27932,2735,945682,11833,30406,2915,101264,5250,148094,6255,174560,6446,156331,7043,59293,4264,129672,5807,24674,2446,24249,3034,56364,3820,30393,3308,10382,1335,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,407617,5256,34261,2352,86045,4024,82838,4808,75124,4354,51173,2947,15704,1387,27329,2622,4816,886,5999,1175,10353,990,9778,1175,4197,762,210457,3978,18982,1701,42716,2596,42274,3066,37547,3008,27985,2310,7604,1060,14096,3228,2060,2414,725,780,5525,730,5202,999,2884,726,197160,3342,15279,1465,43329,2710,40564,3139,37577,2684,23188,1955,8100,1035,13233,1534,2402,519,2771,877,4828,697,4576,985,1313,479,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2780257,20205,72094,4467,258956,10127,386428,12241,462598,11907,453892,11001,193544,7379,404152,11096,81829,4877,87651,4508,215907,8843,115701,5110,47505,3622,1456565,12579,38843,3229,125294,6700,195530,7912,229311,8794,230695,7420,102077,4769,219377,49310,8429,45295,3475,3683,121084,6446,67994,4077,31755,2715,1323692,13773,33251,2978,133662,6073,190898,8169,233287,7088,223197,7572,91467,5075,184775,6298,36534,3050,38341,2492,94823,5289,47707,3852,15750,2035,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11441098,34446,325929,9615,1126526,20872,1606407,22015,1840995,23843,1663672,21943,681069,14378,1691460,25643,296124,11045,403802,12366,927496,18480,635226,15315,242392,8966,6286259,22773,172988,7523,553725,14020,821311,14062,960161,16451,881595,15568,378086,9585,989882,232433,19049,165432,8257,8798,546485,14112,410622,12037,173539,7967,5154839,26872,152941,6539,572801,13986,785096,15730,880834,15020,782077,15680,302983,8896,701578,15072,130692,7168,171369,8902,381011,11521,224604,8364,68853,4401,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1242517,11664,48975,3862,167358,7764,203926,7401,221605,7080,203670,8309,78307,4381,148157,5679,24482,2484,31047,2732,61565,3412,34623,3405,18802,2854,705342,7459,24958,2513,85999,5096,104946,4795,123400,5221,118473,5721,45047,3045,89684,19024,4444,14610,2071,2058,42072,2984,24086,2693,13043,2148,537175,8867,24017,2487,81359,4627,98980,4896,98205,4624,85197,4787,33260,2871,58473,3566,9872,1417,12023,1573,19493,1911,10537,1457,5759,1332,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,291288,4472,15278,1564,40949,2891,44960,2638,49505,3020,37244,2630,17492,1756,32303,2354,9965,1506,9836,1209,19779,1824,9082,1089,4895,934,148410,3767,7677,1019,18900,1854,22290,1843,25847,2002,17016,1742,8934,1338,17353,4909,1500,5499,1091,804,11497,1517,5501,843,2987,650,142878,2807,7601,1025,22049,1884,22670,1855,23658,2101,20228,1960,8558,1149,14950,1496,4466,863,4927,845,8282,1001,3581,673,1908,540,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3748002,22393,83527,4919,317005,9109,484326,12544,587624,11112,553187,11053,254380,8476,517421,12714,115689,5887,148482,5557,322947,8416,253656,8223,109758,5744,1975842,17344,42414,3303,150055,6435,239516,8060,289856,8765,281121,8057,133624,6456,280852,81019,8816,61628,4133,4068,188138,6417,155652,7007,71967,4453,1772160,13846,41113,3332,166950,5719,244810,9000,297768,7751,272066,9065,120756,5262,236569,8280,54061,3661,67463,3694,134809,5614,98004,4975,37791,2868,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2987887,19968,94411,5990,286612,9844,401267,10223,476404,12934,454675,10680,189519,8469,394216,11373,88792,5768,120668,5053,237738,7013,167176,7587,76409,4926,1612438,10930,48843,4133,135338,7534,206807,7526,251854,9090,238334,7287,99836,5601,219665,70022,7505,51947,4155,4415,137665,4929,102313,5814,49814,3739,1375449,16324,45568,3702,151274,6795,194460,6675,224550,8578,216341,7243,89683,5228,174551,7376,36845,3113,50646,3280,100073,4866,64863,3912,26595,2970,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,698136,11247,31760,3095,78621,4829,106736,4261,112912,5938,109202,4973,41189,3494,73851,4318,18360,2246,21171,2176,47539,3275,37003,3585,19792,2318,370623,7836,15306,1916,36646,2861,51509,3259,55989,3783,58103,3197,18970,1981,43295,12035,3363,10326,1466,1649,28104,2221,24817,2724,15523,2091,327513,7618,16454,2131,41975,3610,55227,3755,56923,3978,51099,3338,22219,2590,30556,2628,8034,1369,9136,1421,19435,2260,12186,1684,4269,967,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2663698,16399,124839,5554,366098,8015,451194,9242,450426,10331,401176,8350,177755,5315,279480,7912,72058,3494,79026,4195,141731,4507,76219,3665,43696,2768,1378873,10313,66775,4046,181019,5179,219578,5084,225754,6891,200351,6016,93255,4369,154770,42708,5469,40215,2657,2875,80114,3448,46251,3041,28083,2130,1284825,10670,58064,3526,185079,5424,231616,6784,224672,7131,200825,5820,84500,3283,124710,4957,31843,2098,36318,2677,61617,3251,29968,2478,15613,1861,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,287957,4843,26864,2800,66863,4094,66927,4087,44586,2945,22671,2427,6744,1327,18636,2163,3496,1016,4680,1101,9654,1660,8577,1291,8259,1514,159810,3860,13566,2038,31540,2670,34609,2888,25637,2206,13633,1865,3771,946,11439,3207,1593,2174,884,837,7040,1519,6123,1130,7071,1309,128147,3713,13298,1820,35323,2433,32318,2896,18949,2098,9038,1497,2973,814,7197,1366,1322,435,1473,553,2614,747,2454,693,1188,566,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1004395,11788,18168,2280,68660,3939,111642,5431,148648,6510,142749,7398,45804,4217,166892,6407,23233,2803,49241,3709,83815,5285,101066,5554,44477,3349,529864,8480,11062,1732,35175,2837,58895,4373,75865,4878,71895,5166,22682,2587,88875,25965,5018,12865,2252,2523,46518,4090,55601,4243,24466,2566,474531,9169,7106,1283,33485,2755,52747,3560,72783,4059,70854,4927,23122,2945,78017,5123,10368,1628,23276,2573,37297,3311,45465,3573,20011,2621,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
