GEO_ID,C08113_001E,C08113_001M,C08113_002E,C08113_002M,C08113_003E,C08113_003M,C08113_004E,C08113_004M,C08113_005E,C08113_005M,C08113_006E,C08113_006M,C08113_007E,C08113_007M,C08113_008E,C08113_008M,C08113_009E,C08113_009M,C08113_010E,C08113_010M,C08113_011E,C08113_011M,C08113_012E,C08113_012M,C08113_013E,C08113_013M,C08113_014E,C08113_014M,C08113_015E,C08113_015M,C08113_016E,C08113_016M,C08113_017E,C08113_017M,C08113_018E,C08113_018M,C08113_019E,C08113_019M,C08113_020E,C08113_020M,C08113_021E,C08113_021M,C08113_022E,C08113_022M,C08113_023E,C08113_023M,C08113_024E,C08113_024M,C08113_025E,C08113_025M,C08113_026E,C08113_026M,C08113_027E,C08113_027M,C08113_028E,C08113_028M,C08113_029E,C08113_029M,C08113_030E,C08113_030M,NAME,C08113_001MA,C08113_001EA,C08113_002MA,C08113_002EA,C08113_003EA,C08113_003MA,C08113_004MA,C08113_004EA,C08113_005MA,C08113_005EA,C08113_006MA,C08113_006EA,C08113_007EA,C08113_007MA,C08113_008EA,C08113_008MA,C08113_009MA,C08113_009EA,C08113_010MA,C08113_010EA,C08113_011EA,C08113_011MA,C08113_012MA,C08113_012EA,C08113_013MA,C08113_013EA,C08113_014EA,C08113_014MA,C08113_015EA,C08113_015MA,C08113_016EA,C08113_016MA,C08113_017EA,C08113_017MA,C08113_018EA,C08113_018MA,C08113_019MA,C08113_019EA,C08113_020EA,C08113_020MA,C08113_021EA,C08113_021MA,C08113_022MA,C08113_022EA,C08113_023EA,C08113_023MA,C08113_024EA,C08113_024MA,C08113_025EA,C08113_025MA,C08113_026MA,C08113_026EA,C08113_027MA,C08113_027EA,C08113_028EA,C08113_028MA,C08113_029MA,C08113_029EA,C08113_030EA,C08113_030MA,state
0400000US44,505361,7913,405697,7998,99664,4730,61767,4330,37897,3612,405997,7354,335366,7232,70631,4483,47559,3999,23072,2382,40577,3622,28109,2889,12468,1967,5096,1169,7372,1730,13420,2149,9326,1627,4094,1278,2352,776,1742,946,29616,3518,19453,2398,10163,2495,5325,1412,4838,2100,15751,1972,13443,1796,2308,783,1435,624,873,439,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2064944,15572,1902345,15880,162599,7085,88682,4830,73917,5215,1712699,15506,1595641,16258,117058,5545,70653,4394,46405,3679,185108,7599,153843,6441,31265,4818,10268,1976,20997,3901,14559,2221,13468,2141,1091,636,523,371,568,492,84243,5388,74177,4876,10066,1892,5175,1135,4891,1615,68335,4721,65216,4747,3119,1086,2063,934,1056,623,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,427117,4859,402478,4676,24639,2601,16515,2236,8124,1421,340605,5336,323028,5222,17577,2091,12628,1996,4949,1027,39307,2987,34883,2793,4424,1238,2466,763,1958,789,1256,524,1222,523,34,53,11,22,23,47,23564,2564,21241,2208,2323,912,1185,550,1138,750,22385,2147,22104,2134,281,187,225,156,56,73,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2837090,18828,2636506,19452,200584,6812,109463,5748,91121,4954,2380225,17855,2242320,18919,137905,6363,81994,4585,55911,4025,260803,9414,217452,7861,43351,4134,17563,2591,25788,3542,21201,2675,18659,2397,2542,1066,1027,597,1515,948,74208,5385,63350,4788,10858,2638,4585,1222,6273,2278,100653,5560,94725,5186,5928,1743,4294,1339,1634,839,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11939372,33410,7754837,31305,4184535,25887,2460240,23530,1724295,22494,9571029,38873,6371060,30961,3199969,25094,1979466,24388,1220503,18065,1278630,25371,661175,14594,617455,19537,293345,11309,324110,14077,187969,8519,111687,6138,76282,5938,35302,3417,40980,4340,410624,13290,243336,10596,167288,8858,74742,4808,92546,7475,491120,15266,367579,12574,123541,7523,77385,6067,46156,4999,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1307408,11591,1114569,11723,192839,8291,121626,6020,71213,5251,993715,12617,857705,12673,136010,6407,86822,4519,49188,4171,154880,7798,121075,6197,33805,4603,19099,3113,14706,2899,30355,3231,23500,2638,6855,1468,4307,1115,2548,863,61257,4162,52552,3823,8705,1243,5675,1001,3030,867,67201,4104,59737,3881,7464,1302,5723,1190,1741,751,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,314505,4380,299528,4644,14977,1632,10844,1432,4133,947,237018,4464,227169,4756,9849,1363,7933,1214,1916,654,30645,2230,28288,2226,2357,765,1320,520,1037,454,3749,1137,3451,1084,298,312,127,150,171,274,21694,2002,19863,1874,1831,497,1075,447,756,281,21399,1782,20757,1738,642,361,389,234,253,287,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4018400,20536,3358412,20700,659988,12376,411693,10492,248295,8082,3112188,24044,2667943,22279,444245,12304,290327,10373,153918,6030,376679,10708,277149,9509,99530,6044,50667,4087,48863,4693,176996,7471,126297,5802,50699,4111,32548,3209,18151,3199,170258,8513,132642,7091,37616,4272,20549,2528,17067,3389,182279,6807,154381,6323,27898,3007,17602,2096,10296,2196,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3204510,17884,2593998,19268,610512,12724,356725,10749,253787,10343,2329647,20637,1922037,19273,407610,11208,247079,8927,160531,7700,322660,12030,231304,9228,91356,6490,42552,4362,48804,4805,201096,9213,154873,7588,46223,4446,29885,3435,16338,2658,180814,7760,142338,6322,38476,4032,21419,2722,17057,2986,170293,7449,143446,6184,26847,3697,15790,2347,11057,2418,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,738848,9897,721422,9422,17426,2369,11353,1916,6073,1403,602320,9417,591305,9264,11015,1845,7546,1370,3469,1009,79513,4926,75565,4345,3948,1333,2137,995,1811,850,5176,1226,4685,1152,491,444,384,418,107,190,29053,3171,27681,3104,1372,593,820,390,552,438,22786,2341,22186,2265,600,488,466,388,134,229,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2822070,15380,2595549,15022,226521,6276,136610,5828,89911,4080,2272376,16799,2109810,15895,162566,5824,102257,4883,60309,3839,231596,6486,199483,6209,32113,3644,14265,1918,17848,2909,55882,3694,48481,3233,7401,1724,3998,1159,3403,1029,147545,5705,132364,5295,15181,2054,9983,1691,5198,1040,114671,4663,105411,4675,9260,1398,6107,1201,3153,851,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,290906,4133,273662,4219,17244,2028,12189,1815,5055,1083,224162,4530,211525,4496,12637,1880,9123,1531,3514,950,31509,3568,28932,3534,2577,948,1969,896,608,479,4455,1068,4150,1076,305,281,305,281,0,193,20003,2806,18531,2701,1472,621,678,391,794,428,10777,1854,10524,1783,253,268,114,91,139,251,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1026188,11409,55187,4602,971001,12583,204698,7309,766303,12357,835025,12461,40665,3470,794360,12980,169654,6616,624706,12381,90486,5514,8862,1706,81624,5684,17351,2668,64273,4913,25706,2717,1923,645,23783,2600,3532,887,20251,2292,52291,3930,3158,856,49133,3911,7796,1851,41337,3598,22680,2693,579,340,22101,2679,6365,1117,15736,2138,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
