GEO_ID,B18103_001E,B18103_001M,B18103_002E,B18103_002M,B18103_003E,B18103_003M,B18103_004E,B18103_004M,B18103_005E,B18103_005M,B18103_006E,B18103_006M,B18103_007E,B18103_007M,B18103_008E,B18103_008M,B18103_009E,B18103_009M,B18103_010E,B18103_010M,B18103_011E,B18103_011M,B18103_012E,B18103_012M,B18103_013E,B18103_013M,B18103_014E,B18103_014M,B18103_015E,B18103_015M,B18103_016E,B18103_016M,B18103_017E,B18103_017M,B18103_018E,B18103_018M,B18103_019E,B18103_019M,B18103_020E,B18103_020M,B18103_021E,B18103_021M,B18103_022E,B18103_022M,B18103_023E,B18103_023M,B18103_024E,B18103_024M,B18103_025E,B18103_025M,B18103_026E,B18103_026M,B18103_027E,B18103_027M,B18103_028E,B18103_028M,B18103_029E,B18103_029M,B18103_030E,B18103_030M,B18103_031E,B18103_031M,B18103_032E,B18103_032M,B18103_033E,B18103_033M,B18103_034E,B18103_034M,B18103_035E,B18103_035M,B18103_036E,B18103_036M,B18103_037E,B18103_037M,B18103_038E,B18103_038M,B18103_039E,B18103_039M,NAME,B18103_001MA,B18103_001EA,B18103_002MA,B18103_002EA,B18103_003EA,B18103_003MA,B18103_004EA,B18103_004MA,B18103_005MA,B18103_005EA,B18103_006MA,B18103_006EA,B18103_007MA,B18103_007EA,B18103_008MA,B18103_008EA,B18103_009EA,B18103_009MA,B18103_010EA,B18103_010MA,B18103_011MA,B18103_011EA,B18103_012MA,B18103_012EA,B18103_013MA,B18103_013EA,B18103_014EA,B18103_014MA,B18103_015EA,B18103_015MA,B18103_016EA,B18103_016MA,B18103_017EA,B18103_017MA,B18103_018MA,B18103_018EA,B18103_019MA,B18103_019EA,B18103_020EA,B18103_020MA,B18103_021MA,B18103_021EA,B18103_022EA,B18103_022MA,B18103_023MA,B18103_023EA,B18103_024MA,B18103_024EA,B18103_025EA,B18103_025MA,B18103_026EA,B18103_026MA,B18103_027MA,B18103_027EA,B18103_028MA,B18103_028EA,B18103_029MA,B18103_029EA,B18103_030MA,B18103_030EA,B18103_031EA,B18103_031MA,B18103_032EA,B18103_032MA,B18103_033EA,B18103_033MA,B18103_034EA,B18103_034MA,B18103_035EA,B18103_035MA,B18103_036EA,B18103_036MA,B18103_037EA,B18103_037MA,B18103_038EA,B18103_038MA,B18103_039EA,B18103_039MA,state
0400000US33,1308658,377,644859,2213,32812,904,99,120,32713,867,104144,1035,955,431,103189,1051,137436,1155,612,361,136824,1209,281681,2347,4571,951,277110,2465,55353,747,1865,565,53488,881,33433,729,2221,681,31212,934,663799,2133,32991,991,183,214,32808,1020,100695,1170,380,228,100315,1164,137146,1715,803,434,136343,1751,286617,1536,4625,1177,281992,1951,59992,976,2335,765,57657,1176,46358,926,3570,734,42788,1137,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8791652,1201,4272037,3641,270389,1533,1412,706,268977,1745,760349,2029,6803,1075,753546,2263,956282,2357,9668,1539,946614,2748,1753274,2534,35427,2872,1717847,3829,317946,1513,11384,1638,306562,2269,213797,1964,17244,1946,196553,2730,4519615,3370,260771,1721,910,516,259861,1778,726203,1551,5329,1195,720874,1876,944606,1796,9991,1792,934615,2572,1874675,1907,34880,2764,1839795,3711,377090,1844,14756,1897,362334,2483,336270,2138,34119,2772,302151,3210,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051900,1154,1008227,2950,70740,1755,371,316,70369,1786,187130,1753,3712,1040,183418,2059,237560,2757,3742,1254,233818,2801,374222,2693,12716,1822,361506,3403,84816,1451,5251,836,79565,1682,53759,1164,6767,1152,46992,1602,1043673,2686,67656,1620,709,362,66947,1707,181425,1592,1142,509,180283,1629,232494,1651,3619,1089,228875,2037,399077,2102,14495,1891,384582,2717,93516,1189,6967,1231,86549,1813,69505,1234,10074,1328,59431,1969,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19400069,2026,9372524,5325,599290,2256,3499,1677,595791,2556,1564572,3118,13703,2565,1550869,3874,2333418,3496,22825,2485,2310593,3806,3715513,3972,69659,4131,3645854,5865,688744,2031,27168,2467,661576,2921,470987,2063,39033,2565,431954,3405,10027545,5101,571135,2311,3390,1047,567745,2423,1495978,2891,10782,1564,1485196,3365,2385579,3343,22536,2325,2363043,4284,4005465,2745,76055,4545,3929410,5460,831749,1862,31606,3010,800143,3490,737639,2471,77280,4356,660359,5012,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9645320,3881,4640984,8103,307346,4091,1453,596,305893,4150,857101,5139,7279,1492,849822,5185,1050922,7307,13075,2057,1037847,7636,1828202,6831,50274,3058,1777928,6826,380397,2615,20424,2277,359973,3438,217016,2209,22362,2549,194654,3285,5004336,7224,300011,4119,1957,826,298054,4082,816091,4697,7669,1587,808422,4906,1112710,4786,11096,1832,1101614,4884,2008368,5249,58157,3059,1950211,5413,436910,2290,20562,1908,416348,2964,330246,2451,39997,2318,290249,3208,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,708181,783,359898,2199,24312,1097,18,22,24294,1096,57705,1447,54,57,57651,1447,101013,2006,753,494,100260,1900,132868,1365,3483,871,129385,1365,24987,391,695,272,24292,469,19013,443,1623,434,17390,565,348283,2069,23163,1097,0,149,23163,1097,55250,1175,180,146,55070,1198,89155,1269,1073,799,88082,1431,128268,1261,2101,706,126167,1467,25494,332,714,306,24780,431,26953,550,2859,721,24094,822,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11398298,1524,5549819,4462,354606,2279,2042,783,352564,2459,997015,3397,8501,1399,988514,3670,1246889,3802,14324,2254,1232565,4678,2218206,3969,58093,4278,2160113,5895,441808,2128,17986,2235,423822,2974,291295,2043,21933,1867,269362,2650,5848479,4420,337057,2388,1426,533,335631,2501,956274,2973,8656,1429,947618,3115,1269022,4125,14060,2108,1254962,4622,2337997,4134,59430,3535,2278567,5062,510398,2047,18887,1774,491511,2905,437731,2483,41562,2945,396169,3485,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3770254,1443,1848734,4134,133395,1463,710,362,132685,1486,351676,2198,4084,998,347592,2533,438161,2886,7241,1190,430920,3080,689183,2559,25417,2268,663766,3006,143940,1324,11006,1256,132934,1849,92379,1297,11794,1398,80585,1730,1921520,4017,129278,1455,714,445,128564,1500,331784,2213,4461,795,327323,2232,446752,2145,6942,1138,439810,2437,721638,2554,25350,2152,696288,3148,165390,1217,11515,1220,153875,1682,126678,1436,15820,1582,110858,2264,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3893092,601,1918225,3306,118455,2172,1503,830,116952,2281,322787,2655,3581,1113,319206,2812,444981,2553,5481,1234,439500,2761,762455,3023,22578,2546,739877,3764,166921,1394,6971,1232,159950,1723,102626,1264,9045,1524,93581,1805,1974867,3282,109948,2536,1695,868,108253,2544,307069,2587,2478,854,304591,2637,443170,2650,5620,1247,437550,2713,790146,2985,21566,2812,768580,4139,182246,1300,7839,1406,174407,1617,142288,1250,15877,1727,126411,1922,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12569375,1134,6108662,4941,364579,1886,2824,1018,361755,1840,1018857,2859,8329,1645,1010528,3481,1387277,3401,13697,2014,1373580,3684,2466632,3628,50033,3360,2416599,4699,509744,2012,18874,1349,490870,2326,361573,1951,26988,2240,334585,2881,6460713,4826,349989,2216,1204,610,348785,2159,975418,2565,9611,1722,965807,3135,1405182,3072,14884,1870,1390298,3409,2590425,3214,58229,3485,2532196,4476,585683,1843,21014,2155,564669,2298,554016,2441,52094,2872,501922,3784,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036046,798,504661,1669,27832,664,0,210,27832,664,82894,1207,853,534,82041,1451,123946,1378,1498,767,122448,1688,203125,1272,3773,993,199352,1445,39906,693,1883,629,38023,914,26958,731,2179,685,24779,939,531385,1618,26334,763,223,253,26111,738,75370,951,915,626,74455,1033,125771,1125,1778,925,123993,1631,215606,1106,5014,1350,210592,1760,45113,570,1373,519,43740,814,43191,773,4050,834,39141,1040,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4678122,1962,2246037,4871,149516,3104,929,582,148587,3206,397407,3173,4973,1129,392434,3457,512589,4049,5584,1259,507005,4146,874211,3813,29959,2889,844252,4808,203197,1742,10093,1551,193104,2318,109117,1702,9361,1114,99756,1934,2432085,4421,144102,2908,661,594,143441,2897,385596,2700,4320,1344,381276,3159,543192,3279,6863,1406,536329,3541,963850,3586,31172,3054,932678,4700,232163,1715,11701,1525,220462,2189,163182,1677,18629,1748,144553,2513,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,827039,886,413194,2009,30382,1095,135,108,30247,1088,75699,1496,572,299,75127,1529,97217,1459,1208,706,96009,1563,155851,1294,4807,999,151044,1622,31452,507,1074,391,30378,641,22593,659,2087,709,20506,722,413845,1983,28235,804,175,225,28060,835,72948,1462,296,172,72652,1468,93110,1368,1734,623,91376,1435,155591,1323,4263,939,151328,1717,32435,591,1002,393,31433,613,31526,522,3355,680,28171,718,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6394644,1872,3103674,5207,205241,3705,559,380,204682,3728,559567,3846,6035,1542,553532,3936,705417,3774,10225,1722,695192,4087,1226918,4859,41102,3209,1185816,5738,261565,1739,15055,1847,246510,2625,144966,1579,16145,1968,128821,2594,3290970,5173,191967,2906,1237,820,190730,2870,532799,3238,6277,1544,526522,3681,733584,3327,10022,1491,723562,3633,1317641,3540,47496,3424,1270145,5181,293852,2033,17464,2011,276388,2897,221127,1574,27758,2414,193369,2371,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25976562,4689,12782688,9932,982661,5047,4292,1459,978369,5524,2611545,6226,21135,2537,2590410,6927,3163396,7041,36886,3614,3126510,7898,4740679,7564,126709,6886,4613970,10674,808833,3062,47525,3518,761308,4645,475574,2787,51317,2782,424257,3363,13193874,8674,943702,4792,4367,1182,939335,4880,2490874,6036,22697,2751,2468177,6899,3169450,5756,41418,3422,3128032,6787,4992054,6591,135037,6004,4857017,7877,914972,3643,57505,3772,857467,5182,682822,3541,84606,3800,598216,4827,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2874213,958,1437924,2688,129994,1467,699,536,129295,1562,329402,2058,1567,686,327835,2149,382027,2110,4620,1288,377407,2638,467863,2139,8087,1566,459776,2354,77559,713,3273,818,74286,996,51079,664,4526,842,46553,1060,1436289,2563,123415,1336,120,161,123295,1329,310874,1711,1901,575,308973,1968,379831,1779,3408,805,376423,1999,471984,2005,7972,1472,464012,2305,84377,1020,3098,812,81279,1276,65808,1005,6914,1124,58894,1342,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620896,121,305866,1471,16112,681,48,70,16064,685,47696,974,343,225,47353,994,68201,795,480,327,67721,853,128158,1122,2834,751,125324,1310,29053,425,683,345,28370,476,16646,308,1319,421,15327,539,315030,1448,14191,560,0,151,14191,560,45813,943,496,311,45317,1011,67638,851,573,342,67065,836,133729,982,2619,722,131110,1199,30398,390,723,306,29675,491,23261,433,2724,563,20537,689,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8054191,4117,3895923,7044,258730,3260,1159,599,257571,3298,689634,4059,5094,1276,684540,4165,915980,6101,7405,1542,908575,6253,1555478,5979,29968,2682,1525510,6225,303131,2271,11438,1431,291693,2566,172970,2018,14876,1886,158094,2550,4158268,6203,250874,3993,1762,714,249112,3957,662420,3146,3974,877,658446,3337,964322,4466,7257,1478,957065,4547,1677143,4456,34455,2920,1642688,5663,342367,2412,11860,1478,330507,2514,261142,2099,27194,2530,233948,2587,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6864149,3132,3394143,4633,224009,2153,861,501,223148,2117,586734,2859,5616,1644,581118,3192,809342,3835,9080,2073,800262,4594,1349711,3974,31215,3244,1318496,5015,264554,1801,9650,1665,254904,2092,159793,1382,14169,1716,145624,2287,3470006,3595,217789,2064,1120,661,216669,2132,565971,2677,3468,1077,562503,2677,797331,2826,9449,1662,787882,3276,1382815,3020,28749,3009,1354066,4387,288683,1234,12450,1842,276233,2239,217417,1548,24955,2637,192462,2899,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1824821,505,897692,2815,53025,1578,470,358,52555,1571,143254,1675,1703,676,141551,1725,191989,2027,3157,861,188832,2199,369073,1847,15612,2079,353461,2951,88006,841,5776,1040,82230,1416,52345,822,6828,1103,45517,1110,927129,2771,49811,1319,398,314,49413,1404,135066,1409,1665,668,133401,1528,191235,1845,2570,732,188665,1904,380406,1996,17538,2163,362868,3082,93493,963,5983,1104,87510,1331,77118,1066,11718,1556,65400,1708,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5669266,705,2807862,3553,176332,1805,774,374,175558,1824,493369,2659,3978,972,489391,2731,636143,2773,4751,901,631392,2794,1133850,3085,21068,1967,1112782,3478,219810,1317,6375,1124,213435,1647,148358,1175,10448,1205,137910,1616,2861404,3419,165108,1661,738,368,164370,1596,469972,2272,3734,800,466238,2371,630865,2421,6767,1283,624098,2637,1143245,2407,21078,2392,1122167,3599,238040,1250,8551,1209,229489,1789,214174,1460,20839,1608,193335,2057,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,573210,764,290942,2365,19765,1074,216,217,19549,1082,52908,1799,371,259,52537,1847,69646,1208,993,520,68653,1419,112761,1548,2587,799,110174,1707,23204,857,898,360,22306,927,12658,576,970,401,11688,595,282268,2342,18614,1021,36,45,18578,1021,48004,1466,419,306,47585,1465,66929,1483,585,325,66344,1508,109190,1439,2088,568,107102,1586,22970,749,1146,534,21824,862,16561,548,1787,685,14774,874,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3588641,531,1708697,3711,104371,2416,837,502,103534,2328,314093,2114,5504,1486,308589,2530,397630,1856,7600,1429,390030,2275,636692,2048,39534,3334,597158,3839,154566,869,19415,2217,135151,2443,101345,941,21355,2001,79990,2112,1879944,3695,94976,2417,283,274,94693,2397,299827,2155,6732,1819,293095,2703,417170,1686,9351,1960,407819,2550,731726,1862,42825,2831,688901,3288,189726,230,23995,2112,165731,2143,146519,1061,30916,2504,115603,2445,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
