GEO_ID,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,NAME,B25070_001EA,B25070_001MA,B25070_002MA,B25070_002EA,B25070_003EA,B25070_003MA,B25070_004MA,B25070_004EA,B25070_005EA,B25070_005MA,B25070_006EA,B25070_006MA,B25070_007MA,B25070_007EA,B25070_008EA,B25070_008MA,B25070_009EA,B25070_009MA,B25070_010MA,B25070_010EA,B25070_011EA,B25070_011MA,state
0400000US38,104909,3874,7806,1703,11588,1603,13849,1679,12656,1844,8554,1427,7979,1443,5966,1158,7161,1559,19343,2007,10007,1351,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1548950,14954,62981,3939,145750,6388,189517,8789,175656,6131,164010,7152,120794,5361,88260,4536,122490,5873,358882,9222,120610,5847,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,498737,8276,23334,1962,49372,3046,64219,3804,58553,3771,49938,3500,39105,2687,28068,2658,34806,2793,99316,4301,52026,2869,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,596869,8290,14974,1808,47148,3965,65701,4416,74533,4580,61434,4019,47154,3576,39335,3068,58541,4437,154748,5463,33301,2991,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1533724,16437,61102,3923,124622,5384,178390,6798,168031,6453,165621,6770,123936,5794,83018,4384,119583,6097,380242,11677,129179,6105,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,160957,5516,4940,1133,13413,1943,18066,2742,18927,2126,17270,2232,14160,2043,9731,1821,15470,2226,39914,3006,9066,1518,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,571375,10442,21369,2502,40542,3706,65998,4738,58929,4289,52237,3208,46375,4167,35396,3653,47452,3847,129077,5669,74000,5347,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,108597,3718,5278,899,11747,1919,15913,1743,14653,2056,12546,1802,9700,1664,5271,1134,7447,1300,17143,2031,8899,1165,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,837273,12275,26332,3105,66270,4395,90728,6201,99415,5032,87789,4658,70779,5080,49671,3780,66881,5029,186238,7810,93170,5594,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3476536,24237,138047,6762,303050,10268,432841,12741,439617,11050,370291,11809,291403,9202,211333,7830,295642,9149,736977,14889,257335,8716,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,276903,6549,10348,1820,24010,2624,36468,3094,34419,2894,31086,3093,23527,2387,16967,1931,23425,2812,56711,3728,19942,2014,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,73443,3385,1434,473,4436,1076,8096,1216,8919,1244,8677,1415,7192,1312,5049,1031,5667,1159,19052,1836,4921,868,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1050671,14360,33336,2746,81500,5236,121724,5532,135070,6072,124071,6497,87367,5083,66368,4333,89313,4922,236480,7673,75442,4467,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1006529,13006,31563,3054,72414,4192,124044,6055,123995,5298,112851,5546,88421,4896,70345,5121,93932,5197,230205,6974,58759,4064,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,204387,5459,10552,1572,18804,2604,21922,2118,17027,2173,18739,2325,12919,1714,7928,1369,12929,1465,44662,3523,38905,2666,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,751498,11325,24749,2381,67378,3806,95731,4407,95082,4728,88960,4460,59763,4152,43621,3004,62098,3635,167504,6711,46612,2992,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,69304,3544,4878,962,6579,1350,9835,1624,7558,1352,7416,1464,5126,1204,4416,952,5548,1337,10834,1803,7114,1374,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,388347,9229,8254,1321,14058,1871,20608,1788,26852,2562,24547,3109,20081,2176,14782,1853,20063,2140,69317,3683,169785,6466,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
