GEO_ID,B21001_001E,B21001_001M,B21001_002E,B21001_002M,B21001_003E,B21001_003M,B21001_004E,B21001_004M,B21001_005E,B21001_005M,B21001_006E,B21001_006M,B21001_007E,B21001_007M,B21001_008E,B21001_008M,B21001_009E,B21001_009M,B21001_010E,B21001_010M,B21001_011E,B21001_011M,B21001_012E,B21001_012M,B21001_013E,B21001_013M,B21001_014E,B21001_014M,B21001_015E,B21001_015M,B21001_016E,B21001_016M,B21001_017E,B21001_017M,B21001_018E,B21001_018M,B21001_019E,B21001_019M,B21001_020E,B21001_020M,B21001_021E,B21001_021M,B21001_022E,B21001_022M,B21001_023E,B21001_023M,B21001_024E,B21001_024M,B21001_025E,B21001_025M,B21001_026E,B21001_026M,B21001_027E,B21001_027M,B21001_028E,B21001_028M,B21001_029E,B21001_029M,B21001_030E,B21001_030M,B21001_031E,B21001_031M,B21001_032E,B21001_032M,B21001_033E,B21001_033M,B21001_034E,B21001_034M,B21001_035E,B21001_035M,B21001_036E,B21001_036M,B21001_037E,B21001_037M,B21001_038E,B21001_038M,B21001_039E,B21001_039M,NAME,B21001_001MA,B21001_001EA,B21001_002EA,B21001_002MA,B21001_003EA,B21001_003MA,B21001_004MA,B21001_004EA,B21001_005EA,B21001_005MA,B21001_006MA,B21001_006EA,B21001_007MA,B21001_007EA,B21001_008EA,B21001_008MA,B21001_009EA,B21001_009MA,B21001_010EA,B21001_010MA,B21001_011MA,B21001_011EA,B21001_012MA,B21001_012EA,B21001_013MA,B21001_013EA,B21001_014EA,B21001_014MA,B21001_015EA,B21001_015MA,B21001_016EA,B21001_016MA,B21001_017EA,B21001_017MA,B21001_018MA,B21001_018EA,B21001_019MA,B21001_019EA,B21001_020EA,B21001_020MA,B21001_021EA,B21001_021MA,B21001_022MA,B21001_022EA,B21001_023EA,B21001_023MA,B21001_024MA,B21001_024EA,B21001_025MA,B21001_025EA,B21001_026EA,B21001_026MA,B21001_027MA,B21001_027EA,B21001_028MA,B21001_028EA,B21001_029EA,B21001_029MA,B21001_030EA,B21001_030MA,B21001_031MA,B21001_031EA,B21001_032MA,B21001_032EA,B21001_033MA,B21001_033EA,B21001_034MA,B21001_034EA,B21001_035EA,B21001_035MA,B21001_036EA,B21001_036MA,B21001_037EA,B21001_037MA,B21001_038EA,B21001_038MA,B21001_039MA,B21001_039EA,state
0400000US32,2121587,1478,215452,7344,1906135,7230,1059977,1759,195889,6892,864088,6717,332697,1742,19050,2783,313647,2804,383950,1374,45367,3501,338583,3684,164402,1083,40829,2913,123573,3049,114998,646,52137,2622,62861,2491,63930,575,38506,1675,25424,1838,1061610,1363,19563,2202,1042047,2383,315959,1192,2936,852,313023,1468,371489,1250,8321,1503,363168,1825,172258,948,4358,1059,167900,1495,121890,997,2301,701,119589,1186,80014,1024,1647,658,78367,1226,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1051145,1127,106113,3680,945032,3805,514324,1782,97964,3723,416360,3894,139641,1172,4911,998,134730,1480,187370,1910,22675,2056,164695,2463,96422,1102,19754,1624,76668,1956,56099,607,27016,1475,29083,1677,34792,567,23608,1253,11184,1272,536821,1675,8149,1491,528672,2315,137555,1722,399,290,137156,1736,190370,1317,3647,821,186723,1449,96827,769,1936,712,94891,1008,60786,921,371,226,60415,949,51283,611,1796,743,49487,976,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6869974,1529,384726,6413,6485248,6564,3303459,1887,360740,6194,2942719,6520,979166,1690,19905,2142,959261,2773,1241531,1685,58440,3474,1183091,3790,539122,755,58730,3395,480392,3485,321843,1462,101916,3522,219927,3252,221797,1436,121749,3246,100048,3207,3566515,1166,23986,2072,3542529,2124,946525,1699,5145,1260,941380,2128,1292375,1488,9016,1580,1283359,2253,586848,1214,4348,1116,582500,1762,381217,1706,1873,607,379344,1815,359550,1606,3604,945,355946,1749,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1569444,1844,160570,5390,1408874,5597,769311,1920,146269,5117,623042,5008,246121,2409,11743,2060,234378,2776,254370,2571,34771,2353,219599,3653,127984,1043,30593,2360,97391,2422,86044,1389,36737,2147,49307,2170,54792,1119,32425,1755,22367,1732,800133,1310,14301,1982,785832,2221,233718,1668,2895,994,230823,1863,260683,1772,6169,1397,254514,2226,139411,1010,2633,769,136778,1246,93825,1157,1632,666,92193,1247,72496,1091,972,434,71524,1206,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15388848,3051,804646,10800,14584202,11193,7345334,3366,751668,10363,6593666,11085,2380056,3846,50949,3666,2329107,5512,2601261,3417,142485,5974,2458776,6483,1170246,1812,131404,4658,1038842,4933,699223,1805,194897,5289,504326,5404,494548,1114,231933,4395,262615,4472,8043514,2881,52978,3657,7990536,4840,2390584,3223,9233,1766,2381351,3719,2728489,2652,21349,1993,2707140,3158,1288369,1782,10552,1486,1277817,2200,842376,1699,4563,1016,837813,2103,793696,1402,7281,1282,786415,1968,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7473808,4892,681275,12474,6792533,13573,3547982,6062,618139,11924,2929843,13238,1079326,7462,43705,3560,1035621,7443,1286496,6085,157908,6183,1128588,8744,573695,2392,126889,5361,446806,5261,384166,2473,159146,5179,225020,5299,224299,1906,130491,3097,93808,3389,3925826,4013,63136,4518,3862690,6306,1115237,4812,12565,2162,1102672,5192,1368124,4711,29095,3324,1339029,5839,646212,2190,13071,2002,633141,2784,441891,2083,4006,843,437885,2320,354362,2072,4399,811,349963,2237,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,557235,1355,48892,2725,508343,2860,282084,1807,45565,2583,236519,3033,102593,2001,6243,1738,96350,2313,87325,1345,8179,1012,79146,1361,46488,691,10279,1214,36209,1283,25288,364,9873,849,15415,841,20390,236,10991,852,9399,908,275151,1272,3327,888,271824,1461,89338,1313,952,556,88386,1363,84198,1118,1197,399,83001,1204,44743,691,825,523,43918,808,26027,274,165,128,25862,305,30845,362,188,147,30657,402,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8914100,2872,790615,11890,8123485,12091,4296617,3895,741083,11525,3555534,12534,1284132,3857,46655,3352,1237477,5130,1503789,3698,162191,6239,1341598,7228,754124,1733,161699,5690,592425,5666,449911,1814,186365,4505,263546,4766,304661,1264,184173,3563,120488,3505,4617483,3295,49532,3311,4567951,4274,1273896,3982,7244,1445,1266652,4454,1543877,3366,21044,2457,1522833,4190,802319,1907,10289,1617,792030,2214,518125,1738,4889,974,513236,2021,479266,1486,6066,1134,473200,1919,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2884823,1917,280509,5073,2604314,5529,1405113,2536,259242,4668,1145871,5088,454919,2593,22014,1984,432905,3108,480325,2265,60599,2856,419726,3532,226946,1227,54211,2446,172735,2620,146219,1255,66203,2189,80016,2549,96704,1031,56215,1752,40489,1878,1479710,1847,21267,1782,1458443,2316,449408,2048,4528,866,444880,2184,482924,2063,9436,1463,473488,2553,242374,1245,3765,753,238609,1500,167435,1153,1937,515,165498,1179,137569,980,1601,636,135968,1011,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3068447,1661,293024,7212,2775423,7325,1502121,1942,271421,7031,1230700,7166,455374,2461,15664,2081,439710,3314,512924,2704,55063,3811,457861,4094,259855,1633,57491,3157,202364,3297,168305,1334,78581,3546,89724,3645,105663,1159,64622,2115,41041,2253,1566326,1993,21603,2283,1544723,3208,444494,2619,2759,808,441735,2697,514161,2787,8581,1410,505580,2976,277043,1248,4673,1077,272370,1611,183453,1242,2967,793,180486,1517,147175,1171,2623,813,144552,1271,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10053050,2421,849690,10346,9203360,10689,4849345,3027,797748,10021,4051597,10498,1435580,2957,44377,3403,1391203,4743,1671709,2807,159293,5525,1512416,5950,846378,1814,154500,5083,691878,5527,516564,1730,210204,4917,306360,5258,379114,1467,229374,4228,149740,3958,5203705,2491,51942,4031,5151763,4698,1410545,2962,7441,1183,1403104,3350,1703216,2637,22316,2562,1680900,4059,895650,1756,12274,1380,883376,2241,592870,1711,4180,826,588690,1921,601424,1563,5731,993,595693,1814,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,835904,1272,64325,3306,771579,3533,399675,1523,59528,3227,340147,3625,126084,1326,3723,960,122361,1622,136872,1276,11988,1677,124884,2011,67824,757,10610,1481,57214,1625,40389,599,15202,1395,25187,1493,28506,557,18005,1164,10501,1154,436229,1009,4797,1247,431432,1651,125907,1140,1133,538,124774,1190,144057,884,1484,696,142573,1109,72296,542,890,425,71406,683,45783,477,316,259,45467,521,48186,438,974,578,47212,727,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3669343,2798,366802,8873,3302541,9733,1751181,2800,334128,8069,1417053,8895,537825,3786,26549,3047,511276,4818,603459,3483,80477,4615,522982,5273,290897,1619,72238,3390,218659,3764,205243,1756,87381,3218,117862,3544,113757,1459,67483,2524,46274,2969,1918162,2316,32674,2753,1885488,3480,545574,3235,5794,1318,539780,3441,637821,2985,14683,1827,623138,3525,328660,1772,7468,1337,321192,2108,233850,1658,2345,697,231505,1959,172257,1453,2384,614,169873,1545,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,633343,1195,61883,2915,571460,2999,314339,1657,56088,2572,258251,3005,99734,1594,4626,1140,95108,1915,104152,1205,13073,1430,91079,1794,54687,687,11927,1402,42760,1441,31637,484,12542,1164,19095,1120,24129,526,13920,1009,10209,1186,319004,1503,5795,1108,313209,1748,93963,1388,1848,747,92115,1363,101289,1245,2106,578,99183,1400,55015,750,952,409,54063,832,33029,463,248,170,32781,489,35708,304,641,299,35067,413,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4986689,3508,465435,10449,4521254,11464,2392105,3867,427710,9477,1964395,10264,728489,3661,31260,2977,697229,5280,850581,3924,99189,5735,751392,6544,397460,2325,95969,4099,301491,4500,264256,1529,113688,3884,150568,3946,151319,1377,87604,2617,63715,2866,2594584,2972,37725,2980,2556859,4355,737338,3273,8784,1626,728554,3626,885881,3118,16127,2021,869754,3497,436750,2208,7207,1250,429543,2530,297225,1848,3128,708,294097,1758,237390,1457,2479,626,234911,1646,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19318495,5540,1483389,23380,17835106,23477,9467897,6625,1339597,20328,8128300,20202,3287831,6200,135365,6813,3152466,9624,3480978,6352,345094,9540,3135884,10684,1387539,3259,274647,8452,1112892,8511,819765,2858,316215,5827,503550,6157,491784,2372,268276,4686,223508,4843,9850598,4987,143792,6231,9706806,7929,3183712,5644,33963,2836,3149749,6245,3528419,5539,64592,4228,3463827,6849,1483489,3612,27428,2608,1456061,4196,924975,3420,8786,1273,916189,3536,730003,2879,9023,1404,720980,2992,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1999931,1359,131033,4206,1868898,4461,993341,1970,122509,3984,870832,4188,389636,1997,11158,1716,378478,2448,342121,1906,26228,2193,315893,2738,131693,956,25373,1932,106320,1983,78205,695,29699,1589,48506,1687,51686,644,30051,1603,21635,1542,1006590,1583,8524,1448,998066,1929,380750,1711,2081,778,378669,1764,334850,1583,2979,873,331871,1702,138201,1143,1799,635,136402,1257,85031,957,734,446,84297,992,67758,875,931,407,66827,1075,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,502337,934,41028,1934,461309,1892,244716,1123,38360,1941,206356,2005,69005,805,1226,458,67779,936,82698,972,7425,932,75273,1357,46328,395,8521,970,37807,1015,29243,407,10694,948,18549,1005,17442,195,10494,762,6948,754,257621,948,2668,625,254953,1152,67702,823,29,48,67673,817,84936,747,1017,316,83919,856,49010,605,514,250,48496,618,30637,354,611,284,30026,460,25336,181,497,319,24839,378,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6293642,5762,687158,10545,5606484,11642,3023758,5776,599076,9516,2424682,10641,951386,6056,62311,3921,889075,7015,1097798,5365,176706,6723,921092,8326,489532,2698,122477,4357,367055,5281,305848,2229,133292,4107,172556,4355,179194,1993,104290,2639,74904,2688,3269884,4191,88082,4906,3181802,6399,967034,4569,21157,2254,945877,5312,1150291,4049,43801,3534,1106490,5271,532792,2456,14908,1608,517884,2981,345332,2422,4558,793,340774,2577,274435,1927,3658,674,270777,1979,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5326316,3396,541551,10744,4784765,10840,2621078,3946,493680,10436,2127398,10391,825226,3685,38418,3626,786808,5193,928999,3307,120031,5791,808968,6668,436780,1676,109014,4237,327766,4498,266262,1658,126095,3897,140167,4223,163811,1230,100122,2692,63689,2797,2705238,2374,47871,3662,2657367,4488,798945,2758,9395,1824,789550,3354,925448,2170,20730,2150,904718,3070,460152,1696,10967,1621,449185,2541,290562,1252,4271,1050,286291,1636,230131,1317,2508,704,227623,1438,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1471008,1383,150576,5379,1320432,5562,718846,1900,141956,5220,576890,5572,198500,1952,6968,1322,191532,2386,244691,1824,33478,3118,211213,3369,132775,881,31627,2236,101148,2240,88804,847,38076,2474,50728,2383,54076,673,31807,1790,22269,1719,752162,1512,8620,1205,743542,2164,192448,1891,935,501,191513,2042,242523,1666,4088,917,238435,1772,140058,1182,1808,539,138250,1230,94467,797,930,422,93537,972,82666,846,859,309,81807,855,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4434521,2294,368679,6289,4065842,6972,2183296,2768,344657,5728,1838639,6557,656721,2607,21623,2364,635098,3385,765792,2528,67565,3373,698227,4028,383723,1594,73109,2631,310614,2992,222414,1118,90567,2555,131847,2684,154646,746,91793,2095,62853,1996,2251225,2041,24022,2219,2227203,2749,632758,2475,3759,879,628999,2702,761974,2177,10623,1328,751351,2550,384946,1444,4595,824,380351,1582,239783,1207,1905,689,237878,1285,231764,843,3140,877,228624,1169,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,440329,1686,48979,2839,391350,3449,222467,1785,44965,2665,177502,3252,71320,1181,4650,1061,66670,1673,74036,1383,11274,1708,62762,2098,40547,756,10341,1502,30206,1441,23432,855,10165,1020,13267,1060,13132,561,8535,836,4597,654,217862,1560,4014,1131,213848,1913,67232,1507,889,439,66343,1503,70178,1160,1955,754,68223,1272,39462,877,756,463,38706,859,23146,738,252,271,22894,722,17844,504,162,155,17682,563,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2799893,531,88933,4798,2710960,4841,1309431,364,84585,4745,1224846,4745,405378,1807,3229,970,402149,2152,446250,1785,14131,1830,432119,2624,197920,14,16294,1857,181626,1857,155998,609,21507,2179,134491,2143,103885,611,29424,2377,74461,2515,1490462,376,4348,962,1486114,1012,417717,1628,963,515,416754,1701,496115,1643,1381,523,494734,1661,236850,246,624,333,236226,406,189895,-555555555,659,429,189236,430,149885,-555555555,721,400,149164,400,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,*****,null,null,null,null,72
