GEO_ID,C27018_001E,C27018_001M,C27018_002E,C27018_002M,C27018_003E,C27018_003M,C27018_004E,C27018_004M,C27018_005E,C27018_005M,C27018_006E,C27018_006M,C27018_007E,C27018_007M,C27018_008E,C27018_008M,C27018_009E,C27018_009M,C27018_010E,C27018_010M,C27018_011E,C27018_011M,C27018_012E,C27018_012M,C27018_013E,C27018_013M,C27018_014E,C27018_014M,C27018_015E,C27018_015M,C27018_016E,C27018_016M,C27018_017E,C27018_017M,C27018_018E,C27018_018M,C27018_019E,C27018_019M,C27018_020E,C27018_020M,C27018_021E,C27018_021M,C27018_022E,C27018_022M,C27018_023E,C27018_023M,C27018_024E,C27018_024M,C27018_025E,C27018_025M,C27018_026E,C27018_026M,C27018_027E,C27018_027M,C27018_028E,C27018_028M,C27018_029E,C27018_029M,C27018_030E,C27018_030M,C27018_031E,C27018_031M,C27018_032E,C27018_032M,C27018_033E,C27018_033M,C27018_034E,C27018_034M,C27018_035E,C27018_035M,C27018_036E,C27018_036M,C27018_037E,C27018_037M,C27018_038E,C27018_038M,C27018_039E,C27018_039M,C27018_040E,C27018_040M,C27018_041E,C27018_041M,NAME,C27018_001EA,C27018_001MA,C27018_002EA,C27018_002MA,C27018_003MA,C27018_003EA,C27018_004EA,C27018_004MA,C27018_005EA,C27018_005MA,C27018_006EA,C27018_006MA,C27018_007EA,C27018_007MA,C27018_008MA,C27018_008EA,C27018_009MA,C27018_009EA,C27018_010EA,C27018_010MA,C27018_011EA,C27018_011MA,C27018_012MA,C27018_012EA,C27018_013MA,C27018_013EA,C27018_014MA,C27018_014EA,C27018_015EA,C27018_015MA,C27018_016MA,C27018_016EA,C27018_017EA,C27018_017MA,C27018_018MA,C27018_018EA,C27018_019MA,C27018_019EA,C27018_020EA,C27018_020MA,C27018_021EA,C27018_021MA,C27018_022MA,C27018_022EA,C27018_023MA,C27018_023EA,C27018_024MA,C27018_024EA,C27018_025EA,C27018_025MA,C27018_026EA,C27018_026MA,C27018_027MA,C27018_027EA,C27018_028MA,C27018_028EA,C27018_029MA,C27018_029EA,C27018_030EA,C27018_030MA,C27018_031EA,C27018_031MA,C27018_032EA,C27018_032MA,C27018_033MA,C27018_033EA,C27018_034MA,C27018_034EA,C27018_035EA,C27018_035MA,C27018_036MA,C27018_036EA,C27018_037EA,C27018_037MA,C27018_038MA,C27018_038EA,C27018_039MA,C27018_039EA,C27018_040MA,C27018_040EA,C27018_041MA,C27018_041EA,state
0400000US31,1811478,1768,369744,12680,124078,7794,92858,7054,31220,4444,202790,6447,51332,3175,151458,6088,42876,2512,41015,2478,1861,609,213908,11419,65377,5371,21127,2987,44250,4145,116260,7069,14366,2112,101894,6367,32271,2510,31877,2462,394,225,605816,13390,151803,6557,18072,2507,133731,6382,362292,8811,24502,2385,337790,8782,91721,3376,89720,3385,2001,614,622010,11841,114806,4850,3969,962,110837,4969,421475,8152,16371,2099,405104,8110,85729,3589,82551,3388,3178,702,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2744568,2322,655325,20517,220609,10627,128444,10336,92165,8085,374573,11784,86826,5626,287747,9634,60143,3651,54386,3733,5757,1582,358428,20072,102026,9288,24795,4471,77231,8147,205529,11353,26512,3451,179017,10667,50873,4329,48755,4047,2118,1047,901765,28356,207469,10998,25142,3455,182327,10426,569087,17713,44888,4724,524199,16870,125209,5000,119001,4879,6208,1212,829050,18321,121687,6456,5415,1485,116272,6586,567363,13325,26361,2361,541002,13189,140000,4718,132196,4708,7804,1274,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1280496,1395,175634,9812,44344,4663,34320,4464,10024,2525,105707,6078,38029,2895,67678,4913,25583,2233,25401,2215,182,163,121455,9537,31245,4186,17027,3075,14218,3151,66221,5272,11763,2025,54458,4475,23989,2532,23854,2510,135,146,402791,14265,92542,5981,20810,3362,71732,5811,244478,8808,19433,2926,225045,8218,65771,3958,64126,3804,1645,613,580616,15314,97114,6004,5415,1362,91699,6159,403709,10257,15400,2263,388309,10158,79793,3794,74721,3644,5072,1112,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8714530,3341,1454624,28697,457179,14275,336048,12308,121131,8988,816257,16641,284791,9939,531466,12927,181188,6492,171428,6272,9760,1752,754135,24932,197105,10908,99597,7311,97508,8296,429815,16269,82035,5861,347780,14518,127215,5617,123883,5528,3332,1212,2241044,32718,516511,13798,123588,9291,392923,12071,1349863,21652,133691,6695,1216172,20941,374670,8161,359056,7656,15614,2101,4264727,35454,825713,13769,33249,3728,792464,13874,2876984,22836,101186,5109,2775798,22113,562030,8373,525420,8577,36610,3142,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2039635,1849,631163,15477,207416,7884,168930,6937,38486,4529,361192,9458,125058,5951,236134,7804,62555,3328,59827,3059,2728,793,255392,12660,67630,5112,44822,5012,22808,3144,144376,8387,37404,3881,106972,6749,43386,3362,41998,3230,1388,635,585363,16467,139076,6519,46164,5040,92912,5197,350338,11570,53611,4015,296727,9730,95949,4038,93609,4094,2340,673,567717,16163,88518,5825,10126,2126,78392,5377,379493,11870,27756,2956,351737,11614,99706,3998,94215,3876,5491,1346,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19118274,6141,4355616,51157,1308860,22694,1056523,22687,252337,11699,2514629,33190,1346770,24051,1167859,23216,532127,10040,514688,10195,17439,2422,1919854,35035,465653,14771,249973,10848,215680,10324,1120750,24454,348375,13444,772375,18701,333451,9750,325894,9243,7557,1577,5205370,51465,1093639,20433,283640,12486,809999,18111,3290188,35314,510975,16561,2779213,30677,821543,10725,792299,10129,29244,2707,7637434,59147,1298298,21420,82704,5298,1215594,19898,5297138,42101,286809,10256,5010329,40556,1041998,11009,977751,10748,64247,4538,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9519916,5145,2506017,35633,806791,19158,635180,16953,171611,10232,1444359,20609,440348,10988,1004011,20382,254867,7430,247675,7134,7192,1519,1194325,32899,299861,14370,157292,10353,142569,10113,692838,19627,117932,6535,574906,18923,201626,7768,198914,7899,2712,880,2947829,40871,643541,16143,127067,7776,516474,13800,1837619,28466,184210,8076,1653409,26116,466669,9189,459348,9298,7321,1337,2871745,35972,495793,12831,30296,3768,465497,12777,1934545,24838,98749,5478,1835796,23791,441407,9748,427880,9334,13527,1888,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,694757,972,126322,8015,30559,3741,21448,2834,9111,2011,78878,4726,21150,2695,57728,4467,16885,1487,16555,1457,330,223,65580,5604,18137,2407,4236,1005,13901,2264,33600,3382,3748,916,29852,3085,13843,1555,13582,1510,261,194,225893,7678,58076,3404,5626,1408,52450,3506,136266,5525,8154,1343,128112,5195,31551,2149,30671,2073,880,503,276962,7307,51948,3409,2070,669,49878,3386,190846,4983,6450,1250,184396,5018,34168,1938,32944,1926,1224,511,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11241619,5089,2600367,43802,831868,20643,659021,18696,172847,10083,1501841,25138,666065,15267,835776,18881,266658,7439,259682,7441,6976,1300,1262926,27207,318485,12304,130859,7866,187626,10690,698136,16025,151454,8199,546682,13802,246305,7901,242511,7773,3794,1041,3644937,39302,805973,17285,111841,6041,694132,17348,2180667,25580,196089,7569,1984578,25352,658297,11326,645209,11358,13088,1818,3733389,39234,644493,13531,26192,3430,618301,13237,2578924,29761,92879,5089,2486045,28781,509972,8648,483458,8966,26514,2125,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3724266,2501,944619,17468,323730,9888,245646,8098,78084,5676,522273,10821,159782,6571,362491,9261,98616,3652,95635,3640,2981,722,511301,14790,146892,7141,74996,5160,71896,5516,284759,8570,50746,3233,234013,7428,79650,3992,78584,3961,1066,379,1197574,19444,287664,8752,64813,4045,222851,8969,729415,11409,71597,4312,657818,11385,180495,5417,176893,5308,3602,836,1070772,16945,171993,7028,12690,1730,159303,6944,729198,11818,43460,2986,685738,11187,169581,5431,163866,5264,5715,934,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3850959,2328,944282,21609,261087,10593,199295,9899,61792,6145,582764,14934,197584,9258,385180,11079,100431,4503,97118,4508,3313,1110,476993,16610,123927,8548,55865,6194,68062,7631,275934,10093,51109,5363,224825,9570,77132,4261,76432,4203,700,469,1182359,28206,261383,10006,49625,5311,211758,8500,715276,18279,73195,5472,642081,16464,205700,7220,201972,7223,3728,998,1247325,22401,195796,8384,8438,1721,187358,8034,840711,15534,38325,3659,802386,15394,210818,6783,204021,6827,6797,1168,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12348919,4085,2490895,42813,733533,19903,564305,18891,169228,10133,1421480,25457,613147,13601,808333,21079,335882,7615,323265,7770,12617,2052,1347682,27862,334355,13408,156810,7670,177545,10343,708653,15977,155193,7591,553460,13235,304674,8066,300722,7897,3952,962,3885592,39493,825686,16577,170852,8790,654834,15404,2340308,26836,246597,7911,2093711,26245,719598,9726,705577,9716,14021,1474,4624750,36170,772322,14744,45028,3882,727294,13651,3201566,27302,124577,5951,3076989,26270,650862,10111,619201,10065,31661,2401,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1008820,1929,210037,9885,60691,3865,47502,4288,13189,2812,122843,6891,52903,4415,69940,5493,26503,2478,26025,2498,478,347,92625,8681,23196,3543,12219,3147,10977,2489,51833,5330,13291,2244,38542,4609,17596,1995,17317,1993,279,209,290636,13727,58810,5037,12449,2641,46361,4418,181571,9342,20920,3138,160651,8068,50255,3220,49132,3146,1123,490,415522,12667,66003,4257,3653,1144,62350,4344,288705,9210,12764,1947,275941,9362,60814,3365,57411,3322,3403,859,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4618052,3690,1229512,24528,390107,12463,313718,12364,76389,6797,704623,14636,228683,10315,475940,12908,134782,5518,131894,5555,2888,806,625407,22128,159440,9159,78462,6221,80978,7092,364871,14073,69467,4939,295404,12959,101096,4955,99230,4853,1866,749,1434157,30473,305047,11537,57640,5648,247407,10034,892700,20487,98470,6153,794230,18493,236410,7207,232774,6887,3636,1070,1328976,28076,208059,9944,12215,2044,195844,9594,885546,20051,54250,4717,831296,18222,235371,7064,228572,6546,6799,1509,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,812565,1436,180807,8072,59508,4253,46234,3357,13274,2333,99266,5135,28290,2879,70976,4240,22033,2086,21664,2091,369,365,90941,7024,24126,3486,10289,2251,13837,2559,50850,4038,9191,2045,41659,3257,15965,1718,15805,1717,160,178,302735,10646,81215,4608,10413,2144,70802,4433,181124,6627,15750,1735,165374,6345,40396,2225,39766,2289,630,336,238082,8150,38150,2975,1802,688,36348,2924,160320,5613,10138,1373,150182,5417,39612,2620,38193,2525,1419,547,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6319625,3664,1667036,28688,543421,12349,426097,10720,117324,7823,948107,19585,365662,10881,582445,15969,175508,5691,172016,5604,3492,932,807932,28621,198778,11239,95450,7619,103328,7297,465708,18021,96306,6346,369402,14691,143446,5652,141433,5619,2013,722,2013870,28752,426615,12001,77197,5967,349418,11781,1267982,19156,136897,7561,1131085,19207,319273,7241,313524,7341,5749,1348,1830787,30190,299253,11574,17845,2883,281408,10512,1248251,20250,64384,3845,1183867,20105,283283,7905,272899,7807,10384,1690,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25775809,8140,6689421,78950,2471973,37607,1850248,34575,621725,18474,3653700,46130,832380,17847,2821320,41002,563748,10096,529062,9690,34686,3233,3265199,63315,980648,27593,463808,18148,516840,19174,1897685,39336,262286,11810,1635399,35167,386866,10609,375752,10211,11114,2141,7494947,76765,1891755,34885,403731,16645,1488024,28549,4689895,45467,402752,11053,4287143,42734,913297,17161,879467,16947,33830,3376,8326242,58073,1608400,27488,92939,7145,1515461,26355,5699552,38941,259528,9826,5440024,37433,1018290,15372,956589,14950,61701,4805,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2847855,2570,554399,19079,205919,9855,105450,7364,100469,8038,311276,11414,71168,5277,240108,10101,37204,2947,36257,2885,947,650,370230,15644,139448,8414,32803,3555,106645,7749,197388,8393,22843,2811,174545,7777,33394,2747,32458,2761,936,504,1049437,24715,355070,12106,28791,3834,326279,12054,597018,14105,39693,3817,557325,13386,97349,4474,94038,4314,3311,925,873789,18577,182762,8120,6033,1658,176729,7704,580151,12168,22013,2382,558138,12364,110876,4171,106227,4209,4649,960,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,602380,531,116432,6534,29224,3320,25137,3013,4087,1364,70265,3633,43297,2879,26968,3007,16943,1979,16593,1958,350,241,64303,4583,15555,2073,11463,1810,4092,1324,34663,2926,14668,2044,19995,2008,14085,1330,13975,1321,110,116,195074,9006,42003,3253,15614,2088,26389,2562,120260,5804,23257,2542,97003,5029,32811,2077,32199,2104,612,362,226571,7310,35343,2778,3764,1261,31579,2801,155709,5105,9822,1507,145887,5017,35519,2333,33852,2281,1667,646,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7942760,5384,1416667,30878,429888,14991,303799,11678,126089,7933,830954,18466,233467,9191,597487,13888,155825,4906,150812,4859,5013,1251,773169,22364,209422,9929,86874,6318,122548,7885,441437,14912,68472,4941,372965,14053,122310,4820,119483,4606,2827,1002,2265273,34653,534472,15534,72530,6646,461942,14430,1407517,24623,115092,6305,1292425,23163,323284,7372,314062,7507,9222,1820,3487651,33751,662182,13698,25982,3587,636200,13329,2347278,24131,99711,5700,2247567,24169,478191,7848,452067,8042,26124,2124,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6800241,4796,1401123,32508,427795,15237,320726,14270,107069,8620,839729,19055,260429,10224,579300,14610,133599,5222,129303,4998,4296,1116,714284,22831,198515,10505,106969,6664,91546,7505,407894,14689,73130,5806,334764,13095,107875,5313,106437,5290,1438,778,2012261,34153,478451,14932,106863,6410,371588,13960,1217867,21684,117011,6156,1100856,20196,315943,8143,308653,7949,7290,1307,2672573,28314,461875,12596,26828,4024,435047,11897,1837668,19519,88257,4852,1749411,19687,373030,7696,353640,8089,19390,2272,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1797293,2060,488709,15454,136705,7434,111140,6187,25565,3804,289496,9608,120524,6592,168972,7115,62508,4173,61637,4057,871,376,223449,9484,43962,3963,21803,2523,22159,3603,127205,6464,30486,3529,96719,4637,52282,3754,51755,3725,527,318,587623,12516,118410,6256,24489,3488,93921,5918,346374,9280,48734,3735,297640,8746,122839,4455,121593,4445,1246,492,497512,15668,71370,5517,5464,1369,65906,5168,352809,11009,23895,2965,328914,9917,73333,3468,71013,3535,2320,671,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5591058,2707,1125561,19226,345249,10842,273443,10733,71806,4807,640927,11704,275869,8230,365058,8410,139385,4879,137512,4832,1873,501,619813,16305,164633,7729,83079,5783,81554,5341,337784,10197,92876,6161,244908,7793,117396,4690,116623,4694,773,300,1849995,24172,424364,11016,66055,5095,358309,10834,1118057,15642,117417,5917,1000640,14992,307574,7612,303459,7565,4115,778,1995689,22637,349284,9846,14939,2112,334345,9397,1390378,14299,61437,4127,1328941,13601,256027,6982,246748,6986,9279,1336,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,567313,947,95944,7359,27358,3613,18397,3212,8961,2039,57728,4875,11085,2263,46643,3992,10858,1602,10188,1464,670,571,60348,6429,17008,3126,8753,1873,8255,2310,32430,3447,4148,1072,28282,3170,10910,1738,10789,1719,121,141,192136,9922,55695,4136,7265,1989,48430,4052,110723,6452,8906,1610,101817,5937,25718,1920,25516,1908,202,150,218885,7732,37828,3632,3495,1053,34333,3600,153150,5464,8256,1601,144894,5489,27907,1739,26698,1720,1209,534,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3580722,2172,2094404,23593,554335,8921,454478,10494,99857,6067,1197772,16974,871154,15977,326618,11976,342297,6662,334169,6471,8128,1481,561528,19122,107467,7575,29901,4529,77566,6506,351133,13947,116550,7656,234583,11382,102928,4999,98960,4915,3968,956,664482,21427,107593,6926,13457,2500,94136,6244,448012,15320,78565,5135,369447,13879,108877,5575,104404,5578,4473,929,260308,11953,39012,4239,1623,774,37389,4176,183242,8985,17248,2395,165994,8768,38054,3225,34956,3022,3098,926,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
