GEO_ID,B21001A_001E,B21001A_001M,B21001A_002E,B21001A_002M,B21001A_003E,B21001A_003M,B21001A_004E,B21001A_004M,B21001A_005E,B21001A_005M,B21001A_006E,B21001A_006M,B21001A_007E,B21001A_007M,B21001A_008E,B21001A_008M,B21001A_009E,B21001A_009M,B21001A_010E,B21001A_010M,B21001A_011E,B21001A_011M,B21001A_012E,B21001A_012M,B21001A_013E,B21001A_013M,B21001A_014E,B21001A_014M,B21001A_015E,B21001A_015M,B21001A_016E,B21001A_016M,B21001A_017E,B21001A_017M,B21001A_018E,B21001A_018M,B21001A_019E,B21001A_019M,B21001A_020E,B21001A_020M,B21001A_021E,B21001A_021M,B21001A_022E,B21001A_022M,B21001A_023E,B21001A_023M,B21001A_024E,B21001A_024M,B21001A_025E,B21001A_025M,B21001A_026E,B21001A_026M,B21001A_027E,B21001A_027M,B21001A_028E,B21001A_028M,B21001A_029E,B21001A_029M,B21001A_030E,B21001A_030M,B21001A_031E,B21001A_031M,B21001A_032E,B21001A_032M,B21001A_033E,B21001A_033M,NAME,B21001A_001MA,B21001A_001EA,B21001A_002EA,B21001A_002MA,B21001A_003EA,B21001A_003MA,B21001A_004MA,B21001A_004EA,B21001A_005EA,B21001A_005MA,B21001A_006MA,B21001A_006EA,B21001A_007EA,B21001A_007MA,B21001A_008EA,B21001A_008MA,B21001A_009EA,B21001A_009MA,B21001A_010EA,B21001A_010MA,B21001A_011EA,B21001A_011MA,B21001A_012MA,B21001A_012EA,B21001A_013EA,B21001A_013MA,B21001A_014EA,B21001A_014MA,B21001A_015MA,B21001A_015EA,B21001A_016EA,B21001A_016MA,B21001A_017MA,B21001A_017EA,B21001A_018EA,B21001A_018MA,B21001A_019EA,B21001A_019MA,B21001A_020EA,B21001A_020MA,B21001A_021MA,B21001A_021EA,B21001A_022EA,B21001A_022MA,B21001A_023MA,B21001A_023EA,B21001A_024EA,B21001A_024MA,B21001A_025MA,B21001A_025EA,B21001A_026EA,B21001A_026MA,B21001A_027MA,B21001A_027EA,B21001A_028EA,B21001A_028MA,B21001A_029EA,B21001A_029MA,B21001A_030EA,B21001A_030MA,B21001A_031EA,B21001A_031MA,B21001A_032MA,B21001A_032EA,B21001A_033MA,B21001A_033EA,state
0400000US38,504751,1262,255554,1282,87221,1132,5979,1712,81242,2049,80401,825,7307,989,73094,1187,43689,166,9529,1181,34160,1164,24501,93,9726,839,14775,833,19742,92,10711,876,9031,888,249197,824,77122,893,698,373,76424,941,75067,641,985,360,74082,762,41857,427,776,519,41081,633,25210,158,165,128,25045,189,29941,143,188,147,29753,199,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7501949,5799,3631213,3906,1024046,3128,41550,3413,982496,4675,1268392,2448,136180,5628,1132212,6234,658718,1166,138434,4959,520284,4969,403064,1030,168375,4256,234689,4400,276993,700,169378,3575,107615,3455,3870736,3530,1006390,2651,5392,1356,1000998,2969,1286034,2367,15819,2242,1270215,3356,691366,963,8579,1604,682787,1707,456038,835,3982,876,452056,1246,430908,777,5597,1086,425311,1384,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2199063,4276,1070176,2969,315157,2354,17326,1801,297831,2759,361778,1608,47219,2527,314559,2984,183740,745,43352,2074,140388,2062,124798,465,57094,2104,67704,2158,84703,432,49837,1561,34866,1645,1128887,2324,312474,1929,3172,787,309302,1854,359929,1489,7070,1326,352859,1902,194543,831,2639,582,191904,1106,140045,449,1569,475,138476,641,121896,374,1395,619,120501,693,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2682124,6123,1311864,3763,376723,3062,14414,2084,362309,3610,439900,2692,50268,3703,389632,4259,238036,1025,53486,2960,184550,3160,157696,735,74817,3356,82879,3364,99509,616,61951,2037,37558,2045,1370260,3675,366859,2894,2437,763,364422,3051,439990,2240,7039,1236,432951,2372,253162,1024,4448,1072,248714,1553,170316,786,2684,769,167632,1052,139933,613,2403,722,137530,905,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8394356,9272,4056636,5670,1116019,3294,39115,3137,1076904,4249,1381401,3323,134531,4846,1246870,5412,743549,1719,134976,4666,608573,4716,466230,1121,195549,4879,270681,5003,349437,915,215711,3813,133726,3940,4337720,5596,1088782,3696,5963,1088,1082819,3763,1395938,3016,17275,1956,1378663,3553,775401,1413,9921,1269,765480,1704,526813,1087,3719,729,523094,1203,550786,967,5362,964,545424,1467,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,691477,4516,327152,2638,93244,2017,3184,868,90060,2066,110691,1356,10950,1552,99741,2136,59902,737,9943,1392,49959,1526,36422,372,14867,1395,21555,1391,26893,243,17547,1069,9346,1058,364325,2632,92981,1229,973,500,92008,1315,119844,1557,1392,699,118452,1677,64640,727,833,418,63807,803,41876,622,316,259,41560,642,44984,334,974,578,44010,643,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2540640,4859,1229681,3344,343257,3366,19212,2629,324045,3506,419205,2676,54626,3767,364579,4262,210803,949,50575,2976,160228,2962,163699,696,72681,2799,91018,2880,92717,614,59023,2054,33694,2026,1310959,2701,338977,2589,3539,1027,335438,2724,426716,1940,7829,1387,418887,2394,232254,1147,5095,1126,227159,1452,178818,742,1827,646,176991,1064,134194,598,2239,622,131955,826,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,556912,1726,275538,1373,81020,975,4285,1102,76735,1366,90373,809,10967,1340,79406,1459,50910,450,10742,1326,40168,1308,30147,89,12030,1129,18117,1125,23088,99,13747,1000,9341,1023,281374,948,77733,900,1684,739,76049,1047,87957,626,1729,538,86228,780,50117,360,900,394,49217,519,30872,129,248,170,30624,218,34695,157,618,296,34077,313,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3977014,6222,1918776,4521,538117,3878,25363,2397,512754,4263,679974,2340,78976,4553,600998,5445,331319,1375,77266,3424,254053,3928,233172,748,102781,3516,130391,3521,136194,543,80794,2371,55400,2430,2058238,3280,542504,2699,5583,1260,536921,2901,693918,2345,10996,1621,682922,2824,355924,1114,5468,1105,350456,1577,256543,711,2713,646,253830,856,209349,544,2296,597,207053,759,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,14654951,30439,7195892,18679,2382454,13169,103902,5904,2278552,13373,2598698,10086,258731,8066,2339967,13534,1104074,4502,216970,7258,887104,8411,684851,3003,279078,5839,405773,6160,425815,2436,244368,4473,181447,4413,7459059,16222,2311207,9483,23336,2536,2287871,10039,2604454,9929,41094,3432,2563360,9745,1159652,4872,19056,2199,1140596,5486,757982,3512,7453,1155,750529,3687,625764,2321,8400,1401,617364,2634,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1775045,6493,878612,3835,334667,2484,10135,1711,324532,3061,298444,2101,23961,2066,274483,3019,121498,1025,23836,1748,97662,2152,74115,681,28701,1645,45414,1642,49888,515,29509,1560,20379,1470,896433,3824,329632,2662,1806,747,327826,2672,293931,2023,2917,850,291014,2214,127318,814,1719,605,125599,1004,80283,641,734,446,79549,696,65269,505,881,409,64388,685,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,482205,622,235219,654,65715,540,1195,441,64520,715,78636,507,7412,933,71224,1080,45463,228,8300,947,37163,981,28132,88,10415,953,17717,945,17273,95,10352,737,6921,750,246986,567,63280,428,29,48,63251,419,81393,308,1017,316,80376,454,47477,369,514,250,46963,419,29658,54,589,284,29069,291,25178,100,497,319,24681,334,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4470053,8876,2169069,6538,632025,5316,43966,3606,588059,6175,772953,3863,123137,5465,649816,5996,371839,1927,91697,3787,280142,4229,243644,1211,110928,3816,132716,3900,148608,928,92149,2591,56459,2454,2300984,4962,633300,4036,13369,1832,619931,4555,787745,3210,24519,2142,763226,3543,392727,1491,10307,1254,382420,2062,267722,1028,3316,747,264406,1242,219490,892,3189,630,216301,1029,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4270019,9882,2103482,5950,608980,4318,29322,3075,579658,5187,732553,3500,100794,4994,631759,6591,375645,1506,96739,3915,278906,4084,237976,969,117127,3833,120849,4039,148328,934,94319,2554,54009,2714,2166537,5705,589833,3565,6997,1599,582836,3527,724345,2936,17021,2043,707324,3702,391159,1623,9838,1579,381321,2229,254806,1048,3839,951,250967,1366,206394,871,2350,688,204044,1089,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1387452,2157,675308,1690,181801,1479,6946,1318,174855,1953,229149,879,30033,2854,199116,2942,126341,321,29335,2184,97006,2245,86074,550,36626,2400,49448,2384,51943,575,30556,1661,21387,1652,712144,1061,177481,1110,903,502,176578,1217,231529,1173,3460,874,228069,1512,132460,468,1454,480,131006,667,91693,497,894,416,90799,634,78981,300,821,303,78160,359,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3933176,5023,1934663,3036,542535,2642,19339,2141,523196,3303,678214,1890,59292,3182,618922,3765,355265,769,67289,2657,287976,2727,209772,503,87014,2499,122758,2470,148877,294,90258,1993,58619,1961,1998513,3154,525111,2261,3040,832,522071,2292,669783,1736,8991,1198,660792,2079,356233,782,4172,768,352061,1083,224864,597,1824,680,223040,703,222522,466,2854,844,219668,978,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,405949,2579,205820,2059,63991,1386,4072,962,59919,1630,67597,1217,10003,1651,57594,1531,38611,533,9783,1404,28828,1351,22653,823,9850,981,12803,1091,12968,540,8535,836,4433,657,200129,1414,59193,1154,498,221,58695,1143,64033,785,1873,737,62160,1112,37668,434,591,356,37077,537,21799,559,143,189,21656,607,17436,363,162,155,17274,401,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2022787,15892,942161,9275,282949,5747,2679,938,280270,5908,316595,5074,9698,1628,306897,5206,142432,3365,11374,1473,131058,3540,117160,2541,17684,1757,99476,2821,83025,1720,23231,2069,59794,2453,1080626,9608,290725,5212,552,393,290173,5210,351013,5142,996,479,350017,5125,176446,3142,624,333,175822,3131,146078,2385,360,237,145718,2371,116364,2258,427,233,115937,2245,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
