GEO_ID,B20005H_001E,B20005H_001M,B20005H_002E,B20005H_002M,B20005H_003E,B20005H_003M,B20005H_004E,B20005H_004M,B20005H_005E,B20005H_005M,B20005H_006E,B20005H_006M,B20005H_007E,B20005H_007M,B20005H_008E,B20005H_008M,B20005H_009E,B20005H_009M,B20005H_010E,B20005H_010M,B20005H_011E,B20005H_011M,B20005H_012E,B20005H_012M,B20005H_013E,B20005H_013M,B20005H_014E,B20005H_014M,B20005H_015E,B20005H_015M,B20005H_016E,B20005H_016M,B20005H_017E,B20005H_017M,B20005H_018E,B20005H_018M,B20005H_019E,B20005H_019M,B20005H_020E,B20005H_020M,B20005H_021E,B20005H_021M,B20005H_022E,B20005H_022M,B20005H_023E,B20005H_023M,B20005H_024E,B20005H_024M,B20005H_025E,B20005H_025M,B20005H_026E,B20005H_026M,B20005H_027E,B20005H_027M,B20005H_028E,B20005H_028M,B20005H_029E,B20005H_029M,B20005H_030E,B20005H_030M,B20005H_031E,B20005H_031M,B20005H_032E,B20005H_032M,B20005H_033E,B20005H_033M,B20005H_034E,B20005H_034M,B20005H_035E,B20005H_035M,B20005H_036E,B20005H_036M,B20005H_037E,B20005H_037M,B20005H_038E,B20005H_038M,B20005H_039E,B20005H_039M,B20005H_040E,B20005H_040M,B20005H_041E,B20005H_041M,B20005H_042E,B20005H_042M,B20005H_043E,B20005H_043M,B20005H_044E,B20005H_044M,B20005H_045E,B20005H_045M,B20005H_046E,B20005H_046M,B20005H_047E,B20005H_047M,B20005H_048E,B20005H_048M,B20005H_049E,B20005H_049M,B20005H_050E,B20005H_050M,B20005H_051E,B20005H_051M,B20005H_052E,B20005H_052M,B20005H_053E,B20005H_053M,B20005H_054E,B20005H_054M,B20005H_055E,B20005H_055M,B20005H_056E,B20005H_056M,B20005H_057E,B20005H_057M,B20005H_058E,B20005H_058M,B20005H_059E,B20005H_059M,B20005H_060E,B20005H_060M,B20005H_061E,B20005H_061M,B20005H_062E,B20005H_062M,B20005H_063E,B20005H_063M,B20005H_064E,B20005H_064M,B20005H_065E,B20005H_065M,B20005H_066E,B20005H_066M,B20005H_067E,B20005H_067M,B20005H_068E,B20005H_068M,B20005H_069E,B20005H_069M,B20005H_070E,B20005H_070M,B20005H_071E,B20005H_071M,B20005H_072E,B20005H_072M,B20005H_073E,B20005H_073M,B20005H_074E,B20005H_074M,B20005H_075E,B20005H_075M,B20005H_076E,B20005H_076M,B20005H_077E,B20005H_077M,B20005H_078E,B20005H_078M,B20005H_079E,B20005H_079M,B20005H_080E,B20005H_080M,B20005H_081E,B20005H_081M,B20005H_082E,B20005H_082M,B20005H_083E,B20005H_083M,B20005H_084E,B20005H_084M,B20005H_085E,B20005H_085M,B20005H_086E,B20005H_086M,B20005H_087E,B20005H_087M,B20005H_088E,B20005H_088M,B20005H_089E,B20005H_089M,B20005H_090E,B20005H_090M,B20005H_091E,B20005H_091M,B20005H_092E,B20005H_092M,B20005H_093E,B20005H_093M,B20005H_094E,B20005H_094M,B20005H_095E,B20005H_095M,NAME,B20005H_001EA,B20005H_001MA,B20005H_002MA,B20005H_002EA,B20005H_003MA,B20005H_003EA,B20005H_004EA,B20005H_004MA,B20005H_005EA,B20005H_005MA,B20005H_006EA,B20005H_006MA,B20005H_007MA,B20005H_007EA,B20005H_008MA,B20005H_008EA,B20005H_009EA,B20005H_009MA,B20005H_010EA,B20005H_010MA,B20005H_011MA,B20005H_011EA,B20005H_012EA,B20005H_012MA,B20005H_013EA,B20005H_013MA,B20005H_014EA,B20005H_014MA,B20005H_015EA,B20005H_015MA,B20005H_016MA,B20005H_016EA,B20005H_017EA,B20005H_017MA,B20005H_018MA,B20005H_018EA,B20005H_019EA,B20005H_019MA,B20005H_020EA,B20005H_020MA,B20005H_021EA,B20005H_021MA,B20005H_022EA,B20005H_022MA,B20005H_023MA,B20005H_023EA,B20005H_024EA,B20005H_024MA,B20005H_025MA,B20005H_025EA,B20005H_026EA,B20005H_026MA,B20005H_027EA,B20005H_027MA,B20005H_028EA,B20005H_028MA,B20005H_029EA,B20005H_029MA,B20005H_030EA,B20005H_030MA,B20005H_031EA,B20005H_031MA,B20005H_032EA,B20005H_032MA,B20005H_033EA,B20005H_033MA,B20005H_034MA,B20005H_034EA,B20005H_035EA,B20005H_035MA,B20005H_036EA,B20005H_036MA,B20005H_037EA,B20005H_037MA,B20005H_038MA,B20005H_038EA,B20005H_039MA,B20005H_039EA,B20005H_040MA,B20005H_040EA,B20005H_041EA,B20005H_041MA,B20005H_042EA,B20005H_042MA,B20005H_043MA,B20005H_043EA,B20005H_044MA,B20005H_044EA,B20005H_045MA,B20005H_045EA,B20005H_046EA,B20005H_046MA,B20005H_047EA,B20005H_047MA,B20005H_048MA,B20005H_048EA,B20005H_049EA,B20005H_049MA,B20005H_050MA,B20005H_050EA,B20005H_051MA,B20005H_051EA,B20005H_052EA,B20005H_052MA,B20005H_053EA,B20005H_053MA,B20005H_054EA,B20005H_054MA,B20005H_055EA,B20005H_055MA,B20005H_056EA,B20005H_056MA,B20005H_057MA,B20005H_057EA,B20005H_058MA,B20005H_058EA,B20005H_059MA,B20005H_059EA,B20005H_060EA,B20005H_060MA,B20005H_061EA,B20005H_061MA,B20005H_062MA,B20005H_062EA,B20005H_063MA,B20005H_063EA,B20005H_064MA,B20005H_064EA,B20005H_065EA,B20005H_065MA,B20005H_066MA,B20005H_066EA,B20005H_067EA,B20005H_067MA,B20005H_068EA,B20005H_068MA,B20005H_069EA,B20005H_069MA,B20005H_070EA,B20005H_070MA,B20005H_071MA,B20005H_071EA,B20005H_072EA,B20005H_072MA,B20005H_073MA,B20005H_073EA,B20005H_074EA,B20005H_074MA,B20005H_075EA,B20005H_075MA,B20005H_076EA,B20005H_076MA,B20005H_077MA,B20005H_077EA,B20005H_078EA,B20005H_078MA,B20005H_079EA,B20005H_079MA,B20005H_080EA,B20005H_080MA,B20005H_081EA,B20005H_081MA,B20005H_082MA,B20005H_082EA,B20005H_083MA,B20005H_083EA,B20005H_084MA,B20005H_084EA,B20005H_085EA,B20005H_085MA,B20005H_086EA,B20005H_086MA,B20005H_087EA,B20005H_087MA,B20005H_088EA,B20005H_088MA,B20005H_089MA,B20005H_089EA,B20005H_090EA,B20005H_090MA,B20005H_091EA,B20005H_091MA,B20005H_092EA,B20005H_092MA,B20005H_093EA,B20005H_093MA,B20005H_094EA,B20005H_094MA,B20005H_095MA,B20005H_095EA,state
0400000US36,9353034,6436,4525478,4503,2204085,14625,119,112,2203966,14635,3544,742,2268,643,12550,1614,10485,1462,29555,2748,17830,2143,33477,3067,25278,2408,61373,4496,34420,3056,108925,5212,124785,5149,114207,5108,145140,5571,106183,4221,152338,6909,198159,6902,164173,5863,299004,7224,560272,10625,2321393,15513,1320449,12801,1000944,13251,162328,5380,109555,4300,95606,4219,64205,3888,81051,4204,40463,3443,49624,3542,29138,2398,48645,3570,17196,1750,45918,3296,37711,3164,28124,3060,24424,2826,18000,2082,23381,2327,26984,2588,17666,1802,30396,2693,50529,3805,4827556,4201,1688637,13788,171,122,1688466,13788,2184,641,3593,1023,9753,1577,8645,1311,29973,2771,17691,2153,38296,2961,30350,2713,68646,4231,45653,2978,118903,4084,144907,5919,115526,5084,132867,6579,95418,4560,119193,5035,153956,5910,120139,5396,191097,7571,241676,8104,3138919,14595,1865166,13154,1273753,13708,194136,6642,134752,5544,128955,4963,87494,3871,128699,5497,56924,3664,75257,3949,38417,2844,66091,4253,27063,2970,58846,3866,47552,3518,31744,2385,34732,2898,20025,2315,28931,2533,29580,2825,21470,2443,32332,2281,30753,3449,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5240550,4270,2534366,2654,1225762,10851,45,73,1225717,10842,2273,730,2191,613,6316,1224,4653,1120,19633,2103,13929,2012,27434,3013,22984,2587,45737,3644,34496,2456,83751,4802,106474,5527,84968,4687,98137,4781,78581,4303,89620,3971,112116,5233,75357,4459,126404,4750,190663,6226,1308604,11049,785898,9895,522706,8992,92337,4757,57370,3573,58953,3484,37228,2544,49634,3815,23875,2579,28243,2686,16981,2131,25719,2496,9762,1564,23006,2625,19416,2064,13856,1808,11758,1845,9257,1357,8227,1203,9008,1472,4468,784,8834,1442,14774,1964,2706184,3185,899273,11124,223,223,899050,11111,1541,600,2398,920,5406,1033,6985,1354,22494,2734,18250,2130,30538,2898,29957,3425,54965,4001,35766,3390,83777,4728,106118,4649,82307,4736,76385,4170,52473,3821,61774,4363,63312,3933,46879,3446,59137,3678,58588,3346,1806911,11133,1126367,9614,680544,10357,118460,4882,73638,3854,83503,4493,50818,3363,69144,4361,35042,3076,41502,3574,21060,1978,33182,2657,14169,1749,28476,2910,25506,2000,19685,2200,16680,1717,12021,1760,10396,1343,12571,1882,3587,897,4881,917,6223,1050,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,514445,1382,262161,794,154223,3247,0,149,154223,3247,633,225,263,179,608,322,400,205,2648,813,2018,847,2798,891,2550,936,4365,1132,3364,919,8316,1245,11892,1393,12554,1796,13618,1975,8910,1404,12746,2122,15307,1566,11414,1388,19156,1843,20663,1737,107938,3282,48571,2172,59367,2862,8812,1123,7689,1164,6865,1142,4615,1076,5158,927,1604,567,2765,758,1232,624,2325,708,1341,524,2554,796,2419,708,1928,555,1138,402,712,285,1448,523,1518,578,940,362,1289,457,3015,642,252284,932,102182,3648,0,149,102182,3648,369,218,97,83,853,410,1445,647,2471,716,2166,854,3527,975,2905,806,6041,1148,5054,1184,12320,1262,12764,1572,10722,1679,9355,1309,7070,1276,6525,1004,6436,1118,3583,784,3849,899,4630,900,150102,3735,74661,2582,75441,3367,11522,1414,9694,1372,9312,1383,5563,1088,8042,1119,3661,674,4735,1075,2384,743,3440,907,1350,361,4138,1170,2467,483,1882,576,1811,567,1313,608,1066,402,1194,513,503,264,822,456,542,302,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7586563,4726,3678007,3528,1793097,14079,236,166,1792861,14095,3705,1179,2814,812,11404,1598,8768,1343,26093,2367,18210,2410,36878,3256,32080,3217,71741,3975,42765,3140,112843,4917,146334,5841,124514,5953,147150,6287,115509,5169,135646,5309,175517,6591,137821,6006,201363,7431,241706,7348,1884910,14684,1073660,10911,811250,13125,142041,5136,99325,4695,96052,4553,62598,3684,81265,4492,34638,2900,44752,3605,23638,2699,35953,3082,14332,1750,31501,2759,29571,2437,20796,1930,18115,1770,8589,1476,13188,1526,15911,1751,10098,1533,11249,1518,17638,1835,3908556,3522,1307230,13099,139,190,1307091,13075,1942,500,3257,872,9472,1519,9904,1569,30570,2674,27983,2920,53646,3582,46217,3279,84543,4069,53113,3557,125603,6065,143850,6843,107623,4816,103470,4995,82788,4574,87118,4507,111612,4539,73357,4473,85198,4416,65825,4295,2601326,13069,1520950,11992,1080376,13315,187098,6020,135552,5823,127078,4763,92265,4086,127351,5108,55713,3721,66551,3666,34366,2640,48456,3676,22078,2083,43548,3320,36325,3342,19335,2422,20546,2194,12750,1476,13189,1635,14681,1775,9284,1411,8570,1185,5640,1080,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2135668,1691,1040242,1275,539745,6872,0,157,539745,6872,1791,596,1012,420,3384,819,4334,952,8139,1301,6842,1112,14564,1568,11706,1462,25623,2114,15674,1799,36722,2391,43362,3130,37582,2606,38911,2660,32142,2434,39188,2452,52676,2857,35700,2540,57598,3156,72795,3792,500497,7080,307957,5287,192540,5887,33145,2304,21936,2116,18320,1860,15106,2139,21946,2287,8746,1077,11223,1323,4751,876,9774,1501,2711,642,8257,1220,7377,1163,4963,920,4078,848,2741,615,2914,562,3489,618,2628,885,3779,780,4656,884,1095426,1443,379674,5471,88,100,379586,5464,769,378,1347,513,4645,1072,4560,857,11106,1457,10030,1244,20271,1798,15921,1525,26145,2405,18968,1937,38967,2243,46107,2678,39245,3047,31965,2334,20355,1875,20373,1805,22398,2042,13995,1518,17276,1620,15143,1368,715752,5853,470643,5581,245109,4468,44359,2610,33612,2680,29439,2168,22528,1923,26774,2000,12555,1432,13939,1659,8502,1248,9895,1369,4401,939,8728,1347,8766,1318,4427,801,5064,955,2879,621,2917,650,2176,760,1225,457,1540,452,1383,448,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2548710,3059,1241330,1740,525017,8098,74,91,524943,8102,1694,670,999,470,3885,1100,2171,797,6250,1378,8025,1954,11635,1967,10932,1798,20490,2612,14756,2403,32690,3123,37898,3194,34170,3067,37549,2919,30864,2579,35644,2982,53087,3721,41309,2864,63610,4573,77285,3792,716313,7981,402607,7542,313706,8444,49945,3390,37458,3331,26824,2599,22777,2863,31321,2725,14840,2192,18978,2556,9818,1685,17281,1984,6372,1427,14225,1843,11222,1533,7180,1366,7527,1251,4735,1098,7333,1383,7224,1547,4053,1000,5721,1190,8872,1630,1307380,2104,375534,8054,25,42,375509,8052,1141,462,855,736,2241,718,2770,651,6755,1433,5980,1236,9291,1668,10906,1790,19567,2488,14587,2453,36960,3670,39354,2507,33679,2839,32548,2651,22304,1893,20544,2251,33469,2503,24594,2174,32603,2900,25361,2596,931846,8338,533678,8073,398168,7943,70666,4699,40493,3234,39859,3141,30498,2710,41144,3284,19515,2410,25303,2672,14197,2229,21608,2240,10041,1653,20985,2816,15431,1847,8800,1312,7174,1216,5280,1236,6601,1243,6866,1109,5178,1025,4119,825,4410,1010,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8344627,5118,4036683,3607,1972447,12968,252,121,1972195,12953,4629,999,2916,736,10159,1360,9115,1641,24159,2089,18278,1985,33084,2593,26518,2490,63773,3317,41272,3167,116410,5129,148160,5390,135668,5024,160006,6683,125412,4826,159413,5655,200625,6154,145016,5400,227816,6260,319766,7005,2064236,13303,1170818,10945,893418,11267,154129,4702,107998,5298,96814,5103,60072,3765,80968,3419,35373,2811,43878,3342,21474,2031,44099,3442,16353,1881,40550,2979,36565,2725,19918,1889,26183,2321,17785,1959,18534,2260,20255,2037,12170,1503,16569,1736,23731,2063,4307944,3428,1459106,13805,111,134,1458995,13806,2548,662,2829,1011,10635,1719,10676,1587,28893,2322,21707,2207,44516,2596,37652,3172,84325,4377,60620,3556,140707,5483,155877,5791,129748,4558,121213,5009,85957,4706,101423,4584,126669,5496,90388,4006,112335,4959,90277,4839,2848838,13984,1683369,12639,1165469,12032,212967,6111,138882,5570,134078,5022,88505,4050,126808,5260,61453,3473,74608,3756,35763,2852,53855,2925,22494,2157,44114,2837,39914,3186,21882,2235,23628,2168,16591,2075,17075,1908,18232,2134,11153,1224,14730,1664,8737,1226,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,672469,2163,321146,1241,154515,4387,121,200,154394,4352,432,267,242,186,952,424,418,218,1462,623,1311,588,2170,847,2446,992,3622,1238,1716,744,7912,1621,9262,1696,8964,1716,11743,1639,8695,1563,12047,1464,17310,2086,13999,1595,19949,2361,29742,2279,166631,4585,92272,4177,74359,4241,11278,1496,8746,1388,8260,1215,4422,1015,7272,1364,2985,770,4369,1282,1774,622,4288,1060,1202,676,4051,1212,2643,898,2064,651,2363,744,879,347,913,385,1327,446,1311,588,1338,450,2874,848,351323,1339,113093,4145,0,210,113093,4145,0,210,69,84,341,315,1184,709,1434,499,732,380,1725,624,2514,784,4940,1166,2090,793,8527,1861,11258,1832,9095,1590,11121,1705,7607,1303,8152,1351,9676,1636,9119,1683,14108,1846,9401,1525,238230,4318,130501,3584,107729,3719,16089,1897,12584,1953,10522,1517,7324,1619,10335,1526,4841,1000,5876,1350,3861,1175,5622,1089,2369,661,5764,1180,3905,988,3758,1150,2277,704,1922,599,1352,507,3154,811,2829,761,2404,753,941,353,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2521361,3184,1223019,2221,581075,7962,55,93,581020,7959,1926,598,886,444,4307,1221,4118,1034,9121,1399,5254,1305,13698,2028,10807,1759,24165,2643,14637,2384,37970,3089,53324,3933,43020,3291,47845,3900,32247,2566,44192,3242,56499,4029,40088,3441,62138,3640,74778,3934,641944,8103,392676,6915,249268,7110,44946,3527,34170,3152,28400,2767,19234,2416,24292,2703,10768,1573,15053,1676,5791,1262,11904,2032,4434,1027,10662,1709,7000,1136,4482,945,4963,1288,3081,872,4306,953,4314,986,2213,828,3698,850,5557,1058,1298342,2034,425822,8267,101,134,425721,8301,597,430,1114,433,5095,1207,4903,1130,11130,1612,6718,1254,14966,1799,13301,2017,30282,3167,16090,2124,41349,3128,53689,4273,40760,3081,40784,3668,25717,2277,25531,2611,31698,3269,18685,2290,25223,2649,18089,1731,872520,8393,556987,8202,315533,9226,55435,3976,40808,3255,37626,3176,26761,2703,33415,3023,12485,1565,21896,2445,10837,1592,14537,1960,5053,1140,11920,1461,8965,1787,9015,1530,6062,1242,4061,910,3801,932,5167,1254,3139,908,2756,724,1794,620,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,565803,1457,279852,1157,159219,3944,8,16,159211,3945,704,275,248,177,1418,809,1099,438,2542,636,1806,714,2732,794,2605,799,8319,1481,4184,992,12469,1610,14378,1480,16828,1975,13744,1513,14216,1768,10629,1251,13926,1747,9198,1252,11810,1503,16356,1597,120633,4170,55558,2644,65075,3063,9410,1244,10923,1422,7881,1505,4232,1007,5109,1070,2638,749,3566,848,1667,667,3777,878,995,480,3376,863,2422,655,1279,400,1271,412,855,343,1141,621,1435,679,628,327,1324,494,1146,359,285951,935,115693,3311,72,105,115621,3303,359,244,568,376,899,340,1399,552,3787,987,2073,614,5355,891,5203,903,9342,1399,6702,1155,15421,1900,16785,1512,10954,1386,9910,1534,6681,1040,4834,860,6650,1108,3111,766,3427,740,2161,639,170258,3196,82777,2335,87481,3159,16670,1634,11206,1640,9967,1240,8332,1397,9265,1362,4389,862,5436,1060,2183,517,4718,1045,1611,551,3431,711,3281,730,1556,498,1389,443,771,379,1276,437,1270,668,291,235,62,51,377,177,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3982583,3452,1924214,2513,903627,10162,118,159,903509,10146,2468,821,1124,570,5595,1204,6867,1329,15554,2399,12725,2142,26877,2536,22430,2232,44090,3291,23210,2649,65775,3731,79628,5145,70009,3908,72358,4241,54382,3356,65286,3787,78062,4787,53943,3661,87378,4398,115748,4948,1020587,10455,614205,9295,406382,7831,71471,4017,50985,3383,43451,2572,33265,3245,40017,2925,19928,2113,19770,2455,11532,1542,21199,2472,8156,1608,16744,2172,12090,1813,9031,1413,8471,1375,6447,1386,4929,973,6323,1183,4336,903,6476,1500,11761,1761,2058369,2550,682338,10448,334,294,682004,10439,1464,456,1763,579,5263,1344,9014,1779,18906,2318,18695,2293,32027,2713,25035,2411,45082,3159,26016,2594,72616,4339,75399,5144,62167,3725,62909,4156,42556,3449,41562,3423,46132,3629,26862,2527,34429,3229,34107,2635,1376031,10636,884647,9916,491384,8703,95711,4693,61509,4207,58006,3290,41442,3554,52253,3140,25610,2723,32193,3308,13861,1933,21711,2292,9308,1422,18056,1907,14385,1983,10561,1568,8823,1602,6010,1302,6852,1367,5680,1105,3491,906,2567,752,3355,852,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
