GEO_ID,B25106_001E,B25106_001M,B25106_002E,B25106_002M,B25106_003E,B25106_003M,B25106_004E,B25106_004M,B25106_005E,B25106_005M,B25106_006E,B25106_006M,B25106_007E,B25106_007M,B25106_008E,B25106_008M,B25106_009E,B25106_009M,B25106_010E,B25106_010M,B25106_011E,B25106_011M,B25106_012E,B25106_012M,B25106_013E,B25106_013M,B25106_014E,B25106_014M,B25106_015E,B25106_015M,B25106_016E,B25106_016M,B25106_017E,B25106_017M,B25106_018E,B25106_018M,B25106_019E,B25106_019M,B25106_020E,B25106_020M,B25106_021E,B25106_021M,B25106_022E,B25106_022M,B25106_023E,B25106_023M,B25106_024E,B25106_024M,B25106_025E,B25106_025M,B25106_026E,B25106_026M,B25106_027E,B25106_027M,B25106_028E,B25106_028M,B25106_029E,B25106_029M,B25106_030E,B25106_030M,B25106_031E,B25106_031M,B25106_032E,B25106_032M,B25106_033E,B25106_033M,B25106_034E,B25106_034M,B25106_035E,B25106_035M,B25106_036E,B25106_036M,B25106_037E,B25106_037M,B25106_038E,B25106_038M,B25106_039E,B25106_039M,B25106_040E,B25106_040M,B25106_041E,B25106_041M,B25106_042E,B25106_042M,B25106_043E,B25106_043M,B25106_044E,B25106_044M,B25106_045E,B25106_045M,B25106_046E,B25106_046M,NAME,B25106_001EA,B25106_001MA,B25106_002MA,B25106_002EA,B25106_003EA,B25106_003MA,B25106_004MA,B25106_004EA,B25106_005MA,B25106_005EA,B25106_006MA,B25106_006EA,B25106_007EA,B25106_007MA,B25106_008EA,B25106_008MA,B25106_009MA,B25106_009EA,B25106_010EA,B25106_010MA,B25106_011MA,B25106_011EA,B25106_012EA,B25106_012MA,B25106_013EA,B25106_013MA,B25106_014EA,B25106_014MA,B25106_015EA,B25106_015MA,B25106_016MA,B25106_016EA,B25106_017EA,B25106_017MA,B25106_018EA,B25106_018MA,B25106_019MA,B25106_019EA,B25106_020EA,B25106_020MA,B25106_021MA,B25106_021EA,B25106_022EA,B25106_022MA,B25106_023MA,B25106_023EA,B25106_024MA,B25106_024EA,B25106_025EA,B25106_025MA,B25106_026EA,B25106_026MA,B25106_027MA,B25106_027EA,B25106_028MA,B25106_028EA,B25106_029EA,B25106_029MA,B25106_030MA,B25106_030EA,B25106_031MA,B25106_031EA,B25106_032MA,B25106_032EA,B25106_033MA,B25106_033EA,B25106_034EA,B25106_034MA,B25106_035MA,B25106_035EA,B25106_036EA,B25106_036MA,B25106_037MA,B25106_037EA,B25106_038EA,B25106_038MA,B25106_039MA,B25106_039EA,B25106_040EA,B25106_040MA,B25106_041MA,B25106_041EA,B25106_042EA,B25106_042MA,B25106_043EA,B25106_043MA,B25106_044MA,B25106_044EA,B25106_045EA,B25106_045MA,B25106_046EA,B25106_046MA,state
0400000US13,3546965,15286,2222377,19196,258650,8153,34003,2642,39480,2735,185167,7803,293568,8174,101735,3800,49800,3473,142033,7035,299979,9333,124847,5613,76185,4438,98947,5489,433147,9740,222671,6743,134028,6135,76448,4316,912566,13796,702699,13390,165203,6093,44664,2796,24467,2329,1324588,15205,363582,9351,6922,1382,26049,2964,330611,9146,290533,8464,15021,1901,62017,4894,213495,7262,189695,8424,34352,2939,88936,5512,66407,5352,188152,7635,86323,5007,82942,5620,18887,2809,169117,8193,141740,7776,24126,2615,3251,862,46126,3855,77383,4522,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,450120,4406,252999,3913,17723,1815,2380,587,1406,441,13937,1673,23228,1958,7941,1362,3368,840,11919,1281,23027,2195,9936,1576,2758,632,10333,1373,42675,3359,16411,1854,6263,1159,20001,2121,144454,3808,75226,2992,41398,2856,27830,2297,1892,650,197121,5311,29734,2989,740,389,3282,861,25712,2859,30005,2789,1862,818,2972,938,25171,2592,25290,2247,1052,491,5228,1093,19010,1890,39645,3308,6155,1434,14217,1706,19273,2386,55400,3917,26634,2479,17813,1862,10953,1975,3352,958,13695,1584,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,588489,5467,408174,6844,41479,3037,7586,1254,6883,1334,27010,2637,64300,4317,23426,2471,11845,1738,29029,2628,67856,3714,30489,2669,17503,1827,19864,2245,93654,5136,51981,3789,29008,2917,12665,2257,137385,4743,106598,4703,25647,2843,5140,1125,3500,1218,180315,6715,52621,4304,1242,564,3970,1383,47409,3990,40980,3455,4672,1189,12864,1925,23444,2505,28155,3139,7498,1647,15309,2291,5348,1518,23763,3054,12799,1929,9580,2162,1384,613,17445,2615,15395,2257,1973,1057,77,127,4130,1538,13221,1721,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4783421,13914,3154027,17254,278844,8613,22690,1882,33133,2695,223021,7583,374221,8117,96503,3777,81753,4494,195965,5492,378185,8350,140767,4920,88541,4259,148877,5586,603109,10781,283500,7040,155489,5972,164120,6861,1494986,14487,1036101,12417,339534,8553,119351,4941,24682,2134,1629394,15616,444201,9282,12790,1586,37179,2844,394232,8733,314108,8895,20037,2465,64734,3817,229337,8239,233665,6963,43642,3368,109810,5165,80213,4718,242642,9132,117896,6234,91035,6157,33711,4123,271686,9209,210135,8092,53150,3940,8401,1612,49962,3705,73130,3966,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2498395,10688,1712020,11961,171660,6534,23717,2019,27564,2129,120379,5405,257813,6120,99604,4179,58102,3099,100107,3968,265128,6472,129358,4157,79693,3592,56077,3778,365386,8343,234718,7017,98449,5067,32219,3175,640086,9121,545726,9444,80018,4603,14342,1794,11947,1747,786375,11440,251778,7436,7034,1210,21520,2364,223224,7153,169723,6776,11480,1662,51411,3416,106832,5475,114373,5554,34160,2818,59834,3925,20379,2289,105614,5159,70980,4160,29925,3334,4709,1358,74169,4946,67836,4840,5763,1399,570,444,23911,2699,46807,3353,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1236209,7287,875362,8231,76461,3052,9132,1241,13708,1419,53621,2717,117532,4082,42438,2117,31784,2404,43310,2867,125893,4380,63826,3091,33336,2701,28731,2187,191597,5277,126949,4233,49141,2607,15507,2035,359158,6046,307386,6028,44391,2539,7381,1171,4721,985,360847,6767,108241,4267,2459,526,14045,1505,91737,4341,79425,4210,9162,1293,28960,2615,41303,3301,54012,3455,21372,2176,25220,2526,7420,1195,51374,3068,37984,2880,11237,1675,2153,675,38239,3420,35135,3300,2775,850,329,293,6226,1304,23330,1885,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1113729,6143,735737,7229,67260,3696,8969,951,11997,1492,46294,3080,97738,3983,37808,2824,25762,1812,34168,2414,100476,3824,51187,2658,26239,1783,23050,2259,155161,5087,93995,3786,44870,3268,16296,1411,309816,6315,249842,6056,50068,3133,9906,1570,5286,1029,377992,7275,99887,4607,2914,856,9115,1302,87858,4556,88206,4448,8029,1400,30216,2719,49961,3467,60979,3614,19120,2136,28216,2624,13643,1896,52667,3729,31624,2710,17168,2288,3875,934,44031,3269,37847,3363,5475,1143,709,381,7719,1473,24503,2200,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1705623,9376,1149308,10177,165044,6056,36309,2986,28959,1972,99776,4734,176094,6093,85425,3899,34162,2540,56507,3291,169419,5128,91816,3642,41803,2852,35800,2506,237469,6594,159984,5618,56320,3650,21165,1934,391547,7776,329963,7032,51287,3255,10297,1555,9735,1397,556315,9575,182794,6661,7716,1589,21622,2359,153456,6054,110050,5378,14098,1724,41160,3732,54792,3783,77001,4381,29967,3199,35226,3253,11808,1757,66396,4289,47153,3521,16778,2107,2465,840,47405,3759,44336,3579,2601,789,468,436,15026,2311,57643,3802,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1728149,9677,1140052,11811,167309,6130,42798,3440,31506,2525,93005,4509,175465,6209,91363,4503,28201,2292,55901,3469,145743,5767,80446,4145,28668,2314,36629,2837,207359,6481,135176,5294,49232,3555,22951,2472,431488,8150,362311,8450,57032,3469,12145,1923,12688,1703,588097,11088,189508,7260,4371,969,13851,1881,171286,7010,108252,5429,9673,1834,27844,2759,70735,4098,76169,5118,19318,2152,36905,3659,19946,2571,71978,5040,40531,3859,26304,2698,5143,1266,65414,3647,58497,3705,6371,1370,546,274,19963,2325,56813,3299,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,547686,5711,384237,5646,44423,2774,4883,886,6027,1018,33513,2775,60443,3366,18131,1862,14621,1482,27691,2386,55319,3410,22980,1754,13262,1561,19077,2088,80400,3025,42736,2172,24631,1727,13033,1635,141045,4162,105737,3564,27728,2251,7580,1366,2607,677,163449,5445,56608,3908,1839,653,9151,1357,45618,3810,35004,3413,2326,751,9380,1561,23298,2587,22398,2769,4379,943,11345,2182,6674,1338,21080,2276,10759,1727,8160,1699,2161,819,13615,2021,11749,1849,1458,715,408,285,1609,690,13135,1697,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2161680,8942,1436907,10973,87918,4118,3904,789,7451,1092,76563,3970,118028,4781,27049,2154,21712,1896,69267,4380,127318,5059,41619,2851,22417,1985,63282,3525,235845,6882,81362,3506,62750,3666,91733,4343,859202,9902,537617,8938,231790,6541,89795,4026,8596,1648,724773,10402,145190,6337,4973,1008,14681,1869,125536,5911,115403,5755,5115,1273,11249,1643,99039,5589,100270,4861,7145,1383,25226,2451,67899,4357,136306,5852,29414,2714,60213,3332,46679,3503,185971,6710,117199,5858,56832,3648,11940,1779,12376,2028,29257,2839,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2536321,9232,1560809,13055,100963,5024,3751,931,7653,1369,89559,4466,139010,5343,20388,1961,27950,2246,90672,4731,136977,5522,37196,2733,30068,2068,69713,3964,259464,8117,88780,4055,63146,3301,107538,5684,914914,13057,563383,9891,246766,6883,104765,5164,9481,1262,975512,13094,262642,7438,9796,1619,35650,2635,217196,6931,166768,7406,12609,1906,25139,2546,129020,6448,121739,5942,15774,2157,38752,3186,67213,4991,148477,6002,43544,3243,68143,4055,36790,3091,224456,7989,149671,6414,61507,4397,13278,1955,19775,2475,31655,3218,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3832466,10485,2703957,13324,307131,6949,26667,1892,40225,2398,240239,6417,398979,8155,133976,4403,96024,4197,168979,4953,396221,7469,186352,4851,105887,4177,103982,4842,553648,8741,321709,6795,159888,4959,72051,3717,1026156,10820,826644,10650,166506,5690,33006,2242,21822,2184,1128509,11560,376576,8943,8587,1280,35518,3135,332471,8162,236447,7216,15550,1987,64466,3468,156431,5881,157587,6542,42439,3344,76547,4636,38601,2856,145654,5394,85041,4867,47343,3495,13270,1771,118877,5098,102099,4788,13996,1927,2782,712,28262,2689,65106,2987,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
