GEO_ID,B24021_001E,B24021_001M,B24021_002E,B24021_002M,B24021_003E,B24021_003M,B24021_004E,B24021_004M,B24021_005E,B24021_005M,B24021_006E,B24021_006M,B24021_007E,B24021_007M,B24021_008E,B24021_008M,B24021_009E,B24021_009M,B24021_010E,B24021_010M,B24021_011E,B24021_011M,B24021_012E,B24021_012M,B24021_013E,B24021_013M,B24021_014E,B24021_014M,B24021_015E,B24021_015M,B24021_016E,B24021_016M,B24021_017E,B24021_017M,B24021_018E,B24021_018M,B24021_019E,B24021_019M,B24021_020E,B24021_020M,B24021_021E,B24021_021M,B24021_022E,B24021_022M,B24021_023E,B24021_023M,B24021_024E,B24021_024M,B24021_025E,B24021_025M,B24021_026E,B24021_026M,B24021_027E,B24021_027M,B24021_028E,B24021_028M,B24021_029E,B24021_029M,B24021_030E,B24021_030M,B24021_031E,B24021_031M,B24021_032E,B24021_032M,B24021_033E,B24021_033M,B24021_034E,B24021_034M,B24021_035E,B24021_035M,B24021_036E,B24021_036M,NAME,B24021_001MA,B24021_001EA,B24021_002MA,B24021_002EA,B24021_003EA,B24021_003MA,B24021_004MA,B24021_004EA,B24021_005EA,B24021_005MA,B24021_006EA,B24021_006MA,B24021_007MA,B24021_007EA,B24021_008MA,B24021_008EA,B24021_009EA,B24021_009MA,B24021_010EA,B24021_010MA,B24021_011EA,B24021_011MA,B24021_012EA,B24021_012MA,B24021_013MA,B24021_013EA,B24021_014EA,B24021_014MA,B24021_015EA,B24021_015MA,B24021_016EA,B24021_016MA,B24021_017EA,B24021_017MA,B24021_018EA,B24021_018MA,B24021_019MA,B24021_019EA,B24021_020EA,B24021_020MA,B24021_021MA,B24021_021EA,B24021_022EA,B24021_022MA,B24021_023MA,B24021_023EA,B24021_024EA,B24021_024MA,B24021_025EA,B24021_025MA,B24021_026MA,B24021_026EA,B24021_027EA,B24021_027MA,B24021_028EA,B24021_028MA,B24021_029MA,B24021_029EA,B24021_030EA,B24021_030MA,B24021_031MA,B24021_031EA,B24021_032EA,B24021_032MA,B24021_033EA,B24021_033MA,B24021_034MA,B24021_034EA,B24021_035MA,B24021_035EA,B24021_036EA,B24021_036MA,state
0400000US36,48648,547,70347,311,76519,762,80300,784,71116,990,75260,1089,79866,2802,72404,1411,66467,2581,60212,472,45851,1040,101261,1439,58670,1721,61420,1033,69292,1921,80469,1029,45658,1095,30428,214,30238,371,60767,1047,42149,2215,73463,3882,23210,656,30599,539,26128,676,40780,210,44439,2198,39407,648,43353,1914,25105,1772,42549,2521,46121,927,36238,438,36050,676,40486,521,30735,830,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,39314,511,54956,783,61040,616,64294,2084,54103,2017,70687,1031,76096,2781,69367,2949,56008,3266,41586,450,41073,963,66062,5908,40469,586,43329,3362,53444,1855,62161,1628,40632,748,25159,456,25574,801,38643,1152,38119,1516,39386,1911,20478,534,23655,1235,23275,1379,34287,865,38621,1588,32130,325,33120,1979,21657,2055,30922,477,39638,1403,30834,349,30819,511,34640,2873,26518,725,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,41586,457,51066,797,57032,3433,60357,4264,50857,6733,55298,4013,60547,6162,53635,5413,52245,3801,42052,1386,36199,2639,44539,4765,46002,3619,33388,6365,49262,3890,57234,4889,31984,3857,28634,2436,27294,3008,50181,3511,45012,10310,51631,5261,20930,1587,30434,2747,29871,3634,36611,1258,48080,5348,32406,3038,45102,3656,39364,3979,48516,6416,46142,4560,40724,1087,39954,2608,47150,7667,35124,3919,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,41947,194,58425,1033,62280,710,66844,923,56698,1218,69523,1433,67944,2160,72024,995,59731,5552,47389,1143,40369,1118,70102,5584,49220,1662,45708,2590,55151,1009,62958,1375,39260,2549,25799,341,25831,613,48349,2964,40219,4162,51271,1119,20336,498,27378,957,23221,1254,35591,349,40990,754,32902,637,44147,1743,25617,1935,44047,2602,45829,814,36229,391,37201,422,40258,823,30082,985,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,37020,237,49557,1068,54316,1814,57207,2396,50538,1212,65611,2338,65365,3445,67504,3881,60904,2035,37986,983,35331,1325,61965,9429,37228,595,37811,3317,51055,883,60862,1044,36682,1180,22496,661,22605,1327,38401,3236,35221,5625,41004,2228,18596,754,22542,987,22134,1102,31619,359,35398,1697,30874,342,39857,2351,22921,2742,36828,999,43643,2835,36193,558,36906,824,39832,1814,29932,1876,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,42055,352,61607,538,61673,795,62871,1833,58867,3384,71551,1631,71895,2679,75478,4254,61662,4609,49173,2236,41081,1174,71275,5613,50201,1763,48787,4076,72832,2105,81152,1065,45672,6157,26294,680,30180,1254,51547,3674,37605,7177,65752,3451,21786,1030,26473,1347,22911,1540,35853,530,40091,2428,33792,917,37497,2737,21453,1474,41814,2549,45096,2901,36051,890,35542,1117,41252,1218,31219,1620,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,44446,497,61019,310,66026,694,70696,636,60059,1397,69961,1583,71282,1255,71108,1666,59572,2869,50661,433,40579,690,83519,5337,52235,583,46553,1418,58371,1665,68086,1579,41029,708,27281,323,27350,490,53733,3050,39913,4006,61441,838,21889,383,27900,1371,23679,1267,36691,262,42079,503,34781,469,42496,1135,27103,1680,42260,865,46140,797,38107,717,39056,749,44014,2385,31945,478,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,47732,1849,69401,2631,72034,2937,80045,8641,63741,3914,74198,3581,75847,4819,75781,9066,61864,11853,60720,2415,47806,6446,85473,10396,62492,6940,57563,4660,68501,8108,76202,2917,47040,4519,30669,1240,31444,1822,60732,2435,51896,12376,70165,9215,25209,4791,26464,2420,27082,2882,41360,695,50658,2518,37413,1699,41249,1177,9213,27272,40978,1216,42342,5308,39560,1920,38315,2171,46743,4593,33072,7101,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,37243,356,51112,506,54713,2997,59323,3259,48176,1943,65229,2671,65840,4551,69003,4731,51587,5602,41543,518,39337,3449,53616,15274,41126,632,45372,4159,53067,3175,62444,4119,36085,2054,23568,950,26182,1590,37396,2099,36100,2283,38981,2683,19539,1056,21440,671,20546,1157,32207,371,36993,2223,31250,388,36505,760,24546,2503,32182,1284,43036,2931,32294,772,34099,1996,38120,3883,26686,1133,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,36397,486,45915,744,46929,1701,49114,3820,44482,3708,52420,5177,54505,8598,51826,6111,50893,13333,37639,2060,40710,5479,61357,9945,35700,1375,37354,5291,50317,3468,55744,7748,40212,3645,24187,1454,25616,1544,40398,5980,36851,10431,42990,5296,21173,1455,24658,3004,20499,2139,31860,671,38040,3463,30040,977,37140,1069,31554,2477,36871,1637,40335,3702,33485,2342,31606,1056,41462,1338,29072,3213,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,37755,618,51434,405,57643,1884,61516,1153,51618,1223,61986,1745,61152,2642,68696,3482,53204,6421,42116,501,40088,2436,73573,9311,41763,517,41162,2097,51466,695,61731,1143,38402,2117,23560,924,25080,1137,37077,1958,34027,4209,40077,3344,18353,907,24246,1572,21093,841,32035,313,36053,1312,31302,355,36324,883,22828,3491,31817,657,41311,803,32106,406,32065,566,37076,1353,28309,1772,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,41209,135,59839,638,65479,706,69738,1424,60157,1205,77742,1755,76114,1314,81723,851,65570,3258,47195,290,41195,751,80169,5419,46493,323,48021,2109,60463,478,71143,758,38327,1936,22828,362,25345,731,42326,1052,36773,980,48151,2109,19542,442,20749,304,20996,520,35103,312,40354,604,32370,224,35822,411,24089,1354,32490,962,41044,466,35046,551,35405,549,40587,595,26828,614,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,42326,391,57657,1398,61567,847,65769,1433,51630,996,67184,2224,68162,3543,69597,3395,52435,5874,48747,1544,44377,5191,74650,8299,47084,2276,49948,6073,56865,1842,63138,4251,36660,4718,25433,955,25459,1361,46867,5429,42593,6704,48752,3357,19651,1632,24695,2540,20964,2321,36011,699,42158,2309,32468,1304,42415,1880,27589,8850,41360,1041,47393,3176,35892,1014,35398,1400,43155,3734,27332,1992,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,42004,569,55604,1488,60180,5249,61776,2860,53160,3713,64359,6892,76328,6464,59528,8992,58750,15338,45728,2169,41139,1982,65061,10905,50226,3978,39292,5324,61795,4430,71531,5428,46335,5389,28122,1615,30027,2231,56970,9114,59094,19271,53606,8514,24913,3459,27319,2252,25547,2753,35337,1048,36459,3975,35054,1155,40463,1243,23890,1268,40853,1514,42238,5651,35658,1623,36359,2070,41273,3925,28829,3816,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,48357,615,70934,416,77360,1166,82630,2050,70515,1123,86891,1577,91226,999,81110,1290,70650,3681,51686,640,44584,1783,121430,7266,47309,965,54408,3813,60617,854,70119,2328,39099,2799,27900,800,27734,1022,51058,1736,44527,4130,55400,3211,21666,528,26042,939,25016,910,37783,786,40836,827,36722,440,40149,862,27858,4024,37167,1020,45010,2127,36263,582,36291,682,39729,1909,30370,1256,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,49707,622,69622,1241,71458,1066,76692,2169,62196,1717,86477,1484,92278,2423,86470,1709,68350,4745,51782,644,44885,2388,75063,8980,51581,1076,52487,4324,69339,2537,79892,2925,45606,3518,30246,415,31236,899,56109,3704,43357,6401,69001,3696,22632,1359,31114,693,26557,1244,40592,452,44664,2025,38021,1053,45226,1650,25491,1428,47596,2010,50878,908,40120,805,40810,807,44192,2762,31000,1008,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,38659,1253,50886,690,55174,2760,57449,3754,50852,2121,60756,1744,60780,3849,66056,3142,56767,6315,44061,1981,36835,3419,71071,6698,43413,1443,41826,13492,48795,2708,57454,3673,32436,1912,22234,597,23645,1481,34527,3329,26672,1615,39228,7342,18245,1248,25083,3278,19384,1642,30575,755,35205,2870,28260,1270,48491,3897,18552,5160,52271,3672,46608,3943,37449,2746,40222,1934,41186,1344,30149,3440,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,41881,183,56360,572,59740,1520,62344,1497,52468,1313,65353,1236,67868,2466,65605,1999,53051,2383,46655,736,43083,1563,66671,7033,46973,886,42484,4216,60211,1595,68480,2359,40308,1926,26791,508,26591,900,52069,2500,40512,4193,59817,4906,21014,581,30230,1480,22774,1453,36502,399,41928,783,34111,678,41990,484,26353,856,46173,1335,44282,1730,36837,389,37293,571,42387,1708,31216,633,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,45547,1299,55384,2402,60198,6373,60813,5127,55827,5925,61576,4032,67036,14275,62741,4953,56690,9141,50649,1784,43701,5540,62762,27811,53808,2642,32391,13882,57585,4715,60811,2421,41646,8879,30222,1448,29560,3910,42164,3078,41198,916,48499,5525,19948,4721,29450,4106,29987,2620,32182,1939,31934,5144,32310,2726,51100,3546,30278,10646,55208,5802,48739,8139,50017,5510,49256,11425,50404,6443,48980,11761,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22523,307,31506,545,35302,1605,37472,1617,31266,1148,40867,974,37399,4133,48073,7502,37440,6034,26271,834,23930,1590,60962,29722,24727,975,34060,3808,30640,1124,35019,2459,21413,922,17186,323,16875,961,23143,1347,16007,631,28656,1041,16658,547,15960,455,14591,1509,20902,487,21120,1108,20832,526,18868,1505,15595,1021,16636,485,22378,1391,17239,341,17962,1181,17471,1336,15588,680,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
