GEO_ID,B27001H_001E,B27001H_001M,B27001H_002E,B27001H_002M,B27001H_003E,B27001H_003M,B27001H_004E,B27001H_004M,B27001H_005E,B27001H_005M,B27001H_006E,B27001H_006M,B27001H_007E,B27001H_007M,B27001H_008E,B27001H_008M,B27001H_009E,B27001H_009M,B27001H_010E,B27001H_010M,B27001H_011E,B27001H_011M,B27001H_012E,B27001H_012M,B27001H_013E,B27001H_013M,B27001H_014E,B27001H_014M,B27001H_015E,B27001H_015M,B27001H_016E,B27001H_016M,B27001H_017E,B27001H_017M,B27001H_018E,B27001H_018M,B27001H_019E,B27001H_019M,B27001H_020E,B27001H_020M,B27001H_021E,B27001H_021M,B27001H_022E,B27001H_022M,B27001H_023E,B27001H_023M,B27001H_024E,B27001H_024M,B27001H_025E,B27001H_025M,B27001H_026E,B27001H_026M,B27001H_027E,B27001H_027M,B27001H_028E,B27001H_028M,NAME,B27001H_001MA,B27001H_001EA,B27001H_002EA,B27001H_002MA,B27001H_003EA,B27001H_003MA,B27001H_004EA,B27001H_004MA,B27001H_005MA,B27001H_005EA,B27001H_006EA,B27001H_006MA,B27001H_007EA,B27001H_007MA,B27001H_008EA,B27001H_008MA,B27001H_009EA,B27001H_009MA,B27001H_010EA,B27001H_010MA,B27001H_011MA,B27001H_011EA,B27001H_012MA,B27001H_012EA,B27001H_013EA,B27001H_013MA,B27001H_014MA,B27001H_014EA,B27001H_015EA,B27001H_015MA,B27001H_016EA,B27001H_016MA,B27001H_017EA,B27001H_017MA,B27001H_018MA,B27001H_018EA,B27001H_019MA,B27001H_019EA,B27001H_020MA,B27001H_020EA,B27001H_021EA,B27001H_021MA,B27001H_022EA,B27001H_022MA,B27001H_023MA,B27001H_023EA,B27001H_024MA,B27001H_024EA,B27001H_025EA,B27001H_025MA,B27001H_026MA,B27001H_026EA,B27001H_027EA,B27001H_027MA,B27001H_028MA,B27001H_028EA,state
0400000US46,692212,1387,51370,1084,49462,1237,1908,580,102590,1192,98255,1878,4335,1285,65589,617,57298,1682,8291,1567,87401,793,74042,1628,13359,1653,79032,687,70158,1589,8874,1442,94583,673,84744,1907,9839,1751,99524,559,90451,1689,9073,1504,60139,332,59633,519,506,408,51984,497,51976,495,8,18,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4796591,2659,309897,3665,294526,4108,15371,2438,682317,3960,650043,4881,32274,3462,431591,2318,350574,4750,81017,3960,576084,3139,450104,6674,125980,5874,618135,1327,514299,5828,103836,5792,699551,1380,590674,5894,108877,5495,672903,846,586023,5362,86880,5355,482290,880,480774,1110,1516,594,323823,1235,323414,1273,409,362,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11417866,6204,729230,5217,677107,7529,52123,4540,1574340,5618,1433724,10849,140616,9179,974510,4018,769324,8899,205186,8180,1467692,5959,1131873,10482,335819,9497,1447103,4800,1193585,9809,253518,9291,1679477,3709,1428379,9598,251098,8682,1649927,1995,1445241,8672,204686,8361,1105235,2168,1099216,2337,6019,1501,790352,2596,787496,2738,2856,874,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2287394,3014,226389,2841,211146,2960,15243,2201,441657,3048,412549,4261,29108,3276,251827,1141,213391,3661,38436,3553,338405,1078,279501,3644,58904,3665,289669,1185,252527,3072,37142,2935,247629,948,219042,2556,28587,2649,235478,433,209361,2212,26117,2220,147469,460,146907,562,562,413,108871,574,108210,782,661,580,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,583493,396,33747,995,32917,1090,830,475,77153,990,74595,1204,2558,966,60295,155,54505,1188,5790,1219,65801,319,56665,1299,9136,1340,68132,274,60855,1294,7277,1258,89903,205,81121,1342,8782,1295,91788,204,85565,1058,6223,1087,57256,248,57042,294,214,164,39418,246,39374,256,44,49,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5129854,3969,325871,4180,313215,4712,12656,1887,703671,4001,670055,5900,33616,4365,456897,3021,391216,4793,65681,4458,653061,4203,540044,6303,113017,5755,641273,2930,562288,4967,78985,4615,778408,1758,693400,5376,85008,5121,728484,938,664263,3973,64221,3889,494970,1326,492623,1359,2347,681,347219,1385,346041,1450,1178,512,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4869065,3420,298795,3338,284950,3871,13845,2771,636688,3503,602767,5281,33921,4360,411954,1975,332756,4723,79198,4718,637068,2529,491228,7543,145840,7214,614348,1837,521574,5448,92774,5606,724845,1004,631623,5006,93222,4982,738188,838,665251,4522,72937,4416,476290,778,474611,1014,1679,651,330889,919,330513,991,376,281,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1696893,1555,107765,1960,103799,2468,3966,1241,233803,1972,219404,2953,14399,2755,157397,1381,117738,3283,39659,3055,191292,1540,136919,4194,54373,3861,213149,1388,166662,4234,46487,4037,238440,1113,196117,3160,42323,3044,256588,511,225755,2856,30833,2796,175257,725,174605,833,652,390,123202,899,123202,899,0,190,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4685690,2268,293027,3029,281188,3576,11839,1801,651347,2938,625247,3734,26100,2678,426608,998,370821,3463,55787,3440,563347,1316,487354,4615,75993,4479,558387,921,505978,3071,52409,3086,727648,868,661947,3280,65701,3254,693110,757,638631,3157,54479,3176,426838,686,425803,704,1035,405,345378,1122,344952,1141,426,239,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,487242,2243,36306,1172,35160,1330,1146,563,72292,1515,68649,1633,3643,1039,45273,934,35114,1986,10159,1735,66297,1145,51823,2065,14474,2109,58905,784,48481,2012,10424,1802,64930,1230,55488,1468,9442,1518,73063,183,63769,1461,9294,1477,42408,490,42169,543,239,238,27768,477,27768,477,0,193,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,21449,3084,1535,898,1535,898,0,225,2577,1001,2577,1001,0,225,1901,813,1756,791,145,201,2321,925,1664,677,657,488,2938,945,2643,780,295,352,3290,839,2917,811,373,255,3360,1039,3233,1036,127,151,2231,662,2168,655,63,103,1296,520,1296,520,0,225,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
