GEO_ID,B27001A_001E,B27001A_001M,B27001A_002E,B27001A_002M,B27001A_003E,B27001A_003M,B27001A_004E,B27001A_004M,B27001A_005E,B27001A_005M,B27001A_006E,B27001A_006M,B27001A_007E,B27001A_007M,B27001A_008E,B27001A_008M,B27001A_009E,B27001A_009M,B27001A_010E,B27001A_010M,B27001A_011E,B27001A_011M,B27001A_012E,B27001A_012M,B27001A_013E,B27001A_013M,B27001A_014E,B27001A_014M,B27001A_015E,B27001A_015M,B27001A_016E,B27001A_016M,B27001A_017E,B27001A_017M,B27001A_018E,B27001A_018M,B27001A_019E,B27001A_019M,B27001A_020E,B27001A_020M,B27001A_021E,B27001A_021M,B27001A_022E,B27001A_022M,B27001A_023E,B27001A_023M,B27001A_024E,B27001A_024M,B27001A_025E,B27001A_025M,B27001A_026E,B27001A_026M,B27001A_027E,B27001A_027M,B27001A_028E,B27001A_028M,NAME,B27001A_001EA,B27001A_001MA,B27001A_002EA,B27001A_002MA,B27001A_003MA,B27001A_003EA,B27001A_004EA,B27001A_004MA,B27001A_005EA,B27001A_005MA,B27001A_006MA,B27001A_006EA,B27001A_007EA,B27001A_007MA,B27001A_008EA,B27001A_008MA,B27001A_009EA,B27001A_009MA,B27001A_010EA,B27001A_010MA,B27001A_011EA,B27001A_011MA,B27001A_012EA,B27001A_012MA,B27001A_013EA,B27001A_013MA,B27001A_014MA,B27001A_014EA,B27001A_015EA,B27001A_015MA,B27001A_016EA,B27001A_016MA,B27001A_017MA,B27001A_017EA,B27001A_018EA,B27001A_018MA,B27001A_019EA,B27001A_019MA,B27001A_020MA,B27001A_020EA,B27001A_021EA,B27001A_021MA,B27001A_022EA,B27001A_022MA,B27001A_023MA,B27001A_023EA,B27001A_024EA,B27001A_024MA,B27001A_025EA,B27001A_025MA,B27001A_026MA,B27001A_026EA,B27001A_027EA,B27001A_027MA,B27001A_028MA,B27001A_028EA,state
0400000US46,705806,2481,54054,1350,51978,1378,2076,629,105157,1332,100491,1977,4666,1306,67341,851,58706,1777,8635,1598,90122,1008,75254,1703,14868,1644,80942,1094,71325,1808,9617,1544,95702,880,85572,1944,10130,1752,100054,710,90667,1668,9387,1566,60284,342,59778,523,506,408,52150,527,52142,525,8,18,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4992777,9752,341418,4625,323533,5235,17885,2713,727891,5388,687819,5966,40072,4064,454557,3812,362871,5359,91686,4457,612035,5188,460998,7106,151037,6111,646420,3106,524638,6186,121782,6065,715581,2431,600403,6068,115178,5840,683467,1905,593028,5544,90439,5533,485130,1356,483523,1475,1607,607,326278,1472,325569,1409,709,492,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19520064,43655,1688288,14579,1532571,15158,155717,8348,3425222,16686,2924545,23468,500677,17260,1914666,12871,1232041,16093,682625,14170,2698207,14035,1733571,17364,964636,17394,2568224,11781,1787060,15414,781164,15206,2558385,11526,1932506,16309,625879,13360,2245668,7980,1836920,14110,408748,12542,1425836,5337,1398081,5428,27755,3460,995568,4255,984040,4342,11528,1923,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2512888,11674,259131,3733,239298,3898,19833,2820,494769,5586,455470,5517,39299,3915,283095,3064,231639,4176,51456,4317,374487,3147,298529,4310,75958,4412,319696,2953,268794,3721,50902,3347,268025,1893,232271,3134,35754,3231,247623,1449,218231,2774,29392,2357,153426,989,152523,1072,903,495,112636,889,111773,1015,863,645,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,589794,677,34414,1075,33344,1169,1070,716,78095,1083,75537,1309,2558,966,61264,401,55349,1236,5915,1220,67074,681,57509,1438,9565,1339,68812,493,61421,1311,7391,1251,90633,414,81807,1376,8826,1299,92561,515,86284,1161,6277,1096,57361,237,57147,283,214,164,39580,308,39536,314,44,49,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5599741,11379,383551,4985,367387,5240,16164,2241,795667,5584,749750,7176,45917,5052,511411,3926,422282,5888,89129,5556,738795,6698,583162,7362,155633,7454,720374,4311,606784,6237,113590,6370,828439,3879,727768,5907,100671,5465,760169,2602,685419,4695,74750,4464,507735,1928,503912,1961,3823,1032,353600,1783,352024,1880,1576,684,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5359426,17213,371953,4923,354754,5260,17199,3026,759149,7418,715560,8367,43589,4673,470203,4717,367796,5600,102407,5960,718460,4979,531855,8454,186605,7905,680868,4418,556920,6291,123948,6154,766902,3236,658522,4997,108380,5441,763542,2395,681889,4874,81653,4966,489476,1500,485932,1641,3544,1256,338873,1687,338403,1700,470,289,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1716458,2326,110841,1991,106842,2468,3999,1241,237951,2279,223280,3244,14671,2767,160159,1573,119650,3362,40509,3025,195098,1588,137989,4218,57109,4035,214481,1568,167534,4290,46947,4037,240328,1354,197492,3192,42836,3168,257658,766,226316,2961,31342,2766,176083,995,175431,1072,652,390,123859,981,123859,981,0,190,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4920489,8570,326033,3776,311859,3916,14174,1940,711062,4778,678787,5156,32275,2889,452904,2299,388881,3801,64023,3840,603989,3493,511201,5607,92788,5141,592078,2649,528349,4057,63729,3423,747346,1896,676661,3584,70685,3493,707846,1387,650098,3204,57748,3232,430935,1091,429900,1174,1035,405,348296,1226,347675,1250,621,325,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,521025,4054,39696,1500,38262,1688,1434,612,80219,2078,75923,2159,4296,1154,50317,1627,38485,2345,11832,1866,71587,1738,55021,2197,16566,2430,62798,1210,50684,2212,12114,1973,67653,1536,57709,1698,9944,1551,75913,732,66231,1676,9682,1538,44156,976,43917,969,239,238,28686,596,28686,596,0,193,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2581960,21419,173732,5058,168299,5086,5433,1430,398960,7564,385434,7676,13526,2278,267907,5605,247221,5451,20686,2346,301425,6254,265085,6428,36340,3225,328691,6318,303001,6857,25690,3200,336153,5577,310431,5866,25722,2602,317856,5208,298062,5156,19794,2587,262062,3736,260243,3807,1819,752,195174,3130,193625,3098,1549,831,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
