GEO_ID,B23002A_001E,B23002A_001M,B23002A_002E,B23002A_002M,B23002A_003E,B23002A_003M,B23002A_004E,B23002A_004M,B23002A_005E,B23002A_005M,B23002A_006E,B23002A_006M,B23002A_007E,B23002A_007M,B23002A_008E,B23002A_008M,B23002A_009E,B23002A_009M,B23002A_010E,B23002A_010M,B23002A_011E,B23002A_011M,B23002A_012E,B23002A_012M,B23002A_013E,B23002A_013M,B23002A_014E,B23002A_014M,B23002A_015E,B23002A_015M,B23002A_016E,B23002A_016M,B23002A_017E,B23002A_017M,B23002A_018E,B23002A_018M,B23002A_019E,B23002A_019M,B23002A_020E,B23002A_020M,B23002A_021E,B23002A_021M,B23002A_022E,B23002A_022M,B23002A_023E,B23002A_023M,B23002A_024E,B23002A_024M,B23002A_025E,B23002A_025M,B23002A_026E,B23002A_026M,B23002A_027E,B23002A_027M,B23002A_028E,B23002A_028M,B23002A_029E,B23002A_029M,B23002A_030E,B23002A_030M,B23002A_031E,B23002A_031M,B23002A_032E,B23002A_032M,B23002A_033E,B23002A_033M,B23002A_034E,B23002A_034M,B23002A_035E,B23002A_035M,B23002A_036E,B23002A_036M,B23002A_037E,B23002A_037M,B23002A_038E,B23002A_038M,B23002A_039E,B23002A_039M,B23002A_040E,B23002A_040M,B23002A_041E,B23002A_041M,B23002A_042E,B23002A_042M,B23002A_043E,B23002A_043M,B23002A_044E,B23002A_044M,B23002A_045E,B23002A_045M,B23002A_046E,B23002A_046M,B23002A_047E,B23002A_047M,B23002A_048E,B23002A_048M,B23002A_049E,B23002A_049M,B23002A_050E,B23002A_050M,B23002A_051E,B23002A_051M,B23002A_052E,B23002A_052M,B23002A_053E,B23002A_053M,B23002A_054E,B23002A_054M,B23002A_055E,B23002A_055M,B23002A_056E,B23002A_056M,B23002A_057E,B23002A_057M,B23002A_058E,B23002A_058M,B23002A_059E,B23002A_059M,B23002A_060E,B23002A_060M,B23002A_061E,B23002A_061M,B23002A_062E,B23002A_062M,B23002A_063E,B23002A_063M,B23002A_064E,B23002A_064M,B23002A_065E,B23002A_065M,B23002A_066E,B23002A_066M,B23002A_067E,B23002A_067M,B23002A_068E,B23002A_068M,B23002A_069E,B23002A_069M,B23002A_070E,B23002A_070M,B23002A_071E,B23002A_071M,B23002A_072E,B23002A_072M,B23002A_073E,B23002A_073M,B23002A_074E,B23002A_074M,B23002A_075E,B23002A_075M,B23002A_076E,B23002A_076M,B23002A_077E,B23002A_077M,B23002A_078E,B23002A_078M,B23002A_079E,B23002A_079M,NAME,B23002A_001MA,B23002A_001EA,B23002A_002MA,B23002A_002EA,B23002A_003MA,B23002A_003EA,B23002A_004EA,B23002A_004MA,B23002A_005EA,B23002A_005MA,B23002A_006MA,B23002A_006EA,B23002A_007EA,B23002A_007MA,B23002A_008EA,B23002A_008MA,B23002A_009MA,B23002A_009EA,B23002A_010MA,B23002A_010EA,B23002A_011MA,B23002A_011EA,B23002A_012MA,B23002A_012EA,B23002A_013MA,B23002A_013EA,B23002A_014MA,B23002A_014EA,B23002A_015MA,B23002A_015EA,B23002A_016MA,B23002A_016EA,B23002A_017MA,B23002A_017EA,B23002A_018EA,B23002A_018MA,B23002A_019MA,B23002A_019EA,B23002A_020EA,B23002A_020MA,B23002A_021EA,B23002A_021MA,B23002A_022MA,B23002A_022EA,B23002A_023MA,B23002A_023EA,B23002A_024MA,B23002A_024EA,B23002A_025EA,B23002A_025MA,B23002A_026EA,B23002A_026MA,B23002A_027MA,B23002A_027EA,B23002A_028MA,B23002A_028EA,B23002A_029MA,B23002A_029EA,B23002A_030EA,B23002A_030MA,B23002A_031EA,B23002A_031MA,B23002A_032MA,B23002A_032EA,B23002A_033EA,B23002A_033MA,B23002A_034EA,B23002A_034MA,B23002A_035MA,B23002A_035EA,B23002A_036MA,B23002A_036EA,B23002A_037MA,B23002A_037EA,B23002A_038EA,B23002A_038MA,B23002A_039EA,B23002A_039MA,B23002A_040EA,B23002A_040MA,B23002A_041MA,B23002A_041EA,B23002A_042EA,B23002A_042MA,B23002A_043EA,B23002A_043MA,B23002A_044EA,B23002A_044MA,B23002A_045EA,B23002A_045MA,B23002A_046MA,B23002A_046EA,B23002A_047EA,B23002A_047MA,B23002A_048EA,B23002A_048MA,B23002A_049EA,B23002A_049MA,B23002A_050EA,B23002A_050MA,B23002A_051MA,B23002A_051EA,B23002A_052EA,B23002A_052MA,B23002A_053EA,B23002A_053MA,B23002A_054MA,B23002A_054EA,B23002A_055EA,B23002A_055MA,B23002A_056MA,B23002A_056EA,B23002A_057MA,B23002A_057EA,B23002A_058EA,B23002A_058MA,B23002A_059EA,B23002A_059MA,B23002A_060MA,B23002A_060EA,B23002A_061MA,B23002A_061EA,B23002A_062MA,B23002A_062EA,B23002A_063MA,B23002A_063EA,B23002A_064MA,B23002A_064EA,B23002A_065MA,B23002A_065EA,B23002A_066MA,B23002A_066EA,B23002A_067MA,B23002A_067EA,B23002A_068EA,B23002A_068MA,B23002A_069EA,B23002A_069MA,B23002A_070MA,B23002A_070EA,B23002A_071MA,B23002A_071EA,B23002A_072MA,B23002A_072EA,B23002A_073EA,B23002A_073MA,B23002A_074EA,B23002A_074MA,B23002A_075MA,B23002A_075EA,B23002A_076EA,B23002A_076MA,B23002A_077MA,B23002A_077EA,B23002A_078MA,B23002A_078EA,B23002A_079EA,B23002A_079MA,state
0400000US28,1425044,3837,695893,2757,49771,3127,18326,1868,957,458,17369,1801,12036,1621,5333,1217,31445,2751,60474,3274,45891,3248,1415,462,44476,3240,38536,3391,5940,1268,14583,2223,335292,2593,283765,4399,3530,851,280235,4541,263566,4729,16669,2321,51527,3465,114959,638,71777,2621,0,208,71777,2621,68330,2599,3447,990,43182,2687,49910,2180,16831,1854,16065,1819,766,407,33079,2401,85487,2121,11251,1528,10932,1506,319,212,74236,2186,729151,2720,43308,2991,14785,2119,191,167,14594,2137,12361,1893,2233,872,28523,2533,61650,2971,38660,3451,271,186,38389,3456,34281,3380,4108,871,22990,2700,330518,2629,236223,4619,374,237,235849,4583,219953,4778,15896,2171,94295,4567,120941,592,63881,2829,95,157,63786,2818,61178,2799,2608,754,57060,2858,52582,2532,14276,1773,13683,1742,593,347,38306,2276,120152,2419,9294,1488,8867,1449,427,252,110858,2615,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4038358,4939,1970006,3862,127546,3357,60622,2951,2828,1046,57794,2742,45029,2414,12765,1696,66924,3244,172960,3003,140135,4011,4779,1061,135356,3860,120152,3812,15204,2071,32825,2804,979406,2642,857341,5762,5761,1178,851580,5863,802014,5894,49566,3626,122065,4974,328974,997,220004,3963,0,184,220004,3963,207300,4162,12704,1687,108970,4113,124573,3065,41426,2513,40133,2491,1293,504,83147,3051,236547,3101,33847,2458,32693,2441,1154,377,202700,3389,2068352,3694,116465,3289,55788,2919,255,374,55533,2858,47213,2975,8320,1427,60677,3397,169321,2177,131306,3252,360,304,130946,3274,118612,3616,12334,1816,38015,3026,974861,2330,751773,7195,936,516,750837,7218,709550,6985,41287,2949,223088,6873,348645,1171,214411,4044,23,37,214388,4044,205162,4055,9226,1459,134234,4137,132845,3838,37522,2220,36011,2231,1511,565,95323,3973,326215,3780,27961,2224,27261,2180,700,284,298254,3602,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,741300,2176,370693,1694,23908,1312,11017,1249,0,165,11017,1249,8966,1168,2051,621,12891,1590,31730,1130,24445,1679,980,404,23465,1780,20796,1653,2669,929,7285,1425,170696,1331,152353,2139,1493,489,150860,2136,141895,2057,8965,1383,18343,1778,69674,407,48751,1645,0,165,48751,1645,45809,1757,2942,793,20923,1648,27231,1388,9322,1067,9106,1048,216,208,17909,1292,47454,1430,7544,1161,7281,1181,263,216,39910,1329,370607,1958,22531,1717,12584,1504,0,165,12584,1504,10794,1493,1790,654,9947,1456,29745,1335,23085,1605,233,192,22852,1607,21362,1663,1490,570,6660,1257,165816,1022,130049,2675,273,253,129776,2641,125425,2595,4351,799,35767,2726,69778,258,45250,1641,0,165,45250,1641,43376,1835,1874,1103,24528,1659,26498,1351,8016,1143,7953,1136,63,76,18482,1496,56239,1408,4421,921,4352,912,69,84,51818,1575,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1305292,3899,640668,2601,44959,1992,22819,1923,30,48,22789,1933,19545,1823,3244,784,22140,1262,57723,1555,48468,1648,593,312,47875,1662,43693,1894,4182,896,9255,1398,321397,2049,297762,2871,2558,697,295204,2877,285094,2924,10110,1452,23635,2352,105805,552,82825,1858,0,157,82825,1858,80351,1948,2474,687,22980,1686,38900,1132,16725,1230,16226,1197,499,341,22175,1251,71884,1215,12057,1151,11810,1117,247,279,59827,1320,664624,2234,44500,1780,25380,1841,0,157,25380,1841,22516,1604,2864,913,19120,1710,57155,1546,47422,1814,183,147,47239,1817,44372,1892,2867,776,9733,1174,312980,1649,257138,2987,217,157,256921,2949,248821,2814,8100,1249,55842,2872,108667,589,77119,2001,0,157,77119,2001,75401,2084,1718,514,31548,2054,40080,1550,15106,1288,14586,1204,520,415,24974,1701,101242,1460,10198,909,10076,886,122,99,91044,1547,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1548108,11582,787620,6419,46600,2140,16689,1792,67,73,16622,1788,12325,1706,4297,847,29911,2187,61159,2297,50375,2455,1120,369,49255,2468,40371,2563,8884,1786,10784,1500,402814,4166,357752,4775,3770,880,353982,5075,321962,4945,32020,3419,45062,3185,129513,1299,89362,2740,65,110,89297,2725,81462,2838,7835,1455,40151,2349,56040,2149,18138,1745,16658,1740,1480,457,37902,2248,91494,2385,11694,1413,10270,1173,1424,631,79800,2424,760488,6361,42376,2437,19036,2296,21,41,19015,2293,13954,2028,5061,1252,23340,2024,55271,2213,42808,2296,61,74,42747,2303,36911,2407,5836,1247,12463,1742,374344,4148,286310,5345,366,247,285944,5380,262418,6087,23526,2348,88034,4235,129264,1555,76049,3065,0,206,76049,3065,70444,3155,5605,1240,53215,2855,55861,2583,15761,1596,14790,1433,971,612,40100,2408,103372,2570,8202,1191,7945,1122,257,260,95170,2613,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1025473,2792,501615,1944,34221,1331,16610,1695,0,185,16610,1695,12860,1415,3750,1052,17611,1792,41350,978,32408,1693,380,138,32028,1698,27197,1729,4831,1361,8942,1192,244754,1189,221143,2407,643,373,220500,2519,208873,3086,11627,1710,23611,2442,92086,392,71935,1659,0,185,71935,1659,68955,1719,2980,776,20151,1729,31501,1626,14950,1325,14024,1390,926,363,16551,1371,57703,1640,9932,1114,9076,1073,856,459,47771,1634,523858,1905,34104,1460,17684,1475,0,185,17684,1475,14659,1418,3025,754,16420,1687,39631,811,32162,1581,0,185,32162,1581,29377,1718,2785,773,7469,1261,247072,1045,200438,3407,42,68,200396,3418,191977,3625,8419,1425,46634,3407,94399,485,64895,2090,0,185,64895,2090,62562,2194,2333,788,29504,2036,35480,1757,11890,1133,11621,1126,269,234,23590,1622,73172,1690,5663,976,5619,970,44,58,67509,1641,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4956130,18524,2396473,10146,157068,3167,53241,3506,283,274,52958,3483,40974,2992,11984,1737,103827,4090,180589,3114,133709,4132,757,412,132952,4144,112552,3878,20400,2331,46880,3246,1199155,6821,1084668,8576,4198,836,1080470,8664,1003197,9558,77273,5419,114487,5981,414945,2206,318818,3614,39,65,318779,3628,295738,3554,23041,2592,96127,3935,148322,3470,65964,3116,60389,2979,5575,930,82358,3246,296394,3520,48051,3060,44639,2883,3412,667,248343,3485,2559657,10435,144231,2853,54325,2855,313,364,54012,2881,44931,2560,9081,1730,89906,3549,169533,2801,128587,3797,98,94,128489,3805,115781,3805,12708,1922,40946,3306,1209517,6541,952005,8908,564,332,951441,8904,882218,8841,69223,4030,257512,7690,439062,2719,291486,4523,0,200,291486,4523,273397,4635,18089,2139,147576,4031,167157,4143,55520,3002,50448,2857,5072,1099,111637,3897,430157,4197,42081,2896,39142,2752,2939,834,388076,4544,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1253195,9755,613972,5435,43809,2651,21684,2321,345,293,21339,2311,14894,2276,6445,1224,22125,1962,54604,2609,43844,2768,1066,458,42778,2750,36632,2880,6146,1429,10760,2019,291743,3674,244058,5282,3260,789,240798,5536,226252,6037,14546,2191,47685,3989,103115,1582,65830,2272,0,195,65830,2272,62730,2208,3100,937,37285,2338,40617,1983,12974,1678,12020,1650,954,477,27643,2007,80084,2080,11015,1753,10796,1734,219,186,69069,2372,639223,5918,40878,2846,15888,2033,0,195,15888,2033,11883,1953,4005,1043,24990,2547,50525,2317,35506,2682,152,196,35354,2700,30095,2596,5259,1374,15019,1944,293442,3616,212082,4330,448,256,211634,4350,195972,4307,15662,2021,81360,4567,112723,1676,60520,2403,77,126,60443,2402,57441,2401,3002,1019,52203,2610,45309,2152,12073,1715,11498,1724,575,289,33236,2138,96346,2147,9297,1381,8581,1286,716,458,87049,2250,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10520954,22897,5100966,12487,320558,4814,107548,4248,1540,504,106008,4208,83194,3878,22814,2399,213010,5711,426086,3946,306562,5656,5411,750,301151,5674,254815,5547,46336,3561,119524,4963,2567512,8081,2284369,10110,8959,1195,2275410,10084,2126665,11499,148745,7374,283143,8293,854292,3808,614043,5922,76,75,613967,5909,577176,6130,36791,2486,240249,5343,310776,5326,119921,4680,112582,4454,7339,1152,190855,4834,621742,5461,99227,4790,92737,4791,6490,929,522515,6349,5419988,14348,310916,4680,107996,3946,21,35,107975,3948,89546,3391,18429,1781,202920,5375,410631,4026,295525,5711,583,251,294942,5746,266009,5068,28933,2746,115106,5281,2553633,8068,2019968,11568,697,334,2019271,11515,1904161,11842,115110,4915,533665,11238,900875,3632,578608,6651,0,193,578608,6651,549307,7093,29301,2253,322267,6883,356512,6280,111831,5417,105968,5282,5863,1062,244681,6278,887421,6319,72984,3659,68860,3583,4124,1082,814437,6357,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5555715,12036,2702472,7366,170273,4643,61126,3486,3248,737,57878,3475,41914,2999,15964,2287,109147,4004,242873,3749,196221,5121,23685,2182,172536,5613,146808,5822,25728,3012,46652,3932,1349410,6094,1191082,9177,34631,2621,1156451,9307,1081519,10027,74932,4888,158328,7394,437158,1383,303610,4574,108,126,303502,4594,284136,5242,19366,1981,133548,4335,182511,4051,61131,3230,57762,3243,3369,826,121380,4342,320247,4009,43301,2763,41740,2780,1561,485,276946,4250,2853243,6418,155972,4541,59200,3629,86,118,59114,3617,45742,3586,13372,1802,96772,4012,216732,3591,159059,4547,1945,705,157114,4488,137327,4622,19787,2333,57673,4249,1365911,4615,1039527,8887,3665,1052,1035862,8944,962503,8823,73359,4412,326384,8128,475317,1140,277123,5034,33,55,277090,5046,263014,4966,14076,1719,198194,4933,204646,4317,47828,2628,45450,2504,2378,693,156818,3897,434665,4330,30351,2416,28629,2353,1722,610,404314,4045,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,522146,1619,266333,1159,16971,1160,8559,1310,489,303,8070,1284,7596,1280,474,266,8412,959,32721,1306,28765,1518,1606,717,27159,1517,26204,1498,955,656,3956,818,128709,1157,118360,1690,2000,519,116360,1818,113820,1963,2540,823,10349,1446,43689,166,34949,1037,0,149,34949,1037,34526,1046,423,180,8740,1025,14250,983,6968,1021,6620,973,348,262,7282,908,29993,958,5032,873,4967,871,65,48,24961,1178,255813,1221,16393,1173,9304,1048,0,149,9304,1048,8919,1036,385,229,7089,1453,27261,1028,22444,1176,179,241,22265,1156,21753,1239,512,427,4817,970,115078,810,96754,1912,261,169,96493,1947,95087,1983,1406,548,18324,1785,41930,395,29784,1211,73,102,29711,1223,29201,1190,510,299,12146,1270,14411,874,5698,741,5698,741,0,149,8713,870,40740,880,3270,605,3243,614,27,40,37470,1067,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7747882,6602,3758515,4938,248076,3332,106639,3118,98,116,106541,3111,80234,2895,26307,2352,141437,4089,313160,2140,245952,5292,813,249,245139,5304,212572,5605,32567,3060,67208,4603,1858494,3255,1630402,7494,4717,1144,1625685,7503,1522040,9264,103645,4656,228092,6955,658728,1166,454609,5519,10,16,454599,5518,430311,5709,24288,2046,204119,5451,235206,4216,81753,3267,78332,3321,3421,656,153453,4470,444851,4203,55891,3151,53660,3056,2231,614,388960,4188,3989367,4623,238620,4444,113279,3993,80,104,113199,4022,91661,4120,21538,1945,125341,4858,305785,2660,240841,4421,183,139,240658,4420,218246,3957,22412,2593,64944,3674,1866650,2889,1447509,8702,664,348,1446845,8660,1365964,8771,80881,4073,419141,8507,691366,963,420153,5906,0,190,420153,5906,403760,5791,16393,2017,271213,5976,258772,4509,68823,3395,65895,3237,2928,830,189949,3524,628174,4697,44135,2484,42669,2421,1466,481,584039,4889,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2277497,4549,1115173,3044,68856,2069,29333,1893,1318,415,28015,1809,22434,1708,5581,913,39523,2315,100528,1830,79905,2666,3839,808,76066,2582,68820,2631,7246,1064,20623,1879,552548,2186,478514,4031,6689,1110,471825,4187,452808,4492,19017,1950,74034,3397,183740,745,129206,2595,0,157,129206,2595,125215,2766,3991,753,54534,2532,71650,2120,27329,1771,26309,1840,1020,514,44321,1824,137851,2200,21805,1777,21295,1789,510,228,116046,2124,1162324,2881,66043,2329,27921,1792,599,516,27322,1815,23717,1908,3605,692,38122,1852,94060,1821,64405,2270,499,228,63906,2253,58040,2350,5866,1115,29655,2550,545737,1752,390182,4355,802,411,389380,4401,367676,4451,21704,1919,155555,4072,194543,831,110448,2543,0,157,110448,2543,107746,2485,2702,533,84095,2601,78756,2154,21346,1635,20886,1642,460,315,57410,2485,183185,2245,14010,1376,13629,1388,381,292,169175,2281,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2761346,6897,1352564,4306,81335,3053,35501,2613,5,83,35496,2628,26456,2434,9040,1558,45834,3127,107588,2508,82731,3220,42,179,82689,3249,68465,3487,14224,2063,24857,2341,668400,3334,578201,5405,1388,523,576813,5393,531139,6356,45674,3274,90199,4588,238036,1025,155369,3630,0,200,155369,3630,146598,3717,8771,1452,82667,3554,90550,2761,27372,2024,25447,1938,1925,552,63178,2780,166655,2890,18124,1746,16954,1798,1170,389,148531,3520,1408782,4220,76442,2446,31873,2373,0,200,31873,2373,25132,2128,6741,1311,44569,2667,107763,2026,79685,2850,0,200,79685,2850,68154,3263,11531,2268,28078,2560,661166,2747,503501,5814,273,208,503228,5837,466185,6575,37043,3274,157665,5498,253162,1024,148893,3716,0,200,148893,3716,140072,3685,8821,1512,104269,3650,97537,2518,24819,2057,23283,1958,1536,576,72718,2478,212712,2596,13519,1648,13102,1698,417,203,199193,3029,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
