GEO_ID,B18130_001E,B18130_001M,B18130_002E,B18130_002M,B18130_003E,B18130_003M,B18130_004E,B18130_004M,B18130_005E,B18130_005M,B18130_006E,B18130_006M,B18130_007E,B18130_007M,B18130_008E,B18130_008M,B18130_009E,B18130_009M,B18130_010E,B18130_010M,B18130_011E,B18130_011M,B18130_012E,B18130_012M,B18130_013E,B18130_013M,B18130_014E,B18130_014M,B18130_015E,B18130_015M,B18130_016E,B18130_016M,B18130_017E,B18130_017M,B18130_018E,B18130_018M,B18130_019E,B18130_019M,B18130_020E,B18130_020M,B18130_021E,B18130_021M,B18130_022E,B18130_022M,B18130_023E,B18130_023M,B18130_024E,B18130_024M,B18130_025E,B18130_025M,B18130_026E,B18130_026M,B18130_027E,B18130_027M,B18130_028E,B18130_028M,B18130_029E,B18130_029M,B18130_030E,B18130_030M,B18130_031E,B18130_031M,B18130_032E,B18130_032M,B18130_033E,B18130_033M,B18130_034E,B18130_034M,B18130_035E,B18130_035M,B18130_036E,B18130_036M,B18130_037E,B18130_037M,B18130_038E,B18130_038M,B18130_039E,B18130_039M,B18130_040E,B18130_040M,B18130_041E,B18130_041M,B18130_042E,B18130_042M,B18130_043E,B18130_043M,NAME,B18130_001MA,B18130_001EA,B18130_002MA,B18130_002EA,B18130_003MA,B18130_003EA,B18130_004EA,B18130_004MA,B18130_005MA,B18130_005EA,B18130_006MA,B18130_006EA,B18130_007MA,B18130_007EA,B18130_008MA,B18130_008EA,B18130_009MA,B18130_009EA,B18130_010EA,B18130_010MA,B18130_011EA,B18130_011MA,B18130_012EA,B18130_012MA,B18130_013MA,B18130_013EA,B18130_014MA,B18130_014EA,B18130_015EA,B18130_015MA,B18130_016MA,B18130_016EA,B18130_017MA,B18130_017EA,B18130_018MA,B18130_018EA,B18130_019EA,B18130_019MA,B18130_020EA,B18130_020MA,B18130_021EA,B18130_021MA,B18130_022MA,B18130_022EA,B18130_023EA,B18130_023MA,B18130_024EA,B18130_024MA,B18130_025MA,B18130_025EA,B18130_026EA,B18130_026MA,B18130_027MA,B18130_027EA,B18130_028EA,B18130_028MA,B18130_029EA,B18130_029MA,B18130_030EA,B18130_030MA,B18130_031EA,B18130_031MA,B18130_032EA,B18130_032MA,B18130_033EA,B18130_033MA,B18130_034MA,B18130_034EA,B18130_035EA,B18130_035MA,B18130_036MA,B18130_036EA,B18130_037EA,B18130_037MA,B18130_038EA,B18130_038MA,B18130_039EA,B18130_039MA,B18130_040MA,B18130_040EA,B18130_041EA,B18130_041MA,B18130_042EA,B18130_042MA,B18130_043EA,B18130_043MA,state
0400000US29,5851462,3315,366484,3178,2488,1064,1607,806,881,561,363996,3223,92136,5398,271860,5622,1001282,4164,59156,4683,18967,2734,40189,4070,942126,6000,191468,9744,750658,9580,1302398,5272,93382,5213,33754,3827,59628,4356,1209016,7699,236864,9444,972152,10129,2311228,5627,370572,8305,106398,5140,264174,7057,1940656,9412,167799,7069,1772857,10250,499514,2153,134513,4513,18035,2108,116478,4331,365001,4714,24043,2282,340958,4879,370556,2028,187856,4480,22413,2157,165443,4623,182700,4980,17073,1838,165627,4740,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,987383,1322,59364,1688,534,434,163,218,371,376,58830,1700,13486,1656,45344,2073,159986,1710,8036,1412,3023,1173,5013,1184,151950,1937,30134,3553,121816,3740,214713,1884,15650,2324,5142,1180,10508,1916,199063,2906,48874,3779,150189,3857,393098,2178,58203,3376,13986,1887,44217,2825,334895,3725,33891,3439,301004,4406,93457,910,22697,1487,2548,661,20149,1448,70760,1830,4867,1269,65893,1985,66765,888,34335,2195,4465,993,29870,1948,32430,2107,2923,646,29507,2082,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1811478,1768,126993,1192,1009,447,494,282,515,363,125984,1196,28416,2905,97568,2869,329071,1991,14619,1783,4446,1076,10173,1251,314452,2415,47297,4745,267155,5462,410084,2765,20352,1793,5510,817,14842,1573,389732,3250,72637,3945,317095,4574,692733,2544,78620,3710,18373,1976,60247,3302,614113,4355,40957,3148,573156,4796,137197,1150,33181,2070,3566,817,29615,1995,104016,2278,5564,892,98452,2285,115400,1207,56122,2462,6509,1233,49613,2438,59278,2408,5627,867,53651,2316,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2744568,2322,174383,1232,1501,755,428,406,1073,629,172882,1375,43596,4182,129286,4189,477408,2165,25676,2744,8072,1932,17604,2204,451732,3379,95600,7103,356132,7882,635252,1910,39147,3206,11539,2327,27608,2898,596105,3163,107917,6682,488188,7453,1081300,2278,154168,7685,34501,3670,119667,6891,927132,7684,99181,5460,827951,8581,235137,1302,65805,3717,8846,1551,56959,3362,169332,4003,12510,2161,156822,3982,141088,1257,70226,2677,5640,1239,64586,2843,70862,2865,5746,1325,65116,2792,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1280496,1395,64687,1060,415,309,0,185,415,309,64272,1046,7389,1700,56883,1729,200558,1937,11416,1507,2839,1103,8577,1385,189142,2047,16894,2841,172248,3689,251829,2134,16558,2267,4335,1056,12223,2027,235271,3029,29939,3446,205332,3562,568286,2627,68670,4120,14342,2217,54328,3556,499616,4950,24815,2911,474801,5957,115345,1296,29136,2246,2265,757,26871,2183,86209,2437,2852,629,83357,2421,79791,1103,38454,2152,3571,981,34883,2166,41337,1948,2254,656,39083,1978,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8714530,3341,525428,2449,3562,1060,878,518,2684,950,521866,2713,101234,6702,420632,6813,1471080,3010,69707,4670,16005,2580,53702,4611,1401373,5662,215258,9792,1186115,10267,1845356,2887,89453,5449,20046,2413,69407,4966,1755903,5936,228569,9205,1527334,9607,3627563,3276,354067,8330,77428,4714,276639,7651,3273496,8611,237417,8016,3036079,11078,695036,2329,151874,5730,18410,1881,133464,5587,543162,5776,30193,2617,512969,6382,550067,2323,265351,5361,28001,2067,237350,5256,284716,5494,24928,2354,259788,5972,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2039635,1849,137037,1506,1669,774,556,342,1113,646,135368,1548,45643,3019,89725,3132,365603,1851,18176,2199,8259,1666,9917,1599,347427,2522,102152,4947,245275,4960,462227,3464,33780,3313,13456,2040,20324,2842,428447,4718,109819,6137,318628,6613,773172,3521,131042,6048,34359,3236,96683,5606,642130,7374,98784,5522,543346,8372,178332,1928,56452,2881,8682,1238,47770,2768,121880,3132,9492,1764,112388,3318,123264,1740,70055,2712,10445,1270,59610,2672,53209,2768,6737,1255,46472,2612,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19118274,6141,1148354,3889,10264,2287,2567,1037,7697,2097,1138090,4437,269908,7672,868182,9017,3018096,4778,145976,7182,51232,4567,94744,5519,2872120,7076,626370,14621,2245750,14861,4502167,4975,226168,8872,73413,4869,152755,6686,4275999,9428,752681,17716,3523318,18231,7720538,4802,846817,15244,251678,8401,595139,12719,6873721,15398,711259,14538,6162462,19183,1520493,3035,347545,7669,61199,4227,286346,6831,1172948,8251,103376,5080,1069572,8955,1208626,3011,582522,7019,86377,4627,496145,8050,626104,7691,65294,4347,560810,8140,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9519916,5145,595117,3949,4269,1186,1821,789,2448,837,590848,4037,164519,6414,426329,6680,1650869,4711,99744,4864,37362,3774,62382,3986,1551125,6427,362294,14289,1188831,14304,2073001,8908,133535,5712,46375,3244,87160,5021,1939466,9876,444635,12110,1494831,14131,3836360,8773,565808,12005,167700,7626,398108,9953,3270552,13437,352534,11381,2918018,15935,817307,3685,230638,5679,32058,2830,198580,5675,586669,6192,38809,2693,547860,6507,547262,3229,290823,5608,42982,2872,247841,5368,256439,5115,22764,1938,233675,5182,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,694757,972,46739,1217,72,55,13,19,59,52,46667,1216,6320,1329,40347,1409,111981,1410,4012,842,572,306,3440,791,107969,1590,12165,1548,95804,2025,178512,2291,8517,1518,2826,1073,5691,991,169995,2859,32531,2906,137464,3234,261078,1923,29476,2309,6521,1047,22955,2305,231602,2895,12272,1591,219330,2812,50481,519,11004,1085,1080,358,9924,1018,39477,1133,2034,488,37443,1140,45966,556,21587,1369,3198,698,18389,1205,24379,1347,2786,624,21593,1384,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11241619,5089,679680,3505,5106,1131,2555,926,2551,778,674574,3478,178714,8293,495860,8544,1921139,5119,116534,5642,40955,3799,75579,4510,1804605,6633,369104,14524,1435501,14308,2403470,5491,169342,7434,68360,4977,100982,4627,2234128,9946,449401,11471,1784727,13854,4556098,5707,665700,12561,197484,8527,468216,10456,3890398,13918,348906,11623,3541492,17390,952206,2980,238911,6750,29435,2324,209476,6238,713295,6911,41634,2772,671661,7161,729026,2881,353379,6635,39671,2548,313708,6702,375647,6657,30547,2323,345100,6229,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3724266,2501,255803,1720,2051,661,765,300,1286,625,253752,1770,70204,3585,183548,3926,674476,2369,45506,2836,16149,1796,29357,2054,628970,3674,135996,6206,492974,6190,855173,2968,64911,3512,21134,2193,43777,3220,790262,4597,158712,6362,631550,7297,1410472,3275,253637,5989,65997,3223,187640,5567,1156835,6901,107831,4058,1049004,7665,309285,1765,104475,3398,11918,1187,92557,3262,204810,3849,14183,1595,190627,3949,219057,1520,121900,3068,15592,1423,106308,3072,97157,2876,8289,1200,88868,2767,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3850959,2328,222905,2531,3859,1310,1866,875,1993,917,219046,2781,54518,4815,164528,5167,619288,3039,33458,3426,11096,2290,22362,2335,585830,4302,114608,7437,471222,7812,862725,3638,68638,4514,25512,2812,43126,3613,794087,5265,183847,9048,610240,9728,1551960,3712,238069,7551,68616,4775,169453,6717,1313891,7814,128831,6736,1185060,9115,349167,1929,95562,4469,12813,2110,82749,4178,253605,4354,16969,2120,236636,4878,244914,1910,129699,3332,13940,1772,115759,3617,115215,3019,9522,1260,105693,3140,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12348919,4085,702954,2874,6019,1336,1695,717,4324,1149,696935,3100,158427,8298,538508,8243,1962942,3842,130221,5630,45584,3860,84637,4646,1832721,6277,310684,12457,1522037,12824,2615326,4296,175191,6444,60434,3911,114757,5466,2440135,7433,428592,12966,2011543,13172,5056681,4925,676651,11644,185748,6517,490903,11301,4380030,11953,327963,10952,4052067,15494,1095427,3041,254518,6234,31656,2622,222862,5981,840909,5869,52948,3337,787961,6041,915589,2927,435867,6954,46473,2965,389394,6075,479722,6865,40033,2838,439689,7142,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1008820,1929,53567,907,271,267,69,106,202,242,53296,932,13737,2087,39559,2203,155133,1891,10231,1971,3128,1009,7103,1612,144902,2861,27989,3196,116913,3975,226221,1732,14615,2499,5579,1501,9036,1887,211606,3174,36991,3187,174615,4048,418731,1732,50385,3409,12554,1784,37831,3164,368346,3764,31252,3567,337094,5028,85019,938,19095,1778,1896,649,17199,1675,65924,1934,4274,1057,61650,2001,70149,848,35319,2032,3195,869,32124,2134,34830,2030,3782,978,31048,1892,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4618052,3690,290045,2576,2743,1093,1809,1098,934,473,287302,2687,93814,5061,193488,5403,772608,3504,46052,4138,18741,2972,27311,2918,726556,5724,177468,8411,549088,10237,1009679,5121,69424,4966,22744,2772,46680,4388,940255,6716,213433,9501,726822,10132,1838061,5465,296667,10095,83753,5062,212914,7750,1541394,9985,176460,7187,1364934,9634,435360,2557,123761,3571,15603,1882,108158,3764,311599,4609,23854,2645,287745,4361,272299,2169,139329,4000,18719,1763,120610,4145,132970,4138,13817,1540,119153,3949,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,812565,1436,57692,1010,582,321,121,78,461,314,57110,972,11431,1378,45679,1641,145307,1437,8154,1532,3093,1014,5061,1047,137153,1943,23094,2602,114059,3073,180170,1795,12496,2237,4069,1260,8427,1496,167674,2815,30319,2862,137355,3790,311390,1710,44197,2618,11019,1523,33178,2510,267193,3051,20339,2152,246854,3470,63887,853,14636,1363,2463,723,12173,1289,49251,1269,2364,721,46887,1299,54119,779,27298,1733,3852,834,23446,1726,26821,1642,3234,912,23587,1633,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6319625,3664,390062,3294,4353,1291,2116,1026,2237,796,385709,3566,120782,5610,264927,5667,1078005,4759,62189,4576,21693,2260,40496,4001,1015816,6201,244945,8710,770871,9129,1385637,5177,100178,5907,35366,3640,64812,4235,1285459,7306,271878,9651,1013581,10037,2544411,6093,443885,9983,132006,5721,311879,9254,2100526,11762,208302,8048,1892224,14519,555417,2753,168230,5108,22366,2239,145864,4966,387187,6044,26241,2455,360946,6199,366093,2383,200558,4460,25151,2274,175407,4330,165535,4404,15608,1959,149927,4483,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25775809,8140,1898531,5941,16393,3108,5516,1433,10877,2406,1882138,6084,513003,15068,1369135,15519,5054245,7652,274744,10783,98079,6824,176665,7282,4779501,12458,1123962,25063,3655539,26720,6208379,8533,345930,10592,103341,6486,242589,8905,5862449,14560,1141202,22245,4721247,23320,9732453,9476,1250938,18811,325852,11722,925086,14449,8481515,20584,900938,19398,7580577,26359,1723805,5105,506052,9451,75370,5168,430682,9233,1217753,9753,98696,4832,1119057,10103,1158396,4165,642598,8986,89652,4871,552946,9008,515798,8721,53106,4147,462692,8044,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2847855,2570,250740,1490,1211,602,39,65,1172,584,249529,1537,40220,3619,209309,3302,632459,2327,25415,2661,6572,1690,18843,1971,607044,3325,83514,6514,523530,6711,746120,2751,40920,3387,9366,1696,31554,3047,705200,4472,118708,6439,586492,6726,939713,2829,104695,5183,21097,2635,83598,4238,835018,5056,61526,4359,773492,6531,161936,1276,43117,2734,4430,984,38687,2672,118819,2660,5963,1138,112856,2845,116887,1244,57265,2669,5245,1130,52020,2614,59622,2417,4438,1035,55184,2624,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,602380,531,29868,706,83,72,15,28,68,65,29785,702,5724,1111,24061,1022,92257,1090,5993,990,1563,583,4430,839,86264,1342,11395,1883,74869,2238,119057,1087,9772,1624,3196,864,6576,1413,109285,1908,19437,2071,89848,2398,261840,1542,35042,2528,9897,1417,25145,2364,226798,2768,14917,1796,211881,2895,59451,589,14322,1286,1638,688,12684,1063,45129,1402,1935,451,43194,1427,39907,399,19677,1439,2466,587,17211,1466,20230,1591,1875,824,18355,1539,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7942760,5384,502334,4210,5013,1177,1673,689,3340,962,497321,4264,89626,5489,407695,6871,1333630,4868,60886,3796,17125,2920,43761,3184,1272744,6296,179715,8562,1093029,9797,1794743,6583,95841,5432,26765,2893,69076,4274,1698902,7957,262098,9140,1436804,11249,3232443,7643,374871,10029,88975,4967,285896,9009,2857572,11018,192012,7949,2665560,14085,645498,3694,151690,5076,15347,1850,136343,4773,493808,5796,24221,2369,469587,5666,434112,2885,214449,5013,23321,1905,191128,4982,219663,4563,16610,1903,203053,4605,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6800241,4796,432014,2778,3506,1063,1045,483,2461,927,428508,2959,81505,5331,347003,5649,1134622,3456,59161,4496,18906,2710,40255,3219,1075461,5912,193613,9430,881848,10944,1570695,4897,112732,5737,37476,3191,75256,4827,1457963,7329,261355,9681,1196608,10779,2732463,4147,367386,10148,96129,5959,271257,10017,2365077,11049,201099,9056,2163978,13670,553237,2107,149297,4958,15842,1816,133455,4551,403940,5128,22895,2890,381045,5696,377210,2038,198236,4495,22147,2363,176089,4672,178974,4807,14355,2148,164619,4632,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1797293,2060,98876,1576,1401,563,478,364,923,481,97475,1572,32310,3390,65165,3392,271571,1914,20499,2800,7874,1792,12625,1944,251072,3155,59346,4343,191726,4797,366405,2697,35251,3201,14278,2288,20973,2673,331154,3961,80409,4500,250745,5295,749479,2377,168901,5664,49731,3993,119170,5052,580578,5941,58574,3941,522004,7224,181499,1237,65500,3165,7263,1160,58237,3264,115999,3081,7398,1248,108601,3166,129463,1284,75835,2720,9308,1520,66527,2681,53628,2795,5378,1284,48250,2640,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5591058,2707,336392,1707,2834,779,1225,600,1609,524,333558,1827,70561,4386,262997,4301,947138,2803,54309,3831,18618,2408,35691,2591,892829,4333,146293,6969,746536,7876,1210132,3735,79272,4271,26539,2622,52733,2866,1130860,5866,211565,6302,919295,8132,2277014,4043,273704,7498,66910,3447,206794,6557,2003310,8644,140056,5068,1863254,9747,457850,1805,101582,3724,11661,1341,89921,3395,356268,3760,20538,1641,335730,4110,362532,1628,170459,3567,23709,2217,146750,3603,192073,3778,17876,1465,174197,3794,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,567313,947,38136,1221,325,235,128,124,197,204,37811,1232,5972,1386,31839,1794,99753,1949,5432,1170,1112,596,4320,1170,94321,2391,10975,2405,83346,2652,132080,1923,7712,1424,1591,784,6121,1279,124368,2402,21413,2332,102955,3345,221951,1965,28729,2400,4491,1293,24238,2268,193222,2888,10509,1863,182713,3252,46174,1151,11612,1249,1631,733,9981,1117,34562,1260,1567,627,32995,1329,29219,798,14481,1581,1321,474,13160,1502,14738,1514,1185,387,13553,1454,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3580722,2172,197576,930,1538,677,661,407,877,472,196038,1087,120348,4329,75690,4439,610831,1572,65927,5330,45569,3882,20358,3372,544904,5761,296304,9130,248600,9616,811741,2558,70413,4800,40060,4108,30353,3061,741328,5464,346747,9680,394581,10127,1368418,2880,321577,10322,159340,7407,162237,7647,1046841,10543,378299,10140,668542,11879,344292,857,136931,4801,59121,4233,77810,3896,207361,4709,74035,3741,133326,4824,247864,1153,157971,3776,70367,3085,87604,3761,89893,3819,35943,2890,53950,3661,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
