GEO_ID,B07408_001E,B07408_001M,B07408_002E,B07408_002M,B07408_003E,B07408_003M,B07408_004E,B07408_004M,B07408_005E,B07408_005M,B07408_006E,B07408_006M,B07408_007E,B07408_007M,B07408_008E,B07408_008M,B07408_009E,B07408_009M,B07408_010E,B07408_010M,B07408_011E,B07408_011M,B07408_012E,B07408_012M,B07408_013E,B07408_013M,B07408_014E,B07408_014M,B07408_015E,B07408_015M,B07408_016E,B07408_016M,B07408_017E,B07408_017M,B07408_018E,B07408_018M,B07408_019E,B07408_019M,B07408_020E,B07408_020M,B07408_021E,B07408_021M,B07408_022E,B07408_022M,B07408_023E,B07408_023M,B07408_024E,B07408_024M,B07408_025E,B07408_025M,B07408_026E,B07408_026M,B07408_027E,B07408_027M,B07408_028E,B07408_028M,B07408_029E,B07408_029M,B07408_030E,B07408_030M,NAME,B07408_001EA,B07408_001MA,B07408_002MA,B07408_002EA,B07408_003EA,B07408_003MA,B07408_004EA,B07408_004MA,B07408_005MA,B07408_005EA,B07408_006MA,B07408_006EA,B07408_007MA,B07408_007EA,B07408_008EA,B07408_008MA,B07408_009EA,B07408_009MA,B07408_010MA,B07408_010EA,B07408_011MA,B07408_011EA,B07408_012EA,B07408_012MA,B07408_013EA,B07408_013MA,B07408_014EA,B07408_014MA,B07408_015EA,B07408_015MA,B07408_016EA,B07408_016MA,B07408_017MA,B07408_017EA,B07408_018EA,B07408_018MA,B07408_019EA,B07408_019MA,B07408_020MA,B07408_020EA,B07408_021MA,B07408_021EA,B07408_022EA,B07408_022MA,B07408_023MA,B07408_023EA,B07408_024EA,B07408_024MA,B07408_025EA,B07408_025MA,B07408_026MA,B07408_026EA,B07408_027MA,B07408_027EA,B07408_028EA,B07408_028MA,B07408_029MA,B07408_029EA,B07408_030EA,B07408_030MA,state
0400000US19,2484115,7774,719375,9674,1308007,14173,266572,7632,32936,2778,157225,5139,2104674,10899,523371,10084,1196651,13237,219037,6759,24116,2477,141499,4575,216354,8399,109772,5257,61945,4969,28474,2814,5759,1162,10404,1455,96613,5450,54614,3765,24507,3203,11661,1588,2566,750,3265,843,66474,5284,31618,3016,24904,3499,7400,1741,495,271,2057,659,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2280424,8261,651936,10705,1194336,13400,263059,7575,31546,2723,139547,4913,1920871,9858,484499,10320,1075599,12598,216108,6811,20909,2372,123756,4489,205626,9291,93688,6357,66762,4326,26963,2857,7335,1367,10878,1835,77446,5332,41314,3593,23444,3068,9156,1563,1338,396,2194,586,76481,5081,32435,2712,28531,3531,10832,1800,1964,676,2719,961,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3531707,8928,982979,13520,1766316,19276,466504,11578,83222,4804,232686,6358,3009492,16812,755753,11791,1595547,20094,389036,10731,57814,4013,211342,6283,301288,11961,127407,8065,97682,6452,47788,3565,14449,2180,13962,1792,140979,8722,66667,4835,45585,5253,17717,2410,6405,1609,4605,1042,79948,5111,33152,3326,27502,3213,11963,1824,4554,1229,2777,831,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3680360,9587,1269936,16947,1613873,23478,446710,12111,102072,5207,247769,7186,3199131,13973,1029356,17070,1478288,21505,384462,11599,79064,4509,227961,7059,272241,9748,136275,7635,74563,4635,36301,3531,13283,2051,11819,1494,130090,7607,66662,5213,33087,3990,17966,2354,7200,1506,5175,1212,78898,6257,37643,3618,27935,4563,7981,1633,2525,906,2814,893,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1109272,5339,316561,6749,550461,11317,162768,5972,10859,1795,68623,3421,959950,7761,244706,7370,511903,11125,134622,6134,7643,1331,61076,3069,92560,4894,42061,3641,23537,2577,19288,2484,2063,855,5611,1248,30955,3456,17487,2370,6300,1707,5826,1123,321,290,1021,461,25807,2928,12307,2124,8721,1920,3032,937,832,508,915,425,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4796789,13461,1699583,18309,2234709,23854,480229,11112,114639,5233,267629,6621,4186432,16707,1394120,17543,2034285,22082,419420,10296,91131,4701,247476,6096,325116,13425,152802,8206,109709,6706,33743,3275,16590,2514,12272,1543,130451,7131,73297,4703,35734,4625,12596,1871,4464,1022,4360,1166,154790,8553,79364,5383,54981,4794,14470,1960,2454,852,3521,1036,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5520496,8756,1999484,20723,2573586,27889,527313,12704,105569,5728,314544,7581,4782648,18939,1592935,20195,2364945,26482,454383,12313,83061,4813,287324,7788,425961,14587,222846,9302,125226,7653,47969,3652,13466,2332,16454,2015,170635,7760,101714,5569,42584,4169,14187,2311,6314,1458,5836,1358,141252,6688,81989,4367,40831,4469,10774,2142,2728,895,4930,1218,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8041507,11678,2644158,20223,3829267,30622,951517,14983,121822,5833,494743,8544,6861468,23455,2019631,18920,3499744,30146,805707,14690,90595,4670,445791,7513,705027,17700,364988,12945,195349,7727,91535,5230,20398,2458,32757,2614,332316,11741,191915,7898,81002,5626,39486,2815,8030,1636,11883,1804,142696,8636,67624,4955,53172,5363,14789,2086,2799,1082,4312,1167,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4341402,9662,1369442,14757,2253034,20037,441588,9334,51751,3468,225587,5476,3721660,13884,1035940,14498,2072227,17917,371894,8438,36949,2742,204650,5649,309641,11230,157602,7316,92587,6356,38083,2996,8007,1679,13362,1770,205173,7289,117557,5062,56097,4140,21197,2299,4954,1130,5368,1041,104928,6398,58343,3768,32123,3906,10414,1861,1841,748,2207,742,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2371969,8115,792046,12300,1061327,16281,281888,9556,73855,5329,162853,5546,2047653,12296,635902,11597,963166,14744,240350,8016,58880,4613,149355,5397,175921,9802,81720,5728,55367,5143,24500,2984,7858,1519,6476,1549,89569,7211,46729,5177,22958,3325,10810,1987,4415,1378,4657,1141,58826,5279,27695,3457,19836,3870,6228,1494,2702,1232,2365,756,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4840335,10209,1455497,15071,2399788,21601,589152,11804,88819,4987,307079,7033,4108252,16221,1105350,13663,2174012,20906,488584,9964,64944,4428,275362,6157,401579,13118,186927,7044,124809,8300,56807,4371,15225,1872,17811,2043,216089,8971,108845,5855,58291,5075,32760,3627,5374,1122,10819,1719,114415,6686,54375,4567,42676,3915,11001,1553,3276,1123,3087,882,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,817073,5285,227041,5380,418686,8515,106610,4934,12710,1865,52026,2870,688005,7131,168072,5210,377607,8800,87093,4382,9331,1694,45902,2616,72082,5239,31117,3391,23583,2719,11770,2024,2287,893,3325,844,29738,3341,16010,2259,8365,1783,4106,944,409,235,848,405,27248,3283,11842,2055,9131,2195,3641,1056,683,499,1951,793,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1472185,5491,433974,7105,782578,10245,154443,5568,20650,2274,80540,2928,1238112,8996,316132,7510,709077,10242,127505,5319,13597,1730,71801,2819,134128,6467,65135,4743,41908,4207,16018,2171,5735,1333,5332,996,60786,4082,32444,3128,17927,2423,7307,1296,746,376,2362,568,39159,3185,20263,2578,13666,2234,3613,1145,572,421,1045,426,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2203803,10072,718508,13297,1010654,17102,299744,9580,55780,4010,119117,5340,1774878,17446,540496,12720,856241,15997,237586,9022,37841,3712,102714,4826,322693,13973,134241,7352,114150,8638,47973,3856,14552,2521,11777,1812,23696,3363,9917,1616,7821,2238,3777,968,714,443,1467,714,82536,6053,33854,3261,32442,3916,10408,1886,2673,846,3159,1161,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1099330,5277,319197,8614,572582,11402,132578,6554,15233,2801,59740,3085,952248,7499,248047,8189,528186,9723,110645,5902,11192,2267,54178,3017,81618,5820,37448,3551,24545,3889,14097,2235,2539,962,2989,914,25421,2651,13676,2093,6573,1550,3649,916,587,469,936,405,40043,3743,20026,2713,13278,2626,4187,1052,915,606,1637,581,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7250028,10156,2503417,19472,3521973,28041,627186,14451,144646,5660,452806,9633,6524238,18040,2147472,21359,3282592,26706,555020,13140,120807,5549,418347,9041,373223,14531,169261,8494,130658,7398,40816,3451,14426,2101,18062,2173,171642,8578,89496,5371,52177,5066,16863,1862,4669,1131,8437,1725,180925,7317,97188,5238,56546,4344,14487,1826,4744,1098,7960,1845,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1663405,8772,573321,9901,746736,15326,208322,8235,33810,3355,101216,4390,1425128,9606,461043,10178,671475,13526,175365,7141,26268,2983,90977,4269,137689,7296,68296,5072,38206,4090,20282,3000,4740,1470,6165,1327,39085,4276,21885,2945,9716,2056,5125,1114,879,428,1480,695,61503,6214,22097,2925,27339,4048,7550,1502,1923,948,2594,857,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16125858,15344,6143036,32889,7148694,45827,1419058,18556,427922,12796,987148,13033,14352914,27093,5207208,33621,6600350,44534,1263200,16749,363720,11977,918436,12429,1002547,24238,507198,15842,316361,11812,93962,5825,42757,3040,42269,3092,426972,12531,254906,9046,110952,6376,34390,2783,13877,1974,12847,1941,343425,11699,173724,8817,121031,7901,27506,2615,7568,1508,13596,2351,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7860952,15537,2470395,21187,3805405,31717,858377,15400,241387,7306,485388,9753,6733925,24434,1933189,21489,3447854,28565,730652,14998,179879,6557,442351,9589,622090,17506,298129,13322,190155,9897,69321,4953,38246,3697,26239,2582,305411,11286,158926,7492,82827,6524,38001,3543,15529,2363,10128,1962,199526,9102,80151,5317,84569,6581,20403,2372,7733,1370,6670,1239,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,577790,4699,181321,5290,301624,6407,55352,3740,5604,1276,33889,1845,482818,5257,130066,4975,271720,6165,46368,3246,4176,1040,30488,1693,46859,4092,25304,2948,15078,2710,4038,907,925,426,1514,409,21382,2531,13055,2058,5544,1162,1670,549,103,107,1010,436,26731,3402,12896,1902,9282,2209,3276,969,400,256,877,467,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9363518,11728,2975027,22390,4481239,33382,1132279,17304,170107,7951,604866,9199,8025046,24356,2292318,20517,4105580,32185,955582,14629,122856,6796,548710,8866,842251,19693,418777,12789,231052,9525,121029,6336,32644,3335,38749,3038,324267,11462,184255,7095,81105,5973,37818,2894,10950,1691,10139,1528,171954,7775,79677,5197,63502,4465,17850,2376,3657,1106,7268,1798,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3030746,7846,839306,10472,1521944,13521,405940,9163,63738,3852,199818,4875,2530399,11150,628199,10807,1350121,12813,328289,8252,44257,2961,179533,4641,288310,11564,121855,7131,95599,6099,47723,3104,12336,1738,10797,1620,133632,6046,57246,3773,43870,4098,21075,2304,5557,1171,5884,1288,78405,6243,32006,2830,32354,4945,8853,1885,1588,624,3604,942,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3176186,10771,955316,14035,1569326,17804,415791,11593,59587,4950,176166,5317,2612472,16462,685201,13594,1389260,16860,338451,10881,42418,4427,157142,5007,338871,13580,157590,9036,108290,7619,48730,4546,11558,2217,12703,1815,131264,7590,66873,4738,42008,4630,15025,2152,3857,1209,3501,920,93579,5794,45652,3280,29768,3909,13585,2327,1754,800,2820,990,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
