GEO_ID,C25122_001E,C25122_001M,C25122_002E,C25122_002M,C25122_003E,C25122_003M,C25122_004E,C25122_004M,C25122_005E,C25122_005M,C25122_006E,C25122_006M,C25122_007E,C25122_007M,C25122_008E,C25122_008M,C25122_009E,C25122_009M,C25122_010E,C25122_010M,C25122_011E,C25122_011M,C25122_012E,C25122_012M,C25122_013E,C25122_013M,C25122_014E,C25122_014M,C25122_015E,C25122_015M,C25122_016E,C25122_016M,C25122_017E,C25122_017M,C25122_018E,C25122_018M,C25122_019E,C25122_019M,C25122_020E,C25122_020M,C25122_021E,C25122_021M,C25122_022E,C25122_022M,C25122_023E,C25122_023M,C25122_024E,C25122_024M,C25122_025E,C25122_025M,C25122_026E,C25122_026M,C25122_027E,C25122_027M,C25122_028E,C25122_028M,C25122_029E,C25122_029M,C25122_030E,C25122_030M,C25122_031E,C25122_031M,NAME,C25122_001MA,C25122_001EA,C25122_002EA,C25122_002MA,C25122_003EA,C25122_003MA,C25122_004EA,C25122_004MA,C25122_005MA,C25122_005EA,C25122_006EA,C25122_006MA,C25122_007EA,C25122_007MA,C25122_008MA,C25122_008EA,C25122_009EA,C25122_009MA,C25122_010MA,C25122_010EA,C25122_011MA,C25122_011EA,C25122_012EA,C25122_012MA,C25122_013EA,C25122_013MA,C25122_014MA,C25122_014EA,C25122_015MA,C25122_015EA,C25122_016MA,C25122_016EA,C25122_017MA,C25122_017EA,C25122_018EA,C25122_018MA,C25122_019MA,C25122_019EA,C25122_020EA,C25122_020MA,C25122_021MA,C25122_021EA,C25122_022MA,C25122_022EA,C25122_023EA,C25122_023MA,C25122_024EA,C25122_024MA,C25122_025MA,C25122_025EA,C25122_026MA,C25122_026EA,C25122_027MA,C25122_027EA,C25122_028EA,C25122_028MA,C25122_029EA,C25122_029MA,C25122_030MA,C25122_030EA,C25122_031EA,C25122_031MA,state
0400000US42,1533724,16437,240565,8943,77567,4787,105751,5732,39077,3854,18170,2208,292063,8690,78581,4033,145813,6278,46282,3593,21387,2047,332465,8468,37046,3051,196427,6808,78738,4996,20254,2143,229297,6293,14175,1639,129400,5659,72359,4214,13363,1572,229735,7670,11481,1604,114456,4913,93603,5208,10195,1357,209599,6364,4455,956,60681,3890,132616,5461,11847,1219,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,160957,5516,25227,2603,10886,1519,8745,1611,4792,1132,804,444,30474,3131,9674,1358,14363,2225,5066,1096,1371,706,33973,3487,3149,974,19271,2489,10682,1955,871,575,22464,2873,1012,590,12160,2249,8746,1621,546,344,23961,2242,283,219,9463,1588,13581,1874,634,362,24858,2625,371,241,7448,1668,16306,2020,733,413,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,571375,10442,100773,4724,31171,3172,45900,3175,9034,1671,14668,1946,110282,6483,27839,2653,59898,4621,10618,2016,11927,2076,134059,5587,16207,2212,84512,4801,19456,2761,13884,1865,82314,4983,4606,1071,50258,4097,21024,2408,6426,1403,79403,4714,3154,895,43532,3560,26527,2691,6190,1531,64544,4693,2072,855,23807,2476,34573,3447,4092,980,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,108597,3718,14097,2069,8131,1492,4722,1026,599,349,645,274,20992,1979,10394,1412,7987,1220,1449,641,1162,415,28351,2245,6540,1322,16924,1894,2249,729,2638,753,21561,2280,2971,679,14264,1705,3010,905,1316,422,14470,1815,1351,563,9477,1481,2700,907,942,267,9126,1260,553,263,3523,806,3643,954,1407,415,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,837273,12275,143763,6609,50915,3469,59491,3936,13737,2295,19620,2291,167666,6941,46393,3471,89847,5124,15596,2319,15830,2089,196292,8390,24373,2604,132051,7081,25310,2801,14558,1788,130183,6097,8195,1575,87085,5326,26939,3067,7964,1430,113064,5673,4506,1053,59720,4591,40068,3277,8770,1598,86305,5426,2082,807,25870,2788,52301,4361,6052,1361,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3476536,24237,443163,10630,124106,5555,216206,7752,63264,4950,39587,2985,560954,13436,108799,6279,338587,10514,79511,5744,34057,2543,754985,13576,63550,4585,502685,11814,149326,7438,39424,3486,568273,14180,23101,2620,347427,10376,174561,7063,23184,2516,576555,13235,16000,1841,270587,9064,266718,9564,23250,2469,572606,13316,7404,1280,145814,6834,396067,10881,23321,2540,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,276903,6549,28897,2845,7301,1217,14962,1707,4472,1161,2162,699,41507,2878,8408,1167,22387,2452,7525,1317,3187,698,60844,3835,4075,1040,38737,2917,14819,2090,3213,892,49254,3718,2533,865,26407,2446,17805,2385,2509,635,47319,3885,1086,471,22564,2570,21238,2418,2431,740,49082,3979,1022,544,11805,2072,34460,3623,1795,608,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,73443,3385,10656,1723,4248,1125,4321,975,1525,494,562,274,16407,1921,3469,752,8799,1400,3235,874,904,572,15171,1803,1206,562,9362,1474,3603,605,1000,411,10099,1644,456,286,6019,1268,3208,822,416,201,11584,1565,438,313,4924,1008,5398,1046,824,394,9526,1150,25,33,1910,653,7017,971,574,223,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1050671,14360,118814,5862,37328,3097,40271,3248,30300,3567,10915,1628,146698,5448,32349,2682,68156,3483,34924,3050,11269,1721,191457,7500,16086,2010,90035,4741,73746,4716,11590,1423,155670,6272,7381,1469,64439,4373,76797,4556,7053,1319,185967,7297,5227,1248,50663,3820,123537,5731,6540,1233,252065,8434,2618,1153,25112,2529,216310,7652,8025,1398,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1006529,13006,122949,5541,33618,2849,52727,4123,27922,2493,8682,1692,149190,6705,30104,2536,78910,5035,34756,3448,5420,1223,200618,8186,12503,1809,116712,5441,64247,4674,7156,1169,153831,6963,4496,1154,73142,4873,69627,4885,6566,1413,176365,6975,3734,1315,56981,4809,110460,5124,5190,1232,203576,6016,2404,843,28645,2990,165177,5323,7350,1205,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,204387,5459,49465,3297,18152,1781,20432,2165,2466,936,8415,1530,42304,2903,14192,1753,18519,1864,2343,801,7250,1374,42730,3124,10143,1581,23005,2220,3046,798,6536,1142,26908,2665,4073,1089,15850,2223,2111,726,4874,1167,23271,2327,2162,676,13962,1694,3329,842,3818,1129,19709,2605,1180,416,9386,1709,6280,1407,2863,924,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,751498,11325,98641,4910,29192,2859,52621,3632,10264,1795,6564,1201,150648,5450,41612,3333,85304,4024,15904,1881,7828,1109,186966,6367,22331,2313,133348,5722,25139,2318,6148,1025,123449,4727,7983,1291,86568,4055,23520,2335,5378,932,111278,4519,4009,850,69456,3642,32987,2500,4826,785,80516,4471,1601,483,32445,2466,42582,3195,3888,679,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,69304,3544,6498,1193,2532,824,2681,750,701,548,584,341,11970,1902,3580,960,6439,1505,1002,498,949,434,15584,2036,1831,630,10248,1690,2142,832,1363,722,11933,2073,1113,691,7308,1657,2448,878,1064,421,12622,2083,1183,697,5323,1159,5084,1312,1032,515,10697,1763,573,530,4032,1106,5209,1162,883,546,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,388347,9229,177055,6565,78095,4588,23416,2649,2183,832,73361,3907,96162,4528,39950,3114,21124,2418,1780,746,33308,3232,67880,4183,17441,2242,24858,2585,2489,853,23092,2215,23744,2429,4158,1006,10068,1322,2225,862,7293,1162,14658,1759,2019,722,5444,1295,3275,900,3920,1015,8848,1443,534,319,2630,727,3972,1048,1712,651,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
