GEO_ID,B15011_001E,B15011_001M,B15011_002E,B15011_002M,B15011_003E,B15011_003M,B15011_004E,B15011_004M,B15011_005E,B15011_005M,B15011_006E,B15011_006M,B15011_007E,B15011_007M,B15011_008E,B15011_008M,B15011_009E,B15011_009M,B15011_010E,B15011_010M,B15011_011E,B15011_011M,B15011_012E,B15011_012M,B15011_013E,B15011_013M,B15011_014E,B15011_014M,B15011_015E,B15011_015M,B15011_016E,B15011_016M,B15011_017E,B15011_017M,B15011_018E,B15011_018M,B15011_019E,B15011_019M,B15011_020E,B15011_020M,B15011_021E,B15011_021M,B15011_022E,B15011_022M,B15011_023E,B15011_023M,B15011_024E,B15011_024M,B15011_025E,B15011_025M,B15011_026E,B15011_026M,B15011_027E,B15011_027M,B15011_028E,B15011_028M,B15011_029E,B15011_029M,B15011_030E,B15011_030M,B15011_031E,B15011_031M,B15011_032E,B15011_032M,B15011_033E,B15011_033M,B15011_034E,B15011_034M,B15011_035E,B15011_035M,B15011_036E,B15011_036M,B15011_037E,B15011_037M,B15011_038E,B15011_038M,B15011_039E,B15011_039M,NAME,B15011_001MA,B15011_001EA,B15011_002EA,B15011_002MA,B15011_003EA,B15011_003MA,B15011_004MA,B15011_004EA,B15011_005MA,B15011_005EA,B15011_006MA,B15011_006EA,B15011_007EA,B15011_007MA,B15011_008EA,B15011_008MA,B15011_009EA,B15011_009MA,B15011_010MA,B15011_010EA,B15011_011EA,B15011_011MA,B15011_012MA,B15011_012EA,B15011_013MA,B15011_013EA,B15011_014EA,B15011_014MA,B15011_015MA,B15011_015EA,B15011_016MA,B15011_016EA,B15011_017EA,B15011_017MA,B15011_018EA,B15011_018MA,B15011_019EA,B15011_019MA,B15011_020EA,B15011_020MA,B15011_021MA,B15011_021EA,B15011_022MA,B15011_022EA,B15011_023EA,B15011_023MA,B15011_024EA,B15011_024MA,B15011_025MA,B15011_025EA,B15011_026EA,B15011_026MA,B15011_027EA,B15011_027MA,B15011_028MA,B15011_028EA,B15011_029EA,B15011_029MA,B15011_030EA,B15011_030MA,B15011_031EA,B15011_031MA,B15011_032MA,B15011_032EA,B15011_033MA,B15011_033EA,B15011_034EA,B15011_034MA,B15011_035MA,B15011_035EA,B15011_036MA,B15011_036EA,B15011_037MA,B15011_037EA,B15011_038EA,B15011_038MA,B15011_039MA,B15011_039EA,state
0400000US33,319445,7531,154150,4194,34585,2647,16122,1966,829,358,7635,1202,1401,656,8598,1480,87109,2974,42014,2693,3584,932,20523,1716,4361,880,16627,1884,32456,1940,15547,1706,1186,463,7328,1080,2657,659,5738,854,165295,5039,47821,3266,16031,1975,5068,1052,6749,1200,6418,1371,13555,1794,91795,3301,24952,2376,12726,1717,14894,1648,18368,1927,20855,2064,25679,1940,6656,1065,2897,818,1285,389,8221,1335,6620,831,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2225869,19068,1077381,11476,328557,6572,146887,4367,16456,2166,79771,5306,9655,1430,75788,4827,568255,8749,259337,7154,26883,2584,157982,5495,26327,2390,97726,4490,180569,5228,79470,3463,9767,1428,46681,2949,18402,1636,26249,2413,1148488,12839,395799,8425,136087,5008,39293,2679,77038,3955,48583,3750,94798,4972,602181,10093,165496,5905,73599,3783,124194,5177,102506,4080,136386,6365,150508,5016,31944,2275,17527,1899,12063,1822,55376,3256,33598,2637,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,359368,7651,170767,5299,41731,2993,20512,2489,3502,1130,8364,1645,2546,1068,6807,1314,82250,3318,40071,3084,4309,995,15733,1820,6384,1530,15753,1747,46786,1975,21787,1670,1938,601,7424,1363,6256,1052,9381,1305,188601,5887,56001,3429,15228,1987,8505,1668,8786,1636,8477,1785,15005,2022,95419,3792,22024,1921,11621,1400,14856,1772,21383,1989,25535,2554,37181,2348,6993,1154,3984,1057,2565,727,13548,1397,10091,1226,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4573878,31998,2127581,19411,752420,11828,303069,10007,38288,3444,168143,7295,32400,3445,210520,7915,1020715,13872,433768,9289,55247,3894,230414,7647,57221,3343,244065,7607,354446,7188,155751,5191,17535,1896,64858,3679,38307,2605,77995,3759,2446297,19227,943781,12108,290504,9041,87163,4377,171630,6869,108235,4389,286249,8164,1140009,15795,311370,7972,140712,4974,198561,6583,194020,6837,295346,8545,362507,6584,82818,4104,43142,3035,23560,2229,115506,4651,97481,4433,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1864989,21622,868508,13777,261828,7722,117051,5445,13045,1681,54161,3314,10593,1952,66978,4680,439592,8634,183900,6344,23759,2324,113257,5072,24549,2725,94127,5711,167088,4701,74233,3581,7474,1003,38933,2781,18128,1958,28320,2115,996481,13350,340905,7806,113049,5853,34403,2699,56963,3300,42617,3227,93873,4735,508698,9442,132155,5466,65922,3759,95717,4545,99262,4626,115642,5561,146878,4872,26268,2261,16000,2024,11410,1429,56539,3374,36661,2629,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,126938,4724,59662,3191,21576,1843,9044,1282,1742,646,3856,901,1802,701,5132,1225,28853,2282,9264,1650,2097,580,7546,1283,4658,1007,5288,892,9233,1182,3174,680,678,323,1445,483,2293,599,1643,455,67276,2830,26207,1940,5190,1265,5146,1031,4470,931,4803,1048,6598,1291,32340,1704,4487,882,6210,971,6104,1144,9392,1065,6147,991,8729,983,366,216,1521,504,418,262,4469,714,1955,602,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2040566,20560,982050,13339,296387,7015,122593,4765,20138,2164,69826,3658,18364,2106,65466,4089,501183,8516,195571,5564,33186,2172,142447,5675,39381,2953,90598,3946,184480,4779,74981,3059,12709,1778,44559,3139,27690,2319,24541,1933,1058516,12867,365639,7785,99807,4418,50662,3514,69005,4438,54511,3452,91654,4428,538060,9817,114019,4895,83191,4157,108593,4763,119624,4956,112633,4032,154817,5068,21025,1910,19568,1756,11332,1669,73401,3328,29491,2133,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,596461,9382,286347,6507,83522,4096,34232,2881,4725,1000,20716,1750,3942,662,19907,2113,139071,3947,51019,3011,9209,1410,37730,2425,16742,1584,24371,1959,63754,2500,22267,1390,2951,589,16557,1460,11484,1234,10495,1143,310114,6621,107002,4152,28955,2322,12066,1534,21708,1917,18512,1834,25761,2311,155106,5064,30001,2633,19179,1869,30728,2339,45581,2427,29617,2470,48006,2652,5678,1009,4953,734,4233,829,24575,1974,8567,1001,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,831120,12749,410317,7508,117057,5418,57504,3896,5512,1279,18442,2211,3463,1146,32136,2517,198672,4875,92086,4301,12667,1748,37912,2844,12832,1677,43175,2898,94588,3410,45002,2490,4483,954,18004,1884,9265,1489,17834,1641,420803,8383,139924,5409,52677,3246,14270,1936,19250,2712,9575,1436,44152,3174,202014,5681,60928,3667,26078,2407,29118,2548,32381,2420,53509,3617,78865,3614,15635,1860,9890,1619,3639,853,29582,2339,20119,2092,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2527174,21162,1219027,12484,383325,9935,155783,6541,19153,1803,93431,4283,23220,2162,91738,5486,612944,9796,256779,8117,33566,2477,163537,6609,47665,3458,111397,3964,222758,6252,94201,4251,12308,1378,48237,2677,34608,2250,33404,2358,1308147,13466,472125,8569,141004,4696,55869,3890,84183,4177,74621,3536,116448,5098,648132,9705,155265,5054,100805,4658,117758,4540,134795,4000,139509,4337,187890,4999,29988,2143,26342,2391,10896,1511,74928,3898,45736,2807,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,233115,6583,113962,4375,31429,2546,11842,1587,1601,650,5926,1461,1215,544,10845,1591,59746,3363,23862,2356,3420,837,13328,1847,4459,992,14677,1608,22787,1755,8989,1290,1110,392,5209,1002,2608,735,4871,1064,119153,3991,39644,2912,11824,1701,5169,1271,7057,1267,4428,1066,11166,1822,61338,3118,15162,2083,9321,1723,8922,1400,12845,1618,15088,1746,18171,1748,3822,859,2993,752,723,339,5852,1158,4781,872,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,834542,12841,398446,8710,106891,5425,41252,3412,5519,1301,30232,3154,5456,1604,24432,2884,195459,6378,75362,4505,10742,1591,56718,3393,13387,2036,39250,3623,96096,3545,40329,2431,5353,875,23760,2144,9564,1404,17090,2003,436096,9208,146410,6645,42387,3430,17155,2376,25142,3083,26666,2850,35060,3278,219659,5795,47938,2981,28088,2560,44884,3462,54079,3184,44670,2819,70027,3116,12236,1391,7002,981,6925,1309,27947,2458,15917,1682,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,146306,4663,70123,3091,21963,2035,9187,1316,1972,706,5329,1116,2072,732,3403,803,33807,2570,12810,1497,1928,561,8812,1360,4825,905,5432,1116,14353,1120,5638,885,1070,519,2672,650,3505,624,1468,354,76183,3065,27537,2243,5857,1054,4483,917,5171,1153,5014,868,7012,1283,37223,2463,7048,1189,6903,1176,5854,1030,10093,1226,7325,1225,11423,1272,1304,396,2298,763,504,251,5124,884,2193,677,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1082373,16427,512807,9284,158190,5032,59228,3780,10011,2032,37584,2991,9390,1740,41977,2837,251700,6521,95416,4311,16416,2016,73378,4049,17895,2108,48595,3534,102917,4017,43240,2449,6531,1068,24444,2695,12028,1259,16674,1570,569566,11122,209516,6545,56887,3406,28024,3295,38897,3274,30366,3055,55342,3655,280760,7814,55569,3316,42161,3036,64202,3473,62141,3670,56687,3646,79290,3937,11333,1503,9221,1497,6290,1138,34857,2638,17589,1872,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4592151,35595,2251946,22439,716854,11597,319169,8301,39406,3867,180330,7700,22669,2795,155280,7209,1140139,19101,498454,11499,67123,4169,317701,9719,68572,3934,188289,7752,394953,6645,173490,5299,20369,2014,103738,4401,42088,3061,55268,2949,2340205,23742,874239,15384,260925,8174,94010,5740,188733,8884,117777,6562,212794,8379,1164566,15912,264862,9121,144457,6846,260070,7759,251786,8214,243391,8146,301400,7896,44798,3388,32534,2582,31406,3006,123893,5019,68769,3886,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,523495,8151,279051,5639,100942,4787,41431,3251,6122,1152,26149,2596,3954,1027,23286,2399,126238,3346,54137,2992,8697,1221,31422,2358,7264,1155,24718,1902,51871,2192,24904,1849,3365,894,8567,894,6514,865,8521,1200,244444,6310,101578,4233,26686,2498,12847,1638,12917,1770,15623,1413,33505,2357,107289,4489,24399,2302,15656,1901,14345,1869,26964,2083,25925,2298,35577,2371,4575,916,4383,1136,2030,689,16060,1601,8529,1388,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,155817,4553,68334,2920,16448,1404,8174,1414,894,345,2321,503,378,192,4681,789,35100,1822,16408,1309,2008,574,5141,909,2721,499,8822,1223,16786,1435,8750,1237,1026,429,2084,510,1453,369,3473,638,87483,2600,24879,1769,8881,1178,1805,478,3363,876,3144,781,7686,1229,45865,1971,13771,1371,5212,860,4453,741,8517,996,13912,1441,16739,1187,3351,707,2345,491,1119,441,4536,733,5388,736,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2010335,20863,977136,12550,296138,7433,149716,5046,12743,1844,55944,3727,9433,1629,68302,3488,506611,8898,245795,6917,23564,2450,112441,5326,20932,2123,103879,4188,174387,4839,85275,4244,6893,1250,34384,2542,13559,1525,34276,2575,1033199,13281,366240,8050,138009,5175,33981,2857,65056,3539,28574,2265,100620,4199,531952,8793,158091,5421,58113,3532,102725,4022,85246,4136,127777,5073,135007,4482,27668,2002,12953,1314,11145,1492,44664,2479,38577,2716,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1540468,15664,766873,10287,229735,6426,117636,5685,10189,1491,38541,3350,8685,1728,54684,3448,379556,7022,186965,5638,22107,2417,69915,4312,20813,1900,79756,4075,157582,4258,75625,3420,8745,1270,28744,2569,18647,2110,25821,2347,773595,10128,259243,6284,99811,4902,25933,2511,38817,3037,22337,2096,72345,4747,388994,8921,113132,5113,50345,3118,61857,3540,59695,3094,103965,4731,125358,4340,24612,2206,19133,1756,8311,1114,39279,2645,34023,2545,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,244955,7468,117001,4675,34076,2788,14321,1816,1476,664,7608,1444,2837,907,7834,1341,57594,3342,20348,2364,4910,1055,13810,1688,7756,1170,10770,1806,25331,1931,10148,1368,1283,661,5094,850,5380,934,3426,769,127954,4631,44866,2796,12504,1747,8520,1461,6431,1201,7964,1196,9447,1533,62987,3433,10786,1293,11066,1488,10699,1385,19558,1908,10878,1545,20101,1640,2262,645,2078,650,1540,582,10347,1424,3874,808,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1074631,12263,506333,8475,151247,5180,62556,3984,8362,1419,33264,2583,8953,1292,38112,2546,261804,6507,105798,3833,17891,1770,66532,3561,21435,1961,50148,3353,93282,3203,37145,2576,5560,882,18082,1650,16458,1505,16037,1681,568298,7972,201281,5238,54760,3361,26788,2153,33898,2705,30429,2390,55406,3192,282052,5659,55267,2836,47556,2982,51906,2755,67189,2523,60134,3350,84965,3362,10775,1318,13335,1489,4459,785,36658,2035,19738,1739,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,102003,4683,50058,3133,15740,2161,6744,1377,1130,510,1923,771,2572,932,3371,939,23780,2333,11316,1772,1487,544,4139,1043,3050,957,3788,1026,10538,1192,5189,936,794,437,1928,677,1608,485,1019,361,51945,2766,19792,2308,4905,1080,3622,1229,2504,786,4880,1314,3881,973,25199,2058,5448,1049,4247,1050,2917,780,7513,1190,5074,1058,6954,907,1162,473,915,395,951,436,2745,571,1181,439,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,585069,11843,220213,7262,70210,5108,24778,2653,7159,1397,22205,2763,6599,1738,9469,1822,113206,5166,41437,2925,7883,1578,40270,3743,10668,1911,12948,1841,36797,2766,11724,1564,1680,574,12658,1660,7324,1098,3411,866,364856,9059,130317,5753,30719,3121,14738,2548,39601,3487,25485,2966,19774,2870,189139,5361,36688,3109,26747,2742,56322,3584,45772,3750,23610,2535,45400,2666,6595,1086,4749,1197,5995,943,21732,2053,6329,1028,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
