GEO_ID,B15001_001E,B15001_001M,B15001_002E,B15001_002M,B15001_003E,B15001_003M,B15001_004E,B15001_004M,B15001_005E,B15001_005M,B15001_006E,B15001_006M,B15001_007E,B15001_007M,B15001_008E,B15001_008M,B15001_009E,B15001_009M,B15001_010E,B15001_010M,B15001_011E,B15001_011M,B15001_012E,B15001_012M,B15001_013E,B15001_013M,B15001_014E,B15001_014M,B15001_015E,B15001_015M,B15001_016E,B15001_016M,B15001_017E,B15001_017M,B15001_018E,B15001_018M,B15001_019E,B15001_019M,B15001_020E,B15001_020M,B15001_021E,B15001_021M,B15001_022E,B15001_022M,B15001_023E,B15001_023M,B15001_024E,B15001_024M,B15001_025E,B15001_025M,B15001_026E,B15001_026M,B15001_027E,B15001_027M,B15001_028E,B15001_028M,B15001_029E,B15001_029M,B15001_030E,B15001_030M,B15001_031E,B15001_031M,B15001_032E,B15001_032M,B15001_033E,B15001_033M,B15001_034E,B15001_034M,B15001_035E,B15001_035M,B15001_036E,B15001_036M,B15001_037E,B15001_037M,B15001_038E,B15001_038M,B15001_039E,B15001_039M,B15001_040E,B15001_040M,B15001_041E,B15001_041M,B15001_042E,B15001_042M,B15001_043E,B15001_043M,B15001_044E,B15001_044M,B15001_045E,B15001_045M,B15001_046E,B15001_046M,B15001_047E,B15001_047M,B15001_048E,B15001_048M,B15001_049E,B15001_049M,B15001_050E,B15001_050M,B15001_051E,B15001_051M,B15001_052E,B15001_052M,B15001_053E,B15001_053M,B15001_054E,B15001_054M,B15001_055E,B15001_055M,B15001_056E,B15001_056M,B15001_057E,B15001_057M,B15001_058E,B15001_058M,B15001_059E,B15001_059M,B15001_060E,B15001_060M,B15001_061E,B15001_061M,B15001_062E,B15001_062M,B15001_063E,B15001_063M,B15001_064E,B15001_064M,B15001_065E,B15001_065M,B15001_066E,B15001_066M,B15001_067E,B15001_067M,B15001_068E,B15001_068M,B15001_069E,B15001_069M,B15001_070E,B15001_070M,B15001_071E,B15001_071M,B15001_072E,B15001_072M,B15001_073E,B15001_073M,B15001_074E,B15001_074M,B15001_075E,B15001_075M,B15001_076E,B15001_076M,B15001_077E,B15001_077M,B15001_078E,B15001_078M,B15001_079E,B15001_079M,B15001_080E,B15001_080M,B15001_081E,B15001_081M,B15001_082E,B15001_082M,B15001_083E,B15001_083M,NAME,B15001_001EA,B15001_001MA,B15001_002MA,B15001_002EA,B15001_003MA,B15001_003EA,B15001_004EA,B15001_004MA,B15001_005MA,B15001_005EA,B15001_006MA,B15001_006EA,B15001_007EA,B15001_007MA,B15001_008MA,B15001_008EA,B15001_009MA,B15001_009EA,B15001_010EA,B15001_010MA,B15001_011MA,B15001_011EA,B15001_012MA,B15001_012EA,B15001_013EA,B15001_013MA,B15001_014MA,B15001_014EA,B15001_015MA,B15001_015EA,B15001_016EA,B15001_016MA,B15001_017MA,B15001_017EA,B15001_018MA,B15001_018EA,B15001_019MA,B15001_019EA,B15001_020EA,B15001_020MA,B15001_021MA,B15001_021EA,B15001_022EA,B15001_022MA,B15001_023MA,B15001_023EA,B15001_024EA,B15001_024MA,B15001_025MA,B15001_025EA,B15001_026EA,B15001_026MA,B15001_027EA,B15001_027MA,B15001_028EA,B15001_028MA,B15001_029MA,B15001_029EA,B15001_030EA,B15001_030MA,B15001_031MA,B15001_031EA,B15001_032EA,B15001_032MA,B15001_033EA,B15001_033MA,B15001_034EA,B15001_034MA,B15001_035MA,B15001_035EA,B15001_036MA,B15001_036EA,B15001_037EA,B15001_037MA,B15001_038MA,B15001_038EA,B15001_039EA,B15001_039MA,B15001_040MA,B15001_040EA,B15001_041MA,B15001_041EA,B15001_042MA,B15001_042EA,B15001_043EA,B15001_043MA,B15001_044EA,B15001_044MA,B15001_045MA,B15001_045EA,B15001_046MA,B15001_046EA,B15001_047MA,B15001_047EA,B15001_048EA,B15001_048MA,B15001_049EA,B15001_049MA,B15001_050MA,B15001_050EA,B15001_051EA,B15001_051MA,B15001_052MA,B15001_052EA,B15001_053MA,B15001_053EA,B15001_054EA,B15001_054MA,B15001_055EA,B15001_055MA,B15001_056MA,B15001_056EA,B15001_057MA,B15001_057EA,B15001_058MA,B15001_058EA,B15001_059EA,B15001_059MA,B15001_060MA,B15001_060EA,B15001_061EA,B15001_061MA,B15001_062MA,B15001_062EA,B15001_063MA,B15001_063EA,B15001_064MA,B15001_064EA,B15001_065EA,B15001_065MA,B15001_066MA,B15001_066EA,B15001_067EA,B15001_067MA,B15001_068MA,B15001_068EA,B15001_069MA,B15001_069EA,B15001_070MA,B15001_070EA,B15001_071EA,B15001_071MA,B15001_072MA,B15001_072EA,B15001_073MA,B15001_073EA,B15001_074MA,B15001_074EA,B15001_075MA,B15001_075EA,B15001_076EA,B15001_076MA,B15001_077EA,B15001_077MA,B15001_078EA,B15001_078MA,B15001_079MA,B15001_079EA,B15001_080MA,B15001_080EA,B15001_081EA,B15001_081MA,B15001_082EA,B15001_082MA,B15001_083EA,B15001_083MA,state
0400000US27,4137786,2105,2035662,2475,258279,2206,4110,918,35377,2644,77849,3726,102362,3831,16101,1838,21443,2265,1037,464,374620,2428,8948,1718,22146,2354,88452,4487,84343,4359,45755,2741,97653,4058,27323,2309,337021,2297,8697,1702,15512,1822,75753,3660,76535,3148,37970,2594,81356,3027,41198,2227,731204,2290,14581,1672,31162,2828,211143,4804,163191,5118,73808,3211,154566,4850,82753,2943,334538,1002,20935,1634,22086,1672,114806,3272,62748,2577,15775,1355,52237,2517,45951,2341,2102124,2672,250174,2319,2299,720,23458,1963,54672,3090,118627,3820,15629,2046,33598,2235,1891,582,364452,2105,7108,1429,13540,1552,55718,3040,76418,3763,54498,3234,113430,3936,43740,2742,332241,2048,9587,1836,10887,1664,52105,3027,69731,3263,46932,2756,91869,3428,51130,2742,735077,2013,15995,1695,21124,1798,180673,4399,179479,4236,89098,3052,164954,4705,83754,4166,420180,1194,26744,1758,25653,1594,176429,4146,84044,3064,22341,1724,57172,2520,27797,2174,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2254067,1436,1074627,2361,161396,3293,4725,1184,33346,3174,49659,3935,58827,3782,6896,1382,7489,1736,454,310,186321,4725,9832,1848,24695,2762,59761,3934,46258,3477,13258,2001,24227,2661,8290,1574,183763,3446,6801,1551,21072,2633,64682,3548,40670,3019,16578,2380,20871,2103,13089,1775,366815,3492,24264,2931,42501,3687,124618,5250,81840,3989,25759,2589,43208,3095,24625,2411,176332,1618,25890,2364,20648,2318,50155,2848,33046,2471,6565,1066,22176,1942,17852,2191,1179440,2407,161617,3149,1597,607,20958,2408,38518,3061,81183,4468,9335,1965,8758,1806,1268,671,189257,4127,5106,1426,17518,2291,44931,3638,50599,3595,24367,2941,29363,2628,17373,2159,197329,3526,5254,1159,14170,2058,46624,3181,52555,3553,25731,2637,34557,2973,18438,2224,393204,2757,17634,2221,39355,3143,117912,4656,95107,4097,39086,3138,55303,3422,28807,2639,238033,1522,27193,2601,38561,2701,82557,3028,43255,2701,11240,1342,18783,1855,16444,1814,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4645096,3121,2245217,3339,301193,3051,6937,1438,37170,2816,102925,4807,114886,4602,12970,2044,24353,2663,1952,619,399388,3362,10826,1825,31081,2983,116006,4680,94851,4314,32658,2824,81810,4009,32156,2403,359261,2459,8511,1595,26721,2606,112209,4401,78754,3591,28192,2725,67042,4026,37832,2670,788554,3329,20730,2340,60767,3486,276619,7496,176076,5718,50346,3499,125531,3981,78485,3435,396821,1219,34383,2342,36426,2341,139540,3993,74958,3450,13822,1573,52441,2696,45251,2815,2399879,2720,296620,2976,4421,1035,29114,2461,76531,4238,132348,5930,16777,2219,35209,3104,2220,533,397146,3243,8410,1361,22749,2471,84917,3998,98435,4349,41831,3110,95713,4138,45091,2893,364591,2456,7688,1510,22865,2301,76144,3334,91550,3916,40202,3075,80403,3716,45739,3004,829985,2793,18595,2293,53266,3383,259667,7416,200705,5847,77479,3817,135974,4908,84299,4371,511537,1678,39047,2904,55622,3075,211183,4546,101049,4183,21398,1979,47077,2533,36161,2528,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,791069,1469,393667,1571,51902,1479,917,522,7349,1284,16807,1837,23039,1904,2008,699,1623,557,159,159,64984,1671,811,409,4342,989,19680,1939,17826,2021,5655,1033,12746,1605,3924,1033,58333,1130,683,391,2502,862,16064,1900,16507,1815,6141,1348,11309,1300,5127,1218,140930,1224,2126,669,7040,1136,45636,2154,37635,2131,12292,1563,24590,2169,11611,1288,77518,596,4002,753,5875,845,22859,1589,15969,1698,2775,707,14645,1283,11393,1483,397402,1770,49998,1551,508,271,7553,1432,13872,1617,22277,2070,1818,637,3585,912,385,265,61533,1216,986,580,2899,899,11922,1393,17284,1771,6553,1122,15572,1510,6317,1244,56494,1011,588,332,2073,743,12413,1463,13205,1356,6269,922,15486,1493,6460,978,141815,1228,1865,569,5357,1013,39762,2125,40295,2672,13921,1328,28058,1942,12557,1498,87562,933,4051,921,5281,801,31967,2218,21589,1658,4681,841,13112,1376,6881,1097,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1404764,1359,690886,1252,95953,1877,1867,761,11305,1569,23461,2219,47070,2969,5454,889,6664,1180,132,133,129271,1914,6250,1306,8581,1684,27799,2363,30610,2472,16235,1851,29419,2320,10377,1492,113456,1452,7437,1335,6043,1180,24921,1885,27065,1802,12539,1385,25456,2011,9995,1241,236027,1605,8267,1063,12211,1509,72353,2793,52528,2672,22604,1704,43470,2418,24594,1912,116179,801,6535,844,7632,1040,42385,2223,26143,1797,5234,797,15871,1533,12379,1328,713878,1360,93603,1539,1072,466,9577,1375,19741,2129,47160,2444,5755,1156,9956,1162,342,202,121478,1629,4902,1054,6522,1039,18539,1661,29460,2469,13769,1546,34556,2165,13730,1329,111105,1616,5100,1018,6458,1434,17096,1825,27334,1806,13444,1467,27292,1998,14381,1642,239243,1725,6721,1257,8750,1317,64315,2344,60667,2839,27987,2302,45377,2097,25426,1905,148449,980,7756,1054,9348,1210,62187,2617,37176,1861,7513,899,16719,1636,7750,937,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2128489,967,1066101,1353,132618,1652,2241,769,27527,2952,48965,3205,42889,2634,6233,1326,4389,1120,374,261,204296,1837,8959,1624,23091,2605,61437,4253,55575,4109,15968,2215,30613,2942,8653,1324,192373,1323,15316,2429,19085,2297,56709,3385,45697,3190,13754,1694,28556,2465,13256,2039,357886,1453,21377,2281,25919,2470,103177,4531,96756,4865,28301,2754,53282,2844,29074,2388,178928,678,11237,1576,14489,1773,44895,2933,46193,2773,11908,1604,29313,2616,20893,1926,1062388,1344,122987,1082,2756,937,19266,2056,40491,2781,46410,2779,6411,1755,6524,1173,1129,616,193571,1491,6270,1324,19655,2304,50647,3468,52738,3940,18304,2280,34118,2951,11839,1509,186897,1292,12209,2071,17493,2194,50274,3401,46852,2447,17995,2350,27665,2028,14409,1506,357029,1298,20777,2145,25229,3104,100286,4549,92557,4508,33069,3280,55445,3560,29666,2658,201904,925,16793,1888,20059,2024,65027,3154,51490,3003,13217,1669,23291,2250,12027,1394,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1052284,1076,515421,1718,64352,1180,827,540,6550,1221,21609,2028,25061,2029,3117,833,6689,1311,499,250,75891,996,1321,823,4633,1020,22286,2030,18608,1774,6877,1201,17806,1995,4360,1135,80531,1487,1823,841,3382,980,24139,2296,14596,1784,6125,1186,20675,2253,9791,1482,203756,1779,3795,919,9602,1633,65605,3770,38111,2791,17581,2075,43044,2751,26018,2427,90891,754,6346,1082,5534,1081,25740,1817,15787,1345,5028,912,16990,1522,15466,1475,536863,1678,63364,1401,851,424,5088,1152,16925,2129,28195,2053,2477,835,8670,1368,1158,565,74191,1368,817,515,2437,938,18368,2195,15535,2026,7932,1327,19865,1987,9237,1446,81838,859,989,583,1450,484,18011,2190,15290,1680,10091,1544,23593,2167,12414,1424,205401,1265,3265,871,6530,1170,53846,2790,42054,3238,25199,2283,46702,2844,27805,2200,112069,1002,8125,1248,6839,838,42831,2530,19662,1713,8933,1344,13820,1586,11859,1472,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6877442,876,3309625,1282,409646,1682,8562,1609,50185,3397,132257,5186,154869,5236,17376,1976,43410,3395,2987,866,573315,2175,30328,3109,30841,3381,150225,5231,105256,5417,37441,3811,153483,5164,65741,3852,583340,1708,29033,2986,32891,3350,163304,6314,96192,4878,33637,3205,139763,4903,88520,3704,1199684,1490,50826,3562,70304,3957,350867,8378,207040,5756,71342,3840,271322,7014,177983,6112,543640,799,48958,2560,48554,3447,166506,5262,78327,3897,20726,1991,95103,4244,85466,3848,3567817,1105,381091,1289,3253,811,36045,2971,100658,4688,159591,5071,22405,2235,53498,3021,5641,1290,566389,1944,20726,2615,21684,2356,112844,5467,101061,5156,44162,3711,171683,5344,94229,4232,600563,1674,22327,2270,26501,2578,129223,5434,104747,5060,47820,3010,166303,5937,103642,4533,1279007,1818,50572,3953,61443,3674,371820,7765,229616,6183,103433,4718,289046,7981,173077,6148,740767,1273,79250,3505,74827,3845,306547,6278,97290,4207,32345,2713,87913,3743,62595,3651,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1577203,1569,775681,1558,111837,2140,3508,1162,20846,2462,33971,3679,46330,3461,3379,1008,3550,1098,253,174,138992,2954,4680,1230,16286,2318,47230,3803,35095,3346,9286,1523,17780,2174,8635,1614,124916,2453,9104,1513,10494,1978,36467,3243,29324,2553,10186,1923,17863,2388,11478,1568,259100,2529,18169,2257,20106,2293,74299,3366,60900,4080,17401,2208,37488,2569,30737,2190,140836,914,16728,1531,10427,1414,33759,2161,26746,2348,6390,1109,21244,1768,25542,1602,801522,1256,103520,1746,2125,888,14054,2138,29359,2993,45170,2966,6523,1491,5551,1367,738,490,131209,1665,4906,1383,11152,1516,24584,2185,37901,2605,15456,2024,23714,2528,13496,1470,124101,1832,7166,1396,10463,1434,26416,2459,28923,2613,14587,1896,22317,2136,14229,1679,276371,2074,17935,2315,18715,2056,68485,3270,68217,3221,25355,2346,43542,3242,34122,2406,166321,959,22004,1812,16111,1893,50313,2700,33562,3112,7150,1177,20278,1970,16903,1853,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15411865,2019,7365855,2818,1006260,3204,24939,2986,131151,6282,285222,7037,391145,8228,53668,4196,111634,5011,8501,1376,1389464,3206,64652,4388,107157,4589,324226,8294,245277,8070,115149,4923,371300,8575,161703,6426,1236957,2684,73004,5431,97944,5147,322603,8829,202502,7743,102554,4392,253878,8149,184472,5945,2539403,3783,155206,6344,192827,7123,743041,11011,437150,8813,209397,6394,456489,8429,345293,9185,1193771,1832,138437,5785,117786,4616,344196,8068,177244,5718,61662,3359,163763,5164,190683,5608,8046010,2618,986295,2411,14211,1722,93519,4695,225530,6994,420859,8262,66013,4230,149379,5275,16784,2097,1406531,2398,46634,3755,84793,4913,248809,9589,226135,7798,132391,6324,411218,9411,256551,7259,1280405,2692,64284,4174,79290,4763,259185,7706,196974,7184,143500,6105,286251,8411,250921,6359,2736707,3117,158329,6692,184911,7435,748672,11800,454818,9000,311128,9129,473514,8674,405335,9810,1636072,1625,207266,5714,161111,5800,603980,8248,219704,5593,81504,3935,173478,5119,189029,6159,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7563892,3127,3628753,4353,518652,4703,15487,2510,83640,5116,170926,6444,194044,7014,17860,2372,33450,4084,3245,1339,624347,6479,36300,3431,60852,4680,155218,5509,155729,5810,45935,3292,125023,5802,45290,3450,646983,5680,34918,3188,60657,4648,170655,6634,139291,6094,49238,3260,128273,5492,63951,3934,1230306,5268,60957,4380,117975,5495,358064,8458,253214,7625,101213,4676,214851,6389,124032,5533,608465,2270,61766,3524,65233,2842,170771,4915,108498,3969,35109,2708,91882,3742,75206,3258,3935139,3498,477130,4309,5902,1242,53550,3886,120278,5912,216843,6695,23631,2789,53667,3604,3259,1031,645166,5158,25563,2834,44327,3767,118919,6431,163004,6127,66639,3906,155903,5263,70811,4233,673234,4674,29684,3012,41742,3613,130322,6060,155774,6402,78433,4689,152852,5216,84427,4707,1343356,4549,41477,3453,92917,4282,355067,7974,312806,8666,155479,5411,250574,6024,135036,5106,796253,1857,66973,3516,97262,4349,284579,6569,157882,4602,42679,2763,92126,4073,54752,2693,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,562700,1260,286955,1863,51019,1582,361,293,4812,1219,14680,1919,23962,2064,3479,959,3632,1038,93,142,55732,1678,1169,609,1977,653,13927,1589,14382,1956,10598,1547,10445,1538,3234,959,42896,998,653,420,1848,670,11705,1608,8371,1409,6270,817,10220,1409,3829,842,91630,1018,1928,501,4143,825,29762,1788,20590,1892,12506,1262,16774,1579,5927,1146,45678,405,6113,883,3522,637,14760,1358,9567,1092,2483,587,5881,1030,3352,615,275745,1330,43866,1240,664,511,2861,845,11089,1444,18590,1562,4377,1360,5908,1182,377,290,45930,1268,329,241,1839,781,7038,1285,9743,1299,8872,1280,12994,1492,5115,1106,38411,965,865,500,670,230,5991,1264,8720,1100,7286,1232,11724,1388,3155,847,90666,1063,1813,532,2282,454,24685,1737,23474,2008,12853,1362,18669,1236,6890,1136,56872,354,6135,758,4497,737,20671,1321,13263,1291,3577,676,6763,842,1966,500,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8922022,2591,4303344,3661,566835,3351,10742,1640,82852,4388,190831,5889,221353,6700,18802,2087,39997,3231,2258,799,721333,3296,20729,2215,57463,4019,216677,7055,165588,6177,56087,3662,145978,5700,58811,3564,703256,2572,19614,2536,48713,3254,234383,6773,151038,5878,53507,4233,128989,5384,67012,3728,1557348,3510,34641,3254,117888,4723,574906,8398,313293,6606,119840,5005,242293,6513,154487,4502,754572,1626,48928,2859,82523,3661,276501,5732,133612,4531,28528,2181,96386,3728,88094,3604,4618678,3208,549933,3110,8831,1556,60282,3329,149653,5493,243609,6389,23666,2841,58310,3574,5582,1099,724897,3812,16541,2312,44646,3212,156285,6026,170430,5993,82410,4459,168934,6497,85651,4237,713213,2410,15473,2164,35975,2830,184043,6418,154294,5614,87235,4126,148218,4883,87975,4292,1633244,3132,32180,3082,103535,4037,571848,10474,343781,7935,168979,5865,255344,7342,157577,4744,997391,1860,59992,3443,117748,4770,454183,7538,167604,5102,43047,2774,93536,4266,61281,2907,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
