GEO_ID,C16001_001E,C16001_001M,C16001_002E,C16001_002M,C16001_003E,C16001_003M,C16001_004E,C16001_004M,C16001_005E,C16001_005M,C16001_006E,C16001_006M,C16001_007E,C16001_007M,C16001_008E,C16001_008M,C16001_009E,C16001_009M,C16001_010E,C16001_010M,C16001_011E,C16001_011M,C16001_012E,C16001_012M,C16001_013E,C16001_013M,NAME,C16001_001MA,C16001_001EA,C16001_002MA,C16001_002EA,C16001_003MA,C16001_003EA,C16001_004MA,C16001_004EA,C16001_005EA,C16001_005MA,C16001_006MA,C16001_006EA,C16001_007MA,C16001_007EA,C16001_008MA,C16001_008EA,C16001_009EA,C16001_009MA,C16001_010MA,C16001_010EA,C16001_011EA,C16001_011MA,C16001_012EA,C16001_012MA,C16001_013EA,C16001_013MA,state
0400000US24,5562102,1310,4617898,16769,395706,8632,64985,6168,20002,2739,30208,3739,123141,10028,38547,4782,65212,6368,19194,3913,34660,4480,44254,5232,108295,10507,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6328899,1440,4912432,19014,536190,8116,131468,8843,19367,2721,64899,6632,332481,13790,18682,3650,111863,7487,37688,5533,8085,1957,71521,7850,84223,6620,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9325319,1863,8487342,18316,265198,9575,22911,2553,45293,4481,54494,5109,130626,8846,15930,2568,43700,4239,16873,3300,16087,2572,49798,3750,177067,10450,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5074032,1826,4537827,11655,193185,6493,14494,2278,23586,2421,23817,4261,33787,4265,6581,1640,21203,3125,18832,3040,6350,1426,104914,6903,89456,6659,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2793325,1896,2690487,7861,59704,4579,4265,1232,4167,1274,1059,531,7286,1901,1988,964,2382,1024,6995,1636,3032,1200,3055,1516,8905,2293,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5669938,2760,5339170,10522,142569,6485,12715,2186,29701,4082,25485,4123,31820,3600,8036,1845,18919,2690,12950,2895,7405,1591,16680,2813,24488,3725,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,954022,1548,918317,3299,11569,1595,1607,629,6697,1453,1400,718,2303,803,283,246,1263,618,440,405,1005,599,1242,664,7896,1249,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1739686,1130,1556320,6880,121495,5325,4530,1302,4764,860,3059,740,11185,2434,1783,805,5143,1470,8197,1683,808,495,8813,2013,13589,3365,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2612849,907,1820810,13699,544365,11410,8816,1515,10382,1937,17312,2850,31092,4821,13054,3220,25017,4156,10153,2899,72947,5378,30828,5702,28073,4870,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1257652,1100,1152468,6228,29253,2589,26114,3329,5711,1438,6807,2010,16294,2749,836,462,5507,1685,1516,958,1427,870,7661,1730,4058,1679,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8368158,1706,5821869,26504,1314748,12494,80686,6907,37818,4024,139628,9337,444423,13342,72249,6748,111376,8496,19073,4173,81452,5286,109969,7920,134867,10190,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1946891,1358,1245287,14931,558654,13648,5361,1332,8103,1604,3147,1553,6452,1382,1247,552,4847,1560,5607,1859,2081,1038,6097,1632,100008,4047,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18480702,2387,12910762,39102,2771996,21264,301557,14011,218488,12071,387415,14805,724607,23658,99698,8638,554632,14517,21389,3635,64514,5605,152209,9523,273435,17837,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9240578,3658,8219675,15121,688994,12316,32228,4408,25886,3106,20087,3911,69057,6044,14177,2602,31412,3534,27048,4299,13408,2567,57313,4842,41293,6037,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,675918,1110,639760,3185,9754,1519,392,291,7413,1228,2261,1055,4830,1519,401,336,891,574,818,697,662,476,2854,1064,5882,1494,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10879145,2799,10158752,20095,234573,8282,27154,4227,92437,8249,48864,3990,93167,6016,13021,2869,45678,4345,11644,2480,9123,1789,46351,5845,98381,10786,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3587881,1439,3234490,8896,242283,5500,6448,1708,10509,1911,3383,1186,12838,2248,5204,1617,9817,2149,15811,2159,3218,970,18438,2998,25442,2531,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3701662,2380,3151117,12271,325048,8333,10824,2178,16656,2788,37340,6580,30057,4394,11818,3421,24351,3205,23419,3230,9930,2668,35970,5271,25132,5110,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12059233,2027,10786163,20600,545585,11012,57422,6641,113717,7817,81273,6359,170256,9510,31159,4447,84618,6509,37154,5237,17421,2880,62146,6823,72319,6675,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,997310,734,784798,5676,116255,2646,15485,2256,1729,812,4301,1301,44928,5048,798,616,6753,1778,1197,779,1172,816,12230,2588,7664,1927,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4481196,2393,4172800,10653,204207,6495,10008,1966,13477,2268,9689,2842,24550,3855,5526,1761,12243,2786,4170,1661,6403,1547,9172,2109,8951,2660,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,786260,939,735515,3496,16883,1540,974,738,6873,1459,1401,734,2673,1145,360,353,1203,710,560,385,641,447,3161,896,16016,2202,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6098770,3058,5704298,11408,226273,7547,13731,3617,13717,2231,7482,2803,36784,4377,8481,1985,13577,2917,9656,3199,6442,2328,17814,3375,40515,6825,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24521695,4129,16004655,42426,7207218,35962,73589,7583,72209,5860,45892,5087,305201,15570,52521,6972,156071,9713,195194,13303,78655,7043,173331,11198,157159,11914,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2647463,1240,2274601,11785,247006,9171,6600,1669,11268,1736,10118,2947,22831,3718,4325,1389,13413,2239,7364,2427,3217,1362,24586,2857,22134,3353,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,596324,668,566270,2360,4682,859,8850,1271,3297,1042,2693,902,4419,1393,186,209,1065,490,1081,781,864,469,1158,689,1759,728,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7750801,3831,6598515,18639,508698,11391,37759,4417,32231,3068,27300,4053,166148,10097,53658,6338,55157,4838,48202,5476,45817,4549,68606,6390,108710,8827,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6529296,1778,5293368,22710,543073,11837,25701,3565,37621,3488,97157,10175,99321,8930,52317,5784,80430,6121,63035,6927,51110,5471,115553,9055,70610,8299,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1751468,1300,1711726,3549,20327,2520,2803,959,2460,897,1510,955,4666,1137,804,643,1503,695,797,535,817,536,2122,846,1933,775,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5401273,1624,4933222,10881,250970,7647,10905,1768,44823,3079,19991,3268,28473,3134,4158,1213,14800,2493,4258,1389,4114,1294,66422,4175,19137,3330,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,544279,1221,509799,2963,21439,2133,1282,545,1614,771,1554,987,1863,862,132,178,1082,808,289,409,460,289,1049,584,3716,1061,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3415739,-555555555,200854,11399,3209680,11395,746,303,514,310,0,225,1499,605,91,151,1451,1732,244,308,131,211,87,98,442,379,Puerto Rico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
