GEO_ID,B08124_001E,B08124_001M,B08124_002E,B08124_002M,B08124_003E,B08124_003M,B08124_004E,B08124_004M,B08124_005E,B08124_005M,B08124_006E,B08124_006M,B08124_007E,B08124_007M,B08124_008E,B08124_008M,B08124_009E,B08124_009M,B08124_010E,B08124_010M,B08124_011E,B08124_011M,B08124_012E,B08124_012M,B08124_013E,B08124_013M,B08124_014E,B08124_014M,B08124_015E,B08124_015M,B08124_016E,B08124_016M,B08124_017E,B08124_017M,B08124_018E,B08124_018M,B08124_019E,B08124_019M,B08124_020E,B08124_020M,B08124_021E,B08124_021M,B08124_022E,B08124_022M,B08124_023E,B08124_023M,B08124_024E,B08124_024M,B08124_025E,B08124_025M,B08124_026E,B08124_026M,B08124_027E,B08124_027M,B08124_028E,B08124_028M,B08124_029E,B08124_029M,B08124_030E,B08124_030M,B08124_031E,B08124_031M,B08124_032E,B08124_032M,B08124_033E,B08124_033M,B08124_034E,B08124_034M,B08124_035E,B08124_035M,B08124_036E,B08124_036M,B08124_037E,B08124_037M,B08124_038E,B08124_038M,B08124_039E,B08124_039M,B08124_040E,B08124_040M,B08124_041E,B08124_041M,B08124_042E,B08124_042M,B08124_043E,B08124_043M,B08124_044E,B08124_044M,B08124_045E,B08124_045M,B08124_046E,B08124_046M,B08124_047E,B08124_047M,B08124_048E,B08124_048M,B08124_049E,B08124_049M,NAME,B08124_001EA,B08124_001MA,B08124_002EA,B08124_002MA,B08124_003MA,B08124_003EA,B08124_004EA,B08124_004MA,B08124_005MA,B08124_005EA,B08124_006MA,B08124_006EA,B08124_007EA,B08124_007MA,B08124_008EA,B08124_008MA,B08124_009EA,B08124_009MA,B08124_010EA,B08124_010MA,B08124_011MA,B08124_011EA,B08124_012EA,B08124_012MA,B08124_013EA,B08124_013MA,B08124_014EA,B08124_014MA,B08124_015EA,B08124_015MA,B08124_016EA,B08124_016MA,B08124_017MA,B08124_017EA,B08124_018EA,B08124_018MA,B08124_019EA,B08124_019MA,B08124_020EA,B08124_020MA,B08124_021MA,B08124_021EA,B08124_022EA,B08124_022MA,B08124_023EA,B08124_023MA,B08124_024EA,B08124_024MA,B08124_025EA,B08124_025MA,B08124_026MA,B08124_026EA,B08124_027EA,B08124_027MA,B08124_028EA,B08124_028MA,B08124_029MA,B08124_029EA,B08124_030MA,B08124_030EA,B08124_031EA,B08124_031MA,B08124_032EA,B08124_032MA,B08124_033MA,B08124_033EA,B08124_034EA,B08124_034MA,B08124_035MA,B08124_035EA,B08124_036EA,B08124_036MA,B08124_037MA,B08124_037EA,B08124_038MA,B08124_038EA,B08124_039EA,B08124_039MA,B08124_040MA,B08124_040EA,B08124_041EA,B08124_041MA,B08124_042EA,B08124_042MA,B08124_043EA,B08124_043MA,B08124_044EA,B08124_044MA,B08124_045EA,B08124_045MA,B08124_046EA,B08124_046MA,B08124_047EA,B08124_047MA,B08124_048EA,B08124_048MA,B08124_049EA,B08124_049MA,state
0400000US26,4274964,19712,1472853,14745,777816,13605,1037421,12710,326371,8085,659004,11495,1499,485,3521696,21389,1244711,14596,602308,11943,875780,12645,258083,7230,539527,10125,1287,426,375096,10048,97553,4733,78682,4706,77952,3952,44105,3042,76715,4210,89,126,65409,4764,14840,1980,19887,2375,15047,2238,4073,1515,11562,2024,0,168,92316,4762,27216,2535,28674,2429,21590,2089,5793,1290,9043,1635,0,168,55932,3934,14659,1685,15025,1787,9024,1525,4731,1066,12370,1656,123,149,164515,6370,73874,4001,33240,2649,38028,2759,9586,1818,9787,1448,0,168,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2773626,11559,1078042,11158,468349,9179,652774,10325,209892,5652,363941,7768,628,316,2174125,12204,848500,9489,342419,7777,525167,9555,169269,5120,288244,7053,526,265,237915,7936,78915,3919,46803,3401,46292,3336,25349,2222,40548,3500,8,14,99296,4191,38972,2743,21005,2210,25554,2215,2613,820,11152,1574,0,145,81150,4681,28881,2730,21612,2280,18561,2258,3405,813,8609,1365,82,142,45713,3407,14916,1618,10332,1650,9273,1572,2585,595,8595,1230,12,25,135427,4577,67858,3510,26178,1950,27927,2433,6671,983,6793,1181,0,145,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1181081,12874,358848,9270,215425,8253,285301,7507,122461,5539,194511,7396,4535,1126,992657,13068,307491,8531,178841,7630,251726,7431,94236,4501,158450,6460,1913,782,122009,7131,35071,3952,22133,2422,20030,2302,19500,3159,25177,3180,98,156,5269,1352,737,436,2015,875,1008,557,478,383,1031,465,0,208,18071,2096,3960,1042,5695,1369,2460,584,1561,622,2009,942,2386,804,20290,2908,2934,909,3360,1163,3750,1384,5019,1340,5227,1391,0,208,22785,2576,8655,1403,3381,875,6327,1302,1667,756,2617,986,138,165,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2773780,14508,963343,12642,501960,11089,693075,13228,234761,7259,370279,9372,10362,2008,2265099,15458,801040,11371,393787,10270,577087,12351,186857,5796,300534,8618,5794,1242,255440,8197,71781,4959,52620,3882,57451,4206,31174,2880,42054,3575,360,353,44846,3511,8920,1508,15944,2226,11713,1714,1464,628,6805,1507,0,184,55310,4006,16951,1870,16036,2271,13589,2119,3254,992,5480,1269,0,184,38906,3621,11906,2065,7493,1464,6555,1436,4179,1007,8773,1474,0,184,114179,4710,52745,3891,16080,2149,26680,2325,7833,1500,6633,1384,4208,1764,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,475287,6316,165217,4895,93603,4487,113390,5465,56958,3156,44712,3018,1407,635,357127,7243,120157,5048,67833,4075,90260,5198,43385,2951,34273,3036,1219,618,48007,3348,15654,1821,9665,1474,10376,1697,8748,1452,3537,821,27,45,3249,900,757,462,996,519,433,314,386,257,658,377,19,31,25078,2507,8201,1226,7516,1782,5502,1267,1401,475,2458,744,0,165,13348,1991,5525,1131,3075,810,1721,699,971,407,1943,655,113,151,28478,2805,14923,1607,4518,974,5098,1016,2067,617,1843,751,29,50,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,954452,6369,340309,7192,155805,5347,231027,5573,95442,3780,129862,4564,2007,642,777728,7352,278306,6523,123305,4889,192852,5060,77951,3596,103480,4501,1834,591,88899,5063,26466,2467,15000,1921,17873,2133,11594,1586,17852,1947,114,138,7533,1359,2203,701,1591,711,1887,640,798,486,1054,468,0,157,26175,2078,9483,1346,6289,964,6384,1049,1479,512,2533,763,7,12,12328,1521,3765,807,2570,719,2760,876,649,272,2584,640,0,157,41789,2560,20086,1621,7050,1222,9271,1105,2971,758,2359,632,52,84,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1246513,11854,347521,8438,343388,10438,315213,9069,111195,5773,126893,6798,2303,646,977046,12804,278985,8043,263621,9662,246238,8224,84269,5027,101932,5789,2001,630,131418,5723,31920,2814,39636,3030,32579,3831,14365,2252,12689,1755,229,176,41958,3826,4095,1183,16425,2300,11819,2001,5357,1172,4197,1068,65,96,27757,3180,7358,1769,9796,1761,6699,1314,1330,672,2566,936,8,18,23956,2519,4402,939,7499,1733,5010,1236,3414,959,3631,934,0,206,44378,3747,20761,2203,6411,1400,12868,2191,2460,1028,1878,949,0,206,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,677618,7884,264627,6705,106632,5607,164964,6884,64527,4653,75835,4933,1033,362,550292,8640,216636,5746,83527,4902,137284,6532,49774,3740,62164,4421,907,326,55129,3883,16434,2050,9689,1607,12438,1794,8752,1797,7718,1378,98,142,6798,1518,2518,1019,1204,623,1355,581,342,446,1379,655,0,185,21028,2518,6230,1223,6618,1334,4342,1012,1799,759,2039,709,0,185,7651,1640,2720,952,1048,576,1520,758,1015,424,1320,629,28,45,36720,3085,20089,2108,4546,1020,8025,1488,2845,984,1215,499,0,185,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4166286,20887,1681223,18345,714893,15985,1033238,17403,298218,9627,436022,11316,2692,638,3000397,21799,1241410,14916,480399,13381,766068,14165,210909,7839,299450,9667,2161,641,333065,10473,96593,5332,72371,5136,69468,4424,41469,3484,52981,3388,183,198,463204,12033,211358,7912,85072,6757,104495,5335,21390,2794,40889,4153,0,200,120053,6218,27449,2858,36638,3120,32898,3371,7916,1635,15101,2471,51,71,83204,6094,15885,1899,21060,2697,16730,2246,9214,1986,20203,2773,112,117,166363,6258,88528,4498,19353,2592,43579,3290,7320,1429,7398,1459,185,172,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,865357,9853,298874,7722,180996,8388,194811,6714,103204,5462,84444,4979,3028,728,685234,10327,236749,6902,138080,6703,161038,6283,82044,5378,64949,4224,2374,621,90993,6040,28025,2789,20976,3102,17510,2059,13698,2421,10566,2205,218,224,9482,1397,3787,923,1676,764,3000,862,418,311,601,398,0,195,19542,2269,6110,1126,5417,1329,3624,831,1950,763,2028,969,413,296,22291,2474,9188,1594,5130,1306,2685,841,1802,637,3463,1040,23,37,37815,3287,15015,1987,9717,1623,6954,1527,3292,1004,2837,999,0,195,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9024559,30864,3536001,29458,1836475,23308,2139182,19396,657819,13492,841124,15681,13958,1476,4766202,27868,1860409,19137,840043,15063,1146998,15620,397005,10083,515244,11314,6503,1177,622538,14919,195973,7413,132674,6536,142914,5802,71416,5156,77957,4627,1604,831,2521815,24926,999168,18380,626381,13650,597944,12966,133821,7502,164032,7198,469,272,574861,14806,215714,7811,140066,8014,147622,6718,26066,3472,42504,4133,2889,547,178810,8451,73095,5261,36149,4034,30678,2948,13642,2354,25051,2544,195,210,360333,11526,191642,7465,61162,3929,73026,4409,15869,2269,16336,2633,2298,550,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4348669,20936,1544831,18212,782022,15487,1007087,16778,400892,12218,561977,11577,51860,3328,3527267,22082,1270128,16626,612560,12486,845513,15333,303929,10575,455328,9882,39809,2927,436173,10742,113118,5719,96709,7552,78657,4449,69980,5468,74460,5276,3249,925,49130,3952,13793,1985,16518,2495,11096,2028,1999,985,5724,1131,0,201,80677,6133,25703,2886,20480,2638,16895,2417,6709,1685,6301,1419,4589,1065,58554,4766,17744,2219,12088,2496,9535,1473,7766,1584,10140,1413,1281,813,196868,7649,104345,5516,23667,2120,45391,3743,10509,2155,10024,1728,2932,1123,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,387697,4300,132024,4551,65712,3491,87409,4341,49257,3076,51203,3157,2092,599,306169,4501,102591,4151,47529,2932,73124,3834,39783,2855,41700,2864,1442,405,39143,3597,11937,1538,7668,1575,6587,1270,6145,1259,6348,1248,458,358,1680,514,438,305,659,368,313,173,19,33,251,218,0,149,17564,1896,6504,1104,4980,952,3329,785,1407,545,1179,343,165,238,6224,1303,2145,844,1542,589,869,420,788,515,853,465,27,60,16917,1414,8409,1037,3334,829,3187,740,1115,350,872,315,0,149,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5241598,25078,1833837,20003,934669,14005,1244888,17297,401911,10771,822760,13918,3533,733,4383642,23963,1571163,18910,747826,12734,1047868,15827,327525,9725,686540,12456,2720,700,408204,13265,108650,5726,84351,4875,87174,4577,48080,3902,79528,5010,421,215,88393,5022,20369,1996,27243,3227,23774,2619,3354,918,13625,1923,28,46,117442,5904,29707,2520,36173,3114,29639,2817,6690,1534,14877,2193,356,264,61236,4709,16055,2088,14530,2249,9736,1369,5029,1048,15878,2090,8,14,182681,7490,87893,4994,24546,2312,46697,3580,11233,1702,12312,1657,0,190,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1703568,10166,552253,8562,303391,8166,412905,7440,197866,5987,227850,5902,9303,1215,1420270,10922,468861,7801,241485,7158,356174,6991,157950,5276,191129,5338,4671,1099,165349,6131,41874,2915,34623,3095,33787,2739,27669,2650,26857,1946,539,313,9039,1330,2267,719,2395,695,2016,619,623,348,1681,617,57,77,28664,2660,8108,1086,9515,1836,6377,965,2488,718,1997,537,179,168,23022,2027,5330,1077,6997,1191,3165,809,3808,951,3514,728,208,175,57224,3337,25813,2366,8376,1246,11386,1225,5328,988,2672,497,3649,678,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1745718,13311,639735,10753,324180,8564,415844,9473,154036,6911,211030,6834,893,521,1249678,14617,454188,9430,219775,7878,309836,8706,107520,6024,157596,6055,763,437,178949,9168,49879,3526,36494,3884,35713,2971,29512,3272,27321,3011,30,54,74883,4569,26115,2666,18363,3095,19714,2451,3392,1293,7299,1407,0,200,70272,4753,24710,2744,19684,2692,15478,2175,3883,1053,6508,1404,9,101,61602,4595,24979,2274,12600,2238,12967,2208,3894,1260,7074,1643,88,160,110334,5784,59864,3866,17264,2447,22136,2638,5835,1340,5232,1312,3,61,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5867765,21065,2145408,19220,1025215,14944,1434230,16317,472085,10609,788022,12738,2805,895,4507420,22663,1671245,17384,732646,12691,1107116,14123,366100,9242,628209,10275,2104,689,489849,13376,140224,5774,98036,5241,106815,5494,58868,4326,85768,5152,138,152,327421,9805,117252,5914,86669,5728,86622,4321,11521,2472,25297,2871,60,99,228809,8053,73121,4212,58448,4182,60679,4010,14956,1956,21242,2260,363,414,86501,4778,28072,2880,18588,2330,15419,1754,8121,1483,16301,2238,0,172,227765,7559,115494,5108,30828,2770,57579,4009,12519,1655,11205,1563,140,206,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,505361,7913,186354,6848,101787,5618,120200,5794,36569,2899,58839,4501,1612,594,405997,7354,152110,6320,78321,4525,98095,5449,29162,2642,47414,4045,895,531,40577,3622,12385,1877,8940,1502,7819,1321,4673,1193,6690,1522,70,117,13420,2149,5252,1413,3010,998,3475,1081,945,637,706,493,32,57,20509,2617,6548,1555,5629,1359,6107,1257,363,312,1624,660,238,169,9107,2106,2167,804,3391,1648,1160,477,594,472,1795,924,0,210,15751,1972,7892,1450,2496,899,3544,1074,832,452,610,432,377,190,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2064944,15572,674970,12952,393069,11961,500779,10141,184037,7842,296197,7543,15892,1934,1712699,15506,573667,11750,314557,10143,427573,10046,140137,6262,250671,6970,6094,1481,185108,7599,48389,3856,42818,3521,33844,3310,29504,3537,29873,3090,680,423,14559,2221,2707,981,5604,1508,3504,1018,1038,616,1635,679,71,126,51361,4198,11611,1743,12845,2285,10852,1767,4292,1359,3544,940,8217,1545,32882,2863,6224,1130,8003,1456,7120,1258,4135,1212,7030,1446,370,249,68335,4721,32372,3210,9242,1593,17886,1782,4931,1425,3444,903,460,379,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,427117,4859,143325,5302,75262,3845,107267,4466,47839,3093,52210,2978,1214,491,340605,5336,111552,4658,59206,3368,90873,4379,35140,2636,42760,2732,1074,502,39307,2987,12509,1587,6226,1295,8332,1341,6476,1423,5643,1051,121,130,1256,524,77,67,277,207,456,357,239,281,207,151,0,155,17790,2106,6003,1047,4708,1158,3378,783,2185,993,1516,526,0,155,5774,1275,1237,392,1300,576,1202,558,1014,667,1021,545,0,155,22385,2147,11947,1598,3545,774,3026,644,2785,943,1063,383,19,31,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2837090,18828,958482,14202,477196,11647,708112,16030,250487,7894,432946,11925,9867,1544,2380225,17855,817523,12825,389125,9921,606514,14955,194378,7870,364610,11175,8075,1450,260803,9414,68099,4952,50533,4611,55357,3839,39680,3634,46532,4063,602,406,21201,2675,5115,1128,5709,1364,5409,1212,1086,682,3882,1291,0,203,38422,3591,12665,1635,9740,1745,8234,1367,2736,1876,4249,1134,798,350,35786,3847,8320,1445,7860,1681,6305,1584,5099,1462,7955,1597,247,181,100653,5560,46760,4016,14229,2289,26293,2662,7508,1634,5718,1561,145,139,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11939372,33410,4154886,30198,2111122,25533,2900724,27323,1303859,22335,1417645,25282,51136,4006,9571029,38873,3430523,29690,1616098,22129,2382283,25596,969627,20722,1141120,21923,31378,3426,1278630,25371,334032,10314,264593,11758,267610,9705,231717,10529,176703,8165,3975,1598,187969,8519,52557,5161,58001,4963,44445,3773,11286,2308,21609,2073,71,117,191481,8730,48121,4224,55450,4945,41334,3861,19702,2656,17512,2560,9362,1692,219143,9888,48270,4454,50305,5320,44029,4734,39410,4538,36064,4035,1065,468,491120,15266,241383,9715,66675,4416,121023,7071,32117,3354,24637,3080,5285,893,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1307408,11591,484985,9717,202422,6723,343933,7628,116122,4713,157830,7044,2116,728,993715,12617,369434,8163,148100,6083,267254,6716,86648,4371,120327,6739,1952,737,154880,7798,47383,3551,26491,2955,35109,3248,21337,2121,24489,2570,71,119,30355,3231,12466,2211,5902,1233,7619,1399,1396,570,2931,792,41,70,33378,2856,11034,1755,9207,1610,8645,1458,1828,834,2664,972,0,185,27879,2805,10883,1612,5183,1249,5154,1078,2770,728,3889,976,0,185,67201,4104,33785,2743,7539,1251,20152,2656,2143,810,3530,905,52,85,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,314505,4380,123944,4056,56314,3477,69269,3674,31046,2283,33897,2276,35,41,237018,4464,94198,3368,39500,2922,54045,3197,23542,1972,25703,1960,30,41,30645,2230,10000,1208,5835,965,5691,1006,4251,760,4868,968,0,151,3749,1137,977,498,1264,657,1250,739,136,199,122,115,0,151,16530,1708,5454,959,4172,877,4264,870,1455,451,1185,611,0,151,5164,1102,2136,601,1126,513,662,362,327,258,913,448,0,151,21399,1782,11179,1202,4417,882,3357,642,1335,493,1106,354,5,151,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4018400,20536,1676373,18596,686557,13822,893031,13904,337220,10814,376613,9411,48606,4233,3112188,24044,1303689,18348,502797,12066,719655,12876,251775,8299,301974,8820,32298,2903,376679,10708,129724,5828,76950,5162,71171,4821,53702,5359,40451,3772,4681,1285,176996,7471,95391,4403,33607,3272,30803,3631,6209,1847,8961,1801,2025,600,99433,6177,28834,2877,28160,3347,21951,2576,6812,1714,7558,1570,6118,1608,70825,4949,22552,2231,17784,2682,12591,2078,7464,1535,9312,1650,1122,643,182279,6807,96183,4300,27259,3018,36860,2972,11258,2145,8357,1457,2362,983,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
