GEO_ID,B18135_001E,B18135_001M,B18135_002E,B18135_002M,B18135_003E,B18135_003M,B18135_004E,B18135_004M,B18135_005E,B18135_005M,B18135_006E,B18135_006M,B18135_007E,B18135_007M,B18135_008E,B18135_008M,B18135_009E,B18135_009M,B18135_010E,B18135_010M,B18135_011E,B18135_011M,B18135_012E,B18135_012M,B18135_013E,B18135_013M,B18135_014E,B18135_014M,B18135_015E,B18135_015M,B18135_016E,B18135_016M,B18135_017E,B18135_017M,B18135_018E,B18135_018M,B18135_019E,B18135_019M,B18135_020E,B18135_020M,B18135_021E,B18135_021M,B18135_022E,B18135_022M,B18135_023E,B18135_023M,B18135_024E,B18135_024M,B18135_025E,B18135_025M,B18135_026E,B18135_026M,B18135_027E,B18135_027M,B18135_028E,B18135_028M,B18135_029E,B18135_029M,B18135_030E,B18135_030M,B18135_031E,B18135_031M,B18135_032E,B18135_032M,B18135_033E,B18135_033M,B18135_034E,B18135_034M,NAME,B18135_001EA,B18135_001MA,B18135_002MA,B18135_002EA,B18135_003MA,B18135_003EA,B18135_004MA,B18135_004EA,B18135_005MA,B18135_005EA,B18135_006EA,B18135_006MA,B18135_007EA,B18135_007MA,B18135_008MA,B18135_008EA,B18135_009EA,B18135_009MA,B18135_010MA,B18135_010EA,B18135_011MA,B18135_011EA,B18135_012EA,B18135_012MA,B18135_013MA,B18135_013EA,B18135_014EA,B18135_014MA,B18135_015MA,B18135_015EA,B18135_016MA,B18135_016EA,B18135_017EA,B18135_017MA,B18135_018EA,B18135_018MA,B18135_019MA,B18135_019EA,B18135_020EA,B18135_020MA,B18135_021MA,B18135_021EA,B18135_022MA,B18135_022EA,B18135_023MA,B18135_023EA,B18135_024MA,B18135_024EA,B18135_025MA,B18135_025EA,B18135_026MA,B18135_026EA,B18135_027MA,B18135_027EA,B18135_028EA,B18135_028MA,B18135_029EA,B18135_029MA,B18135_030EA,B18135_030MA,B18135_031EA,B18135_031MA,B18135_032EA,B18135_032MA,B18135_033MA,B18135_033EA,B18135_034EA,B18135_034MA,state
0400000US37,9645320,3881,2280549,3115,106691,5130,101979,4932,36872,3485,72437,4138,4712,1207,2173858,5765,2034376,10420,1192588,17390,901252,19842,139482,9223,6000202,5370,702652,12649,567216,11755,286538,9486,363110,9816,135436,6548,5297550,13385,4076167,24573,3719093,22730,482215,11374,1221383,21650,1364569,3424,521461,7489,519818,7537,304884,7576,516157,7509,1643,645,843108,7419,836766,7440,563761,9552,817660,7748,6342,1446,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,708181,783,160430,1253,4311,894,4220,892,2773,628,2090,768,91,95,156119,1514,143485,2515,117727,3063,32664,2817,12634,1889,451304,1418,38300,2647,32794,2595,22550,2414,14833,1881,5506,1159,413004,2938,358122,4694,343204,4696,25012,2500,54882,4301,96447,602,32591,1654,32505,1638,23629,1648,32392,1657,86,93,63856,1767,63756,1773,50143,2086,61360,2014,100,70,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11398298,1524,2644952,2607,124343,5851,119742,5844,53360,3582,77172,4782,4601,1092,2520609,6567,2383842,12005,1602765,19670,879053,20345,136767,9211,7072114,3854,838715,14146,699788,14549,345639,8439,426674,10790,138927,6656,6233399,15431,5264662,20591,4715037,27090,682760,15129,968737,15857,1681232,3199,592290,9738,589944,9760,365311,6729,583654,9668,2346,814,1088942,9683,1082764,10145,731664,10382,1047206,10341,6178,1428,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3770254,1443,946133,1328,48649,2788,45043,2644,16523,1894,32021,2477,3606,735,897484,3274,806048,5742,463744,9004,378392,8919,91436,5105,2295734,2733,319393,7197,244480,5961,131322,4930,145156,4796,74913,3510,1976341,7669,1484230,12071,1351567,12325,181142,6400,492111,10695,528387,1972,226375,5044,225332,5088,137642,4307,223009,5069,1043,307,302012,5283,299348,5241,199450,4608,292014,4912,2664,710,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3893092,601,858259,1691,38849,3891,37441,3874,15799,2165,24003,3318,1408,562,819410,3789,770646,6391,501848,11423,298756,10726,48764,5094,2440752,2328,307872,8550,248334,7767,130983,5891,152903,6578,59538,4105,2132880,8652,1674223,14164,1515571,16007,208297,8995,458657,12436,594081,1989,225261,5633,224349,5592,139512,4868,221786,5539,912,538,368820,5008,367217,4972,254035,5639,357757,5073,1603,732,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12569375,1134,2708843,2220,140275,5685,135943,5807,57082,3914,101643,4756,4332,948,2568568,6079,2425597,9193,1684470,18125,860708,17530,142971,8058,7849516,4105,858463,14079,761820,12926,390093,9402,482463,10499,96643,5034,6991053,14579,6024467,20180,5521935,24923,663275,13523,966586,18662,2011016,3135,690385,8757,686956,8688,464708,7613,679320,8488,3429,808,1320631,8299,1312187,8396,956972,9041,1269445,8384,8444,1463,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036046,798,212430,1014,10725,1965,10456,1967,5069,1214,6838,1792,269,315,201705,2244,190410,2988,129195,4339,71358,4511,11295,2317,668448,1598,66444,4499,58273,3990,30102,2630,37137,3514,8171,1707,602004,4775,501806,7274,451504,8103,64135,4372,100198,5757,155168,975,54414,2736,54226,2768,31086,2570,53673,2799,188,225,100754,2745,100415,2750,66931,3124,96212,2680,339,228,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4678122,1962,1076621,1782,49378,4524,47221,4422,17886,2541,34167,3806,2157,821,1027243,4957,956805,7024,552549,11059,436533,10329,70438,6796,2893842,3560,367570,11343,296516,9982,154854,7050,189744,7905,71054,5221,2526272,11499,1934986,16997,1739617,19710,262505,8391,591286,14043,707659,2265,263090,5752,262386,5777,150894,4844,260855,5801,704,456,444569,6397,441356,6402,296335,7186,431615,6416,3213,876,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,827039,886,207264,1102,8868,1560,8297,1588,3819,1023,5544,1231,571,378,198396,1697,185845,2785,129880,4051,65683,3599,12551,2118,501769,1458,57310,3423,46909,3072,27567,2544,25821,2485,10401,1565,444459,3814,375228,5256,353223,5138,37834,2824,69231,4058,118006,900,41934,2125,41499,2150,26151,1923,41247,2116,435,405,76072,2093,75935,2105,52000,2134,74181,2202,137,131,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6394644,1872,1489574,2723,68386,4930,65922,4628,27294,2894,44107,3987,2464,1222,1421188,5299,1338365,8180,803640,12872,587345,13005,82823,7263,3983560,4085,546546,12072,447647,10991,218192,7673,291717,8742,98899,5528,3437014,12208,2739247,17961,2452114,20214,373975,10439,697767,15269,921510,3007,368788,6636,367838,6725,215029,5108,364499,6640,950,565,552722,7032,548963,7053,363048,7540,535373,7176,3759,1019,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25976562,4689,7028782,4125,296048,11211,269744,10398,108721,6449,177490,9355,26304,3259,6732734,11565,5870733,24203,3343698,29467,2682604,31229,862001,22698,16065579,7700,1602460,23921,1219146,20667,663571,13375,714565,16961,383314,12214,14463119,25080,10044500,41128,9271867,43850,1048059,17681,4418619,40939,2882201,4431,1148650,13476,1131664,13070,590000,10583,1118926,13021,16986,2767,1733551,13445,1692608,13564,1055198,12177,1621944,13675,40943,4470,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2874213,958,893685,1099,27185,2648,25462,2616,17947,2311,11120,2111,1723,614,866500,2876,783332,6920,640759,7532,168010,7874,83168,6282,1701705,1754,146584,6082,123465,5304,79332,4274,61215,4272,23119,2662,1555121,6362,1263108,11039,1196630,11303,94575,5612,292013,9333,278823,1286,100382,4039,99649,3992,63206,3266,98372,3919,733,524,178441,3846,177073,3989,115638,3747,170608,4302,1368,666,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620896,121,123812,926,6261,1030,6189,1037,1958,573,5116,998,72,110,117551,1156,113741,1777,67432,3281,52198,3417,3810,1332,397726,1063,45707,3203,43233,3047,19438,2206,29837,2580,2474,738,352019,3417,313729,4340,259713,5212,62558,3935,38290,3213,99358,666,33999,1819,33982,1817,22310,1596,33795,1810,17,31,65359,1942,65118,1935,43709,2035,62824,1947,241,159,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8054191,4117,1861658,3426,67138,3825,63501,3737,32488,2411,35967,3192,3637,1093,1794520,5375,1696906,8907,1273571,15693,468646,13260,97614,6566,5112923,5205,474379,11672,388842,10550,234354,8306,209790,7880,85537,5035,4638544,12192,3846486,20527,3645187,22072,309308,10257,792058,17889,1079610,3908,366139,7477,363235,7615,242613,6082,359347,7636,2904,906,713471,7612,704595,7914,525653,8266,677077,7629,8876,2031,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6864149,3132,1594503,1391,64697,4793,61021,4834,30114,2839,35793,3985,3676,1005,1529806,4967,1438687,10000,958172,13110,544157,13536,91119,8025,4339199,4524,482279,12653,399831,10435,218926,8416,237346,8728,82448,5714,3856920,13389,3081468,19106,2872094,18849,302735,8739,775452,17163,930447,2388,347533,6944,344920,6903,218511,6608,340291,7007,2613,1161,582914,7454,578231,7586,405230,7040,557742,7548,4683,1108,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1824821,505,381156,1325,22507,2799,22320,2779,8199,1780,15269,1947,187,152,358649,2942,338531,4445,197662,7570,156311,6823,20118,3592,1132703,1837,205141,6095,173554,5474,79030,3941,121279,5190,31587,2838,927562,6238,725037,9438,646101,10066,103248,5431,202525,7967,310962,1342,141335,4188,141018,4189,90690,3951,140491,4168,317,231,169627,4291,169292,4242,124058,4073,165507,4286,335,318,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5669266,705,1304781,2151,58696,3785,56730,3803,25946,2315,39781,3482,1966,649,1246085,4388,1186763,6018,831672,11187,411315,9322,59322,4535,3544103,2827,355057,8555,311414,7936,167139,5811,188831,6790,43643,3273,3189046,9164,2778708,12702,2492374,14715,360502,9356,410338,10566,820382,1700,272041,5502,271494,5517,176003,4809,270336,5475,547,325,548341,5497,546361,5574,378252,6534,534006,5552,1980,502,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,573210,764,139291,1635,5838,1186,5683,1181,3276,1066,3229,761,155,219,133453,2204,125674,2735,95910,3907,35476,3731,7779,1543,358526,1875,36518,2807,29083,2670,20544,2261,14244,1947,7435,1262,322008,2792,260588,5036,251149,4916,18232,2450,61420,4456,75393,1195,26093,2000,26042,1998,18139,1900,25429,2027,51,86,49300,2100,49112,2108,34765,2081,47762,2177,188,206,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3588641,531,813267,206,67620,5397,66816,5339,18324,2790,50978,4576,804,505,745647,5407,719194,5462,288541,9604,452727,8968,26453,3711,2183218,1137,392452,11544,371866,11497,115228,7029,280452,9374,20586,2815,1790766,11541,1613699,13586,846396,16745,804497,14456,177067,9370,592156,972,294902,5462,292887,5406,69316,3802,288895,5483,2015,765,297254,5431,294784,5562,87265,4653,283594,5342,2470,894,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
