GEO_ID,B14002_001E,B14002_001M,B14002_002E,B14002_002M,B14002_003E,B14002_003M,B14002_004E,B14002_004M,B14002_005E,B14002_005M,B14002_006E,B14002_006M,B14002_007E,B14002_007M,B14002_008E,B14002_008M,B14002_009E,B14002_009M,B14002_010E,B14002_010M,B14002_011E,B14002_011M,B14002_012E,B14002_012M,B14002_013E,B14002_013M,B14002_014E,B14002_014M,B14002_015E,B14002_015M,B14002_016E,B14002_016M,B14002_017E,B14002_017M,B14002_018E,B14002_018M,B14002_019E,B14002_019M,B14002_020E,B14002_020M,B14002_021E,B14002_021M,B14002_022E,B14002_022M,B14002_023E,B14002_023M,B14002_024E,B14002_024M,B14002_025E,B14002_025M,B14002_026E,B14002_026M,B14002_027E,B14002_027M,B14002_028E,B14002_028M,B14002_029E,B14002_029M,B14002_030E,B14002_030M,B14002_031E,B14002_031M,B14002_032E,B14002_032M,B14002_033E,B14002_033M,B14002_034E,B14002_034M,B14002_035E,B14002_035M,B14002_036E,B14002_036M,B14002_037E,B14002_037M,B14002_038E,B14002_038M,B14002_039E,B14002_039M,B14002_040E,B14002_040M,B14002_041E,B14002_041M,B14002_042E,B14002_042M,B14002_043E,B14002_043M,B14002_044E,B14002_044M,B14002_045E,B14002_045M,B14002_046E,B14002_046M,B14002_047E,B14002_047M,B14002_048E,B14002_048M,B14002_049E,B14002_049M,NAME,B14002_001MA,B14002_001EA,B14002_002MA,B14002_002EA,B14002_003MA,B14002_003EA,B14002_004EA,B14002_004MA,B14002_005EA,B14002_005MA,B14002_006EA,B14002_006MA,B14002_007MA,B14002_007EA,B14002_008EA,B14002_008MA,B14002_009EA,B14002_009MA,B14002_010MA,B14002_010EA,B14002_011EA,B14002_011MA,B14002_012MA,B14002_012EA,B14002_013EA,B14002_013MA,B14002_014MA,B14002_014EA,B14002_015EA,B14002_015MA,B14002_016EA,B14002_016MA,B14002_017EA,B14002_017MA,B14002_018MA,B14002_018EA,B14002_019MA,B14002_019EA,B14002_020EA,B14002_020MA,B14002_021EA,B14002_021MA,B14002_022EA,B14002_022MA,B14002_023MA,B14002_023EA,B14002_024EA,B14002_024MA,B14002_025MA,B14002_025EA,B14002_026MA,B14002_026EA,B14002_027EA,B14002_027MA,B14002_028MA,B14002_028EA,B14002_029EA,B14002_029MA,B14002_030MA,B14002_030EA,B14002_031EA,B14002_031MA,B14002_032EA,B14002_032MA,B14002_033MA,B14002_033EA,B14002_034EA,B14002_034MA,B14002_035MA,B14002_035EA,B14002_036MA,B14002_036EA,B14002_037EA,B14002_037MA,B14002_038EA,B14002_038MA,B14002_039EA,B14002_039MA,B14002_040MA,B14002_040EA,B14002_041MA,B14002_041EA,B14002_042EA,B14002_042MA,B14002_043EA,B14002_043MA,B14002_044MA,B14002_044EA,B14002_045EA,B14002_045MA,B14002_046MA,B14002_046EA,B14002_047EA,B14002_047MA,B14002_048EA,B14002_048MA,B14002_049MA,B14002_049EA,state
0400000US25,6478552,5733,3135281,4714,855515,8620,56180,3898,29453,3148,26727,2411,41515,3020,36617,2781,4898,1065,153861,5021,139812,4907,14049,1897,164828,5685,148664,5332,16164,2040,178669,3938,157391,4224,21278,2165,203483,6536,114344,5458,89139,5285,56979,4756,15686,1915,41293,3863,2279766,8508,3343271,4135,895338,8688,55636,3473,27354,2601,28282,2426,37875,2851,33149,2648,4726,1043,146293,4244,134822,4255,11471,1410,155268,4571,139671,4680,15597,1831,165982,3628,150002,3906,15980,1942,253525,6562,134220,5281,119305,5046,80759,4207,24805,2164,55954,3500,2447933,8491,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9564139,4906,4689366,4419,1281984,11054,74455,3721,51507,3488,22948,1907,67736,3933,60590,3703,7146,1187,254741,6316,229142,6115,25599,2543,261565,5926,236499,6064,25066,2404,282022,4561,257750,4448,24272,2049,285110,8189,247698,7380,37412,3000,56355,2929,41257,2658,15098,1738,3407382,10603,4874773,4860,1312368,10152,66161,3053,43335,2808,22826,2196,60417,3597,53593,3272,6824,1275,238931,6280,212116,6133,26815,2212,255770,6208,230318,5568,25452,2417,265435,5307,242572,5380,22863,2099,352910,8723,300597,8130,52313,4007,72744,3590,56932,3303,15812,1832,3562405,9657,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5216472,4157,2586165,4734,688610,6903,45742,2791,28048,2388,17694,1943,37140,2652,31702,2406,5438,1142,145897,3953,129797,3816,16100,1661,146588,4340,131177,4578,15411,1722,151054,3176,139500,3107,11554,1494,136593,5005,106964,4382,29629,2434,25596,2705,13909,1519,11687,1895,1897555,6699,2630307,5115,720734,7122,43883,2866,27564,2271,16319,1702,34963,2553,29945,2574,5018,1056,138985,4227,120694,4294,18291,1748,140395,4548,125598,4379,14797,1705,142164,2982,129473,3198,12691,1493,178512,4944,135458,4364,43054,2971,41832,2849,24358,2280,17474,1797,1909573,7142,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2884400,4453,1398981,5955,393109,6335,24590,2440,18074,2269,6516,1469,25796,2802,22312,2703,3484,1118,88939,4225,79865,4253,9074,1938,81889,4609,73157,4382,8732,1473,86843,4259,77642,4239,9201,1388,73230,5139,66926,4548,6304,1540,11822,1403,8706,1322,3116,884,1005872,6746,1485419,5595,417860,7877,26280,2839,19419,2333,6861,1801,22715,2619,20798,2589,1917,715,80528,3833,73928,3603,6600,1331,81511,4378,72611,4038,8900,1578,74990,4002,65687,3732,9303,1612,113772,5495,100121,5125,13651,2267,18064,2082,13953,1863,4111,1145,1067559,6679,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5827167,5209,2848327,5679,758694,7991,51513,3417,31435,2792,20078,2029,38957,2934,33719,2827,5238,1199,156598,5879,135000,5590,21598,2729,163607,5867,146159,5493,17448,1832,160977,4313,143789,4260,17188,1973,149830,5919,115672,4951,34158,3349,37212,3665,20356,2731,16856,2294,2089633,7661,2978840,5484,790762,9015,50441,3063,28422,2565,22019,2431,41146,3232,35697,3015,5449,1099,150747,4963,131401,5018,19346,2010,155175,5258,134689,4937,20486,1837,149085,3725,131444,3600,17641,2083,197861,7003,150311,6399,47550,3849,46307,3422,26350,3077,19957,2082,2188078,8197,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,978459,1998,487275,2532,117361,3706,6357,1316,3417,1157,2940,750,8129,1354,7774,1320,355,254,23982,1973,21765,1955,2217,597,25220,2112,23621,2148,1599,484,23884,1500,22346,1560,1538,543,26148,2625,22143,2279,4005,1571,3641,924,2643,794,998,473,369914,3675,491184,2462,121149,3440,6485,1257,3893,969,2592,732,6881,1108,6540,1123,341,256,23859,1694,21883,1630,1976,596,23507,1810,21960,1735,1547,435,24754,1750,23060,1778,1694,736,29537,2428,25803,2202,3734,1225,6126,1222,5084,1124,1042,571,370035,3354,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1793753,2276,887830,2961,253985,4112,15920,1663,10707,1445,5213,834,14180,1580,11844,1393,2336,678,52479,2780,45992,2498,6487,1108,52255,2447,44404,2539,7851,1269,50140,2130,44663,2081,5477,730,58592,3426,48941,3285,9651,1874,10419,1316,7234,1202,3185,661,633845,3966,905923,2572,263435,4082,16256,1713,8887,1192,7369,1383,12834,1618,10983,1559,1851,552,50744,2505,43208,2415,7536,1249,49686,2738,43578,2623,6108,972,51280,1963,45977,2090,5303,790,65104,2835,52850,2896,12254,1686,17531,2038,11701,1555,5830,1195,642488,4147,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2687969,3214,1350944,3285,341156,5659,16963,1983,10830,1690,6133,1146,16130,2139,14262,2132,1868,775,77435,3875,72378,3909,5057,1280,76641,3606,72820,3469,3821,977,80168,3006,76381,3304,3787,1098,61873,4441,53911,4014,7962,1561,11946,2004,8247,1616,3699,1029,1009788,5600,1337025,3333,341510,5162,13180,1841,7432,1336,5748,1266,19845,2684,18195,2492,1650,784,77318,4065,73030,4217,4288,1101,67518,3300,64282,3350,3236,716,73421,2301,69721,2396,3700,1069,75794,3708,64152,3603,11642,1825,14434,1817,9164,1299,5270,1227,995515,5131,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1286014,2251,632683,2589,153819,3820,8026,1139,3802,877,4224,863,7577,1383,6067,1224,1510,741,31539,2056,28418,2064,3121,1007,31689,2517,28820,2334,2869,724,34383,1879,30277,2029,4106,916,33572,3201,22025,2520,11547,1882,7033,1436,2265,681,4768,1279,478864,4188,653331,2457,165093,3699,10746,1749,4201,1060,6545,1434,6574,1147,5485,1120,1089,499,31125,2222,27581,2245,3544,896,30500,2304,26967,2107,3533,1006,34025,1676,30347,1777,3678,1112,40761,2568,27003,2450,13758,1854,11362,1685,5540,1065,5822,1389,488238,3670,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8593716,5609,4190516,5090,1129870,8230,87152,4969,49823,4192,37329,3136,62804,3842,54889,3782,7915,1064,220255,5690,198525,5368,21730,2169,236798,5498,215268,5903,21530,2437,254115,4789,226657,4846,27458,2551,218173,5415,163564,6158,54609,3651,50573,3388,25035,2546,25538,2326,3060646,8097,4403200,4023,1135762,8847,79833,3402,39850,3392,39983,2719,56955,3577,47997,3433,8958,1574,214276,5713,192986,5926,21290,2109,230734,6176,205370,6565,25364,2206,229180,4682,203412,4986,25768,2914,257954,7368,194715,6773,63239,4275,66830,4253,36822,3204,30008,2312,3267438,8784,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2004065,3239,992149,2904,277158,5801,14280,1910,9419,1376,4861,1169,15774,2164,14567,2082,1207,489,60972,2969,55917,2903,5055,1121,56561,3097,52115,3068,4446,1139,58960,2919,53729,2661,5231,1326,59068,5010,53177,4807,5891,1721,11543,2015,9592,1855,1951,695,714991,6205,1011916,3099,288084,5285,14709,1847,10902,1785,3807,915,13930,1986,11942,1797,1988,737,56791,3000,53864,2801,2927,953,55700,3443,50801,3338,4899,1293,58751,2938,52875,3071,5876,1404,71394,3682,64528,3883,6866,1440,16809,2263,14057,2081,2752,806,723832,5520,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18960288,8775,9185149,6608,2430064,13070,151014,4950,83101,3909,67913,3368,119621,5562,99983,5102,19638,1979,475569,9070,417760,9429,57809,3517,488057,8761,427784,8842,60273,3689,518023,7316,453356,7286,64667,4195,552144,9851,362217,8995,189927,6702,125636,5267,49245,3731,76391,4881,6755085,12538,9775139,8737,2527422,13716,144548,6406,77629,5033,66919,4317,116250,6355,95163,5359,21087,2775,449003,8902,389347,8454,59656,4053,464630,8459,403856,8936,60774,3525,485916,6883,423914,7200,62002,3918,678646,10823,436667,10060,241979,7937,188429,7631,78193,4774,110236,6244,7247717,13611,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9497455,6399,4623932,7976,1257392,10646,78260,4211,43106,3414,35154,2927,67493,4438,62144,4418,5349,1131,264124,5912,239236,6039,24888,2702,263997,7074,239235,6999,24762,2444,270186,5930,249311,6074,20875,2375,266899,7017,218623,6673,48276,4008,46433,3144,28026,2614,18407,2367,3366540,9060,4873523,7880,1303350,12110,67527,4507,38824,3574,28703,2658,72122,4265,65094,3991,7028,1493,245113,7488,222302,7055,22811,2410,249868,6377,226677,6888,23191,2703,248530,6367,229257,6546,19273,2105,348137,9430,289931,8988,58206,4061,72053,4065,47451,3474,24602,3047,3570173,12568,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,695127,1426,354247,2222,91114,3141,6618,1071,4910,1055,1708,493,5216,954,4758,951,458,305,16555,1798,15006,1702,1549,661,18293,1542,16415,1609,1878,814,15808,1372,14160,1421,1648,788,25832,2150,24010,2317,1822,775,2792,960,2222,865,570,352,263133,3006,340880,2160,89202,2564,5129,1177,4006,1139,1123,393,4362,832,4126,828,236,182,17838,1606,16025,1650,1813,641,15625,1746,13988,1714,1637,634,15254,1077,13582,1404,1672,802,25929,2030,23248,1866,2681,747,5065,1116,4057,940,1008,563,251678,2925,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11168272,7209,5451453,6927,1454098,9954,95893,4770,58225,3675,37668,3197,76331,4420,66082,4318,10249,1668,298631,6340,256292,6505,42339,3165,310025,7648,271866,7431,38159,2794,321036,5536,279261,5447,41775,3010,294206,7403,230685,7655,63521,3884,57976,3627,39715,3337,18261,1991,3997355,10107,5716819,5891,1498259,11126,88894,4720,50982,3719,37912,3190,68694,3582,57991,3068,10703,1610,284344,7245,245871,7855,38473,2813,300397,6313,261679,6612,38718,3359,299654,5099,259173,5254,40481,3324,373534,6985,290997,7345,82537,4380,82742,4262,55495,3807,27247,2365,4218560,10780,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3696144,3698,1825285,3823,493587,4401,32725,2160,25364,2103,7361,1092,30696,2284,28183,2201,2513,722,113440,2978,104311,3131,9129,1477,105501,3318,98375,3331,7126,973,101515,2464,94464,2386,7051,1237,92584,3804,78124,3603,14460,1929,17126,1790,12488,1485,4638,842,1331698,5357,1870859,3271,500820,6161,34209,2495,26695,2297,7514,1123,29585,2028,27164,1939,2421,725,103216,3375,95049,3294,8167,1429,102384,3655,94796,3733,7588,983,97281,2655,89903,2823,7378,1161,112714,4451,96796,4468,15918,1832,21431,2369,17325,2266,4106,720,1370039,5070,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3796542,4301,1877937,4792,478548,7663,28133,2925,14684,2482,13449,2046,25524,2518,22400,2495,3124,866,94692,3995,85494,3977,9198,1496,97802,4728,87993,4777,9809,1466,99993,3461,92629,3650,7364,1422,113261,6013,97288,5352,15973,2662,19143,2627,11988,2029,7155,1500,1399389,6993,1918605,3986,483312,6929,24674,2638,11591,2198,13083,1612,23332,2636,20542,2469,2790,761,91625,3784,82601,3630,9024,1560,94705,3667,86330,3702,8375,1480,95186,3598,86570,3792,8616,1567,127456,4210,106937,4318,20519,2321,26334,2710,18126,2268,8208,1469,1435293,7132,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12355616,6453,6031778,5540,1503995,10515,98610,4267,43273,3294,55337,3359,73486,3397,61669,3161,11817,1684,308804,5651,265698,5309,43106,3068,309785,6593,267622,6393,42163,3087,332574,5629,289915,5887,42659,3390,313511,8187,203119,7158,110392,6394,67225,3977,28733,2922,38492,3009,4527783,11943,6323838,6191,1549484,12039,87436,3953,41998,3511,45438,3062,73547,4026,60944,3838,12603,1548,287207,6222,247774,6140,39433,2897,298525,6079,256526,5837,41999,3389,312619,4922,270499,4976,42120,3614,392869,9329,250800,8015,142069,5749,97281,4445,45778,3347,51503,2919,4774354,11674,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1019552,1881,496742,1831,129668,3635,6879,1352,3251,958,3628,845,6144,1364,4842,1233,1302,704,23606,2032,20993,2033,2613,865,24727,1894,22504,1939,2223,721,27443,1934,23553,2010,3890,882,33317,2813,19415,2253,13902,1757,7552,1581,2596,722,4956,1244,367074,3728,522810,1900,134303,3519,6168,972,3529,830,2639,702,4416,1128,3798,1031,618,450,22264,1911,19602,1757,2662,876,23621,2025,20038,1953,3583,952,25579,1748,21847,1770,3732,953,42746,2664,24717,2461,18029,1741,9509,1819,4466,1020,5043,1382,388507,3405,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4607046,3900,2232732,5051,585912,7491,30144,2885,18204,2464,11940,1866,34819,3107,30571,2825,4248,1007,130328,4884,120354,4844,9974,1696,120592,4580,110431,4697,10161,1812,125863,4818,115589,4713,10274,1876,121364,6473,98948,5361,22416,2872,22802,2615,15318,2212,7484,1741,1646820,7381,2374314,3930,624794,8675,33005,3220,19863,2578,13142,1955,37580,3095,33518,2904,4062,1148,120350,5749,110025,5786,10325,1709,111594,4874,100104,4882,11490,1791,124249,4737,112113,4638,12136,1863,162170,6102,129861,6039,32309,3349,35846,3352,26549,2937,9297,1629,1749520,8159,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,809022,1678,405471,2295,109604,2914,6365,1143,4029,842,2336,728,6743,895,6400,862,343,173,24197,1853,20867,1689,3330,955,23616,1731,21448,1809,2168,499,22960,1738,20859,1858,2101,606,21164,1994,17523,1870,3641,1161,4559,1095,3824,1034,735,360,295867,2863,403551,2079,110356,3251,6669,1107,4391,810,2278,718,7238,1102,6293,1016,945,471,22841,1545,20830,1656,2011,571,20064,1427,18187,1527,1877,715,21144,1331,18175,1365,2969,725,26696,1976,21061,1860,5635,1067,5704,841,4221,780,1483,496,293195,2616,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6262781,5054,3053401,5465,788547,9015,44575,3670,27934,3060,16641,2258,46944,3615,42242,3604,4702,1411,165924,5796,148821,5709,17103,2129,175310,6697,150935,6377,24375,2105,174588,4814,150850,4721,23738,2150,153846,7200,119685,5623,34161,3939,27360,2667,17642,2041,9718,1515,2264854,9239,3209380,5524,809304,10440,42326,3244,26768,2698,15558,2122,40395,2934,36143,2801,4252,1021,164354,6159,146651,5594,17703,2319,162165,5610,139976,5470,22189,2666,164580,5263,145194,5857,19386,2348,189285,7451,146637,7247,42648,3746,46199,3907,29060,3199,17139,2254,2400076,10532,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25340921,12379,12583195,13530,3689821,19758,239710,8114,162663,6716,77047,4992,215278,7672,195266,7510,20012,2703,830690,13237,782242,13261,48448,4555,817511,13418,768297,12970,49214,3293,775056,10164,724972,10722,50084,3473,683894,14384,583354,14163,100540,6646,127682,7031,90189,5780,37493,3408,8893374,17663,12757726,11682,3726284,19752,217347,9025,144222,7293,73125,4634,208506,8117,190788,7857,17718,1932,788762,12156,736515,11477,52247,3737,767086,13959,712543,13560,54543,4444,740235,12416,693998,12578,46237,3514,839966,16176,714264,15872,125702,7376,164382,7707,119503,6442,44879,3155,9031442,18626,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2751885,3220,1381918,3419,480685,6133,30163,2809,17295,2115,12868,1657,27227,2416,24664,2224,2563,881,101397,3673,95639,3709,5758,1162,99260,3704,94493,3667,4767,863,98599,2788,92871,2775,5728,1135,106800,5365,80140,4398,26660,3133,17239,1822,11557,1594,5682,952,901233,6588,1369967,3117,464419,6351,27868,2251,14298,1717,13570,1569,25732,2476,24452,2426,1280,418,99230,3850,93946,3779,5284,1262,91625,3443,86925,3404,4700,1018,91749,3034,87416,3036,4333,928,111296,4693,82794,4018,28502,3374,16919,1812,11776,1622,5143,1193,905548,6168,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
