GEO_ID,C25121_001E,C25121_001M,C25121_002E,C25121_002M,C25121_003E,C25121_003M,C25121_004E,C25121_004M,C25121_005E,C25121_005M,C25121_006E,C25121_006M,C25121_007E,C25121_007M,C25121_008E,C25121_008M,C25121_009E,C25121_009M,C25121_010E,C25121_010M,C25121_011E,C25121_011M,C25121_012E,C25121_012M,C25121_013E,C25121_013M,C25121_014E,C25121_014M,C25121_015E,C25121_015M,C25121_016E,C25121_016M,C25121_017E,C25121_017M,C25121_018E,C25121_018M,C25121_019E,C25121_019M,C25121_020E,C25121_020M,C25121_021E,C25121_021M,C25121_022E,C25121_022M,C25121_023E,C25121_023M,C25121_024E,C25121_024M,C25121_025E,C25121_025M,C25121_026E,C25121_026M,C25121_027E,C25121_027M,C25121_028E,C25121_028M,C25121_029E,C25121_029M,C25121_030E,C25121_030M,C25121_031E,C25121_031M,NAME,C25121_001MA,C25121_001EA,C25121_002MA,C25121_002EA,C25121_003MA,C25121_003EA,C25121_004EA,C25121_004MA,C25121_005EA,C25121_005MA,C25121_006MA,C25121_006EA,C25121_007EA,C25121_007MA,C25121_008MA,C25121_008EA,C25121_009MA,C25121_009EA,C25121_010MA,C25121_010EA,C25121_011MA,C25121_011EA,C25121_012MA,C25121_012EA,C25121_013MA,C25121_013EA,C25121_014MA,C25121_014EA,C25121_015EA,C25121_015MA,C25121_016EA,C25121_016MA,C25121_017EA,C25121_017MA,C25121_018MA,C25121_018EA,C25121_019EA,C25121_019MA,C25121_020MA,C25121_020EA,C25121_021EA,C25121_021MA,C25121_022EA,C25121_022MA,C25121_023EA,C25121_023MA,C25121_024MA,C25121_024EA,C25121_025MA,C25121_025EA,C25121_026EA,C25121_026MA,C25121_027EA,C25121_027MA,C25121_028EA,C25121_028MA,C25121_029MA,C25121_029EA,C25121_030EA,C25121_030MA,C25121_031EA,C25121_031MA,state
0400000US41,926930,9344,33663,2979,7438,1436,3262,757,9134,1734,13829,1762,67322,3886,17779,2103,5839,1201,21660,2498,22044,2230,118987,4440,19374,2133,10218,1618,41719,2709,47676,2782,121958,4857,13177,1741,7645,1235,47020,3286,54116,3325,187484,6367,13264,1581,8633,1578,64472,3927,101115,4357,397516,7840,13758,1633,5199,1028,74093,4250,304466,6900,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3405170,15735,115320,4806,36107,2602,22162,2242,33123,2765,23928,2123,252776,6822,72258,3336,59250,2728,79771,4314,41497,3059,450364,7302,103408,3785,100806,4190,157680,5464,88470,3785,447970,7711,74304,3661,93582,4041,174472,5039,105612,4995,680494,10950,78109,3454,115353,4258,282871,6934,204161,6401,1458246,12165,69520,3537,106234,4847,440801,7659,841691,10899,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,245409,4846,5946,1079,267,250,701,501,2416,739,2562,702,13462,1985,1138,465,828,470,5420,1297,6076,1044,23428,2267,2030,638,1066,403,10485,1563,9847,1636,28370,2564,2243,623,1284,585,11558,1452,13285,1756,45570,3186,2278,683,1873,754,18187,2083,23232,2432,128633,4684,4587,922,953,385,30550,2589,92543,3632,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1223614,11969,69691,3485,26561,2408,17275,2006,15399,1900,10456,1826,114911,4926,43485,3189,28115,2123,28494,2712,14817,1700,199254,5894,57434,3923,47349,3536,65562,4073,28909,2122,178827,5732,37234,2617,39092,2857,67960,3839,34541,3361,242281,8056,32413,3067,41187,3246,106419,5377,62262,3275,418650,8797,23503,2109,31530,2571,149627,5214,213990,7288,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,222809,3636,6916,1237,2966,720,1348,648,1534,528,1068,439,14758,1427,6437,1065,3024,637,3602,743,1695,457,28043,2152,10792,1313,4613,820,9434,1370,3204,678,34231,2626,9034,1137,6684,1016,13785,1452,4728,904,52064,2754,7744,863,9217,1272,25767,2434,9336,1371,86797,3392,6156,941,7993,1059,33311,2248,39337,2599,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1652976,14369,75916,4473,27695,2505,18982,1858,18714,1865,10525,1821,148835,5427,47624,3211,40854,2981,44236,2926,16121,1884,258774,7088,59793,3873,69997,4647,92584,4163,36400,2401,248555,7919,41046,2978,62102,4307,103116,5132,42291,2973,344346,8310,33644,2561,64325,3979,167026,6500,79351,4356,576550,9253,24274,2359,44429,3268,212612,8099,295235,6591,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5634317,28687,235492,8382,92621,4677,55390,3777,55941,3837,31540,3036,408592,10754,158362,5981,117625,6230,96398,5241,36207,3372,710141,12801,206530,6979,216534,7695,212614,7897,74463,4094,708013,13684,160244,6339,201713,7717,255956,7228,90100,4814,1045325,16232,153168,6397,246702,8892,457276,9456,188179,6972,2526754,20947,144526,5992,280802,9052,955397,15471,1146029,15208,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,622572,6557,15817,1752,2563,692,1116,438,6171,1229,5967,1111,31285,2026,5468,1013,2136,601,12686,1537,10995,1616,64830,3392,7687,1259,6295,1244,31725,2094,19123,1762,76881,3639,6911,1408,5141,979,38917,2176,25912,2112,138799,5442,7215,1158,4560,754,64455,3544,62569,3463,294960,5640,8624,1176,3185,787,72384,3160,210767,4876,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,179791,3471,5150,921,797,310,635,308,1817,459,1901,645,13686,1371,2277,551,1078,324,5004,857,5327,940,24434,1574,2924,574,2200,493,9681,1108,9629,1229,23382,1519,2239,562,2181,534,9142,1025,9820,1296,36962,2236,2554,555,2005,511,13665,1283,18738,1370,76177,3009,1930,441,1467,480,17314,1614,55466,2642,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2005192,18287,61598,3377,14307,1709,8602,1429,18097,2250,20592,1969,116213,4789,29185,2591,20258,2141,38449,2785,28321,2213,202595,7115,33864,2892,30347,2587,76645,4415,61739,3854,227727,7252,26016,2249,28392,2505,89004,4482,84315,4017,355323,8541,24948,2383,27548,2304,131616,5607,171211,5615,1041736,13770,28405,3006,24200,2177,165766,6241,823365,10578,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1638028,14592,54442,3951,9854,1327,5109,1279,16694,2365,22785,2720,80536,3903,16328,1783,10224,1525,26794,2263,27190,2536,177170,5899,24781,2490,14137,1628,57698,3288,80554,3839,189936,5783,17746,2098,11598,1770,68979,4024,91613,4008,315700,8115,19357,2124,14487,2014,104746,4109,177110,5649,820244,11848,22480,2024,10179,1775,135847,5604,651738,10374,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,534266,6150,27958,2368,14924,1813,5580,1090,4233,999,3221,911,59307,3230,28767,2522,15282,1683,11369,1599,3889,784,97195,4631,35119,2614,25924,2384,27344,2532,8808,1471,84794,4044,24235,2101,23425,2522,27655,2391,9479,1448,105880,3956,21173,2117,26981,2142,43104,3024,14622,1802,159132,5473,14363,1695,24196,2048,64611,4237,55962,2692,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1537926,9764,45499,2642,11008,1049,8638,1158,16725,1675,9128,1212,95695,3503,19470,1715,23688,1583,37689,2512,14848,1649,196352,4781,29603,1986,47667,2308,81780,3245,37302,2082,210445,5679,20515,1503,41026,2674,102237,3942,46667,2522,338617,6095,21954,1945,49783,2556,172145,5249,94735,4032,651318,8397,20288,1775,35218,2171,248171,5557,347641,6652,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,154699,3888,4777,1120,1433,691,587,309,1274,556,1483,515,8716,1260,2390,551,975,437,3405,781,1946,646,18934,2191,3637,926,2377,760,7595,1297,5325,956,18152,2047,3490,1003,1262,499,6855,1116,6545,1132,31638,2456,3726,841,1525,499,12860,1308,13527,1830,72482,2779,4200,873,1949,626,20763,2166,45570,2530,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,865343,7669,190025,5016,57437,3235,55305,3549,61553,3604,15730,1924,182779,6190,39109,2642,52362,3386,72146,4077,19162,2322,190898,5622,27259,2611,46532,3110,92505,4517,24602,2300,117622,5160,11289,1447,22049,2057,66823,3892,17461,1801,97684,4874,4995,1178,13617,1765,54941,3675,24131,2159,86335,3818,3336,891,3897,1075,33605,3241,45497,2707,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
