GEO_ID,B10061_001E,B10061_001M,B10061_002E,B10061_002M,B10061_003E,B10061_003M,B10061_004E,B10061_004M,B10061_005E,B10061_005M,B10061_006E,B10061_006M,B10061_007E,B10061_007M,B10061_008E,B10061_008M,B10061_009E,B10061_009M,B10061_010E,B10061_010M,B10061_011E,B10061_011M,NAME,B10061_001MA,B10061_001EA,B10061_002EA,B10061_002MA,B10061_003EA,B10061_003MA,B10061_004EA,B10061_004MA,B10061_005EA,B10061_005MA,B10061_006EA,B10061_006MA,B10061_007EA,B10061_007MA,B10061_008EA,B10061_008MA,B10061_009EA,B10061_009MA,B10061_010MA,B10061_010EA,B10061_011MA,B10061_011EA,state
0400000US33,21165,2644,16664,2255,5592,1270,3399,1021,2193,786,11072,1993,4501,1493,2639,1135,1847,903,792,502,1862,766,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,201591,6480,139929,6074,35006,3570,18552,2670,16454,2132,104923,5320,61662,4833,17970,2624,10738,1933,7232,1544,43692,4648,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,59243,4556,43959,4086,20522,2838,11557,2094,8965,1726,23437,2805,15284,2662,6810,1648,4256,1438,2554,1087,8474,2046,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,438153,12355,255441,8568,64844,3716,36525,3208,28319,2333,190597,7322,182712,10176,61680,4958,38826,4043,22854,3164,121032,8143,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,202473,7806,140430,6901,61806,4335,34012,3379,27794,2935,78624,5076,62043,4709,30001,3232,23036,3034,6965,1223,32042,3503,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,8694,1714,6523,1607,2569,816,1542,580,1027,511,3954,1374,2171,801,997,555,783,473,214,186,1174,521,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,219935,8363,154382,7344,66307,4735,39535,3509,26772,2544,88075,5223,65553,4619,32670,3486,27354,3177,5316,1301,32883,3257,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,90496,5188,65576,4316,32104,2640,19628,2221,12476,1402,33472,2898,24920,2798,12286,1839,9868,1624,2418,759,12634,2059,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,67587,5486,47530,4569,15775,2592,8733,2219,7042,1503,31755,3293,20057,3175,6030,1535,4547,1418,1483,692,14027,2848,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,241796,9882,179340,7750,66727,4459,39712,3559,27015,2721,112613,6066,62456,4955,26237,3293,20794,2896,5443,1580,36219,4021,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,20705,2429,14877,2293,3889,1388,3186,1349,703,375,10988,1845,5828,1458,1577,824,1178,719,399,327,4251,1220,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,118108,6829,87054,5526,42362,3900,25347,3072,17015,2166,44692,3789,31054,3774,15908,2738,11553,2396,4355,1332,15146,2725,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,13842,1550,8903,1401,4529,961,2949,842,1580,509,4374,1104,4939,907,3275,747,2557,684,718,288,1664,553,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,155394,6596,115877,6408,58370,4369,34023,3854,24347,2808,57507,4212,39517,4205,17543,2626,13376,2202,4167,1183,21974,3334,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,760324,17942,567674,16837,224919,11898,140733,8817,84186,5588,342755,11737,192650,10185,83464,5850,65495,5728,17969,2534,109186,7495,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,60612,4724,47620,4072,14309,2165,7641,1571,6668,1487,33311,3282,12992,2694,3832,1200,1754,640,2078,1017,9160,2132,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,7867,1490,6005,1079,2027,553,1136,407,891,329,3978,901,1862,926,789,593,542,495,247,320,1073,521,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,185641,7504,132484,7062,46985,4196,27425,3325,19560,2244,85499,5540,53157,4701,18740,2844,13083,2478,5657,1295,34417,3532,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,124002,7188,83703,5789,29151,3145,18366,2362,10785,1860,54552,4654,40299,4139,13963,2875,10428,2386,3535,1310,26336,3057,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,38607,3553,31358,3436,17794,2352,11216,1854,6578,1608,13564,2280,7249,1590,3635,1270,3009,1132,626,356,3614,1142,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,72819,4602,50927,3864,17435,2195,11726,1757,5709,1075,33492,2640,21892,2883,9977,1944,7652,1770,2325,739,11915,2179,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,8562,1700,6536,1541,3696,1066,2386,888,1310,639,2840,1016,2026,842,871,539,727,498,144,177,1155,588,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,111750,6747,86300,6301,39694,4514,20013,2947,19681,2889,46606,4373,25450,3103,11202,1931,8523,1678,2679,858,14248,2336,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
