GEO_ID,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,NAME,B25072_001MA,B25072_001EA,B25072_002MA,B25072_002EA,B25072_003EA,B25072_003MA,B25072_004MA,B25072_004EA,B25072_005EA,B25072_005MA,B25072_006MA,B25072_006EA,B25072_007MA,B25072_007EA,B25072_008MA,B25072_008EA,B25072_009EA,B25072_009MA,B25072_010MA,B25072_010EA,B25072_011MA,B25072_011EA,B25072_012MA,B25072_012EA,B25072_013EA,B25072_013MA,B25072_014MA,B25072_014EA,B25072_015MA,B25072_015EA,B25072_016MA,B25072_016EA,B25072_017EA,B25072_017MA,B25072_018EA,B25072_018MA,B25072_019MA,B25072_019EA,B25072_020EA,B25072_020MA,B25072_021EA,B25072_021MA,B25072_022MA,B25072_022EA,B25072_023EA,B25072_023MA,B25072_024EA,B25072_024MA,B25072_025EA,B25072_025MA,B25072_026MA,B25072_026EA,B25072_027EA,B25072_027MA,B25072_028EA,B25072_028MA,B25072_029MA,B25072_029EA,state
0400000US45,571375,10442,66660,4045,8901,1580,5386,1279,5486,1160,5070,1305,33202,3117,8615,1843,148486,5265,37467,3242,17198,2355,15801,1909,13853,2099,51334,3681,12833,1978,286630,7615,73641,4759,32078,2879,24206,2737,21805,2756,97044,5006,37856,3387,69599,3693,7900,1177,4267,1012,6744,1199,5647,1125,30345,2514,14696,1827,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,108597,3718,18012,1682,4745,980,3006,898,2477,770,999,489,5940,1088,845,429,27508,2040,9266,1496,3930,1027,3274,962,2505,688,6540,1119,1993,599,44293,3022,15091,1634,5589,1347,4200,1094,4753,1218,10437,1470,4223,1025,18784,1653,3836,575,2128,698,2595,769,1443,477,6944,1217,1838,403,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,837273,12275,88399,4137,12540,1999,9465,1624,8181,1587,8902,1726,40687,3569,8624,1485,228014,7235,57477,4254,27592,2794,25447,3042,18595,2949,80869,4998,18034,2670,415635,8854,98090,5797,53286,3938,42716,3285,32255,2604,142292,6416,46996,3884,105225,4814,15223,1724,9072,1439,11445,1417,11027,1891,38942,3537,19516,2097,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3476536,24237,400770,9508,61301,4451,45362,3535,38709,3324,32687,3728,192111,6891,30600,3335,1033413,14728,289309,9282,147629,6956,119790,6813,93303,5539,330950,10035,52432,4058,1690275,18332,472545,11090,218594,8539,175110,7359,137939,6610,559019,11584,127068,5689,352078,8320,50783,3681,28032,2668,36682,3485,27474,2651,161872,6913,47235,2950,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,276903,6549,44313,3460,9095,1542,6585,1399,5125,1283,3284,990,16717,1998,3507,1066,89137,3795,27551,2517,11481,1655,10557,1692,8085,1528,27494,2740,3969,881,118230,4958,31190,3170,14057,1946,12806,2099,9984,1590,41694,2859,8499,1352,25223,2384,2990,829,2296,735,2598,866,2174,676,11198,1863,3967,920,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,73443,3385,8874,1200,864,407,671,373,924,526,867,483,4981,950,567,399,18889,1560,4998,1013,2814,677,2174,708,1887,633,5885,1034,1131,536,32652,2106,6472,983,3982,840,3986,970,3532,956,12498,1619,2182,504,13028,1543,1632,450,1452,473,1593,480,906,372,6404,1188,1041,329,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1050671,14360,98204,4611,14217,2112,10364,1667,9262,1937,8283,1788,46748,3600,9330,1521,300395,7695,71106,4922,43871,3110,40636,3749,25572,2700,104926,5327,14284,2047,528943,11029,131016,5815,71520,4683,61348,4592,43949,3978,185496,6549,35614,3550,123129,4180,20221,2395,9315,1274,12825,1918,9563,1538,54991,2907,16214,1615,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1006529,13006,98953,4379,14550,2199,10330,1803,8790,1687,8545,1723,51706,3628,5032,1289,292850,7719,74176,4562,44178,3454,34499,2715,25796,2684,101940,5444,12261,1929,481878,9613,119923,4941,58149,4075,54722,4356,41143,3456,177548,7632,30393,2651,132848,4380,19372,2034,11338,1678,14840,1928,12937,1799,63288,3797,11073,1382,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,204387,5459,23347,2113,4117,1072,1450,713,1011,592,1310,525,11860,1463,3599,960,47421,2752,12647,1839,3907,855,4001,1123,2630,700,16276,1713,7960,1392,105039,4232,29885,2928,9311,1720,10143,1600,7133,1364,29299,2671,19268,2098,28580,2589,4629,1109,2359,690,3584,717,1846,514,8084,1327,8078,1226,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,751498,11325,93813,4299,17407,2141,11144,1641,9453,1771,7183,1551,45029,2974,3597,872,195939,5835,57338,3153,31384,2947,22651,2308,15081,2075,60318,3912,9167,1610,332475,7225,96004,5434,41895,2922,40163,2767,25220,2461,107381,4913,21812,2058,129271,4618,17109,1748,10659,1224,16693,2062,12279,1931,60495,3594,12036,1349,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,69304,3544,12315,1562,2197,788,746,448,1503,661,978,563,5934,1271,957,570,20336,2225,7270,1525,2351,970,2071,843,1363,683,5618,1421,1663,727,28584,2708,9751,1772,4178,1172,2646,750,2293,723,6612,1312,3104,906,8069,1439,2074,847,283,210,1196,544,492,283,2634,707,1390,456,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,388347,9229,27930,3088,2141,705,1519,594,1820,750,1737,811,8643,1362,12070,2096,87826,4108,10264,1801,6975,1471,6170,1403,5141,1299,27804,2558,31472,2980,205210,6117,23618,2445,13421,2019,11366,1930,9864,1606,52006,3448,94935,5133,67381,3463,6897,1330,4937,1173,5191,1119,3339,825,15709,1592,31308,2885,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
