GEO_ID,B19001A_001E,B19001A_001M,B19001A_002E,B19001A_002M,B19001A_003E,B19001A_003M,B19001A_004E,B19001A_004M,B19001A_005E,B19001A_005M,B19001A_006E,B19001A_006M,B19001A_007E,B19001A_007M,B19001A_008E,B19001A_008M,B19001A_009E,B19001A_009M,B19001A_010E,B19001A_010M,B19001A_011E,B19001A_011M,B19001A_012E,B19001A_012M,B19001A_013E,B19001A_013M,B19001A_014E,B19001A_014M,B19001A_015E,B19001A_015M,B19001A_016E,B19001A_016M,B19001A_017E,B19001A_017M,NAME,B19001A_001EA,B19001A_001MA,B19001A_002MA,B19001A_002EA,B19001A_003MA,B19001A_003EA,B19001A_004MA,B19001A_004EA,B19001A_005EA,B19001A_005MA,B19001A_006MA,B19001A_006EA,B19001A_007MA,B19001A_007EA,B19001A_008MA,B19001A_008EA,B19001A_009EA,B19001A_009MA,B19001A_010EA,B19001A_010MA,B19001A_011EA,B19001A_011MA,B19001A_012MA,B19001A_012EA,B19001A_013MA,B19001A_013EA,B19001A_014MA,B19001A_014EA,B19001A_015EA,B19001A_015MA,B19001A_016EA,B19001A_016MA,B19001A_017MA,B19001A_017EA,state
0400000US37,2733759,13688,178866,7099,145877,5909,150600,6849,149755,5551,146319,5724,158013,6137,140036,6350,136067,6439,126472,5472,239184,7751,278094,9066,339080,8048,205088,6105,107850,4385,113987,4031,118471,5119,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,274583,2850,16215,1723,12451,1462,10510,1270,13306,1831,13418,1599,14463,1537,12336,1537,14582,1958,11025,1356,22066,2324,28212,2033,41988,2599,25193,2080,13435,1511,13283,1491,12100,1449,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3841759,12580,253347,7105,194943,6506,209108,5909,222020,7424,206388,6545,215937,7687,191458,5535,194838,6088,175435,6432,324879,7780,410257,10136,479476,10676,301041,7106,170315,6297,154831,4282,137486,4695,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1124889,6580,76706,3662,64809,3041,64556,3235,64155,2840,63989,3431,66412,3379,60539,3096,61003,3111,50108,2573,93536,3952,123881,4666,131888,4269,84654,3594,42781,2693,39138,2285,36734,2410,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1359882,8319,94966,5390,73651,3694,73813,4918,77600,3747,73245,4482,76218,4917,69055,4298,66003,4551,61365,3668,108730,4563,146261,5492,170851,6610,109790,4356,58506,3553,50938,3093,48890,3765,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4192523,13575,235316,7483,211573,6099,224110,6494,216833,5659,211206,6396,216124,6174,196163,6828,192811,6799,180578,5511,356824,6707,443289,9220,543100,9379,356109,6787,207275,6074,203437,5460,197775,5349,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,344478,4050,20337,2256,17751,2222,17286,2531,14817,1717,16490,2365,14367,1845,13562,2051,14065,1699,13127,1904,26022,2325,35574,2841,48460,3402,30890,2302,19152,2011,23954,2109,18624,1853,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1258931,8517,85830,4426,62048,3765,64278,3974,71686,3269,70120,3533,71857,3954,64958,3856,61414,4200,59415,3810,106371,5088,137120,5611,159181,5794,100757,5390,50679,2880,50439,3673,42778,3307,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,299148,3243,15777,1927,15745,1518,14428,1359,15205,1935,17489,1790,16677,1792,17544,2113,18628,2249,14170,1702,28035,2143,33715,2496,40144,2794,21448,2052,10441,1183,8259,1152,11443,1254,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1997194,11879,149533,6111,118328,5257,121951,4834,122871,5565,117246,4812,110675,5926,103401,4314,108239,4844,88125,3847,170758,6436,209703,5448,228728,7072,136733,5641,72225,3798,69353,4193,69325,3722,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6984710,19174,458927,10717,333288,9347,357422,10657,372308,11327,346138,9514,360635,8802,332151,9888,334296,9738,294966,8689,558587,11247,704482,13014,827563,14259,601251,12178,346921,9547,364075,9502,391700,10536,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,816829,5436,38238,3216,31799,2311,31823,2269,38192,2799,32407,2483,38397,2844,35639,2852,39837,2747,36291,2743,74393,4060,95888,4095,130074,4056,77676,3560,44692,3064,36996,2409,34487,2293,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,245181,2562,14939,1902,16342,1764,13049,1619,12658,1360,12345,1448,13239,1507,10937,1321,11079,1476,10295,1199,21361,1989,25487,1840,33808,2394,19453,1566,9717,1163,11104,1218,9368,1131,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2237070,10627,103483,4939,81751,3773,88995,4717,83437,4773,89479,4623,90705,4645,91938,4573,95476,4719,89247,4762,176980,6735,228882,6457,294796,7729,219189,6455,139683,5099,168491,5841,194538,5376,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2190021,11612,129100,5425,91177,4429,93620,4928,105007,4707,90293,4541,109506,5239,95289,4577,101386,5102,90911,4590,184981,6796,229005,7653,293119,7982,201488,6838,128757,6478,127604,4830,118778,4779,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,703521,5286,71958,3657,47629,3362,47487,3012,52156,3804,42054,3030,39120,3096,38305,2758,36356,2828,32981,3084,57379,3496,66281,3757,74981,3943,42307,2845,21666,2273,18045,1919,14816,1932,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2058633,7437,109257,5482,105397,4325,102961,3935,110261,4356,107108,4775,114486,4421,103673,3685,102667,3826,96402,4609,179607,5212,236099,6049,278490,5973,181097,5430,90398,3858,76621,3573,64109,3156,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,209105,3564,9671,1602,10218,1584,8443,1300,11042,1747,10422,1813,11051,1518,9044,1503,7995,1390,9980,1351,16370,1725,25593,2060,29220,2415,22318,1990,10351,1587,9960,1572,7427,1460,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,896346,9563,259011,7038,108509,4776,89686,4715,70742,3969,58488,3491,53179,3734,40172,2657,34400,2756,27582,3050,42134,3506,38042,3047,34532,2607,16847,1873,8189,1372,7975,1349,6858,1248,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
