GEO_ID,B16006_001E,B16006_001M,B16006_002E,B16006_002M,B16006_003E,B16006_003M,B16006_004E,B16006_004M,B16006_005E,B16006_005M,B16006_006E,B16006_006M,B16006_007E,B16006_007M,B16006_008E,B16006_008M,NAME,B16006_001MA,B16006_001EA,B16006_002EA,B16006_002MA,B16006_003EA,B16006_003MA,B16006_004MA,B16006_004EA,B16006_005EA,B16006_005MA,B16006_006MA,B16006_006EA,B16006_007MA,B16006_007EA,B16006_008EA,B16006_008MA,state
0400000US21,123934,3133,43181,4344,79857,5555,40500,3944,15533,2372,14660,2703,9164,1870,896,522,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,198243,2585,73425,6046,123278,6401,58930,4663,24987,3558,26272,2691,13089,2694,1540,691,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,16795,676,9985,1261,6226,1363,4614,1120,1113,448,259,238,240,361,584,491,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,474760,1029,120655,7493,350568,7559,187615,7251,67366,4645,68527,5774,27060,3279,3537,1116,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,634765,767,135711,6815,492531,6919,278693,7980,86685,5356,83413,5631,43740,4365,6523,1543,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,416069,1418,209335,7411,202739,7334,128517,6038,32821,2701,31869,3373,9532,2059,3995,1248,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,235872,1305,78487,5294,156583,5304,80466,4978,31778,2736,34345,3233,9994,2000,802,416,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,72546,3780,26474,3719,44912,4258,24453,2927,8494,1631,8029,1770,3936,1159,1160,777,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,204196,2172,95770,5537,107926,5379,61307,4764,21878,3044,17956,2790,6785,1611,500,273,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,30265,1075,23701,1706,6469,1285,4706,1075,1021,455,674,405,68,110,95,163,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,161607,1232,51428,4907,107806,4790,54020,3842,19962,2515,23998,2899,9826,2074,2373,1552,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,694616,766,171261,10419,520557,10769,305039,9388,92594,5804,87771,6381,35153,4135,2798,909,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,38013,643,14246,1950,23518,1982,13817,1669,4960,1386,3186,1563,1555,767,249,313,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1534867,978,290932,10967,1234696,10955,667908,12636,220370,7533,227453,9138,118965,7048,9239,2063,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,904699,555,375462,12927,526977,13023,371816,14036,65389,5509,59249,5695,30523,3695,2260,869,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3302996,1563,684357,19492,2599691,20240,1392945,20393,489606,15015,519679,13357,197461,9945,18948,3167,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,764421,3091,145692,10218,616190,9906,301024,11626,124502,6652,127429,7494,63235,6841,2539,989,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,15632,1073,9956,1033,5662,998,4167,808,1005,436,258,253,232,200,14,25,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,340104,2513,159750,6774,178510,6430,98994,5286,35675,3471,28669,3802,15172,2810,1844,631,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,325515,1051,105498,4879,218486,4896,116135,4249,45594,3670,40970,2965,15787,2070,1531,647,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,431982,1211,134448,8186,295640,8224,164654,7550,49210,4074,56393,4560,25383,3405,1894,833,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,721054,1586,236192,9732,478553,9762,278490,8552,88081,5728,76154,5241,35828,4181,6309,1386,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,129361,509,19101,2666,109855,2648,66801,3255,14448,1902,18031,2910,10575,1884,405,301,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,224498,1750,56312,5352,167085,5678,86580,5386,36667,3312,35666,3826,8172,2013,1101,498,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,23137,1011,11268,1154,11619,1222,7319,1457,2667,1002,1310,670,323,188,250,273,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,270083,2559,78130,6446,189078,6149,90882,5992,36963,3608,44280,3722,16953,2821,2875,2177,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9175176,2589,2262202,34264,6897515,34216,3970153,37590,1228636,22935,1048491,17929,650235,17410,15459,2967,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,342808,840,126254,8495,215586,8677,128141,5990,40079,4171,36345,4599,11021,2214,968,467,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,8763,501,6297,778,2451,585,1549,468,406,239,431,274,65,113,15,33,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,636962,3177,190027,10105,444081,9586,255349,7141,85934,5151,79590,6056,23208,3924,2854,1227,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,734691,1045,234717,10958,495719,11088,281329,10198,87643,6415,86909,4937,39838,4283,4255,1441,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,23734,1560,11831,1730,11700,1804,6020,1306,2489,791,1990,834,1201,639,203,251,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,321946,1785,107691,7194,213477,7166,121069,5138,41141,3311,36148,3292,15119,2220,778,380,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,46724,1400,29775,2128,16861,1921,10791,1751,3390,959,2018,799,662,584,88,87,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3384833,3533,195266,11497,3186898,11646,528321,14170,516085,13009,721489,14398,1421003,17965,2669,649,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
